mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
59730,0.915322,0.797098,0.253957,0.32784,0.423417,0.334871,0.158281,0.326886,0.777654,0.241331,0.411606,0.225724,0.933762,0.0548247,0.552091,0.839752,0.310368,0.439576,0.902587,0.357727,0.94461,0.833852,0.196915,0.629668,0.323292,0.912121,0.76182,0.0074033,0.352815,0.153502,0.236319,0.0662125,0.123363,0.0571636,0.079422,0.0538588,0.132971,0.0663923,0.119517,0.0591656,0.0406962,0.0930867,0.0394998,0.0887746,0.216223,0.0141168,0.240168,0.0120113,0.17804,0.0601492,0.0750832,0.0528158,0.0879263,0.052674,0.0748952,0.05342,0.0824631,0.0499769,0.0781449,0.0540942,0.0834563,0.0549598,0.075483,0.058381,0.0828936,0.0524978,0.0822652,0.0534348,0.0792333,0.0552132,0.103254,0.0455802,0.0826692,0.0537362,0.0816221,0.0542788,0.0799533,0.0548229,0.0804646,0.0546799,0.0809367,0.0545942,0.0820601,0.0538728,0.0813914,0.0544219,0.0819709,0.0539503,0.0798811,0.0549687,0.0810932,0.0544768,0.0812119,0.0544359,0.0810481,0.0544601,0.0806825,0.0545355,0.0805946,0.0546105,
59740,0.819355,0.441198,0.744135,0.424376,0.500052,0.574004,0.895781,0.0216007,0.42562,0.535215,0.612735,0.0438628,0.484984,0.728947,0.168902,0.387985,0.92259,0.362644,0.153722,0.77015,0.870764,0.403141,0.871271,0.580583,0.0976374,0.280275,0.305713,0.0814356,0.188205,0.0581104,0.0710535,0.0723895,0.0186931,0.116254,0.175205,0.0443409,0.192188,0.0313614,0.111521,0.100583,0.699505,0.00319988,0.079422,0.0599624,0.170259,0.0354801,0.058419,0.0801362,0.118376,0.040148,0.0751025,0.0560138,0.0732318,0.0579697,0.0915963,0.0501235,0.0830619,0.0504766,0.0727046,0.0586471,0.0949865,0.046504,0.0862742,0.0520047,0.0791123,0.0549842,0.0809918,0.0544336,0.0815582,0.0548002,0.081096,0.0532818,0.0821175,0.0534028,0.0811866,0.0545103,0.0808847,0.054869,0.0818729,0.0540505,0.0816973,0.0543814,0.0813586,0.0541836,0.0813272,0.0545229,0.079923,0.0548977,0.0804816,0.0548203,0.0812309,0.054422,0.0806912,0.0546195,0.080837,0.0544792,0.0808753,0.0544661,0.0807803,0.0545353,
59750,0.78295,0.454275,0.0759299,0.627125,0.778059,0.916862,0.105226,0.0428247,0.345692,0.761842,0.320382,0.0528426,0.741558,0.783076,0.123852,0.640813,0.597144,0.414696,0.812028,0.498807,0.131456,0.413469,0.540684,0.0497087,0.155567,0.531237,0.0222878,0.160697,0.16613,0.0721981,0.70718,0.00319988,0.602328,0.541934,0.155065,0.0278395,0.0502966,0.0723388,0.0679803,0.0566886,0.0975715,0.0381923,0.0299854,0.0893338,0.0962393,0.0473135,0.175666,0.0325073,0.0644449,0.0571207,0.0898661,0.0478298,0.0763554,0.0626804,0.0801818,0.0592053,0.0802903,0.0545653,0.0792521,0.0544962,0.0842756,0.0523169,0.0837842,0.0518933,0.0893852,0.0507016,0.0724717,0.0597338,0.0858533,0.0517483,0.0793014,0.0550653,0.0810751,0.0545725,0.0800893,0.0553098,0.080048,0.054933,0.0793346,0.0550325,0.080371,0.0546795,0.0810952,0.0545163,0.0802904,0.0548332,0.0818617,0.0538609,0.0800461,0.0547961,0.0804491,0.054653,0.0808203,0.054486,0.0810732,0.0543928,0.0809107,0.0544695,0.0808545,0.0544769,
59760,0.292436,0.550667,0.174867,0.916728,0.107651,0.186605,0.641332,0.40142,0.282735,0.904004,0.117911,0.554391,0.923513,0.771696,0.88466,0.668201,0.105226,0.0395169,0.783904,0.0685471,0.935349,0.940784,0.467717,0.540033,0.337685,0.57715,0.792288,0.431704,0.0406004,0.439811,0.385794,0.00974092,0.0180148,0.099706,0.0229796,0.175297,0.143806,0.0407784,0.0332077,0.0992542,0.200845,0.0299067,0.0541084,0.056792,0.0692399,0.0693405,0.0636494,0.0701153,0.102343,0.0460579,0.0691505,0.0636266,0.115357,0.0341511,0.0932768,0.0474362,0.0776054,0.0530509,0.0796743,0.0534995,0.0876348,0.0505835,0.0849838,0.0531923,0.088313,0.0528182,0.0846311,0.0533046,0.0751387,0.05624,0.0822742,0.0529604,0.0803221,0.0548696,0.0795968,0.0547666,0.0813466,0.0540456,0.0794959,0.0547681,0.0799532,0.0545801,0.0804294,0.0546466,0.0807768,0.0547223,0.0805166,0.0547472,0.0806102,0.0547865,0.0808769,0.0545372,0.0808053,0.0546934,0.0809157,0.0544745,0.0808156,0.0544508,0.0807002,0.0545804,
59770,0.444378,0.528612,0.701023,0.845031,0.52342,0.47218,0.40682,0.71166,0.369314,0.528531,0.108804,0.306377,0.759137,0.590477,0.991058,0.90362,0.853834,0.145516,0.73537,0.839925,0.400952,0.158532,0.147197,0.752527,0.984131,0.890354,0.284842,0.619889,0.0492886,0.245214,0.182613,0.038761,0.119432,0.0451604,0.0915599,0.0644782,0.0554961,0.0746225,0.132493,0.0320465,0.365259,0.0140911,0.154391,0.0593424,0.0344994,0.0771109,0.0509891,0.07275,0.0894199,0.0566484,0.0890426,0.0516199,0.0978812,0.0549727,0.0987517,0.0496846,0.0866791,0.0520336,0.0834876,0.052414,0.0776215,0.0535808,0.0532642,0.070263,0.0826128,0.0538517,0.0865855,0.052161,0.0812763,0.0550429,0.0765859,0.0565088,0.0780816,0.0556975,0.0798791,0.0552235,0.0806826,0.0549332,0.0818349,0.0534121,0.0802217,0.0547771,0.0807322,0.0544874,0.080877,0.0542573,0.0808222,0.0544294,0.0812514,0.0541999,0.0792907,0.0550083,0.0807719,0.0545057,0.080502,0.0547271,0.0808928,0.0544676,0.0808327,0.0545397,
59780,0.583169,0.994734,0.897426,0.112421,0.533907,0.902769,0.218204,0.15243,0.41851,0.562843,0.00760909,0.212625,0.66833,0.0714405,0.103688,0.699661,0.0705046,0.707535,0.851987,0.757811,0.960147,0.722103,0.245169,0.112889,0.82897,0.272116,0.206498,0.0879404,0.150545,0.0735236,0.396559,0.0286634,0.0887425,0.239667,0.215267,0.0253662,0.127724,0.0274157,0.0636329,0.0580568,0.163704,0.0293146,0.0890096,0.0597544,0.0922422,0.0454572,0.074652,0.0697003,0.0710567,0.0714106,0.0744852,0.0521827,0.0543618,0.0651421,0.066616,0.0654394,0.0901256,0.0502442,0.082884,0.053333,0.0827203,0.0531114,0.0881489,0.0537451,0.0801715,0.0550662,0.0782055,0.0550429,0.0826128,0.0529693,0.071523,0.0591148,0.0824621,0.0545951,0.0793495,0.0554174,0.0798125,0.0550482,0.0803335,0.0543752,0.0804493,0.054663,0.0810244,0.054634,0.080705,0.0542872,0.0809843,0.0544097,0.0807299,0.0544476,0.0805906,0.0546815,0.0807973,0.0545269,0.0801089,0.0548551,0.0807868,0.0545357,0.0808536,0.0544868,
59790,0.619368,0.146185,0.239721,0.49479,0.234529,0.532693,0.412921,0.462772,0.544301,0.499258,0.897676,0.869566,0.139426,0.887305,0.0125415,0.303547,0.206498,0.259786,0.770087,0.672399,0.366135,0.610109,0.088314,0.39,0.125885,0.0687604,0.381136,0.0115971,0.337407,0.0253662,0.251928,0.0327225,0.275213,0.199722,0.126946,0.30921,0.149284,0.0318538,0.104034,0.0297372,0.110652,0.0448447,0.0604104,0.0576412,0.25492,0.017495,0.066616,0.0581415,0.102099,0.0485252,0.0764329,0.0539845,0.0864907,0.0507351,0.0795435,0.0532204,0.0797444,0.05109,0.0823945,0.0578636,0.073958,0.0588678,0.0764205,0.0580684,0.079918,0.0555779,0.0786735,0.055316,0.080653,0.055625,0.0802195,0.0537983,0.080779,0.0547103,0.0818737,0.0540107,0.0824579,0.0540795,0.0779487,0.0552229,0.0805977,0.0545737,0.0805186,0.0545603,0.0803946,0.0547743,0.0809485,0.0543958,0.0807787,0.0545891,0.0808232,0.0545327,0.0807233,0.0546095,0.0808126,0.0545577,0.080477,0.0546297,0.0805468,0.0546447,
59800,0.417197,0.183807,0.135444,0.822181,0.366492,0.0478164,0.511553,0.828847,0.324779,0.861392,0.511528,0.0886233,0.490329,0.590393,0.739405,0.615399,0.639925,0.757368,0.182891,0.238162,0.551593,0.0699621,0.435174,0.95614,0.12283,0.218008,0.78743,0.792939,0.754359,0.983793,0.101489,0.583837,0.106742,0.023267,0.217302,0.02603,0.0775188,0.0385895,0.267859,0.0115971,0.193698,0.0354951,0.0924357,0.0419288,0.0998163,0.0469222,0.0864666,0.05109,0.0725617,0.0585999,0.0983349,0.0450865,0.0745454,0.0563738,0.0759607,0.0562019,0.0798989,0.0528749,0.0845217,0.0532079,0.0723914,0.0604172,0.0808341,0.0545326,0.0823572,0.0548281,0.0859618,0.0536536,0.0778736,0.0557699,0.0867327,0.0509201,0.0798804,0.0548733,0.0784254,0.0559982,0.0809641,0.0544999,0.0811347,0.0544515,0.0813218,0.0541391,0.080233,0.0548501,0.0805338,0.0550273,0.0802424,0.0548133,0.0808655,0.0544583,0.0807866,0.0544881,0.0809078,0.0545137,0.0807493,0.0545735,0.0807461,0.0545436,0.0806747,0.0546442,
59810,0.441558,0.0342123,0.678892,0.309913,0.933474,0.13466,0.638806,0.945301,0.828747,0.696775,0.98832,0.417542,0.396991,0.914789,0.288372,0.977162,0.0118019,0.317716,0.958407,0.60731,0.951855,0.0683674,0.411263,0.303891,0.30059,0.505333,0.422695,0.501566,0.0775188,0.129749,0.331295,0.0146756,0.3389,0.0604968,0.513787,0.00256433,0.221473,0.860613,0.099032,0.0407991,0.109609,0.0537316,0.0827484,0.0399944,0.0892447,0.0436335,0.08128,0.0545496,0.084807,0.0522277,0.0709153,0.0604172,0.0815451,0.0471259,0.0808677,0.054679,0.0891574,0.0520047,0.0850438,0.053397,0.0918475,0.0508853,0.103677,0.050933,0.0625977,0.0634517,0.0800115,0.0555132,0.0813291,0.0538023,0.0803552,0.0550439,0.0816356,0.0542249,0.0862271,0.0514868,0.0799091,0.0545436,0.0799128,0.05477,0.0803991,0.0549328,0.0805347,0.0546549,0.0787025,0.0557326,0.0807673,0.0543744,0.0803969,0.0546484,0.0807623,0.0544416,0.0807777,0.0544945,0.0808299,0.054521,0.0806629,0.0545196,0.0808227,0.0545718,
59820,0.140976,0.652269,0.460465,0.0811728,0.321237,0.977162,0.0690231,0.699945,0.657982,0.512018,0.96704,0.743442,0.380043,0.565316,0.732801,0.869691,0.735458,0.788919,0.410567,0.714492,0.1021,0.280364,0.136707,0.124458,0.806115,0.242365,0.390288,0.384187,0.18009,0.0176783,0.0273572,0.126407,0.338418,0.0388879,0.292935,0.0545618,0.189418,0.00756895,0.0838398,0.0474956,0.0735255,0.0607479,0.111573,0.0483053,0.106851,0.0405615,0.0823385,0.0466095,0.0833489,0.0565185,0.11062,0.0428904,0.0964226,0.0482245,0.0940639,0.0521595,0.0652093,0.0633304,0.0893585,0.0549313,0.0855107,0.049174,0.0764563,0.0568595,0.0855585,0.0521793,0.0822921,0.0552907,0.0789192,0.0556484,0.0800649,0.0549852,0.0801445,0.0546799,0.0789488,0.0550946,0.0807192,0.0543929,0.08154,0.0538192,0.0807586,0.0545867,0.0806998,0.0546567,0.0810819,0.0543137,0.0804526,0.0545914,0.0806682,0.0546193,0.08071,0.0545338,0.0807256,0.0545738,0.0804788,0.0546539,0.0799473,0.0552203,0.0808073,0.0545478,
59830,0.706996,0.0972175,0.0521391,0.328653,0.122025,0.19836,0.397012,0.150973,0.928596,0.0470904,0.794262,0.240933,0.335663,0.55809,0.806115,0.53804,0.575939,0.239952,0.0451899,0.365858,0.541487,0.334385,0.657,0.444713,0.465257,0.0977917,0.0890853,0.0294708,0.178654,0.0167874,0.0994203,0.0207339,0.228301,0.0209176,0.207692,0.181741,0.0912887,0.0350553,0.0545872,0.0713776,0.0757824,0.0535257,0.0905924,0.0601863,0.092241,0.0506069,0.11062,0.0387895,0.172548,0.0295006,0.177162,0.0264653,0.06948,0.0577037,0.0662082,0.0598254,0.0806805,0.0524953,0.0868848,0.0502977,0.0836591,0.0516089,0.0862822,0.0520914,0.0802626,0.055931,0.0760987,0.0570273,0.081824,0.0537663,0.0785436,0.0554103,0.0802658,0.0541447,0.0806553,0.0542455,0.0810538,0.0544812,0.0812311,0.0542957,0.0802445,0.0549546,0.0811562,0.0541258,0.0805372,0.0546248,0.079779,0.0549673,0.0787621,0.0540236,0.080761,0.0545975,0.0807035,0.0544863,0.0805203,0.0546268,0.0808507,0.0544713,0.080502,0.0545867,
59840,0.326309,0.354278,0.25373,0.395654,0.639655,0.310239,0.449177,0.181989,0.801996,0.365858,0.213005,0.00526774,0.648461,0.829573,0.179547,0.573122,0.536136,0.510103,0.205134,0.910443,0.205378,0.0729151,0.997311,0.0294708,0.243206,0.185889,0.0878652,0.88074,0.136189,0.381256,0.0348628,0.148405,0.334657,0.0227852,0.138478,0.0637888,0.127304,0.109426,0.113984,0.052988,0.15416,0.0248078,0.145234,0.0448843,0.0655537,0.0579559,0.117978,0.03732,0.134502,0.0374345,0.0903372,0.0508488,0.075537,0.054921,0.0696254,0.0571386,0.0764794,0.0598254,0.0866729,0.055216,0.0847129,0.0540914,0.0796101,0.0550855,0.0791757,0.0547145,0.0789957,0.0543966,0.0771924,0.0569094,0.0848,0.0528815,0.0833102,0.0526651,0.0810645,0.054094,0.0801976,0.054789,0.0803498,0.0543905,0.0805224,0.0546689,0.0816233,0.0540368,0.0801049,0.0549566,0.0809063,0.054465,0.0805694,0.0546173,0.0809959,0.0544767,0.0809152,0.0545233,0.0807389,0.0545455,0.0807424,0.0545323,0.0805965,0.054631,
59850,0.414596,0.108168,0.237112,0.917648,0.520327,0.486248,0.812228,0.470107,0.903552,0.863304,0.926663,0.714521,0.554427,0.29508,0.655998,0.0576864,0.0147206,0.217646,0.297312,0.0554631,0.135129,0.560495,0.309099,0.409328,0.607618,0.760546,0.233654,0.447653,0.197754,0.0224023,0.306776,0.0838427,0.116693,0.0792334,0.122359,0.0867196,0.122816,0.0677571,0.11023,0.0491209,0.0764218,0.0602518,0.18226,0.039934,0.0503969,0.088725,0.160925,0.100873,0.0904333,0.0526899,0.0695192,0.0602659,0.0860738,0.0537436,0.081641,0.0538368,0.0889847,0.0509639,0.0771924,0.0552348,0.0804235,0.0541443,0.0835331,0.0518627,0.0765891,0.0588125,0.0729406,0.0595561,0.0788547,0.0553169,0.081012,0.0534335,0.0793616,0.0560306,0.082232,0.0542715,0.0802217,0.0545395,0.0808401,0.0545201,0.0809876,0.0542649,0.0810481,0.0544503,0.0805287,0.0546301,0.0801338,0.0547982,0.0805617,0.0547154,0.0810944,0.0544022,0.0807822,0.0545363,0.0806918,0.0546549,0.0820978,0.053959,0.0807126,0.0546372,
59860,0.507547,0.522931,0.896336,0.533477,0.960742,0.838526,0.611072,0.291746,0.790947,0.665226,0.0764968,0.562887,0.332446,0.047462,0.866035,0.483391,0.278414,0.390526,0.723561,0.474897,0.938976,0.148966,0.814489,0.179609,0.108036,0.235543,0.218554,0.0510666,0.470353,0.131181,0.225471,0.0743817,0.155101,0.0216373,0.165699,0.0798383,0.160925,0.0798922,0.532863,0.607971,0.05809,0.0719136,0.22905,0.0226114,0.0596704,0.0784613,0.0787473,0.0641598,0.0994724,0.0502025,0.0893337,0.0484936,0.0862095,0.0505157,0.0802479,0.0581331,0.078174,0.0568037,0.0687745,0.060176,0.10692,0.0478335,0.0764218,0.0572338,0.0815168,0.0543098,0.0831593,0.0534763,0.0804396,0.0545535,0.0803436,0.0551338,0.0805727,0.0558097,0.0828019,0.0537553,0.0793616,0.0555973,0.0811155,0.054278,0.0804795,0.0547327,0.0810876,0.0545594,0.0803456,0.0549018,0.0819351,0.0541968,0.0804437,0.0547573,0.080839,0.0545579,0.0807831,0.0545518,0.0808587,0.0544866,0.0806134,0.0545698,0.0806524,0.0546197,
59870,0.285615,0.258293,0.474706,0.353444,0.289453,0.0849231,0.278414,0.8207,0.175505,0.388232,0.11874,0.579192,0.691826,0.110384,0.315576,0.477492,0.290589,0.580889,0.448083,0.593697,0.0636675,0.606639,0.102903,0.234436,0.463464,0.307235,0.521643,0.0719843,0.721701,0.539284,0.20277,0.0274131,0.561846,0.531344,0.248301,0.0379277,0.199774,0.0950135,0.1501,0.0369393,0.15537,0.0239462,0.103389,0.0572444,0.0724045,0.0581331,0.0822379,0.0523863,0.0791978,0.0600319,0.0915767,0.0493724,0.0674283,0.0620442,0.0900423,0.0489053,0.0708069,0.0612778,0.0851653,0.0496124,0.0745946,0.0566311,0.0842376,0.0531437,0.0823558,0.0544031,0.0832925,0.0537829,0.0834341,0.0540772,0.0785321,0.0546044,0.0808095,0.0539374,0.0799539,0.0555126,0.0821941,0.0540668,0.0809554,0.0545431,0.0785626,0.0565199,0.0766609,0.0569668,0.0793536,0.0544116,0.0803649,0.0542752,0.0808946,0.0544201,0.0806932,0.0544116,0.0806888,0.054499,0.080657,0.0545767,0.0807795,0.0545005,0.0807561,0.0545418,
59880,0.844194,0.0709147,0.79398,0.347887,0.649048,0.029899,0.249017,0.483714,0.823675,0.345184,0.203168,0.537019,0.146128,0.924116,0.283393,0.042236,0.989879,0.883294,0.981087,0.377862,0.513892,0.885375,0.179711,0.188223,0.391039,0.570659,0.87872,0.620654,0.28315,0.308259,0.543883,0.00780922,0.0112676,0.134289,0.0959936,0.0729333,0.18926,0.0262254,0.0914321,0.0550521,0.0474525,0.0855692,0.0665303,0.0564308,0.0810356,0.0467086,0.073932,0.0634253,0.0915767,0.052359,0.0870506,0.0571499,0.0763343,0.0616793,0.0867777,0.0529551,0.0729802,0.0719358,0.117573,0.0371201,0.0874753,0.0496124,0.0832013,0.0544252,0.0852216,0.0527212,0.0811913,0.0542876,0.0800322,0.054741,0.0784666,0.0558079,0.0766769,0.0566115,0.0796976,0.0547988,0.0794649,0.0546495,0.0797933,0.0547068,0.0797418,0.0549769,0.0817045,0.0537851,0.080819,0.0548028,0.0813731,0.0542752,0.0807965,0.0544754,0.0808598,0.0544365,0.080669,0.0545547,0.0812953,0.0539615,0.0807032,0.0545482,0.081129,0.0544201,
59890,0.963411,0.128226,0.775201,0.964476,0.0723378,0.370092,0.162838,0.780501,0.174897,0.748771,0.274252,0.828696,0.468477,0.029899,0.61742,0.414526,0.926241,0.455194,0.523317,0.933736,0.155473,0.163399,0.970348,0.0110948,0.74804,0.305635,0.65112,0.508829,0.750291,0.150668,0.0474525,0.108936,0.110721,0.0378418,0.314641,0.0125319,0.1661,0.0305051,0.0663321,0.0571136,0.0785436,0.0445063,0.0873921,0.0593341,0.0843555,0.0664382,0.508588,0.00669385,0.060851,0.0711216,0.0430897,0.0792817,0.0588368,0.0697028,0.105765,0.0436615,0.0836998,0.0549676,0.0813925,0.0565851,0.0811935,0.0525053,0.0777179,0.0556601,0.088202,0.0510957,0.0793744,0.0532163,0.0800408,0.0545379,0.0777602,0.0566504,0.0787661,0.0557343,0.0819445,0.0537954,0.0816939,0.054567,0.0819153,0.0538822,0.0807871,0.054442,0.080669,0.0546164,0.0812953,0.0542872,0.08049,0.0547955,0.0815967,0.0543047,0.0794649,0.0548197,0.0808166,0.0545361,0.0805669,0.0546251,0.0807227,0.054526,0.0807226,0.0545652,
59900,0.508968,0.0704506,0.868891,0.179997,0.636002,0.452841,0.94846,0.512769,0.795664,0.329448,0.0723206,0.233603,0.672621,0.164895,0.866534,0.027127,0.0294288,0.0595147,0.963411,0.551023,0.122704,0.880405,0.127181,0.785201,0.890793,0.0927874,0.715731,0.0669886,0.223184,0.767332,0.157472,0.0531266,0.0536346,0.0413996,0.0679695,0.0732786,0.491437,0.000121616,0.501577,0.0237413,0.098141,0.0446668,0.100776,0.0389429,0.0519032,0.0663699,0.0596921,0.0721615,0.0402083,0.0799344,0.0588368,0.0648617,0.0952127,0.0544531,0.0877113,0.0532689,0.0796222,0.0537037,0.0976776,0.0436615,0.0809266,0.0541099,0.0819801,0.0573262,0.0760166,0.0560887,0.0788115,0.0558901,0.0851092,0.0532066,0.082292,0.0534016,0.0811453,0.0543723,0.0810734,0.05405,0.0808165,0.0545781,0.0814073,0.0542464,0.0802118,0.0548003,0.0798713,0.0549469,0.0753282,0.0570602,0.0809739,0.0545156,0.0803043,0.0547892,0.0801679,0.0547032,0.0806066,0.0546237,0.0806917,0.0545093,0.0809211,0.0545347,0.0808209,0.054539,
59910,0.275549,0.41671,0.639427,0.485964,0.704749,0.0845185,0.527062,0.403371,0.237566,0.999364,0.753728,0.848034,0.595611,0.108159,0.325724,0.679284,0.686494,0.865472,0.498516,0.699567,0.214351,0.539267,0.0330658,0.493758,0.109999,0.0355845,0.313291,0.000121616,0.761511,0.952581,0.413458,0.00353537,0.533728,0.000319396,0.794556,0.208014,0.207012,0.0413996,0.0605889,0.0780961,0.0979517,0.0469329,0.0755586,0.0582274,0.0568109,0.0671643,0.0810099,0.0565188,0.125146,0.0382457,0.0596921,0.0634223,0.0920595,0.0503673,0.0808349,0.0554069,0.0752831,0.0552018,0.078008,0.0547699,0.0789511,0.0557257,0.0768957,0.0556418,0.0816833,0.0550764,0.0819605,0.0548582,0.0805336,0.0543376,0.0809608,0.0548327,0.080669,0.0544572,0.0770409,0.0565508,0.0865214,0.052679,0.0820726,0.0537574,0.0800992,0.0548296,0.0803043,0.0548412,0.0802308,0.0548169,0.0816434,0.0541452,0.0806609,0.0545212,0.0806706,0.0545302,0.0803428,0.0546936,0.0809739,0.0544202,0.0805931,0.0545978,0.0808804,0.0545407,
59920,0.0396434,0.667636,0.858637,0.360579,0.437243,0.476802,0.753798,0.619886,0.101566,0.0694127,0.267384,0.0449442,0.641578,0.102928,0.935209,0.452603,0.666654,0.678654,0.193153,0.952581,0.734987,0.0620786,0.587256,0.206955,0.237783,0.111494,0.275418,0.0281477,0.134109,0.05268,0.659,0.898669,0.499252,0.000319396,0.273481,0.0287461,0.104971,0.0542177,0.231925,0.0303125,0.198168,0.020679,0.121363,0.0236109,0.0911546,0.0538937,0.0910708,0.0466732,0.124714,0.03625,0.065943,0.0665134,0.0878943,0.0521299,0.0821608,0.0528383,0.0812563,0.0543874,0.0803943,0.0559073,0.0849098,0.0549692,0.0816093,0.0554615,0.0765195,0.0560396,0.0833585,0.0532314,0.078008,0.0561163,0.0807371,0.0540583,0.0771952,0.0557567,0.0801074,0.0546168,0.0813708,0.0541404,0.0819733,0.0537719,0.0793735,0.0552945,0.0804969,0.0545106,0.0807589,0.0546413,0.0805407,0.0545596,0.080604,0.0546624,0.080878,0.0545093,0.0807621,0.0546528,0.0808521,0.0545238,0.0804419,0.0546219,0.0810348,0.0544067,
59930,0.32715,0.864809,0.533252,0.628503,0.754804,0.161613,0.618389,0.992487,0.163092,0.272747,0.196702,0.0370877,0.732253,0.857612,0.903827,0.828169,0.786796,0.878587,0.216112,0.308612,0.750033,0.528041,0.880131,0.367343,0.812232,0.0137643,0.260228,0.100401,0.937788,0.628541,0.259126,0.0146434,0.115473,0.0472228,0.172437,0.0628496,0.60514,0.00619403,0.145373,0.0363832,0.099907,0.0416479,0.0847695,0.0600732,0.0956408,0.0553525,0.1263,0.0455917,0.0934963,0.0563128,0.120425,0.03625,0.184811,0.0268552,0.0883633,0.054537,0.0891633,0.0523966,0.0871687,0.0487521,0.082018,0.0556506,0.0865652,0.0547846,0.086458,0.053189,0.078014,0.0557217,0.0773578,0.0561261,0.0791082,0.0552641,0.0769687,0.0553674,0.0820531,0.0542234,0.0807485,0.0541613,0.080892,0.0548864,0.0809098,0.0546032,0.0808439,0.0546586,0.080879,0.0543658,0.0801085,0.0547389,0.0816849,0.05383,0.0801074,0.0551554,0.080903,0.0544522,0.0807205,0.0545944,0.0808572,0.0544864,0.0807578,0.0545307,
59940,0.207659,0.615321,0.659824,0.881827,0.979737,0.214368,0.0329617,0.24293,0.539606,0.758489,0.603418,0.233075,0.581915,0.452839,0.927561,0.912613,0.00902363,0.704562,0.582894,0.8434,0.281307,0.997624,0.706786,0.228869,0.367177,0.0364727,0.492705,0.0399342,0.838772,0.10344,0.76997,0.0294476,0.230045,0.0604936,0.177744,0.0476816,0.0428456,0.0509475,0.0534778,0.0621933,0.13495,0.0402644,0.187407,0.034915,0.26064,0.0297033,0.0661873,0.0724262,0.126206,0.0438048,0.0673826,0.0672333,0.0794873,0.0502331,0.0854809,0.0509313,0.0862968,0.0524281,0.0713014,0.056204,0.0843204,0.053189,0.0799593,0.0548384,0.0822709,0.0530305,0.0798216,0.0539915,0.0795359,0.0547149,0.0809492,0.0548101,0.0798311,0.0548011,0.0808814,0.0549878,0.0802911,0.0549112,0.0814472,0.0539994,0.0802463,0.054698,0.0799342,0.0548384,0.0809437,0.0544509,0.081213,0.0542598,0.0809201,0.0543863,0.080827,0.0543952,0.0809634,0.0543783,0.0804989,0.0546499,0.0807684,0.0545866,0.0851752,0.0538249,
