mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
48800,0.995492,0.997992,0.996557,0.994959,0.991393,0.98873,0.983893,0.975041,0.962377,0.946189,0.91373,0.873566,0.818074,0.753033,0.689959,0.669303,0.679221,0.692623,0.702746,0.710697,0.720123,0.727705,0.732992,0.733074,0.736434,0.740205,0.734262,0.730984,0.7425,0.736148,0.735738,0.736434,0.731803,0.739754,0.740164,0.739057,0.735492,0.731311,0.738934,0.732664,0.734426,0.730984,0.737828,0.738361,0.732951,0.730451,0.728689,0.724057,0.707254,
49000,0.99551,0.998,0.996571,0.99498,0.991429,0.988776,0.983959,0.974898,0.962327,0.946122,0.913878,0.873551,0.818041,0.752857,0.689714,0.66951,0.679265,0.692816,0.703143,0.710612,0.719959,0.727959,0.73298,0.733388,0.736735,0.739959,0.734367,0.730898,0.742204,0.735755,0.735878,0.736286,0.731796,0.740204,0.740122,0.738735,0.73502,0.731469,0.738735,0.732531,0.734327,0.731224,0.737796,0.738163,0.732735,0.730449,0.728816,0.724286,0.707347,
49200,0.995528,0.998008,0.996585,0.994959,0.991463,0.988821,0.983943,0.974797,0.962195,0.946057,0.913984,0.873089,0.817683,0.752561,0.689959,0.669675,0.679431,0.692967,0.703008,0.710935,0.72,0.728211,0.733049,0.733577,0.736545,0.739837,0.73435,0.730772,0.742114,0.735976,0.735894,0.73626,0.73187,0.740203,0.740366,0.738618,0.734634,0.731545,0.738455,0.732398,0.734634,0.731301,0.738049,0.738008,0.732764,0.730691,0.728821,0.724146,0.707033,
49400,0.995547,0.998016,0.996599,0.99498,0.991457,0.988826,0.983887,0.974858,0.961984,0.945992,0.913927,0.873279,0.817814,0.752551,0.690324,0.669798,0.679109,0.692632,0.702874,0.710729,0.719312,0.727935,0.732753,0.733522,0.73668,0.739676,0.734372,0.730567,0.742186,0.736275,0.735992,0.736316,0.731984,0.74,0.740405,0.738623,0.734777,0.731781,0.738826,0.732713,0.734777,0.731296,0.738057,0.738381,0.732834,0.730081,0.728866,0.723684,0.707045,
49600,0.995524,0.997984,0.996573,0.99496,0.991492,0.988831,0.983911,0.974919,0.961976,0.945927,0.913952,0.873427,0.817823,0.75246,0.690524,0.669919,0.679153,0.692339,0.703065,0.710444,0.719073,0.727903,0.732782,0.733629,0.736976,0.739758,0.734355,0.730685,0.742298,0.736048,0.735726,0.735524,0.731976,0.740202,0.740565,0.73871,0.734718,0.731855,0.738629,0.732984,0.734476,0.731573,0.738024,0.738024,0.732944,0.730081,0.72875,0.723911,0.706976,
49800,0.995542,0.997952,0.996586,0.99498,0.991486,0.988835,0.983936,0.974859,0.961968,0.945904,0.914056,0.873454,0.818112,0.75241,0.690643,0.67,0.678554,0.69257,0.702892,0.709759,0.719357,0.72759,0.732771,0.733936,0.736867,0.739679,0.734498,0.730683,0.742369,0.735823,0.735944,0.735863,0.731807,0.740321,0.740683,0.738916,0.7349,0.732008,0.738112,0.733454,0.734257,0.731687,0.737912,0.737671,0.733052,0.73004,0.728474,0.724016,0.707229,
50000,0.99552,0.99792,0.9966,0.99496,0.99148,0.98884,0.98396,0.97492,0.96208,0.94596,0.91384,0.87356,0.8182,0.75192,0.6908,0.67012,0.6788,0.69276,0.70296,0.70924,0.719,0.72752,0.73288,0.73388,0.73716,0.7398,0.73416,0.7306,0.74236,0.73556,0.73596,0.73576,0.73184,0.74024,0.74092,0.73892,0.7346,0.73228,0.73848,0.7336,0.73444,0.73172,0.738,0.73732,0.73312,0.72988,0.72856,0.724,0.70724,
50200,0.995538,0.997928,0.996614,0.99498,0.991474,0.988805,0.983944,0.97502,0.961952,0.946056,0.913705,0.873586,0.818327,0.752032,0.690359,0.67008,0.679044,0.692749,0.702869,0.709641,0.719562,0.72749,0.732829,0.733625,0.737331,0.739562,0.733984,0.730677,0.74239,0.735578,0.735976,0.736135,0.732032,0.740319,0.740996,0.738924,0.734861,0.732231,0.738367,0.733745,0.734263,0.731713,0.737968,0.737251,0.733267,0.73004,0.728924,0.724183,0.707092,
50400,0.995556,0.997937,0.996627,0.994921,0.991468,0.98869,0.983929,0.97504,0.962024,0.946151,0.913849,0.873532,0.818095,0.751865,0.690873,0.669722,0.678929,0.692381,0.702857,0.709841,0.719405,0.7275,0.732857,0.733532,0.737698,0.739325,0.733968,0.730675,0.74246,0.735516,0.736151,0.736071,0.731944,0.740198,0.740992,0.738889,0.734802,0.732183,0.738373,0.734167,0.734563,0.731865,0.737857,0.736905,0.733333,0.73004,0.728889,0.724048,0.707302,
50600,0.995534,0.997945,0.99664,0.994862,0.991502,0.988656,0.983953,0.97498,0.961937,0.946166,0.913874,0.873518,0.817984,0.751542,0.69087,0.669723,0.678972,0.692253,0.702727,0.709802,0.719486,0.727787,0.733162,0.733439,0.737628,0.739209,0.733913,0.730632,0.742569,0.735613,0.736047,0.736008,0.7317,0.739881,0.740909,0.739091,0.734862,0.731976,0.73834,0.733992,0.734585,0.731897,0.737866,0.736719,0.73332,0.730198,0.728933,0.723992,0.707273,
50800,0.995551,0.997953,0.996654,0.994882,0.991535,0.988701,0.984016,0.975039,0.962008,0.946024,0.91378,0.873465,0.817638,0.751654,0.69063,0.669961,0.67878,0.692402,0.702559,0.709646,0.719409,0.728031,0.733268,0.733583,0.73752,0.738976,0.733819,0.731024,0.742953,0.735945,0.736142,0.735984,0.731614,0.739488,0.740709,0.738937,0.734921,0.732165,0.738307,0.733858,0.734646,0.73185,0.737717,0.736693,0.733307,0.730276,0.729094,0.724134,0.707441,
51000,0.995569,0.997922,0.996627,0.994863,0.99149,0.988706,0.984039,0.975059,0.961961,0.946,0.913922,0.87349,0.817725,0.751412,0.69102,0.669961,0.678824,0.692471,0.702431,0.709843,0.719451,0.728235,0.733412,0.733843,0.73749,0.738471,0.734118,0.731216,0.743255,0.736039,0.736039,0.736078,0.731608,0.739608,0.740667,0.738941,0.734824,0.732392,0.738196,0.733882,0.73451,0.731765,0.73749,0.73651,0.733569,0.730275,0.728941,0.724157,0.707451,
51200,0.995508,0.99793,0.996641,0.994883,0.991523,0.98875,0.984062,0.975117,0.961875,0.945859,0.913633,0.873633,0.817578,0.751602,0.691445,0.669883,0.679063,0.692578,0.702383,0.709531,0.718906,0.728086,0.733281,0.733984,0.737227,0.738281,0.734062,0.731172,0.743008,0.73625,0.73582,0.73625,0.731641,0.739531,0.740625,0.739062,0.734961,0.732344,0.737852,0.733594,0.734453,0.731758,0.737695,0.73668,0.733711,0.730586,0.72918,0.724258,0.707539,
51400,0.995525,0.997899,0.996654,0.994903,0.991556,0.988716,0.984125,0.975097,0.961868,0.945837,0.913774,0.873774,0.817821,0.751712,0.691479,0.669494,0.678988,0.692023,0.702374,0.709105,0.718949,0.728444,0.733268,0.734241,0.737354,0.738093,0.733696,0.731362,0.743113,0.736265,0.735681,0.736537,0.731868,0.739494,0.740584,0.738872,0.734786,0.732374,0.737782,0.733658,0.734747,0.731868,0.737276,0.736576,0.733891,0.730739,0.729144,0.724514,0.707393,
51600,0.995504,0.997907,0.996667,0.994922,0.991512,0.988643,0.984109,0.975039,0.961744,0.945853,0.913566,0.873876,0.817829,0.751047,0.691899,0.66969,0.679264,0.692287,0.702752,0.709419,0.719264,0.72814,0.733488,0.734225,0.737171,0.737519,0.733798,0.73155,0.742984,0.735969,0.735659,0.736667,0.731977,0.739729,0.740891,0.738837,0.734884,0.732558,0.737907,0.733643,0.73469,0.731357,0.737403,0.736512,0.733798,0.730504,0.72938,0.724535,0.707597,
51800,0.995521,0.997915,0.996641,0.994942,0.991467,0.988649,0.984131,0.975019,0.961853,0.945907,0.913552,0.8739,0.817568,0.751004,0.69251,0.669459,0.679575,0.691969,0.702934,0.709421,0.719151,0.727992,0.733629,0.734556,0.736564,0.737568,0.734208,0.731544,0.742819,0.735598,0.735521,0.736641,0.732085,0.739768,0.740772,0.739112,0.734788,0.732625,0.737915,0.733436,0.734865,0.731544,0.737413,0.736139,0.7339,0.730309,0.72973,0.724981,0.707683,
52000,0.995538,0.997885,0.996615,0.994923,0.991462,0.988654,0.984077,0.975,0.961962,0.945923,0.913385,0.874038,0.817615,0.751154,0.693038,0.669231,0.679308,0.692,0.702577,0.709385,0.718846,0.728077,0.733385,0.733962,0.736385,0.737038,0.734077,0.731692,0.742577,0.735423,0.735538,0.7365,0.731923,0.739654,0.741038,0.739385,0.734808,0.732731,0.738038,0.733231,0.734692,0.731308,0.737385,0.736385,0.733962,0.730154,0.73,0.725192,0.707538,
52200,0.995556,0.997854,0.99659,0.994866,0.991494,0.988621,0.984061,0.975019,0.961916,0.945977,0.91341,0.8741,0.817586,0.751111,0.693525,0.669272,0.679425,0.692146,0.702797,0.70931,0.718621,0.728046,0.732797,0.733755,0.736245,0.737471,0.734483,0.731992,0.742682,0.735326,0.735594,0.73659,0.732184,0.739962,0.741341,0.739119,0.734713,0.732759,0.737701,0.732912,0.734981,0.730996,0.737356,0.736169,0.734253,0.73023,0.730077,0.725287,0.707241,
52400,0.995573,0.997863,0.996603,0.994885,0.99145,0.988626,0.984084,0.975,0.961985,0.945878,0.913397,0.874084,0.817519,0.751031,0.693435,0.669084,0.679695,0.692176,0.702939,0.709351,0.719084,0.72771,0.732977,0.733664,0.736069,0.73729,0.734695,0.732099,0.742595,0.734809,0.735725,0.736985,0.732328,0.739771,0.741527,0.739389,0.734924,0.732824,0.737634,0.732824,0.73458,0.731107,0.73729,0.736221,0.734618,0.730344,0.730267,0.725153,0.706718,
52600,0.995589,0.997871,0.996616,0.994905,0.991445,0.988593,0.98403,0.974905,0.961977,0.945779,0.913346,0.87403,0.817567,0.750875,0.693726,0.669049,0.679924,0.692205,0.703156,0.709278,0.719087,0.728023,0.733156,0.733498,0.735817,0.7373,0.734563,0.732319,0.742586,0.734677,0.735779,0.737224,0.732395,0.739544,0.741483,0.739658,0.735323,0.733118,0.737605,0.7327,0.734753,0.731331,0.736996,0.736122,0.734677,0.73038,0.730114,0.725703,0.706806,
52800,0.995606,0.997879,0.996629,0.994886,0.991439,0.988598,0.984053,0.974924,0.961932,0.945758,0.913447,0.874053,0.817424,0.750833,0.693561,0.669356,0.68,0.69178,0.703258,0.709394,0.718902,0.727917,0.733371,0.733939,0.736098,0.737462,0.734811,0.732197,0.742765,0.734545,0.735871,0.737121,0.732689,0.739773,0.741477,0.739621,0.735606,0.733144,0.737652,0.732879,0.734583,0.731136,0.736856,0.736212,0.734811,0.730455,0.729962,0.725795,0.707045,
53000,0.995547,0.997887,0.996642,0.994906,0.991472,0.988642,0.984075,0.974906,0.961811,0.945698,0.913396,0.874226,0.817321,0.750604,0.693547,0.669019,0.680151,0.69166,0.703245,0.709396,0.718981,0.728,0.733396,0.734151,0.736264,0.737811,0.73483,0.732264,0.742566,0.734415,0.735811,0.737396,0.732491,0.739774,0.741698,0.739623,0.735925,0.733396,0.737811,0.732943,0.734415,0.731057,0.737094,0.736264,0.734264,0.730453,0.73,0.725962,0.70717,
53200,0.995564,0.997857,0.996654,0.994925,0.991504,0.988647,0.984098,0.974887,0.961842,0.945639,0.913308,0.874173,0.817406,0.750526,0.693797,0.669211,0.680038,0.691617,0.703459,0.709323,0.719323,0.727895,0.733195,0.734286,0.736541,0.737932,0.734774,0.732481,0.742556,0.734098,0.735865,0.737481,0.732519,0.739662,0.741767,0.739398,0.736241,0.733421,0.738083,0.732895,0.734511,0.731429,0.736917,0.73609,0.734211,0.730113,0.730263,0.72609,0.707105,
53400,0.995543,0.997865,0.996667,0.994944,0.991536,0.988689,0.984082,0.974906,0.96191,0.945506,0.913371,0.874007,0.817191,0.750824,0.694157,0.669438,0.6797,0.691573,0.703371,0.709588,0.719513,0.727978,0.733483,0.734345,0.736217,0.737715,0.734232,0.732434,0.742397,0.734007,0.735468,0.737378,0.732622,0.739963,0.741948,0.739213,0.736292,0.733633,0.738015,0.732846,0.734457,0.731573,0.736779,0.736105,0.73382,0.730337,0.730524,0.726629,0.707191,
53600,0.99556,0.997873,0.996679,0.994925,0.991567,0.988582,0.98403,0.974925,0.961903,0.94541,0.913358,0.874104,0.817351,0.750746,0.694366,0.669776,0.679515,0.69153,0.703134,0.709216,0.719701,0.728358,0.733396,0.734739,0.736455,0.737873,0.734291,0.732649,0.742351,0.733806,0.735448,0.737313,0.732164,0.740037,0.742201,0.739291,0.736306,0.733694,0.738358,0.732649,0.73403,0.731679,0.736866,0.736082,0.733955,0.730784,0.730746,0.72694,0.707313,
53800,0.995539,0.997881,0.996654,0.994944,0.991524,0.988625,0.984015,0.974907,0.96197,0.945539,0.913346,0.874015,0.817286,0.750743,0.693903,0.669851,0.679591,0.691673,0.703309,0.709257,0.719665,0.72855,0.733123,0.73461,0.736617,0.737658,0.734312,0.732639,0.742193,0.733717,0.735204,0.737175,0.732305,0.74026,0.742045,0.739442,0.736506,0.733903,0.73855,0.732751,0.734052,0.731375,0.73684,0.736134,0.734201,0.730632,0.730706,0.72684,0.707472,
54000,0.995556,0.997889,0.996667,0.994926,0.991444,0.98863,0.983889,0.974741,0.962,0.945556,0.913222,0.874074,0.817222,0.750926,0.694185,0.669741,0.679407,0.691667,0.703148,0.708741,0.719667,0.728444,0.733259,0.734704,0.736556,0.73763,0.734333,0.732481,0.742,0.733556,0.735222,0.737,0.732148,0.740222,0.741852,0.739444,0.73663,0.73363,0.738259,0.733037,0.734037,0.731259,0.736963,0.736074,0.734185,0.73063,0.730741,0.726741,0.707519,
54200,0.995572,0.997897,0.996642,0.994945,0.991476,0.988672,0.983801,0.974834,0.96214,0.945572,0.913321,0.87417,0.817269,0.750996,0.69428,0.670074,0.679188,0.691144,0.703284,0.708782,0.719299,0.728524,0.733247,0.734576,0.736753,0.737675,0.734576,0.732214,0.741734,0.733542,0.735055,0.736937,0.732177,0.740185,0.741697,0.739041,0.736605,0.734096,0.738007,0.733063,0.734059,0.731144,0.737048,0.735941,0.73417,0.730332,0.730886,0.726679,0.707565,
54400,0.995588,0.997868,0.996654,0.99489,0.991471,0.988676,0.98375,0.97489,0.962022,0.945515,0.913382,0.874081,0.817169,0.750699,0.694338,0.670037,0.679044,0.690919,0.703199,0.708787,0.719191,0.728603,0.733015,0.734743,0.736949,0.737904,0.734853,0.73239,0.741875,0.733529,0.734926,0.737132,0.732463,0.740221,0.741875,0.738934,0.73625,0.734228,0.738382,0.732978,0.734118,0.731213,0.737132,0.735993,0.734375,0.730662,0.730772,0.727132,0.707794,
54600,0.995568,0.997875,0.99663,0.994908,0.991502,0.988645,0.98381,0.974945,0.962051,0.945495,0.913333,0.874139,0.817143,0.750733,0.694505,0.670037,0.678645,0.690842,0.70359,0.709011,0.719377,0.728535,0.73315,0.734982,0.736923,0.737436,0.734249,0.732308,0.741941,0.733919,0.734725,0.737179,0.732857,0.740183,0.741722,0.738938,0.735971,0.733919,0.738278,0.732967,0.734212,0.731392,0.73696,0.736117,0.734286,0.730623,0.730842,0.727216,0.707692,
54800,0.995584,0.997883,0.996606,0.994891,0.991533,0.98865,0.983759,0.975036,0.961971,0.945292,0.913613,0.874197,0.816934,0.751131,0.694416,0.670073,0.678613,0.690584,0.70365,0.709197,0.719234,0.728321,0.733394,0.735219,0.736971,0.737482,0.734343,0.73219,0.741788,0.733905,0.73427,0.737044,0.733102,0.740474,0.742044,0.738978,0.735912,0.734051,0.737956,0.73292,0.734234,0.731569,0.737117,0.736314,0.734234,0.73062,0.730657,0.727628,0.707774,
55000,0.9956,0.997891,0.996618,0.994909,0.991564,0.988655,0.983745,0.975091,0.961891,0.945418,0.913673,0.874291,0.817055,0.750945,0.694218,0.670291,0.678691,0.690982,0.703673,0.709236,0.719055,0.728473,0.733273,0.735127,0.736691,0.737709,0.734436,0.7324,0.741891,0.733818,0.734109,0.737127,0.732618,0.740327,0.742291,0.739164,0.736,0.733964,0.7376,0.732945,0.734473,0.731455,0.737127,0.736327,0.734073,0.730655,0.730727,0.727709,0.707709,
55200,0.99558,0.997899,0.99663,0.994928,0.991558,0.988623,0.983659,0.975072,0.96192,0.945399,0.913623,0.87442,0.816703,0.751087,0.69442,0.670543,0.678478,0.690978,0.703478,0.709167,0.719239,0.728587,0.733333,0.73529,0.73692,0.737971,0.734384,0.732391,0.741667,0.733732,0.733841,0.737101,0.7325,0.740471,0.742246,0.738877,0.736014,0.73413,0.737717,0.733297,0.734167,0.731449,0.737283,0.736522,0.734203,0.730543,0.730725,0.727609,0.707862,
55400,0.995596,0.997906,0.996643,0.994946,0.991588,0.988592,0.983538,0.975126,0.962022,0.945415,0.913466,0.87426,0.816715,0.751191,0.694332,0.670505,0.678592,0.690758,0.703718,0.709278,0.71917,0.728375,0.73343,0.735523,0.736679,0.737798,0.73444,0.732527,0.741661,0.733646,0.73426,0.737329,0.732274,0.740542,0.742347,0.738953,0.735993,0.734152,0.737545,0.733466,0.734296,0.731661,0.737401,0.73657,0.734007,0.730433,0.730325,0.727653,0.708195,
55600,0.995612,0.997878,0.996655,0.994928,0.991619,0.988561,0.983597,0.97518,0.961978,0.945324,0.913525,0.874209,0.816403,0.751367,0.694496,0.670863,0.678381,0.690791,0.703849,0.70964,0.719388,0.728381,0.733597,0.735576,0.736367,0.737698,0.734568,0.732734,0.741691,0.733597,0.73446,0.736942,0.732014,0.740504,0.742338,0.739209,0.736007,0.734424,0.737734,0.733453,0.734137,0.731583,0.73759,0.736187,0.733921,0.730647,0.730432,0.72759,0.708417,
55800,0.995627,0.997885,0.996667,0.99491,0.991649,0.988495,0.983584,0.975161,0.962043,0.945269,0.91362,0.874194,0.816344,0.751147,0.694301,0.671004,0.678495,0.691147,0.704158,0.709785,0.719391,0.728459,0.733513,0.735735,0.736559,0.738065,0.734588,0.73276,0.741613,0.733082,0.734731,0.73724,0.732115,0.740466,0.742222,0.739283,0.735914,0.734695,0.737563,0.733369,0.734158,0.73129,0.737778,0.736201,0.733835,0.730968,0.730502,0.72767,0.708781,
56000,0.995643,0.997893,0.996679,0.994929,0.991679,0.988464,0.983607,0.975214,0.962107,0.94525,0.913571,0.874214,0.816214,0.751357,0.69425,0.67125,0.678071,0.69125,0.704036,0.709857,0.719429,0.7285,0.733821,0.735786,0.7365,0.738143,0.734643,0.732893,0.741357,0.733143,0.734714,0.73725,0.732464,0.740714,0.741786,0.739286,0.735893,0.734714,0.737393,0.733107,0.733929,0.731321,0.738,0.736107,0.734179,0.73125,0.730464,0.727643,0.708571,
56200,0.995658,0.9979,0.99669,0.994911,0.991708,0.988434,0.98363,0.975267,0.9621,0.945125,0.913594,0.874199,0.816157,0.751246,0.694342,0.671246,0.677794,0.69153,0.704021,0.709929,0.719609,0.728719,0.733843,0.735623,0.736619,0.738114,0.734733,0.732989,0.74121,0.733238,0.734662,0.737153,0.732669,0.740676,0.742135,0.739359,0.735623,0.734591,0.737011,0.733274,0.733879,0.731246,0.738114,0.736228,0.734199,0.73121,0.730356,0.7279,0.708648,
56400,0.995674,0.997908,0.996667,0.994894,0.991738,0.98844,0.983582,0.975106,0.962021,0.945106,0.913404,0.874149,0.815887,0.751277,0.694645,0.671099,0.677837,0.691773,0.704255,0.709965,0.719752,0.728723,0.733688,0.735355,0.736454,0.737943,0.734362,0.732589,0.74117,0.73344,0.734858,0.73734,0.732553,0.740638,0.742163,0.739255,0.73539,0.734823,0.736915,0.733191,0.733936,0.731312,0.738191,0.736454,0.734255,0.731348,0.730355,0.728085,0.708723,
56600,0.995689,0.997915,0.996678,0.994912,0.991696,0.988481,0.983604,0.975088,0.961908,0.945159,0.913357,0.874205,0.81583,0.751201,0.694452,0.671166,0.677845,0.691696,0.704382,0.71,0.720035,0.728834,0.733604,0.735583,0.736042,0.738092,0.734488,0.732615,0.741025,0.733569,0.735053,0.737279,0.732544,0.740777,0.742085,0.739399,0.735442,0.734947,0.73689,0.73318,0.733958,0.731449,0.738021,0.736502,0.734205,0.73106,0.730212,0.728021,0.708657,
56800,0.995634,0.997923,0.99669,0.994894,0.99162,0.988451,0.983521,0.975176,0.961796,0.945141,0.91331,0.874225,0.81581,0.750951,0.694366,0.671021,0.678099,0.691972,0.704331,0.710458,0.720246,0.728873,0.733521,0.735458,0.736092,0.738134,0.734542,0.732641,0.741056,0.733732,0.734859,0.737394,0.732641,0.740493,0.742148,0.739613,0.735634,0.735106,0.736268,0.733486,0.733944,0.731338,0.738204,0.736549,0.734261,0.73088,0.730106,0.727817,0.709155,
57000,0.995649,0.99793,0.996702,0.994912,0.991614,0.988456,0.983544,0.975123,0.96186,0.945228,0.913439,0.874351,0.81607,0.750807,0.694211,0.671333,0.67807,0.691754,0.704316,0.710491,0.720386,0.729228,0.733579,0.735368,0.736281,0.737965,0.734561,0.732702,0.741193,0.733614,0.735333,0.737579,0.732632,0.740246,0.741649,0.739649,0.735719,0.735228,0.736386,0.733649,0.733789,0.731719,0.738175,0.736912,0.734316,0.730737,0.730351,0.727754,0.709193,
57200,0.995664,0.997937,0.996713,0.99493,0.991608,0.988462,0.983497,0.975175,0.961923,0.94528,0.913427,0.874336,0.816084,0.750734,0.694021,0.671573,0.678287,0.692028,0.704336,0.710559,0.72042,0.728741,0.733497,0.735455,0.736608,0.737727,0.734685,0.732727,0.741154,0.734056,0.735385,0.737622,0.732203,0.740035,0.741154,0.73972,0.736084,0.735385,0.736713,0.733636,0.733636,0.731678,0.738217,0.736923,0.733916,0.730874,0.730594,0.727832,0.708916,
57400,0.995679,0.997944,0.99669,0.994913,0.991603,0.988502,0.983449,0.975122,0.961742,0.945226,0.91338,0.874216,0.816132,0.750906,0.694042,0.671672,0.678153,0.692021,0.704599,0.710488,0.720244,0.728502,0.733763,0.735505,0.736899,0.737526,0.735017,0.732927,0.741359,0.734181,0.735436,0.737387,0.732021,0.73993,0.741254,0.739756,0.735958,0.735366,0.736481,0.733728,0.733415,0.731847,0.738293,0.737073,0.734111,0.730906,0.730592,0.727805,0.70878,
57600,0.995694,0.997951,0.996701,0.994896,0.991597,0.988507,0.983507,0.975139,0.961771,0.945312,0.913299,0.873958,0.816111,0.750833,0.694236,0.67191,0.678368,0.691979,0.70441,0.710174,0.720208,0.728611,0.733785,0.735556,0.736806,0.7375,0.735174,0.73316,0.741354,0.734236,0.735208,0.737361,0.732187,0.740035,0.741181,0.74,0.736215,0.735451,0.736354,0.733854,0.733333,0.732083,0.738333,0.737187,0.733854,0.730903,0.730382,0.727917,0.708715,
57800,0.995709,0.997958,0.996678,0.994879,0.991557,0.988408,0.983391,0.975156,0.961765,0.945121,0.913183,0.873806,0.815813,0.750761,0.694256,0.672215,0.678374,0.692076,0.704637,0.71,0.720035,0.728754,0.733979,0.735813,0.737232,0.737543,0.735363,0.733183,0.741176,0.733875,0.735398,0.737232,0.73218,0.74,0.740692,0.740277,0.736263,0.73564,0.736471,0.733772,0.733149,0.73218,0.737958,0.737301,0.733979,0.731073,0.730242,0.727889,0.708754,
58000,0.99569,0.997966,0.996655,0.994862,0.991552,0.988379,0.983414,0.975138,0.961759,0.945138,0.913207,0.873655,0.815724,0.750517,0.694345,0.672517,0.678414,0.692034,0.704517,0.71,0.720207,0.72869,0.733931,0.735862,0.737207,0.737414,0.735586,0.733207,0.741414,0.733724,0.735483,0.737276,0.73231,0.740207,0.740793,0.740483,0.736414,0.735828,0.736517,0.733966,0.73331,0.731966,0.737897,0.737276,0.733966,0.730931,0.730552,0.728103,0.708828,
58200,0.995704,0.997973,0.996667,0.99488,0.991546,0.988385,0.983333,0.975155,0.961821,0.945052,0.913162,0.87354,0.815842,0.750275,0.694261,0.672646,0.678076,0.692199,0.704227,0.710275,0.720515,0.728832,0.733677,0.735911,0.737388,0.737045,0.735498,0.733196,0.741168,0.733677,0.735292,0.737251,0.732268,0.740069,0.740619,0.74055,0.736667,0.73567,0.736151,0.734021,0.733368,0.732131,0.737938,0.737423,0.733986,0.730653,0.73055,0.72811,0.708763,
58400,0.995719,0.997979,0.996678,0.994897,0.991575,0.988356,0.983288,0.975171,0.961815,0.945103,0.913185,0.873596,0.815548,0.750479,0.69476,0.67274,0.678014,0.692466,0.704212,0.71,0.720308,0.72887,0.733596,0.735822,0.737671,0.737158,0.735514,0.733459,0.741267,0.733733,0.735034,0.737295,0.732226,0.74,0.74089,0.74024,0.73661,0.735548,0.736233,0.734007,0.733356,0.732055,0.738288,0.7375,0.733938,0.730788,0.730651,0.728322,0.708562,
58600,0.995734,0.997986,0.996689,0.994915,0.99157,0.988294,0.983345,0.975188,0.961809,0.945051,0.913276,0.873549,0.815461,0.750341,0.694573,0.672491,0.678089,0.692526,0.704164,0.709898,0.720273,0.728874,0.733311,0.736212,0.737543,0.737167,0.735666,0.733686,0.741126,0.733754,0.734983,0.737167,0.732048,0.740034,0.740887,0.740341,0.736451,0.735495,0.736212,0.733993,0.733413,0.732355,0.738464,0.737509,0.733686,0.730751,0.730922,0.728225,0.708805,
58800,0.995714,0.997993,0.996667,0.994898,0.991599,0.988265,0.983333,0.975102,0.961735,0.945102,0.913231,0.873571,0.815612,0.750136,0.694558,0.672313,0.677789,0.692687,0.704388,0.709762,0.719932,0.729286,0.733435,0.736088,0.737755,0.737245,0.735442,0.733673,0.740782,0.733912,0.735034,0.737313,0.732041,0.74017,0.74102,0.740442,0.736327,0.735476,0.73619,0.734218,0.733571,0.732381,0.738469,0.737687,0.733741,0.731259,0.73119,0.728537,0.708707,
59000,0.995729,0.998,0.996678,0.994881,0.991627,0.988305,0.983356,0.975085,0.961729,0.945119,0.91322,0.873458,0.815661,0.750068,0.694712,0.672339,0.678237,0.692915,0.703932,0.709831,0.720034,0.729356,0.733492,0.735898,0.737966,0.737458,0.735424,0.733593,0.740678,0.733966,0.735254,0.737254,0.732203,0.740136,0.741458,0.740576,0.736339,0.735356,0.736136,0.734102,0.733661,0.732271,0.738508,0.737966,0.733864,0.731017,0.731017,0.728712,0.708847,
59200,0.995743,0.998007,0.996622,0.994865,0.991655,0.988311,0.983345,0.975068,0.961723,0.945169,0.913142,0.873547,0.815642,0.749966,0.694932,0.672432,0.678209,0.692973,0.703986,0.709764,0.72,0.729595,0.733581,0.735946,0.737872,0.7375,0.735473,0.733446,0.740811,0.733784,0.73527,0.737196,0.732128,0.740236,0.741486,0.740574,0.73625,0.735372,0.736149,0.734155,0.733176,0.732027,0.738615,0.738041,0.733818,0.731115,0.731014,0.728581,0.70848,
59400,0.995758,0.99798,0.996599,0.994882,0.991582,0.988283,0.9833,0.975118,0.961751,0.945286,0.912963,0.873468,0.815623,0.749966,0.695084,0.672458,0.67835,0.6933,0.70367,0.709562,0.719798,0.729764,0.733468,0.736061,0.73798,0.73771,0.735219,0.733468,0.740741,0.733838,0.735219,0.737071,0.732525,0.740168,0.741818,0.740943,0.736296,0.735421,0.736263,0.734242,0.733266,0.731818,0.738653,0.737778,0.733805,0.731279,0.731111,0.728653,0.708283,
59600,0.995772,0.997987,0.996611,0.994866,0.991611,0.988188,0.983356,0.975201,0.961711,0.945403,0.912886,0.873523,0.815705,0.749765,0.695,0.672483,0.678423,0.693154,0.703993,0.709732,0.720034,0.729799,0.733691,0.736007,0.737987,0.737819,0.735101,0.733523,0.740738,0.733691,0.735336,0.737215,0.732718,0.740336,0.741913,0.741074,0.736376,0.735336,0.736342,0.734161,0.733322,0.731711,0.738624,0.737852,0.733591,0.731208,0.731208,0.728859,0.708087,
