mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
40500,0.0532075,0.0170772,0.0187967,0.00504078,0.0252913,0.04803,0.00492719,0.048371,0.00990356,0.0429063,0.0526161,0.0369914,0.011115,0.0371192,0.023776,0.0174021,0.0067898,0.00520669,0.00483075,0.00565118,0.000840335,0.000165305,0.00201572,4.27473e-05,0.000382514,4.06973e-06,6.22811e-05,1.38627e-05,4.74115e-05,1.38569e-05,2.53244e-06,3.38307e-05,2.27845e-05,7.58847e-06,6.54653e-06,1.37245e-06,9.40506e-07,2.66409e-06,5.79647e-07,1.02556e-05,8.46157e-07,7.77481e-07,6.50018e-07,4.37011e-07,4.88807e-07,5.43997e-07,4.40853e-07,4.40264e-07,4.7562e-07,4.53513e-07,
40510,0.0582304,0.0544889,0.0484345,0.0234613,0.0544523,0.0361694,0.0407294,0.0379603,0.0378424,0.0455328,0.034832,0.00133799,0.0547328,0.000711038,0.00332392,0.0163578,0.0280992,0.0538666,0.0225107,0.00327605,0.00217832,0.000256782,0.000247201,0.000253378,0.000109963,1.5323e-05,8.24572e-05,0.000250769,4.00075e-05,2.14791e-05,6.17069e-06,6.71812e-06,3.45249e-06,5.9818e-06,8.37867e-07,1.79331e-06,5.66435e-07,2.83931e-06,5.38019e-07,4.61028e-07,5.14186e-07,5.05647e-07,9.48391e-06,4.75538e-07,4.44866e-07,4.40854e-07,4.51672e-07,4.37486e-07,4.38762e-07,5.69915e-07,
40520,0.0310508,0.0413327,0.054443,0.038973,0.0188498,0.0466559,0.0219291,0.0372417,0.0435393,0.030971,0.0539649,0.00969755,0.038143,0.0304221,0.0179412,0.015591,0.0589357,0.00162452,0.000257537,1.61642e-06,0.000258733,7.6671e-05,0.000380541,0.000859939,0.000905353,0.00182361,3.93458e-05,3.2012e-06,4.00418e-05,2.36498e-06,3.72915e-05,4.43286e-05,7.22776e-05,1.77334e-06,2.04688e-06,5.8798e-07,1.68408e-06,6.35134e-06,1.7565e-05,3.80767e-06,6.44214e-07,6.27439e-07,4.52333e-07,4.48303e-07,5.33959e-07,4.65225e-07,4.44596e-07,4.44287e-07,4.46824e-07,4.39682e-07,
40530,0.0502274,0.0249743,0.0514766,0.0567423,0.033521,0.0452164,0.0273614,0.0593403,0.0418466,0.0305202,0.0483158,0.057454,0.0399743,0.0144372,0.0250357,0.0523435,0.020413,0.00049099,0.00102748,9.94131e-06,0.000584,8.84946e-05,0.000107301,0.000228016,3.72101e-05,0.000778062,1.90603e-05,0.000140679,0.000106713,0.00073887,6.66579e-07,2.1102e-06,2.15852e-06,8.67785e-06,4.3896e-07,5.42081e-06,1.93612e-06,8.44381e-07,2.41679e-06,7.42783e-07,8.04987e-07,6.15887e-07,4.95506e-07,5.73576e-07,4.66069e-07,4.69165e-07,4.34961e-07,4.40425e-07,4.37645e-07,4.45354e-07,
40540,0.0570191,0.0203739,0.0523546,0.0553784,0.0561305,0.0376441,0.0442412,0.0406503,0.0432248,0.0552064,0.0573543,0.0470343,0.0429874,0.0471757,0.0146022,0.0143356,0.00219409,0.00220685,0.000489152,4.61384e-05,0.000476692,0.000808212,0.00075373,0.00211311,9.58753e-05,0.00030648,1.14139e-05,8.10756e-05,0.000113265,5.29565e-05,4.12129e-06,1.07034e-05,4.45083e-06,6.20104e-05,7.1224e-07,8.13569e-06,2.65315e-06,4.97302e-07,5.36379e-07,1.37785e-06,6.23669e-07,6.44346e-07,6.61154e-07,4.77369e-07,4.33826e-07,4.39781e-07,4.33824e-07,4.45713e-07,4.35008e-07,5.97639e-07,
40550,0.0317391,0.058834,0.0518756,0.0225196,0.0513885,0.0499828,0.0588688,0.0496408,0.0569309,0.036091,0.0353612,0.0330577,0.036342,0.0173691,0.0569465,0.0104374,0.00565661,9.96493e-05,0.00239662,0.00088208,0.000730144,0.0271517,0.00133713,0.000594717,0.00045259,0.000277258,0.000182378,6.26713e-05,7.65589e-05,1.36819e-06,3.10023e-05,6.70505e-06,1.97597e-05,6.65682e-06,1.76962e-06,5.5498e-07,5.26216e-07,5.10523e-07,5.07925e-07,7.39749e-07,1.03987e-06,3.09793e-06,4.66689e-07,4.36699e-07,4.92864e-07,6.31834e-07,6.25513e-07,4.33714e-07,4.37166e-07,4.37e-07,
40560,0.0500827,0.0389429,0.056194,0.0508371,0.0184877,0.00151411,0.0294982,0.058213,0.0315867,0.039758,0.0484674,0.054689,0.0199009,0.0223556,0.0179372,0.00463594,0.0309868,0.0105942,0.000700457,0.000734592,0.000796361,0.000859988,0.000344068,0.000139808,0.000371462,2.92148e-05,3.91095e-06,2.5121e-05,4.32458e-05,1.96087e-05,0.00431611,7.51447e-06,8.57655e-06,8.81486e-06,5.81652e-07,2.71996e-06,4.89176e-06,1.07523e-06,5.94759e-06,6.40523e-07,9.69916e-07,5.83547e-07,4.64516e-07,4.63924e-07,2.33303e-06,6.22419e-07,5.26403e-07,4.437e-07,4.3547e-07,4.35431e-07,
40570,0.0367702,0.0081456,0.057642,0.026081,0.0567824,0.0228253,0.0489972,0.05514,0.033288,0.00078185,0.0175598,0.0432844,0.0520443,0.0144972,0.0477539,0.0543087,0.0188164,0.00597022,0.00130703,4.1741e-05,0.000104736,0.000862989,0.000392909,0.000219505,0.000104339,0.00131191,6.0651e-05,0.000658045,0.000299338,1.02393e-05,4.08376e-06,7.80179e-06,1.32977e-06,2.13256e-06,5.16971e-06,4.462e-06,4.34241e-06,8.27202e-07,7.46108e-07,1.98658e-06,5.93037e-07,6.70779e-07,7.22093e-07,4.47788e-07,4.62667e-07,4.44002e-07,4.3623e-07,4.37041e-07,4.44902e-07,4.69887e-07,
40580,0.0197659,0.042862,0.0347799,0.0336666,0.0578452,0.0257393,0.0486601,0.0564507,0.0533908,0.0519819,0.0526265,0.0483071,0.0233305,0.057326,0.03102,0.0220467,0.00212999,0.00340135,0.00238618,0.00193742,0.000322231,0.000685142,0.000633686,5.5932e-05,9.56608e-05,1.35879e-05,3.07038e-05,3.52222e-06,4.2378e-05,3.33288e-06,1.29259e-05,1.49508e-06,5.33397e-05,4.0336e-06,2.25109e-06,1.17044e-06,2.83536e-06,1.67696e-06,1.04286e-06,5.85934e-07,5.41025e-07,4.89694e-07,5.65887e-07,4.49266e-07,5.08586e-07,1.06398e-06,4.55966e-07,8.44827e-07,4.48863e-07,4.54493e-07,
40590,0.0542079,0.0461384,0.00974854,0.0344268,0.0511295,0.053537,0.0538829,0.0530438,0.0348969,0.0590359,0.0230114,0.0217343,0.00382749,0.0152159,0.011538,0.000229681,0.00713949,0.00025607,0.00879506,0.0422055,0.000155415,0.00214755,0.0266521,1.48297e-05,0.00016737,5.78675e-05,4.73829e-05,9.25376e-05,1.75909e-06,9.91456e-07,1.06707e-05,7.71024e-06,3.18336e-06,0.000414519,1.14567e-06,4.88952e-07,4.62825e-07,5.16467e-07,8.0802e-07,6.77527e-07,4.69014e-07,1.44523e-06,2.86901e-05,9.18872e-07,6.62294e-07,6.61026e-07,5.68977e-07,4.40198e-07,4.62207e-07,4.34875e-07,
40600,0.0542182,0.0527238,0.0503197,0.021242,0.0554851,0.04752,0.0486408,0.0489994,0.0589096,0.0521911,0.0391203,0.0460047,0.0387431,0.0205901,0.0212468,0.0136161,0.0135873,0.0162183,0.00300852,0.00317306,0.00353272,0.000281022,0.000287114,5.85076e-05,2.28885e-05,0.000179212,2.10806e-05,1.17817e-05,0.000209194,3.32609e-05,0.000161034,0.000117295,4.87844e-05,7.5334e-07,4.49012e-07,6.06029e-07,1.32844e-06,1.24001e-05,7.5381e-07,2.1953e-06,1.03797e-06,1.27514e-06,1.02137e-06,4.94348e-07,4.88097e-07,6.01569e-07,9.68997e-07,4.34011e-07,4.36292e-07,4.36029e-07,
40610,0.0587122,0.0485565,0.0501188,0.0593935,0.0334318,0.0488939,0.0571606,0.0594945,0.0417968,0.0342432,0.0577158,0.0490242,0.0429018,0.018661,0.0505597,0.0040378,0.020678,0.00431082,0.000209675,0.000434537,0.000468697,0.00276143,0.000397563,0.00251404,0.00135302,3.95187e-05,1.51888e-05,7.1688e-05,8.29197e-06,2.33834e-05,1.49773e-05,6.16333e-05,2.37543e-05,1.16122e-05,3.72646e-06,5.27603e-06,1.25366e-06,2.03297e-06,9.53011e-07,5.01916e-07,7.23955e-07,6.82463e-07,7.3177e-07,7.28349e-07,2.65772e-06,5.66628e-07,4.92796e-07,4.37566e-07,4.37479e-07,4.49085e-07,
40620,0.0297042,0.0431571,0.047016,0.0536301,0.044587,0.0518998,0.0430852,0.0490031,0.0399881,0.044816,0.051007,0.0583526,0.0075051,0.00194664,0.00204174,0.0181738,0.00278427,0.0596061,0.0182999,0.0151068,0.00429001,0.00206486,0.000384686,0.000127859,6.20668e-05,1.04204e-05,8.65406e-05,0.000650694,3.76637e-05,1.30784e-05,5.62215e-06,6.78273e-06,1.6413e-06,1.19222e-06,1.2896e-05,6.52247e-06,4.55599e-07,6.43641e-07,5.42648e-07,8.17325e-07,1.069e-06,1.31886e-06,5.97593e-07,7.38444e-07,4.41475e-07,5.13713e-07,4.35946e-07,4.52755e-07,4.35047e-07,4.36856e-07,
40630,0.0561528,0.0540524,0.0489066,0.0402642,0.0497658,0.0524837,0.0389323,0.0014934,0.0373481,0.0267096,0.0155365,0.0368345,0.0586836,0.0418482,0.0569389,0.0021049,0.0140789,0.000435215,0.0031009,0.00119533,6.48775e-05,0.000476899,0.000336404,0.000116958,0.00655116,1.47337e-05,3.45208e-05,1.5814e-06,1.69155e-06,5.59121e-05,6.11141e-06,2.84728e-06,5.88068e-06,1.52031e-05,6.56277e-06,3.13822e-06,1.24163e-06,6.42209e-07,5.25202e-07,6.05367e-07,4.91257e-07,5.98888e-07,7.56878e-07,9.67119e-07,4.3635e-07,4.37412e-07,4.40056e-07,4.38384e-07,4.56939e-07,4.43884e-07,
40640,0.04484,0.0369394,0.0543879,0.0508458,0.00884781,0.037376,0.0504646,0.0480012,0.00320632,0.0459379,0.0323049,0.0103607,0.00657996,0.00209369,0.00974149,0.000348643,0.0117828,0.033746,0.00172986,0.00523853,0.00577517,0.00357186,0.0576622,0.000757101,7.66785e-05,2.87555e-05,6.37027e-06,4.42518e-06,2.12916e-05,1.41787e-05,1.22639e-05,1.28293e-05,2.62822e-05,1.0541e-05,4.61564e-06,8.78293e-07,7.15365e-07,2.62929e-06,7.94224e-07,9.12208e-07,1.53604e-06,6.16887e-07,5.07881e-07,5.61432e-07,4.37518e-07,6.34012e-07,4.57957e-07,4.41618e-07,4.36538e-07,4.41685e-07,
40650,0.0440516,0.0301841,0.0570047,0.0492172,0.0534963,0.0527672,0.0398774,0.0530028,0.0451618,0.0515602,0.0431532,0.0202191,0.0503946,0.052333,0.00431064,0.00473808,0.000146376,0.0569609,0.00305212,0.00190286,0.00190545,0.00102259,3.0023e-05,5.74165e-05,2.57936e-05,9.23977e-05,0.000228844,5.01636e-05,6.83814e-05,0.000859275,7.10132e-05,1.81161e-05,3.34459e-05,2.08959e-05,2.68566e-06,1.1507e-06,8.41988e-07,8.06073e-07,7.39081e-07,8.59652e-07,6.65657e-07,3.54328e-06,6.90759e-07,5.34409e-07,6.3527e-07,4.70928e-07,4.39032e-07,4.36781e-07,4.39077e-07,4.33837e-07,
40660,0.0515862,0.0475597,0.0550488,0.057005,0.0365226,0.0442885,0.0123899,0.0597097,0.0457396,0.030761,0.0492125,0.051039,0.0483404,0.031575,0.0260752,0.00596329,0.00110643,0.0020798,0.00501994,0.00417687,0.00154632,0.000735517,8.54216e-05,0.000171581,0.000851175,0.000112045,0.000243267,2.65883e-05,3.72825e-05,3.25834e-05,6.23465e-05,5.78116e-06,1.3678e-05,1.17136e-05,3.02073e-06,6.75988e-07,2.57504e-06,5.55252e-06,2.30677e-06,2.33201e-06,5.53629e-06,6.36488e-07,4.9832e-07,5.16412e-07,4.52112e-07,5.24744e-07,5.40523e-07,4.3497e-07,4.60093e-07,4.34003e-07,
40670,0.0484912,0.0584631,0.00654313,0.0463195,0.0458585,0.0339095,0.00960113,0.0539144,0.0280022,0.0486074,0.00784174,0.0407693,0.00437225,0.0143142,0.00542082,0.0145063,0.0133188,0.0464876,0.00127725,0.0377563,0.0013985,9.53038e-06,0.000468346,0.000576911,0.000250218,1.29795e-05,1.36884e-05,6.30557e-05,5.05322e-05,5.18516e-05,3.44727e-06,5.47228e-06,5.1582e-06,3.99017e-06,6.63896e-07,7.55742e-07,1.71417e-06,5.80745e-07,8.08305e-07,5.84922e-07,4.69428e-07,4.37949e-07,4.38598e-07,2.09979e-06,2.08365e-05,1.09995e-06,4.37705e-07,4.41771e-07,4.39929e-07,4.46988e-07,
40680,0.0535832,0.0269314,0.057854,0.0269578,0.0588922,0.0341168,0.0475966,0.050806,0.0563686,0.0272903,0.0103439,0.0195596,0.0534723,0.0254161,0.0226507,0.0504704,0.00682206,0.000918115,0.00151579,0.000173264,0.000978612,0.000833709,0.000562257,0.000480418,0.000111352,0.000242955,1.68604e-05,3.29112e-05,4.63926e-06,1.18694e-06,5.66624e-06,3.11707e-06,1.62843e-05,0.000107431,3.20831e-06,1.14869e-06,1.83325e-06,5.7854e-07,1.08411e-06,1.45163e-05,2.11537e-06,1.37307e-06,9.95845e-07,4.35411e-07,4.89047e-07,4.90761e-07,4.97288e-07,4.51226e-07,4.41096e-07,4.33835e-07,
40690,0.0178351,0.0464963,0.0525936,0.02853,0.00345106,0.00698989,0.0321556,0.0538977,0.0511997,0.0277592,0.0493181,0.0252507,0.0442733,0.00943105,0.0457973,0.0219076,0.00168615,0.000240902,9.67133e-06,0.000319786,0.000295151,0.000156299,0.000405414,8.88929e-05,0.000119118,3.31559e-05,5.35692e-05,0.00177398,0.000146246,1.94529e-05,2.09185e-05,1.80197e-05,3.28766e-06,3.5267e-06,8.19659e-07,2.26275e-06,2.35024e-06,7.18643e-07,7.79402e-07,1.91348e-06,6.3204e-07,8.5225e-07,5.78171e-07,4.7687e-07,4.47148e-07,4.3838e-07,1.56707e-06,5.80783e-07,4.85506e-07,4.40859e-07,
40700,0.0494315,0.0522202,0.0351115,0.0580982,0.0263716,0.0438631,0.056953,0.0576507,0.0548958,0.056954,0.0144198,0.00108729,0.0364389,0.0409823,0.0390665,0.0522458,0.0151675,9.59277e-05,0.00301769,9.73321e-05,0.000395755,0.000457788,0.00180484,0.00304213,0.000977783,2.11554e-05,2.71996e-05,4.52169e-05,1.41908e-05,1.0967e-05,6.66386e-05,2.60666e-06,6.09793e-06,9.84994e-06,6.70782e-07,4.90636e-06,8.2907e-07,1.09676e-06,4.49166e-07,1.10063e-06,3.11927e-06,1.53844e-06,5.30216e-07,5.12154e-07,4.57389e-07,5.12943e-07,5.43657e-07,4.34605e-07,4.40773e-07,4.37917e-07,
40710,0.0462296,0.0554302,0.0131152,0.0549728,0.0389563,0.0393387,0.0464538,0.0479549,0.0371936,0.0487379,0.0217061,0.0390552,0.0541701,0.0145767,0.0242834,0.0516886,0.00298418,0.00187409,0.000816801,0.000306909,0.000211682,0.000132247,0.000824883,0.000180158,0.000450076,1.73691e-05,0.000190463,1.23237e-05,1.05441e-05,7.12648e-07,2.40666e-06,9.25086e-06,2.99532e-06,2.40043e-06,3.15521e-06,5.03635e-06,8.00864e-06,2.11567e-06,2.39243e-06,5.35695e-07,5.17411e-07,5.51252e-07,4.37785e-07,4.7509e-07,4.64163e-07,4.87514e-07,4.35476e-07,4.61516e-07,8.67104e-07,4.37354e-07,
40720,0.0495826,0.0472012,0.0548213,0.0511533,0.0507215,0.0509932,0.025684,0.0410682,0.00515001,0.000132453,0.0353427,0.0533377,0.0322688,0.0200655,0.0594253,0.00436188,0.00353367,0.00555617,0.00177758,0.000437257,0.0490541,0.00121618,0.00808277,0.000348557,0.000253615,0.000109986,2.88375e-05,0.00016334,7.01992e-05,1.29393e-05,1.30555e-05,6.94566e-06,9.88442e-06,4.68948e-06,5.50688e-06,2.10281e-05,1.40238e-06,2.7451e-06,1.03963e-06,4.51633e-07,6.23443e-07,4.56343e-07,1.07788e-06,4.3647e-07,8.0454e-07,4.50981e-07,4.52455e-07,4.55663e-07,4.49237e-07,4.37447e-07,
40730,0.0231181,0.0525042,0.0472902,0.0180668,0.0448587,0.0385789,0.0167526,0.033843,0.049216,0.058187,0.0542504,0.0459365,0.0390977,0.0372475,0.0165148,0.0432892,0.00760601,0.00544352,0.000491142,0.00287609,0.00185297,0.000646215,0.000358134,0.000145896,0.000273732,0.000361311,3.96298e-05,1.25274e-05,4.13419e-05,1.78918e-05,2.86273e-05,6.07083e-05,2.3172e-05,5.72789e-06,1.59974e-06,4.37032e-07,7.558e-07,4.88935e-07,1.08412e-06,9.50037e-07,4.71063e-07,5.53516e-07,5.75305e-06,6.6599e-07,5.25889e-07,4.48452e-07,4.37886e-07,4.77702e-07,4.41641e-07,4.38708e-07,
40740,0.0549656,0.046046,0.0526266,0.0561351,0.0557936,0.0393151,0.0465135,0.0548622,0.0439135,0.0588049,0.0239274,0.0391585,0.0204634,0.0263016,0.0404521,0.0057546,0.00205719,0.00265787,0.00497282,0.00204572,0.000479316,0.0035066,0.00798754,0.000423217,0.000406904,9.19916e-05,8.82659e-05,0.000645176,2.27169e-05,4.10223e-05,5.47836e-06,4.36615e-05,2.60414e-05,2.63016e-06,3.60801e-06,4.67233e-06,8.75869e-07,6.85057e-07,1.17039e-06,5.69346e-07,5.64158e-07,4.37603e-07,8.89974e-07,4.97972e-07,4.43319e-07,4.36936e-07,4.51576e-07,1.08095e-06,4.35364e-07,4.61412e-07,
40750,0.0585554,0.0228636,0.0490321,0.0401663,0.0388684,0.00157792,0.0457478,0.0552093,0.0501526,0.0209178,0.0560235,0.0435321,0.0126409,0.0365338,0.037818,0.00307161,0.00152679,0.00901493,0.0146923,0.000571833,0.00235365,0.00347314,0.000498132,0.00026675,0.000677659,0.00036847,0.000264878,0.000102942,4.52438e-06,3.22837e-05,1.36422e-05,4.75748e-05,7.00371e-06,9.80545e-06,1.03143e-06,5.64232e-06,5.37141e-07,7.64683e-07,8.28751e-07,1.5465e-06,1.24747e-06,6.46755e-07,8.24182e-07,4.52278e-07,4.83909e-07,4.34233e-07,4.50739e-07,4.57244e-07,4.4874e-07,4.41244e-07,
40760,0.0569981,0.0369197,0.0571179,0.045814,0.0587102,0.0598472,0.0284967,0.0180705,0.0489545,0.0582085,0.0180198,0.0217392,0.0281143,0.00171945,0.043021,0.0585074,0.00243758,0.000656615,0.00172992,0.000233504,8.8368e-05,0.000518497,0.00153047,0.0053074,0.000119916,0.00013325,3.08599e-05,9.74396e-05,7.77892e-06,3.74512e-05,2.91324e-05,8.79575e-06,3.77732e-06,2.41384e-06,1.68236e-06,7.56834e-06,6.9512e-06,6.47723e-06,7.82189e-07,1.53239e-06,5.07232e-07,4.43322e-07,6.61667e-07,1.09833e-06,4.82346e-07,4.59311e-07,4.37118e-07,4.34493e-07,4.44231e-07,4.43737e-07,
40770,0.0266097,0.0281638,0.0525694,0.0512669,0.0369859,0.0420851,0.0408767,0.0579237,0.0480453,0.0581281,0.0554638,0.0575241,0.0344256,0.0569087,0.0228087,0.00097703,0.00019276,0.000218167,0.00331357,0.00147033,0.00144745,0.0522985,0.000429391,0.00226529,7.89402e-05,2.04952e-05,2.1789e-05,3.48917e-05,2.26571e-05,2.48556e-05,1.91625e-06,2.09128e-05,0.000105397,9.51201e-06,0.000111782,2.68506e-06,6.09114e-05,1.83438e-06,5.31331e-07,8.72687e-07,6.67856e-07,5.77325e-07,1.20485e-06,4.3456e-07,4.72473e-07,4.34649e-07,4.41283e-07,4.36422e-07,4.4842e-07,4.44037e-07,
40780,0.0431988,0.0132964,0.0325648,0.0529668,0.00169703,0.0285763,0.0255093,0.0533197,0.0211346,0.0511102,0.0130286,0.0553249,0.0404195,0.0514819,0.0326384,0.00261905,0.0478688,0.00397327,0.0120833,0.00276286,0.0006174,0.000984309,0.000146404,0.00021549,0.000238814,0.000160645,1.60937e-05,0.000768419,4.54401e-05,8.929e-05,1.44083e-05,4.253e-05,1.25652e-05,8.5846e-06,1.60393e-06,6.00117e-07,2.7249e-06,1.98508e-06,6.14575e-07,8.9942e-07,8.61397e-07,6.96343e-07,5.72607e-07,5.17034e-07,4.93706e-07,4.95369e-07,4.4555e-07,4.46385e-07,4.58699e-07,4.37435e-07,
40790,0.055213,0.0367663,0.0565605,0.0194159,0.0386918,0.101102,0.0457963,0.053407,0.0398061,0.00599013,0.0585839,0.0459866,0.0416265,0.0027735,0.00388888,0.00163331,0.0411399,0.00795185,0.00605314,0.000252112,0.000387408,0.000971438,0.000381392,0.000422233,0.000414944,0.000134704,0.000166999,1.51275e-05,2.86285e-06,6.54762e-05,4.96866e-06,4.96845e-05,2.12014e-05,7.2915e-06,1.24417e-06,1.83243e-06,1.40845e-06,1.39228e-06,5.87266e-07,5.11875e-07,7.79044e-07,7.10399e-07,4.5461e-07,9.4513e-07,4.74559e-07,5.09277e-07,4.66676e-07,4.33817e-07,4.48854e-07,4.35454e-07,
40800,0.0490513,0.0418878,0.0548362,0.0549283,8.44427e-05,0.0577646,0.0263162,0.056032,0.0207378,0.024061,0.0201486,0.0438337,0.00334969,0.000416307,0.00833523,0.023278,0.00387888,0.00202006,0.000903702,0.000112832,0.000649883,0.000515143,0.000712664,0.000418049,0.000493018,0.0011805,2.51754e-05,7.73372e-05,5.20879e-06,1.16247e-05,4.94429e-06,5.30463e-06,1.50449e-06,6.75369e-07,1.58623e-06,3.18661e-06,1.24077e-06,5.03744e-05,1.54745e-06,1.88403e-05,6.45177e-07,1.23543e-06,1.06555e-06,4.51067e-07,4.40389e-07,4.3994e-07,4.86859e-07,4.42651e-07,4.35294e-07,4.38896e-07,
40810,0.028307,0.0602171,0.0547676,0.0241003,0.0301863,0.0550522,0.0481618,0.0529341,0.0577787,0.0113492,0.00213842,0.0175582,0.013515,0.0345389,0.00351346,0.000826159,0.00142429,0.000797761,0.00394338,0.0441289,0.001211,0.00141853,0.00114594,0.000674725,0.000296605,4.56262e-05,3.18284e-05,7.04644e-06,5.96518e-06,5.42113e-06,8.57875e-06,1.0126e-05,3.62861e-05,1.63538e-05,5.22182e-06,3.11902e-06,6.41053e-07,5.54716e-07,7.51067e-07,9.05819e-07,7.15797e-07,5.53078e-07,7.20137e-07,5.61343e-07,4.36523e-07,4.50194e-07,4.63386e-07,4.44227e-07,4.33777e-07,4.37917e-07,
40820,0.0542285,0.0117638,0.0408555,0.045375,0.0108701,0.0440166,0.0476638,0.0567648,0.0275553,0.0451624,0.0300578,0.0583554,0.00488386,0.00218441,0.0462907,0.00957643,0.0151615,0.00267752,0.00038761,0.00495115,0.00132124,0.00144945,0.00140609,4.16346e-05,0.000128448,1.5694e-05,8.2601e-05,4.28228e-06,3.01613e-05,3.58877e-05,3.1659e-06,1.14683e-05,1.77734e-05,1.06625e-05,5.8034e-07,1.80337e-06,2.24568e-06,2.09541e-06,1.02554e-06,7.32269e-07,6.77658e-07,7.10436e-07,5.56795e-07,5.36797e-07,4.34072e-07,4.93115e-07,4.38272e-07,4.41051e-07,5.10308e-07,1.00237e-06,
40830,0.0116055,0.0580526,0.0462425,0.0460521,0.0394942,0.0100872,0.0292117,0.0537235,0.0549392,0.0118932,0.0353841,0.0434799,0.0354358,0.0168202,0.00888006,0.0216527,0.0026038,0.00143877,0.00414841,0.00164014,0.00470779,0.00167547,0.000857753,0.000121939,0.00030289,0.000180357,0.000204588,1.68284e-05,3.20649e-05,6.79754e-05,4.97138e-06,8.33749e-07,4.30256e-06,0.000202876,2.0987e-05,1.3235e-05,3.13607e-06,2.33503e-06,6.82504e-07,6.97326e-07,4.5819e-07,5.04159e-07,7.73801e-07,6.61116e-07,6.79313e-07,4.56876e-07,5.26828e-07,4.40403e-07,4.40294e-07,4.36469e-07,
40840,0.0421062,0.0104424,0.0474385,0.0389869,0.044851,0.0426619,0.0396451,0.0400223,0.0433563,0.0553265,0.0199362,0.0519154,0.00375539,0.00881579,0.00314942,0.00470037,0.00605037,0.00343458,0.00538936,0.0105136,0.00232792,0.000228235,0.00118692,0.00021803,2.84228e-05,5.91986e-05,5.37248e-05,4.43367e-05,0.00014207,6.06746e-06,3.41971e-05,2.08968e-05,6.69374e-06,1.7063e-06,1.15778e-05,4.49556e-06,7.55305e-07,7.53474e-07,6.75354e-07,1.31071e-06,2.30921e-06,1.83418e-06,4.66089e-07,5.10618e-07,5.07541e-07,4.41684e-07,4.38897e-07,4.3923e-07,4.45359e-07,4.52816e-07,
40850,0.0487703,0.0525145,0.0486907,0.0132675,0.0326297,0.0545488,0.0440323,0.00103626,0.0527784,0.032782,0.0387193,0.00904871,0.00349893,0.00689748,0.0184412,0.0423137,0.0502218,0.036866,0.00353964,0.00626615,0.00145398,0.00169068,4.90422e-05,6.50285e-05,5.82525e-05,0.000112762,3.8908e-05,6.69585e-06,1.26904e-05,0.000267611,0.000631436,1.3082e-05,1.63524e-05,3.03492e-06,3.08204e-06,1.32192e-06,2.97403e-06,5.315e-07,5.1987e-07,6.65318e-07,6.50104e-07,4.37853e-07,4.36192e-07,4.49578e-07,4.43782e-07,4.56323e-07,4.6984e-07,4.42553e-07,4.41197e-07,4.53422e-07,
40860,0.0592294,0.0559445,0.0555389,0.0526237,0.0473973,0.0490512,0.0144039,0.0499209,0.0526241,0.00328811,0.0467558,0.0540512,0.0437733,0.0581921,0.0234837,0.0387328,0.0278696,0.000494126,0.000120702,0.000251846,2.13493e-05,0.000327008,0.00553519,0.000569375,3.62886e-05,0.000475125,0.000508086,0.000135757,1.40292e-05,1.7275e-05,2.07896e-06,2.90204e-06,9.03313e-06,2.09188e-06,6.36206e-06,1.30512e-06,4.12112e-06,9.52746e-07,1.34517e-06,6.49537e-07,5.93895e-07,4.40529e-07,4.63159e-07,4.88519e-07,5.26119e-07,5.12599e-07,4.39971e-07,5.52087e-07,4.39466e-07,4.42111e-07,
40870,0.0329295,0.0534704,0.0386015,0.0486555,0.0564011,0.0351301,0.00507705,0.0540566,0.0531569,0.04528,0.0578035,0.0403657,0.0484903,0.0485099,0.0131185,0.0350885,0.00544863,0.00648732,0.000630587,0.00091966,0.000886848,0.00213096,0.000270082,8.00596e-05,0.000132085,0.00104419,4.55902e-05,3.1437e-05,2.01598e-05,0.000109121,6.9277e-06,3.10786e-06,1.28895e-06,3.39072e-06,6.34426e-07,1.92895e-06,4.68353e-07,1.32744e-06,5.09662e-07,2.6554e-06,7.39303e-06,4.75499e-07,5.97828e-07,4.9213e-07,5.8214e-07,4.38045e-07,4.49032e-07,4.42643e-07,4.36629e-07,4.34058e-07,
40880,0.0514834,0.0345627,0.0511384,0.00371136,0.0351196,0.0557844,0.0577857,0.0535205,0.0572815,0.038791,0.0352865,0.0127471,0.0446618,0.0525531,0.0442922,0.017458,0.000668239,0.00168635,0.000768146,0.000253647,0.00114882,0.00122531,0.00478585,0.000402445,8.2852e-05,0.00013906,7.4113e-06,0.000120024,2.54315e-05,1.48456e-05,8.55013e-06,9.87319e-06,8.43585e-07,1.04997e-06,2.45484e-06,9.94161e-06,1.14278e-06,6.15534e-07,9.08562e-07,7.0769e-07,4.37121e-07,4.43346e-07,4.67415e-07,5.27598e-07,4.42615e-07,8.93209e-07,6.16114e-07,5.06362e-07,4.34733e-07,4.38576e-07,
