mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
42520,0.0539005,0.0161404,0.0517769,0.0591402,0.0408816,0.0607673,0.062212,0.0599365,0.0508414,0.0497839,0.0584102,0.0647871,0.0628632,0.0429096,0.0260762,0.0300658,0.00290241,0.00279006,0.00178634,0.00240715,0.00298004,0.00224013,0.000819539,0.000651403,0.00113003,0.000838073,0.000656354,0.000733002,0.000675978,0.00065801,0.000654824,0.000651267,0.000651439,0.000720694,0.000730023,0.000659411,0.000660864,0.00065115,0.00064992,0.000648941,0.000648876,0.000649215,0.000649173,0.000648882,0.000648797,0.000648789,0.000648848,0.000648923,0.000648819,0.000648805,
42530,0.0507126,0.0439404,0.0557553,0.0327703,0.0565699,0.0603861,0.0568058,0.0506659,0.0280937,0.0383052,0.0633913,0.0549305,0.0650989,0.0190148,0.00431096,0.0257331,0.0179006,0.0417164,0.000988667,0.00155234,0.0018935,0.00109621,0.000896372,0.00123933,0.000753793,0.000698528,0.000840072,0.000696715,0.000665666,0.000682952,0.000652533,0.000673551,0.000677531,0.000650451,0.00065662,0.000657084,0.000649252,0.000650249,0.00064927,0.000650735,0.000648867,0.000649689,0.000648863,0.000648812,0.000648877,0.000648854,0.00064879,0.000648836,0.000648782,0.000648784,
42540,0.0360237,0.0629308,0.0632348,0.0163638,0.0641726,0.0618758,0.0573704,0.0590572,0.0254175,0.0260233,0.0394264,0.0549547,0.054612,0.0499037,0.0204667,0.00227822,0.00203914,0.000895692,0.0238364,0.000721204,0.00141871,0.00125964,0.0036986,0.00091398,0.00154941,0.000763066,0.000681118,0.000710645,0.000656235,0.000672644,0.000656958,0.000650404,0.000650149,0.00065153,0.00068253,0.000671579,0.00065013,0.000650124,0.000649748,0.000649165,0.00064932,0.00064881,0.000648887,0.000648847,0.000648888,0.000648797,0.000648813,0.000648789,0.000648842,0.000648782,
42550,0.049243,0.0662538,0.0166557,0.0631763,0.0422875,0.0497678,0.0288693,0.00767012,0.0584566,0.0531493,0.0525257,0.0450969,0.0068003,0.0213758,0.0287391,0.0373058,0.0536428,0.00306261,0.0007352,0.000669089,0.00136893,0.00135499,0.000878452,0.000664658,0.000657406,0.00080337,0.000830532,0.000864957,0.000719787,0.000659477,0.000654975,0.000649834,0.000650081,0.000648862,0.000651284,0.000649242,0.000649542,0.000672367,0.0006578,0.000649725,0.000648812,0.00064882,0.000648854,0.0006488,0.000649798,0.00064878,0.000648845,0.000648794,0.000648793,0.000648784,
42560,0.0560105,0.0524617,0.0517197,0.0568286,0.0516492,0.0633022,0.0040365,0.0640026,0.0632622,0.0185185,0.0150946,0.060448,0.0628432,0.0600048,0.025627,0.0522757,0.0209498,0.00182906,0.00237102,0.00140174,0.00120515,0.00125563,0.00108258,0.000848303,0.000738389,0.00070261,0.000688174,0.000655939,0.000656467,0.000664322,0.000663593,0.000651286,0.000665022,0.000649986,0.000649847,0.000649646,0.00064916,0.000648961,0.00064885,0.000649396,0.000649071,0.000649412,0.000730902,0.000648823,0.000648782,0.000648795,0.000648825,0.000648812,0.000648792,0.000648781,
42570,0.0424245,0.0187502,0.0421368,0.0609632,0.0178914,0.0609164,0.0482069,0.0378025,0.0650338,0.0240963,0.0545568,0.0566488,0.0653785,0.0258687,0.00193239,0.00694513,0.0113069,0.0128077,0.00443067,0.0200936,0.0013833,0.0011151,0.000878377,0.000893552,0.000725955,0.000700694,0.000935082,0.000657849,0.000661653,0.00101995,0.000671102,0.000672452,0.000658326,0.000653252,0.000649365,0.000649104,0.000649274,0.000708561,0.000649101,0.000649899,0.000648896,0.00064953,0.000648873,0.00064879,0.000648803,0.000648793,0.00064878,0.000648792,0.000648796,0.000648947,
42580,0.0478055,0.0657591,0.0616584,0.0546505,0.0576465,0.0427677,0.0570572,0.0594249,0.0146695,0.0494917,0.0386308,0.0110897,0.00650177,0.00242163,0.0142418,0.0172653,0.0418484,0.0316004,0.000662251,0.00104703,0.00128435,0.000880779,0.00173345,0.000754614,0.000831694,0.000669408,0.00124167,0.000662637,0.000658404,0.000674203,0.000651548,0.000652726,0.000658582,0.000648844,0.000653685,0.000659414,0.000650901,0.000650112,0.0006504,0.000648879,0.000649049,0.000648801,0.000648806,0.000648789,0.000648976,0.000649765,0.000648827,0.000648802,0.000648797,0.000648786,
42590,0.0664301,0.062031,0.0515012,0.0565693,0.0501191,0.045324,0.059677,0.0438125,0.0598594,0.0392341,0.0578718,0.034078,0.0614511,0.0572692,0.00948426,0.0315288,0.0334742,0.0223709,0.0026841,0.000835111,0.00276812,0.00209066,0.000746611,0.000789687,0.000651973,0.000660685,0.000671706,0.000677526,0.000991,0.000695571,0.000665433,0.000671223,0.000652147,0.000648914,0.000649394,0.000652837,0.000649177,0.000650035,0.000649218,0.000648943,0.000649867,0.000649019,0.000648894,0.000648882,0.00064879,0.000648798,0.000648794,0.000648804,0.00064896,0.00064878,
42600,0.0632609,0.0619288,0.0599887,0.0536019,0.0590151,0.0547091,0.0633544,0.0541388,0.0585696,0.0514266,0.0416012,0.0551205,0.061609,0.0655925,0.0635618,0.0274219,0.0113648,0.00608766,0.000703596,0.00336474,0.000666253,0.000701123,0.00124488,0.00129746,0.0013376,0.00443728,0.000703248,0.00115641,0.000714541,0.000652275,0.000661922,0.000664907,0.000797554,0.000649181,0.000649827,0.000650282,0.000651016,0.000648878,0.000649291,0.000651218,0.0006488,0.000648796,0.000648899,0.000648927,0.000648931,0.000648885,0.000648813,0.00064878,0.000648781,0.000648795,
42610,0.0482165,0.00299772,0.0561142,0.0553784,0.0547915,0.0518638,0.0586417,0.0607982,0.0664751,0.0553505,0.0546467,0.0598276,0.0513896,0.0447881,0.0447388,0.00704871,0.0117397,0.0018413,0.00219105,0.0007198,0.00516307,0.00594461,0.00152779,0.00120406,0.00110872,0.000704458,0.000739676,0.000675484,0.00067156,0.000697655,0.000715831,0.000651569,0.000651734,0.000650426,0.00064982,0.000650448,0.000649454,0.000649513,0.000648977,0.000652105,0.000649092,0.000648787,0.000648852,0.000648779,0.000648809,0.000648819,0.000649242,0.000648788,0.000648812,0.000648782,
42620,0.0479384,0.0526839,0.0608769,0.0617622,0.0286591,0.0291445,0.0147246,0.0617279,0.00174888,0.0492919,0.0245258,0.0645767,0.0625979,0.00852763,0.0419105,0.00516187,0.00599165,0.00166483,0.00289587,0.0019676,0.0026774,0.00125285,0.000813287,0.00187476,0.000823249,0.000705286,0.00104343,0.000719325,0.00067919,0.00068014,0.000669695,0.000658509,0.000659647,0.000655407,0.000653096,0.000649989,0.000650221,0.000649879,0.000649088,0.000648985,0.000648832,0.000649226,0.000649134,0.000648851,0.00064878,0.000648782,0.00064878,0.000648818,0.00064878,0.000648869,
42630,0.0461878,0.028053,0.0588662,0.0527519,0.0650246,0.0608687,0.0637006,0.0432806,0.0272205,0.0311265,0.0136439,0.0658637,0.0108344,0.0542639,0.0252132,0.0105832,0.00171012,0.0059957,0.00509327,0.00335922,0.00152848,0.000764359,0.00322312,0.00278371,0.00103291,0.00181294,0.000726135,0.000715597,0.000655612,0.000668967,0.000678127,0.000650099,0.000649945,0.000649961,0.000649556,0.000649646,0.000653162,0.000681073,0.000649655,0.000651618,0.000648785,0.000648801,0.000648862,0.000648866,0.000648943,0.000649018,0.000648834,0.000648794,0.000648787,0.000648785,
42640,0.0653211,0.0590677,0.063425,0.0533668,0.0493322,0.0549909,0.0208265,0.0601317,0.0564219,0.0167673,0.0246807,0.0464576,0.00778739,0.0596644,0.0208536,0.0161641,0.00929648,0.00232199,0.00429974,0.00068629,0.00207518,0.000786195,0.000921787,0.00222787,0.000942147,0.00109058,0.000781659,0.000663148,0.000660808,0.000667205,0.000675836,0.00065457,0.000657167,0.000715798,0.000658883,0.000650485,0.00065475,0.000649986,0.000649026,0.00064885,0.000649413,0.000649282,0.00064915,0.000648828,0.0006488,0.000648906,0.00064883,0.000648794,0.000648783,0.00064878,
42650,0.0489958,0.0573641,0.0496383,0.0587346,0.0601659,0.0551326,0.0508743,0.0529235,0.0635772,0.061054,0.0339967,0.0623981,0.0408316,0.00800084,0.00561409,0.00390547,0.0200836,0.0303171,0.00186808,0.00797792,0.000732973,0.00092341,0.000928036,0.000707659,0.000722933,0.000749171,0.000742217,0.00069743,0.000716388,0.00383113,0.000665096,0.000657592,0.000653932,0.000659645,0.000652951,0.000649973,0.000649157,0.000649328,0.000649102,0.000648849,0.00064892,0.000649031,0.000650261,0.0006569,0.000648857,0.000648781,0.000648779,0.000648821,0.000648792,0.000648791,
42660,0.0599514,0.00591333,0.0589631,0.0620598,0.0646857,0.051213,0.0348299,0.0407139,0.0467529,0.0513307,0.049801,0.0077644,0.0081176,0.0437206,0.0371081,0.00173841,0.00673877,0.00240835,0.000842363,0.0627364,0.00948904,0.00165273,0.00111039,0.00080458,0.00382155,0.000920975,0.000801548,0.000731426,0.000739806,0.000668945,0.000700098,0.000654829,0.000654094,0.000651765,0.000651206,0.000649025,0.00064918,0.000650876,0.000653203,0.000649066,0.000649487,0.000649357,0.000648814,0.000648788,0.000648819,0.000648829,0.00064878,0.000648791,0.000648803,0.00064878,
42670,0.0276251,0.0324198,0.0302981,0.0632296,0.0617946,0.0524133,0.0023281,0.0519089,0.0575697,0.0605707,0.0646948,0.0513099,0.0653172,0.0521249,0.0613105,0.0458314,0.00917945,0.0106149,0.00133384,0.00323787,0.00119385,0.00165643,0.00119416,0.00115992,0.000703368,0.000672992,0.00105174,0.000660279,0.000652146,0.000659177,0.000755167,0.000656107,0.000711709,0.00065295,0.000648976,0.000652809,0.000649063,0.000649486,0.000649139,0.000648949,0.000648933,0.000649271,0.000648815,0.000648814,0.000649205,0.000648852,0.000649086,0.000648782,0.00064878,0.000648784,
42680,0.0355234,0.0546365,0.0453081,0.0469159,0.0644751,0.0498632,0.0153364,0.036192,0.0105403,0.0644037,0.0573959,0.0262527,0.0653054,0.0309063,0.0142416,0.0139419,0.018312,0.00308932,0.00168895,0.000831273,0.00118003,0.000755224,0.00146292,0.00341922,0.000939266,0.000724863,0.000699069,0.000764154,0.000667107,0.00074619,0.000704014,0.000663868,0.000655195,0.000649208,0.000650106,0.000650233,0.000648872,0.00064878,0.000649274,0.000649248,0.000649855,0.000649042,0.000649064,0.000649022,0.000648792,0.00064879,0.000648782,0.000648866,0.000648829,0.000648793,
42690,0.0373016,0.0570601,0.00882144,0.015577,0.0487736,0.0638826,0.0449577,0.0550681,0.06453,0.0207714,0.0243332,0.0152033,0.0178203,0.00913372,0.0364006,0.0455009,0.0610679,0.000966322,0.00205863,0.000774764,0.00221314,0.00235793,0.00224855,0.000990873,0.00108523,0.000664476,0.000729931,0.000730453,0.000683471,0.000793576,0.000654847,0.000651428,0.000663879,0.000650856,0.000649497,0.000650801,0.000658583,0.000653481,0.000648971,0.000649133,0.000649132,0.000648846,0.000648938,0.000650801,0.000648805,0.000648808,0.000648787,0.000648788,0.000648794,0.000648788,
42700,0.0285625,0.0278874,0.0568259,0.05664,0.0546493,0.0519363,0.0450796,0.0438417,0.0626343,0.0154493,0.0331231,0.0505342,0.0636172,0.0536136,0.0559675,0.0442259,0.00350166,0.005847,0.00237059,0.000722846,0.000919477,0.00152944,0.00209629,0.000937481,0.000688665,0.000731943,0.000660027,0.000659133,0.000732996,0.000654275,0.000649958,0.000650567,0.000650721,0.0006497,0.000653127,0.00065046,0.000649227,0.000649348,0.00064984,0.000652305,0.000651843,0.000648845,0.000648841,0.000648789,0.000648783,0.000648783,0.000648791,0.000648808,0.000648931,0.000648779,
42710,0.0608407,0.0591055,0.0498082,0.0585325,0.0324131,0.0310764,0.0564381,0.045908,0.0278515,0.0522377,0.0310714,0.0499788,0.0577778,0.0631433,0.0154792,0.00273432,0.00085508,0.000663769,0.0214886,0.000678015,0.00279261,0.000668948,0.000988209,0.000665609,0.000855219,0.000677074,0.000674904,0.000650684,0.000686392,0.000727821,0.000702014,0.000649927,0.000649753,0.000651202,0.00065057,0.000649267,0.00065531,0.000652024,0.000649718,0.000648959,0.000648802,0.000648815,0.000648858,0.000648846,0.000650256,0.000649034,0.000648865,0.0006488,0.0006488,0.000648786,
42720,0.066532,0.0542463,0.00462185,0.0572071,0.0243321,0.0100436,0.00661664,0.0586513,0.0664791,0.043414,0.0613029,0.0204821,0.0384877,0.0145833,0.00641695,0.0077843,0.00193184,0.00406321,0.000713853,0.000672948,0.000666999,0.000689117,0.000994898,0.000697257,0.000664864,0.00139616,0.0566724,0.000718797,0.000670583,0.000663645,0.000760732,0.00065299,0.00065679,0.000651604,0.000649604,0.000652914,0.000649165,0.000648904,0.000648814,0.00064976,0.000649649,0.000649612,0.000649299,0.00065013,0.000648786,0.000648846,0.000648785,0.000648793,0.000648787,0.000648981,
42730,0.0591557,0.0604102,0.0551211,0.0608928,0.0299025,0.0404495,0.00792797,0.0494722,0.0473236,0.0635362,0.0445666,0.0111736,0.00675226,0.052261,0.0080288,0.0176132,0.0258583,0.00267421,0.0155212,0.000894453,0.0010279,0.056471,0.00123619,0.00213572,0.000664547,0.000717831,0.000706865,0.000714045,0.000678126,0.000670476,0.000657861,0.000658876,0.000671743,0.000649024,0.000649819,0.000654484,0.000650798,0.000650033,0.000648903,0.000651081,0.000649435,0.000648932,0.000648837,0.000649081,0.000648869,0.000648848,0.000648782,0.000648787,0.00064879,0.000648792,
42740,0.0604047,0.0165548,0.0622343,0.0654701,0.0511773,0.0581259,0.061597,0.0648081,0.0525723,0.0570222,0.0525541,0.058945,0.0261508,0.00772517,0.00690686,0.0231251,0.0564907,0.0305148,0.00560003,0.00131432,0.000731735,0.000912859,0.000652438,0.000985972,0.000868916,0.000652757,0.000664085,0.000710551,0.000667281,0.000654586,0.000654334,0.000649873,0.000653704,0.000653163,0.000652032,0.000676048,0.000649449,0.000649906,0.000648946,0.00064904,0.00064885,0.000665152,0.000649568,0.000650737,0.000648806,0.000648832,0.000648792,0.000648802,0.000648806,0.000648865,
42750,0.0666165,0.0671047,0.0648048,0.036893,0.0234406,0.0527791,0.041578,0.0543088,0.00663101,0.0546553,0.0285479,0.0360268,0.0616437,0.0297187,0.0194396,0.0246736,0.0189657,0.021801,0.0074067,0.00232498,0.000959207,0.000735765,0.00152951,0.00140639,0.00070532,0.00135375,0.000858486,0.000657411,0.000685156,0.000656276,0.000702891,0.000650648,0.000651768,0.000651877,0.000657193,0.000648878,0.000666734,0.000649014,0.000651058,0.000648958,0.000649057,0.000648909,0.000648991,0.000648808,0.000648789,0.000648874,0.000649182,0.000648786,0.000648786,0.000648784,
42760,0.0579982,0.0510493,0.0607315,0.0557132,0.0611219,0.0595983,0.0466958,0.0538995,0.0218646,0.0235578,0.0566937,0.0488401,0.0392485,0.0222424,0.0209944,0.0121221,0.0102601,0.00983226,0.00355043,0.00217276,0.00189956,0.00156359,0.000704405,0.000707262,0.000686792,0.000692171,0.000742934,0.000654813,0.000700452,0.000674501,0.000653052,0.000666258,0.000663507,0.000665943,0.0013497,0.000650773,0.00065376,0.000649112,0.000648888,0.000648991,0.000649098,0.000649056,0.000649762,0.000648827,0.000648842,0.000648963,0.000648784,0.000648785,0.000648782,0.00064878,
42770,0.0430434,0.0619512,0.0235169,0.0600074,0.0661401,0.0649697,0.034858,0.0400785,0.0271937,0.0514677,0.0402852,0.0184123,0.020728,0.0229561,0.0649366,0.016198,0.0545187,0.00513549,0.00414797,0.00191617,0.00127285,0.00143603,0.00079705,0.000728587,0.000678057,0.000708929,0.000698495,0.00065476,0.000656109,0.00113177,0.000819833,0.000670217,0.000654167,0.000664859,0.000648783,0.000649173,0.000648978,0.000649494,0.000648974,0.000648993,0.000651453,0.000650556,0.000651098,0.000648779,0.000648789,0.000648793,0.000648784,0.000648795,0.00064878,0.00064879,
42780,0.0640776,0.0410153,0.0514755,0.0477136,0.0645503,0.0365274,0.0352765,0.045761,0.0215804,0.0646379,0.060616,0.0532726,0.0575803,0.0624896,0.0656053,0.0339698,0.000977675,0.0138355,0.00237437,0.00297842,0.00127148,0.000807605,0.00106089,0.000814685,0.000659213,0.00120837,0.000677139,0.000783224,0.000690954,0.000692665,0.000653479,0.000665776,0.000690547,0.000658548,0.00064912,0.000654231,0.000649058,0.000650811,0.000651451,0.000649826,0.00064881,0.000649005,0.000649066,0.000648796,0.000648782,0.000648806,0.000648854,0.000648792,0.000648794,0.000648789,
42790,0.0496155,0.00126472,0.0366364,0.0563269,0.0633109,0.0643187,0.0504929,0.010795,0.0638527,0.015887,0.0311644,0.0619976,0.0242145,0.0430015,0.0416201,0.0248137,0.0100602,0.00260393,0.00324394,0.00287364,0.00248263,0.00176963,0.000790871,0.00104347,0.000865531,0.000712607,0.000699466,0.000651956,0.000679071,0.000667313,0.000656477,0.000653479,0.000650355,0.000655201,0.000679049,0.000702487,0.000649252,0.000649419,0.000648973,0.000649606,0.000650035,0.000648796,0.000648891,0.000648876,0.000648897,0.000648809,0.000648836,0.000648882,0.000648798,0.000648785,
42800,0.0640796,0.0486007,0.0134901,0.0620252,0.0466883,0.0560098,0.0549993,0.00983597,0.0609805,0.0141147,0.0652984,0.0341644,0.0267585,0.000656468,0.0149363,0.00825225,0.030443,0.0439779,0.00129155,0.0101144,0.00198583,0.000722088,0.00170485,0.00184069,0.00125775,0.000947925,0.000764254,0.000678185,0.00071719,0.000673051,0.000663766,0.000726227,0.000653289,0.000668089,0.000650265,0.000649373,0.000649301,0.000649917,0.000648809,0.000649117,0.000649154,0.000648862,0.000648849,0.000648861,0.000648893,0.00064878,0.000648783,0.000649247,0.00064878,0.000648794,
42810,0.0414936,0.0464098,0.0580222,0.0569542,0.0588977,0.0353073,0.0275654,0.00418386,0.0601486,0.0392791,0.0373068,0.0502176,0.0504148,0.0634316,0.0571344,0.0593416,0.0583173,0.0185533,0.00326841,0.0104772,0.000743868,0.00100514,0.00137417,0.00192922,0.0009928,0.0010078,0.000649924,0.000660778,0.000677354,0.000688641,0.000657491,0.000665821,0.000651697,0.000653303,0.000648812,0.000649977,0.00065298,0.000652246,0.000649442,0.000648989,0.000649003,0.000652096,0.000648868,0.000649026,0.00064882,0.0006488,0.00064878,0.000648803,0.000648818,0.000648782,
42820,0.0488562,0.0593626,0.0514528,0.05752,0.051614,0.0652639,0.0618839,0.0270602,0.06197,0.0623839,0.0591473,0.0643418,0.0555639,0.0253054,0.0570301,0.0455616,0.00748883,0.0103412,0.00850911,0.00305179,0.000908554,0.00152956,0.00261847,0.000730905,0.000757282,0.000682051,0.00066772,0.000668837,0.000700655,0.000655785,0.000659419,0.000663582,0.000653251,0.000662263,0.000651493,0.00065811,0.000649541,0.000649324,0.000649386,0.000649226,0.000648912,0.000648809,0.00064932,0.000648804,0.000648888,0.000649624,0.000648794,0.000648793,0.000648809,0.000648784,
42830,0.0456956,0.047586,0.0127058,0.0623359,0.0583227,0.0633871,0.0577841,0.0305541,0.0587398,0.0518953,0.0260684,0.06398,0.063123,0.0445521,0.0389005,0.026598,0.00550675,0.00737256,0.00372595,0.0039748,0.000863436,0.000727727,0.000650167,0.000992943,0.00076611,0.00107004,0.00353363,0.00111134,0.000656776,0.000660868,0.000658287,0.000662559,0.000650815,0.000652903,0.000656157,0.000651133,0.0006521,0.000649853,0.000649631,0.000648969,0.00064933,0.000649183,0.000648857,0.000648784,0.000648834,0.000648815,0.000648788,0.000648911,0.000648798,0.00064878,
42840,0.0643252,0.06208,0.0531125,0.0583419,0.0621707,0.0570356,0.0211574,0.0600293,0.056774,0.0486359,0.0430272,0.0625095,0.0112127,0.055046,0.0180304,0.0328099,0.0249454,0.0233149,0.0208618,0.00131,0.00105581,0.00298342,0.00652112,0.000993462,0.00073035,0.00110744,0.000686706,0.000650787,0.000658254,0.000680091,0.000652301,0.000650596,0.000663284,0.000659985,0.000669042,0.000652267,0.000650768,0.000649674,0.000649453,0.000648916,0.000648782,0.000648853,0.000648913,0.000649331,0.000648849,0.000648805,0.00064878,0.000648786,0.000648785,0.000648871,
42850,0.0624979,0.0115627,0.0603795,0.0577358,0.0633654,0.0587869,0.0588647,0.0578565,0.00547691,0.0308886,0.0378639,0.00132815,0.0637711,0.0527328,0.00270513,0.0241032,0.0168721,0.0221783,0.00563425,0.0073804,0.00140656,0.00256201,0.000717775,0.000753997,0.000753324,0.000653741,0.000677139,0.000650007,0.000776759,0.0006655,0.00065297,0.000655963,0.000655541,0.000650659,0.000649138,0.00128834,0.000649794,0.000649074,0.000649932,0.000649122,0.000648857,0.000649019,0.000648868,0.000648799,0.000648946,0.000648812,0.000648797,0.000648779,0.00064878,0.000648779,
42860,0.0390867,0.0177261,0.0652982,0.0615289,0.0430101,0.0589293,0.0387113,0.0488871,0.0416814,0.0479901,0.024155,0.0585752,0.016124,0.021888,0.0637463,0.0117532,0.00634436,0.0015251,0.000954371,0.00207303,0.00154076,0.00423118,0.00527951,0.00187891,0.00065416,0.00066257,0.000666519,0.000669326,0.000696342,0.000655319,0.00120999,0.000766067,0.000663581,0.000682075,0.00065098,0.000653002,0.000650349,0.000649159,0.000648975,0.000649044,0.000649106,0.000648981,0.00064895,0.000649032,0.000648797,0.000648786,0.000648789,0.000648815,0.000648779,0.00064878,
42870,0.0652389,0.0488598,0.0504319,0.0600176,0.0560833,0.0398474,0.0571989,0.0515669,0.0627425,0.0331009,0.0572788,0.0427775,0.010064,0.0163617,0.0539535,0.00631934,0.00504832,0.00681244,0.00627453,0.00355833,0.00127476,0.000757976,0.000706104,0.00067273,0.00111424,0.00136069,0.000800782,0.00119034,0.000791996,0.000687857,0.000674807,0.000656013,0.000649445,0.000655493,0.00065104,0.000649052,0.0006492,0.000649073,0.00064964,0.000649457,0.000649333,0.000649182,0.000648929,0.000648792,0.000648797,0.000648792,0.000648812,0.000648871,0.000648804,0.000648786,
42880,0.0528086,0.0641853,0.0662426,0.0589255,0.0254269,0.0577916,0.0564944,0.0532524,0.0133006,0.0631544,0.0574776,0.0526891,0.042609,0.00518924,0.0111608,0.00672575,0.0144273,0.00338086,0.00282868,0.0010035,0.00158628,0.00080311,0.000994847,0.00107053,0.0010865,0.00066344,0.000731307,0.000821054,0.000654348,0.000681759,0.000720698,0.000672156,0.000656972,0.000650142,0.000650304,0.000651119,0.000649934,0.000650281,0.000649354,0.000649583,0.000648818,0.000648782,0.000648915,0.000648916,0.0006492,0.000649219,0.000649042,0.000648808,0.00064878,0.000648806,
42890,0.0640146,0.058821,0.0306104,0.0503789,0.0519678,0.0548885,0.058956,0.0568609,0.0640563,0.0379196,0.0242744,0.0533315,0.0147862,0.0263561,0.0600776,0.00916552,0.00380851,0.00289415,0.000712439,0.00119322,0.00151198,0.000707724,0.00665694,0.000808605,0.000689379,0.000833738,0.000674111,0.000702579,0.000653145,0.000651944,0.000649212,0.000652311,0.000649485,0.000650197,0.000710255,0.000775549,0.00159709,0.000649066,0.000649788,0.000649321,0.000648855,0.000649052,0.000649041,0.000648863,0.000648858,0.000648877,0.000648841,0.000648792,0.000648784,0.000648779,
42900,0.0618916,0.058559,0.060123,0.0570366,0.0172951,0.0641088,0.0622602,0.0386224,0.016178,0.0589694,0.052814,0.0366577,0.0626498,0.00517609,0.00434953,0.00404867,0.0212243,0.00633436,0.0527789,0.0576801,0.00427816,0.00100571,0.000899179,0.000739952,0.000774998,0.00074688,0.00064901,0.000692499,0.00161297,0.00065514,0.000874068,0.00124718,0.000769513,0.000672318,0.000651675,0.000650042,0.000648994,0.000651061,0.000648886,0.000649427,0.000648867,0.000648922,0.000648824,0.000648802,0.000648791,0.000648829,0.00064913,0.000648821,0.000648788,0.000648781,
42910,0.0606072,0.0648444,0.0376424,0.0430142,0.0611549,0.0358845,0.0629944,0.0610694,0.044049,0.0345836,0.0267156,0.0130375,0.0056984,0.0547243,0.0561608,0.0524895,0.0518866,0.00813318,0.000885158,0.00188739,0.000746764,0.000674004,0.000889304,0.00173915,0.00379809,0.000713218,0.000747954,0.000788601,0.000802799,0.000652285,0.000698547,0.000695225,0.000665882,0.000651747,0.000650141,0.000648798,0.000649706,0.000649161,0.00064905,0.000648992,0.00064887,0.000649034,0.000648841,0.000648858,0.000648833,0.000648808,0.000648829,0.000648799,0.000648784,0.000648784,
42920,0.0617581,0.0623609,0.0577049,0.0356862,0.0663382,0.0344595,0.062883,0.0537795,0.0559028,0.0468429,0.0608668,0.0410738,0.0520324,0.0514443,0.0610126,0.036033,0.00380708,0.00072712,0.00514887,0.0032549,0.00372861,0.0011924,0.00301564,0.000862918,0.00080594,0.000673715,0.000665633,0.000762257,0.000667491,0.000660602,0.000661887,0.000669624,0.000676768,0.000650563,0.000665666,0.000650701,0.000654228,0.000649374,0.000649058,0.000649148,0.00065044,0.000648821,0.000649031,0.000648961,0.000648858,0.000648841,0.000648796,0.000648825,0.000648812,0.000648788,
42930,0.054108,0.0643247,0.0559818,0.0613962,0.0649187,0.0640812,0.0595504,0.0632537,0.0512951,0.0398601,0.0590145,0.0464147,0.0637456,0.0280423,0.0179501,0.0293116,0.0024178,0.00292109,0.00842677,0.00218324,0.000846972,0.00316413,0.00130886,0.000707122,0.000652118,0.000672331,0.000693856,0.000657999,0.000701954,0.000723689,0.000717423,0.000663857,0.000654209,0.000649563,0.000649576,0.000652133,0.00065023,0.000657332,0.000649039,0.000649205,0.000648909,0.000648808,0.000649348,0.000648808,0.000648846,0.000648812,0.000648789,0.000648789,0.000648855,0.000648798,
42940,0.0603692,0.0581041,0.0591283,0.061478,0.0570651,0.0628627,0.018926,0.00698187,0.059223,0.0629625,0.0528544,0.033527,0.0584681,0.0151032,0.00406614,0.00230898,0.00723457,0.00206668,0.00127746,0.0168906,0.000659179,0.0017466,0.00113201,0.000672404,0.000784128,0.000956308,0.000695584,0.000907934,0.000670963,0.000693817,0.000656933,0.000655998,0.000657827,0.000653638,0.000649848,0.000649547,0.000649236,0.000648849,0.000648852,0.00064898,0.000650061,0.000655103,0.000648887,0.000648897,0.000649493,0.000649851,0.00064878,0.000648782,0.000648805,0.000648808,
42950,0.0577699,0.0445839,0.0259049,0.0405838,0.0510617,0.0553952,0.0609099,0.0628722,0.0634743,0.0206051,0.0593491,0.00920389,0.0058961,0.0563206,0.0584868,0.0113291,0.00258756,0.00146515,0.00324812,0.00182734,0.00142553,0.00102705,0.000911851,0.00094889,0.000706255,0.000828265,0.00116473,0.000655718,0.000665902,0.000649559,0.000650596,0.000670781,0.00065417,0.000650293,0.000649056,0.000650747,0.000654983,0.000656549,0.000649336,0.000649615,0.000648838,0.000649708,0.000649197,0.000648868,0.00064885,0.000648908,0.000648794,0.000648779,0.000648808,0.000648788,
42960,0.0650939,0.040873,0.0585509,0.0343764,0.00526983,0.0487835,0.0490284,0.0420631,0.0591877,0.0548027,0.0655264,0.0350824,0.0471122,0.0216473,0.0147985,0.0024589,0.0615884,0.000949855,0.0127926,0.00847631,0.00154851,0.000842377,0.000836618,0.000716901,0.000660804,0.000810519,0.000668181,0.000864856,0.000754116,0.000687551,0.000655872,0.000666388,0.000650781,0.000657443,0.000648896,0.000650964,0.00065011,0.000648993,0.000649512,0.000649124,0.000649532,0.000650435,0.000648952,0.000648826,0.000648795,0.000648803,0.000648792,0.000648781,0.000648957,0.000648786,
