mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
66170,0.959796,0.799235,0.32386,0.352962,0.0282972,0.569121,0.0663399,0.573668,0.923623,0.112565,0.303023,0.727943,0.319791,0.282985,0.305641,0.241608,0.401653,0.290617,0.155968,0.247225,0.843361,0.320918,0.0785071,0.237768,0.0449554,0.556265,0.0141589,0.428607,0.0901551,0.390764,0.672892,0.476154,0.764084,0.0389132,0.0962623,0.066613,0.0527058,0.077723,0.138096,0.0409471,0.0645877,0.0633582,0.0290971,0.0897786,0.0543423,0.0725784,0.0821935,0.0525588,0.0477481,0.0696695,0.0680467,0.0584039,0.0550333,0.0661205,0.0811242,0.0545006,0.0625904,0.06148,0.0558312,0.0752889,0.0491217,0.0719277,0.0497099,0.07103,0.0568616,0.0666945,0.0597437,0.0643635,0.0525993,0.0691611,0.0547398,0.0670824,0.0535307,0.0689713,0.0540322,0.0679019,0.055527,0.0666031,0.0546336,0.0672689,0.054609,0.0672115,0.0552267,0.0673637,0.0549218,0.0675158,0.0546406,0.0674768,0.05509,0.0673218,0.0552179,0.0672432,0.0548841,0.0674271,0.05502,0.0673623,0.0548917,0.0674203,0.0548308,0.067394,
66180,0.207315,0.933303,0.0546049,0.866911,0.79841,0.0302045,0.595564,0.061387,0.417867,0.314503,0.698343,0.360252,0.0282972,0.75239,0.238127,0.558283,0.183411,0.166495,0.0975613,0.659326,0.509472,0.683222,0.973058,0.896808,0.71227,0.0382343,0.0141589,0.290155,0.0449554,0.243211,0.150439,0.0905685,0.110557,0.0350987,0.0414148,0.108097,0.723848,0.695931,0.0758563,0.0440671,0.112276,0.0447078,0.0837017,0.0533065,0.073341,0.0545006,0.0386221,0.0853217,0.213529,0.0139963,0.0399611,0.0897786,0.0498346,0.0710586,0.0642087,0.0623795,0.061856,0.0647195,0.0539614,0.0705929,0.0535547,0.0708624,0.0513326,0.0710236,0.0544332,0.0690915,0.0547288,0.0680563,0.0545639,0.0675202,0.0536287,0.0672095,0.0545708,0.0674738,0.0550199,0.0665767,0.05365,0.0681985,0.0625355,0.0603854,0.056365,0.0660605,0.0545811,0.067463,0.0549834,0.0672653,0.0549432,0.0673565,0.0549482,0.0674046,0.0548272,0.0674191,0.0548596,0.0673958,0.0549073,0.067411,0.0546394,0.0675661,0.0549249,0.0673257,
66190,0.18481,0.111907,0.531221,0.303537,0.832959,0.155543,0.0819252,0.354353,0.266879,0.524084,0.41612,0.584459,0.460718,0.896038,0.336994,0.0382343,0.117234,0.340002,0.496234,0.19094,0.471782,0.668714,0.424291,0.949935,0.288634,0.400402,0.671634,0.676372,0.508211,0.191299,0.111617,0.0711236,0.126564,0.0417685,0.0360704,0.08332,0.126462,0.0733435,0.179795,0.02183,0.103659,0.0617085,0.112276,0.0403116,0.0447135,0.0753799,0.039198,0.0756817,0.0386795,0.0840132,0.0642087,0.0652779,0.0668043,0.0579243,0.0521697,0.0675328,0.0573736,0.0641511,0.0588948,0.0653906,0.052442,0.0677145,0.05546,0.0686436,0.0557377,0.0675267,0.0529277,0.0684585,0.0624375,0.0628462,0.054067,0.0678664,0.0541763,0.0679653,0.0555472,0.0671128,0.0552392,0.067334,0.0552165,0.0671338,0.0541225,0.0680198,0.0547958,0.0673371,0.0549868,0.0673365,0.0557303,0.0667757,0.0562861,0.066282,0.0550233,0.0672883,0.0548993,0.0673531,0.0547976,0.0674289,0.054632,0.0674848,0.0549111,0.067343,
66200,0.46125,0.611707,0.367167,0.617791,0.373369,0.396872,0.340945,0.275845,0.147973,0.396504,0.581785,0.142075,0.626752,0.683151,0.799765,0.689952,0.0735705,0.472056,0.89475,0.275631,0.792133,0.358572,0.118841,0.610127,0.746009,0.29238,0.100234,0.0419888,0.143729,0.0383362,0.0223696,0.0711236,0.186041,0.0397215,0.11289,0.0437958,0.0419753,0.0869035,0.124434,0.0360815,0.0237947,0.112757,0.012733,0.160732,0.0670409,0.0531452,0.051002,0.070216,0.0562801,0.0715794,0.0494466,0.0767143,0.0573676,0.066101,0.0511539,0.0714331,0.0546835,0.0661946,0.0589956,0.0655277,0.0526374,0.0694919,0.0573736,0.0650212,0.057622,0.0662606,0.036723,0.0810458,0.0532464,0.0695872,0.0543357,0.0681128,0.053957,0.0679919,0.0550625,0.0668877,0.0555864,0.0672598,0.055854,0.0667695,0.0552132,0.067704,0.0551228,0.0672349,0.0541209,0.0678903,0.0546978,0.0674485,0.0549729,0.0674005,0.0550398,0.0672407,0.0546116,0.0676706,0.0549098,0.0673981,0.0548975,0.0673334,0.0548382,0.0674154,
66210,0.27059,0.142075,0.869832,0.734071,0.481816,0.811698,0.550819,0.677823,0.859687,0.895135,0.478345,0.443416,0.118841,0.505035,0.802907,0.0325041,0.235703,0.350659,0.358415,0.0383362,0.0769092,0.312858,0.0898635,0.637314,0.31595,0.0723027,0.076451,0.0957445,0.533602,0.446884,0.952377,0.744557,0.0170663,0.118876,0.424269,0.584609,0.634675,0.943803,0.0296422,0.127384,0.122837,0.0459962,0.0637863,0.0678611,0.0427394,0.0699024,0.0506241,0.0622069,0.100456,0.0462724,0.056753,0.062974,0.0573736,0.0652277,0.0637038,0.064138,0.0396705,0.0773601,0.0721357,0.0547642,0.0540037,0.0715799,0.0541239,0.0708903,0.0548278,0.0664607,0.0546219,0.066707,0.0573579,0.0667122,0.0548012,0.0671776,0.053751,0.0682815,0.0548697,0.0675752,0.0543578,0.0679689,0.0518099,0.070216,0.0541335,0.067387,0.0547912,0.0674946,0.0550419,0.0674134,0.0549186,0.0672996,0.0549074,0.0672868,0.0549077,0.0673127,0.0548391,0.0673489,0.0550171,0.0673543,0.0548271,0.0674593,0.054694,0.0674817,
66220,0.00487359,0.982491,0.697369,0.505035,0.444953,0.373149,0.832727,0.794662,0.884901,0.253804,0.0769092,0.225117,0.991179,0.18728,0.125221,0.240687,0.159947,0.0957445,0.331384,0.233944,0.68249,0.102347,0.975391,0.844834,0.388215,0.343119,0.507195,0.737811,0.397154,0.130845,0.311549,0.097083,0.340858,0.00101149,0.042889,0.0881733,0.07306,0.0828318,0.0170663,0.122891,0.126967,0.0348626,0.0827176,0.0529487,0.0490301,0.0664138,0.0530769,0.0738527,0.0756856,0.0548727,0.0237222,0.117772,0.0646727,0.0669756,0.0487551,0.0725689,0.0597262,0.0636449,0.0506576,0.0706539,0.0540217,0.0673808,0.0529512,0.0685081,0.0552797,0.0685355,0.0556627,0.0665766,0.0526012,0.0687089,0.0549003,0.0678381,0.0566654,0.0663263,0.0543,0.0678411,0.054601,0.0673458,0.0549352,0.0672964,0.0543143,0.0679276,0.0547245,0.0674146,0.0548152,0.0672824,0.0546712,0.0675188,0.0549479,0.0674574,0.0549958,0.067353,0.0549674,0.0673546,0.0548175,0.067396,0.0549675,0.067201,0.0549084,0.0674201,
66230,0.646986,0.442889,0.980827,0.264021,0.273085,0.85566,0.784826,0.294183,0.174224,0.233944,0.588828,0.305006,0.775502,0.788384,0.52311,0.575882,0.307515,0.745177,0.279776,0.127328,0.970708,0.522378,0.16064,0.175441,0.170044,0.0759974,0.304979,0.00154036,0.0170663,0.11964,0.297781,0.0373305,0.336785,0.569627,0.0155911,0.132974,0.0786704,0.0746674,0.0548121,0.0636843,0.0295053,0.119234,0.0569264,0.0586966,0.0670542,0.0547437,0.0555092,0.06614,0.0513988,0.0669814,0.0475966,0.0717217,0.0461331,0.0755326,0.0595785,0.0670281,0.0653441,0.0651181,0.0794831,0.0543836,0.0592499,0.0654821,0.0517694,0.0697723,0.0549256,0.0670945,0.0540294,0.0686119,0.0546549,0.0665053,0.0544353,0.0679582,0.0544674,0.0674297,0.0553949,0.067968,0.0545889,0.0674906,0.0543097,0.0675825,0.0548722,0.0674146,0.0550658,0.0674003,0.0553798,0.0669302,0.0548178,0.067436,0.0554911,0.0669014,0.0550321,0.0673593,0.0550738,0.0672077,0.0548106,0.0673384,0.0549707,0.0672919,0.0548566,0.0674334,
66240,0.212668,0.735736,0.675231,0.409958,0.304086,0.457076,0.307515,0.335596,0.891346,0.0328536,0.542362,0.476196,0.169064,0.671012,0.744159,0.734465,0.146414,0.0551878,0.493395,0.0644792,0.374188,0.125847,0.948724,0.331291,0.45938,0.66351,0.6099,0.975259,0.232594,0.0693094,0.366328,0.0542818,0.193646,0.00593083,0.0803248,0.111386,0.059221,0.0871688,0.107434,0.0496131,0.0534599,0.065559,0.0937919,0.0552004,0.0603257,0.0621537,0.0697158,0.0653722,0.075384,0.0543836,0.026735,0.11145,0.123064,0.0445478,0.0458119,0.0696729,0.0536503,0.0708331,0.0517694,0.0678933,0.063194,0.0625695,0.0578887,0.0676129,0.054613,0.0677424,0.0580746,0.065428,0.0542958,0.0665004,0.0549382,0.0682174,0.055205,0.0674386,0.0560715,0.0671139,0.0554753,0.0663844,0.0541206,0.0685727,0.0538986,0.0682914,0.0550028,0.0671817,0.0553056,0.0670413,0.0545374,0.0676282,0.0549987,0.06733,0.0548728,0.0673956,0.0548802,0.0673204,0.0549096,0.0674334,0.0548124,0.067451,0.0551553,0.0671366,
66250,0.491397,0.306275,0.853262,0.379474,0.744159,0.368579,0.146414,0.838933,0.0869984,0.498755,0.687367,0.493146,0.355305,0.625447,0.883241,0.124462,0.131715,0.47448,0.786433,0.813006,0.744173,0.221038,0.950109,0.459765,0.352092,0.103136,0.551173,0.0264006,0.0826233,0.058288,0.0988653,0.0955261,0.0914781,0.0376919,0.0427658,0.0926146,0.10882,0.0623503,0.0331421,0.0916037,0.027596,0.137141,0.0937093,0.0653604,0.376468,0.00376926,0.0695845,0.0532723,0.00117766,0.450482,0.0845301,0.0593818,0.0565768,0.0585358,0.0467674,0.0707657,0.059617,0.0661449,0.0536503,0.065568,0.0514619,0.0693724,0.0561218,0.0659574,0.0559191,0.0671139,0.0554753,0.0672812,0.0547769,0.067804,0.0582927,0.0678933,0.0548289,0.0676783,0.0575932,0.0651433,0.0543326,0.0668387,0.0540255,0.0680549,0.0552536,0.0670413,0.0546473,0.0675077,0.0547791,0.0673811,0.0548371,0.0672922,0.0549617,0.0672151,0.0549099,0.0672941,0.055049,0.0673245,0.0548027,0.0674291,0.0548627,0.067406,0.0548774,0.0673772,
66260,0.720353,0.0387441,0.0376266,0.00920148,0.944606,0.223066,0.853262,0.216549,0.471788,0.707311,0.972075,0.599836,0.694686,0.248812,0.594363,0.978211,0.20825,0.0276718,0.305951,0.155289,0.876652,0.418658,0.374527,0.237188,0.176313,0.349548,0.692073,0.589669,0.734271,0.0264006,0.0236647,0.198422,0.0392714,0.105918,0.375633,0.00376926,0.0533617,0.0898074,0.00117766,0.393811,0.0272196,0.109237,0.0427658,0.0942578,0.089584,0.0484607,0.0918002,0.0454045,0.0600299,0.0683417,0.0708955,0.0594912,0.0576477,0.0649197,0.0584661,0.0635812,0.0570604,0.0667796,0.0553534,0.0648213,0.0541099,0.0673427,0.0525379,0.0698388,0.0838508,0.052708,0.0575932,0.0656977,0.0525273,0.0686435,0.0549692,0.0667995,0.0555863,0.0672248,0.0556316,0.0675471,0.0542564,0.0675865,0.0552125,0.0674667,0.0548173,0.0673454,0.0546467,0.0679497,0.0540279,0.0678062,0.0543907,0.0678763,0.0550701,0.0673368,0.0552614,0.0670953,0.0548711,0.0674011,0.0549036,0.0674252,0.0548105,0.067436,0.0548191,0.0673917,
66270,0.367288,0.778533,0.39381,0.797057,0.852503,0.0541972,0.616695,0.550582,0.603334,0.0697213,0.726872,0.59772,0.171275,0.578116,0.02459,0.327265,0.727533,0.189885,0.58712,0.825907,0.110637,0.124795,0.0392714,0.15393,0.649865,0.0486542,0.936224,0.0264006,0.00117766,0.233309,0.60338,0.464541,0.468652,0.0110886,0.108086,0.136617,0.080879,0.0488172,0.0715665,0.0621251,0.0415618,0.0900121,0.0380497,0.0841423,0.0236647,0.0977665,0.0619859,0.0619313,0.0588978,0.0625353,0.0595263,0.0683824,0.0550064,0.0669872,0.0808658,0.0518804,0.0408964,0.0860574,0.0667372,0.0637504,0.0514791,0.073364,0.0565948,0.0672489,0.0557344,0.0674904,0.0548554,0.0682516,0.0539254,0.0682137,0.0556891,0.0676759,0.0551529,0.0676395,0.0567857,0.0658175,0.0553107,0.0669088,0.0552034,0.067882,0.0543161,0.0680693,0.0546858,0.0676662,0.0549021,0.0673078,0.0546475,0.067477,0.0548575,0.0674985,0.0542114,0.0678362,0.0552424,0.0671556,0.0548178,0.0674326,0.0550734,0.0672869,0.0548688,0.0674749,
66280,0.538861,0.930226,0.557562,0.713722,0.163161,0.295818,0.964906,0.897694,0.13727,0.0293994,0.0926155,0.124795,0.73724,0.0774737,0.0425345,0.588377,0.0685205,0.101616,0.357342,0.159045,0.880041,0.994697,0.410851,0.303265,0.200533,0.326479,0.838766,0.90832,0.463084,0.0504571,0.18814,0.693004,0.466169,0.0207384,0.050609,0.0505904,0.0380691,0.0708563,0.074713,0.050009,0.0605138,0.0661229,0.0210252,0.11359,0.0441183,0.0692292,0.052194,0.0799127,0.0824414,0.0534395,0.0407138,0.0751353,0.0567414,0.0682353,0.0627835,0.0593452,0.0513007,0.0711381,0.0503084,0.0728677,0.0582297,0.0633169,0.0558201,0.066032,0.0579802,0.0637259,0.0555174,0.0680822,0.0530839,0.0688151,0.0558697,0.0674581,0.0557557,0.0662976,0.0536675,0.0680693,0.0546934,0.0673942,0.0547362,0.0676576,0.054508,0.0675967,0.0555372,0.0669078,0.0545688,0.0674446,0.054868,0.0673758,0.0547983,0.0674152,0.054983,0.067305,0.0548644,0.0673586,0.0547648,0.0674505,0.0548794,0.06725,0.0552747,0.0671556,
66290,0.547487,0.307255,0.62574,0.609472,0.252771,0.224804,0.124475,0.99833,0.380355,0.0785919,0.0390789,0.559609,0.089716,0.586806,0.270086,0.546868,0.326117,0.0407815,0.893624,0.0768979,0.435369,0.890671,0.172606,0.46935,0.204023,0.0564366,0.76395,0.618945,0.0819641,0.560613,0.790523,0.795996,0.385536,0.0270431,0.0934676,0.033291,0.0273915,0.068724,0.0784841,0.0574662,0.0445629,0.0775902,0.0772682,0.0745989,0.0477808,0.0852882,0.0492442,0.0715965,0.0619672,0.0703981,0.0465646,0.0679829,0.060152,0.0654058,0.0605681,0.0602982,0.0469422,0.0766697,0.0558963,0.0695752,0.0496888,0.0700554,0.0564408,0.0666895,0.0550742,0.0663608,0.057219,0.0664278,0.0561116,0.0673498,0.0537561,0.0682703,0.0551424,0.066778,0.0542205,0.0679167,0.0553418,0.0672699,0.0571958,0.0654051,0.0544728,0.0675751,0.0548215,0.0674473,0.0546123,0.06747,0.0548954,0.0672156,0.05507,0.0671876,0.0537674,0.0681001,0.0548403,0.0672356,0.0543226,0.067696,0.0549067,0.0674147,0.0545321,0.0676488,
66300,0.743424,0.00131706,0.0306293,0.978522,0.434133,0.186098,0.420865,0.351438,0.177857,0.746764,0.161029,0.890671,0.21055,0.644492,0.569278,0.370547,0.225176,0.0779686,0.318164,0.654261,0.48707,0.775646,0.779704,0.244865,0.630478,0.76836,0.414736,0.194219,0.419814,0.25111,0.19274,0.0226391,0.0736084,0.0466422,0.0615437,0.0688395,0.0492442,0.0829287,0.0619672,0.0657205,0.0463696,0.0783812,0.0340111,0.0918081,0.0486685,0.08114,0.0709397,0.0563334,0.0728415,0.0531027,0.0475383,0.0716011,0.0450384,0.0739121,0.0593893,0.0653053,0.0585237,0.0650499,0.0633497,0.0627093,0.0405147,0.0759909,0.0545969,0.0673614,0.0537181,0.0685611,0.0601189,0.0646832,0.0537561,0.0674439,0.0542237,0.0679906,0.0556771,0.0667531,0.056289,0.0663638,0.0545143,0.0675202,0.055611,0.0666948,0.0541098,0.0681225,0.055012,0.067416,0.0543487,0.0677684,0.0548508,0.0674187,0.0546532,0.0676207,0.0548309,0.0674794,0.0548052,0.0674634,0.0545731,0.0675656,0.0546535,0.0675641,0.0548531,0.067447,
66310,0.562802,0.669263,0.0402389,0.722656,0.560274,0.659511,0.304427,0.664307,0.367428,0.130033,0.662058,0.775646,0.404413,0.609745,0.451894,0.841133,0.193278,0.397908,0.219423,0.204381,0.190849,0.0125419,0.274806,0.635528,0.832262,0.75178,0.392989,0.814272,0.0686022,0.168651,0.0441562,0.0833049,0.00296433,0.158878,0.57796,0.130214,0.198861,0.0534564,0.0728084,0.0746974,0.0674191,0.0385199,0.0351635,0.0778778,0.0708227,0.0575479,0.0507773,0.066345,0.0662836,0.0668203,0.047982,0.0706938,0.0640948,0.0605675,0.0557153,0.0638184,0.0557542,0.0666344,0.0596096,0.0655267,0.0531266,0.0689853,0.0473825,0.0739121,0.0977707,0.0582808,0.0485661,0.0731107,0.0571633,0.0667471,0.054453,0.0678101,0.0548755,0.0680311,0.0567975,0.065829,0.0553586,0.0673875,0.0542348,0.0673643,0.0550377,0.0672056,0.0545229,0.067535,0.0544776,0.0678213,0.05539,0.0668967,0.0544907,0.0677563,0.0547787,0.0675937,0.0547452,0.0674096,0.054798,0.0674786,0.0548052,0.0674678,0.0548201,0.067414,
66320,0.0229899,0.399188,0.982371,0.556756,0.706263,0.0407006,0.101497,0.180012,0.0739184,0.993841,0.896022,0.330451,0.854872,0.687655,0.655595,0.794461,0.362218,0.191163,0.308166,0.00604402,0.0679422,0.558078,0.570204,0.132011,0.213293,0.241124,0.997602,0.688617,0.601909,0.0546344,0.0126219,0.347657,0.0790931,0.0132475,0.0571418,0.0947409,0.026153,0.145303,0.249649,0.0524201,0.0536609,0.0708273,0.0561135,0.0774032,0.0553516,0.0674484,0.077423,0.0568286,0.0693433,0.0503816,0.0443015,0.0700774,0.0538572,0.0569798,0.0919577,0.0530706,0.0548637,0.0645209,0.0489202,0.0721856,0.0496993,0.070391,0.0531266,0.0677778,0.0579087,0.0666684,0.0576334,0.0661563,0.0552932,0.0672048,0.0546706,0.0670178,0.0548559,0.0673652,0.0539586,0.0679217,0.0556142,0.0670072,0.0549268,0.0672308,0.0544889,0.0675656,0.059294,0.0656044,0.0544767,0.0676502,0.0547511,0.0675738,0.0549303,0.0673698,0.0548997,0.0674591,0.0553586,0.0670224,0.0543371,0.0677462,0.0546999,0.0675378,0.0548186,0.0674077,
66330,0.405518,0.733093,0.780346,0.574551,0.253712,0.543947,0.104992,0.511161,0.537798,0.931295,0.753977,0.1919,0.650693,0.320952,0.193132,0.18106,0.104744,0.763425,0.524157,0.971226,0.0658585,0.0146284,0.00217031,0.150755,0.672446,0.0398193,0.230013,0.235898,0.0181085,0.0807732,0.634893,0.466947,0.101259,0.146265,0.0327575,0.157573,0.0583068,0.0711992,0.0724408,0.0530865,0.0930915,0.0511846,0.0516411,0.0602973,0.0727826,0.0607298,0.0344409,0.0874931,0.0391556,0.0869874,0.19803,0.0267848,0.060342,0.0628761,0.0505628,0.0730024,0.0585817,0.0655566,0.057022,0.065579,0.0556046,0.0664911,0.0549051,0.0676605,0.0502186,0.069411,0.0567947,0.0664369,0.0541895,0.0674871,0.0547741,0.0671254,0.0592673,0.0641812,0.0536609,0.0700912,0.0550854,0.0671433,0.0580542,0.0650492,0.0532808,0.0690578,0.0553857,0.0671806,0.0541901,0.0678872,0.055044,0.0672936,0.0545266,0.0676954,0.0546282,0.0675153,0.0550604,0.0672817,0.0547833,0.0674222,0.0548319,0.0674765,0.0551087,0.067333,
66340,0.970715,0.00613937,0.51615,0.927457,0.252457,0.21444,0.279855,0.728449,0.852294,0.417542,0.401796,0.175015,0.664955,0.21236,0.367634,0.837747,0.0411126,0.671669,0.0193266,0.0216839,0.7231,0.0380752,0.51138,0.926444,0.652345,0.347725,0.253712,0.515818,0.0576611,0.0331103,0.158784,0.00816338,0.0588215,0.0536405,0.122876,0.0464049,0.0423218,0.108538,0.0510725,0.0735041,0.200056,0.0283413,0.10826,0.0807732,0.901126,0.106983,0.0398503,0.0899864,0.0543126,0.0708232,0.0628292,0.0639348,0.0611262,0.0680788,0.0500023,0.0703564,0.0550824,0.0694733,0.059061,0.063026,0.0516411,0.0631024,0.06052,0.0641618,0.062722,0.065579,0.053716,0.0673793,0.0582652,0.0655223,0.0525072,0.0688316,0.0532738,0.0680035,0.0563225,0.0665303,0.0556046,0.0668103,0.0549019,0.067546,0.054968,0.0673444,0.0553275,0.0673578,0.0546642,0.0675501,0.0549427,0.0674284,0.0549313,0.0674837,0.0548453,0.0673621,0.0553419,0.0670157,0.0547073,0.0676465,0.0548589,0.0674151,0.05486,0.067387,
66350,0.342466,0.242235,0.506816,0.984676,0.231222,0.832741,0.532769,0.257739,0.264976,0.0933229,0.0941901,0.008656,0.67473,0.684422,0.682902,0.892566,0.886845,0.808268,0.344781,0.60249,0.595334,0.279895,0.226875,0.143198,0.572518,0.0932824,0.0462138,0.110373,0.372539,0.0296452,0.56863,0.0787467,0.0423218,0.0390939,0.915544,0.0881017,0.0199817,0.663798,0.112013,0.0385541,0.129468,0.024934,0.177023,0.0262845,0.0505752,0.0756375,0.0545191,0.067974,0.0603166,0.0645545,0.0560778,0.0648296,0.03195,0.0874278,0.0533931,0.0663655,0.05094,0.0689045,0.0498955,0.0718203,0.0555566,0.0666104,0.0587022,0.0668564,0.0571968,0.0658121,0.0532168,0.0688507,0.0534558,0.0688292,0.0535786,0.0679827,0.0553302,0.0668688,0.0554022,0.0674113,0.0549915,0.0676315,0.054954,0.0670346,0.0536022,0.0683563,0.0547775,0.0673004,0.054679,0.0670801,0.0550126,0.0670975,0.0549331,0.0671918,0.055485,0.0669744,0.0547236,0.0674649,0.054825,0.0673602,0.0547732,0.0674506,0.0547527,0.0675007,
66360,0.337785,0.0923326,0.714572,0.772969,0.404625,0.265467,0.146354,0.763459,0.399619,0.225366,0.0802507,0.961021,0.316915,0.598657,0.863,0.0932824,0.215335,0.947433,0.138919,0.280185,0.0193825,0.37863,0.460122,0.586743,0.881677,0.423242,0.0916477,0.521616,0.307394,0.257739,0.168167,0.653669,0.932664,0.0150181,0.02442,0.0958178,0.119971,0.0559389,0.0882291,0.0392694,0.0861683,0.0575151,0.05875,0.0777037,0.0652585,0.0579936,0.0503384,0.0734138,0.0648109,0.0612936,0.0493385,0.0685048,0.0521328,0.0707671,0.0460051,0.0732909,0.128816,0.0405426,0.0549039,0.0683123,0.0543156,0.0679659,0.0572968,0.0655173,0.05446,0.0664592,0.0535599,0.0675738,0.0543301,0.0674794,0.0559738,0.0668982,0.0537376,0.0677162,0.0574285,0.0651983,0.0539159,0.0677358,0.0547219,0.0676784,0.0551138,0.0671528,0.0544408,0.0680443,0.0556297,0.0670861,0.0550776,0.0671717,0.0548338,0.0673268,0.0549311,0.0674463,0.0546909,0.0674404,0.0549246,0.067384,0.0547886,0.0674788,0.0548331,0.0673909,
66370,0.813558,0.534807,0.999108,0.00644983,0.541554,0.876423,0.410308,0.477869,0.194854,0.395973,0.84262,0.298446,0.407312,0.354233,0.260848,0.472376,0.954575,0.657605,0.326311,0.998799,0.400371,0.607988,0.938999,0.78851,0.620505,0.280997,0.0556371,0.610806,0.813151,0.0150181,0.576123,0.0945506,0.119774,0.771091,0.0174136,0.161698,0.0713971,0.0511424,0.059893,0.0531394,0.0804213,0.0416386,0.0259104,0.0884404,0.0360778,0.0809939,0.133235,0.0451125,0.0614154,0.0597132,0.0510779,0.0711071,0.060278,0.0696698,0.0502687,0.0735654,0.0612819,0.0662714,0.0581348,0.0663547,0.0566782,0.0656616,0.0552325,0.0678148,0.0565886,0.0668864,0.0555846,0.0675223,0.0542453,0.0671072,0.0551718,0.0666135,0.0553622,0.0660105,0.0552801,0.0670346,0.0555032,0.0670256,0.0552771,0.0670675,0.0550893,0.0669354,0.0549308,0.0675118,0.0558471,0.0665712,0.0551356,0.0671306,0.0540201,0.0679486,0.0549191,0.0674322,0.0548426,0.0674431,0.0547366,0.0674317,0.0548442,0.067433,0.0548631,0.0674127,
66380,0.408422,0.995985,0.321734,0.308775,0.889263,0.11539,0.763818,0.728982,0.758325,0.525861,0.905997,0.87054,0.229986,0.589601,0.744344,0.0502504,0.972899,0.106967,0.939525,0.723529,0.924446,0.681593,0.576007,0.419019,0.389079,0.308855,0.569044,0.0531464,0.715876,0.0727685,0.801637,0.0161719,0.111578,0.0727902,0.0757685,0.0474506,0.173436,0.0427254,0.221841,0.0201121,0.099382,0.0498148,0.0298682,0.102537,0.0103923,0.147561,0.0593437,0.0637952,0.0472929,0.0802361,0.0640413,0.0655644,0.0576009,0.0671434,0.0561878,0.0695728,0.0688102,0.0545948,0.0519771,0.0683196,0.0556517,0.0683815,0.0566211,0.0645858,0.0576566,0.0653911,0.0585743,0.0639109,0.0547299,0.066963,0.0562326,0.0670745,0.053718,0.0681882,0.0552955,0.066535,0.0552991,0.0668303,0.0540201,0.0678619,0.0551141,0.0669008,0.0551774,0.0671253,0.0545598,0.0673598,0.0553616,0.0670675,0.0550702,0.0672093,0.0547487,0.0674396,0.0548936,0.0674369,0.0548223,0.0674552,0.0549056,0.0673176,0.0548198,0.0674322,
