mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
53000,0.995774,0.997434,0.996868,0.994642,0.992226,0.989057,0.982038,0.97483,0.959434,0.934075,0.906943,0.861094,0.801962,0.733585,0.677321,0.666075,0.686377,0.697434,0.707245,0.709585,0.723245,0.726226,0.73166,0.736453,0.731472,0.731698,0.738868,0.739094,0.737774,0.738302,0.734792,0.735811,0.730075,0.733019,0.736075,0.733887,0.729774,0.736264,0.732566,0.73766,0.740566,0.734528,0.737849,0.737094,0.734717,0.727925,0.728642,0.720604,0.712566,
53200,0.995789,0.997444,0.99688,0.994624,0.992218,0.98906,0.98203,0.97485,0.959436,0.934173,0.906729,0.86094,0.80188,0.733684,0.677256,0.665902,0.686692,0.697256,0.70703,0.709474,0.723346,0.726015,0.731692,0.736429,0.731429,0.731917,0.73906,0.739511,0.737744,0.738308,0.73485,0.735714,0.730414,0.733158,0.735714,0.73391,0.730038,0.736466,0.732707,0.737632,0.740789,0.734586,0.737519,0.736955,0.734962,0.728383,0.728797,0.720827,0.712744,
53400,0.995768,0.997453,0.996891,0.994644,0.992247,0.989064,0.982022,0.974831,0.959438,0.934157,0.906816,0.860974,0.801723,0.733521,0.677228,0.665918,0.686629,0.697228,0.707266,0.709625,0.723446,0.725993,0.731423,0.736479,0.731985,0.731985,0.739064,0.739663,0.737978,0.738127,0.734607,0.735618,0.730112,0.733371,0.73588,0.733933,0.730187,0.736479,0.732622,0.73794,0.740824,0.734682,0.737453,0.736667,0.735169,0.72824,0.728539,0.720749,0.712434,
53600,0.995784,0.997463,0.996903,0.994664,0.992201,0.989067,0.982052,0.974851,0.959366,0.934216,0.906791,0.861045,0.801604,0.733619,0.677425,0.665821,0.686567,0.697351,0.707313,0.709515,0.723731,0.726045,0.731231,0.736418,0.731754,0.732351,0.739179,0.739813,0.737687,0.738358,0.73459,0.735784,0.729888,0.733507,0.735784,0.734254,0.730224,0.736679,0.732761,0.738022,0.741007,0.734813,0.737537,0.736306,0.735037,0.728321,0.728321,0.720746,0.7125,
53800,0.995762,0.997472,0.996914,0.994647,0.992193,0.989108,0.98197,0.974758,0.959405,0.934238,0.906952,0.861115,0.801636,0.733346,0.677658,0.665167,0.686654,0.697658,0.70777,0.709851,0.723643,0.726357,0.731152,0.736283,0.73171,0.732491,0.739071,0.740037,0.737472,0.738178,0.734572,0.735465,0.729777,0.733717,0.735836,0.734164,0.730112,0.736914,0.7329,0.73803,0.740632,0.734572,0.737621,0.73658,0.73513,0.728476,0.728067,0.720632,0.712416,
54000,0.995741,0.997481,0.996926,0.994667,0.992185,0.989074,0.981926,0.974667,0.959407,0.934185,0.906963,0.861222,0.801815,0.733593,0.67737,0.664926,0.68637,0.697704,0.707926,0.710111,0.723444,0.726444,0.731296,0.736222,0.731333,0.732185,0.738926,0.740185,0.738037,0.738074,0.734704,0.735704,0.729852,0.733667,0.735778,0.734111,0.729889,0.736556,0.733074,0.737926,0.740259,0.734444,0.737296,0.736704,0.735259,0.728556,0.728074,0.720481,0.712889,
54200,0.99572,0.997454,0.996937,0.994649,0.99214,0.989077,0.981993,0.974465,0.959373,0.93428,0.907232,0.861402,0.801771,0.733579,0.677565,0.664576,0.686273,0.697712,0.707823,0.710185,0.723506,0.726162,0.731107,0.736125,0.731402,0.732214,0.738745,0.74,0.738118,0.738081,0.734945,0.735793,0.729742,0.733616,0.73583,0.733911,0.729852,0.736679,0.7331,0.737749,0.740185,0.734908,0.737491,0.736568,0.735351,0.72845,0.727823,0.720369,0.712952,
54400,0.995699,0.997463,0.996949,0.994669,0.992096,0.989118,0.982022,0.974522,0.959375,0.934081,0.907022,0.861507,0.801985,0.73386,0.677757,0.664007,0.686471,0.697721,0.707757,0.709853,0.723493,0.726287,0.730956,0.736176,0.731507,0.732132,0.738787,0.740221,0.738382,0.737757,0.734816,0.735846,0.729596,0.733971,0.736029,0.733713,0.729669,0.736618,0.733051,0.737537,0.74,0.734559,0.737279,0.736728,0.735441,0.728603,0.727757,0.720257,0.712904,
54600,0.995714,0.997436,0.99696,0.994615,0.992088,0.989121,0.982088,0.974505,0.959304,0.933956,0.907106,0.861392,0.801685,0.733773,0.677619,0.664176,0.686813,0.697619,0.707619,0.71,0.72359,0.726264,0.730989,0.736337,0.731392,0.732051,0.738828,0.740513,0.738425,0.737729,0.734725,0.735568,0.729084,0.734176,0.735934,0.73381,0.729451,0.736813,0.73304,0.737802,0.739927,0.734725,0.737436,0.736996,0.735641,0.728571,0.727546,0.720513,0.712747,
54800,0.995657,0.997445,0.996971,0.994562,0.992007,0.989124,0.982044,0.974526,0.959307,0.933942,0.90719,0.86135,0.801606,0.733796,0.677518,0.664234,0.686788,0.697336,0.70781,0.710511,0.723796,0.726168,0.731095,0.736204,0.731095,0.731788,0.73865,0.740255,0.738102,0.737372,0.734854,0.735547,0.729015,0.733832,0.735876,0.733796,0.729745,0.73708,0.733175,0.737956,0.739635,0.734745,0.737555,0.736788,0.735766,0.728504,0.727664,0.720584,0.71281,
55000,0.995673,0.997418,0.996982,0.994582,0.992036,0.989091,0.982,0.974473,0.959345,0.934036,0.907273,0.861345,0.801491,0.733636,0.677855,0.664182,0.687055,0.697527,0.707855,0.710582,0.723855,0.726255,0.731309,0.735636,0.731164,0.731782,0.7384,0.740218,0.737745,0.737455,0.734836,0.734982,0.729164,0.734,0.736,0.733673,0.729418,0.737309,0.733455,0.738291,0.7396,0.734509,0.737345,0.736909,0.735782,0.728364,0.727491,0.720291,0.712764,
55200,0.995688,0.997428,0.996993,0.994565,0.991993,0.989094,0.982029,0.974529,0.959312,0.93413,0.907319,0.861341,0.801449,0.733551,0.677428,0.664275,0.687065,0.697464,0.707645,0.710725,0.723841,0.726087,0.730978,0.735688,0.731232,0.73192,0.73837,0.739855,0.738007,0.737355,0.735145,0.734855,0.72913,0.734348,0.736123,0.733696,0.729239,0.737246,0.73308,0.738333,0.739746,0.734529,0.737246,0.736739,0.735507,0.728442,0.727174,0.720399,0.712645,
55400,0.995704,0.997437,0.997004,0.994585,0.991986,0.989025,0.981986,0.974585,0.959314,0.934152,0.907292,0.861444,0.801408,0.733863,0.677545,0.664296,0.686751,0.697004,0.70769,0.710722,0.723863,0.725776,0.730903,0.736101,0.731444,0.73231,0.738592,0.739892,0.737581,0.737617,0.735126,0.734621,0.729134,0.734296,0.735957,0.733755,0.729458,0.737329,0.733213,0.738556,0.739928,0.734513,0.737184,0.736318,0.735415,0.728664,0.727329,0.720325,0.712383,
55600,0.995719,0.997446,0.997014,0.994604,0.991942,0.988957,0.982014,0.974496,0.959317,0.934137,0.907446,0.861403,0.801439,0.734173,0.677518,0.664101,0.686655,0.696763,0.708058,0.711079,0.724173,0.726115,0.731007,0.736115,0.731259,0.732446,0.738453,0.739928,0.737662,0.73777,0.73554,0.734568,0.729209,0.733921,0.735935,0.733813,0.729424,0.737302,0.732842,0.738849,0.739892,0.734532,0.736906,0.736331,0.73554,0.728525,0.727662,0.72054,0.712374,
55800,0.995735,0.997455,0.996989,0.994552,0.991971,0.988961,0.981971,0.974516,0.959355,0.934265,0.907599,0.861183,0.801111,0.733978,0.677778,0.664122,0.686667,0.696953,0.708172,0.711254,0.724194,0.726237,0.730896,0.736165,0.731039,0.73233,0.738566,0.740036,0.737527,0.738065,0.735663,0.73448,0.72914,0.733978,0.736022,0.733871,0.729677,0.737061,0.732939,0.739032,0.739749,0.734229,0.737097,0.736416,0.735627,0.728423,0.727849,0.720502,0.712366,
56000,0.99575,0.997464,0.997,0.994536,0.991964,0.988929,0.982,0.974571,0.959429,0.934143,0.907786,0.861107,0.801179,0.73375,0.677893,0.664107,0.686714,0.697214,0.708357,0.711143,0.724357,0.726179,0.730607,0.736107,0.731036,0.732607,0.738357,0.740214,0.737571,0.738,0.735393,0.734464,0.729107,0.734286,0.736214,0.733607,0.7295,0.737,0.733107,0.73925,0.73975,0.7345,0.737,0.736643,0.735464,0.728429,0.728143,0.7205,0.712786,
56200,0.99573,0.997473,0.996975,0.994555,0.991922,0.988861,0.981993,0.974591,0.959253,0.934235,0.907687,0.860961,0.801246,0.733665,0.677722,0.664199,0.686762,0.69758,0.70847,0.710961,0.724164,0.725907,0.730641,0.73637,0.731139,0.73306,0.73847,0.740071,0.737509,0.738149,0.735302,0.734199,0.729181,0.734128,0.736263,0.73395,0.72968,0.73694,0.732954,0.739146,0.739644,0.734662,0.736868,0.73669,0.73548,0.728505,0.728256,0.720391,0.712633,
56400,0.995745,0.997447,0.996986,0.994574,0.991915,0.988865,0.981915,0.974645,0.959291,0.934149,0.907801,0.860957,0.80117,0.733546,0.677589,0.664184,0.686525,0.697624,0.708262,0.71117,0.72422,0.726064,0.730567,0.736206,0.731135,0.733298,0.738511,0.740106,0.737872,0.738511,0.73539,0.733511,0.729433,0.733865,0.736312,0.733972,0.729752,0.737376,0.733191,0.739007,0.739468,0.73461,0.736915,0.736738,0.735922,0.728475,0.728156,0.720745,0.712411,
56600,0.99576,0.997456,0.996996,0.994558,0.991943,0.988905,0.981943,0.974629,0.959258,0.93424,0.907633,0.860777,0.801131,0.73364,0.677633,0.66417,0.68636,0.697774,0.708127,0.711166,0.723922,0.726184,0.730636,0.735972,0.731095,0.733357,0.738657,0.740035,0.738021,0.738516,0.7353,0.733569,0.729399,0.733922,0.736643,0.734205,0.729682,0.737208,0.733216,0.73894,0.739541,0.734629,0.737032,0.736714,0.736007,0.728481,0.728269,0.720919,0.712615,
56800,0.995775,0.997465,0.997007,0.994577,0.991937,0.988944,0.981972,0.974683,0.959366,0.934366,0.907606,0.86081,0.801268,0.733662,0.67743,0.664401,0.686373,0.697746,0.708134,0.711056,0.723803,0.726408,0.730775,0.736021,0.731021,0.733521,0.738662,0.740246,0.737923,0.738556,0.735493,0.733486,0.728838,0.733908,0.736725,0.73419,0.730035,0.737289,0.733415,0.738944,0.739401,0.735,0.737113,0.736655,0.735845,0.728239,0.728521,0.720704,0.712606,
57000,0.995789,0.997474,0.997018,0.994561,0.99193,0.988947,0.98193,0.974702,0.959404,0.934421,0.907649,0.860772,0.801228,0.734105,0.677368,0.664175,0.686211,0.697825,0.707965,0.711088,0.723789,0.726386,0.730772,0.736211,0.731088,0.733789,0.738351,0.74014,0.737895,0.738351,0.735123,0.733404,0.729088,0.73407,0.736947,0.734175,0.730281,0.737193,0.733719,0.738702,0.739439,0.735158,0.736912,0.736596,0.735789,0.728421,0.728491,0.720842,0.712877,
57200,0.995804,0.997483,0.997028,0.99458,0.991923,0.988986,0.981923,0.974615,0.959406,0.934476,0.907552,0.860629,0.801049,0.734406,0.677133,0.66451,0.686119,0.698182,0.708077,0.711049,0.723636,0.726469,0.730699,0.735699,0.731119,0.733636,0.738427,0.74021,0.737587,0.738287,0.73507,0.733462,0.729126,0.734371,0.737133,0.734266,0.730455,0.737133,0.733846,0.738671,0.739266,0.73493,0.737098,0.736503,0.736189,0.728427,0.728392,0.720629,0.712937,
57400,0.995819,0.997491,0.997038,0.994599,0.991882,0.989024,0.981951,0.97453,0.959408,0.934251,0.907456,0.860523,0.800976,0.734425,0.676864,0.664704,0.686481,0.697875,0.708258,0.71108,0.723763,0.726551,0.730732,0.735679,0.730976,0.733415,0.738571,0.74007,0.7377,0.738223,0.735017,0.733415,0.729373,0.734564,0.737282,0.734111,0.730523,0.736829,0.734042,0.738955,0.739338,0.735122,0.737247,0.736446,0.736272,0.728328,0.728328,0.720348,0.712927,
57600,0.995799,0.9975,0.997049,0.994618,0.991875,0.988958,0.981944,0.974514,0.959444,0.934306,0.907569,0.860868,0.801146,0.73434,0.676979,0.664549,0.686701,0.697812,0.708021,0.711111,0.723958,0.726632,0.730799,0.735833,0.731215,0.733542,0.73809,0.740069,0.737639,0.738368,0.734826,0.733542,0.729549,0.734861,0.737187,0.734236,0.73059,0.737153,0.733819,0.738889,0.739375,0.734965,0.737292,0.736354,0.736215,0.728437,0.728542,0.720417,0.712986,
57800,0.995813,0.997509,0.997059,0.994637,0.991869,0.988997,0.981903,0.974533,0.959481,0.934325,0.907682,0.860865,0.801142,0.734637,0.676782,0.664671,0.686678,0.697543,0.707993,0.711176,0.723599,0.726644,0.731107,0.735882,0.731696,0.733356,0.737993,0.740415,0.737751,0.738685,0.734879,0.733495,0.729619,0.734706,0.737024,0.734118,0.730484,0.737197,0.734014,0.7391,0.739446,0.735017,0.737405,0.736228,0.736367,0.728443,0.728512,0.720484,0.713114,
58000,0.995793,0.997517,0.997069,0.994621,0.991828,0.989034,0.981931,0.974517,0.959483,0.934345,0.907483,0.860828,0.801103,0.734931,0.676724,0.664586,0.686414,0.697517,0.707655,0.711241,0.723862,0.72669,0.731138,0.735793,0.731517,0.733379,0.73831,0.740621,0.737655,0.738931,0.734759,0.733517,0.729793,0.734621,0.737207,0.734069,0.730655,0.737483,0.734138,0.739276,0.73969,0.735034,0.73731,0.736172,0.736414,0.728414,0.728828,0.720483,0.712759,
58200,0.995808,0.997526,0.997079,0.994639,0.991821,0.989038,0.981959,0.974502,0.95945,0.934364,0.907354,0.860962,0.801134,0.734983,0.676495,0.664777,0.686048,0.697491,0.707698,0.711271,0.723883,0.726942,0.731478,0.73543,0.731546,0.733368,0.738419,0.740447,0.737766,0.739141,0.734777,0.733162,0.729794,0.734674,0.737148,0.734158,0.730619,0.737423,0.734536,0.73945,0.739381,0.735395,0.737629,0.736323,0.736082,0.728316,0.72866,0.720619,0.712749,
58400,0.995822,0.9975,0.997089,0.994658,0.991815,0.989075,0.981952,0.974418,0.959521,0.934281,0.9075,0.861062,0.801301,0.734897,0.676507,0.664486,0.686027,0.697158,0.707534,0.711507,0.723836,0.726849,0.731644,0.735616,0.731644,0.733459,0.738527,0.740274,0.737877,0.738733,0.734486,0.733425,0.729966,0.734589,0.737295,0.733767,0.730342,0.737466,0.734521,0.739692,0.739418,0.735445,0.737568,0.736062,0.736233,0.728493,0.728699,0.720582,0.712774,
58600,0.995836,0.997509,0.997065,0.994676,0.991809,0.989078,0.982014,0.974437,0.959488,0.934369,0.907406,0.860887,0.801468,0.734915,0.676655,0.664608,0.685904,0.697031,0.707474,0.711672,0.723823,0.726792,0.731672,0.735631,0.73157,0.733345,0.738328,0.740171,0.737918,0.738532,0.734573,0.733584,0.730273,0.734949,0.737474,0.733788,0.730512,0.737304,0.734676,0.73959,0.739249,0.735666,0.737611,0.736212,0.736177,0.728464,0.728805,0.720683,0.712901,
58800,0.99585,0.997517,0.997075,0.994694,0.991837,0.989048,0.982007,0.974422,0.959524,0.934456,0.907245,0.86085,0.801531,0.734898,0.676565,0.664728,0.686088,0.696837,0.707483,0.711973,0.724014,0.726837,0.731667,0.735578,0.731497,0.733401,0.738537,0.739932,0.737585,0.738435,0.73449,0.733639,0.73,0.735,0.737687,0.733367,0.730646,0.737517,0.734762,0.73966,0.739082,0.736088,0.737789,0.736429,0.735952,0.728129,0.728878,0.720442,0.713095,
59000,0.995831,0.997525,0.997085,0.994678,0.991864,0.989085,0.982034,0.974475,0.959559,0.934576,0.907085,0.861186,0.801763,0.73461,0.676508,0.664881,0.685966,0.697017,0.70739,0.712068,0.724,0.726881,0.731661,0.735559,0.731695,0.733356,0.738271,0.739898,0.737661,0.738542,0.734305,0.733458,0.729864,0.73522,0.737729,0.733254,0.730814,0.737797,0.735153,0.739729,0.739322,0.735932,0.737966,0.736271,0.735729,0.728068,0.729186,0.720339,0.713186,
59200,0.995777,0.997534,0.997095,0.994696,0.991858,0.989122,0.982095,0.974426,0.959595,0.934561,0.907128,0.861385,0.801926,0.734899,0.676723,0.664831,0.685912,0.697297,0.707297,0.711993,0.723649,0.726993,0.731554,0.73527,0.731858,0.733209,0.738378,0.74,0.737601,0.738176,0.734324,0.733514,0.729595,0.735372,0.737601,0.733108,0.731115,0.737905,0.735,0.73973,0.739257,0.736182,0.737939,0.736182,0.735946,0.728142,0.729426,0.720203,0.713209,
59400,0.995791,0.997542,0.997071,0.99468,0.991818,0.989158,0.982121,0.974478,0.959562,0.934613,0.907071,0.861279,0.80202,0.734781,0.676599,0.665051,0.686061,0.697475,0.707037,0.71165,0.723603,0.727037,0.731212,0.735152,0.731818,0.733064,0.738586,0.740202,0.738114,0.738451,0.734579,0.733434,0.729731,0.735253,0.737441,0.7333,0.731111,0.73771,0.734916,0.739798,0.739091,0.736431,0.738316,0.73633,0.736061,0.727845,0.729394,0.720337,0.7133,
59600,0.995805,0.997517,0.997081,0.994698,0.991812,0.989195,0.982081,0.974497,0.959564,0.934564,0.907181,0.861376,0.801879,0.734799,0.676544,0.66453,0.686309,0.697282,0.707081,0.711779,0.723893,0.727416,0.730973,0.735336,0.731711,0.732886,0.738691,0.740268,0.738356,0.738557,0.734765,0.73349,0.729866,0.735369,0.737483,0.733188,0.731242,0.737718,0.734933,0.739899,0.73896,0.736812,0.73849,0.736309,0.73604,0.728054,0.729362,0.720134,0.713221,
59800,0.995819,0.997525,0.997057,0.994716,0.991839,0.989164,0.98214,0.974448,0.959565,0.934548,0.90709,0.861505,0.801572,0.734682,0.676488,0.664682,0.686321,0.69699,0.707191,0.71204,0.724013,0.727625,0.731037,0.735619,0.731973,0.732876,0.738595,0.740535,0.738361,0.738294,0.734682,0.733411,0.729967,0.735552,0.737625,0.73311,0.731204,0.73786,0.735151,0.739933,0.738796,0.736756,0.738729,0.73592,0.735819,0.728227,0.729298,0.719933,0.713177,
60000,0.995833,0.997533,0.997033,0.994733,0.991867,0.989167,0.982167,0.974267,0.959533,0.934633,0.907167,0.861267,0.801233,0.734867,0.676633,0.6651,0.685867,0.696967,0.7072,0.712033,0.723867,0.727433,0.7311,0.735867,0.731833,0.732867,0.7386,0.740567,0.7383,0.738467,0.7346,0.7335,0.73,0.735133,0.7378,0.733433,0.731333,0.737933,0.7354,0.739967,0.738933,0.736567,0.7388,0.735867,0.735567,0.727833,0.729433,0.72,0.7133,
60200,0.995814,0.997542,0.997043,0.994718,0.99186,0.989169,0.982093,0.974319,0.959535,0.934684,0.907209,0.861163,0.801096,0.73505,0.676512,0.664884,0.685947,0.69701,0.707342,0.712392,0.72402,0.727442,0.731096,0.735714,0.73196,0.733056,0.738605,0.740432,0.738239,0.738505,0.734684,0.733953,0.730266,0.735282,0.737774,0.733588,0.73103,0.738173,0.735615,0.740033,0.739169,0.736877,0.738904,0.735748,0.735515,0.727973,0.729103,0.719867,0.71309,
60400,0.995795,0.99755,0.997053,0.994735,0.991854,0.989205,0.982119,0.974371,0.959503,0.934669,0.907152,0.861358,0.801291,0.734702,0.67649,0.664669,0.686026,0.697285,0.707517,0.71245,0.723742,0.72755,0.731258,0.735364,0.731788,0.733113,0.738543,0.740397,0.738411,0.738775,0.734868,0.733874,0.730298,0.735464,0.73798,0.733642,0.730993,0.738245,0.735728,0.740298,0.739172,0.736821,0.738609,0.735629,0.735497,0.728079,0.729139,0.719967,0.712881,
60600,0.995809,0.997558,0.99703,0.994719,0.991848,0.989241,0.982079,0.974356,0.959538,0.93462,0.907261,0.861419,0.801254,0.734488,0.676535,0.664719,0.686337,0.697822,0.707723,0.712508,0.723465,0.727855,0.731254,0.73538,0.731848,0.733465,0.738548,0.740495,0.738383,0.738878,0.734851,0.733762,0.730363,0.735347,0.738086,0.733432,0.731023,0.738086,0.735809,0.740033,0.739439,0.736964,0.738944,0.735677,0.735347,0.728152,0.729043,0.719769,0.712376,
60800,0.995822,0.997566,0.997039,0.994737,0.991809,0.989211,0.982072,0.974408,0.959408,0.934572,0.907336,0.861382,0.801382,0.734408,0.676447,0.664868,0.68625,0.697697,0.707566,0.712434,0.723355,0.727599,0.731217,0.735296,0.731974,0.733487,0.73852,0.740164,0.738454,0.739079,0.734836,0.733914,0.730197,0.735559,0.737928,0.733388,0.73102,0.737763,0.735855,0.739934,0.739638,0.736842,0.739178,0.735691,0.735132,0.728059,0.728882,0.719507,0.712401,
61000,0.995836,0.997574,0.997049,0.994754,0.991836,0.98918,0.982131,0.974426,0.95941,0.934328,0.90741,0.861246,0.801213,0.734328,0.676754,0.664951,0.686492,0.697803,0.707475,0.712295,0.723148,0.727213,0.731279,0.735574,0.732295,0.733607,0.738197,0.74,0.73823,0.739377,0.735246,0.733836,0.730525,0.73577,0.738,0.733377,0.731016,0.737705,0.736033,0.740033,0.739574,0.736754,0.739279,0.735934,0.735279,0.728098,0.728656,0.719475,0.712262,
61200,0.99585,0.997582,0.997026,0.994771,0.991863,0.98915,0.982157,0.974379,0.959477,0.93451,0.907418,0.861209,0.801111,0.734542,0.676601,0.664935,0.686373,0.697843,0.707843,0.712484,0.723268,0.727059,0.731405,0.735784,0.732484,0.733431,0.73817,0.739673,0.738105,0.739281,0.735327,0.733987,0.730327,0.735882,0.738235,0.73317,0.731275,0.73781,0.73598,0.74,0.739837,0.736993,0.739183,0.736013,0.735261,0.728464,0.728954,0.719608,0.712418,
61400,0.995863,0.997557,0.997036,0.994756,0.991889,0.989153,0.98215,0.974332,0.959446,0.93443,0.907459,0.861205,0.80127,0.734104,0.676612,0.664951,0.686743,0.698078,0.707752,0.712638,0.723322,0.726873,0.731596,0.735635,0.732248,0.733322,0.738046,0.739577,0.73785,0.739349,0.73544,0.734104,0.730326,0.735928,0.738241,0.732932,0.731401,0.737655,0.736091,0.740195,0.739935,0.737166,0.739153,0.735993,0.735179,0.728534,0.729153,0.719935,0.712476,
61600,0.995812,0.997532,0.997045,0.994773,0.991916,0.989123,0.982143,0.974383,0.959481,0.934351,0.907305,0.861299,0.801299,0.734156,0.676201,0.665065,0.686558,0.698149,0.707695,0.712468,0.723377,0.726494,0.731266,0.735422,0.7325,0.733409,0.738019,0.739643,0.737857,0.739416,0.735455,0.734091,0.730455,0.736104,0.738182,0.733052,0.731169,0.73763,0.735942,0.74013,0.739675,0.737468,0.739123,0.736039,0.735195,0.728799,0.729188,0.720032,0.71263,
61800,0.995825,0.997508,0.997055,0.99479,0.991942,0.989159,0.982136,0.974272,0.959417,0.934466,0.907411,0.861327,0.801359,0.734239,0.676181,0.665016,0.686311,0.69835,0.707799,0.712524,0.723333,0.725955,0.730874,0.735437,0.732524,0.733625,0.737961,0.739773,0.737638,0.739256,0.735469,0.734207,0.730518,0.735696,0.738285,0.733139,0.731294,0.737702,0.735696,0.739903,0.739612,0.737573,0.739061,0.736019,0.735243,0.7289,0.729061,0.720291,0.71246,
62000,0.995806,0.997516,0.997032,0.994806,0.991968,0.989097,0.982129,0.974355,0.959323,0.934484,0.907613,0.861194,0.801323,0.734065,0.67629,0.664742,0.686387,0.698484,0.707903,0.71271,0.723355,0.725903,0.731065,0.73571,0.732839,0.733871,0.738032,0.739323,0.73771,0.73929,0.735548,0.734355,0.730355,0.735645,0.738097,0.732871,0.731452,0.737871,0.735968,0.739484,0.739419,0.737806,0.739226,0.736032,0.735452,0.728935,0.72929,0.720516,0.712452,
62200,0.99582,0.997524,0.997042,0.994759,0.991994,0.989068,0.98209,0.974341,0.959357,0.934469,0.907588,0.861222,0.801222,0.734309,0.676302,0.664823,0.686077,0.698553,0.707749,0.712926,0.723633,0.726045,0.730804,0.735723,0.732733,0.734051,0.738167,0.739325,0.738039,0.739228,0.73537,0.734341,0.730482,0.735498,0.738039,0.732926,0.731286,0.738039,0.735916,0.739646,0.739389,0.737974,0.739325,0.736109,0.735691,0.729068,0.728939,0.720225,0.71283,
62400,0.995769,0.997532,0.997051,0.994776,0.991987,0.989071,0.981923,0.974327,0.959263,0.934263,0.907564,0.860994,0.80109,0.734103,0.676378,0.664808,0.686314,0.698526,0.707981,0.712692,0.72375,0.726154,0.730609,0.735897,0.733013,0.734359,0.737981,0.739359,0.738141,0.73891,0.735256,0.734006,0.730545,0.735481,0.737853,0.733077,0.731314,0.738173,0.73609,0.739583,0.739423,0.737756,0.739487,0.735994,0.735513,0.729038,0.729103,0.720481,0.712885,
62600,0.995783,0.997508,0.997061,0.994792,0.991949,0.989042,0.981885,0.974185,0.959265,0.934313,0.907476,0.861086,0.801022,0.734217,0.67639,0.664633,0.686486,0.698243,0.708435,0.712843,0.723962,0.72623,0.730415,0.735751,0.733099,0.734409,0.738019,0.739393,0.738147,0.738978,0.735527,0.734026,0.730288,0.735495,0.737955,0.73278,0.731342,0.738243,0.736294,0.739649,0.739649,0.737732,0.739393,0.735879,0.735623,0.729233,0.729329,0.720447,0.713003,
62800,0.995796,0.997516,0.99707,0.994777,0.991943,0.988981,0.981783,0.97414,0.959299,0.934331,0.90758,0.861242,0.801083,0.733949,0.676083,0.664745,0.686465,0.698121,0.708599,0.712548,0.723949,0.725987,0.730223,0.735732,0.733376,0.734522,0.738121,0.739331,0.738185,0.739108,0.735669,0.734268,0.730255,0.73535,0.737962,0.733025,0.731433,0.738057,0.736465,0.739618,0.739777,0.737771,0.739363,0.736146,0.735796,0.729236,0.729268,0.720446,0.713185,
63000,0.995778,0.997524,0.997016,0.994762,0.991937,0.989016,0.981778,0.974127,0.959238,0.934349,0.907524,0.861206,0.801175,0.733651,0.676063,0.664921,0.68619,0.698095,0.708794,0.712667,0.72381,0.726222,0.730349,0.735714,0.733429,0.734571,0.738127,0.739333,0.738222,0.739302,0.735524,0.734222,0.730635,0.73546,0.738063,0.733206,0.731365,0.737937,0.736508,0.739587,0.739556,0.737683,0.739429,0.736413,0.73546,0.729111,0.729302,0.720635,0.713397,
63200,0.995791,0.997532,0.996994,0.994747,0.991962,0.989051,0.981709,0.974082,0.959209,0.934399,0.907627,0.861361,0.801456,0.733639,0.676203,0.664905,0.686203,0.698038,0.708608,0.712943,0.723734,0.726171,0.73038,0.735506,0.733418,0.734241,0.738038,0.739335,0.738133,0.739589,0.73557,0.734051,0.730538,0.735443,0.738165,0.733291,0.731392,0.738259,0.736424,0.739494,0.73962,0.73769,0.739241,0.736582,0.73557,0.729304,0.72943,0.720506,0.713228,
63400,0.995804,0.997539,0.997003,0.994763,0.991956,0.989054,0.981735,0.974069,0.95918,0.934448,0.907603,0.861451,0.801672,0.733912,0.675994,0.664921,0.68612,0.697823,0.708044,0.712902,0.723691,0.726215,0.73,0.735426,0.733533,0.734132,0.73817,0.739117,0.738486,0.739558,0.735615,0.73429,0.730757,0.735457,0.73817,0.73306,0.731451,0.738486,0.736278,0.739527,0.739527,0.737792,0.739117,0.736688,0.735489,0.729274,0.729464,0.720631,0.713438,
63600,0.995786,0.997547,0.99695,0.994748,0.991981,0.988994,0.98173,0.974057,0.959088,0.934403,0.90761,0.861541,0.801509,0.733648,0.676006,0.665,0.685881,0.697673,0.707956,0.712987,0.723679,0.726195,0.730031,0.735346,0.733522,0.733899,0.73805,0.738931,0.738396,0.739623,0.735629,0.734497,0.730849,0.735786,0.738208,0.733113,0.731509,0.738302,0.736384,0.73956,0.739811,0.738113,0.739465,0.736792,0.735346,0.729119,0.729434,0.720692,0.713333,
63800,0.995737,0.997555,0.996959,0.994765,0.992006,0.988997,0.981755,0.973981,0.95906,0.934326,0.907492,0.861536,0.801755,0.733793,0.675925,0.665141,0.685737,0.697806,0.708213,0.713166,0.723542,0.726176,0.729906,0.735361,0.733511,0.734013,0.73815,0.738997,0.738276,0.739373,0.735674,0.734639,0.73094,0.735862,0.738245,0.732947,0.731473,0.738056,0.73652,0.739687,0.739843,0.737837,0.739216,0.736771,0.735235,0.729091,0.72953,0.720282,0.713448,
