mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
38270,0.378377,0.274142,0.181861,0.101067,0.888827,0.739843,0.347724,0.600647,0.687327,0.869297,0.359881,0.323745,0.922839,0.472734,0.908377,0.405688,0.567916,0.634795,0.729673,0.146729,0.901711,0.75772,0.133634,0.948996,0.132322,0.0914961,0.0576487,0.292108,0.0833931,0.0551938,0.27809,0.0028149,0.894338,0.717822,0.0876572,0.0607175,0.12408,0.0487142,0.274225,0.0250875,0.161325,0.0285772,0.0610417,0.10338,0.0825025,0.0519669,0.0773223,0.0557899,0.0730248,0.0613817,0.0608218,0.0639587,0.105843,0.0438647,0.0879794,0.0554351,0.0835307,0.0531628,0.0830224,0.0518439,0.0895367,0.051234,0.0804826,0.0554831,0.080918,0.0543711,0.079376,0.0548278,0.0748679,0.0572565,0.079156,0.0553307,0.0831455,0.0533802,0.0810527,0.0540405,0.0788998,0.0558787,0.0750838,0.0559123,0.0813272,0.054299,0.0796609,0.055308,0.0796101,0.0549667,0.0807783,0.0544429,0.0811635,0.0544039,0.0807047,0.0545826,0.0810768,0.0544266,0.0806299,0.0545625,0.0806995,0.0545516,0.0807075,0.0545561,
38280,0.91296,0.740994,0.629108,0.980198,0.480644,0.631231,0.0780845,0.382955,0.473069,0.190403,0.095493,0.0370962,0.547442,0.303483,0.368796,0.191214,0.0455398,0.4556,0.0307427,0.56832,0.307272,0.0115721,0.326459,0.492342,0.708858,0.25344,0.227876,0.144998,0.200684,0.084454,0.811383,0.0226541,0.0813998,0.0818319,0.0518101,0.060137,0.366683,0.000487486,0.134948,0.0566427,0.0631878,0.0756264,0.123339,0.0464496,0.0655585,0.0536005,0.0777031,0.061948,0.0892402,0.0538397,0.0809717,0.0520132,0.0792386,0.0601519,0.0832226,0.0473194,0.0867044,0.0546169,0.0764379,0.0595774,0.0753539,0.057924,0.0772101,0.0560244,0.0785285,0.0554831,0.0768915,0.0567796,0.0757994,0.056914,0.0782513,0.0560174,0.0821785,0.0537912,0.0796101,0.0555517,0.079156,0.0554473,0.0830224,0.0536656,0.0790653,0.0553402,0.0816006,0.0544506,0.0811683,0.0542612,0.0811253,0.0544072,0.0809387,0.0543288,0.0806435,0.0545737,0.0806946,0.0545648,0.0809739,0.0544758,0.0810167,0.0544267,0.0807759,0.0545392,
38290,0.567349,0.165993,0.418048,0.628187,0.0352043,0.440323,0.648809,0.324083,0.247132,0.920191,0.312499,0.247524,0.657418,0.458935,0.20625,0.842359,0.162374,0.321931,0.820481,0.580801,0.659842,0.605293,0.61124,0.070302,0.109103,0.0930349,0.841754,0.000487486,0.30834,0.902128,0.467038,0.192426,0.0532367,0.529735,0.409578,0.0226541,0.054595,0.0789334,0.0887576,0.0574222,0.0517416,0.0593468,0.0934353,0.0591753,0.0816057,0.0665722,0.123412,0.0527255,0.0521714,0.0682647,0.0964658,0.0495669,0.0608466,0.064539,0.074532,0.0558965,0.076324,0.0589815,0.0765938,0.0569285,0.0564933,0.0726777,0.078583,0.0560723,0.0777575,0.0574059,0.0847909,0.0533087,0.0819966,0.0537453,0.0810768,0.0545231,0.0803133,0.0546173,0.0821785,0.0541238,0.0797294,0.0551596,0.079877,0.0548515,0.0811506,0.0543976,0.0806946,0.0548225,0.0808989,0.0546366,0.0811811,0.0544433,0.0810251,0.0544362,0.0794752,0.0553329,0.0809888,0.0543121,0.081174,0.0543474,0.0807968,0.0545862,0.0809739,0.054474,
38300,0.322045,0.650075,0.813832,0.147972,0.425658,0.604824,0.602778,0.809265,0.568126,0.191574,0.830251,0.299145,0.0644532,0.665059,0.142688,0.208313,0.0711016,0.535874,0.587398,0.723818,0.724457,0.944478,0.0501639,0.504816,0.154313,0.0434734,0.314195,0.0552228,0.555055,0.0466847,0.0349487,0.0854153,0.0200039,0.0866061,0.143618,0.049233,0.0958679,0.0304547,0.073981,0.0781676,0.0474694,0.0840236,0.430317,0.0246419,0.0795736,0.0610889,0.0770723,0.0553635,0.0727771,0.0612149,0.0549493,0.0757747,0.0521714,0.0698965,0.0826725,0.0574698,0.0860298,0.049733,0.0841022,0.0570251,0.0856241,0.054839,0.0774959,0.0551022,0.0774441,0.0565645,0.0856729,0.0526549,0.0784876,0.0558153,0.0813557,0.0535934,0.0829159,0.0544556,0.0807179,0.0545305,0.0813567,0.0546426,0.0810768,0.0543234,0.0807538,0.0549177,0.079877,0.0549557,0.0806114,0.0545295,0.0802568,0.0546943,0.0813232,0.0542454,0.0807036,0.0545421,0.0806165,0.054591,0.0809658,0.0544716,0.0806338,0.0545828,0.0811254,0.0543534,
38310,0.928902,0.118057,0.369149,0.543208,0.897579,0.915238,0.772201,0.603206,0.988042,0.601275,0.510055,0.490236,0.685081,0.460978,0.195888,0.234823,0.197888,0.220138,0.65064,0.0161591,0.633735,0.198883,0.0200039,0.116938,0.699111,0.0429107,0.042957,0.0526291,0.358511,0.570097,0.574281,0.58282,0.686246,0.280617,0.31375,0.641612,0.515357,0.0149134,0.538574,0.116814,0.0806935,0.066744,0.0724258,0.0577569,0.0450413,0.081636,0.102174,0.0525196,0.0823331,0.0632322,0.0954764,0.049733,0.0795736,0.0625386,0.079161,0.0533403,0.0822756,0.0515589,0.0844357,0.0525719,0.0829008,0.0537505,0.0821198,0.0556113,0.0792608,0.0556446,0.0767347,0.0548889,0.0782368,0.0554408,0.0798002,0.0549691,0.080295,0.0546463,0.0811168,0.0545063,0.0805719,0.0544997,0.0816247,0.0539851,0.0806966,0.0545685,0.0810959,0.0542779,0.0814404,0.054088,0.0805402,0.0537704,0.0798218,0.0549945,0.0812781,0.0543534,0.0806375,0.0545585,0.0808908,0.0544716,0.0807024,0.0545676,0.0806417,0.0546101,
38320,0.829033,0.778588,0.134265,0.691384,0.309516,0.842572,0.197888,0.414705,0.40278,0.0347303,0.563268,0.13452,0.0478904,0.0469188,0.218599,0.0429107,0.92653,0.199726,0.61256,0.239074,0.740128,0.0408428,0.924689,0.946098,0.310569,0.249656,0.63464,0.800769,0.689813,0.126267,0.33144,0.313188,0.894042,0.0581501,0.507052,0.0218415,0.02456,0.0803612,0.368566,0.0144644,0.0945775,0.046969,0.0776671,0.0621687,0.0536946,0.0912643,0.0731091,0.056048,0.095157,0.0477578,0.0760755,0.0523742,0.0747883,0.0600035,0.0954764,0.0508439,0.0810675,0.0527436,0.081333,0.0526444,0.0804796,0.0552583,0.0824504,0.0533074,0.0795065,0.05607,0.0805719,0.0546003,0.081422,0.0543748,0.0782368,0.0554807,0.0771782,0.0548145,0.0808899,0.0543168,0.0807705,0.0549904,0.0819997,0.0536061,0.0798218,0.0548247,0.0799758,0.0549948,0.080515,0.0546766,0.0811054,0.0543313,0.0814376,0.054313,0.0809994,0.0544522,0.0805758,0.0545559,0.0806184,0.0545578,0.0808579,0.0544786,0.0806467,0.054563,
38330,0.132541,0.138002,0.0478904,0.421767,0.711124,0.239999,0.161791,0.862611,0.591079,0.892628,0.777146,0.650781,0.763865,0.654277,0.316812,0.334238,0.968147,0.355375,0.464642,0.49836,0.360579,0.818976,0.0946778,0.0852672,0.877642,0.224843,0.943219,0.185414,0.232763,0.247765,0.664257,0.0581501,0.108965,0.485933,0.409874,0.00615218,0.269432,0.0129555,0.0918137,0.0477578,0.0789761,0.051165,0.0711728,0.0521697,0.0879499,0.0575043,0.0920653,0.0515752,0.0503745,0.0786432,0.0446436,0.0845307,0.053233,0.0623622,0.0795065,0.0580879,0.0809996,0.0588733,0.0796801,0.0559197,0.0810222,0.0557489,0.0796714,0.0550062,0.0755777,0.0550621,0.0926757,0.0510375,0.0826069,0.0543232,0.0858516,0.0521951,0.0801001,0.0547381,0.0806241,0.0543754,0.0804824,0.0546786,0.0808895,0.0543657,0.0804796,0.0544611,0.0809154,0.0542353,0.0812034,0.0542377,0.0808134,0.0544269,0.0804586,0.054735,0.0807125,0.0544943,0.0809028,0.0544859,0.0807028,0.054602,0.0806975,0.0545372,0.0802181,0.054701,
38340,0.2899,0.622224,0.45747,0.748157,0.937496,0.525096,0.798368,0.179242,0.138683,0.237463,0.933823,0.96394,0.919723,0.0151923,0.0351695,0.0573571,0.945765,0.52305,0.827258,0.0642299,0.0736108,0.724714,0.0199878,0.109712,0.234754,0.233723,0.108531,0.288478,0.943219,0.0413548,0.612931,0.0127244,0.226293,0.915379,0.410597,0.00615218,0.112177,0.0843749,0.139093,0.0478871,0.0391303,0.0854589,0.0635648,0.0828772,0.0535015,0.0589856,0.110816,0.0533935,0.0566558,0.0688218,0.06539,0.0621027,0.0734733,0.0567302,0.0779965,0.0563912,0.0929308,0.0494098,0.0751059,0.05864,0.0764079,0.0553271,0.0817697,0.0549156,0.0802936,0.0548486,0.0803136,0.0543559,0.0838537,0.0537116,0.0816738,0.0528249,0.138077,0.0495163,0.0781029,0.0555929,0.0812034,0.053889,0.0805759,0.0545947,0.0807463,0.0542726,0.0806285,0.0545842,0.0811865,0.0544572,0.0808071,0.0545552,0.0804387,0.054788,0.0803054,0.0546781,0.0806542,0.054257,0.080472,0.0546995,0.0809116,0.0544149,0.0807189,0.0545146,
38350,0.141786,0.507111,0.862501,0.860151,0.267291,0.705626,0.407065,0.52305,0.977624,0.033372,0.424395,0.724714,0.419628,0.221993,0.827049,0.108246,0.37696,0.513981,0.244899,0.100883,0.0253469,0.0850373,0.559631,0.936277,0.296353,0.685159,0.109688,0.0789122,0.0309535,0.717722,0.0803537,0.113511,0.292676,0.00579641,0.105054,0.0575521,0.0578301,0.0810676,0.0632047,0.0689997,0.193474,0.0803294,0.0729572,0.0607418,0.0808362,0.0600505,0.0634578,0.0621027,0.0635245,0.0572223,0.113945,0.0486824,0.0757413,0.0592201,0.0772818,0.0551009,0.0879122,0.0492867,0.0887626,0.0511013,0.0825162,0.0548921,0.135239,0.0484421,0.07378,0.0581032,0.0789939,0.0561307,0.0836966,0.0529758,0.0836003,0.0525103,0.081228,0.055064,0.0816443,0.0544977,0.0808303,0.0540031,0.0804524,0.054788,0.0805487,0.0549372,0.0807418,0.0545466,0.0803296,0.0547042,0.0809286,0.054533,0.0804128,0.0547009,0.0811582,0.0544071,0.0812744,0.054294,0.0804306,0.0546438,0.0805847,0.0546038,0.0807517,0.0545373,
38360,0.970332,0.984585,0.619895,0.624188,0.183525,0.425248,0.637339,0.428499,0.142513,0.212714,0.202462,0.879946,0.431316,0.444438,0.429971,0.209719,0.237872,0.813345,0.786141,0.111758,0.0701479,0.277751,0.139229,0.587055,0.135127,0.197565,0.0380735,0.893013,0.9181,0.235489,0.0101144,0.305201,0.0917097,0.034562,0.057093,0.0905011,0.0719849,0.0810676,0.0519611,0.0680459,0.115909,0.039482,0.0700343,0.0613215,0.0774969,0.0569191,0.0913823,0.0458769,0.0663948,0.0620759,0.0863616,0.0547222,0.126903,0.0394486,0.147921,0.0235127,0.384061,0.0271782,0.0760144,0.0556081,0.0942515,0.0500008,0.0769662,0.0555024,0.0818047,0.0554262,0.0818061,0.0545397,0.0791321,0.055064,0.0839825,0.0529887,0.0835102,0.0533172,0.084522,0.0533736,0.0787329,0.0557957,0.0807551,0.0543887,0.0807847,0.0543559,0.0807298,0.0543592,0.0807393,0.054673,0.0807569,0.0545763,0.0803437,0.0546717,0.0801536,0.0548314,0.079835,0.0549075,0.0809602,0.054468,0.0807025,0.0546057,0.0806168,0.0545793,
38370,0.202462,0.0522304,0.639354,0.383572,0.429971,0.736393,0.589019,0.944615,0.878591,0.00371282,0.811646,0.220699,0.6939,0.777191,0.943308,0.599,0.0380735,0.87476,0.692267,0.672306,0.618657,0.40591,0.0913283,0.599978,0.890924,0.707553,0.0267346,0.0905011,0.0794305,0.0473653,0.11734,0.0138407,0.0491781,0.0714982,0.0588765,0.062485,0.0517477,0.113402,0.451758,0.94213,0.0876288,0.0596775,0.126903,0.0413999,0.108608,0.0344855,0.363656,0.00783525,0.119943,0.192044,0.0841348,0.0623695,0.00279525,0.269378,0.0781418,0.055875,0.0535241,0.094447,0.0972286,0.0500661,0.0878565,0.0525735,0.0828221,0.0535062,0.0821663,0.0535386,0.074604,0.0574723,0.0778588,0.0569052,0.078931,0.0553363,0.0825721,0.0537303,0.0805137,0.0543371,0.0803878,0.0544517,0.0805791,0.0547405,0.0797989,0.0549062,0.0798858,0.0549463,0.081116,0.0543395,0.0816877,0.054341,0.0813599,0.0542117,0.0806611,0.0546549,0.0807549,0.0546064,0.0807372,0.0545645,0.0807431,0.0546194,0.0807172,0.0545731,
38380,0.906976,0.905325,0.868386,0.8041,0.664107,0.817989,0.0764349,0.922491,0.72444,0.649296,0.146277,0.501776,0.405251,0.698473,0.168866,0.602219,0.615004,0.443145,0.871248,0.432135,0.682004,0.237818,0.232292,0.843728,0.482296,0.0530557,0.0527958,0.0953908,0.459632,0.921971,0.325323,0.808668,0.135203,0.017414,0.115666,0.043955,0.288447,0.0081076,0.0979619,0.170887,0.0452104,0.0986524,0.00648702,0.236895,0.160464,0.0452753,0.0259273,0.11062,0.108608,0.0505122,0.0525158,0.0824944,0.08542,0.0512843,0.0864366,0.0527904,0.0716282,0.0597527,0.0832574,0.0500661,0.0851361,0.05168,0.0794026,0.0555952,0.0801186,0.0558639,0.0830952,0.0541691,0.086008,0.0536685,0.0829891,0.0536379,0.0805746,0.0547646,0.079272,0.0558112,0.0776298,0.0555983,0.0801967,0.0555843,0.0806242,0.0549079,0.081348,0.0544633,0.0795538,0.0551201,0.0809285,0.0546021,0.0814029,0.054251,0.0812026,0.0543012,0.0809257,0.0545599,0.0804603,0.0546423,0.0807683,0.0545823,0.0807881,0.0545146,
38390,0.277051,0.963861,0.284354,0.811705,0.246224,0.700639,0.0301336,0.488699,0.178446,0.37773,0.387844,0.449432,0.320159,0.223752,0.896233,0.893182,0.238968,0.721823,0.27424,0.947366,0.887174,0.935229,0.761794,0.938998,0.153708,0.555787,0.115248,0.779692,0.675504,0.0705463,0.00316761,0.29097,0.333135,0.0174099,0.0144743,0.110792,0.0307469,0.094446,0.218911,0.0224781,0.0628206,0.110274,0.0529294,0.0766778,0.0564799,0.0661988,0.0900759,0.0434803,0.0905202,0.046284,0.0856596,0.0568017,0.0798171,0.0562102,0.0943468,0.0500661,0.0909498,0.0511859,0.071939,0.0564094,0.081105,0.0564824,0.0796084,0.0555182,0.0775149,0.0553561,0.0776298,0.0555493,0.0849623,0.0532267,0.0800157,0.0552187,0.0795382,0.0548806,0.0801967,0.0544578,0.105188,0.0433765,0.081366,0.0540088,0.081374,0.0546047,0.079921,0.0550044,0.0806473,0.0546984,0.0806915,0.0545343,0.0806242,0.0546847,0.0811427,0.0543808,0.0826842,0.0536692,0.0808053,0.054633,0.0804842,0.0546283,0.0808241,0.0544998,
38400,0.159434,0.238403,0.777607,0.16382,0.38254,0.169168,0.222317,0.261468,0.80672,0.15104,0.413535,0.482685,0.384493,0.885393,0.525067,0.668001,0.454373,0.111068,0.617508,0.423783,0.926351,0.784363,0.117435,0.575101,0.97477,0.104945,0.833164,0.890629,0.137299,0.0338796,0.0628206,0.0809781,0.0840231,0.174004,0.814974,0.0165165,0.234873,0.054229,0.0414766,0.127255,0.0613849,0.0601785,0.0651161,0.0606317,0.0970574,0.0549598,0.0762481,0.0581198,0.0667475,0.0688799,0.0599393,0.0707747,0.0907221,0.0463692,0.0890873,0.050168,0.0804439,0.0540417,0.0808594,0.0517512,0.0843018,0.0550895,0.078857,0.0553204,0.0828568,0.0544861,0.106216,0.043783,0.0799406,0.0545702,0.0733124,0.0575781,0.0886438,0.0508993,0.0835345,0.053289,0.0808425,0.0539056,0.0803947,0.0548034,0.0815729,0.0542904,0.0824265,0.0538663,0.0806327,0.054624,0.0803416,0.0548751,0.0805797,0.0546987,0.0804842,0.0546295,0.0806957,0.0545422,0.0807934,0.0545706,0.0806468,0.0546017,0.08061,0.0546397,
38410,0.704428,0.221355,0.547619,0.577818,0.670099,0.91318,0.204078,0.158929,0.910254,0.44436,0.963443,0.762505,0.809412,0.882338,0.0397461,0.104945,0.0953892,0.0812843,0.733084,0.889224,0.136966,0.171747,0.668994,0.772893,0.843311,0.250815,0.958536,0.229995,0.038094,0.119376,0.12494,0.0588414,0.179807,0.00216031,0.724597,0.0142721,0.122505,0.0918201,0.0881867,0.0417032,0.0525919,0.079405,0.112964,0.0479174,0.06744,0.0637364,0.0900681,0.0534971,0.107411,0.0513891,0.0761413,0.0572334,0.0755901,0.0553204,0.0801848,0.0556413,0.107169,0.0442903,0.0736333,0.0526947,0.0657097,0.0567605,0.0615019,0.0713471,0.083082,0.0597665,0.086536,0.0519781,0.0883018,0.0500651,0.0782587,0.0574013,0.0824265,0.054081,0.0815191,0.0547233,0.0815408,0.0541155,0.0806661,0.0544741,0.0805164,0.0547689,0.0805384,0.054659,0.0828608,0.0537115,0.0804152,0.0547696,0.079915,0.0548082,0.0814273,0.0542951,0.0806585,0.0546203,0.0805859,0.05459,0.0806483,0.0545939,0.0806976,0.0545236,
38420,0.817287,0.5836,0.690882,0.178597,0.812185,0.820049,0.750958,0.212951,0.544836,0.44277,0.057675,0.849284,0.619854,0.604801,0.40956,0.579497,0.27913,0.498741,0.37792,0.0732006,0.723264,0.151401,0.619109,0.00216031,0.793808,0.0345351,0.891311,0.500726,0.0397461,0.196109,0.12494,0.0358911,0.0930223,0.0692599,0.035059,0.0566011,0.0175658,0.130647,0.0929399,0.043977,0.0905651,0.0413421,0.0525919,0.0748161,0.0856589,0.0608412,0.109543,0.0474836,0.115155,0.0336437,0.109061,0.03798,0.0871814,0.0534971,0.0615019,0.059593,0.0795652,0.0596048,0.0761413,0.0541552,0.0773059,0.0567605,0.0745144,0.0567586,0.0859505,0.0519474,0.0840745,0.0522454,0.0766096,0.0559772,0.0782902,0.0539238,0.0823581,0.0539272,0.0828571,0.0539577,0.0798509,0.054947,0.0812617,0.0540666,0.0812954,0.0546088,0.0815636,0.0540397,0.0805573,0.0548082,0.0816859,0.054217,0.0799048,0.0548372,0.0807765,0.0545254,0.0805872,0.0545881,0.0807953,0.0545715,0.0805131,0.0545789,0.0806431,0.0545509,
38430,0.777403,0.430573,0.148517,0.659356,0.0610275,0.46161,0.467199,0.126489,0.852056,0.725352,0.399512,0.614149,0.56528,0.224107,0.689903,0.0735008,0.564651,0.280238,0.520271,0.432893,0.17778,0.178692,0.294788,0.55246,0.420556,0.0556056,0.0821423,0.242076,0.224753,0.605841,0.57463,0.714033,0.351402,0.127124,0.795036,0.139323,0.0860546,0.0917025,0.130994,0.0537857,0.0530757,0.0689571,0.11051,0.0599418,0.111501,0.0366397,0.10311,0.0444686,0.0748123,0.0599002,0.0615019,0.0647444,0.0858678,0.0526522,0.0823691,0.0578044,0.0907466,0.0501837,0.0799297,0.0526267,0.0761192,0.0583138,0.0791003,0.0556198,0.0854596,0.0524278,0.0864305,0.0510356,0.0826673,0.0533629,0.0792087,0.0559459,0.0826065,0.0539916,0.0793655,0.0552219,0.0816239,0.0539202,0.0816859,0.0543094,0.0818021,0.0540151,0.0806753,0.0545016,0.0809199,0.054404,0.0806702,0.0546893,0.0804771,0.0547771,0.0811578,0.0543584,0.0810281,0.0541387,0.0807874,0.0545223,0.080721,0.0545957,0.0804997,0.0546284,
38440,0.364094,0.463286,0.366953,0.285317,0.0966704,0.868558,0.693949,0.0952778,0.139957,0.2837,0.17752,0.380391,0.0253825,0.507648,0.336488,0.966278,0.601616,0.00762755,0.670585,0.971483,0.362676,0.880075,0.224539,0.792307,0.146861,0.902731,0.580559,0.062692,0.00843304,0.802028,0.0321592,0.376622,0.666053,0.0486912,0.106375,0.0443895,0.0525175,0.0695939,0.0821423,0.0711489,0.0589091,0.0580807,0.0818259,0.07521,0.0897173,0.065893,0.112,0.0490725,0.0745677,0.0581402,0.0761192,0.0549279,0.0809337,0.0533628,0.0818665,0.0531905,0.0807422,0.0543408,0.0733744,0.058217,0.0962389,0.0484439,0.0711182,0.0570084,0.075204,0.0559646,0.0798711,0.0542704,0.0820097,0.054,0.0831062,0.0530249,0.0822142,0.0540947,0.0843229,0.0530608,0.0829788,0.05324,0.0807819,0.0546383,0.0811806,0.0543584,0.08127,0.0544596,0.0816007,0.0541768,0.0818929,0.0540215,0.0805561,0.0545904,0.0807726,0.0545123,0.0809109,0.0543788,0.0807584,0.0545227,0.0807006,0.0545806,0.0806515,0.0546482,
38450,0.17752,0.410025,0.159213,0.568677,0.638152,0.736799,0.518102,0.51253,0.13787,0.495369,0.607617,0.717329,0.275952,0.258357,0.591341,0.0853252,0.591631,0.332242,0.122302,0.155323,0.536109,0.297633,0.235199,0.423949,0.146652,0.062692,0.107086,0.0407373,0.0675222,0.1434,0.0321592,0.411267,0.547075,0.663611,0.0589091,0.0275173,0.135864,0.0382361,0.746604,0.00826292,0.0818259,0.0842796,0.0683173,0.0658573,0.0803965,0.066171,0.0737511,0.0624095,0.0683554,0.0596445,0.0991185,0.0466563,0.0565295,0.0724932,0.095777,0.04622,0.0720881,0.0627519,0.0860462,0.0532067,0.0730049,0.0571259,0.0786594,0.0542077,0.0860936,0.0521686,0.0834912,0.0528704,0.081888,0.0534269,0.0822198,0.0532859,0.0802074,0.0543581,0.0807318,0.0544548,0.0825051,0.0539723,0.080129,0.0547983,0.0813051,0.054241,0.0809359,0.0544931,0.0806753,0.054486,0.0805507,0.0546425,0.0805312,0.0546255,0.0806063,0.0546513,0.0818794,0.0538765,0.0806436,0.0546144,0.0808855,0.0544787,0.0805922,0.0546521,
38460,0.374965,0.958398,0.132256,0.300325,0.364465,0.276394,0.0241028,0.0512024,0.0316405,0.335364,0.039548,0.295255,0.206344,0.85028,0.844956,0.638744,0.821574,0.74236,0.288041,0.158831,0.233867,0.0907336,0.795126,0.322167,0.550336,0.544739,0.12277,0.766634,0.686053,0.456952,0.49934,0.495369,0.155646,0.0731316,0.685828,0.00826292,0.0589091,0.0549939,0.0574322,0.0998435,0.10631,0.0599269,0.050562,0.0719037,0.0627447,0.0810812,0.0826235,0.059286,0.121851,0.0355058,0.0896494,0.0521959,0.0680521,0.0615719,0.0774515,0.051786,0.0735345,0.0593738,0.0781173,0.0557591,0.076582,0.055067,0.0837116,0.0534131,0.0825132,0.0544509,0.080818,0.0537851,0.0813677,0.0541819,0.0829605,0.0534325,0.0821631,0.0540806,0.0937815,0.0472074,0.0796655,0.0541697,0.081166,0.0544341,0.0804367,0.0545901,0.0818959,0.0541689,0.0811265,0.0546061,0.0803055,0.0547435,0.0807635,0.0540548,0.080811,0.054497,0.08066,0.0544838,0.0810601,0.0544253,0.0808547,0.0545162,0.0805474,0.054684,
38470,0.83691,0.401647,0.361003,0.669663,0.495087,0.415929,0.241057,0.404455,0.800939,0.787493,0.952196,0.0773668,0.818136,0.727715,0.499615,0.334966,0.345739,0.458869,0.983165,0.565974,0.980548,0.660872,0.894799,0.728694,0.0102071,0.23704,0.741759,0.0330483,0.339942,0.301289,0.147497,0.00826292,0.149781,0.0534335,0.112986,0.0630451,0.137006,0.0284052,0.0979125,0.0638678,0.0455458,0.0649227,0.155689,0.0225483,0.0499941,0.0929402,0.0316405,0.566039,0.0667921,0.0575013,0.0826316,0.0557436,0.0956865,0.052184,0.0817658,0.0539768,0.0848078,0.0512394,0.0821639,0.0559367,0.0831627,0.0511031,0.0765136,0.0571308,0.0941292,0.0479567,0.0844328,0.0536635,0.0840158,0.0521577,0.0815486,0.0553403,0.0813575,0.0537691,0.0793546,0.0550736,0.0804755,0.0543658,0.0815983,0.0542599,0.0824604,0.0540465,0.0804276,0.0543923,0.0809929,0.0542825,0.0808461,0.0545235,0.0805734,0.0547741,0.0809361,0.0544974,0.0808141,0.0545524,0.0807444,0.0545875,0.0813407,0.0542429,0.0808639,0.0544988,
38480,0.579936,0.881771,0.28494,0.222657,0.38641,0.363879,0.501008,0.914411,0.619237,0.908876,0.313535,0.689755,0.118183,0.952829,0.377332,0.806135,0.916331,0.00845305,0.350633,0.154004,0.996011,0.563264,0.172435,0.510334,0.198389,0.260672,0.620976,0.361063,0.744592,0.887434,0.162904,0.0284052,0.16356,0.0561758,0.102748,0.0350806,0.0316405,0.555281,0.221969,0.0276908,0.0469991,0.0922472,0.100264,0.0387639,0.0753885,0.0546035,0.0841268,0.0462961,0.0983333,0.0433678,0.0853108,0.0502862,0.0917299,0.0468299,0.0972897,0.047714,0.0840005,0.054485,0.0800733,0.0570223,0.0833293,0.0540249,0.0818088,0.0555074,0.0850587,0.0520736,0.0810827,0.0534733,0.0815571,0.0539041,0.0817742,0.0546881,0.0799444,0.0545845,0.0768614,0.0570244,0.0811868,0.0536726,0.0840986,0.0536635,0.0813161,0.0542497,0.0808526,0.0548742,0.0811772,0.0543442,0.0813179,0.0543956,0.0820543,0.0540564,0.0809468,0.0544171,0.0805417,0.0546004,0.0806104,0.0545762,0.0807392,0.0546037,0.0808483,0.0545008,
