mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
51600,0.995698,0.997442,0.997364,0.996357,0.993217,0.989612,0.983062,0.975504,0.961124,0.942829,0.913837,0.867558,0.820078,0.750078,0.69314,0.668372,0.679845,0.69062,0.711047,0.717093,0.721512,0.722132,0.727907,0.731512,0.728876,0.737558,0.730853,0.734147,0.738566,0.72907,0.73845,0.732016,0.731744,0.735853,0.736744,0.74186,0.741744,0.738411,0.737171,0.738643,0.735814,0.739457,0.738837,0.735775,0.736163,0.732713,0.734341,0.718217,0.707209,
51800,0.995714,0.997452,0.997336,0.996371,0.993243,0.989614,0.983089,0.97556,0.961197,0.942819,0.913938,0.867297,0.819884,0.749923,0.693475,0.668533,0.680077,0.690347,0.710811,0.716988,0.721544,0.721892,0.727992,0.731506,0.729266,0.737529,0.731004,0.734015,0.738649,0.729189,0.738417,0.731931,0.731776,0.736062,0.736409,0.742124,0.742162,0.738456,0.736988,0.73888,0.736062,0.739266,0.738842,0.73583,0.735714,0.732741,0.73417,0.718533,0.707529,
52000,0.995654,0.997462,0.997346,0.996385,0.993231,0.989615,0.983115,0.975538,0.961192,0.942885,0.913923,0.867423,0.819923,0.749846,0.693,0.6685,0.680423,0.690577,0.711038,0.717308,0.721769,0.721231,0.728,0.731462,0.729462,0.737423,0.731154,0.734192,0.738269,0.729462,0.738654,0.731885,0.731962,0.736192,0.736615,0.742385,0.742077,0.738385,0.736846,0.738192,0.736,0.739385,0.738923,0.736038,0.735692,0.732654,0.734231,0.7185,0.707615,
52200,0.995632,0.997471,0.997318,0.996398,0.993257,0.989655,0.983142,0.975556,0.961226,0.942989,0.913831,0.867088,0.819885,0.750115,0.693103,0.668659,0.680498,0.690651,0.710728,0.717088,0.721226,0.72092,0.728352,0.731724,0.72954,0.73751,0.731303,0.734368,0.738199,0.729617,0.738621,0.731609,0.732107,0.736092,0.736705,0.742184,0.741877,0.738084,0.736935,0.738084,0.7359,0.739387,0.739119,0.736207,0.735862,0.732567,0.734444,0.718774,0.707548,
52400,0.995649,0.997443,0.997252,0.996412,0.993206,0.989618,0.983168,0.97542,0.96126,0.943015,0.913893,0.867099,0.81958,0.749962,0.693015,0.66874,0.680496,0.690802,0.710878,0.717099,0.721298,0.720992,0.728779,0.731832,0.729389,0.737405,0.731374,0.734389,0.738282,0.729504,0.738664,0.731603,0.731641,0.736069,0.736832,0.741641,0.741832,0.737634,0.736908,0.73813,0.735573,0.739237,0.73916,0.736183,0.736183,0.73271,0.734275,0.71874,0.707786,
52600,0.995627,0.997452,0.997262,0.996388,0.993232,0.989658,0.983232,0.975399,0.961065,0.943118,0.91403,0.867262,0.819544,0.750076,0.692548,0.669163,0.680494,0.690266,0.710951,0.717072,0.721521,0.721179,0.728935,0.732281,0.729468,0.737414,0.731027,0.734373,0.738289,0.729468,0.738821,0.731749,0.731787,0.736122,0.736958,0.741597,0.741825,0.737567,0.736768,0.737643,0.735551,0.739582,0.73924,0.736312,0.736236,0.732814,0.734221,0.718859,0.708023,
52800,0.995644,0.997462,0.997235,0.996364,0.993258,0.989659,0.983182,0.975455,0.960947,0.94303,0.913826,0.867348,0.81947,0.749924,0.692689,0.66947,0.680644,0.690189,0.710909,0.717083,0.721515,0.721061,0.729053,0.732273,0.729545,0.737652,0.731136,0.734318,0.738258,0.729735,0.738864,0.732008,0.732045,0.735985,0.736515,0.741818,0.741705,0.7375,0.736894,0.737538,0.73572,0.739545,0.738826,0.736591,0.736136,0.732727,0.734015,0.719432,0.70803,
53000,0.99566,0.997472,0.997245,0.99634,0.993245,0.989698,0.983132,0.975509,0.960906,0.943019,0.914038,0.867472,0.819358,0.749962,0.69234,0.669245,0.680302,0.690038,0.710943,0.717245,0.721736,0.721245,0.729208,0.732226,0.72966,0.737547,0.731245,0.734226,0.738151,0.72966,0.738906,0.732226,0.732377,0.736,0.736189,0.741623,0.741962,0.737547,0.736792,0.737736,0.735472,0.739509,0.738453,0.736604,0.736151,0.732491,0.733925,0.719509,0.708415,
53200,0.995677,0.997481,0.997256,0.996353,0.993271,0.989699,0.983158,0.975564,0.960902,0.943158,0.914098,0.867519,0.819436,0.749774,0.692105,0.668722,0.680414,0.690338,0.711128,0.717368,0.721805,0.721278,0.729286,0.732368,0.729925,0.737782,0.731541,0.734135,0.737857,0.729361,0.738759,0.73218,0.732331,0.736278,0.736391,0.741917,0.74203,0.737782,0.736767,0.737594,0.735489,0.739511,0.738759,0.736729,0.736165,0.732481,0.734098,0.718947,0.707895,
53400,0.995655,0.997491,0.997266,0.996367,0.993296,0.989625,0.983146,0.975618,0.960861,0.943296,0.914007,0.867715,0.819438,0.749963,0.692397,0.668652,0.680375,0.690375,0.710712,0.717266,0.722097,0.721199,0.729401,0.732247,0.72985,0.73779,0.731573,0.73382,0.737603,0.729551,0.738801,0.732434,0.732584,0.736404,0.736517,0.74161,0.74221,0.737865,0.736667,0.737491,0.735056,0.739139,0.738876,0.736779,0.736292,0.732622,0.734232,0.719363,0.707566,
53600,0.995672,0.9975,0.997239,0.996381,0.993321,0.989552,0.983172,0.975634,0.960858,0.943209,0.914104,0.867836,0.819403,0.750112,0.692575,0.668731,0.679963,0.690299,0.710597,0.71709,0.721978,0.721007,0.729216,0.731978,0.729851,0.737948,0.731418,0.73403,0.737985,0.72959,0.738881,0.732761,0.732537,0.736306,0.736716,0.741754,0.742201,0.737761,0.73653,0.737463,0.735299,0.739254,0.738843,0.73694,0.736082,0.732724,0.734179,0.719254,0.707388,
53800,0.995651,0.997509,0.997249,0.996357,0.993309,0.989591,0.983123,0.975651,0.960855,0.943309,0.913978,0.86777,0.819331,0.749851,0.692825,0.668699,0.679517,0.690558,0.710669,0.717063,0.721784,0.72119,0.729071,0.732082,0.730112,0.73803,0.731747,0.734126,0.737955,0.72948,0.738736,0.732305,0.732156,0.736245,0.736729,0.742045,0.742454,0.737918,0.736468,0.737435,0.734796,0.739442,0.738922,0.736766,0.735762,0.732714,0.734312,0.719368,0.707695,
54000,0.995667,0.997519,0.997259,0.996333,0.993333,0.98963,0.983148,0.975593,0.960778,0.943333,0.913963,0.867741,0.819296,0.750037,0.692556,0.668926,0.679667,0.690593,0.710556,0.717444,0.721704,0.721444,0.729037,0.732,0.729741,0.737815,0.731815,0.734111,0.738148,0.729704,0.73863,0.732519,0.732444,0.736444,0.736519,0.741815,0.742296,0.737741,0.736296,0.737259,0.734741,0.739519,0.738852,0.736259,0.735296,0.732815,0.73463,0.719519,0.70763,
54200,0.995683,0.997528,0.997196,0.996347,0.993321,0.989631,0.983173,0.975572,0.960812,0.94321,0.914022,0.867491,0.819041,0.750258,0.692177,0.66893,0.679852,0.690923,0.710701,0.717454,0.72155,0.721255,0.729151,0.732103,0.729668,0.73786,0.731808,0.73417,0.737749,0.73,0.73893,0.732325,0.732657,0.73631,0.736568,0.741476,0.742251,0.737823,0.736052,0.737454,0.734982,0.739446,0.738745,0.736458,0.735203,0.732583,0.734354,0.71952,0.70797,
54400,0.995699,0.997537,0.997206,0.99636,0.993346,0.989632,0.983235,0.975662,0.960846,0.943346,0.913897,0.867574,0.819228,0.750221,0.691801,0.669559,0.67989,0.690735,0.710809,0.717279,0.721507,0.721029,0.72886,0.732059,0.729632,0.738235,0.731618,0.734375,0.737426,0.73011,0.738934,0.732279,0.7325,0.73636,0.736765,0.741434,0.742279,0.737757,0.736324,0.737463,0.735074,0.739485,0.738824,0.73625,0.735368,0.732426,0.734559,0.719412,0.707868,
54600,0.995678,0.997546,0.997179,0.9963,0.993297,0.989634,0.983223,0.975714,0.960769,0.943516,0.913993,0.867399,0.819304,0.750549,0.692125,0.66978,0.679707,0.69044,0.710293,0.71696,0.721832,0.721319,0.729267,0.732271,0.729744,0.738498,0.731905,0.734432,0.737289,0.730147,0.738938,0.732234,0.732454,0.736264,0.73707,0.741429,0.741795,0.737619,0.73652,0.737436,0.735201,0.73956,0.738938,0.736227,0.735348,0.732234,0.734469,0.71956,0.707729,
54800,0.995693,0.997555,0.997153,0.996277,0.993285,0.989599,0.983212,0.975693,0.960839,0.943577,0.914015,0.867007,0.819307,0.750803,0.691752,0.669708,0.680182,0.690657,0.710328,0.717153,0.72208,0.72146,0.729599,0.732299,0.729599,0.738212,0.732117,0.734343,0.737336,0.730255,0.739124,0.732409,0.732445,0.736533,0.736715,0.741606,0.741788,0.737956,0.736715,0.73719,0.735255,0.739343,0.738832,0.736168,0.735073,0.731898,0.734672,0.719818,0.707482,
55000,0.995709,0.997527,0.997127,0.996182,0.993273,0.989636,0.9832,0.9756,0.960873,0.943491,0.914036,0.867273,0.819527,0.7508,0.691709,0.669345,0.680364,0.690764,0.710182,0.717018,0.721782,0.721382,0.729709,0.732618,0.729782,0.738182,0.732255,0.734509,0.737236,0.730109,0.739018,0.732182,0.732545,0.736291,0.736691,0.741564,0.742073,0.738327,0.736655,0.736909,0.735491,0.739164,0.738691,0.736364,0.735091,0.732036,0.734545,0.719382,0.707564,
55200,0.995725,0.997536,0.997065,0.996196,0.993297,0.989674,0.983225,0.975507,0.960906,0.943659,0.913913,0.867391,0.819529,0.750797,0.691377,0.66942,0.680217,0.690507,0.709783,0.716558,0.721522,0.721522,0.729674,0.732754,0.729855,0.738007,0.732464,0.734601,0.737283,0.73029,0.739022,0.731775,0.732283,0.736159,0.736667,0.741703,0.742138,0.738514,0.736377,0.736812,0.735507,0.739239,0.738659,0.736232,0.735399,0.732319,0.734348,0.71942,0.707246,
55400,0.995704,0.997545,0.997076,0.996209,0.993321,0.989603,0.983213,0.97556,0.960975,0.943755,0.913971,0.867581,0.819567,0.750758,0.691264,0.669061,0.680325,0.690614,0.709747,0.716679,0.721552,0.721661,0.729747,0.732708,0.730036,0.737762,0.732563,0.734765,0.73722,0.730289,0.739242,0.731805,0.732202,0.736137,0.73657,0.741516,0.742383,0.738484,0.736715,0.737076,0.735776,0.738989,0.738628,0.735848,0.735199,0.732527,0.733971,0.718953,0.707401,
55600,0.995719,0.997554,0.997086,0.996223,0.993345,0.98964,0.983237,0.975612,0.960971,0.943957,0.913921,0.867806,0.819353,0.751007,0.691223,0.669137,0.680072,0.690719,0.709712,0.716367,0.721547,0.722086,0.729892,0.73295,0.730108,0.737878,0.732878,0.735036,0.737266,0.730072,0.739281,0.731547,0.732158,0.735935,0.736547,0.741403,0.742446,0.738813,0.736583,0.736835,0.735755,0.739101,0.738777,0.735863,0.73536,0.732482,0.733885,0.719065,0.707446,
55800,0.995699,0.997563,0.997097,0.996201,0.993369,0.989642,0.983262,0.975627,0.960968,0.943978,0.913871,0.867814,0.819427,0.751147,0.691398,0.669032,0.679964,0.690753,0.709534,0.716559,0.721505,0.72233,0.729857,0.732688,0.729498,0.737563,0.732867,0.73491,0.737204,0.730215,0.739462,0.731577,0.732366,0.736201,0.736667,0.74147,0.741792,0.738566,0.736738,0.737204,0.735699,0.739104,0.738746,0.73595,0.735233,0.73233,0.73362,0.719211,0.707634,
56000,0.995714,0.997536,0.997071,0.996214,0.993393,0.989643,0.983321,0.975679,0.960964,0.943964,0.913786,0.867464,0.819214,0.751214,0.6915,0.669,0.680179,0.690893,0.709429,0.716714,0.721571,0.722321,0.730107,0.732643,0.729536,0.737786,0.732821,0.734679,0.737036,0.730143,0.739679,0.731607,0.73275,0.736286,0.736571,0.741214,0.74175,0.7385,0.736893,0.737143,0.735893,0.739179,0.738643,0.735821,0.735393,0.732321,0.733571,0.719143,0.7075,
56200,0.99573,0.997544,0.997046,0.996192,0.993345,0.98968,0.983345,0.975694,0.960961,0.943915,0.913843,0.867402,0.819359,0.750747,0.691993,0.669146,0.680214,0.691103,0.709573,0.716975,0.721103,0.722527,0.730036,0.732349,0.72911,0.7379,0.733025,0.734804,0.737224,0.730214,0.739786,0.731423,0.732562,0.736157,0.736584,0.741139,0.741744,0.738541,0.737011,0.737011,0.735872,0.739075,0.738683,0.735979,0.735552,0.732456,0.733381,0.71911,0.707651,
56400,0.995745,0.997518,0.997057,0.996206,0.993369,0.989716,0.983298,0.975674,0.961064,0.943865,0.91383,0.86727,0.819043,0.750993,0.692128,0.669468,0.680071,0.691312,0.709291,0.716702,0.72117,0.722411,0.730177,0.73227,0.729291,0.73805,0.733014,0.734574,0.737482,0.730461,0.739858,0.731064,0.73273,0.735816,0.736844,0.741312,0.741773,0.738511,0.737163,0.737092,0.73617,0.73922,0.73883,0.735922,0.735638,0.732801,0.733333,0.718652,0.707943,
56600,0.99576,0.997527,0.997067,0.996219,0.993357,0.989717,0.983251,0.975689,0.961025,0.943675,0.913922,0.867067,0.818975,0.750954,0.691943,0.669753,0.680212,0.691307,0.709223,0.716714,0.721095,0.722403,0.73,0.732367,0.729223,0.738127,0.733039,0.734488,0.73742,0.73053,0.739823,0.731378,0.732827,0.735795,0.737032,0.741555,0.741555,0.738693,0.737173,0.737067,0.736396,0.739187,0.738622,0.73583,0.735477,0.732438,0.733675,0.718728,0.708269,
56800,0.995775,0.997535,0.997077,0.996232,0.99338,0.989718,0.983275,0.975669,0.961092,0.943521,0.913803,0.867218,0.819014,0.750951,0.691831,0.669965,0.68007,0.69162,0.709014,0.716514,0.721373,0.7225,0.729824,0.732324,0.729085,0.737993,0.733028,0.734542,0.737183,0.730599,0.739683,0.731373,0.732852,0.735951,0.737042,0.741549,0.741514,0.738627,0.737324,0.737148,0.736338,0.739296,0.738627,0.735775,0.735634,0.732254,0.733697,0.718662,0.708169,
57000,0.995789,0.997544,0.997088,0.996246,0.993368,0.989719,0.983333,0.975719,0.961158,0.943579,0.913825,0.867263,0.819123,0.750561,0.692175,0.670211,0.67993,0.691719,0.708982,0.716491,0.721544,0.721825,0.73007,0.731895,0.729228,0.737754,0.733368,0.734351,0.737333,0.730526,0.739614,0.731228,0.733158,0.735579,0.736877,0.741544,0.741333,0.738526,0.737509,0.737018,0.736281,0.739474,0.738526,0.736105,0.73586,0.732526,0.733719,0.718421,0.708246,
57200,0.995699,0.997517,0.997098,0.996189,0.993392,0.989685,0.983322,0.975699,0.961189,0.943462,0.913846,0.867273,0.819301,0.75021,0.692098,0.670315,0.68028,0.691643,0.709091,0.716678,0.721643,0.721993,0.730175,0.731783,0.729441,0.737832,0.733287,0.73451,0.737273,0.73049,0.739755,0.731224,0.733252,0.735909,0.737203,0.741643,0.741189,0.738427,0.737517,0.736923,0.736434,0.739755,0.738392,0.736119,0.735874,0.732448,0.733846,0.718671,0.708077,
57400,0.995714,0.997526,0.997108,0.996167,0.993415,0.989652,0.983345,0.975714,0.961289,0.943415,0.913937,0.867456,0.819129,0.750139,0.692091,0.669895,0.680314,0.691882,0.709094,0.716725,0.722056,0.722056,0.730244,0.731847,0.729268,0.737735,0.733345,0.734564,0.737108,0.730488,0.739965,0.73115,0.733206,0.735993,0.737213,0.741498,0.74115,0.738188,0.737735,0.737073,0.736446,0.739826,0.738084,0.735993,0.735854,0.732787,0.733728,0.71899,0.70777,
57600,0.995729,0.997535,0.997118,0.996146,0.993437,0.989688,0.983333,0.975764,0.961181,0.943403,0.913958,0.867569,0.819271,0.749826,0.69184,0.670174,0.680521,0.692222,0.709167,0.716875,0.722118,0.722292,0.730208,0.731875,0.729306,0.737326,0.733229,0.734375,0.73691,0.730521,0.740069,0.731181,0.733125,0.736111,0.737153,0.741389,0.740972,0.738299,0.737639,0.737083,0.736563,0.739757,0.737986,0.736042,0.735764,0.732847,0.73375,0.718993,0.707951,
57800,0.995709,0.997543,0.997128,0.996125,0.99346,0.989689,0.983322,0.975813,0.961211,0.943356,0.914014,0.867405,0.819273,0.749827,0.692007,0.670104,0.680692,0.692353,0.708962,0.716505,0.721972,0.722284,0.730242,0.732076,0.729135,0.737612,0.733287,0.734325,0.737093,0.730588,0.740035,0.731211,0.732976,0.736125,0.736955,0.741419,0.740865,0.738201,0.737197,0.737301,0.736401,0.739654,0.737751,0.735779,0.736194,0.733183,0.733875,0.719031,0.708097,
58000,0.995724,0.997552,0.997138,0.996103,0.993414,0.98969,0.983276,0.975897,0.961103,0.943345,0.913931,0.867241,0.819276,0.750241,0.691897,0.669966,0.680655,0.692379,0.708862,0.716483,0.721828,0.721931,0.730517,0.731828,0.729379,0.737862,0.733483,0.734207,0.736862,0.730793,0.740207,0.731517,0.733138,0.735759,0.737241,0.74131,0.740724,0.738207,0.73731,0.737379,0.736207,0.739931,0.737862,0.735655,0.736241,0.733483,0.733966,0.719172,0.70769,
58200,0.995739,0.99756,0.997148,0.996082,0.993436,0.989691,0.98323,0.975773,0.961134,0.94323,0.914089,0.867354,0.819381,0.750069,0.691787,0.669656,0.680962,0.692577,0.708763,0.716735,0.721753,0.722062,0.730859,0.731718,0.729485,0.738041,0.733471,0.734296,0.736907,0.730756,0.740378,0.731615,0.73323,0.73567,0.73732,0.74134,0.740687,0.738385,0.736976,0.737251,0.736357,0.740241,0.737801,0.735498,0.736082,0.733883,0.734124,0.71921,0.707423,
58400,0.995753,0.997568,0.997158,0.996062,0.993459,0.989658,0.983253,0.975788,0.960993,0.943253,0.914007,0.867329,0.819452,0.750205,0.692055,0.66976,0.681096,0.692089,0.708836,0.716575,0.721644,0.72226,0.73113,0.731815,0.729486,0.738322,0.733527,0.733836,0.736986,0.730822,0.740514,0.731575,0.733356,0.735753,0.73726,0.741473,0.740616,0.738253,0.737055,0.737363,0.736027,0.740445,0.737808,0.735308,0.735925,0.734007,0.734144,0.719178,0.707705,
58600,0.995768,0.997509,0.997167,0.996075,0.993447,0.989693,0.983242,0.975802,0.96099,0.943276,0.913959,0.867167,0.819454,0.750341,0.691843,0.669625,0.681092,0.69215,0.708874,0.716553,0.721706,0.722355,0.731433,0.732048,0.729659,0.73802,0.733788,0.733686,0.737099,0.731024,0.740478,0.731502,0.733447,0.735973,0.737304,0.741536,0.740444,0.737986,0.736962,0.737406,0.73587,0.740648,0.737816,0.735392,0.736041,0.734061,0.734369,0.718908,0.707918,
58800,0.995782,0.997483,0.997177,0.996054,0.993469,0.98966,0.983231,0.975884,0.961054,0.943299,0.913844,0.867245,0.81932,0.750204,0.691531,0.669184,0.681463,0.692279,0.708912,0.716293,0.721565,0.722313,0.731565,0.732177,0.729694,0.738163,0.734014,0.733741,0.737109,0.731293,0.740204,0.731463,0.733639,0.73568,0.737381,0.741361,0.740408,0.737823,0.737177,0.737619,0.735918,0.740578,0.737619,0.735272,0.73619,0.734388,0.73449,0.719354,0.707925,
59000,0.995797,0.997458,0.997186,0.996068,0.993492,0.989695,0.983153,0.975932,0.961051,0.943288,0.914,0.867153,0.819288,0.750475,0.691119,0.669356,0.681322,0.692475,0.708746,0.716305,0.721593,0.722,0.731729,0.732237,0.729627,0.738034,0.734,0.733627,0.737322,0.731458,0.740203,0.731559,0.733797,0.735864,0.737254,0.74139,0.740271,0.738034,0.737153,0.737763,0.736034,0.740542,0.737492,0.735119,0.736203,0.734441,0.734305,0.719254,0.707966,
59200,0.995777,0.997466,0.997162,0.996081,0.993514,0.989662,0.983176,0.97598,0.960946,0.943311,0.913986,0.86723,0.819358,0.750608,0.69098,0.668919,0.681351,0.692973,0.70902,0.716588,0.721554,0.721959,0.731588,0.73223,0.729527,0.738007,0.734223,0.733716,0.7375,0.731486,0.739966,0.731791,0.733953,0.735709,0.737365,0.741588,0.740338,0.737973,0.736959,0.737635,0.736014,0.740541,0.737601,0.735372,0.736453,0.734764,0.73402,0.718953,0.707973,
59400,0.995791,0.997475,0.997104,0.996061,0.993535,0.989663,0.983098,0.97596,0.960875,0.943266,0.913973,0.866869,0.819293,0.750606,0.691178,0.668923,0.681313,0.692963,0.709091,0.716364,0.72165,0.72229,0.731414,0.732222,0.729798,0.738047,0.734444,0.733603,0.737542,0.731347,0.739966,0.731448,0.733569,0.735825,0.737609,0.741313,0.739966,0.737744,0.736835,0.737441,0.736229,0.740673,0.737811,0.735286,0.736263,0.734949,0.734007,0.718855,0.708114,
59600,0.995805,0.997483,0.997114,0.996074,0.99349,0.989664,0.983121,0.975872,0.960906,0.943255,0.913893,0.866946,0.81953,0.750268,0.691208,0.669295,0.681477,0.692953,0.709161,0.716443,0.721611,0.722383,0.731275,0.732013,0.729597,0.73802,0.734732,0.733356,0.737617,0.731577,0.739832,0.73151,0.733389,0.73604,0.737483,0.741309,0.739899,0.737886,0.736879,0.737315,0.736174,0.740671,0.737886,0.735201,0.736208,0.734933,0.733893,0.718826,0.708221,
59800,0.995753,0.997492,0.99709,0.99602,0.993512,0.989666,0.98311,0.97592,0.96087,0.943278,0.91398,0.867124,0.819632,0.750067,0.691204,0.66913,0.681572,0.692977,0.708863,0.716622,0.721973,0.722408,0.731271,0.731773,0.729498,0.738261,0.734783,0.733579,0.737726,0.731706,0.739732,0.731572,0.733478,0.736087,0.737659,0.741538,0.739866,0.73806,0.73709,0.737157,0.735886,0.740602,0.737559,0.735452,0.736321,0.734983,0.734013,0.71913,0.708227,
60000,0.995767,0.9975,0.997067,0.996,0.993467,0.9897,0.983133,0.975967,0.960867,0.943267,0.9139,0.8671,0.819767,0.750067,0.691133,0.669133,0.681767,0.692833,0.708967,0.716433,0.722,0.7225,0.7316,0.731467,0.729667,0.7383,0.735067,0.7338,0.737567,0.7319,0.7399,0.7316,0.7337,0.736233,0.737367,0.741433,0.7398,0.738033,0.737233,0.7373,0.735967,0.740767,0.7376,0.7355,0.736267,0.735133,0.7341,0.718867,0.708133,
60200,0.995781,0.997508,0.997076,0.996013,0.993488,0.989701,0.98309,0.975914,0.960764,0.943355,0.913787,0.867342,0.819834,0.75,0.691063,0.669701,0.681694,0.692691,0.708671,0.716312,0.72196,0.722458,0.731728,0.731495,0.729635,0.738439,0.735116,0.733787,0.737641,0.731827,0.740199,0.731661,0.733654,0.736346,0.737342,0.741196,0.739967,0.738007,0.736844,0.737209,0.736013,0.740831,0.737575,0.735781,0.736445,0.734817,0.733987,0.718738,0.708007,
60400,0.995795,0.997517,0.997086,0.995993,0.993477,0.989669,0.983113,0.975828,0.960596,0.943344,0.913675,0.867185,0.819967,0.750099,0.691325,0.669371,0.681854,0.692318,0.708907,0.716523,0.721987,0.722517,0.731821,0.731258,0.729735,0.738808,0.735,0.733808,0.737417,0.731556,0.740199,0.731755,0.733709,0.736391,0.73745,0.740993,0.739536,0.738113,0.736854,0.73702,0.736026,0.740629,0.737417,0.735795,0.736391,0.735099,0.733874,0.718841,0.708113,
60600,0.995809,0.997525,0.99703,0.995974,0.993432,0.989637,0.983102,0.975842,0.960528,0.943366,0.913762,0.86736,0.819901,0.750066,0.691452,0.669472,0.681716,0.692178,0.708911,0.716634,0.722178,0.722805,0.731617,0.731254,0.729868,0.738746,0.735017,0.733861,0.737393,0.731452,0.740231,0.731914,0.733696,0.736502,0.737459,0.740924,0.739505,0.738152,0.736799,0.737129,0.736337,0.740825,0.73736,0.735875,0.736403,0.735182,0.733927,0.718911,0.707954,
60800,0.995822,0.997533,0.997007,0.995987,0.993454,0.989671,0.983125,0.975921,0.960559,0.943421,0.913783,0.86727,0.819934,0.750164,0.691349,0.669342,0.681579,0.692171,0.70852,0.716382,0.722303,0.722993,0.731908,0.731447,0.73,0.738553,0.734704,0.734112,0.737434,0.731513,0.740395,0.731941,0.733849,0.736414,0.73727,0.740592,0.739474,0.738191,0.737105,0.737303,0.736316,0.740691,0.737171,0.735757,0.736579,0.73523,0.734178,0.718882,0.708059,
61000,0.995836,0.997541,0.996984,0.996,0.99341,0.989705,0.983115,0.975902,0.960623,0.94341,0.913869,0.867377,0.819902,0.75023,0.691279,0.669508,0.681574,0.692066,0.70859,0.716328,0.72259,0.723377,0.731902,0.731377,0.73023,0.73859,0.734852,0.734066,0.737311,0.731541,0.74,0.731574,0.733836,0.736295,0.737049,0.74082,0.739508,0.738328,0.737115,0.737311,0.736361,0.740623,0.737049,0.736066,0.73659,0.735279,0.734033,0.718984,0.708131,
61200,0.99585,0.997549,0.996993,0.996013,0.993431,0.989706,0.98317,0.97598,0.960621,0.943399,0.913856,0.867353,0.82,0.750523,0.691438,0.669412,0.681863,0.691765,0.708431,0.716242,0.722516,0.723497,0.731765,0.731732,0.730359,0.738627,0.734837,0.733922,0.737353,0.731569,0.740261,0.731634,0.73402,0.736307,0.73719,0.740915,0.739673,0.738235,0.736765,0.737418,0.736307,0.740458,0.737059,0.736078,0.736503,0.735523,0.734183,0.719183,0.70817,
61400,0.995863,0.997492,0.996971,0.995993,0.99342,0.989642,0.983225,0.975961,0.960586,0.94342,0.913974,0.867622,0.820065,0.750358,0.691433,0.669446,0.681629,0.691661,0.708469,0.716124,0.722443,0.723355,0.731629,0.731759,0.730195,0.738371,0.734723,0.733876,0.737427,0.731792,0.740326,0.731661,0.734137,0.736124,0.737329,0.741075,0.739772,0.738208,0.736808,0.737492,0.736384,0.740521,0.737068,0.736091,0.73645,0.73544,0.734007,0.719316,0.708176,
61600,0.995877,0.997468,0.996948,0.996006,0.993409,0.989643,0.983182,0.975974,0.960519,0.943539,0.914123,0.867532,0.820032,0.750097,0.691201,0.669643,0.681818,0.691558,0.708539,0.716201,0.722435,0.723279,0.731883,0.731786,0.730162,0.738214,0.734708,0.733799,0.73776,0.731786,0.740292,0.731753,0.734156,0.736201,0.73724,0.740909,0.740032,0.738149,0.736948,0.737695,0.736461,0.740649,0.736851,0.736169,0.736364,0.735552,0.733864,0.719351,0.708344,
61800,0.99589,0.997443,0.996958,0.996019,0.99343,0.989644,0.983236,0.975922,0.960615,0.943463,0.914207,0.867605,0.820162,0.749903,0.690939,0.669676,0.681877,0.691812,0.708803,0.716408,0.722427,0.722654,0.731489,0.73165,0.730065,0.738188,0.734822,0.733916,0.73767,0.731877,0.740259,0.73165,0.734175,0.735987,0.737282,0.740906,0.740227,0.738414,0.737249,0.737508,0.736505,0.740518,0.73699,0.736246,0.736343,0.735502,0.733754,0.719417,0.708641,
62000,0.995903,0.997452,0.996935,0.996032,0.993452,0.989677,0.98329,0.975903,0.960484,0.943419,0.914258,0.86771,0.820065,0.749935,0.691032,0.669806,0.681935,0.691645,0.708613,0.716452,0.722323,0.72271,0.731935,0.731548,0.730129,0.738032,0.734839,0.734032,0.737645,0.731645,0.740355,0.731452,0.734065,0.736097,0.737548,0.740774,0.740161,0.738065,0.737419,0.737677,0.736516,0.740774,0.736839,0.736065,0.736097,0.735774,0.733806,0.719452,0.708677,
62200,0.995916,0.997428,0.996945,0.995981,0.993376,0.989614,0.983215,0.975916,0.960482,0.94328,0.914341,0.867621,0.819936,0.750257,0.690997,0.669871,0.682058,0.69164,0.70836,0.716495,0.722379,0.722894,0.732026,0.731543,0.730032,0.738167,0.734598,0.734019,0.737428,0.731286,0.740257,0.731447,0.734051,0.736174,0.737653,0.74074,0.740225,0.737814,0.737781,0.737814,0.736495,0.740804,0.736592,0.735981,0.736174,0.735916,0.733891,0.719486,0.708714,
62400,0.995897,0.997404,0.996955,0.995994,0.993397,0.989551,0.983205,0.975833,0.960481,0.943365,0.914135,0.867692,0.819904,0.750256,0.690962,0.670032,0.681763,0.691603,0.708237,0.716699,0.722276,0.722917,0.731891,0.73141,0.73016,0.738173,0.734615,0.733878,0.73734,0.731346,0.74016,0.731667,0.734263,0.736026,0.737724,0.740577,0.74,0.737596,0.737596,0.737628,0.736699,0.740865,0.736987,0.736154,0.736506,0.735962,0.733622,0.719615,0.708558,
