mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
46910,0.247648,0.71341,0.0343669,0.342197,0.0931125,0.433509,0.620474,0.726485,0.108678,0.802283,0.719898,0.182469,0.607822,0.579475,0.871102,0.089364,0.590596,0.540583,0.433225,0.827568,0.525709,0.341607,0.471565,0.725071,0.271036,0.298256,0.572257,0.00586447,0.0194438,0.186954,0.0576778,0.0895973,0.0625388,0.0571769,0.0722473,0.0498067,0.0943278,0.0716379,0.753735,0.119818,0.0700232,0.0484318,0.0271599,0.111036,0.0664864,0.0649018,0.0501617,0.0700925,0.0468583,0.0733048,0.0540046,0.0644271,0.0530807,0.0677112,0.049181,0.0683437,0.062113,0.0640751,0.110243,0.0464876,0.0656696,0.069541,0.061787,0.0504781,0.0568931,0.0663068,0.0563653,0.0677279,0.0545329,0.0679874,0.0549365,0.066533,0.0533007,0.0680162,0.0532503,0.068181,0.0541753,0.067148,0.0561036,0.0666148,0.0545392,0.067494,0.0546613,0.0675362,0.0544512,0.0676275,0.0549305,0.0672477,0.054848,0.0674835,0.0548496,0.0674303,0.0548009,0.0673287,0.0550314,0.0672958,0.0549535,0.067346,0.0547545,0.0674568,
46920,0.47618,0.99378,0.641343,0.32772,0.487311,0.575871,0.306153,0.0619863,0.0615515,0.459341,0.165699,0.800298,0.935945,0.698451,0.40339,0.562244,0.606875,0.989684,0.362832,0.477007,0.174852,0.290021,0.0563368,0.324487,0.250871,0.115715,0.204007,0.0640522,0.882903,0.0487014,0.463315,0.0269259,0.0725989,0.0482145,0.115115,0.0792818,0.0739076,0.0895973,0.0156143,0.113714,0.132174,0.0372962,0.0597303,0.0715005,0.0983413,0.0527374,0.0720062,0.0617487,0.0976457,0.0461857,0.0540046,0.0619272,0.0737721,0.0568471,0.0542233,0.0697042,0.0661434,0.068538,0.0575704,0.065714,0.0643187,0.0624434,0.0481517,0.0725355,0.0569888,0.0688311,0.0544261,0.0684311,0.0543712,0.0682335,0.0552435,0.0664475,0.0553949,0.0663666,0.0553721,0.0674179,0.0542702,0.0679243,0.0546409,0.0674372,0.0553513,0.0671974,0.0550577,0.0673693,0.0550307,0.0673285,0.054666,0.067512,0.0547476,0.0674425,0.0548358,0.0674132,0.0548905,0.0672826,0.0548779,0.0673199,0.054857,0.067452,0.055004,0.0670444,
46930,0.722953,0.851388,0.286857,0.603695,0.365624,0.191414,0.654796,0.118313,0.299741,0.077737,0.648478,0.995613,0.807424,0.933373,0.509404,0.583636,0.891678,0.639366,0.297985,0.20336,0.00191697,0.700659,0.184959,0.606671,0.91736,0.401126,0.781361,0.0306822,0.0124512,0.157056,0.026343,0.0853119,0.190218,0.0334979,0.202037,0.062813,0.492147,0.982908,0.0723559,0.0505242,0.496187,0.0554301,0.130087,0.0351044,0.0390758,0.0824399,0.0763003,0.0551216,0.0948396,0.0510249,0.0801946,0.0554865,0.052928,0.0727114,0.0681582,0.0597793,0.0577605,0.063687,0.0598256,0.063433,0.0534174,0.067497,0.0575566,0.0649984,0.0551287,0.0685776,0.0549971,0.0675618,0.0535681,0.0685839,0.0564186,0.0670513,0.0548922,0.0669839,0.0556682,0.0669327,0.0541536,0.0676303,0.0547793,0.067346,0.0547196,0.0677114,0.0548046,0.0674286,0.0548646,0.0673025,0.0544783,0.0676348,0.0552146,0.0671706,0.0549049,0.0673385,0.0548104,0.0674947,0.0548254,0.0673565,0.054844,0.0674312,0.0548779,0.0673519,
46940,0.988332,0.395945,0.966467,0.599014,0.871201,0.985714,0.269504,0.512438,0.748584,0.100853,0.8997,0.402639,0.758569,0.0877331,0.851557,0.8369,0.5194,0.191963,0.138598,0.0680339,0.102061,0.0118112,0.248136,0.0575009,0.0989253,0.243005,0.409558,0.982908,0.370077,0.4408,0.24682,0.191414,0.66248,0.0409138,0.297892,0.0521151,0.126109,0.0370309,0.0181534,0.118101,0.0375152,0.0923869,0.0431833,0.07697,0.0827433,0.0386276,0.069554,0.0544368,0.0640845,0.0624902,0.067878,0.0644983,0.0568556,0.0671314,0.0508244,0.0716401,0.0553625,0.0675053,0.0545639,0.0663666,0.0649147,0.0626376,0.0543893,0.0680501,0.0599298,0.0615258,0.0551346,0.0679132,0.0519264,0.0727425,0.0579248,0.0669129,0.0591119,0.0637427,0.0555499,0.0668515,0.0546682,0.067472,0.0552094,0.0672525,0.0548489,0.0673865,0.0552991,0.0670731,0.055032,0.0670945,0.0545154,0.0675666,0.054857,0.0673218,0.0549379,0.0674379,0.0549012,0.0673647,0.0548748,0.0673791,0.0548658,0.0673658,0.0549143,0.0673623,
46950,0.601478,0.691495,0.803608,0.0142091,0.0266957,0.797759,0.92493,0.188111,0.477864,0.0680339,0.241036,0.169042,0.462396,0.946479,0.782164,0.109916,0.889215,0.895954,0.375412,0.971945,0.103772,0.0727133,0.275736,0.0382092,0.753235,0.6969,0.0574571,0.067215,0.326981,0.129308,0.426761,0.0604763,0.0181534,0.21939,0.344413,0.0203245,0.675762,0.0271532,0.118676,0.0288207,0.124791,0.0443001,0.0326794,0.0792324,0.0483949,0.0580017,0.0574606,0.0660547,0.051304,0.0679307,0.0612366,0.0626587,0.0498653,0.0717671,0.0599298,0.0659947,0.0637439,0.0658532,0.0475967,0.0772143,0.0533725,0.0680862,0.0595686,0.0647998,0.061788,0.0628056,0.05564,0.0666797,0.0549363,0.0668188,0.0550668,0.0677372,0.0556728,0.0667435,0.055728,0.0669796,0.0554161,0.0665605,0.0551673,0.0672915,0.0549716,0.0673891,0.0548217,0.0671779,0.0522817,0.0685226,0.0550009,0.0673342,0.054738,0.0674026,0.0548982,0.0674055,0.0549456,0.0673318,0.0546336,0.0675094,0.0529253,0.0680688,0.054859,0.0673432,
46960,0.0755605,0.21441,0.0543847,0.389346,0.918302,0.840972,0.802173,0.902133,0.20759,0.971945,0.145431,0.850152,0.922452,0.551158,0.651072,0.339329,0.498165,0.0707928,0.657947,0.895806,0.0574571,0.168124,0.692707,0.168791,0.662407,0.0748798,0.950399,0.00100544,0.0361705,0.155494,0.0289993,0.244499,0.00604481,0.6969,0.789851,0.127309,0.125146,0.0406902,0.0246923,0.0888466,0.145077,0.0241416,0.0632983,0.0621503,0.0424298,0.088708,0.0542111,0.0711666,0.0414173,0.0800463,0.057509,0.0626587,0.0582162,0.0641555,0.055841,0.0677939,0.0561956,0.0666224,0.0561048,0.0678984,0.0583357,0.0653713,0.0906356,0.0491441,0.0584413,0.0663808,0.0570048,0.0666231,0.0568356,0.0659648,0.0563059,0.0670025,0.0556959,0.0664148,0.052428,0.0690494,0.0543028,0.0675483,0.0556636,0.0670386,0.0545551,0.0675991,0.055121,0.0671984,0.0548139,0.0673909,0.0531147,0.0683333,0.0546293,0.0671533,0.055107,0.0673482,0.0550138,0.0672472,0.0548973,0.0674271,0.0549463,0.0673422,0.05493,0.0673465,
46970,0.00540333,0.91558,0.82299,0.625118,0.362297,0.637249,0.37486,0.641841,0.376141,0.692714,0.625123,0.48332,0.272269,0.307577,0.157255,0.329161,0.428029,0.403428,0.655378,0.662619,0.234036,0.635918,0.00604481,0.586023,0.668529,0.857672,0.0309587,0.600733,0.618699,0.041458,0.0289993,0.117554,0.319958,0.0558904,0.013671,0.122905,0.0616768,0.0878033,0.0939452,0.050161,0.0624208,0.0589603,0.0498647,0.0641555,0.0621307,0.0602316,0.0545493,0.0632894,0.0720561,0.0511808,0.0428765,0.0816656,0.0872357,0.052066,0.0643609,0.0577205,0.0644768,0.0627453,0.0537884,0.0655438,0.0564059,0.0674522,0.0573583,0.0687602,0.0570569,0.0656933,0.0556417,0.0658706,0.0577389,0.0654305,0.0526065,0.069514,0.0551467,0.0682088,0.0555085,0.0668379,0.0536631,0.0681362,0.0569345,0.0661132,0.0546791,0.0674158,0.0543127,0.0677781,0.0546197,0.0675031,0.0549285,0.0673422,0.0550408,0.0673465,0.0549319,0.067334,0.0549089,0.0674249,0.0550089,0.0672828,0.0549438,0.0673634,0.054965,0.0671186,
46980,0.600009,0.787663,0.396316,0.169406,0.126886,0.313071,0.270126,0.302155,0.593587,0.656041,0.0129047,0.767956,0.450609,0.802606,0.164205,0.137025,0.28884,0.805735,0.0529823,0.84281,0.942214,0.635199,0.924577,0.783304,0.262747,0.334213,0.571987,0.915195,0.388461,0.219138,0.409549,0.0411058,0.286315,0.00337911,0.0822146,0.0350121,0.140479,0.0495808,0.0817987,0.052544,0.0534248,0.0412799,0.0551482,0.0597464,0.0351143,0.112091,0.041186,0.0812007,0.0673724,0.0648773,0.058461,0.0654169,0.0583665,0.0671941,0.0593483,0.0672807,0.0493416,0.0710709,0.0571972,0.0672178,0.0576604,0.0693015,0.0614318,0.0596614,0.0410517,0.0799962,0.0533451,0.067931,0.0576257,0.0654549,0.0542735,0.0678037,0.0535394,0.0686806,0.0531985,0.0685147,0.0565018,0.0667505,0.0558522,0.0666122,0.0550776,0.0672434,0.0549803,0.0674112,0.0550039,0.0674257,0.0548514,0.0676822,0.0550216,0.0672285,0.0548737,0.0673447,0.0547665,0.0674813,0.0547339,0.0674655,0.0549075,0.0673694,0.054836,0.0674002,
46990,0.0129047,0.238808,0.338145,0.666813,0.692397,0.844392,0.14787,0.790315,0.425757,0.555729,0.438959,0.695365,0.428517,0.9538,0.109646,0.792617,0.298348,0.676002,0.204459,0.260564,0.778632,0.0140197,0.00254268,0.561502,0.151596,0.222545,0.2734,0.151981,0.0299502,0.084753,0.331324,0.0344429,0.202869,0.0136503,0.195764,0.0276317,0.135921,0.0400548,0.0657822,0.0719441,0.0669528,0.0718458,0.0408087,0.0798489,0.10698,0.0613295,0.0316848,0.0944583,0.0450075,0.0762941,0.0518153,0.0659431,0.067843,0.062804,0.0452982,0.0810794,0.0580112,0.0673063,0.0607116,0.0649754,0.0583665,0.0674888,0.0574456,0.0658693,0.0538486,0.0685862,0.0574743,0.0661341,0.0549312,0.0679434,0.0578941,0.0653779,0.0531825,0.0687684,0.0549295,0.0678568,0.0549228,0.0674817,0.0551189,0.0673632,0.0546503,0.06755,0.0553417,0.0668959,0.0543338,0.0675388,0.0548846,0.0673819,0.0563786,0.0661217,0.0549244,0.0674638,0.0548468,0.0674064,0.0549776,0.0673806,0.0549254,0.0673298,0.0548797,0.067366,
47000,0.483167,0.499701,0.268017,0.867992,0.965949,0.606351,0.71258,0.865896,0.0191188,0.84385,0.966745,0.328778,0.215732,0.849296,0.864621,0.867314,0.2982,0.416897,0.55029,0.972647,0.242561,0.385242,0.824347,0.427288,0.164728,0.0276317,0.10823,0.0132889,0.0982009,0.0166346,0.924215,0.761678,0.944788,0.297431,0.0318851,0.0541026,0.0612866,0.0708379,0.0360312,0.0749056,0.147914,0.052821,0.0270489,0.10778,0.0779794,0.0452386,0.0572415,0.0781697,0.0673765,0.0609586,0.0613788,0.0688615,0.0493801,0.0669746,0.0534532,0.0674757,0.0554807,0.0679945,0.0552043,0.0686389,0.0571788,0.064877,0.0585347,0.0660778,0.0610058,0.064488,0.0543695,0.0672165,0.0554637,0.0660977,0.0530892,0.067669,0.0539912,0.0687048,0.0554365,0.0674422,0.0604039,0.0645898,0.0548182,0.0672239,0.0564679,0.0662916,0.0545516,0.0675749,0.0547297,0.0674005,0.0544823,0.067724,0.0548928,0.0673351,0.054858,0.0674661,0.0549155,0.0673372,0.0548441,0.0673796,0.0546913,0.0674281,0.0548954,0.0673452,
47010,0.764326,0.993927,0.172282,0.0490684,0.704517,0.82614,0.0492026,0.133497,0.55029,0.0624815,0.705352,0.904445,0.901011,0.740798,0.77387,0.68132,0.0336643,0.38976,0.284693,0.774788,0.933479,0.270701,0.674282,0.976552,0.859743,0.678542,0.191612,0.0703033,0.988016,0.129249,0.388586,0.0281538,0.883223,0.0303821,0.0591522,0.0389721,0.0270489,0.113919,0.142765,0.0400802,0.0730078,0.0718092,0.053776,0.0669746,0.0648543,0.0674757,0.0626711,0.0698555,0.0545779,0.0666315,0.0614642,0.0600743,0.069442,0.0569717,0.0619241,0.0612118,0.0520046,0.0749056,0.0571654,0.0653763,0.0538114,0.067186,0.0525397,0.0781697,0.0551389,0.0610686,0.0595786,0.0640421,0.0587062,0.064969,0.0538834,0.0689844,0.0570581,0.0655598,0.0562916,0.0665122,0.0539912,0.0684553,0.0546202,0.0675427,0.0547325,0.0674984,0.0547983,0.0673776,0.0548734,0.0673806,0.0548249,0.0675931,0.0549229,0.0672502,0.0555122,0.0674035,0.0548505,0.0674887,0.0546539,0.0676034,0.0547816,0.0673952,0.054943,0.067339,
47020,0.749187,0.786068,0.987535,0.404642,0.0838336,0.692079,0.160346,0.741395,0.483866,0.824743,0.52906,0.72349,0.221084,0.976552,0.996062,0.525324,0.219913,0.7925,0.988016,0.724469,0.540652,0.183279,0.804808,0.176595,0.0175853,0.773676,0.453672,0.115772,0.133681,0.0399393,0.114235,0.0176975,0.0182049,0.179617,0.0340477,0.105632,0.075741,0.0929023,0.104124,0.0432239,0.0690969,0.0569098,0.0672616,0.0616072,0.0706172,0.0586987,0.449205,0.0281538,0.77564,0.493762,0.0423252,0.0748086,0.0484637,0.0781697,0.0692751,0.0629823,0.0673921,0.0611977,0.0605581,0.0627867,0.0583396,0.0673041,0.0588635,0.0655922,0.0549892,0.067025,0.0525241,0.0683479,0.058378,0.0646238,0.0554875,0.0665212,0.0572102,0.0662086,0.0556655,0.0665105,0.0547443,0.0676673,0.0539623,0.0681642,0.0554126,0.0673164,0.0544856,0.0677644,0.0547548,0.0675629,0.0545938,0.0676154,0.0547408,0.0675061,0.0548784,0.0673993,0.0549662,0.0672937,0.0547774,0.0675083,0.0549392,0.0673628,0.0547796,0.0674025,
47030,0.635404,0.348564,0.826418,0.0840501,0.225014,0.400007,0.000472241,0.723858,0.733243,0.471706,0.102977,0.532153,0.300124,0.309398,0.421078,0.98876,0.691261,0.627792,0.37538,0.0616974,0.0929926,0.0926428,0.278238,0.0916811,0.0182049,0.130479,0.0852549,0.0929023,0.0590175,0.0371661,0.273918,0.349262,0.422509,0.585068,0.0640395,0.0546367,0.441377,0.0257035,0.696344,0.47923,0.0297922,0.0770721,0.119815,0.0470649,0.0492579,0.0796906,0.0858294,0.0459368,0.0721631,0.059834,0.0549799,0.0673057,0.0634897,0.0601731,0.0503528,0.0728334,0.0506378,0.0705954,0.0594099,0.0652024,0.0681238,0.0627892,0.0577207,0.065624,0.0529085,0.0686116,0.0578607,0.0662368,0.0559675,0.0664891,0.0556257,0.0672279,0.0559901,0.0669127,0.054727,0.067312,0.0545359,0.0680809,0.0545274,0.0678924,0.0554443,0.0667478,0.0547956,0.0673366,0.0545938,0.0674847,0.0547428,0.0676302,0.05505,0.0673912,0.0546835,0.067505,0.0550718,0.067287,0.0547981,0.0674288,0.0548651,0.0673937,0.0548232,0.0674422,
47040,0.263304,0.0179298,0.207801,0.182632,0.813958,0.587852,0.715592,0.241492,0.525061,0.0616974,0.440661,0.0926428,0.618409,0.384545,0.786764,0.791415,0.733369,0.276929,0.71959,0.127418,0.811391,0.524713,0.43155,0.603815,0.280055,0.907547,0.352919,0.456645,0.727224,0.419007,0.61833,0.17718,0.417147,0.0255747,0.413651,0.0621747,0.0118419,0.123455,0.0848713,0.0405147,0.0420147,0.0602481,0.0325306,0.0798136,0.0558088,0.0637917,0.0784429,0.0605932,0.0552501,0.0659661,0.0653074,0.0612688,0.0502601,0.0704756,0.0337605,0.0897543,0.0600068,0.0652458,0.056339,0.0666148,0.0559093,0.066298,0.0517447,0.0696922,0.0590951,0.065543,0.0559237,0.0673539,0.0549687,0.0677637,0.0562477,0.0660526,0.0557544,0.066197,0.0545315,0.0671364,0.0549044,0.067628,0.0550612,0.0671328,0.0547201,0.0674012,0.0548944,0.0674655,0.0544963,0.0673716,0.0546383,0.0674067,0.0544698,0.0676696,0.0547975,0.0674172,0.0548224,0.0674663,0.0548172,0.0674655,0.0548418,0.0674395,0.0543924,0.0676995,
47050,0.808136,0.290122,0.0145136,0.923772,0.0847991,0.565068,0.00914093,0.783116,0.82987,0.431353,0.960511,0.102018,0.532876,0.984148,0.763861,0.0299438,0.237437,0.677699,0.969403,0.15677,0.355133,0.984161,0.844241,0.168013,0.746143,0.114154,0.236715,0.33761,0.393533,0.0286164,0.0310788,0.0484721,0.495892,0.0155682,0.440182,0.00862431,0.122465,0.049191,0.029192,0.0974607,0.17192,0.168225,0.0579312,0.0719661,0.0299367,0.0860766,0.0574657,0.0700208,0.0521167,0.0704756,0.0536451,0.0677397,0.05116,0.070575,0.0590951,0.0670272,0.060814,0.0607,0.0437863,0.073658,0.0556072,0.0659523,0.0569259,0.0678164,0.0549356,0.0669195,0.0544627,0.0685405,0.0518733,0.066614,0.0556404,0.0663366,0.0526244,0.0692414,0.0549118,0.0669264,0.0553044,0.0672729,0.0549202,0.0674283,0.0551213,0.0673822,0.0547279,0.0674875,0.0546509,0.0676609,0.0548864,0.0674237,0.0545315,0.0676131,0.0552024,0.0671399,0.0547404,0.0674611,0.0548354,0.0674456,0.054787,0.0674581,0.0548504,0.067369,
47060,0.627201,0.404221,0.506614,0.439715,0.832391,0.323158,0.972532,0.0318785,0.457121,0.228871,0.769384,0.737188,0.308915,0.372492,0.092562,0.0480604,0.731246,0.535228,0.178645,0.426252,0.336602,0.924908,0.127831,0.633883,0.561669,0.0139493,0.132577,0.164522,0.789996,0.0155682,0.0981321,0.0310061,0.0310788,0.148074,0.629532,0.00515048,0.111266,0.0333957,0.329604,0.0153558,0.0381964,0.0873957,0.0856489,0.0635754,0.0628303,0.0577521,0.0553003,0.0639872,0.0609371,0.0747874,0.0517637,0.0701211,0.0533933,0.0713083,0.0586447,0.0678515,0.0551786,0.0683236,0.0533674,0.0669322,0.0510326,0.0700387,0.0481147,0.070189,0.0523224,0.0706692,0.0560012,0.0675242,0.0548409,0.0678494,0.0545829,0.0675903,0.0553642,0.067099,0.0546173,0.0677435,0.0550979,0.0671449,0.0545501,0.0675165,0.0550931,0.067359,0.0552719,0.0669448,0.0555082,0.0666872,0.056206,0.0662862,0.0548827,0.0673613,0.0547424,0.0674402,0.0549074,0.0673277,0.0547771,0.0674803,0.0546435,0.0674796,0.0548717,0.0674422,
47070,0.398819,0.651556,0.721172,0.372492,0.0123274,0.405576,0.114818,0.535228,0.500043,0.404838,0.830272,0.59933,0.103666,0.427866,0.89467,0.854922,0.178393,0.115605,0.759743,0.32267,0.680326,0.212412,0.853575,0.583089,0.366154,0.0850992,0.178876,0.348868,0.593287,0.00515048,0.961469,0.065712,0.250138,0.0153558,0.0310788,0.124594,0.123339,0.042263,0.0935796,0.0499942,0.0635447,0.0519958,0.0638887,0.0700425,0.04855,0.0661865,0.0518887,0.0712058,0.0542554,0.0713083,0.0535691,0.0670888,0.0492072,0.0728097,0.056792,0.0669322,0.0528248,0.0681884,0.0546924,0.0693544,0.0577646,0.0649688,0.0537321,0.0710535,0.0533716,0.0682122,0.0558799,0.0678336,0.0537939,0.0673766,0.0605752,0.0636114,0.0542659,0.0676035,0.0555034,0.067083,0.0557409,0.0667674,0.0557139,0.0665527,0.0553045,0.0672232,0.0545872,0.0675739,0.054662,0.0675414,0.0546796,0.0674066,0.0543721,0.0677883,0.0546478,0.0675689,0.0549494,0.0673507,0.0546436,0.0674813,0.0549029,0.0673416,0.0548708,0.0674104,
47080,0.891978,0.0181056,0.542386,0.969747,0.748222,0.257946,0.464843,0.477893,0.322773,0.81056,0.181377,0.717118,0.112352,0.194889,0.503286,0.0361645,0.426784,0.22034,0.577765,0.582112,0.704208,0.430072,0.23159,0.264743,0.18837,0.202474,0.320192,0.122802,0.38377,0.24429,0.463878,0.0325953,0.126798,0.0349667,0.0527668,0.080411,0.0740968,0.0432782,0.137326,0.0274387,0.0622776,0.0627572,0.11824,0.0503589,0.0433394,0.0736384,0.0499574,0.0702702,0.059296,0.0647842,0.0541039,0.064781,0.0666634,0.0576247,0.0414555,0.0771926,0.0593769,0.0670575,0.248594,0.0184447,0.0581279,0.0639793,0.0521966,0.072298,0.0561105,0.0680192,0.0576113,0.0646096,0.0565835,0.0666901,0.0549859,0.0674202,0.0555152,0.0674788,0.0552083,0.0672696,0.0555151,0.0667588,0.0543727,0.0674527,0.0543462,0.0678114,0.0550454,0.0672285,0.0540345,0.0677493,0.0539898,0.0686336,0.0551721,0.0672666,0.055006,0.067325,0.0547977,0.0675331,0.0546447,0.0675693,0.054873,0.0674438,0.0548521,0.0673881,
47090,0.0423333,0.717784,0.0644581,0.754958,0.963009,0.433913,0.74015,0.850785,0.600041,0.296993,0.745371,0.566386,0.877817,0.960938,0.746938,0.661521,0.952459,0.313711,0.291501,0.572785,0.905944,0.620243,0.0945692,0.0325953,0.346171,0.736651,0.773584,0.477515,0.238843,0.0181056,0.0366824,0.100282,0.014142,0.141238,0.23232,0.0220589,0.0885061,0.0542196,0.158112,0.0274387,0.0957008,0.042941,0.0559152,0.0553563,0.0648067,0.0595441,0.0996311,0.0466004,0.248906,0.0156785,0.0418699,0.0785661,0.0484307,0.0710786,0.0596982,0.0676287,0.0602502,0.0644848,0.0497983,0.0735945,0.0550106,0.0659648,0.0538391,0.0673044,0.0554301,0.0664841,0.0552551,0.0680064,0.0567206,0.0665111,0.0547788,0.0673843,0.0551159,0.0669396,0.0559788,0.0658695,0.0538693,0.068167,0.0549985,0.0673394,0.0546529,0.0675375,0.0548305,0.0674348,0.0546027,0.0677328,0.0548885,0.0672666,0.0550956,0.0673434,0.054978,0.0673273,0.0550455,0.0672652,0.0545194,0.0676552,0.0548361,0.0674684,0.0548458,0.0673955,
47100,0.670916,0.801302,0.371519,0.0607433,0.476194,0.9179,0.878462,0.66148,0.771492,0.820588,0.308621,0.23415,0.0615899,0.753512,0.612206,0.297529,0.578319,0.57005,0.0644581,0.0689863,0.0366824,0.253797,0.186149,0.225426,0.932087,0.0130903,0.708689,0.367308,0.169201,0.689376,0.354226,0.0299547,0.246686,0.0841208,0.10472,0.0657326,0.060332,0.0661394,0.251663,0.00961749,0.014142,0.247777,0.224275,0.0289283,0.0885061,0.065693,0.110821,0.0355055,0.0802718,0.0576275,0.046536,0.0833869,0.065685,0.0608005,0.0459722,0.0750488,0.0549112,0.0683201,0.0582753,0.0642489,0.0580925,0.066216,0.0544536,0.0677617,0.0557502,0.0684081,0.0550621,0.0679754,0.0558595,0.0673331,0.0547147,0.067338,0.0496308,0.0710464,0.0556351,0.0659338,0.0544037,0.0678414,0.0551099,0.0675536,0.0564695,0.0662196,0.0546044,0.0676536,0.0544569,0.0678567,0.0550721,0.0671933,0.0545188,0.0676498,0.0552632,0.0670556,0.0550057,0.067332,0.0549143,0.0673835,0.0548228,0.067447,0.0548487,0.0673908,
47110,0.451278,0.447163,0.972728,0.127527,0.68118,0.511443,0.40702,0.847688,0.164078,0.335441,0.528697,0.98043,0.11505,0.128762,0.961932,0.0743357,0.262371,0.464885,0.0450257,0.4548,0.949407,0.923562,0.0388502,0.893735,0.0359299,0.221773,0.372206,0.548832,0.216904,0.434068,0.00831175,0.201116,0.340742,0.040097,0.206438,0.0138501,0.226036,0.041368,0.0908257,0.0813826,0.0567827,0.0502318,0.0822899,0.0584595,0.105759,0.0490376,0.0533394,0.0642904,0.0635085,0.0561705,0.0447611,0.076995,0.0571654,0.0613605,0.0618467,0.0662252,0.0518033,0.0695193,0.0524997,0.0729149,0.0512174,0.0750488,0.0505566,0.0704673,0.0624129,0.0631687,0.0553945,0.0662826,0.0548441,0.0679768,0.0550595,0.0672483,0.056359,0.0667243,0.0543073,0.0675811,0.0543657,0.0679422,0.0546435,0.0676536,0.0548551,0.0673959,0.0546219,0.0677325,0.0550419,0.0672057,0.0557128,0.0668769,0.054972,0.0669874,0.0548954,0.0673851,0.0549911,0.067262,0.0549609,0.0673151,0.0547919,0.0675139,0.054803,0.0674352,
47120,0.396216,0.98043,0.03185,0.873195,0.87508,0.454768,0.550066,0.886186,0.786665,0.860055,0.574273,0.0262913,0.981744,0.548277,0.367162,0.88447,0.497444,0.759796,0.263063,0.100918,0.849019,0.206939,0.633933,0.040097,0.960666,0.330511,0.0137773,0.106326,0.286397,0.0616605,0.219154,0.181939,0.0193365,0.199666,0.192646,0.0535748,0.215044,0.0108754,0.124741,0.0464026,0.0556045,0.0758937,0.102474,0.0490376,0.0307614,0.0867049,0.0327388,0.0863678,0.0687633,0.0519578,0.0482141,0.0740637,0.0696492,0.0600937,0.0484074,0.0680456,0.0552104,0.0686892,0.0523317,0.0671925,0.0522496,0.0694985,0.0630965,0.062449,0.0606379,0.0622084,0.0543488,0.0671621,0.0555797,0.0674939,0.0534391,0.0674479,0.0547331,0.0683084,0.0544817,0.0671233,0.0552566,0.0674507,0.05582,0.0666506,0.05562,0.0669314,0.0546917,0.0674031,0.0549188,0.0672865,0.0546617,0.0674533,0.0550131,0.067263,0.0547642,0.0674028,0.0549613,0.0673346,0.055238,0.06721,0.0551018,0.0673711,0.0549468,0.0673657,
