mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
29200,0.615385,0.59633,0.648352,0.605505,0.574468,0.584906,0.637255,0.581633,0.581395,0.561404,0.640449,0.576577,0.66,0.66,0.680851,0.669811,0.431579,0.561905,0.491228,0.511628,0.568627,0.632653,0.53271,0.612903,0.566038,0.702128,0.65625,0.673077,0.59596,0.594059,0.575758,0.514851,0.580645,0.551402,0.591398,0.542056,0.494845,0.592233,0.51087,0.657407,0.645833,0.442308,0.584906,0.478723,0.608247,0.601942,0.561905,0.568421,0.56044,0.633028,0.564356,0.646465,0.663265,0.568627,0.47,0.72,0.575472,0.62766,0.568627,0.602041,0.586538,0.479167,0.604651,0.596491,0.572727,0.644444,0.670103,0.592233,0.556604,0.553191,0.608696,0.574074,0.638095,0.547368,0.603774,0.5,0.527473,0.614679,0.625,0.548077,0.619048,0.663158,0.569892,0.616822,0.67,0.58,0.652632,0.504762,0.653061,0.598039,0.59,0.68,0.6,0.547368,0.65625,0.692308,0.595506,0.567568,0.642857,0.588235,
29400,0.589474,0.580952,0.621359,0.659794,0.625,0.520833,0.49505,0.535354,0.577778,0.463636,0.666667,0.574257,0.53,0.61,0.645161,0.626168,0.67033,0.614679,0.481132,0.606383,0.62766,0.556604,0.631579,0.514286,0.660377,0.62766,0.55,0.52,0.583333,0.673913,0.546296,0.608696,0.473118,0.691589,0.578947,0.697674,0.561404,0.453488,0.631068,0.587629,0.604396,0.614679,0.553398,0.556701,0.577778,0.627273,0.672727,0.588889,0.614679,0.571429,0.548387,0.635514,0.564356,0.636364,0.647619,0.526316,0.565657,0.613861,0.564356,0.525253,0.659794,0.737864,0.537634,0.626168,0.596154,0.604167,0.655556,0.563636,0.60177,0.643678,0.56,0.51,0.673077,0.65625,0.604167,0.586538,0.660194,0.680412,0.540816,0.529412,0.585859,0.564356,0.584158,0.606061,0.67,0.71,0.542857,0.578947,0.5,0.565217,0.537634,0.476636,0.571429,0.587156,0.576087,0.574074,0.575221,0.597701,0.616822,0.731183,
29600,0.656566,0.60396,0.536082,0.514563,0.58427,0.576577,0.6,0.638095,0.51087,0.657407,0.645833,0.596154,0.642857,0.617647,0.578947,0.533333,0.58,0.52,0.590476,0.6,0.602041,0.598039,0.647059,0.602041,0.54955,0.629213,0.639175,0.592233,0.647619,0.494737,0.657407,0.684783,0.6,0.714286,0.666667,0.682243,0.642105,0.657143,0.564356,0.676768,0.670103,0.621359,0.639175,0.61165,0.52,0.65,0.57732,0.592233,0.666667,0.618182,0.597938,0.572816,0.726316,0.571429,0.639175,0.68932,0.590476,0.621053,0.504762,0.515789,0.612245,0.607843,0.582524,0.608247,0.585859,0.613861,0.48,0.69,0.623853,0.505495,0.575758,0.623762,0.584158,0.555556,0.60396,0.636364,0.582524,0.546392,0.563218,0.477876,0.721649,0.660194,0.516854,0.594595,0.62766,0.575472,0.597938,0.553398,0.607843,0.561224,0.540816,0.656863,0.590476,0.6,0.53125,0.615385,0.489583,0.586538,0.653846,0.5625,
29800,0.494845,0.592233,0.54902,0.571429,0.59,0.6,0.641509,0.617021,0.513761,0.56044,0.686869,0.653465,0.533333,0.490909,0.637931,0.678571,0.587719,0.604651,0.630952,0.586207,0.607843,0.561224,0.479167,0.644231,0.508772,0.627907,0.547368,0.638095,0.448598,0.731183,0.573913,0.564706,0.573913,0.505882,0.672897,0.591398,0.560748,0.623656,0.598131,0.612903,0.528302,0.765957,0.602273,0.616071,0.653846,0.635417,0.651376,0.648352,0.572917,0.644231,0.505051,0.653465,0.607143,0.579545,0.588235,0.608696,0.670103,0.582524,0.580645,0.700935,0.576923,0.75,0.634409,0.598131,0.653465,0.585859,0.555556,0.6,0.59434,0.595745,0.617021,0.641509,0.584158,0.484848,0.531532,0.662921,0.621053,0.657143,0.649123,0.651163,0.576087,0.62963,0.644444,0.627273,0.505747,0.610619,0.650485,0.56701,0.616162,0.584158,0.633028,0.637363,0.534653,0.535354,0.606383,0.528302,0.581633,0.509804,0.577778,0.672727,
30000,0.627451,0.602041,0.645161,0.672897,0.571429,0.663158,0.603774,0.56383,0.59,0.57,0.645161,0.560748,0.643564,0.737374,0.602041,0.666667,0.707071,0.594059,0.663462,0.604167,0.677083,0.538462,0.617021,0.660377,0.589474,0.695238,0.553191,0.575472,0.635417,0.548077,0.72449,0.54902,0.684211,0.428571,0.590476,0.463158,0.60396,0.585859,0.604651,0.596491,0.517241,0.469027,0.571429,0.617647,0.68932,0.57732,0.597826,0.592593,0.6,0.617391,0.678261,0.6,0.580357,0.545455,0.602151,0.579439,0.632184,0.504425,0.621359,0.57732,0.614583,0.596154,0.565217,0.537037,0.653465,0.545455,0.607143,0.577586,0.580645,0.691589,0.65625,0.644231,0.56,0.66,0.678161,0.522124,0.682243,0.634409,0.651163,0.631579,0.628866,0.592233,0.686869,0.673267,0.595745,0.54717,0.623656,0.626168,0.635514,0.548387,0.655914,0.682243,0.651685,0.567568,0.598131,0.645161,0.598214,0.602273,0.568182,0.5,
30200,0.637363,0.623853,0.632075,0.638298,0.566667,0.590909,0.728261,0.574074,0.673077,0.520833,0.590909,0.616071,0.561224,0.627451,0.647619,0.547368,0.585859,0.623762,0.571429,0.568421,0.642276,0.584416,0.543478,0.546296,0.5625,0.480769,0.611111,0.509091,0.680851,0.518868,0.698113,0.574468,0.558824,0.591837,0.589474,0.609524,0.663043,0.574074,0.699029,0.670103,0.635514,0.688172,0.686275,0.673469,0.594059,0.646465,0.643564,0.555556,0.61165,0.608247,0.5,0.537736,0.578431,0.571429,0.711111,0.563636,0.542553,0.650943,0.708333,0.596154,0.604167,0.538462,0.650943,0.691489,0.578947,0.67619,0.617978,0.612613,0.655914,0.570093,0.606061,0.584158,0.494949,0.633663,0.535354,0.643564,0.56044,0.568807,0.616162,0.554455,0.550562,0.612613,0.595745,0.5,0.512605,0.530864,0.61165,0.639175,0.589474,0.704762,0.526316,0.638095,0.6875,0.644231,0.505747,0.681416,0.616279,0.54386,0.541284,0.56044,
30400,0.660194,0.587629,0.648936,0.575472,0.582524,0.639175,0.578947,0.514286,0.659794,0.563107,0.698113,0.638298,0.650943,0.531915,0.478261,0.611111,0.515464,0.669903,0.607843,0.571429,0.571429,0.607843,0.632653,0.607843,0.701923,0.65625,0.649485,0.582524,0.649485,0.621359,0.652174,0.62037,0.755102,0.607843,0.649485,0.592233,0.56,0.6,0.67,0.57,0.566667,0.563636,0.688172,0.570093,0.642105,0.695238,0.69697,0.60396,0.633028,0.648352,0.67,0.7,0.609091,0.455556,0.684783,0.555556,0.635514,0.569892,0.659574,0.537736,0.494505,0.678899,0.567901,0.596639,0.6,0.608696,0.703297,0.59633,0.485437,0.659794,0.642857,0.613636,0.606742,0.54955,0.598131,0.591398,0.51,0.53,0.564356,0.59596,0.536082,0.514563,0.650485,0.608247,0.601942,0.618557,0.568182,0.607143,0.567308,0.489583,0.650485,0.56701,0.634615,0.604167,0.6,0.484211,0.567568,0.606742,0.6,0.626087,
30600,0.54023,0.575221,0.597938,0.563107,0.540816,0.519608,0.588889,0.645455,0.627451,0.683673,0.54717,0.606383,0.513761,0.659341,0.634409,0.560748,0.666667,0.653846,0.715909,0.633929,0.578431,0.632653,0.686275,0.663265,0.535088,0.546512,0.623656,0.579439,0.578431,0.612245,0.6,0.588889,0.609524,0.568421,0.561224,0.696078,0.634409,0.626168,0.573913,0.588235,0.62037,0.630435,0.54,0.64,0.591837,0.529412,0.516484,0.623853,0.574257,0.616162,0.684211,0.604651,0.632075,0.585106,0.666667,0.528846,0.69697,0.683168,0.627451,0.663265,0.64,0.54,0.583333,0.576087,0.536082,0.592233,0.574074,0.673913,0.593023,0.535088,0.652632,0.657143,0.61,0.62,0.650485,0.515464,0.648352,0.59633,0.631068,0.639175,0.619565,0.601852,0.642857,0.54902,0.538462,0.645833,0.515152,0.623762,0.606383,0.584906,0.643478,0.576471,0.692308,0.552083,0.565657,0.712871,0.571429,0.6,0.623853,0.56044,
30800,0.694737,0.514286,0.652632,0.609524,0.603774,0.574468,0.554545,0.588889,0.705263,0.590476,0.626263,0.534653,0.649485,0.504854,0.646465,0.485149,0.607143,0.590909,0.536082,0.504854,0.62766,0.613208,0.68932,0.618557,0.64,0.52,0.578947,0.571429,0.657407,0.543478,0.510204,0.568627,0.490385,0.666667,0.566667,0.663636,0.680851,0.698113,0.55914,0.560748,0.718182,0.622222,0.642105,0.609524,0.561798,0.648649,0.543103,0.642857,0.57732,0.669903,0.564356,0.606061,0.5,0.68,0.526882,0.598131,0.614583,0.586538,0.7,0.66,0.6875,0.596154,0.514019,0.55914,0.626263,0.663366,0.534653,0.515152,0.642857,0.539216,0.580952,0.642105,0.642105,0.609524,0.718182,0.666667,0.592233,0.608247,0.642857,0.588235,0.546296,0.521739,0.616071,0.602273,0.626168,0.688172,0.631579,0.657143,0.515789,0.571429,0.659341,0.587156,0.576577,0.662921,0.666667,0.693069,0.56383,0.726415,0.542553,0.584906,
31000,0.644231,0.614583,0.621359,0.597938,0.627119,0.536585,0.54717,0.617021,0.625,0.538462,0.570093,0.666667,0.588785,0.666667,0.55102,0.598039,0.628571,0.421053,0.625,0.59375,0.617647,0.663265,0.645833,0.634615,0.554545,0.666667,0.708333,0.605769,0.584158,0.616162,0.638095,0.663158,0.533981,0.556701,0.568421,0.533333,0.666667,0.568421,0.604167,0.586538,0.670103,0.563107,0.636364,0.623762,0.551724,0.557522,0.64,0.6,0.555556,0.566265,0.583333,0.538462,0.657407,0.673913,0.601852,0.521739,0.561404,0.616279,0.573034,0.540541,0.514019,0.634409,0.56044,0.66055,0.589474,0.619048,0.575472,0.595745,0.607843,0.571429,0.572917,0.567308,0.642105,0.695238,0.546392,0.699029,0.608696,0.592593,0.574074,0.641304,0.650485,0.628866,0.631579,0.628571,0.686869,0.574257,0.638095,0.568421,0.539216,0.622449,0.58,0.58,0.436893,0.546392,0.622222,0.536364,0.585859,0.554455,0.561905,0.589474,
31200,0.638095,0.621053,0.623853,0.648352,0.656566,0.633663,0.590909,0.607143,0.691489,0.537736,0.64,0.62,0.621359,0.546392,0.59,0.6,0.614583,0.644231,0.580645,0.598131,0.652174,0.62037,0.653846,0.552083,0.617978,0.54955,0.543478,0.462963,0.645455,0.566667,0.637363,0.550459,0.72381,0.621053,0.444444,0.563636,0.510417,0.548077,0.510638,0.632075,0.490909,0.633333,0.563218,0.628319,0.585106,0.537736,0.464646,0.594059,0.60241,0.564103,0.657895,0.604651,0.627907,0.622807,0.505051,0.60396,0.53125,0.673077,0.566038,0.585106,0.587156,0.593407,0.580952,0.663158,0.605769,0.5,0.64486,0.612903,0.598131,0.655914,0.623762,0.545455,0.656566,0.623762,0.628866,0.601942,0.627451,0.591837,0.636364,0.594059,0.653465,0.656566,0.534653,0.646465,0.565657,0.594059,0.623853,0.56044,0.67,0.6,0.488889,0.636364,0.634615,0.59375,0.60396,0.545455,0.514286,0.557895,0.640777,0.680412,
31400,0.632653,0.627451,0.669903,0.618557,0.642202,0.626374,0.552083,0.644231,0.50495,0.616162,0.591837,0.578431,0.619048,0.663158,0.601942,0.680412,0.613861,0.686869,0.559633,0.615385,0.613861,0.636364,0.673469,0.598039,0.556604,0.648936,0.650943,0.62766,0.633663,0.666667,0.613861,0.737374,0.509615,0.604167,0.511364,0.625,0.485149,0.666667,0.423423,0.550562,0.574468,0.584906,0.577778,0.609091,0.519231,0.635417,0.646552,0.607143,0.626263,0.564356,0.655914,0.672897,0.59375,0.625,0.576087,0.638889,0.542553,0.660377,0.653061,0.607843,0.584158,0.484848,0.673913,0.537037,0.563107,0.597938,0.61165,0.556701,0.566038,0.56383,0.625,0.669643,0.539216,0.55102,0.60177,0.666667,0.636364,0.594059,0.575472,0.680851,0.595745,0.575472,0.605505,0.637363,0.636364,0.544444,0.704545,0.589286,0.596154,0.635417,0.622642,0.595745,0.561905,0.631579,0.633929,0.613636,0.662921,0.567568,0.679612,0.56701,
31600,0.638298,0.537736,0.564815,0.684783,0.647059,0.561224,0.615385,0.680328,0.602151,0.71028,0.613208,0.617021,0.572816,0.56701,0.5625,0.576923,0.569767,0.596491,0.523364,0.591398,0.581818,0.655556,0.622449,0.578431,0.726316,0.666667,0.608696,0.6,0.585106,0.54717,0.717172,0.544554,0.653061,0.578431,0.555556,0.673267,0.514286,0.610526,0.570093,0.537634,0.555556,0.594059,0.546392,0.563107,0.634409,0.616822,0.569892,0.598131,0.57732,0.621359,0.717949,0.650602,0.571429,0.519608,0.666667,0.663366,0.659794,0.533981,0.459184,0.647059,0.625,0.596154,0.64,0.56,0.649123,0.581395,0.666667,0.567308,0.578431,0.622449,0.622642,0.542553,0.638298,0.613208,0.615385,0.587156,0.597826,0.574074,0.641509,0.617021,0.611111,0.663636,0.649485,0.621359,0.556701,0.631068,0.60177,0.574713,0.602041,0.607843,0.75,0.625,0.719626,0.580645,0.6,0.61,0.716981,0.574468,0.537634,0.579439,
31800,0.642202,0.582418,0.559633,0.505495,0.582609,0.647059,0.675676,0.651685,0.709677,0.588785,0.673913,0.592593,0.719101,0.522523,0.660194,0.597938,0.648352,0.605505,0.653465,0.646465,0.673469,0.5,0.574468,0.518868,0.538462,0.572917,0.615385,0.677083,0.644444,0.709091,0.655172,0.628319,0.591837,0.656863,0.666667,0.597826,0.589474,0.6,0.612245,0.647059,0.567308,0.65625,0.647727,0.5625,0.546392,0.68932,0.578947,0.593023,0.524272,0.639175,0.613636,0.5625,0.602151,0.551402,0.595745,0.584906,0.663366,0.555556,0.543689,0.57732,0.481132,0.606383,0.570175,0.593023,0.568807,0.604396,0.626263,0.574257,0.634615,0.458333,0.612245,0.656863,0.711538,0.65625,0.556701,0.631068,0.636364,0.594059,0.59596,0.594059,0.580952,0.578947,0.510204,0.617647,0.616071,0.670455,0.618557,0.601942,0.692308,0.572917,0.669492,0.634146,0.581633,0.637255,0.547368,0.638095,0.481132,0.702128,0.637363,0.559633,
32000,0.577586,0.630952,0.663043,0.546296,0.575472,0.595745,0.527778,0.554348,0.530435,0.670588,0.564356,0.585859,0.528736,0.672566,0.61165,0.659794,0.582524,0.701031,0.672727,0.633333,0.556701,0.640777,0.546392,0.61165,0.592233,0.587629,0.577982,0.648352,0.613861,0.636364,0.642857,0.534091,0.574468,0.688679,0.669725,0.626374,0.723404,0.490566,0.657407,0.597826,0.631579,0.581395,0.673469,0.617647,0.644231,0.614583,0.55102,0.529412,0.618557,0.514563,0.523256,0.45614,0.53,0.51,0.616162,0.544554,0.651685,0.585586,0.621622,0.595506,0.642105,0.619048,0.59,0.56,0.642105,0.580952,0.612903,0.700935,0.613861,0.707071,0.540816,0.598039,0.518868,0.62766,0.585106,0.632075,0.621053,0.657143,0.572727,0.555556,0.5,0.673077,0.613208,0.638298,0.555556,0.574257,0.469388,0.617647,0.514851,0.636364,0.653061,0.607843,0.623656,0.691589,0.752688,0.663551,0.568421,0.580952,0.545455,0.658228,
32200,0.686275,0.581633,0.553398,0.618557,0.666667,0.634615,0.586957,0.564815,0.519231,0.614583,0.586957,0.564815,0.6,0.590476,0.56701,0.572816,0.6,0.608696,0.564815,0.673913,0.537736,0.606383,0.669725,0.692308,0.598039,0.602041,0.510417,0.625,0.634409,0.598131,0.619048,0.621053,0.62,0.54,0.673913,0.601852,0.572816,0.608247,0.727273,0.564356,0.590909,0.577778,0.641509,0.574468,0.631579,0.552381,0.602151,0.579439,0.648148,0.641304,0.514286,0.642105,0.708738,0.659794,0.544643,0.590909,0.540816,0.519608,0.515152,0.60396,0.563107,0.628866,0.628571,0.557895,0.649485,0.592233,0.567308,0.572917,0.555556,0.619565,0.580645,0.635514,0.59,0.63,0.627451,0.591837,0.621053,0.580952,0.655556,0.563636,0.574257,0.616162,0.633333,0.527273,0.643564,0.676768,0.505495,0.587156,0.581633,0.54902,0.587629,0.61165,0.617647,0.5,0.563218,0.557522,0.614679,0.56044,0.725275,0.568807,
32400,0.615385,0.614458,0.568421,0.619048,0.56,0.53,0.59,0.64,0.627451,0.632653,0.558824,0.540816,0.648148,0.586957,0.643564,0.565657,0.604167,0.625,0.645161,0.616822,0.53,0.52,0.617647,0.55102,0.612245,0.598039,0.554455,0.646465,0.666667,0.605769,0.574074,0.663043,0.60177,0.448276,0.681416,0.609195,0.567308,0.645833,0.640449,0.531532,0.744898,0.588235,0.591398,0.542056,0.569892,0.607477,0.650943,0.542553,0.611111,0.563636,0.635593,0.634146,0.633663,0.616162,0.682692,0.59375,0.56701,0.592233,0.645161,0.616822,0.642202,0.637363,0.585106,0.528302,0.621053,0.704762,0.549451,0.577982,0.666667,0.548077,0.587629,0.543689,0.649573,0.662651,0.530612,0.607843,0.592233,0.597938,0.511364,0.535714,0.579545,0.553571,0.676471,0.714286,0.581633,0.578431,0.603774,0.585106,0.618557,0.621359,0.479592,0.656863,0.561224,0.519608,0.648148,0.543478,0.56044,0.633028,0.585859,0.574257,
32600,0.609524,0.621053,0.576923,0.572917,0.575758,0.683168,0.549451,0.59633,0.544554,0.59596,0.572727,0.588889,0.54902,0.530612,0.677083,0.567308,0.542553,0.518868,0.542056,0.516129,0.556701,0.572816,0.623762,0.555556,0.539216,0.540816,0.515152,0.574257,0.5625,0.548077,0.52381,0.589474,0.574468,0.641509,0.568807,0.593407,0.633028,0.692308,0.578947,0.685714,0.476636,0.55914,0.552381,0.578947,0.568421,0.52381,0.57,0.71,0.663265,0.617647,0.721649,0.660194,0.59375,0.740385,0.621359,0.587629,0.630435,0.564815,0.540816,0.627451,0.632653,0.637255,0.619048,0.673684,0.522222,0.590909,0.62766,0.584906,0.618182,0.588889,0.597938,0.650485,0.666667,0.530612,0.522222,0.581818,0.574468,0.622642,0.631579,0.647619,0.580952,0.652632,0.59375,0.538462,0.584158,0.515152,0.6,0.6,0.669725,0.637363,0.553398,0.56701,0.59596,0.673267,0.525253,0.594059,0.53271,0.645161,0.62963,0.543478,
32800,0.616162,0.643564,0.571429,0.676471,0.53271,0.623656,0.643564,0.616162,0.568807,0.549451,0.587629,0.660194,0.715686,0.540816,0.616071,0.625,0.655556,0.672727,0.694737,0.638095,0.57732,0.650485,0.528302,0.606383,0.637255,0.520408,0.543478,0.657407,0.540816,0.647059,0.590476,0.547368,0.525253,0.475248,0.558824,0.663265,0.56044,0.59633,0.614679,0.593407,0.65625,0.730769,0.554455,0.555556,0.553191,0.650943,0.628319,0.563218,0.59322,0.585366,0.62037,0.521739,0.614035,0.511628,0.621359,0.597938,0.579439,0.516129,0.636364,0.660714,0.613208,0.648936,0.597826,0.583333,0.62,0.66,0.638655,0.555556,0.590476,0.621053,0.594059,0.59596,0.475248,0.656566,0.656566,0.50495,0.586957,0.537037,0.642276,0.623377,0.648148,0.597826,0.559633,0.527473,0.61,0.61,0.616162,0.554455,0.686869,0.554455,0.558824,0.571429,0.520408,0.598039,0.547619,0.568966,0.648936,0.537736,0.557692,0.447917,
33000,0.610619,0.689655,0.554455,0.626263,0.666667,0.766355,0.623656,0.560748,0.597938,0.563107,0.615385,0.65625,0.622449,0.666667,0.571429,0.676471,0.635417,0.634615,0.66,0.63,0.58427,0.531532,0.596154,0.614583,0.622449,0.637255,0.701923,0.697917,0.587629,0.650485,0.535354,0.60396,0.505051,0.752475,0.53125,0.634615,0.571429,0.686275,0.516949,0.597561,0.591398,0.523364,0.572917,0.644231,0.556604,0.670213,0.607843,0.602041,0.571429,0.666667,0.531915,0.660377,0.666667,0.607477,0.62766,0.556604,0.57,0.55,0.642857,0.539216,0.67033,0.577982,0.552381,0.557895,0.635514,0.55914,0.69697,0.60396,0.543689,0.659794,0.62,0.58,0.547619,0.594828,0.666667,0.59292,0.605505,0.626374,0.716981,0.702128,0.619048,0.684211,0.672897,0.677419,0.669811,0.691489,0.690265,0.586207,0.584071,0.689655,0.653061,0.617647,0.61,0.56,0.612245,0.676471,0.603774,0.62766,0.59,0.55,
33200,0.595745,0.556604,0.5625,0.568182,0.564356,0.505051,0.588235,0.520408,0.681818,0.660714,0.557692,0.59375,0.651685,0.693694,0.576087,0.416667,0.578947,0.590476,0.571429,0.614679,0.593407,0.614679,0.594059,0.606061,0.6,0.657143,0.754717,0.585106,0.71134,0.631068,0.739583,0.557692,0.689655,0.628319,0.566038,0.531915,0.557692,0.625,0.634615,0.479167,0.582418,0.522936,0.608247,0.601942,0.633663,0.676768,0.628571,0.557895,0.628319,0.609195,0.598039,0.602041,0.53271,0.634409,0.62037,0.663043,0.585859,0.633663,0.697917,0.605769,0.572816,0.57732,0.606061,0.594059,0.607477,0.612903,0.56701,0.533981,0.552083,0.586538,0.522523,0.561798,0.663265,0.54902,0.56,0.69,0.698925,0.64486,0.605769,0.614583,0.622642,0.56383,0.572917,0.586538,0.57732,0.572816,0.628866,0.592233,0.515152,0.633663,0.571429,0.627451,0.642857,0.590909,0.582418,0.587156,0.655556,0.654545,0.673267,0.646465,
33400,0.632184,0.584071,0.5,0.642857,0.538462,0.6875,0.64,0.64,0.542857,0.663158,0.634615,0.614583,0.66,0.54,0.66055,0.571429,0.584906,0.659574,0.555556,0.60396,0.64486,0.569892,0.622642,0.574468,0.614583,0.673077,0.537037,0.663043,0.630435,0.574074,0.444444,0.594059,0.584906,0.606383,0.576923,0.479167,0.568627,0.704082,0.521277,0.783019,0.522523,0.741573,0.613208,0.62766,0.652174,0.529412,0.622449,0.607843,0.446809,0.528302,0.545455,0.594059,0.5,0.603774,0.645833,0.644231,0.619565,0.62037,0.576087,0.657407,0.578431,0.714286,0.633663,0.565657,0.602151,0.588785,0.56701,0.61165,0.607477,0.591398,0.568627,0.591837,0.572917,0.567308,0.715686,0.632653,0.585106,0.679245,0.537634,0.635514,0.669725,0.538462,0.602151,0.654206,0.621053,0.504762,0.62766,0.688679,0.576087,0.564815,0.66,0.56,0.612613,0.617978,0.638095,0.547368,0.564356,0.575758,0.564356,0.59596,
33600,0.572917,0.471154,0.645833,0.673077,0.542169,0.589744,0.615385,0.605505,0.571429,0.578947,0.623656,0.616822,0.527778,0.543478,0.643564,0.626263,0.545455,0.616071,0.542553,0.650943,0.635417,0.644231,0.567308,0.65625,0.521277,0.688679,0.582524,0.587629,0.533333,0.589474,0.483871,0.635514,0.53125,0.615385,0.588785,0.645161,0.581633,0.509804,0.598039,0.561224,0.547619,0.637931,0.59596,0.574257,0.553191,0.726415,0.576923,0.635417,0.704082,0.696078,0.594059,0.555556,0.652174,0.555556,0.633929,0.647727,0.673684,0.590476,0.66,0.67,0.610526,0.542857,0.636364,0.623762,0.625,0.614583,0.663366,0.59596,0.630435,0.62963,0.633663,0.545455,0.621359,0.639175,0.536082,0.563107,0.524272,0.639175,0.68932,0.701031,0.582418,0.633028,0.692308,0.760417,0.630631,0.606742,0.663043,0.62037,0.605769,0.583333,0.480769,0.666667,0.628866,0.640777,0.606383,0.698113,0.641026,0.614458,0.515152,0.742574,
33800,0.636364,0.80198,0.589474,0.504762,0.639175,0.553398,0.64,0.71,0.695122,0.644068,0.637931,0.630952,0.608247,0.621359,0.538462,0.677083,0.606383,0.584906,0.57,0.55,0.653846,0.625,0.553191,0.566038,0.601942,0.546392,0.608247,0.592233,0.591837,0.666667,0.568807,0.582418,0.5625,0.701923,0.604167,0.644231,0.650485,0.525773,0.735294,0.663265,0.535354,0.554455,0.626506,0.666667,0.622642,0.553191,0.647619,0.631579,0.66,0.61,0.642857,0.607843,0.602151,0.672897,0.524272,0.57732,0.567568,0.640449,0.555556,0.534653,0.691489,0.641509,0.644444,0.590909,0.673913,0.62963,0.669811,0.510638,0.660377,0.585106,0.585859,0.564356,0.61165,0.701031,0.555556,0.46988,0.62,0.66,0.663043,0.611111,0.693069,0.545455,0.542857,0.631579,0.534653,0.505051,0.602273,0.544643,0.605505,0.571429,0.541176,0.573913,0.660194,0.556701,0.631579,0.52381,0.569892,0.542056,0.608247,0.553398,
34000,0.553398,0.597938,0.663265,0.558824,0.541667,0.634615,0.639175,0.504854,0.597938,0.533981,0.595238,0.543103,0.605769,0.645833,0.59,0.58,0.619048,0.547368,0.593407,0.541284,0.547368,0.590476,0.633663,0.636364,0.669811,0.510638,0.579545,0.544643,0.717172,0.60396,0.69,0.56,0.688679,0.606383,0.635514,0.580645,0.576923,0.583333,0.605769,0.583333,0.663551,0.526882,0.605769,0.520833,0.642857,0.558824,0.67619,0.726316,0.606383,0.59434,0.59375,0.653846,0.626263,0.643564,0.615385,0.635417,0.607843,0.591837,0.586538,0.604167,0.597938,0.592233,0.666667,0.60396,0.67619,0.568421,0.631579,0.6,0.528302,0.56383,0.575758,0.653465,0.663158,0.628571,0.626374,0.559633,0.541284,0.56044,0.59434,0.521277,0.6,0.552381,0.555556,0.643564,0.598131,0.634409,0.617021,0.537736,0.59596,0.663366,0.595745,0.528302,0.556604,0.691489,0.537634,0.635514,0.597938,0.553398,0.613636,0.5625,
34200,0.57732,0.592233,0.538462,0.559633,0.529412,0.632653,0.557895,0.619048,0.597938,0.582524,0.585859,0.574257,0.705263,0.552381,0.631068,0.608247,0.565217,0.6,0.55,0.62,0.588889,0.672727,0.6,0.652632,0.54717,0.553191,0.537634,0.682243,0.576471,0.565217,0.621053,0.504762,0.60396,0.585859,0.535714,0.556818,0.649485,0.621359,0.546512,0.508772,0.647059,0.6,0.553398,0.608247,0.612613,0.52809,0.568627,0.489796,0.520408,0.666667,0.504854,0.57732,0.653846,0.666667,0.541667,0.605769,0.535354,0.643564,0.59,0.6,0.5,0.583333,0.632184,0.566372,0.535354,0.554455,0.533333,0.642105,0.574468,0.632075,0.669811,0.659574,0.518868,0.5,0.601852,0.565217,0.61,0.54,0.489583,0.615385,0.588889,0.627273,0.581633,0.578431,0.556701,0.592233,0.676471,0.622449,0.572917,0.596154,0.603774,0.542553,0.520833,0.576923,0.642857,0.627451,0.663717,0.666667,0.538462,0.495413,
