mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
53000,0.995057,0.998566,0.996604,0.995774,0.992906,0.990377,0.984226,0.973472,0.963094,0.943887,0.916038,0.875208,0.811547,0.754717,0.694679,0.670038,0.681245,0.688189,0.702189,0.716679,0.72717,0.727736,0.731283,0.735245,0.739509,0.736415,0.731094,0.73283,0.73634,0.740377,0.73883,0.731283,0.735208,0.734792,0.737849,0.737245,0.735962,0.735434,0.738302,0.731396,0.735698,0.743132,0.737585,0.738,0.733132,0.731698,0.72483,0.726038,0.706906,
53200,0.995038,0.998571,0.996617,0.995752,0.992895,0.990376,0.984248,0.973571,0.963045,0.943835,0.91609,0.875376,0.811579,0.754436,0.694662,0.670226,0.681053,0.688158,0.70203,0.717068,0.72718,0.727932,0.731353,0.735263,0.739662,0.736353,0.731316,0.732782,0.736165,0.740338,0.738421,0.731504,0.735564,0.735,0.737669,0.737143,0.736203,0.735263,0.737932,0.731053,0.735902,0.743383,0.737744,0.738383,0.733083,0.731617,0.725188,0.726015,0.706992,
53400,0.995019,0.998577,0.996629,0.995768,0.992921,0.9903,0.98427,0.973558,0.963034,0.943895,0.915993,0.875468,0.811348,0.754644,0.694831,0.670375,0.681311,0.68779,0.70176,0.717154,0.726816,0.727903,0.731423,0.735318,0.739963,0.736517,0.731161,0.732921,0.736255,0.740487,0.738277,0.731386,0.735768,0.735281,0.737416,0.736966,0.73603,0.735506,0.737903,0.731161,0.735993,0.743521,0.737978,0.73839,0.732809,0.731723,0.725318,0.72588,0.707154,
53600,0.995,0.998545,0.996642,0.995746,0.99291,0.990299,0.984254,0.973507,0.962985,0.943881,0.916007,0.875597,0.811343,0.754552,0.695037,0.67,0.681567,0.687463,0.701455,0.717127,0.726493,0.728134,0.731866,0.735522,0.740187,0.736418,0.731119,0.732761,0.736269,0.740821,0.738097,0.731493,0.735746,0.735149,0.737463,0.736978,0.736082,0.735336,0.737948,0.731119,0.73597,0.743284,0.738209,0.738619,0.732873,0.731716,0.725224,0.725672,0.707388,
53800,0.994981,0.99855,0.996654,0.995762,0.9929,0.990335,0.984238,0.973606,0.962788,0.943903,0.915948,0.875799,0.811338,0.754461,0.695242,0.669963,0.681375,0.687063,0.70171,0.717138,0.726543,0.728253,0.73197,0.735613,0.740149,0.736208,0.731041,0.732974,0.736357,0.741041,0.738327,0.73145,0.736059,0.735056,0.7371,0.73658,0.73632,0.735353,0.73803,0.731264,0.736134,0.743234,0.73829,0.738736,0.732565,0.731747,0.725539,0.725762,0.707658,
54000,0.995,0.998556,0.996667,0.995778,0.992852,0.990296,0.984185,0.973704,0.962852,0.943852,0.915889,0.875926,0.811519,0.75437,0.695296,0.670259,0.681296,0.686815,0.702037,0.717148,0.72663,0.728259,0.731778,0.735556,0.74037,0.735815,0.730593,0.733148,0.736667,0.741037,0.738444,0.73137,0.736111,0.735111,0.737148,0.736556,0.736519,0.735333,0.737852,0.731259,0.736407,0.743222,0.738074,0.738407,0.732444,0.731593,0.725444,0.725778,0.70763,
54200,0.995018,0.998561,0.996679,0.995793,0.992841,0.990258,0.98417,0.973764,0.962841,0.943911,0.915683,0.875978,0.811587,0.754133,0.695092,0.670443,0.681292,0.686605,0.702103,0.717159,0.726753,0.728376,0.731845,0.735646,0.740185,0.735978,0.730849,0.733358,0.736679,0.740996,0.738376,0.731292,0.736052,0.735055,0.737196,0.736421,0.736716,0.735498,0.737749,0.73107,0.736421,0.743247,0.73797,0.73845,0.732251,0.731292,0.725092,0.72583,0.707786,
54400,0.995037,0.998566,0.996691,0.995809,0.992794,0.99011,0.984154,0.973824,0.962868,0.943824,0.915735,0.875956,0.811691,0.754081,0.695147,0.670625,0.680993,0.687022,0.702316,0.717169,0.727022,0.728382,0.731838,0.735515,0.739926,0.736066,0.730919,0.733456,0.737022,0.740956,0.738493,0.731103,0.735662,0.735037,0.737316,0.73625,0.736618,0.735404,0.737757,0.73114,0.736471,0.743272,0.737978,0.738603,0.732059,0.731103,0.724743,0.725882,0.707868,
54600,0.995018,0.998571,0.996667,0.995824,0.992784,0.990147,0.984176,0.97381,0.96293,0.943846,0.915788,0.875971,0.811465,0.754249,0.695018,0.670476,0.680989,0.68707,0.702198,0.716813,0.726667,0.728278,0.731868,0.735641,0.73978,0.735861,0.731319,0.733443,0.737363,0.741319,0.738645,0.731026,0.735495,0.735092,0.737289,0.736154,0.736484,0.735421,0.737766,0.731062,0.73663,0.743223,0.737656,0.738462,0.732308,0.731319,0.724432,0.725604,0.707912,
54800,0.995036,0.998577,0.996679,0.995839,0.99281,0.990146,0.984161,0.973796,0.962883,0.943796,0.915839,0.875839,0.811277,0.754453,0.694927,0.670182,0.681022,0.687409,0.702007,0.716752,0.726788,0.728723,0.731788,0.735511,0.739854,0.735985,0.731861,0.733394,0.737628,0.741022,0.738577,0.731131,0.735438,0.734927,0.737482,0.736387,0.736387,0.735219,0.737956,0.731168,0.736715,0.743175,0.737482,0.738139,0.732336,0.731022,0.724526,0.725766,0.708139,
55000,0.994909,0.998582,0.996691,0.995855,0.992836,0.990145,0.984218,0.973745,0.9628,0.943891,0.915927,0.875891,0.811418,0.754545,0.694982,0.670618,0.681273,0.687127,0.701782,0.716691,0.727127,0.728655,0.731709,0.735564,0.740109,0.735927,0.732036,0.733418,0.737527,0.740982,0.738473,0.731127,0.735091,0.734873,0.737564,0.736436,0.736582,0.7352,0.738036,0.731091,0.736582,0.742509,0.7376,0.738364,0.732582,0.731091,0.724655,0.725782,0.708145,
55200,0.994928,0.998587,0.996667,0.995833,0.992826,0.990181,0.984275,0.973804,0.962717,0.943804,0.915761,0.875761,0.811159,0.754565,0.694819,0.671014,0.681341,0.686993,0.702174,0.716232,0.727283,0.728877,0.731812,0.735652,0.73971,0.735833,0.732101,0.733587,0.737174,0.741087,0.738551,0.731268,0.735072,0.734891,0.7375,0.736413,0.736775,0.735507,0.73808,0.731051,0.736486,0.7425,0.737391,0.738225,0.73279,0.731123,0.724783,0.726014,0.708116,
55400,0.99491,0.998592,0.996679,0.995848,0.992816,0.990217,0.984332,0.973827,0.962671,0.943718,0.91574,0.875812,0.811083,0.754332,0.69491,0.671227,0.681083,0.68704,0.70213,0.716426,0.727329,0.729097,0.732094,0.735957,0.739675,0.735921,0.732347,0.733574,0.737148,0.740975,0.738809,0.730975,0.735162,0.734693,0.73722,0.736426,0.736498,0.735523,0.738014,0.731011,0.736715,0.74231,0.737329,0.738267,0.73278,0.731408,0.725054,0.726101,0.70787,
55600,0.994928,0.998597,0.996691,0.995863,0.992806,0.990252,0.984353,0.973777,0.96259,0.943669,0.915612,0.875863,0.810935,0.754317,0.694748,0.671367,0.681439,0.687374,0.702194,0.716511,0.727158,0.728705,0.732014,0.736007,0.739928,0.735863,0.732626,0.733633,0.737302,0.740935,0.738597,0.731043,0.735,0.73464,0.737374,0.736655,0.736619,0.735468,0.738022,0.730863,0.736763,0.742194,0.736835,0.738381,0.73295,0.731295,0.725108,0.725899,0.707842,
55800,0.99491,0.998566,0.996703,0.995878,0.992796,0.990251,0.984373,0.973835,0.962581,0.943656,0.915556,0.875914,0.811039,0.754409,0.694767,0.671147,0.681362,0.687097,0.70172,0.716846,0.727133,0.728817,0.731971,0.736057,0.740036,0.735914,0.732724,0.733907,0.737168,0.740896,0.738387,0.730789,0.734839,0.734624,0.737527,0.736595,0.736738,0.735627,0.738065,0.730968,0.736918,0.742366,0.736738,0.738495,0.733154,0.731147,0.725054,0.725448,0.707885,
56000,0.994893,0.998571,0.996679,0.995857,0.99275,0.990286,0.984357,0.973821,0.962643,0.943643,0.915643,0.876107,0.81125,0.7545,0.6945,0.671179,0.681286,0.687,0.701714,0.716643,0.726893,0.728964,0.731893,0.735714,0.740036,0.736214,0.732786,0.734036,0.736786,0.741071,0.738714,0.730857,0.734857,0.734714,0.737679,0.736857,0.736857,0.735857,0.738143,0.730821,0.736857,0.742321,0.736857,0.738679,0.733179,0.731143,0.725071,0.725571,0.707536,
56200,0.994911,0.998577,0.99669,0.995872,0.992705,0.990285,0.98427,0.973879,0.962669,0.943665,0.915658,0.87605,0.811032,0.754164,0.694377,0.671459,0.681459,0.687189,0.701566,0.716726,0.726975,0.729075,0.732064,0.735765,0.73968,0.736192,0.732456,0.734093,0.736868,0.740961,0.738861,0.731068,0.734947,0.734698,0.737687,0.736975,0.736762,0.735907,0.737722,0.730356,0.736655,0.742313,0.736512,0.738897,0.733096,0.731317,0.725302,0.725587,0.707438,
56400,0.994894,0.998582,0.996702,0.995851,0.992695,0.990319,0.984326,0.973901,0.96266,0.943652,0.915851,0.876099,0.811099,0.754113,0.693936,0.671738,0.681383,0.687163,0.701099,0.716844,0.727057,0.729007,0.732518,0.735638,0.739504,0.736099,0.73266,0.734326,0.736702,0.741135,0.738901,0.731099,0.734858,0.73461,0.737092,0.737021,0.736667,0.735709,0.737624,0.730284,0.736667,0.742021,0.736702,0.739149,0.733121,0.731241,0.725071,0.725638,0.70734,
56600,0.994912,0.998587,0.996714,0.995866,0.992721,0.990318,0.984276,0.973958,0.962686,0.94364,0.915972,0.876042,0.811095,0.753922,0.693922,0.671837,0.681131,0.687385,0.700636,0.717032,0.72689,0.72894,0.732792,0.735654,0.739505,0.736219,0.732261,0.734594,0.736926,0.740848,0.738869,0.731131,0.734594,0.734558,0.737244,0.737244,0.73682,0.73576,0.737915,0.730318,0.736678,0.742085,0.736608,0.73894,0.732721,0.731131,0.725088,0.72576,0.707562,
56800,0.99493,0.998556,0.99669,0.995845,0.992746,0.990282,0.984261,0.974014,0.962782,0.943592,0.916056,0.876162,0.811197,0.753486,0.693908,0.671831,0.681373,0.6875,0.70088,0.716761,0.726866,0.728979,0.733169,0.735634,0.739542,0.736232,0.732218,0.734401,0.736761,0.740775,0.738873,0.731092,0.734296,0.734718,0.73757,0.737465,0.736901,0.735845,0.737958,0.730282,0.736479,0.741972,0.736725,0.739155,0.732746,0.731268,0.725246,0.725915,0.707394,
57000,0.994912,0.998561,0.996667,0.99586,0.992737,0.990316,0.984281,0.97407,0.962912,0.943754,0.916211,0.876246,0.811228,0.753719,0.693263,0.671754,0.681263,0.687544,0.701228,0.717228,0.726877,0.729298,0.733614,0.735719,0.739509,0.73607,0.732175,0.734281,0.736702,0.741018,0.738807,0.731228,0.734456,0.734807,0.737649,0.737754,0.736526,0.736035,0.737754,0.729754,0.736632,0.742386,0.736912,0.739298,0.732737,0.731544,0.725368,0.725754,0.707333,
57200,0.99493,0.998566,0.996678,0.995839,0.992762,0.990245,0.984266,0.973916,0.962832,0.943881,0.916294,0.876364,0.811573,0.754021,0.693287,0.671294,0.680909,0.687657,0.701014,0.716643,0.726608,0.729441,0.733811,0.735664,0.73951,0.736084,0.732308,0.734231,0.736713,0.741224,0.738916,0.731329,0.734685,0.734965,0.737762,0.737448,0.736399,0.736084,0.737762,0.729825,0.736573,0.742413,0.737098,0.739336,0.732832,0.731399,0.725315,0.72535,0.707308,
57400,0.994948,0.998571,0.996655,0.995854,0.992753,0.990244,0.984286,0.973937,0.962822,0.943902,0.916341,0.876655,0.811254,0.753798,0.692822,0.671429,0.681045,0.687875,0.701185,0.716864,0.726725,0.729268,0.733972,0.73561,0.739164,0.735993,0.732265,0.73446,0.73662,0.741185,0.739199,0.731498,0.734704,0.735017,0.737456,0.737491,0.736202,0.735645,0.737979,0.729965,0.736202,0.742544,0.737003,0.739303,0.732578,0.731603,0.725645,0.725436,0.707178,
57600,0.994965,0.998576,0.996667,0.995764,0.992778,0.990278,0.984306,0.973924,0.962674,0.943924,0.91625,0.876632,0.811424,0.753993,0.692778,0.671146,0.681181,0.688368,0.701458,0.716875,0.726979,0.729097,0.733993,0.735382,0.739028,0.736215,0.732465,0.73434,0.736632,0.741319,0.739201,0.731667,0.734792,0.734896,0.737396,0.737778,0.735868,0.73559,0.738264,0.729965,0.736493,0.742847,0.73684,0.739306,0.732431,0.73125,0.725625,0.725347,0.707326,
57800,0.994983,0.998581,0.996644,0.995744,0.992734,0.990311,0.984291,0.97391,0.962491,0.944014,0.916298,0.876609,0.811453,0.753841,0.693183,0.671003,0.681003,0.688097,0.701176,0.716851,0.72737,0.729239,0.734187,0.73526,0.739135,0.736332,0.732422,0.734118,0.736713,0.741246,0.73917,0.731592,0.734567,0.735087,0.737163,0.737751,0.735986,0.735606,0.738304,0.730069,0.736505,0.74301,0.736886,0.739412,0.732388,0.731592,0.725744,0.725536,0.707405,
58000,0.995,0.998586,0.996655,0.995759,0.992724,0.99031,0.984345,0.973931,0.962414,0.944103,0.916276,0.876655,0.811621,0.75369,0.693172,0.670828,0.680931,0.688207,0.701241,0.716862,0.727414,0.729034,0.734138,0.735276,0.739103,0.736379,0.732345,0.733897,0.737172,0.741172,0.739241,0.731759,0.734448,0.734862,0.737103,0.737793,0.735966,0.735897,0.738345,0.729966,0.73669,0.743034,0.736483,0.739276,0.732414,0.731966,0.725828,0.725897,0.707448,
58200,0.995017,0.998591,0.996667,0.995773,0.992749,0.990309,0.984364,0.973918,0.962474,0.944124,0.91622,0.876529,0.811615,0.753677,0.693196,0.670962,0.680722,0.687904,0.701271,0.716804,0.727595,0.729107,0.734364,0.735361,0.739072,0.73622,0.732371,0.733849,0.737285,0.740997,0.739381,0.732131,0.73433,0.734777,0.737251,0.73756,0.735979,0.735911,0.738351,0.729519,0.736529,0.743058,0.736632,0.73921,0.732543,0.731993,0.725808,0.726082,0.707491,
58400,0.995034,0.998596,0.996678,0.995788,0.992774,0.990342,0.984384,0.973938,0.962603,0.944178,0.916336,0.876507,0.811575,0.753699,0.692877,0.670959,0.680685,0.688082,0.701233,0.716815,0.727534,0.729144,0.734452,0.73524,0.738767,0.736062,0.732466,0.733767,0.737295,0.740993,0.739418,0.732055,0.734452,0.734966,0.737295,0.737705,0.736027,0.736062,0.73839,0.729178,0.736507,0.743219,0.737021,0.739281,0.73274,0.731918,0.72589,0.726096,0.7075,
58600,0.995051,0.998567,0.996689,0.995802,0.992765,0.990307,0.9843,0.973925,0.962662,0.94413,0.91628,0.876553,0.81198,0.753686,0.692799,0.670785,0.680819,0.688055,0.700819,0.717031,0.727543,0.729215,0.734403,0.735392,0.738908,0.736007,0.732491,0.733652,0.737133,0.740751,0.739113,0.732048,0.734539,0.735222,0.73744,0.737747,0.736007,0.736143,0.738464,0.72942,0.736485,0.743072,0.73686,0.739522,0.732969,0.73198,0.726109,0.725939,0.70744,
58800,0.995034,0.998537,0.996701,0.995816,0.992755,0.99034,0.984354,0.97398,0.962653,0.944116,0.916293,0.876361,0.811905,0.753741,0.692789,0.67068,0.68102,0.688299,0.701122,0.717075,0.727687,0.729184,0.734728,0.735272,0.738912,0.735952,0.732381,0.733912,0.736973,0.740748,0.739354,0.731803,0.734626,0.735442,0.737381,0.737687,0.736122,0.736088,0.738503,0.729286,0.736803,0.743231,0.736327,0.739762,0.733197,0.732177,0.726224,0.725918,0.707381,
59000,0.995051,0.998542,0.996712,0.995831,0.99278,0.990373,0.984305,0.973864,0.962644,0.944102,0.916339,0.876339,0.811932,0.753729,0.69278,0.670475,0.681119,0.688373,0.701051,0.716949,0.727763,0.729356,0.734814,0.735254,0.738949,0.735966,0.732136,0.733729,0.73678,0.74061,0.739051,0.732068,0.734983,0.735559,0.737492,0.737695,0.736136,0.736,0.73861,0.729356,0.736542,0.743153,0.736271,0.73939,0.733525,0.732237,0.726237,0.725966,0.707424,
59200,0.995034,0.998547,0.996723,0.995845,0.99277,0.990338,0.984324,0.973953,0.962703,0.94402,0.916284,0.876216,0.811959,0.753851,0.692736,0.670338,0.680608,0.688784,0.701216,0.717095,0.727736,0.729291,0.734797,0.734966,0.738851,0.735912,0.732297,0.733851,0.736858,0.740709,0.739257,0.732297,0.735,0.735642,0.736993,0.737331,0.73598,0.735946,0.73848,0.729324,0.736926,0.743277,0.736351,0.739358,0.733649,0.732297,0.72625,0.72625,0.707534,
59400,0.995051,0.998485,0.996734,0.995859,0.992761,0.990337,0.984343,0.973906,0.962626,0.943939,0.916263,0.876263,0.811987,0.753771,0.692862,0.670034,0.681044,0.689091,0.701178,0.717306,0.727845,0.729057,0.73468,0.734781,0.738653,0.73596,0.732222,0.733906,0.737037,0.740875,0.739293,0.732256,0.734983,0.735758,0.736936,0.737306,0.735791,0.735993,0.738384,0.729293,0.736902,0.7433,0.736633,0.739394,0.733737,0.73229,0.726094,0.726162,0.707542,
59600,0.995067,0.998456,0.996745,0.995772,0.992785,0.990369,0.984362,0.973893,0.962584,0.943893,0.916141,0.876174,0.812148,0.753758,0.693054,0.670101,0.681074,0.688926,0.701074,0.717383,0.727718,0.728859,0.734933,0.734631,0.73906,0.736174,0.732315,0.73406,0.737114,0.740537,0.739027,0.732416,0.735235,0.735369,0.736577,0.73755,0.735839,0.736174,0.738523,0.72953,0.736846,0.743423,0.736544,0.739027,0.733859,0.732517,0.72604,0.726309,0.707651,
59800,0.99505,0.998361,0.996756,0.995786,0.992809,0.990368,0.984314,0.973946,0.962575,0.94388,0.91612,0.87602,0.81204,0.753779,0.693077,0.670033,0.681204,0.68903,0.700936,0.717659,0.72786,0.728997,0.73505,0.734883,0.73913,0.73612,0.732642,0.73408,0.737057,0.7401,0.739064,0.732375,0.735418,0.735017,0.736388,0.737391,0.73612,0.736154,0.738294,0.729632,0.73689,0.743512,0.736622,0.73913,0.733512,0.732542,0.726054,0.726421,0.707893,
60000,0.995067,0.998367,0.996733,0.995767,0.9928,0.9904,0.9843,0.973967,0.962667,0.944,0.9162,0.8761,0.812167,0.753867,0.693167,0.6698,0.681067,0.6893,0.700867,0.717167,0.728033,0.729133,0.735133,0.734933,0.7388,0.736167,0.7325,0.733733,0.7372,0.740167,0.7391,0.732367,0.735733,0.735167,0.736233,0.737433,0.7357,0.736133,0.738167,0.729833,0.736767,0.7439,0.7368,0.739133,0.733733,0.732433,0.726,0.7263,0.7077,
60200,0.995017,0.998372,0.996744,0.995781,0.992824,0.990399,0.984286,0.97402,0.962625,0.94392,0.916246,0.876013,0.812193,0.753787,0.693189,0.669867,0.681196,0.689435,0.700831,0.716944,0.728106,0.728937,0.735482,0.735249,0.739003,0.736246,0.732193,0.733854,0.737542,0.740133,0.739103,0.732326,0.735382,0.735216,0.736445,0.737674,0.73598,0.736279,0.737807,0.729867,0.736744,0.743953,0.736877,0.739236,0.733821,0.732326,0.726113,0.726445,0.707442,
60400,0.995033,0.998344,0.996755,0.995762,0.992815,0.99043,0.984272,0.974007,0.962649,0.943874,0.916192,0.876192,0.812185,0.753841,0.693411,0.669934,0.681159,0.689007,0.700397,0.716987,0.728344,0.72894,0.73553,0.735199,0.738841,0.735993,0.732219,0.733874,0.737616,0.740232,0.739139,0.731954,0.735232,0.735066,0.736258,0.737583,0.736026,0.73596,0.73798,0.730199,0.736821,0.74394,0.736921,0.739437,0.734272,0.732517,0.72606,0.726424,0.707185,
60600,0.99505,0.99835,0.996766,0.995776,0.992838,0.990429,0.984191,0.974059,0.962673,0.943762,0.916172,0.876205,0.812343,0.753894,0.693399,0.669868,0.681518,0.689373,0.700561,0.716766,0.728251,0.728944,0.735479,0.735479,0.738845,0.735842,0.732409,0.733762,0.737921,0.740198,0.738977,0.732211,0.735149,0.735116,0.736106,0.737822,0.736073,0.735743,0.738251,0.730132,0.7367,0.74396,0.736799,0.739505,0.734356,0.732574,0.726106,0.726271,0.707096,
60800,0.995066,0.998355,0.996776,0.995789,0.992862,0.990395,0.984211,0.974013,0.962697,0.943684,0.91625,0.87602,0.812368,0.753783,0.693421,0.670066,0.681349,0.689441,0.700329,0.716875,0.728421,0.729145,0.735625,0.735658,0.738849,0.735855,0.732533,0.733586,0.73773,0.740263,0.739145,0.732697,0.735395,0.735197,0.73602,0.737566,0.736053,0.735362,0.738026,0.730263,0.736776,0.743684,0.736612,0.739375,0.734408,0.732467,0.726217,0.726447,0.70727,
61000,0.995082,0.998361,0.996787,0.995738,0.992885,0.990426,0.984262,0.974066,0.962787,0.943672,0.916131,0.875934,0.812361,0.753738,0.693574,0.670098,0.681541,0.689574,0.700525,0.716885,0.728393,0.729082,0.73541,0.735475,0.738721,0.735738,0.732623,0.733934,0.738131,0.740262,0.739246,0.73282,0.735148,0.73518,0.735607,0.737639,0.736164,0.735508,0.738098,0.729934,0.736721,0.743803,0.73682,0.739574,0.734328,0.732492,0.725803,0.726721,0.70741,
61200,0.995065,0.998366,0.996797,0.995752,0.992843,0.990425,0.984314,0.973954,0.962712,0.943725,0.915948,0.875915,0.812451,0.753791,0.693431,0.670033,0.681601,0.689575,0.70049,0.717124,0.728399,0.729281,0.735327,0.735523,0.738627,0.735817,0.732843,0.734052,0.738105,0.740458,0.738987,0.732843,0.735,0.735033,0.735425,0.737614,0.736405,0.735588,0.738301,0.730131,0.736928,0.743987,0.736667,0.739804,0.734641,0.732484,0.725882,0.726928,0.70768,
61400,0.995081,0.998371,0.996775,0.995765,0.992834,0.990423,0.984235,0.973844,0.962638,0.943779,0.916124,0.875928,0.812573,0.753974,0.693388,0.669967,0.681564,0.689577,0.700554,0.717264,0.728306,0.729251,0.735342,0.735505,0.738567,0.735603,0.732671,0.734267,0.738111,0.740782,0.738697,0.732932,0.735016,0.735212,0.735537,0.737492,0.736417,0.73557,0.738436,0.730163,0.73684,0.743746,0.736743,0.740033,0.734593,0.732117,0.726059,0.727101,0.70785,
61600,0.995097,0.998377,0.996786,0.995747,0.992857,0.990422,0.984286,0.973799,0.962597,0.943831,0.916071,0.876136,0.812662,0.754123,0.693442,0.669903,0.681201,0.689091,0.700455,0.71737,0.728604,0.729513,0.735617,0.735747,0.738604,0.735519,0.732825,0.734188,0.73776,0.740617,0.738571,0.73276,0.735032,0.73539,0.735455,0.7375,0.736331,0.735617,0.738571,0.730065,0.737013,0.743831,0.736851,0.739903,0.734773,0.732273,0.726299,0.727435,0.707727,
61800,0.995113,0.998382,0.996796,0.995696,0.99288,0.990421,0.984304,0.973819,0.962621,0.943883,0.916246,0.876149,0.812686,0.753819,0.693172,0.67,0.681197,0.689417,0.700647,0.717282,0.728673,0.729612,0.735663,0.735599,0.738738,0.735307,0.732848,0.733981,0.737605,0.74068,0.738479,0.732783,0.734822,0.735437,0.735566,0.737605,0.736311,0.735825,0.738447,0.729968,0.737184,0.743851,0.736731,0.740032,0.734951,0.732654,0.726149,0.727508,0.70754,
62000,0.995129,0.998387,0.996806,0.995677,0.992871,0.990452,0.984226,0.973742,0.962645,0.944065,0.916419,0.876032,0.812839,0.753935,0.693129,0.669806,0.68129,0.689613,0.700613,0.717419,0.728742,0.729774,0.735548,0.735774,0.738839,0.735258,0.733,0.734129,0.737903,0.740903,0.738258,0.732645,0.734968,0.735323,0.735452,0.737548,0.736452,0.735774,0.738806,0.730194,0.737194,0.744065,0.736968,0.74,0.734871,0.732742,0.725806,0.727452,0.707323,
62200,0.995145,0.99836,0.996817,0.995691,0.992862,0.99045,0.98418,0.973698,0.962637,0.944051,0.916431,0.876013,0.81254,0.753955,0.69299,0.669807,0.681479,0.689614,0.700868,0.717395,0.728842,0.729743,0.735498,0.735884,0.738939,0.735177,0.733087,0.734019,0.737974,0.740707,0.738585,0.732765,0.73492,0.734952,0.735627,0.737621,0.736334,0.735756,0.738682,0.730354,0.737042,0.743859,0.737074,0.739839,0.734791,0.732733,0.725627,0.727653,0.707267,
62400,0.99516,0.998333,0.996827,0.995705,0.992853,0.990481,0.984199,0.973782,0.96266,0.943974,0.916506,0.876058,0.812372,0.753814,0.692917,0.669776,0.681603,0.689679,0.700769,0.717404,0.728686,0.729744,0.735673,0.735962,0.738878,0.735192,0.732724,0.733942,0.737885,0.740481,0.73875,0.733013,0.735,0.735288,0.735801,0.737788,0.736058,0.735609,0.738718,0.730449,0.736987,0.743654,0.737019,0.740032,0.734359,0.732724,0.725513,0.727917,0.707212,
62600,0.995176,0.998339,0.996805,0.995719,0.992843,0.990383,0.984217,0.973802,0.962684,0.944026,0.916518,0.876038,0.812332,0.753706,0.693003,0.669617,0.681949,0.68984,0.700479,0.7177,0.728818,0.729393,0.735783,0.735911,0.73853,0.735304,0.733067,0.734089,0.737923,0.740351,0.738914,0.733387,0.734952,0.735367,0.735847,0.737732,0.735911,0.735559,0.738946,0.730447,0.736837,0.743642,0.737125,0.739968,0.734537,0.73246,0.725559,0.727859,0.707061,
62800,0.995191,0.998344,0.996815,0.995732,0.992866,0.990382,0.984236,0.973885,0.962739,0.944045,0.916274,0.875924,0.812261,0.753726,0.692803,0.669618,0.681815,0.68965,0.700828,0.717548,0.728885,0.729427,0.735732,0.735955,0.738535,0.735414,0.733217,0.734172,0.737994,0.740255,0.739045,0.733376,0.735096,0.735318,0.735637,0.737866,0.73586,0.735764,0.739108,0.730541,0.736592,0.743662,0.73707,0.740223,0.734682,0.732293,0.725382,0.727866,0.707229,
63000,0.995206,0.998349,0.996825,0.995746,0.992857,0.990413,0.984254,0.973905,0.96273,0.944,0.91619,0.875873,0.812222,0.753746,0.692921,0.669683,0.682127,0.689651,0.70073,0.717556,0.728952,0.729365,0.735937,0.735937,0.738508,0.735302,0.733238,0.734317,0.737841,0.740286,0.73873,0.733587,0.734921,0.735048,0.735524,0.73819,0.735937,0.736063,0.739206,0.730603,0.736381,0.743333,0.737302,0.740381,0.734381,0.73181,0.725429,0.727905,0.707175,
63200,0.99519,0.998323,0.996835,0.995728,0.99288,0.990443,0.984209,0.973956,0.962785,0.944082,0.915981,0.875949,0.812215,0.753987,0.692975,0.669335,0.681804,0.689557,0.700791,0.717627,0.729019,0.729241,0.735823,0.735949,0.738418,0.735158,0.733291,0.734272,0.737658,0.740411,0.738734,0.733639,0.73481,0.735253,0.735348,0.738101,0.735981,0.736203,0.739399,0.730918,0.736361,0.743259,0.737215,0.740316,0.734272,0.731835,0.725696,0.727753,0.707405,
63400,0.995174,0.998328,0.996814,0.995741,0.992871,0.990442,0.984227,0.973943,0.962681,0.943943,0.916057,0.876088,0.812303,0.754164,0.692744,0.669527,0.681924,0.689401,0.700726,0.717603,0.728959,0.729369,0.735868,0.736246,0.73858,0.735268,0.733155,0.734006,0.737666,0.740568,0.73877,0.733912,0.734984,0.735363,0.735363,0.738044,0.735962,0.736151,0.739148,0.730662,0.73653,0.743375,0.73735,0.740189,0.734164,0.731956,0.725868,0.727823,0.707539,
63600,0.995189,0.998333,0.996824,0.995723,0.99283,0.99044,0.984245,0.973931,0.962767,0.943868,0.916069,0.876069,0.812264,0.753899,0.692579,0.669623,0.682233,0.689371,0.70044,0.71761,0.729182,0.729403,0.735755,0.736226,0.738553,0.735566,0.733365,0.733868,0.737484,0.740755,0.738836,0.733396,0.735,0.735094,0.735252,0.737862,0.736038,0.736258,0.738962,0.730409,0.736604,0.743553,0.737296,0.740283,0.734088,0.732264,0.725692,0.72761,0.707799,
63800,0.995204,0.998339,0.996834,0.995737,0.992853,0.990439,0.984232,0.973887,0.962759,0.943793,0.915956,0.875956,0.81232,0.753511,0.69232,0.669404,0.682257,0.689624,0.700815,0.717743,0.728934,0.729561,0.73511,0.736019,0.738589,0.735768,0.733511,0.733824,0.737837,0.741003,0.738966,0.733417,0.735298,0.734922,0.735266,0.737962,0.736144,0.736395,0.738589,0.730282,0.736489,0.743636,0.737179,0.740219,0.734138,0.732069,0.725862,0.727179,0.707868,
