mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
42550,0.0562795,0.0227412,0.0576215,0.0479539,0.0189123,0.0544979,0.0351328,0.0474271,0.051985,0.0514908,0.054749,0.0316713,0.0373898,0.00728029,0.0208385,0.0452262,0.00829542,0.000319157,0.000350743,0.00152859,0.000303802,0.000271926,0.000201202,5.02526e-05,5.6132e-05,9.0878e-05,7.74129e-05,4.91929e-05,9.709e-05,5.06577e-05,0.000103748,0.000429064,0.00388764,6.88538e-05,4.49408e-05,4.5613e-05,4.49138e-05,4.43295e-05,4.4271e-05,4.50082e-05,4.51154e-05,4.4784e-05,4.44748e-05,4.44763e-05,4.4328e-05,4.42288e-05,4.42202e-05,4.4213e-05,4.42066e-05,4.42113e-05,
42560,0.0545295,0.0341221,0.050849,0.0575452,0.0522115,0.0590821,0.0422994,0.0521832,0.00132962,0.0389575,0.0296752,0.0566899,0.0569793,0.0390742,0.00939591,0.0272887,0.00505409,0.00335869,0.000813977,0.00017489,0.000461098,0.00140113,0.00110821,7.11701e-05,0.000370606,5.16182e-05,0.000215037,0.00369726,0.000106144,0.000222785,5.87701e-05,6.58654e-05,5.61514e-05,4.42367e-05,4.59738e-05,4.47968e-05,4.43836e-05,4.51128e-05,4.46444e-05,4.49037e-05,4.47858e-05,4.51746e-05,4.43241e-05,4.42372e-05,4.42338e-05,4.42402e-05,4.43524e-05,4.42255e-05,4.42394e-05,4.421e-05,
42570,0.0421805,0.0408689,0.0162268,0.0525104,0.0360136,0.0391775,0.0225996,0.0591886,0.0409806,0.0481592,0.0130627,0.0358769,0.0210528,0.00234418,0.0015745,0.00164135,0.00229198,0.017006,0.0491959,0.0524447,0.00336157,8.26317e-05,0.00338106,0.000611557,4.80812e-05,0.000200398,6.91393e-05,4.44474e-05,4.70918e-05,6.60795e-05,0.000192032,0.000251992,4.447e-05,4.48026e-05,4.57167e-05,4.42419e-05,4.46123e-05,5.02275e-05,4.42875e-05,4.44836e-05,4.42169e-05,4.42398e-05,4.43269e-05,4.49572e-05,4.42313e-05,4.42413e-05,4.42427e-05,4.42345e-05,4.42542e-05,4.42072e-05,
42580,0.00794882,0.0535629,0.0147785,0.0314137,0.0600076,0.0152227,0.0555144,0.0197093,0.046929,0.0270408,0.0501408,0.0275158,0.0212813,0.0506407,0.054684,0.0459934,0.0536361,0.0394345,0.036717,0.00346122,0.00378511,0.00238599,0.000221935,4.47352e-05,5.77161e-05,0.000111733,0.00011414,0.000251439,4.43594e-05,5.76213e-05,8.8653e-05,4.47502e-05,5.49866e-05,5.5269e-05,4.74579e-05,4.54727e-05,4.50714e-05,4.42899e-05,4.45639e-05,4.44808e-05,4.45009e-05,4.44519e-05,4.42225e-05,4.42787e-05,4.42065e-05,4.42065e-05,4.43464e-05,4.42167e-05,4.42141e-05,4.42091e-05,
42590,0.0483459,0.0518493,0.0106451,0.0462622,0.0532763,0.000240864,0.0544529,0.0480163,0.0551708,0.0465067,0.0586059,0.0509199,0.0350227,0.0377881,0.0498701,0.0320673,0.0144244,0.0222019,0.000841928,0.000670344,0.000114655,0.000133213,9.7339e-05,0.00318172,0.000192017,0.00239673,7.61879e-05,0.000830381,7.35131e-05,5.16906e-05,5.54022e-05,5.11195e-05,4.59826e-05,4.66763e-05,4.72372e-05,6.26346e-05,4.80647e-05,4.51031e-05,4.45049e-05,4.43255e-05,4.42706e-05,4.4268e-05,4.43112e-05,4.4316e-05,4.4409e-05,4.42164e-05,4.42377e-05,4.42075e-05,4.42097e-05,4.42072e-05,
42600,0.0242712,0.0548448,0.0416418,0.0159666,0.0343562,0.0506804,0.0531236,0.0183576,0.0497484,0.040221,0.0381351,0.0175987,0.0401651,0.0253358,0.0175625,0.030733,0.0163492,0.0086218,0.000217122,0.000357823,0.00123167,6.55818e-05,0.00146278,0.000288991,0.00112095,0.000190796,7.84359e-05,4.90864e-05,5.46315e-05,5.55986e-05,4.81158e-05,5.70007e-05,4.90303e-05,6.32676e-05,4.48255e-05,4.64731e-05,4.66331e-05,4.65969e-05,4.44219e-05,4.43448e-05,4.45887e-05,4.42639e-05,4.42132e-05,4.4306e-05,4.42107e-05,4.42485e-05,4.42412e-05,4.42465e-05,4.4209e-05,4.42114e-05,
42610,0.0377092,0.032853,0.00967568,0.0545745,0.0376416,0.0490108,0.0288028,0.0530797,0.045942,0.0503176,0.0243308,0.0210715,0.0340748,0.00112945,0.012104,0.0583194,0.00882995,0.0164313,0.00188018,0.000588148,0.00233,0.00059053,0.000195442,0.000202402,0.000243495,6.8221e-05,0.000155653,5.86702e-05,0.000144173,5.09773e-05,4.63616e-05,4.4699e-05,4.64922e-05,4.66846e-05,4.81941e-05,6.57103e-05,4.43768e-05,4.43302e-05,4.44043e-05,4.4819e-05,4.53715e-05,4.65113e-05,4.43629e-05,4.43303e-05,4.42154e-05,4.42319e-05,4.42493e-05,4.4254e-05,4.42109e-05,4.42076e-05,
42620,0.0495462,0.0484188,0.0527945,0.051624,0.0390377,0.0484818,0.0493852,0.0481543,0.0440487,0.0397685,0.0567324,0.0156814,0.02556,0.00728003,0.0409412,0.00536853,0.00227147,0.000511301,0.000164217,0.00109235,0.000151348,0.000174262,9.30464e-05,0.000339614,0.0368539,0.000366077,0.000254824,0.000196005,5.52496e-05,5.12338e-05,4.72444e-05,6.86654e-05,5.03691e-05,5.47629e-05,5.89883e-05,4.5698e-05,4.43592e-05,4.45951e-05,4.43271e-05,4.46513e-05,4.45434e-05,4.4338e-05,4.43012e-05,4.42275e-05,4.42372e-05,4.43469e-05,4.42575e-05,4.42121e-05,4.42083e-05,4.42082e-05,
42630,0.0500442,0.017594,0.0294059,0.0167288,0.0487637,0.0482769,0.04815,0.032884,0.0493949,0.0395444,0.0455631,0.0382044,0.0534343,0.0107153,0.00366493,0.000331885,0.0415399,0.00237264,0.0038928,0.0335438,0.000107294,0.000347646,0.000463872,0.000230305,0.000485415,8.02968e-05,0.000165614,6.49187e-05,5.6051e-05,5.00252e-05,5.52193e-05,5.14511e-05,4.60173e-05,5.20461e-05,4.43469e-05,4.63698e-05,4.63395e-05,4.45891e-05,4.46286e-05,4.58577e-05,4.42509e-05,4.43802e-05,4.44289e-05,4.4398e-05,4.42109e-05,4.4236e-05,4.42534e-05,4.42139e-05,4.42176e-05,4.42168e-05,
42640,0.0107292,0.0576902,0.0575471,0.0489283,0.056291,0.040623,0.016245,0.0551825,0.0563707,0.00180688,0.0369898,0.0161339,0.0467766,0.057518,0.0384789,0.0119444,0.023961,0.00624347,0.00116878,0.00194122,0.000569631,0.00148705,6.38085e-05,0.000146681,0.00192154,0.000222643,5.52703e-05,9.33954e-05,7.77516e-05,4.53585e-05,8.43196e-05,6.10552e-05,4.77254e-05,4.97455e-05,4.98784e-05,4.4912e-05,4.48068e-05,4.43474e-05,4.45935e-05,4.42815e-05,4.43105e-05,4.43009e-05,4.44285e-05,4.44027e-05,4.61616e-05,4.42091e-05,4.42181e-05,4.4213e-05,4.4217e-05,4.42121e-05,
42650,0.0535304,0.0017012,0.0528828,0.020148,0.0434925,0.0564426,0.0139922,0.0470434,0.0538685,0.0516801,0.0154457,0.0246855,0.0401017,0.00265301,0.00768812,0.0584987,0.0465382,0.000368152,0.00450795,0.00228274,0.00118464,0.000417418,7.74313e-05,0.000176338,0.000122321,5.54095e-05,4.8211e-05,6.18125e-05,5.07669e-05,5.48087e-05,5.39161e-05,4.44338e-05,5.11059e-05,4.42824e-05,0.00012365,8.15513e-05,4.62015e-05,4.72304e-05,4.42167e-05,4.63643e-05,4.42329e-05,4.43227e-05,4.43379e-05,4.43902e-05,4.42337e-05,4.42077e-05,4.42182e-05,4.42151e-05,4.42346e-05,4.42235e-05,
42660,0.0132659,0.0555502,0.0505487,0.0396784,0.0553866,0.0377104,0.0322655,0.050137,0.0394812,0.0584452,0.0453061,0.0519863,0.0427754,0.0127933,0.0035662,0.0299179,0.000390212,0.000627406,0.000243143,0.000779332,0.000163843,0.000200229,0.00421746,0.000542761,0.000115167,0.000150562,7.3825e-05,6.66327e-05,0.00111014,0.000162464,0.000118391,5.10871e-05,9.08994e-05,4.61784e-05,5.74415e-05,4.78486e-05,4.68497e-05,4.4783e-05,4.4855e-05,4.42638e-05,4.46356e-05,4.4294e-05,4.42081e-05,4.42461e-05,4.42093e-05,4.61244e-05,4.42906e-05,4.42302e-05,4.42207e-05,4.42123e-05,
42670,0.0561417,0.0437116,0.0255785,0.0357539,0.0567089,0.0572904,0.0408368,0.0529866,0.0159014,0.00590242,0.0577639,0.0356347,0.0185431,0.053086,0.0565173,0.00196572,0.0090815,0.00457632,0.00153353,0.0038027,0.000127206,0.00118469,0.000281886,0.000693803,0.000249327,7.85459e-05,5.5092e-05,0.000122743,8.7686e-05,6.66182e-05,9.37743e-05,4.87656e-05,5.03535e-05,5.17563e-05,4.64582e-05,7.64492e-05,4.84464e-05,4.55288e-05,4.48439e-05,4.43073e-05,4.52416e-05,4.42356e-05,4.42648e-05,4.43212e-05,4.42209e-05,4.42283e-05,4.42116e-05,4.42151e-05,4.42105e-05,4.4212e-05,
42680,0.0573399,0.043136,0.0423969,0.0304471,0.00581535,0.0444591,0.050444,0.0452772,0.0246004,0.0462606,0.0596339,0.059592,0.0281321,0.0284286,0.011724,0.00391306,0.000689221,0.00673957,0.000880168,0.000538592,0.00426204,0.00102595,0.000221024,0.000141115,0.000159673,0.000184834,0.000326757,5.58869e-05,0.000142432,9.05782e-05,6.56728e-05,7.83858e-05,6.06232e-05,4.6651e-05,5.14633e-05,4.7739e-05,4.54834e-05,4.44486e-05,4.4309e-05,4.43335e-05,4.4663e-05,4.75466e-05,4.43118e-05,4.42158e-05,4.42146e-05,4.42723e-05,4.42525e-05,4.42115e-05,4.42234e-05,4.42082e-05,
42690,0.0543965,0.0375676,0.0506691,0.0492885,0.0388803,0.0185051,0.0400558,0.049692,0.0547394,0.0476595,0.0247336,0.0477977,0.0291666,0.0149786,0.00878046,0.00162076,0.00730751,0.00129142,0.0056638,0.00446596,5.59953e-05,0.000585937,0.00294646,0.0011909,0.000466209,0.000371487,5.57014e-05,0.000132142,9.58295e-05,0.000114172,5.01364e-05,5.31465e-05,6.37801e-05,4.45498e-05,4.878e-05,4.47819e-05,4.6209e-05,4.49121e-05,4.43417e-05,4.42341e-05,4.42768e-05,4.43271e-05,4.42674e-05,4.42725e-05,4.42085e-05,4.43741e-05,4.43153e-05,4.42489e-05,4.42126e-05,4.4227e-05,
42700,0.0569801,0.0524803,0.0369818,0.0583091,0.0525328,0.042887,0.0404634,0.0180953,0.00463001,0.0284664,0.0170844,0.0349462,0.0419958,0.0166239,0.037704,0.000642722,0.0031962,0.00166943,0.00595979,0.0591778,0.0018903,0.000751524,0.000383531,0.00116881,0.000267254,0.000582557,0.00014083,5.8513e-05,5.26942e-05,9.43644e-05,4.62389e-05,4.81588e-05,0.000105551,5.46581e-05,4.92201e-05,4.50239e-05,4.51776e-05,4.50704e-05,4.43492e-05,4.46638e-05,4.43365e-05,4.42732e-05,4.43193e-05,4.42463e-05,4.42263e-05,4.42557e-05,4.43029e-05,4.43255e-05,4.42108e-05,4.42121e-05,
42710,0.0554176,0.0426463,0.00132215,0.0537643,0.0597067,0.0554183,0.0531791,0.0436161,0.0565049,0.0175669,0.0391921,0.0108721,0.00329667,0.00474871,0.0559238,0.0153185,0.0149677,0.0111096,0.00121713,0.00136145,0.000398773,0.000936802,0.000229738,0.000188137,0.000213543,0.000293641,0.000517226,0.000457396,0.000174079,4.50665e-05,5.70181e-05,0.000105338,4.92808e-05,4.53078e-05,4.80846e-05,4.43143e-05,4.51533e-05,4.6915e-05,4.57835e-05,4.43982e-05,4.4607e-05,4.43515e-05,4.43547e-05,4.42604e-05,4.42701e-05,4.42223e-05,4.42402e-05,4.42098e-05,4.42138e-05,4.42197e-05,
42720,0.0518255,0.00217318,0.0369503,0.0577541,0.0544289,0.0529659,0.0396853,0.0535769,0.0217988,0.0579205,0.0521092,0.0158763,0.0588975,0.0186447,0.0119181,0.0190291,0.00977201,0.0011564,0.001847,0.000930606,0.00196804,0.000530821,0.000837302,0.000293268,0.000472991,0.000233375,0.000199675,0.000140048,5.98137e-05,4.8086e-05,7.47652e-05,4.55064e-05,4.43533e-05,4.82287e-05,4.6815e-05,4.53054e-05,4.48229e-05,4.57358e-05,4.42513e-05,4.45617e-05,4.44238e-05,4.42638e-05,4.43377e-05,4.42454e-05,4.42203e-05,4.42548e-05,4.47904e-05,4.43673e-05,4.42408e-05,4.42089e-05,
42730,0.0551405,0.0121476,0.0304339,0.0389149,0.0573178,0.0529568,0.034205,0.0397488,0.0488286,0.048584,0.00384679,0.0148223,0.00225241,0.00133145,0.0101877,0.000674016,0.0117284,0.00753129,0.0560421,0.00223756,0.0179263,0.000712464,0.000476277,0.000357693,0.000405087,0.000163421,4.83738e-05,5.45774e-05,0.000130079,8.77032e-05,0.000163941,7.34983e-05,4.47182e-05,4.85211e-05,4.62395e-05,4.52666e-05,4.49741e-05,4.43144e-05,4.42473e-05,4.49468e-05,4.43865e-05,4.45453e-05,4.48685e-05,4.44293e-05,4.43181e-05,4.42911e-05,4.42162e-05,4.42217e-05,4.42496e-05,4.42104e-05,
42740,0.0586644,0.0518907,0.0433334,0.059176,0.0454677,0.00900218,0.0509351,0.0334916,0.0430222,0.0100855,0.0129492,0.0478354,0.01453,0.0534726,0.0566167,0.0577331,0.00723308,0.00184795,0.00689311,0.000962797,0.000246136,0.00043908,0.000905083,9.88371e-05,0.00044395,0.00206321,8.13727e-05,0.000212174,0.000205373,6.22533e-05,4.85819e-05,6.78379e-05,4.87487e-05,4.4263e-05,4.53743e-05,4.51073e-05,4.57125e-05,4.47991e-05,4.64285e-05,4.45764e-05,5.0133e-05,4.43577e-05,4.42379e-05,4.42206e-05,4.42086e-05,4.43612e-05,4.42861e-05,4.42887e-05,4.42073e-05,4.42207e-05,
42750,0.000731722,0.0452638,0.0369993,0.0276883,0.0595428,0.058237,0.0179286,0.0245247,0.0360447,0.0388662,0.0175941,0.0319665,0.0592117,0.0382503,0.00426989,0.0161638,0.00424375,0.00526749,0.00157138,0.000909103,0.000784419,0.00253272,0.00068472,0.000277541,0.000576804,0.000100996,5.13244e-05,6.89807e-05,0.000106639,6.78051e-05,5.56068e-05,7.00086e-05,4.90787e-05,4.57212e-05,4.58615e-05,4.91282e-05,4.74525e-05,4.43432e-05,4.74996e-05,4.42245e-05,4.42567e-05,4.42509e-05,4.45408e-05,4.42939e-05,4.4449e-05,4.47381e-05,4.42143e-05,4.42136e-05,4.42148e-05,4.42066e-05,
42760,0.0380073,0.0139923,0.0298384,0.0482921,0.0538622,0.056,0.00453253,0.0564792,0.0512451,0.0056059,0.0466246,0.044497,0.0584095,0.0032385,0.0481403,0.0110596,0.0251797,0.0154421,0.000331683,0.00147962,0.00511547,0.000176378,5.13492e-05,6.98237e-05,0.000101083,6.59097e-05,0.000699899,0.000180249,4.61863e-05,0.000106127,0.000156181,4.50512e-05,4.87588e-05,5.36285e-05,0.00125424,4.49884e-05,5.0594e-05,4.57668e-05,4.42253e-05,4.57306e-05,4.48369e-05,4.42419e-05,4.43741e-05,4.42583e-05,4.42826e-05,4.42208e-05,4.42184e-05,4.42195e-05,4.42156e-05,4.42069e-05,
42770,0.0567783,0.0553551,0.0558604,0.0593144,0.0446815,0.0194032,0.0388186,0.0564855,0.0490082,0.0272511,0.0503415,0.0152393,0.0439363,0.0139617,0.016412,0.00525553,0.00597169,0.00188132,0.00636759,0.00108018,8.8342e-05,0.00055255,6.94727e-05,0.000427009,0.000182849,9.73662e-05,7.42532e-05,6.95341e-05,5.88195e-05,0.000981964,6.55748e-05,0.000105507,6.30971e-05,5.00372e-05,4.46587e-05,4.82407e-05,4.48024e-05,4.47867e-05,4.6266e-05,4.55738e-05,4.46592e-05,4.45614e-05,4.42987e-05,4.42079e-05,4.42175e-05,4.42183e-05,4.42222e-05,4.42145e-05,4.42554e-05,4.42698e-05,
42780,0.0600896,0.0449253,0.0247686,0.0266951,0.0347109,0.0590833,0.0517012,0.0516726,0.0463902,0.039865,0.0352258,0.0255988,0.00771023,0.0193996,0.0565343,0.0116802,0.0293289,0.00904688,0.00398498,0.00092201,0.00215916,0.000614013,0.000158582,0.000932689,0.000670827,0.000737502,7.66618e-05,0.000105081,9.39956e-05,6.40626e-05,4.51263e-05,5.80717e-05,7.05256e-05,5.52579e-05,4.46254e-05,4.49534e-05,4.5194e-05,4.48468e-05,4.42293e-05,4.42341e-05,4.42492e-05,4.42639e-05,4.42168e-05,4.42077e-05,4.42671e-05,4.427e-05,4.50866e-05,4.79731e-05,4.44918e-05,4.42197e-05,
42790,0.0522079,0.0586159,0.0589427,0.00244615,0.0294724,0.0553506,0.0556937,0.0398601,0.0225966,0.0422577,0.040522,0.0508507,0.0256991,0.00279197,0.00520769,0.0128381,0.00560791,0.00769359,0.0019227,0.000474027,0.00105826,0.00126449,0.00100784,0.000840159,0.000152129,8.37638e-05,0.000139846,0.000134366,4.69295e-05,4.8451e-05,5.87788e-05,0.000100287,7.38516e-05,4.42644e-05,4.64112e-05,4.48877e-05,4.43997e-05,4.42284e-05,4.43878e-05,4.44665e-05,4.44221e-05,4.45116e-05,4.70303e-05,4.72399e-05,4.46932e-05,4.49488e-05,4.43134e-05,4.42093e-05,4.42102e-05,4.42303e-05,
42800,0.0526077,0.0104893,0.0538119,0.0507938,0.0322828,0.0290365,0.0438166,0.0599779,0.0507939,0.0530233,0.0520707,0.051535,0.0133149,0.00905537,0.028198,0.000867966,0.00204283,0.00385343,0.002066,0.00149195,0.00473407,0.00326251,0.00284748,0.000130745,0.000388106,0.000106118,9.81465e-05,5.69234e-05,5.1644e-05,0.00016585,0.000146918,0.000102226,4.543e-05,5.18342e-05,4.43072e-05,4.45416e-05,4.4927e-05,4.70166e-05,4.52487e-05,4.4472e-05,4.42194e-05,4.48267e-05,4.46847e-05,4.44005e-05,4.47042e-05,4.42527e-05,4.42646e-05,4.42247e-05,4.42257e-05,4.4209e-05,
42810,0.0165161,0.0423863,0.0577065,0.0126869,0.0557964,0.0571262,0.0551104,0.0553052,0.0481733,0.0124707,0.0186119,0.00651774,0.00480449,0.0513094,0.051569,0.030796,0.00546559,0.00115211,0.00207015,0.00512059,0.00326361,0.00117212,5.38693e-05,0.000111863,0.000129767,0.000314648,0.000180154,0.000527821,0.000128521,6.29294e-05,5.16048e-05,4.57086e-05,4.64576e-05,4.98838e-05,0.000102473,4.4501e-05,4.54432e-05,4.76035e-05,4.4698e-05,4.45521e-05,4.44044e-05,4.43492e-05,4.51446e-05,4.42327e-05,4.42263e-05,4.42269e-05,4.42208e-05,4.42551e-05,4.42415e-05,4.42105e-05,
42820,0.0577763,0.0583205,0.0495683,0.0178529,0.0402803,0.0519395,0.0311701,0.0122146,0.0477171,0.0529408,0.033157,0.010359,0.0349707,0.0412258,0.0421281,0.0162618,0.00701743,0.00229476,0.00227551,0.000138208,0.000307733,0.0020745,0.000575777,0.000417701,0.00197499,0.0106311,0.000209846,7.36654e-05,6.08591e-05,4.45762e-05,6.69657e-05,9.53001e-05,7.69668e-05,4.61618e-05,4.76306e-05,4.50723e-05,4.43453e-05,4.56369e-05,4.68875e-05,4.46386e-05,4.44559e-05,4.44345e-05,4.43952e-05,4.42507e-05,4.43154e-05,4.42208e-05,4.42333e-05,4.42291e-05,4.42092e-05,4.42085e-05,
42830,0.0494255,0.0579856,0.0533341,0.0513285,0.0478792,0.0396033,0.0252345,0.000196877,0.0551418,0.0538155,0.0191332,0.0597601,0.0591417,0.0451064,0.00499897,0.00225933,0.00172097,0.0172177,0.00693613,0.00115911,0.00425259,0.00034831,0.00027506,6.67172e-05,0.000159598,7.69323e-05,6.69641e-05,8.6324e-05,9.81343e-05,4.95767e-05,4.52112e-05,4.78737e-05,4.56741e-05,4.58575e-05,5.72453e-05,4.52223e-05,4.42837e-05,4.43592e-05,4.42503e-05,4.42975e-05,4.46144e-05,4.42652e-05,4.42401e-05,4.42595e-05,4.43721e-05,4.42236e-05,4.4605e-05,4.42299e-05,4.43544e-05,4.42112e-05,
42840,0.0299316,0.0434176,0.00640507,0.0514234,0.0568399,0.058524,0.00748202,0.0479076,0.0402949,0.0300631,0.056149,0.0565461,0.0187958,0.0419643,0.00378127,0.00689163,0.00558617,0.00681205,0.0064706,0.00122792,0.000358274,0.000543671,0.000115693,0.00018217,6.97459e-05,9.17012e-05,0.000142343,8.11839e-05,7.64499e-05,6.35819e-05,0.000355899,5.0112e-05,5.12974e-05,4.79936e-05,4.43506e-05,4.64522e-05,4.55586e-05,4.53455e-05,4.44944e-05,4.42154e-05,4.42193e-05,4.45655e-05,4.43395e-05,4.42305e-05,4.42147e-05,4.42164e-05,4.42066e-05,4.4246e-05,4.42349e-05,4.42711e-05,
42850,0.0390719,0.0384941,0.0410262,0.0553324,0.041191,0.0560855,0.0242041,0.0334084,0.0422792,0.0434354,0.0108408,0.0427066,0.0296918,0.0269181,0.0365175,0.0192273,0.00549843,0.00118093,0.00769503,0.00101645,0.00021248,0.000520293,5.65763e-05,0.000179901,9.28179e-05,0.000158029,0.00112109,0.000157243,9.87124e-05,8.42477e-05,7.42383e-05,5.43248e-05,4.44645e-05,4.76676e-05,4.48306e-05,4.4365e-05,4.50744e-05,4.46553e-05,4.56788e-05,4.45584e-05,4.49071e-05,4.42112e-05,4.43091e-05,4.42692e-05,4.42135e-05,4.89434e-05,5.69874e-05,4.42577e-05,4.47162e-05,4.42069e-05,
42860,0.0299829,0.0326563,0.0499822,0.0294036,0.0566728,0.0390297,0.0361579,0.056483,0.0169452,0.0493094,0.0455696,0.0223557,0.0338855,0.0198839,0.0475145,0.00249197,0.00487528,0.0111164,0.000306079,0.00290006,0.00128043,0.00591578,0.0222449,0.000206137,0.000132769,0.000136683,0.000181677,9.80147e-05,9.66852e-05,5.80217e-05,4.94591e-05,4.44622e-05,5.47237e-05,0.000110602,4.43716e-05,4.93835e-05,4.48102e-05,4.43393e-05,4.56939e-05,4.45301e-05,4.8127e-05,4.80067e-05,4.4892e-05,4.42819e-05,4.42519e-05,4.42873e-05,4.42459e-05,4.4231e-05,4.4221e-05,4.42089e-05,
42870,0.0579139,0.0527424,0.0365711,0.0371745,0.0346394,0.0585933,0.0318489,0.0543321,0.0386412,0.0541153,0.037736,0.00480664,0.024047,0.0324551,0.0576423,0.0484921,0.0371044,0.0164231,0.00326865,0.003244,0.00176549,0.000340273,0.000119721,0.00239701,0.000144864,0.00043359,0.000117959,5.1075e-05,4.79828e-05,5.64625e-05,6.8186e-05,4.56622e-05,8.103e-05,4.46415e-05,4.44982e-05,4.73191e-05,4.52615e-05,4.94046e-05,5.43588e-05,4.48777e-05,4.43331e-05,4.43477e-05,4.42703e-05,4.42946e-05,4.42693e-05,4.42323e-05,4.42331e-05,4.4208e-05,4.42174e-05,4.42148e-05,
42880,0.0290392,0.0475351,0.0186833,0.0545543,0.0592407,0.0476069,0.0340896,0.0349663,0.0423689,0.0534471,0.0475362,0.0539552,0.0465516,0.0264367,0.0383424,0.0342236,0.0063562,0.0100731,0.0104755,0.00369876,0.00122703,0.000649763,0.000619354,0.00011751,0.000329636,9.24045e-05,0.000112357,8.28754e-05,4.77892e-05,4.70277e-05,4.74629e-05,5.30139e-05,4.57002e-05,5.14871e-05,4.55939e-05,5.05444e-05,4.77673e-05,4.45455e-05,4.49452e-05,4.4557e-05,4.43406e-05,4.42184e-05,4.42074e-05,4.42724e-05,4.42177e-05,4.42202e-05,4.45668e-05,4.42229e-05,4.44095e-05,4.4268e-05,
42890,0.0506955,0.0567214,0.0534302,0.048896,0.0488151,0.0480586,0.0247038,0.0502116,0.0471215,0.0448445,0.0141425,0.0114723,0.0174282,0.0518153,0.0564286,0.0380766,0.0370352,0.00872467,0.00238207,9.14899e-05,0.000171133,0.00017802,9.15776e-05,0.0035764,0.00123044,0.00138743,0.000454973,8.97529e-05,5.50496e-05,4.85452e-05,5.47849e-05,4.93504e-05,5.3568e-05,5.02483e-05,4.57125e-05,4.6935e-05,4.48834e-05,4.43853e-05,4.44362e-05,4.46555e-05,4.43782e-05,4.45705e-05,4.49829e-05,4.4516e-05,4.43919e-05,4.42479e-05,4.42299e-05,4.42455e-05,4.421e-05,4.42296e-05,
42900,0.0523576,0.0232501,0.0523883,0.045567,0.0507852,0.0354368,0.0586799,0.036014,0.0532362,0.0548104,0.0472796,0.0512748,0.0213868,0.0556709,0.0217244,0.00982203,0.00352968,0.00160821,0.00262991,0.00951836,0.0016191,0.000729683,0.000865453,0.00021766,0.000303189,7.32441e-05,0.000110729,0.000116906,6.79194e-05,7.69602e-05,9.79012e-05,5.46674e-05,4.48763e-05,4.51153e-05,4.59621e-05,4.63446e-05,4.57239e-05,4.64736e-05,4.71131e-05,4.99705e-05,4.42259e-05,4.79246e-05,4.42713e-05,4.43737e-05,4.42687e-05,4.42294e-05,4.42565e-05,4.43308e-05,4.42072e-05,4.42118e-05,
42910,0.0490019,0.0403185,0.0565705,0.0297963,0.0544298,0.0201611,0.0515245,0.0503964,0.0501893,0.038399,0.0399174,0.0215126,0.0506628,0.0490032,0.0187048,0.0152925,0.00785329,0.00640768,0.00248966,7.58315e-05,0.000588621,4.44273e-05,0.000172199,0.000278441,0.00172172,0.000101506,4.44862e-05,9.73892e-05,7.94216e-05,7.72168e-05,5.3636e-05,4.77145e-05,4.54604e-05,4.56859e-05,0.000154457,0.00155653,4.44888e-05,5.45903e-05,5.23273e-05,4.63604e-05,4.54668e-05,4.44863e-05,4.42454e-05,4.43771e-05,4.42388e-05,4.42223e-05,4.42078e-05,4.42424e-05,4.43735e-05,4.42089e-05,
42920,0.0180557,0.055483,0.03372,0.0317847,0.0302959,0.0589586,0.0554851,0.0437045,0.0304834,0.0561896,0.0531169,0.0562428,0.0591837,0.0155451,0.0251074,0.0101077,0.0136891,0.000242254,0.000290802,0.000600861,0.000526435,0.000244216,0.000546938,0.000154229,6.49413e-05,0.00011397,9.73325e-05,0.000896143,4.5343e-05,0.000134018,0.0014818,4.56129e-05,0.0001059,4.94822e-05,5.50649e-05,4.91147e-05,4.47793e-05,4.46811e-05,4.42149e-05,4.43423e-05,4.45602e-05,4.42835e-05,4.44535e-05,4.53066e-05,4.45044e-05,4.42261e-05,4.42367e-05,4.42195e-05,4.42127e-05,4.4218e-05,
42930,0.0550812,0.0588993,0.0550658,0.0587792,0.0567782,0.0402798,0.0476975,0.0542209,0.0326772,0.048077,0.0538211,0.0494548,0.0403907,0.0349711,0.000170633,0.000598205,0.0193273,0.018348,0.016627,0.00134656,0.000216738,0.000408539,0.000121081,9.81937e-05,0.000106946,0.00139043,0.000171029,0.000225438,7.60075e-05,0.000103139,9.32582e-05,4.52665e-05,6.0448e-05,4.50507e-05,4.4753e-05,4.64368e-05,4.9479e-05,4.42133e-05,4.42799e-05,4.47676e-05,4.48058e-05,4.50177e-05,4.4477e-05,4.42918e-05,4.42081e-05,4.42907e-05,4.42175e-05,4.42319e-05,4.42131e-05,4.42159e-05,
