mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
13020,0.722542,0.0962451,0.442772,0.655646,0.0692075,0.341864,0.099261,0.472988,0.227781,0.454078,0.0968436,0.240204,0.87864,0.0669355,0.954125,0.324169,0.114612,0.929918,0.4571,0.576276,0.35258,0.416632,0.469248,0.169132,0.950498,0.594383,0.124612,0.0194993,0.0746815,0.0980791,0.118984,0.078976,0.0960772,0.069459,0.206558,0.036443,0.0979013,0.0574759,0.0955597,0.058921,0.220361,0.0804485,0.181518,0.0626751,0.0890453,0.0426995,0.0717152,0.0571041,0.0963242,0.047285,0.083506,0.0539154,0.0851355,0.0537759,0.0863025,0.0494988,0.0917217,0.0478908,0.0866644,0.0543246,0.0860995,0.0535577,0.100054,0.0448135,0.0862847,0.0512585,0.0796793,0.0544525,0.0827522,0.0532463,0.0795193,0.0553253,0.0800609,0.0550862,0.082063,0.053964,0.0800455,0.0549998,0.0826661,0.0538257,0.0862779,0.0523917,0.0816476,0.05425,0.0809814,0.054702,0.0819487,0.0541511,0.08116,0.0545265,0.0808538,0.0546383,0.0808412,0.0547134,0.0809824,0.0545785,0.0806447,0.0547777,0.0812167,0.0544606,
13030,0.269046,0.240204,0.475594,0.534801,0.696679,0.968408,0.304662,0.921737,0.25345,0.465761,0.975418,0.982676,0.589957,0.68496,0.0592757,0.345488,0.927556,0.41411,0.276422,0.0898511,0.143825,0.340262,0.192095,0.0546963,0.394609,0.036443,0.164674,0.0574759,0.167148,0.058921,0.122208,0.0246813,0.546659,0.0108641,0.52043,0.376168,0.126452,0.111536,0.0791957,0.092358,0.0717339,0.0595145,0.169483,0.0360967,0.0983546,0.0491297,0.0974867,0.0443349,0.10512,0.0451551,0.0722129,0.0571887,0.0953371,0.0496151,0.106118,0.0424739,0.0931916,0.0514984,0.0862769,0.0505577,0.0828947,0.0532713,0.0796446,0.0557959,0.0822823,0.0553233,0.0810978,0.0547894,0.0833783,0.0531456,0.0836333,0.0527406,0.0847221,0.0536494,0.0790052,0.0548658,0.0850818,0.0537715,0.083426,0.0531768,0.0811641,0.0544131,0.0806222,0.0550184,0.081267,0.0543005,0.0810409,0.0545299,0.0812067,0.0544961,0.0809879,0.0547039,0.080636,0.0547345,0.0806522,0.0547421,0.0812133,0.0544904,0.0808044,0.0546597,
13040,0.979519,0.484698,0.92872,0.68496,0.733429,0.0718108,0.488067,0.959273,0.286007,0.857025,0.309775,0.709862,0.245307,0.273058,0.987398,0.0144682,0.540649,0.120189,0.483208,0.164499,0.532751,0.28439,0.620188,0.0108641,0.755967,0.314237,0.128872,0.52203,0.24885,0.796655,0.0886017,0.0145148,0.0658031,0.320085,0.0682733,0.0584232,0.100632,0.089101,0.140659,0.0599234,0.10242,0.0552116,0.0922265,0.0496151,0.0952759,0.0420413,0.0992849,0.0522098,0.0758695,0.0626147,0.0850918,0.0602776,0.0753876,0.0590871,0.0971498,0.0468229,0.117884,0.0406029,0.0806778,0.0567711,0.0819979,0.0535366,0.083163,0.052131,0.117398,0.0486783,0.0791511,0.0547894,0.0747939,0.0578479,0.0814032,0.0524873,0.0757497,0.057202,0.0832915,0.053594,0.0811263,0.0550521,0.0804613,0.0552322,0.0834827,0.0532318,0.0816199,0.0542252,0.0808138,0.0546135,0.0807448,0.0544275,0.0810901,0.0545748,0.0809762,0.0544716,0.0811099,0.0545673,0.0808835,0.0546678,0.0808672,0.0546191,0.0809595,0.0546073,
13050,0.613076,0.0321989,0.836876,0.679266,0.987398,0.880418,0.650017,0.983687,0.398172,0.585036,0.0887933,0.571885,0.249179,0.179387,0.183207,0.211167,0.25484,0.900854,0.54856,0.959666,0.786555,0.0429272,0.224714,0.0718108,0.0444077,0.24416,0.760245,0.0149786,0.0194799,0.397089,0.868382,0.303124,0.0165983,0.236004,0.281999,0.0407514,0.0739494,0.0735123,0.0892174,0.0633814,0.0822993,0.0811756,0.0823089,0.0488992,0.0970875,0.0484592,0.101473,0.0425046,0.140437,0.0575742,0.0707213,0.0594014,0.0639377,0.0614766,0.0983699,0.0474228,0.100366,0.0485398,0.0729925,0.0574872,0.0802229,0.0563206,0.0757497,0.0562858,0.0860332,0.0536694,0.0828788,0.0540199,0.0840108,0.0531313,0.0838029,0.0539291,0.0920579,0.0504572,0.0827936,0.0534302,0.0803813,0.0551169,0.0798215,0.0553456,0.080168,0.0549138,0.0813285,0.0544212,0.0810144,0.0546349,0.0806518,0.0545773,0.0805685,0.0547197,0.081061,0.0545504,0.0810931,0.0546387,0.0807602,0.0549807,0.0809982,0.0545605,0.0810867,0.0545673,
13060,0.734485,0.944203,0.788717,0.0315346,0.48657,0.186194,0.287223,0.870742,0.0669124,0.157156,0.139034,0.765354,0.572413,0.743283,0.613743,0.48421,0.728257,0.862974,0.264573,0.0196718,0.214505,0.40532,0.913695,0.906283,0.0486119,0.407559,0.714005,0.0125342,0.322785,0.0429272,0.0392145,0.08018,0.142912,0.0141777,0.0136116,0.173573,0.0434438,0.0690915,0.132439,0.0272537,0.112941,0.050724,0.0738956,0.0589916,0.092554,0.0776836,0.125017,0.0315129,0.108865,0.0481405,0.0666592,0.0576225,0.0863239,0.0512123,0.090887,0.0462871,0.0830566,0.0518834,0.0779211,0.0533059,0.0843524,0.0551081,0.0899081,0.0510183,0.098417,0.0473252,0.0819505,0.0540519,0.0749383,0.0572004,0.0844384,0.0530341,0.0772294,0.0558018,0.0799333,0.0548024,0.080941,0.0542343,0.0810568,0.0547615,0.0805368,0.0551478,0.0828172,0.0535732,0.0798564,0.0549456,0.0800384,0.054942,0.0812265,0.0544884,0.0803655,0.0548184,0.0811732,0.0545694,0.0810725,0.0545466,0.0810408,0.054545,0.0810917,0.0544817,
13070,0.306238,0.85876,0.490497,0.854177,0.613743,0.443176,0.576098,0.79313,0.0101257,0.0863244,0.366655,0.503767,0.765435,0.201392,0.726693,0.826467,0.450026,0.015977,0.0486119,0.27776,0.897957,0.169563,0.142912,0.0141777,0.0562238,0.394535,0.478481,0.114772,0.318811,0.675918,0.267911,0.00911428,0.162792,0.0497396,0.0342711,0.131674,0.306138,0.0150583,0.0862123,0.0379268,0.107999,0.035395,0.107383,0.0645701,0.0958277,0.0516762,0.0628812,0.0705446,0.0911357,0.0556862,0.0805492,0.0517153,0.103412,0.041413,0.0796163,0.0585667,0.104242,0.04445,0.098683,0.046798,0.0776974,0.0554944,0.0838724,0.0528713,0.0839634,0.0528151,0.0822213,0.0554589,0.0798162,0.0557464,0.0823923,0.0546347,0.0820574,0.0535851,0.0862906,0.0521261,0.0811294,0.0547855,0.0803059,0.0549927,0.0819777,0.0538701,0.0815856,0.0543416,0.0812303,0.0545756,0.0809862,0.0546282,0.0806087,0.0548008,0.0806601,0.0548306,0.0812624,0.0545192,0.0811028,0.0544583,0.0809275,0.0545074,0.0811354,0.0544833,
13080,0.843035,0.309836,0.164385,0.257749,0.577696,0.150594,0.326826,0.757417,0.573136,0.503025,0.740239,0.261981,0.562502,0.848617,0.479679,0.801791,0.478481,0.987969,0.130583,0.345628,0.998954,0.551909,0.844177,0.362663,0.37081,0.312602,0.482252,0.837528,0.0342711,0.127456,0.0787874,0.0239321,0.320425,0.0125405,0.324751,0.0131631,0.108839,0.0448154,0.109735,0.0584318,0.0794697,0.0549909,0.0779283,0.0463361,0.0521103,0.0612949,0.0881752,0.035395,0.0914943,0.0464199,0.104242,0.0483316,0.0825532,0.0530528,0.111114,0.0453276,0.0781169,0.0554297,0.0775167,0.0568148,0.0924467,0.053059,0.0820574,0.0540173,0.0855076,0.05165,0.0782192,0.0554589,0.0745787,0.0571689,0.0818873,0.0539377,0.0832493,0.0535188,0.080226,0.0555992,0.0813498,0.0547282,0.080739,0.0549577,0.0810461,0.0547596,0.0807769,0.0544849,0.0813033,0.0544314,0.0806243,0.054897,0.0812624,0.0545525,0.0810548,0.0545938,0.0809779,0.0545944,0.0822738,0.0538954,0.0808768,0.0546519,0.0809856,0.05466,
13090,0.0691472,0.334917,0.90162,0.702581,0.220664,0.561224,0.0217489,0.922156,0.959576,0.453605,0.526702,0.653371,0.708419,0.810598,0.37081,0.0487643,0.639648,0.407495,0.0080566,0.104977,0.624373,0.0293275,0.0440941,0.869902,0.192921,0.467798,0.359692,0.370037,0.0121095,0.0722306,0.376499,0.0131631,0.18385,0.0815333,0.0452981,0.148818,0.10459,0.0343893,0.133104,0.0430739,0.0883599,0.0447091,0.00870522,0.17677,0.101054,0.0529016,0.0907587,0.0420578,0.080668,0.060085,0.0820781,0.0563009,0.0878113,0.0554297,0.0876011,0.0539455,0.0797745,0.0612225,0.0875925,0.0503364,0.0822606,0.0548693,0.083457,0.0539772,0.079172,0.055503,0.0806748,0.05503,0.0808663,0.0554337,0.0801112,0.0548415,0.0803283,0.0549765,0.0897234,0.0527747,0.0749075,0.0575635,0.0810403,0.0542075,0.080813,0.0546393,0.0808863,0.054642,0.0818475,0.0539579,0.080753,0.0547179,0.0812277,0.0544999,0.080885,0.0547126,0.0810285,0.0546324,0.0807792,0.0547022,0.0811209,0.0545389,0.0809752,0.0546554,
13100,0.175933,0.898593,0.930546,0.827453,0.901902,0.0234047,0.240794,0.606169,0.393537,0.749606,0.883449,0.867772,0.0440941,0.811791,0.387789,0.167787,0.238509,0.602142,0.0409888,0.949026,0.691482,0.0131631,0.0971917,0.918812,0.316019,0.767673,0.0402095,0.326717,0.562864,0.794618,0.389076,0.16083,0.0249797,0.211593,0.249555,0.0348049,0.0639705,0.0706338,0.122252,0.0426346,0.09009,0.0580192,0.235096,0.0276735,0.0730683,0.0538993,0.0780362,0.0565423,0.120161,0.0463369,0.0515433,0.0748736,0.100473,0.0538407,0.0826567,0.0557782,0.0809436,0.0564179,0.0823374,0.0543082,0.0826718,0.0530719,0.0815586,0.0556041,0.0860791,0.0518176,0.0854317,0.0518047,0.079254,0.0560067,0.0764709,0.0561402,0.0807928,0.0529708,0.0809132,0.0550225,0.0817637,0.0544415,0.081633,0.0548226,0.0814784,0.0545076,0.0805582,0.0546879,0.0806091,0.0548101,0.0814421,0.0544069,0.0810725,0.0545392,0.0815405,0.0543023,0.0808663,0.0546606,0.0811452,0.0544988,0.0808442,0.0547179,0.0810178,0.0546586,
13110,0.147558,0.977189,0.856582,0.0488391,0.655098,0.167787,0.151073,0.467885,0.852938,0.965208,0.544588,0.821223,0.234807,0.928108,0.301652,0.340244,0.413777,0.721809,0.335485,0.819361,0.0472899,0.236177,0.90531,0.4214,0.117275,0.574431,0.199373,0.154149,0.258539,0.0856872,0.163657,0.058037,0.0700118,0.194217,0.0076406,0.1776,0.233823,0.0131631,0.114875,0.0368401,0.0564685,0.0723609,0.115237,0.0448869,0.112437,0.0409413,0.0818004,0.0534058,0.077925,0.0617591,0.0672802,0.0627118,0.065882,0.0644808,0.144534,0.0295409,0.0788252,0.0557782,0.0819902,0.0533957,0.0783911,0.0563946,0.0827763,0.0532244,0.0770629,0.0562307,0.103079,0.044889,0.0854317,0.0523391,0.080376,0.0547087,0.0839937,0.0536442,0.0791933,0.0548101,0.0821706,0.0546444,0.0818935,0.054561,0.0814055,0.0542878,0.0808195,0.0544306,0.0803632,0.0548347,0.080938,0.0545037,0.0809233,0.054767,0.0814121,0.0545352,0.081017,0.054584,0.0812139,0.0545745,0.0810282,0.054585,0.0808254,0.0546813,
13120,0.929475,0.137113,0.865845,0.369745,0.881348,0.520917,0.0483144,0.795118,0.00753852,0.21801,0.288188,0.117761,0.607223,0.446257,0.26757,0.329137,0.0642591,0.0983738,0.338633,0.327021,0.599236,0.718035,0.284712,0.824449,0.0828131,0.952672,0.0889116,0.0367306,0.704033,0.0736114,0.225399,0.00200355,0.00492202,0.173283,0.0497961,0.176613,0.187795,0.00241332,0.138414,0.0476394,0.0819681,0.0673041,0.0874457,0.0408134,0.134269,0.043959,0.060983,0.0588519,0.0716257,0.0619418,0.112647,0.0364064,0.0763918,0.0533628,0.0845391,0.0532244,0.0979136,0.0456228,0.0704156,0.0603407,0.0827816,0.0531148,0.0785678,0.055409,0.083956,0.0537045,0.0809865,0.0537701,0.0798059,0.055734,0.084899,0.0519928,0.0811258,0.0543886,0.0781931,0.0559183,0.0837193,0.0527913,0.0810816,0.0545184,0.0821447,0.0541974,0.0809031,0.0547992,0.08113,0.0547101,0.0804613,0.0548003,0.0808172,0.0547755,0.081314,0.0543732,0.0806881,0.0545869,0.0808404,0.0546914,0.0809753,0.0545695,0.0809928,0.0545662,
13130,0.384384,0.967933,0.41872,0.959235,0.424832,0.52607,0.944567,0.762004,0.592801,0.662603,0.661475,0.323593,0.00165033,0.44607,0.473019,0.469278,0.973088,0.480946,0.364819,0.863524,0.734081,0.213856,0.268904,0.675796,0.302381,0.241286,0.0634131,0.381034,0.26547,0.00497105,0.0540135,0.117446,0.200059,0.0635689,0.149868,0.0389397,0.18271,0.0382434,0.100798,0.0676887,0.208863,0.072372,0.0441451,0.025505,0.0845391,0.0590893,0.100025,0.0500982,0.088646,0.0471653,0.0765628,0.0651401,0.0690269,0.058028,0.102127,0.0459584,0.0884319,0.0504948,0.0868434,0.0514409,0.0824289,0.0506082,0.0807325,0.0553371,0.0801128,0.0558021,0.0846649,0.0528795,0.0713703,0.0592433,0.0785289,0.055532,0.0835673,0.0535952,0.0811049,0.0544281,0.0807355,0.0542944,0.0823891,0.0539788,0.0810294,0.0546537,0.0807813,0.0545219,0.0807005,0.0546119,0.0808609,0.0545192,0.0823094,0.0539897,0.0809218,0.0546036,0.0810025,0.0545989,0.0810583,0.0546014,0.0808558,0.0547019,0.0810024,0.0546043,
13140,0.659976,0.990151,0.901442,0.146515,0.092901,0.549385,0.968275,0.752125,0.364819,0.650173,0.359692,0.644937,0.552141,0.276522,0.624037,0.959235,0.759532,0.781387,0.317069,0.96349,0.597816,0.33589,0.0603169,0.153104,0.214338,0.674011,0.0540135,0.137276,0.226259,0.00963456,0.10774,0.0143583,0.224453,0.151619,0.121368,0.0374865,0.141035,0.0461323,0.174637,0.026463,0.0879196,0.0560945,0.059431,0.0700012,0.102522,0.0421119,0.0902592,0.0464212,0.0774798,0.0512255,0.0820447,0.0450412,0.0860109,0.0514174,0.088569,0.050448,0.0836016,0.0520028,0.074757,0.0575088,0.0722903,0.0579543,0.0818203,0.0540541,0.0862311,0.0508711,0.0741138,0.0579133,0.0820883,0.0543172,0.0790691,0.054957,0.079614,0.0556512,0.0811952,0.0549926,0.0802156,0.0551719,0.0822668,0.0540712,0.0818592,0.0539788,0.080083,0.0548967,0.080772,0.0548173,0.0805367,0.0548488,0.0807672,0.0547998,0.0810792,0.0544346,0.0810155,0.0545883,0.0811911,0.0546028,0.0809828,0.054627,0.0809818,0.0545331,
13150,0.210904,0.407707,0.923425,0.0767635,0.864029,0.344408,0.233111,0.39505,0.0313414,0.571102,0.0962492,0.637168,0.0866785,0.387651,0.326958,0.619033,0.696301,0.735878,0.255039,0.513936,0.662835,0.453095,0.205145,0.791293,0.0540135,0.0815078,0.109875,0.0326141,0.0470873,0.0598083,0.226259,0.0385033,0.645295,0.967854,0.167642,0.0421119,0.0662101,0.0796958,0.0269307,0.0821748,0.12999,0.0454816,0.067392,0.0632155,0.0901365,0.0378005,0.0715996,0.0574589,0.0806398,0.056085,0.0730729,0.0600665,0.0828637,0.0552739,0.075778,0.0577389,0.0731202,0.0584332,0.0851836,0.0521821,0.20672,0.685312,0.0938849,0.0491465,0.0822724,0.0528359,0.0801698,0.0551969,0.0816345,0.0540336,0.0822888,0.054346,0.0801031,0.0542903,0.0819807,0.0543215,0.0858834,0.0522239,0.0809151,0.054826,0.0813343,0.0542953,0.0806016,0.0551607,0.0815295,0.0542644,0.0807792,0.0548935,0.0806454,0.0547123,0.0811006,0.0545852,0.0806785,0.054692,0.0811379,0.0545688,0.0809106,0.0545965,0.0810701,0.0546356,
13160,0.352801,0.809769,0.376032,0.969702,0.971149,0.577687,0.869673,0.0945035,0.412022,0.965061,0.773668,0.216479,0.602361,0.125846,0.471735,0.423418,0.645012,0.0806029,0.0422574,0.914465,0.226259,0.0956557,0.319318,0.873315,0.196237,0.726313,0.192295,0.459943,0.00456936,0.711354,0.275635,0.76323,0.648963,0.0600487,0.208903,0.0123908,0.13133,0.0568639,0.0478139,0.116583,0.0269307,0.106476,0.0871179,0.0622002,0.0633356,0.0597339,0.0689041,0.0619501,0.0839746,0.0502897,0.202699,0.672239,0.0760412,0.0585069,0.0911747,0.047979,0.0862324,0.055245,0.0806398,0.0493032,0.0855839,0.0509863,0.0803434,0.0531552,0.0750543,0.0575694,0.084735,0.0522757,0.08015,0.0540695,0.0800424,0.0553446,0.0817809,0.0532554,0.0816765,0.0543144,0.080523,0.0540127,0.0807422,0.0547123,0.0811173,0.0546337,0.0807271,0.0547031,0.0810869,0.0545875,0.0814491,0.0543152,0.0816625,0.0542561,0.0826281,0.0536999,0.0807933,0.0548723,0.0806088,0.0547437,0.0809096,0.0546877,0.0808158,0.0546566,
13170,0.474441,0.806872,0.427782,0.372594,0.766355,0.754626,0.550664,0.0787392,0.441207,0.703456,0.991365,0.781397,0.883599,0.889094,0.133296,0.416485,0.253446,0.346843,0.735304,0.315748,0.909153,0.0831393,0.595953,0.201235,0.200115,0.330144,0.767542,0.0185872,0.744453,0.634592,0.681972,0.114964,0.488859,0.0316003,0.161033,0.0100757,0.164874,0.0679599,0.125925,0.0400497,0.189259,0.661128,0.0674096,0.0634481,0.0410363,0.119592,0.0269307,0.104313,0.06373,0.0704024,0.0787423,0.0598977,0.0772727,0.0599428,0.0734893,0.056994,0.0776307,0.0557011,0.0857738,0.0533523,0.0852719,0.0519072,0.0844629,0.0516063,0.0756164,0.0569133,0.0819983,0.0535183,0.0825127,0.0538269,0.0858226,0.0518199,0.0804063,0.0548076,0.0799417,0.0544361,0.0814286,0.0542487,0.0810591,0.0547706,0.0823893,0.0539783,0.0817221,0.05404,0.0804446,0.054811,0.0805702,0.0548516,0.0805656,0.0547904,0.0812115,0.0544687,0.08126,0.0545121,0.0810334,0.0545286,0.0808543,0.05472,0.0808369,0.0546389,
13180,0.755064,0.324683,0.424167,0.749259,0.0769589,0.70502,0.910778,0.211392,0.656466,0.676306,0.993491,0.43639,0.110021,0.249793,0.958427,0.615583,0.0351275,0.168941,0.816336,0.679782,0.234824,0.262793,0.215687,0.232825,0.0226938,0.610518,0.903531,0.766332,0.597045,0.232382,0.0158953,0.595747,0.0918084,0.0703392,0.509173,0.0294848,0.15321,0.044527,0.0269307,0.0996903,0.0186252,0.120949,0.125273,0.0513732,0.108598,0.0573489,0.112971,0.0392428,0.080008,0.0533523,0.0809431,0.0537983,0.0838661,0.0553422,0.0809073,0.0537654,0.0830063,0.0568927,0.073408,0.0595137,0.0727185,0.0569366,0.0840522,0.0524636,0.0823719,0.0537458,0.0821394,0.0538988,0.0793679,0.0553998,0.0837314,0.0546766,0.0789473,0.0562211,0.0822148,0.0543751,0.0808581,0.0544489,0.0800135,0.0552501,0.081353,0.0542765,0.0817221,0.0541883,0.0804321,0.0549486,0.0810155,0.0544978,0.0808835,0.0544926,0.0803973,0.0548328,0.0809163,0.0546676,0.0807505,0.0546932,0.0808955,0.0546312,0.0811924,0.054594,
13190,0.741401,0.344302,0.767298,0.359381,0.701554,0.63294,0.329056,0.24766,0.728298,0.679782,0.422161,0.272957,0.290534,0.0460377,0.289599,0.335122,0.888259,0.0540121,0.63685,0.109193,0.781742,0.801912,0.790548,0.780579,0.425086,0.767047,0.148031,0.600373,0.139399,0.959597,0.124673,0.610875,0.162358,0.0205298,0.043228,0.108802,0.32399,0.0244874,0.0637534,0.0601597,0.105041,0.0463083,0.116195,0.0543259,0.0794169,0.0499391,0.0756602,0.0570751,0.0829099,0.0560437,0.0725235,0.0617977,0.0969257,0.0457869,0.115643,0.0508063,0.0998576,0.0538129,0.0918084,0.0526827,0.0824541,0.0546108,0.0827094,0.0545177,0.0779976,0.05709,0.0830346,0.0536483,0.0797308,0.0548607,0.0812165,0.0546165,0.0805009,0.0544896,0.0805945,0.0551273,0.0812279,0.0548752,0.0804316,0.0549582,0.0804342,0.0551912,0.0811966,0.0542748,0.0803973,0.0547602,0.0809213,0.0547844,0.0810817,0.0545683,0.0807505,0.0546857,0.0813209,0.0544536,0.0877706,0.0507983,0.0808764,0.0546263,0.0809582,0.0545668,
13200,0.0731036,0.867475,0.2997,0.88949,0.771476,0.902996,0.549465,0.882781,0.430706,0.109193,0.252345,0.752249,0.433717,0.287681,0.851553,0.424814,0.345052,0.135084,0.523301,0.40957,0.790719,0.58675,0.580468,0.954629,0.277488,0.276679,0.172667,0.622371,0.967999,0.0808772,0.200975,0.00740171,0.0825696,0.105204,0.0206226,0.148115,0.239029,0.0147218,0.0723717,0.0509031,0.0770286,0.0625713,0.0966644,0.050587,0.105104,0.0360952,0.102416,0.047482,0.0841178,0.0559633,0.0798363,0.0454737,0.0941477,0.0524915,0.0863223,0.0519158,0.0763991,0.0592873,0.0764895,0.0548586,0.0827243,0.0533655,0.0893038,0.0508686,0.0831778,0.054834,0.0805924,0.0547926,0.0796859,0.0552991,0.0811636,0.0544645,0.0802944,0.0551752,0.0805029,0.0548912,0.081145,0.0544896,0.0810476,0.0544689,0.0734494,0.0618421,0.0812359,0.0544324,0.0870878,0.051121,0.0808639,0.0545659,0.080435,0.0550194,0.0810347,0.0546632,0.0809717,0.0546299,0.080919,0.0546104,0.0808639,0.0546483,0.0809783,0.0545755,
13210,0.0378047,0.923357,0.349614,0.303153,0.894474,0.235756,0.926642,0.785203,0.61531,0.672784,0.345817,0.0936867,0.729627,0.260434,0.176422,0.352207,0.172667,0.927992,0.425518,0.158737,0.0731036,0.105688,0.43195,0.392084,0.68549,0.989972,0.262935,0.191142,0.362054,0.0141609,0.0825696,0.120707,0.0370481,0.0916861,0.254555,0.882781,0.293321,0.0241559,0.102164,0.0431498,0.0858411,0.0477434,0.0895798,0.0548982,0.106695,0.0445913,0.0711616,0.0593266,0.105104,0.0404073,0.0536755,0.0727383,0.0904842,0.0521911,0.0818263,0.0535365,0.0759944,0.055235,0.0795061,0.0559815,0.0787025,0.056225,0.0872411,0.0524006,0.0785908,0.0547697,0.0850259,0.0513145,0.0868595,0.0525613,0.0725853,0.0604295,0.0818146,0.0551553,0.0849579,0.0517389,0.0809463,0.054619,0.0804521,0.0547215,0.0805924,0.0549357,0.0810964,0.0546351,0.0810162,0.0545983,0.0812359,0.0544417,0.081069,0.0545258,0.0810533,0.0545738,0.0810118,0.054647,0.0810125,0.0546523,0.0808694,0.0546409,0.080892,0.0546429,
13220,0.0187671,0.558195,0.488932,0.943151,0.982713,0.509036,0.00395295,0.00530984,0.671103,0.307275,0.0813901,0.176902,0.401782,0.193204,0.236755,0.150552,0.403785,0.206883,0.0409848,0.623557,0.744551,0.0433968,0.15126,0.0141609,0.981419,0.902634,0.476942,0.319115,0.747754,0.0457014,0.118935,0.0627604,0.0664336,0.141288,0.134071,0.0552925,0.0626589,0.0717225,0.125487,0.0551244,0.0812041,0.0701576,0.284745,0.0124137,0.0254357,0.142607,0.053688,0.0501365,0.0477179,0.0943436,0.105247,0.0439493,0.086489,0.052051,0.073788,0.0567552,0.0868658,0.0522974,0.0771742,0.0541616,0.078061,0.0586499,0.0901228,0.0523359,0.0768296,0.056225,0.0830476,0.0524773,0.079317,0.0544924,0.0789342,0.0551245,0.0808146,0.0548888,0.0808734,0.0545621,0.0805799,0.0551649,0.0820333,0.0543205,0.0815246,0.054508,0.0810557,0.0549114,0.0804109,0.0551485,0.0807258,0.0545761,0.0809393,0.0547032,0.0807268,0.0547049,0.0810068,0.0545606,0.0809448,0.0547235,0.0809017,0.0545962,0.0809174,0.054619,
13230,0.0165135,0.801385,0.230715,0.693173,0.093443,0.847339,0.890938,0.72651,0.373527,0.218891,0.900693,0.361514,0.146732,0.843135,0.423235,0.19583,0.495927,0.929906,0.9276,0.504047,0.898368,0.17516,0.475801,0.0477517,0.00950539,0.19646,0.232133,0.0507032,0.955824,0.000165914,0.226872,0.0271803,0.257562,0.0180796,0.0233385,0.151742,0.0575534,0.0586072,0.0916389,0.0793199,0.12194,0.0220797,0.0571149,0.0723577,0.0944712,0.0434047,0.110866,0.0539575,0.12282,0.0415996,0.0828386,0.061339,0.0812574,0.0521627,0.0951516,0.0498424,0.0835221,0.0525787,0.0846786,0.0522243,0.0938996,0.0494866,0.0836467,0.0530609,0.0809271,0.0542687,0.0831,0.0554466,0.0785932,0.0550161,0.078049,0.0561527,0.0776061,0.0554879,0.0834133,0.053151,0.0819735,0.0542658,0.0797673,0.0551485,0.0818452,0.0543735,0.0814087,0.0545033,0.0812809,0.0545495,0.080792,0.054644,0.0808671,0.0548394,0.0804841,0.0548089,0.0810619,0.0545763,0.0809525,0.0546985,0.0810899,0.0545328,0.0808401,0.0545962,
