mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.245312,0.260667,0.258355,0.25465,0.257803,0.264018,0.24861,0.240649,0.228902,0.229515,0.237142,0.22282,0.24703,0.224502,0.265293,0.249299,0.257069,0.230579,0.230461,0.209414,0.232222,0.188748,0.209248,0.184014,0.194758,0.14904,0.16103,0.109372,0.138212,0.0910398,0.116889,0.0602481,0.0887294,0.0366896,0.063999,0.0272683,0.0331569,0.0228382,0.0410237,0.0158444,0.030544,0.0158061,0.0252606,0.0118451,0.0176586,0.0103536,0.0148579,0.00859434,0.0140231,0.00662949,0.00946176,0.00565592,0.00762074,0.00420833,0.00692269,0.00340917,0.00538741,0.00316692,0.00503728,0.00242475,0.00403971,0.00220278,0.00295478,0.00146491,0.00276196,0.00162549,0.00206609,0.00111882,0.00174835,0.000815025,0.00155976,0.000777038,0.00121407,0.000649369,0.000964859,0.000484645,0.000788611,0.000464262,0.000724721,0.000325323,0.000623551,0.000290521,0.00045712,0.000234824,0.000374481,0.000183896,0.00033578,0.00015228,0.000239949,0.000128027,0.000172246,8.31643e-05,0.000157519,9.23552e-05,0.00011806,7.94051e-05,0.000109901,5.18592e-05,7.7713e-05,4.45326e-05,
2400,0.294861,0.299109,0.317249,0.306531,0.316572,0.307939,0.289869,0.302855,0.269349,0.290561,0.273924,0.28355,0.281709,0.26987,0.308988,0.293053,0.290868,0.267673,0.272363,0.237335,0.272747,0.239209,0.239081,0.184014,0.235564,0.16316,0.190309,0.128816,0.152151,0.0910398,0.131474,0.0602481,0.0887294,0.0366896,0.063999,0.0272683,0.0380499,0.0246746,0.0410237,0.0168513,0.0328888,0.0166512,0.0252606,0.0118451,0.0192418,0.0103536,0.0148579,0.00808972,0.0140231,0.00662949,0.00946176,0.00503261,0.00819936,0.00451938,0.00692269,0.00340917,0.00538741,0.00316692,0.00503728,0.00228331,0.00379381,0.00220278,0.00295478,0.00146491,0.00260329,0.00147827,0.00206609,0.00111882,0.0018425,0.000815025,0.00155976,0.000686238,0.00121407,0.000649369,0.00103893,0.000448177,0.000788611,0.000433612,0.000659644,0.000305549,0.000564345,0.000290521,0.00045712,0.000234824,0.000374481,0.000183896,0.00033578,0.00015228,0.000256722,0.000128027,0.000187557,8.31643e-05,0.000157519,8.44391e-05,0.00011806,7.94051e-05,0.000109901,5.18592e-05,7.7713e-05,4.45326e-05,
2600,0.34728,0.365445,0.372512,0.371848,0.362442,0.35262,0.333349,0.372374,0.31284,0.333347,0.318402,0.331095,0.330002,0.323844,0.345134,0.322982,0.342919,0.316109,0.311827,0.267119,0.331685,0.262919,0.278024,0.207596,0.273934,0.174565,0.190309,0.128816,0.152151,0.0910398,0.131474,0.0602481,0.0934734,0.0402474,0.0690275,0.0272683,0.0380499,0.0259203,0.0446616,0.0180345,0.0328888,0.0166512,0.0252606,0.0118451,0.0205246,0.0103536,0.0160814,0.00851179,0.0126863,0.00728531,0.0107782,0.00503261,0.00819936,0.00451938,0.00774266,0.00340917,0.00538741,0.0029206,0.00461845,0.00228331,0.00337491,0.00220278,0.00339134,0.00162292,0.00260329,0.00147827,0.00219083,0.00111882,0.0018425,0.000767799,0.00155976,0.000686238,0.00121407,0.000649369,0.00103893,0.000448177,0.000788611,0.000433612,0.000659644,0.000305549,0.000474714,0.000290521,0.0003876,0.000215858,0.000401919,0.000183896,0.000310856,0.00015228,0.000256722,0.000128027,0.000200705,8.31643e-05,0.000157519,8.44391e-05,0.00011806,7.52258e-05,0.000109901,5.18592e-05,7.7713e-05,4.45326e-05,
2800,0.409867,0.390926,0.372512,0.409417,0.390158,0.389322,0.333349,0.408909,0.34497,0.384285,0.352494,0.371744,0.371719,0.381034,0.396904,0.352795,0.380435,0.34353,0.350434,0.309295,0.356125,0.305486,0.321146,0.225506,0.319916,0.192815,0.209155,0.128816,0.152151,0.078781,0.131474,0.0602481,0.103881,0.0402474,0.0690275,0.0272683,0.0411263,0.0259203,0.0446616,0.0180345,0.0328888,0.0158095,0.0252606,0.0118451,0.0205246,0.0103536,0.0171535,0.00851179,0.0142087,0.00684819,0.0107782,0.00545371,0.00819936,0.00418894,0.00730503,0.00373115,0.00473405,0.00315205,0.00461845,0.00228331,0.00375549,0.00220278,0.00339134,0.00149444,0.00282943,0.00138167,0.00219083,0.0010127,0.0018425,0.000767799,0.00141938,0.000645064,0.00121407,0.000700828,0.00103893,0.000448177,0.000860155,0.000433612,0.000596882,0.000323819,0.000474714,0.000290521,0.000353809,0.000215858,0.000380421,0.000183896,0.000310856,0.000141714,0.000256722,0.000119311,0.000185808,9.05925e-05,0.000157519,7.59952e-05,0.000132875,7.52258e-05,0.000109901,5.18592e-05,7.7713e-05,4.45326e-05,
3000,0.440884,0.390926,0.372512,0.440976,0.438305,0.423846,0.373351,0.408909,0.399689,0.412172,0.380839,0.404948,0.408117,0.423533,0.449563,0.394133,0.408647,0.385001,0.377565,0.340514,0.384107,0.305486,0.381276,0.254014,0.319916,0.192815,0.230845,0.145338,0.152151,0.0916134,0.148207,0.0658553,0.0966727,0.0402474,0.0690275,0.0272683,0.0454554,0.0259203,0.0384391,0.0192368,0.0328888,0.0145385,0.0252606,0.0118451,0.0217474,0.0103536,0.0171535,0.00807248,0.0142087,0.00684819,0.0107782,0.00507195,0.00819936,0.00418894,0.00687068,0.00392399,0.00504965,0.00298615,0.00461845,0.00228331,0.00375549,0.00220278,0.00339134,0.00159905,0.00282943,0.00127114,0.00219083,0.000938081,0.0018425,0.000767799,0.00141938,0.000645064,0.00121407,0.000700828,0.00103893,0.000448177,0.000860155,0.000404705,0.000657256,0.000323819,0.000474714,0.000272034,0.000386179,0.000215858,0.000380421,0.000172142,0.000288616,0.000141714,0.000229804,0.000119311,0.000185808,9.05925e-05,0.000157519,7.59952e-05,0.000140078,7.52258e-05,0.000103689,5.18592e-05,7.7713e-05,4.17921e-05,
3200,0.47473,0.43118,0.437029,0.440976,0.438305,0.463636,0.392019,0.408909,0.456892,0.459277,0.417109,0.404948,0.437941,0.423533,0.423338,0.415356,0.408647,0.385001,0.377565,0.372481,0.384107,0.332217,0.381276,0.254014,0.343083,0.212555,0.230845,0.145338,0.164964,0.0916134,0.138219,0.0658553,0.0966727,0.0402474,0.0690275,0.0272683,0.0454554,0.0245065,0.040361,0.0180826,0.0328888,0.0145385,0.0239728,0.0118451,0.0217474,0.0103536,0.0171535,0.00807248,0.0142087,0.00684819,0.0107782,0.00541008,0.00819936,0.00418894,0.00687068,0.00392399,0.00583286,0.00298615,0.00461845,0.00228331,0.00375549,0.00205935,0.00339134,0.00159905,0.00282943,0.00127114,0.00205938,0.000938081,0.0018425,0.000814157,0.00141938,0.000645064,0.00121407,0.000584731,0.00103893,0.000448177,0.000735041,0.000404705,0.000657256,0.000347679,0.000504883,0.000272034,0.000386179,0.000215858,0.000380421,0.000163204,0.000288616,0.000134227,0.000241432,0.000119311,0.000196425,9.05925e-05,0.000147018,7.59952e-05,0.000140078,7.05343e-05,9.7929e-05,4.5259e-05,7.7713e-05,3.96221e-05,
3400,0.511174,0.462771,0.483032,0.474574,0.438305,0.488237,0.435141,0.441622,0.456892,0.503813,0.438358,0.429073,0.437941,0.444916,0.423338,0.415356,0.43458,0.418689,0.377565,0.417178,0.403959,0.332217,0.381276,0.270948,0.343083,0.193771,0.230845,0.145338,0.164964,0.0977209,0.138219,0.0589303,0.0966727,0.0402474,0.0690275,0.0290013,0.0492832,0.0224059,0.040361,0.0206112,0.0306962,0.0145385,0.026045,0.0118451,0.0217474,0.0103536,0.0171535,0.00861064,0.012987,0.00684819,0.0114601,0.00541008,0.00819936,0.00418894,0.00687068,0.00392399,0.00583286,0.00298615,0.00461845,0.00247781,0.00409908,0.00205935,0.00317457,0.00159905,0.00282943,0.00127114,0.00230466,0.000938081,0.0018425,0.000814157,0.00141938,0.000692595,0.00121407,0.000642576,0.000969667,0.000448177,0.000814671,0.000404705,0.000657256,0.000307643,0.000530978,0.000272034,0.000415947,0.000215858,0.000349694,0.000163204,0.000288616,0.000134227,0.000241432,0.000119311,0.000185364,9.69433e-05,0.000147018,7.59952e-05,0.000131673,7.05343e-05,9.7929e-05,4.5259e-05,7.7713e-05,3.96221e-05,
3600,0.511174,0.499793,0.483032,0.499334,0.438305,0.488237,0.46116,0.472492,0.456892,0.428241,0.481367,0.429073,0.475247,0.482637,0.423338,0.415356,0.43458,0.418689,0.418975,0.417178,0.403959,0.332217,0.381276,0.270948,0.375013,0.193771,0.230845,0.145338,0.177489,0.0977209,0.145494,0.0634203,0.10372,0.0402474,0.0736294,0.0290013,0.0492832,0.0207995,0.040361,0.0206112,0.0322667,0.0161454,0.026045,0.011187,0.0217474,0.0103536,0.0171535,0.00861064,0.012987,0.00684819,0.0114601,0.0057161,0.00819936,0.00418894,0.00687068,0.00392399,0.00583286,0.00298615,0.00434511,0.00247781,0.00388252,0.00205935,0.00317457,0.00159905,0.00282943,0.00127114,0.00217488,0.000938081,0.0018425,0.000814157,0.00141938,0.000692595,0.00121407,0.000642576,0.000969667,0.000424701,0.000772623,0.000404705,0.000657256,0.000307643,0.000530978,0.000292917,0.000415947,0.000215858,0.000349694,0.000163204,0.000264311,0.000134227,0.000229228,0.000126535,0.000163961,9.69433e-05,0.000156819,6.83956e-05,0.000121971,6.38168e-05,0.000106394,4.5259e-05,7.7713e-05,4.21402e-05,
3800,0.511174,0.474313,0.483032,0.527422,0.438305,0.488237,0.46116,0.472492,0.481135,0.460989,0.506098,0.429073,0.475247,0.482637,0.447529,0.415356,0.43458,0.418689,0.453621,0.417178,0.403959,0.372082,0.381276,0.290975,0.375013,0.213348,0.259814,0.164915,0.186831,0.0977209,0.136088,0.067439,0.0972618,0.0402474,0.0736294,0.0311595,0.0492832,0.0231471,0.040361,0.0206112,0.0283678,0.0161454,0.0231748,0.0122619,0.0232719,0.0111779,0.0171535,0.00861064,0.012987,0.00684819,0.0114601,0.00621265,0.00819936,0.00375083,0.00687068,0.00392399,0.00583286,0.00328784,0.00434511,0.00229886,0.00388252,0.00205935,0.00336439,0.00159905,0.00282943,0.00139561,0.00217488,0.000938081,0.0018425,0.000814157,0.00141938,0.000692595,0.00121407,0.000642576,0.00102389,0.000424701,0.000772623,0.000404705,0.000605515,0.000307643,0.000494826,0.000269152,0.000415947,0.00019761,0.000349694,0.000163204,0.000264311,0.000134227,0.000213047,0.000126535,0.000180845,8.96971e-05,0.000156819,7.4084e-05,0.000132176,6.38168e-05,0.000112039,4.96074e-05,7.7713e-05,4.21402e-05,
4000,0.536981,0.474313,0.510499,0.47468,0.413259,0.54477,0.493206,0.505912,0.481135,0.49599,0.453031,0.454729,0.475247,0.482637,0.487503,0.393089,0.460739,0.391927,0.453621,0.417178,0.403959,0.372082,0.409138,0.290975,0.351935,0.213348,0.259814,0.176428,0.215318,0.103249,0.136088,0.067439,0.0972618,0.0402474,0.0736294,0.0311595,0.0467396,0.0231471,0.040361,0.0206112,0.0283678,0.0161454,0.0243554,0.0132532,0.0232719,0.0111779,0.0171535,0.00861064,0.012987,0.00732827,0.0114601,0.00576396,0.00819936,0.00375083,0.00740029,0.00392399,0.00583286,0.00328784,0.00434511,0.00247466,0.00425229,0.00205935,0.00336439,0.00159905,0.00268421,0.00139561,0.00217488,0.000988593,0.0018425,0.000814157,0.00133784,0.000692595,0.00108699,0.000574863,0.00102389,0.000424701,0.000698905,0.000404705,0.000647787,0.000307643,0.000494826,0.000247043,0.000415947,0.000215395,0.000349694,0.000172384,0.000264311,0.000134227,0.00023801,0.000126535,0.000180845,9.99482e-05,0.000156819,7.4084e-05,0.000143169,6.38168e-05,0.000112039,4.96074e-05,7.7713e-05,4.21402e-05,
4200,0.536981,0.52785,0.510499,0.47468,0.413259,0.54477,0.493206,0.505912,0.448377,0.544653,0.453031,0.485044,0.418755,0.482637,0.458651,0.430857,0.460739,0.391927,0.477496,0.417178,0.403959,0.372082,0.409138,0.320072,0.351935,0.226772,0.259814,0.191285,0.215318,0.103249,0.14428,0.0770334,0.0972618,0.043769,0.0736294,0.0334626,0.0467396,0.0250839,0.0377329,0.0206112,0.0263339,0.0161454,0.0243554,0.0132532,0.0209447,0.0111779,0.0171535,0.00861064,0.012987,0.00732827,0.0103757,0.00542997,0.00819936,0.00408423,0.00740029,0.00392399,0.00583286,0.00309057,0.00457567,0.00247466,0.00400424,0.00205935,0.00356625,0.00159905,0.00268421,0.00139561,0.00217488,0.000925404,0.0018425,0.000873653,0.00133784,0.000692595,0.00114552,0.00054133,0.00102389,0.000466286,0.000638999,0.000404705,0.000647787,0.000307643,0.000494826,0.000247043,0.000463484,0.000202302,0.000329295,0.000172384,0.000264311,0.000134227,0.00023801,0.000114462,0.000168788,9.99482e-05,0.000156819,6.98281e-05,0.000143169,6.38168e-05,0.000112039,4.96074e-05,7.7713e-05,4.21402e-05,
