mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
13000,0.657407,0.554348,0.606061,0.60396,0.532609,0.518519,0.619048,0.621053,0.617647,0.653061,0.608696,0.509259,0.556701,0.533981,0.614583,0.567308,0.565217,0.611111,0.662921,0.603604,0.568807,0.582418,0.659794,0.572816,0.580645,0.579439,0.469388,0.558824,0.522523,0.550562,0.581818,0.522222,0.647619,0.568421,0.633663,0.646465,0.663551,0.548387,0.605505,0.681319,0.593407,0.651376,0.636364,0.633333,0.643564,0.616162,0.602041,0.509804,0.631579,0.685714,0.542857,0.684211,0.594059,0.565657,0.586207,0.530973,0.725275,0.669725,0.54717,0.542553,0.673267,0.59596,0.666667,0.586957,0.554545,0.566667,0.588785,0.569892,0.6,0.658824,0.591304,0.647059,0.584158,0.545455,0.631068,0.57732,0.632653,0.558824,0.673913,0.546296,0.53,0.62,0.556604,0.595745,0.618557,0.572816,0.615385,0.66055,0.57,0.51,0.585859,0.564356,0.685714,0.610526,0.68,0.57,0.666667,0.593023,0.542373,0.54878,
13200,0.51,0.6,0.59596,0.49505,0.558824,0.571429,0.605505,0.615385,0.690909,0.511111,0.545455,0.663366,0.5,0.585106,0.613861,0.616162,0.588235,0.713043,0.580952,0.694737,0.550562,0.594595,0.666667,0.594828,0.55102,0.539216,0.452174,0.588235,0.451613,0.579439,0.528302,0.691489,0.619565,0.62963,0.56,0.6,0.61,0.63,0.69,0.56,0.659341,0.697248,0.568421,0.647619,0.693878,0.745098,0.495327,0.677419,0.613636,0.535714,0.568627,0.653061,0.731707,0.601695,0.544554,0.767677,0.653846,0.604167,0.613861,0.606061,0.526316,0.552381,0.504587,0.549451,0.666667,0.594059,0.56,0.59,0.622449,0.54902,0.518868,0.542553,0.563107,0.71134,0.53211,0.637363,0.59,0.51,0.612069,0.571429,0.471154,0.625,0.527778,0.695652,0.60396,0.585859,0.666667,0.634615,0.651685,0.621622,0.58,0.62,0.509804,0.663265,0.564815,0.608696,0.587629,0.61165,0.65625,0.673077,
13400,0.5625,0.576923,0.578947,0.628571,0.509091,0.622222,0.639175,0.660194,0.63964,0.719101,0.699115,0.609195,0.677419,0.682243,0.674157,0.612613,0.538462,0.604167,0.531915,0.603774,0.575758,0.574257,0.604651,0.535088,0.466667,0.572727,0.663462,0.552083,0.60177,0.632184,0.59292,0.597701,0.558824,0.571429,0.53125,0.673077,0.614583,0.596154,0.605505,0.637363,0.563107,0.474227,0.588235,0.604938,0.522936,0.615385,0.588785,0.537634,0.682243,0.55914,0.659794,0.650485,0.5,0.519231,0.670213,0.45283,0.574257,0.575758,0.478261,0.62037,0.585106,0.613208,0.56,0.67,0.635514,0.494624,0.707865,0.576577,0.572816,0.587629,0.528736,0.60177,0.60396,0.575758,0.621359,0.536082,0.652632,0.666667,0.694444,0.586957,0.59633,0.571429,0.574468,0.59434,0.6,0.57,0.587629,0.601942,0.623656,0.654206,0.6,0.62,0.608696,0.62963,0.572816,0.680412,0.524272,0.546392,0.597938,0.572816,
13600,0.572917,0.586538,0.602041,0.568627,0.56383,0.688679,0.688679,0.553191,0.557692,0.645833,0.641304,0.583333,0.561905,0.652632,0.621359,0.587629,0.625,0.615385,0.648936,0.584906,0.683673,0.617647,0.550459,0.637363,0.494505,0.59633,0.574257,0.535354,0.578431,0.561224,0.627451,0.571429,0.656566,0.564356,0.568421,0.533333,0.656566,0.643564,0.564356,0.636364,0.574713,0.584071,0.55102,0.617647,0.628866,0.699029,0.586538,0.552083,0.571429,0.495413,0.52439,0.601695,0.514019,0.483871,0.630435,0.675926,0.633663,0.515152,0.650943,0.56383,0.555556,0.623762,0.637363,0.577982,0.54,0.7,0.554455,0.686869,0.695652,0.648148,0.549451,0.577982,0.632075,0.56383,0.655556,0.681818,0.519231,0.583333,0.553191,0.632075,0.581633,0.627451,0.653465,0.545455,0.59434,0.723404,0.626263,0.643564,0.495238,0.568421,0.484536,0.495146,0.565657,0.643564,0.579832,0.617284,0.58,0.66,0.580952,0.663158,
13800,0.627451,0.479592,0.615385,0.666667,0.524272,0.587629,0.634409,0.607477,0.598131,0.505376,0.628866,0.582524,0.623762,0.585859,0.619565,0.611111,0.473684,0.628571,0.57,0.55,0.583333,0.509615,0.540816,0.588235,0.68,0.55,0.674419,0.552632,0.670455,0.491071,0.504762,0.610526,0.564356,0.565657,0.721154,0.614583,0.659341,0.678899,0.591837,0.509804,0.536082,0.553398,0.603604,0.595506,0.516129,0.579439,0.536082,0.640777,0.641026,0.638554,0.726415,0.638298,0.717172,0.633663,0.589474,0.561905,0.59,0.67,0.625,0.5625,0.586207,0.610619,0.568807,0.549451,0.65,0.59,0.537736,0.606383,0.538462,0.5625,0.608696,0.62963,0.643564,0.494949,0.677419,0.542056,0.594059,0.717172,0.591398,0.570093,0.654206,0.602151,0.595745,0.641509,0.555556,0.524752,0.55102,0.656863,0.608247,0.640777,0.638889,0.576087,0.608247,0.640777,0.6,0.547368,0.634409,0.663551,0.565217,0.564815,
14000,0.629213,0.648649,0.55,0.61,0.693069,0.636364,0.521277,0.603774,0.563218,0.539823,0.557895,0.580952,0.56383,0.528302,0.484536,0.601942,0.632653,0.617647,0.55914,0.570093,0.626168,0.645161,0.65,0.7,0.69697,0.564356,0.575472,0.56383,0.648649,0.449438,0.582524,0.57732,0.583333,0.567308,0.598039,0.510204,0.54,0.61,0.606061,0.485149,0.647619,0.536842,0.631068,0.515464,0.68932,0.597938,0.526316,0.609524,0.52,0.72,0.598039,0.612245,0.5,0.625,0.62,0.54,0.543478,0.62037,0.698925,0.626168,0.646465,0.49505,0.597938,0.553398,0.672727,0.555556,0.595745,0.528302,0.561905,0.578947,0.625,0.634615,0.571429,0.663158,0.548077,0.59375,0.570093,0.591398,0.64,0.65,0.678899,0.626374,0.576923,0.677083,0.597938,0.563107,0.56,0.57,0.6,0.564706,0.586538,0.541667,0.556818,0.651786,0.66,0.62,0.605505,0.527473,0.655914,0.579439,
14200,0.572816,0.618557,0.551402,0.602151,0.571429,0.607843,0.625,0.53125,0.584071,0.597701,0.676471,0.612245,0.6,0.642105,0.546296,0.576087,0.596491,0.55814,0.591398,0.626168,0.52809,0.630631,0.602041,0.539216,0.611111,0.576087,0.580952,0.652632,0.490741,0.673913,0.52381,0.684211,0.583333,0.721154,0.556604,0.734043,0.47619,0.526316,0.50495,0.59596,0.58,0.6,0.571429,0.627451,0.545455,0.574257,0.54878,0.661017,0.626168,0.591398,0.563107,0.536082,0.690722,0.68932,0.489362,0.584906,0.494624,0.560748,0.583333,0.644231,0.556604,0.62766,0.621359,0.587629,0.56701,0.669903,0.623762,0.606061,0.617021,0.669811,0.535714,0.602273,0.670103,0.640777,0.585586,0.640449,0.515464,0.563107,0.601942,0.618557,0.619565,0.62963,0.626168,0.634409,0.695652,0.490741,0.648649,0.640449,0.614679,0.615385,0.520408,0.627451,0.594595,0.617978,0.660377,0.585106,0.647059,0.530612,0.485437,0.587629,
14400,0.587156,0.593407,0.571429,0.684211,0.595506,0.522523,0.542857,0.642105,0.580357,0.704545,0.631579,0.571429,0.604938,0.621849,0.625,0.586538,0.637931,0.666667,0.55102,0.529412,0.6,0.619048,0.527473,0.66055,0.636364,0.622222,0.578431,0.55102,0.647059,0.632653,0.625,0.635417,0.554455,0.585859,0.553191,0.679245,0.606383,0.764151,0.54902,0.663265,0.580645,0.570093,0.606061,0.673267,0.652632,0.52381,0.533333,0.621053,0.597938,0.621359,0.554348,0.592593,0.598039,0.561224,0.590909,0.622222,0.659574,0.59434,0.60396,0.59596,0.61165,0.639175,0.513514,0.640449,0.558559,0.640449,0.617284,0.647059,0.742268,0.563107,0.677419,0.672897,0.62766,0.641509,0.565657,0.613861,0.694118,0.53913,0.663265,0.656863,0.638889,0.554348,0.681319,0.66055,0.684783,0.592593,0.573171,0.610169,0.577778,0.581818,0.522523,0.561798,0.623529,0.66087,0.564815,0.608696,0.588235,0.653061,0.597826,0.564815,
14600,0.627273,0.588889,0.649485,0.592233,0.548387,0.654206,0.584158,0.656566,0.558824,0.561224,0.602273,0.571429,0.6,0.638095,0.645161,0.504673,0.606061,0.574257,0.574468,0.518868,0.566038,0.542553,0.555556,0.653465,0.56,0.58,0.59596,0.584158,0.663158,0.657143,0.663793,0.630952,0.628571,0.568421,0.514019,0.548387,0.598131,0.666667,0.59434,0.521277,0.542857,0.578947,0.648936,0.660377,0.686275,0.469388,0.670103,0.592233,0.59,0.53,0.538462,0.552083,0.631579,0.561905,0.6,0.564706,0.586207,0.530973,0.516854,0.630631,0.6,0.626087,0.55,0.63,0.587629,0.592233,0.654545,0.488889,0.588785,0.741935,0.72043,0.523364,0.609091,0.533333,0.570093,0.752688,0.554455,0.626263,0.575758,0.643564,0.59596,0.564356,0.58427,0.585586,0.575472,0.670213,0.550459,0.582418,0.610526,0.609524,0.583333,0.548077,0.603774,0.553191,0.537736,0.574468,0.581633,0.54902,0.627451,0.622449,
14800,0.59596,0.633663,0.582524,0.649485,0.681818,0.622222,0.625,0.692308,0.693878,0.696078,0.457944,0.634409,0.505155,0.728155,0.656566,0.653465,0.627273,0.522222,0.650485,0.71134,0.647727,0.553571,0.650943,0.553191,0.564356,0.656566,0.66055,0.593407,0.666667,0.534884,0.608696,0.555556,0.612613,0.505618,0.7,0.65,0.635417,0.519231,0.58,0.66,0.651376,0.571429,0.6,0.5625,0.51,0.54,0.706522,0.62963,0.616071,0.636364,0.59,0.62,0.648936,0.688679,0.555556,0.554348,0.62,0.62,0.62766,0.556604,0.614583,0.644231,0.616822,0.483871,0.598039,0.561224,0.453608,0.631068,0.629213,0.585586,0.606061,0.643564,0.563107,0.628866,0.564815,0.576087,0.618557,0.495146,0.537037,0.597826,0.585586,0.539326,0.553571,0.556818,0.54717,0.585106,0.659794,0.601942,0.633028,0.516484,0.68,0.64,0.645833,0.567308,0.747253,0.651376,0.62,0.55,0.556604,0.617021,
15000,0.659794,0.563107,0.657143,0.536842,0.57732,0.572816,0.63,0.55,0.602151,0.53271,0.602041,0.617647,0.585859,0.574257,0.586538,0.645833,0.567568,0.674157,0.597938,0.660194,0.608696,0.666667,0.613208,0.638298,0.514851,0.606061,0.540541,0.426966,0.598131,0.569892,0.627451,0.540816,0.623762,0.505051,0.806452,0.551402,0.71134,0.524272,0.703704,0.641304,0.646465,0.623762,0.541667,0.653846,0.489796,0.676471,0.588889,0.618182,0.583333,0.630435,0.622642,0.457447,0.574257,0.616162,0.722772,0.616162,0.655914,0.588785,0.728972,0.634409,0.641304,0.583333,0.594595,0.685393,0.568182,0.544643,0.612245,0.637255,0.598039,0.561224,0.621359,0.587629,0.535354,0.70297,0.572917,0.596154,0.636364,0.534653,0.472222,0.706522,0.554455,0.606061,0.54717,0.670213,0.628866,0.553398,0.602273,0.633929,0.659574,0.641509,0.72,0.66,0.555556,0.521739,0.59434,0.56383,0.643564,0.717172,0.557692,0.65625,
15200,0.639535,0.684211,0.5,0.64,0.6,0.59,0.688889,0.6,0.627451,0.704082,0.728155,0.649485,0.621359,0.546392,0.586538,0.604167,0.522936,0.538462,0.516854,0.459459,0.617647,0.612245,0.684211,0.67619,0.658537,0.652542,0.536842,0.67619,0.495146,0.670103,0.574257,0.545455,0.548387,0.598131,0.521739,0.703704,0.663462,0.635417,0.612903,0.728972,0.548077,0.583333,0.625,0.556818,0.680851,0.632075,0.765306,0.588235,0.516484,0.587156,0.647727,0.714286,0.627907,0.649123,0.58,0.64,0.606061,0.564356,0.483871,0.654206,0.59596,0.752475,0.623853,0.56044,0.5625,0.519231,0.641509,0.56383,0.61165,0.525773,0.56383,0.650943,0.643564,0.656566,0.650485,0.659794,0.572917,0.576923,0.693069,0.505051,0.6,0.65,0.560748,0.473118,0.56383,0.509434,0.68,0.59,0.604396,0.614679,0.578431,0.530612,0.536842,0.6,0.56,0.61,0.650943,0.521277,0.604167,0.586538,
15400,0.554455,0.606061,0.698113,0.617021,0.653846,0.666667,0.590909,0.553571,0.590476,0.536842,0.580952,0.557895,0.653846,0.645833,0.61,0.59,0.745098,0.642857,0.591398,0.747664,0.631579,0.590476,0.585859,0.534653,0.59596,0.574257,0.619048,0.612069,0.654545,0.566667,0.688889,0.645455,0.542553,0.575472,0.546296,0.554348,0.524752,0.646465,0.669811,0.62766,0.635417,0.701923,0.610526,0.609524,0.612245,0.656863,0.608696,0.564815,0.617978,0.585586,0.703297,0.633028,0.591398,0.635514,0.581633,0.607843,0.610526,0.638095,0.656566,0.564356,0.643564,0.59596,0.568627,0.683673,0.647059,0.479592,0.59633,0.604396,0.666667,0.581633,0.525773,0.621359,0.524752,0.59596,0.645833,0.586538,0.615385,0.583333,0.555556,0.564356,0.5625,0.634615,0.565217,0.648148,0.546392,0.621359,0.63,0.59,0.554348,0.62037,0.59596,0.663366,0.655172,0.535714,0.524272,0.597938,0.640777,0.670103,0.595745,0.603774,
15600,0.653061,0.607843,0.592233,0.597938,0.522936,0.626374,0.596154,0.645833,0.62069,0.539823,0.56701,0.660194,0.627451,0.561224,0.698925,0.560748,0.646552,0.666667,0.670213,0.632075,0.574074,0.630435,0.537736,0.542553,0.592233,0.525773,0.635514,0.591398,0.62766,0.650943,0.606383,0.669811,0.559633,0.615385,0.651685,0.576577,0.5,0.606383,0.505155,0.495146,0.466667,0.610526,0.566372,0.655172,0.557895,0.628571,0.566038,0.638298,0.66,0.59,0.56701,0.592233,0.653846,0.645833,0.596154,0.604167,0.554217,0.589744,0.617886,0.584416,0.588889,0.563636,0.692308,0.614583,0.635417,0.682692,0.666667,0.565217,0.53,0.56,0.659794,0.61165,0.691489,0.584906,0.533333,0.663158,0.625,0.666667,0.666667,0.55102,0.477064,0.571429,0.6,0.694737,0.546392,0.572816,0.57,0.64,0.54902,0.673469,0.594059,0.727273,0.62963,0.565217,0.552083,0.586538,0.56383,0.613208,0.510204,0.568627,
15800,0.546296,0.619565,0.602041,0.617647,0.677083,0.692308,0.473118,0.579439,0.576577,0.561798,0.514286,0.557895,0.561224,0.598039,0.550459,0.56044,0.610526,0.561905,0.578431,0.571429,0.604167,0.538462,0.513043,0.541176,0.604396,0.587156,0.579545,0.589286,0.551402,0.569892,0.545455,0.607143,0.648936,0.566038,0.65625,0.567308,0.605769,0.59375,0.694737,0.638095,0.747748,0.573034,0.564815,0.554348,0.722772,0.565657,0.505263,0.533333,0.598039,0.540816,0.584906,0.553191,0.603774,0.606383,0.636364,0.633663,0.522222,0.590909,0.577778,0.563636,0.678571,0.594828,0.616162,0.49505,0.505263,0.666667,0.594059,0.525253,0.630631,0.58427,0.636364,0.669643,0.618182,0.633333,0.654545,0.522222,0.632075,0.659574,0.588235,0.622449,0.752577,0.669903,0.597938,0.485437,0.763158,0.581395,0.510638,0.537736,0.574257,0.585859,0.590476,0.568421,0.645161,0.551402,0.58,0.63,0.545455,0.588889,0.59596,0.554455,
16000,0.663043,0.583333,0.475728,0.57732,0.632653,0.607843,0.693878,0.598039,0.56,0.57,0.67619,0.505263,0.608696,0.62963,0.7,0.7,0.623853,0.637363,0.65,0.52,0.608247,0.61165,0.694737,0.561905,0.606061,0.514851,0.615385,0.559633,0.57732,0.495146,0.615385,0.445783,0.680851,0.518868,0.591398,0.551402,0.761468,0.582418,0.566038,0.648936,0.669903,0.680412,0.602041,0.509804,0.565657,0.554455,0.625,0.677083,0.727273,0.574257,0.613208,0.574468,0.613208,0.531915,0.642857,0.470588,0.61,0.6,0.6,0.57,0.53,0.62,0.6,0.631579,0.607843,0.571429,0.669903,0.71134,0.55914,0.551402,0.622449,0.607843,0.589474,0.590476,0.540816,0.558824,0.59375,0.576923,0.546392,0.495146,0.6,0.66087,0.587156,0.571429,0.54717,0.56383,0.585859,0.623762,0.552381,0.631579,0.51087,0.518519,0.557895,0.695238,0.494737,0.609524,0.638298,0.603774,0.586538,0.5625,
16200,0.606383,0.59434,0.663265,0.588235,0.581633,0.568627,0.536082,0.592233,0.50495,0.636364,0.628866,0.61165,0.564356,0.646465,0.597938,0.669903,0.565657,0.613861,0.518519,0.652174,0.625,0.615385,0.606383,0.59434,0.595745,0.622642,0.557895,0.590476,0.578431,0.520408,0.6,0.642105,0.66,0.6,0.598131,0.548387,0.574257,0.646465,0.53271,0.623656,0.451613,0.514019,0.597938,0.631068,0.55,0.59,0.553191,0.575472,0.604167,0.634615,0.493671,0.702479,0.534653,0.606061,0.538462,0.698795,0.673267,0.616162,0.583333,0.543478,0.531915,0.575472,0.647619,0.610526,0.640777,0.618557,0.541667,0.701923,0.551402,0.612903,0.598131,0.548387,0.637255,0.642857,0.572917,0.509615,0.564356,0.575758,0.696078,0.632653,0.5625,0.576923,0.59375,0.605769,0.509615,0.625,0.589474,0.619048,0.60177,0.701149,0.573034,0.594595,0.614679,0.593407,0.597938,0.660194,0.555556,0.597826,0.590361,0.555556,
16400,0.530612,0.598039,0.592233,0.618557,0.572816,0.505155,0.635514,0.612903,0.680412,0.514563,0.59434,0.702128,0.659794,0.650485,0.530612,0.588235,0.604167,0.538462,0.673469,0.539216,0.62069,0.628319,0.61165,0.701031,0.585106,0.59434,0.647619,0.684211,0.670213,0.641509,0.645833,0.615385,0.666667,0.642857,0.539823,0.586207,0.612613,0.539326,0.590909,0.688889,0.585859,0.584158,0.649485,0.582524,0.603774,0.542553,0.568627,0.622449,0.618182,0.522222,0.726415,0.489362,0.591837,0.588235,0.529412,0.642857,0.611111,0.563636,0.602273,0.544643,0.623932,0.60241,0.608696,0.490741,0.625,0.583333,0.622449,0.519608,0.539216,0.530612,0.542373,0.54878,0.568807,0.659341,0.635294,0.547826,0.574257,0.666667,0.594059,0.646465,0.566667,0.545455,0.626168,0.580645,0.697917,0.538462,0.673684,0.628571,0.628571,0.578947,0.587629,0.679612,0.621622,0.516854,0.673469,0.578431,0.645833,0.519231,0.625,0.583333,
16600,0.614583,0.653846,0.64,0.64,0.647619,0.6,0.635294,0.6,0.556818,0.5625,0.616162,0.70297,0.552083,0.548077,0.626168,0.483871,0.602151,0.551402,0.505376,0.626168,0.5,0.622449,0.515464,0.61165,0.554455,0.646465,0.586957,0.555556,0.618182,0.611111,0.683673,0.568627,0.6,0.55,0.610619,0.563218,0.594595,0.674157,0.601942,0.536082,0.660714,0.647727,0.679612,0.57732,0.602041,0.647059,0.561224,0.696078,0.588235,0.653061,0.587156,0.681319,0.647059,0.571429,0.654545,0.5,0.673267,0.515152,0.626168,0.591398,0.729167,0.644231,0.574074,0.619565,0.609524,0.6,0.669725,0.681319,0.659794,0.621359,0.638298,0.603774,0.660194,0.628866,0.644231,0.635417,0.606061,0.534653,0.566667,0.618182,0.561905,0.663158,0.589474,0.666667,0.607843,0.581633,0.480392,0.571429,0.62,0.58,0.621359,0.659794,0.609195,0.610619,0.621951,0.533898,0.612903,0.635514,0.619469,0.586207,
16800,0.574468,0.509434,0.623656,0.728972,0.654206,0.612903,0.693878,0.676471,0.62,0.62,0.615385,0.5,0.567308,0.46875,0.54023,0.530973,0.631579,0.628571,0.584906,0.5,0.555556,0.627273,0.590476,0.663158,0.589286,0.704545,0.642857,0.647059,0.535354,0.613861,0.640351,0.546512,0.619565,0.527778,0.542553,0.54717,0.4375,0.586538,0.524272,0.628866,0.71875,0.538462,0.57,0.54,0.591837,0.588235,0.617021,0.518868,0.537736,0.638298,0.5625,0.586538,0.588235,0.581633,0.672897,0.602151,0.709677,0.570093,0.602273,0.678571,0.525773,0.650485,0.593407,0.724771,0.586207,0.654867,0.575472,0.62766,0.598039,0.581633,0.568182,0.607143,0.575758,0.673267,0.666667,0.663366,0.53211,0.538462,0.598039,0.602041,0.692308,0.447917,0.609195,0.654867,0.648148,0.554348,0.61165,0.587629,0.663265,0.558824,0.721649,0.524272,0.610526,0.714286,0.637363,0.614679,0.633929,0.602273,0.568627,0.55102,
17000,0.586957,0.648148,0.510417,0.615385,0.568182,0.607143,0.614035,0.453488,0.648936,0.660377,0.530612,0.656863,0.62,0.63,0.645833,0.586538,0.636364,0.683168,0.555556,0.690909,0.660194,0.659794,0.598291,0.662651,0.619048,0.547368,0.634783,0.764706,0.660377,0.617021,0.580645,0.570093,0.625,0.760417,0.653061,0.588235,0.657143,0.589474,0.633028,0.582418,0.666667,0.571429,0.557895,0.685714,0.528302,0.691489,0.708738,0.639175,0.585859,0.574257,0.538462,0.568807,0.622642,0.542553,0.585859,0.673267,0.469027,0.62069,0.616162,0.663366,0.655556,0.609091,0.628866,0.640777,0.531915,0.603774,0.663462,0.520833,0.603774,0.553191,0.563636,0.5,0.546392,0.592233,0.670103,0.592233,0.592233,0.56701,0.634615,0.677083,0.557692,0.65625,0.628319,0.643678,0.533981,0.670103,0.673267,0.565657,0.662651,0.547009,0.50495,0.606061,0.607477,0.580645,0.591837,0.598039,0.604396,0.587156,0.660194,0.597938,
17200,0.65,0.69,0.606061,0.584158,0.647727,0.571429,0.524272,0.639175,0.660377,0.712766,0.64557,0.619835,0.594059,0.626263,0.604167,0.596154,0.59,0.54,0.490196,0.591837,0.55914,0.579439,0.55,0.59,0.641509,0.531915,0.604167,0.557692,0.576923,0.604167,0.516484,0.678899,0.575758,0.712871,0.49,0.56,0.64,0.58,0.47,0.64,0.484848,0.643564,0.484536,0.563107,0.587719,0.627907,0.54,0.69,0.574713,0.619469,0.43617,0.54717,0.586538,0.572917,0.483871,0.64486,0.535354,0.643564,0.504854,0.546392,0.523364,0.526882,0.648352,0.623853,0.584158,0.575758,0.576577,0.629213,0.639535,0.570175,0.623762,0.545455,0.578431,0.571429,0.583333,0.619565,0.683544,0.570248,0.57732,0.640777,0.5,0.5,0.631579,0.609524,0.682692,0.520833,0.616822,0.655914,0.549451,0.642202,0.626168,0.612903,0.666667,0.551402,0.585859,0.613861,0.63,0.64,0.546296,0.619565,
17400,0.62,0.67,0.614679,0.516484,0.57,0.65,0.582524,0.639175,0.488372,0.614035,0.646465,0.653465,0.477064,0.648352,0.541667,0.615385,0.603448,0.559524,0.643678,0.628319,0.536082,0.485437,0.660194,0.56701,0.555556,0.572727,0.691589,0.548387,0.652174,0.601852,0.61,0.7,0.649485,0.524272,0.59596,0.584158,0.656863,0.663265,0.646465,0.564356,0.626263,0.633663,0.656863,0.612245,0.55102,0.539216,0.701754,0.488372,0.59,0.67,0.663462,0.583333,0.591304,0.611765,0.666667,0.629213,0.555556,0.739496,0.660714,0.465909,0.594059,0.525253,0.568421,0.619048,0.564815,0.565217,0.663551,0.569892,0.55914,0.626168,0.709677,0.654206,0.615385,0.541667,0.62,0.61,0.616162,0.673267,0.516129,0.626168,0.574257,0.646465,0.584158,0.545455,0.57732,0.650485,0.598131,0.55914,0.677083,0.557692,0.651376,0.648352,0.642857,0.590909,0.591837,0.627451,0.46729,0.623656,0.607143,0.534483,
17600,0.616162,0.564356,0.654206,0.55914,0.561224,0.627451,0.68,0.65,0.548387,0.635514,0.514286,0.663158,0.592233,0.649485,0.591398,0.626168,0.613861,0.656566,0.59596,0.663366,0.654206,0.645161,0.5625,0.5,0.567308,0.645833,0.585859,0.534653,0.653061,0.539216,0.61,0.52,0.46875,0.548077,0.623656,0.495327,0.575758,0.693069,0.704082,0.588235,0.647619,0.578947,0.655462,0.530864,0.58,0.64,0.637931,0.535714,0.604167,0.625,0.619565,0.583333,0.708738,0.608247,0.614583,0.576923,0.5625,0.590909,0.614679,0.648352,0.582524,0.649485,0.570093,0.655914,0.572917,0.509615,0.586538,0.614583,0.534653,0.626263,0.683168,0.646465,0.526882,0.579439,0.610526,0.590476,0.530612,0.470588,0.547368,0.580952,0.561905,0.494737,0.577982,0.582418,0.504762,0.578947,0.59,0.6,0.504854,0.536082,0.541284,0.648352,0.604396,0.541284,0.525773,0.640777,0.630435,0.611111,0.568627,0.663265,
17800,0.56,0.66,0.636364,0.584158,0.582524,0.536082,0.615385,0.633028,0.647059,0.555556,0.648936,0.443396,0.634615,0.708333,0.601852,0.695652,0.685714,0.589474,0.608696,0.555556,0.666667,0.608696,0.637255,0.510204,0.518868,0.606383,0.607843,0.683673,0.684211,0.651163,0.656566,0.653465,0.659574,0.575472,0.598039,0.602041,0.606383,0.54717,0.642105,0.647619,0.670103,0.582524,0.524752,0.585859,0.653846,0.583333,0.647619,0.621053,0.557895,0.619048,0.731959,0.563107,0.602041,0.588235,0.640777,0.597938,0.568421,0.571429,0.576923,0.645833,0.627273,0.666667,0.572917,0.605769,0.585106,0.679245,0.555556,0.623762,0.621053,0.552381,0.635417,0.692308,0.616071,0.613636,0.65,0.56,0.681319,0.513761,0.590909,0.616071,0.602151,0.579439,0.558559,0.606742,0.640449,0.513514,0.542553,0.481132,0.578431,0.571429,0.605769,0.604167,0.616071,0.659091,0.583333,0.605769,0.592233,0.670103,0.644231,0.65625,
18000,0.47619,0.410526,0.669903,0.659794,0.643678,0.530973,0.582524,0.628866,0.626263,0.633663,0.659574,0.566038,0.618182,0.577778,0.52809,0.612613,0.545455,0.514851,0.654545,0.577778,0.613208,0.648936,0.670103,0.61165,0.656566,0.613861,0.536082,0.61165,0.617978,0.603604,0.692308,0.65625,0.634409,0.579439,0.587629,0.601942,0.595745,0.584906,0.588235,0.673469,0.542857,0.673684,0.585859,0.623762,0.596154,0.520833,0.643564,0.656566,0.623932,0.674699,0.542857,0.578947,0.617647,0.530612,0.691489,0.556604,0.6,0.580952,0.605769,0.625,0.575472,0.638298,0.603774,0.531915,0.717172,0.60396,0.647059,0.612245,0.6,0.563636,0.631579,0.571429,0.69,0.62,0.553191,0.650943,0.598039,0.72449,0.570093,0.55914,0.6,0.745455,0.589286,0.522727,0.67,0.63,0.642857,0.745098,0.565657,0.683168,0.680412,0.601942,0.576923,0.572917,0.572917,0.557692,0.645455,0.644444,0.604396,0.513761,
