mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
40310,0.0526157,0.0453993,0.0315463,0.054004,0.0192475,0.0622432,0.0618476,0.0614377,0.0515367,0.0646849,0.0232218,0.0645872,0.0094695,0.0150889,0.0447524,0.0097971,0.0122543,0.0262078,0.00839843,0.00614781,0.00690394,0.00570413,0.00685731,0.00558433,0.00569833,0.00554178,0.00547384,0.00551662,0.00547973,0.00547189,0.00549021,0.00554361,0.00548556,0.00546998,0.00547703,0.00547028,0.00546929,0.00547,0.00546917,0.00546923,0.0054692,0.00546938,0.00546921,0.00546908,0.00546913,0.00546915,0.00546911,0.0054691,0.00546909,0.00546909,
40320,0.0673035,0.0671761,0.0445815,0.067335,0.0467045,0.0642889,0.06586,0.0577171,0.0156909,0.048205,0.0363944,0.0169221,0.0414768,0.0396064,0.0349911,0.00762255,0.00737957,0.00799367,0.00793983,0.00566541,0.00587737,0.00597798,0.00556764,0.0572872,0.00554049,0.00586938,0.00552696,0.00549245,0.00548856,0.00548488,0.00566745,0.00548024,0.00547607,0.00547003,0.00547051,0.00546951,0.00547213,0.00547013,0.00547002,0.00546938,0.00546924,0.00546933,0.00546974,0.00546909,0.0054691,0.00546917,0.00546909,0.0054691,0.00546909,0.00546909,
40330,0.0374213,0.0621998,0.0453477,0.0670576,0.0650455,0.0577183,0.0406261,0.0425254,0.0664379,0.0602175,0.0659325,0.0648253,0.0665117,0.053637,0.0190338,0.0474343,0.0102968,0.00690324,0.0575154,0.00648292,0.00682619,0.00659742,0.00617606,0.00558911,0.00572772,0.00555549,0.00563008,0.00557595,0.00547416,0.00549773,0.00548332,0.00547261,0.00547103,0.0054692,0.0054698,0.00546937,0.00549324,0.00611415,0.00547083,0.00547013,0.00546917,0.00546941,0.00546913,0.00546913,0.00546908,0.00546914,0.00546911,0.0054691,0.00546912,0.00546912,
40340,0.0529368,0.0264884,0.0542448,0.0603849,0.0618761,0.0396429,0.0448874,0.0606145,0.0126132,0.0547909,0.02191,0.0669288,0.0117863,0.0524137,0.0587976,0.0223994,0.0142554,0.00691453,0.00660277,0.00656645,0.00553633,0.00551609,0.00573939,0.00679861,0.00679129,0.00560517,0.00549575,0.0054968,0.00547326,0.00548301,0.00547571,0.00547984,0.00584716,0.00549855,0.00546985,0.00547503,0.00547,0.00546936,0.0054697,0.00546944,0.00546961,0.00547016,0.00546913,0.00546916,0.00547035,0.0054691,0.0054691,0.00546909,0.00546908,0.00546908,
40350,0.0631463,0.0450426,0.0462408,0.0601189,0.0628629,0.0448354,0.057417,0.0259029,0.0386921,0.0633524,0.0620007,0.0616695,0.0573649,0.0176242,0.0518189,0.00740612,0.00757443,0.00732532,0.00591841,0.00617365,0.0184707,0.0139107,0.0057919,0.00657441,0.00557628,0.00547214,0.00550634,0.0055591,0.00547963,0.00557141,0.00549225,0.00547181,0.00547548,0.0054895,0.00546929,0.0054695,0.00546946,0.00547004,0.00547344,0.00546913,0.00546945,0.00546967,0.00546923,0.00546909,0.00546909,0.00546908,0.00546908,0.00546909,0.00546908,0.00546908,
40360,0.0518291,0.0641217,0.0490615,0.0580098,0.0153231,0.0190418,0.0662376,0.0626323,0.0323231,0.0607628,0.0547616,0.0626567,0.0504858,0.0164668,0.00907441,0.00702575,0.00714189,0.0114634,0.0059855,0.00726095,0.00568651,0.00651472,0.00572993,0.00647481,0.0054783,0.00596698,0.00547382,0.00556254,0.00549376,0.00547507,0.00547059,0.00547497,0.00546943,0.00547243,0.0054879,0.0054999,0.00546986,0.00547,0.00546925,0.00546956,0.00546914,0.00546948,0.00547814,0.00546919,0.0054693,0.00546925,0.00546909,0.00546909,0.00546909,0.00546909,
40370,0.0382501,0.0381962,0.051294,0.0571825,0.0423643,0.0621126,0.0550852,0.0304621,0.0565436,0.01242,0.0250309,0.0636058,0.0564394,0.03176,0.0141333,0.00717321,0.00956848,0.00576076,0.00703911,0.0139896,0.0142065,0.0648815,0.00787074,0.00551621,0.00558085,0.00552165,0.00547953,0.00548968,0.00554222,0.00571098,0.00559671,0.00548557,0.00547113,0.00547179,0.00546919,0.00546983,0.00546916,0.00547618,0.00546982,0.00546921,0.0054694,0.00546964,0.00546948,0.00546915,0.00546909,0.00546914,0.00546909,0.00546909,0.00546918,0.00546908,
40380,0.0399051,0.0545555,0.0477387,0.0495503,0.0581882,0.0597229,0.0581882,0.0517412,0.0240821,0.0380441,0.0436452,0.0108088,0.0084727,0.030887,0.0121107,0.0540475,0.0646204,0.0507115,0.0573401,0.0103083,0.0135421,0.0068653,0.00651584,0.00564891,0.00561795,0.0055059,0.00570516,0.00556727,0.00547641,0.00552685,0.00547894,0.00548746,0.00547445,0.00547193,0.00547452,0.00546967,0.0054697,0.00546912,0.00546948,0.00546936,0.00546939,0.00546918,0.00546944,0.00546942,0.00546952,0.00546909,0.00546909,0.00546912,0.00546912,0.00546909,
40390,0.0632411,0.0468414,0.0536487,0.0224083,0.0170628,0.0677012,0.0595651,0.0138429,0.047334,0.0423215,0.0502528,0.0632989,0.0462231,0.0342453,0.0430498,0.0438663,0.0476107,0.0112025,0.015909,0.0121209,0.006891,0.00729243,0.00580236,0.00574376,0.00547302,0.0054901,0.00551513,0.00547266,0.00548968,0.0054725,0.00547571,0.00548433,0.00580015,0.00547242,0.00546934,0.00546914,0.00546929,0.0054693,0.00547012,0.00546952,0.00547398,0.00546928,0.00546909,0.00546941,0.0054691,0.00546909,0.00546911,0.00546909,0.00546909,0.00546909,
40400,0.065033,0.0442182,0.058673,0.0413046,0.0371923,0.0545107,0.0247497,0.06931,0.0165291,0.00959293,0.0400512,0.0432429,0.0273939,0.0573091,0.0573061,0.046736,0.0202262,0.0097952,0.00884625,0.0059051,0.00629979,0.0059553,0.00572864,0.00682771,0.0106322,0.00548487,0.00550536,0.00561863,0.0157907,0.0054766,0.0055329,0.00548557,0.00546919,0.00547749,0.00546922,0.00547257,0.00547019,0.00546964,0.00546914,0.0054694,0.00546913,0.00546915,0.0054691,0.00546909,0.00546915,0.00546909,0.0054691,0.0054691,0.00546939,0.00546909,
40410,0.0536657,0.0661014,0.0541805,0.0075615,0.0452645,0.0414684,0.0427472,0.025888,0.0680234,0.0638744,0.059471,0.0604192,0.0497673,0.0615916,0.0664357,0.0262649,0.0263285,0.00621294,0.00606664,0.0102685,0.00591587,0.00971205,0.00547247,0.0135329,0.00551891,0.00571781,0.00553083,0.00547385,0.00547434,0.0054714,0.00547375,0.00557773,0.00547974,0.00547206,0.00551241,0.00546958,0.00546909,0.00546931,0.00546984,0.00546917,0.00546919,0.0054691,0.00546925,0.00546938,0.00546963,0.0054692,0.00546921,0.00546913,0.00546909,0.00546909,
40420,0.0496861,0.0555143,0.0417366,0.0414641,0.0450352,0.0576617,0.039907,0.0650438,0.066993,0.0510252,0.0656345,0.0467628,0.0636139,0.0125414,0.0260541,0.0188734,0.00679747,0.00749808,0.00714042,0.00990955,0.00585196,0.0055955,0.0055968,0.00553071,0.00552869,0.00547382,0.00556837,0.00558385,0.00587005,0.00574375,0.00549461,0.00547565,0.00547048,0.00547023,0.00546926,0.00547752,0.00546912,0.00547065,0.00546993,0.00546977,0.00549758,0.00546941,0.00547226,0.00546938,0.00546919,0.00546919,0.00546916,0.00546913,0.00546909,0.00546908,
40430,0.0575994,0.0612248,0.0213049,0.0189105,0.0506562,0.0311068,0.0656002,0.0478867,0.0280141,0.0120796,0.0366754,0.0286547,0.0632454,0.0107788,0.0218264,0.0639891,0.044013,0.0102657,0.00590078,0.007585,0.00558501,0.00549176,0.00564658,0.00561172,0.00898579,0.00546942,0.00568802,0.00556196,0.005504,0.00551252,0.00547473,0.00551717,0.00547303,0.0054715,0.00547031,0.00549245,0.00546957,0.00547125,0.00546912,0.00546927,0.00546964,0.00546926,0.00546921,0.00546915,0.00546929,0.00546916,0.00546909,0.00546911,0.00546909,0.00546909,
40440,0.0596067,0.0414078,0.0685323,0.0506274,0.0143268,0.0654389,0.0400992,0.055017,0.0359431,0.0628505,0.0408649,0.0428341,0.0415404,0.0599676,0.0210461,0.0143388,0.00937708,0.00873472,0.00642527,0.00838825,0.0612482,0.00584642,0.00777892,0.00716045,0.00551347,0.00554003,0.00559796,0.00556227,0.00547912,0.00547198,0.00547198,0.00548385,0.00554654,0.00547135,0.00547236,0.00547039,0.00546988,0.00546916,0.0054694,0.00546943,0.00547133,0.0054691,0.00546913,0.00546908,0.00546916,0.00546908,0.00546908,0.00546909,0.00546919,0.00546923,
40450,0.0189742,0.0470237,0.0409577,0.0582171,0.059161,0.0402725,0.0617752,0.0583189,0.0487872,0.0224815,0.0515695,0.0223777,0.029695,0.0261663,0.00605124,0.0581614,0.0664968,0.00733333,0.00592877,0.00573443,0.00630081,0.00707949,0.00582256,0.00552062,0.00659436,0.0079933,0.00555148,0.00559205,0.00547706,0.00551207,0.00548325,0.00546979,0.0054704,0.00546939,0.00547415,0.00546978,0.00547048,0.00546981,0.0054702,0.00546914,0.00546912,0.00546925,0.00546915,0.00546911,0.00546911,0.00546912,0.00546918,0.0054691,0.00546908,0.00546908,
40460,0.0379587,0.0672345,0.039037,0.0621781,0.0160173,0.022037,0.0674677,0.0137463,0.0619539,0.0633731,0.0603516,0.0593193,0.0479824,0.0362407,0.0220294,0.00597659,0.00822956,0.00636027,0.0067559,0.00808897,0.00594882,0.005973,0.00792519,0.012762,0.0059949,0.00556169,0.00550109,0.00548463,0.00547298,0.00548994,0.00548886,0.00554578,0.00572646,0.00547076,0.00547092,0.00547055,0.00546937,0.00546923,0.00546928,0.00546918,0.0054694,0.00546925,0.00546919,0.00546911,0.00546909,0.00546913,0.00546909,0.00546912,0.00546914,0.00546908,
40470,0.0256192,0.0577947,0.0390766,0.0584652,0.0252235,0.0246688,0.0229296,0.066544,0.0528731,0.0544871,0.0250024,0.0617987,0.0154635,0.0456937,0.0300695,0.0119074,0.00603983,0.00694747,0.00638884,0.0363935,0.00678087,0.00891406,0.00585722,0.00579343,0.00569746,0.00547406,0.00567756,0.00546922,0.00557285,0.00636454,0.00547647,0.00549829,0.00547283,0.00547038,0.00547496,0.0054692,0.00547059,0.00546915,0.0054695,0.00546914,0.00547222,0.00547921,0.00546988,0.00546909,0.00546909,0.00546909,0.00546912,0.00546913,0.00546909,0.00546909,
40480,0.0429516,0.0560617,0.0468186,0.0574599,0.0635459,0.0435642,0.0592394,0.0592451,0.0560334,0.0393107,0.0344971,0.0114765,0.0134541,0.0582058,0.0611482,0.0301919,0.00949617,0.00847561,0.00622883,0.00991542,0.00624399,0.00724553,0.00617066,0.00550181,0.0060232,0.00576638,0.00566866,0.00551669,0.00547175,0.00547286,0.00548059,0.00546921,0.00547075,0.00547069,0.00547039,0.00547128,0.00547449,0.00547958,0.00547067,0.00546953,0.00546912,0.00546945,0.00546921,0.00546918,0.00546908,0.00546911,0.00546912,0.00546908,0.00546909,0.00546909,
40490,0.0478059,0.0640913,0.059265,0.0661208,0.0340025,0.0596179,0.0678588,0.0423804,0.0468278,0.0582687,0.0462346,0.00669721,0.068751,0.0171924,0.0191054,0.00642181,0.00609304,0.0076004,0.0075993,0.0113649,0.00571664,0.00603853,0.0113998,0.00556066,0.00564264,0.00549327,0.005608,0.00549264,0.00554539,0.00548403,0.00565309,0.0054773,0.00547364,0.00560045,0.00547738,0.00548262,0.00546918,0.00546962,0.00546956,0.00546921,0.0054704,0.00546913,0.00546919,0.0054691,0.00546924,0.00546908,0.00546916,0.00546912,0.00546909,0.00546909,
40500,0.0152847,0.0378956,0.0578836,0.0670947,0.0604253,0.0500938,0.0384526,0.0437853,0.0453168,0.0358214,0.0445464,0.0546823,0.0388158,0.0643857,0.00946714,0.00717262,0.00801393,0.010402,0.00583765,0.00547459,0.00563647,0.00637904,0.00566478,0.00548891,0.00552486,0.00556281,0.00551918,0.00549024,0.00556171,0.00618336,0.0054875,0.00547798,0.00547971,0.0054717,0.00547092,0.00546996,0.00547367,0.00547338,0.00547001,0.00546927,0.00546941,0.00546935,0.00546933,0.00546911,0.00546914,0.00546914,0.00546908,0.00546908,0.00546912,0.00546908,
40510,0.0503451,0.0606022,0.0433753,0.0582445,0.0280335,0.0361238,0.063282,0.064164,0.0626256,0.0677986,0.0354606,0.0163414,0.0402243,0.0107077,0.0209959,0.0580906,0.00733445,0.00674261,0.00651788,0.00678124,0.00559026,0.00604366,0.00551229,0.00588469,0.00573481,0.00549567,0.00555323,0.00549842,0.00553374,0.006208,0.00549053,0.00547286,0.0054898,0.00547192,0.00547119,0.00547082,0.00547015,0.00546952,0.00546919,0.00546921,0.00546915,0.00546943,0.00547544,0.00546908,0.00546915,0.00546909,0.00546909,0.00546908,0.0054691,0.00546927,
40520,0.0504149,0.0510586,0.0572654,0.052491,0.0627501,0.0509542,0.0323434,0.0542354,0.0502636,0.0595487,0.0156664,0.0636247,0.0581344,0.0485966,0.0231628,0.0108244,0.00810984,0.00577142,0.00721241,0.00645307,0.00599899,0.00551037,0.00554303,0.00558024,0.00556574,0.00613727,0.00718897,0.00566438,0.00547192,0.00548187,0.00548168,0.00547493,0.00548523,0.00547347,0.00547035,0.00546912,0.00546927,0.00547231,0.00548072,0.00549031,0.0054692,0.0054694,0.00546931,0.00546939,0.00546909,0.00546913,0.00546911,0.0054691,0.00546908,0.0054691,
40530,0.047311,0.0644698,0.0641422,0.0298549,0.0646516,0.0639914,0.0591648,0.0622056,0.054958,0.0603228,0.0180573,0.0592542,0.0207422,0.0149006,0.031136,0.01299,0.00719184,0.00552963,0.00612028,0.00599421,0.00923139,0.00674417,0.00582253,0.00655814,0.00551254,0.00591543,0.00552357,0.00548026,0.00549095,0.00546955,0.0054774,0.00546997,0.00547183,0.00547726,0.0054847,0.00555051,0.00556443,0.0054701,0.00547619,0.00546915,0.00546911,0.00546959,0.00546945,0.00546908,0.00546914,0.00546909,0.00546913,0.0054691,0.00546908,0.00546909,
40540,0.0350695,0.050939,0.0686932,0.0353277,0.0605582,0.0506014,0.066308,0.0389342,0.00635869,0.0375653,0.00607538,0.0656431,0.0466575,0.0168893,0.0105851,0.00792955,0.0098789,0.00597311,0.0070817,0.00906999,0.00732858,0.0064324,0.00548028,0.00573239,0.00568994,0.00567284,0.00555612,0.00550506,0.00548854,0.00547078,0.00554163,0.00555322,0.00548367,0.0055214,0.00547169,0.00547223,0.00547105,0.00547192,0.00546945,0.00546944,0.00546911,0.00546959,0.00546914,0.00546916,0.00546911,0.00546911,0.00546911,0.00546911,0.00546912,0.00546908,
40550,0.0574888,0.055489,0.0296497,0.0624875,0.0617737,0.032143,0.0430602,0.052849,0.0616242,0.00900619,0.0565885,0.0371256,0.0186937,0.0353443,0.0108115,0.0065679,0.0137921,0.0520506,0.00617897,0.00677204,0.00646895,0.00640587,0.00556882,0.005844,0.00553174,0.0055874,0.00620849,0.00547101,0.00552766,0.00552229,0.00549611,0.00549492,0.00548348,0.00547182,0.00547204,0.00547011,0.00546986,0.00546968,0.00546943,0.00546919,0.00546914,0.00546911,0.0054691,0.00546922,0.0054691,0.00546912,0.0054691,0.0054691,0.00546947,0.00546909,
40560,0.0215936,0.0116732,0.0586178,0.0638917,0.0254104,0.0653762,0.00852974,0.0340109,0.02458,0.0307355,0.0598752,0.0548444,0.0481832,0.0524132,0.013352,0.0161274,0.0318254,0.00828099,0.00597151,0.00549802,0.00614463,0.00644666,0.00684781,0.00560247,0.00567986,0.00557825,0.00559185,0.00550356,0.00557194,0.00613773,0.00548335,0.00547137,0.00546942,0.00547107,0.00547022,0.00547101,0.00548633,0.00546953,0.00546982,0.00547091,0.00546915,0.00546918,0.00546932,0.00546923,0.00546915,0.0054691,0.00546909,0.00546909,0.00546909,0.00546909,
40570,0.0347719,0.0579373,0.0487685,0.0311413,0.0487855,0.0617884,0.0396295,0.0287859,0.0425935,0.0494777,0.0458344,0.0134895,0.0267361,0.0502479,0.00810524,0.0163711,0.0144704,0.00978759,0.00551077,0.00695049,0.00699738,0.00559463,0.00553536,0.00551686,0.00606399,0.00626433,0.00580178,0.00632171,0.00552575,0.00551503,0.00549515,0.0054707,0.00547755,0.00547521,0.00547042,0.00546951,0.00546922,0.00546957,0.00546929,0.00546921,0.00546915,0.00547537,0.00546909,0.0054691,0.00546908,0.00546926,0.00546913,0.00546908,0.00546909,0.00546909,
40580,0.0588507,0.0421636,0.0619751,0.0558882,0.0609345,0.0514173,0.0621229,0.0519097,0.0592036,0.0378616,0.057492,0.0536664,0.046171,0.00676993,0.0178518,0.0352981,0.00733474,0.00596375,0.0063311,0.00879522,0.00605341,0.00586084,0.00621921,0.00584179,0.00606814,0.0057675,0.00589062,0.00552334,0.00551065,0.00547134,0.00547315,0.00548005,0.0054695,0.00547196,0.00546928,0.00547168,0.00547473,0.00551244,0.00558185,0.00546917,0.0054693,0.00546948,0.00546912,0.00546911,0.00546909,0.00546908,0.00546909,0.00546908,0.00546913,0.0054692,
40590,0.0277362,0.0622264,0.0531643,0.0635297,0.0554867,0.0476513,0.0115561,0.0638457,0.0450278,0.0147987,0.02211,0.00974236,0.0601903,0.060761,0.0223046,0.0473464,0.0102654,0.00590182,0.00676483,0.00595568,0.00605506,0.00564318,0.00551591,0.00551952,0.00552209,0.00553545,0.00548651,0.0055149,0.00556047,0.00731821,0.00598847,0.00547476,0.00550145,0.0055812,0.00547092,0.00547283,0.00546998,0.0054696,0.00546988,0.00546931,0.00546916,0.00546911,0.0054692,0.00546922,0.0054705,0.00546918,0.00546916,0.0054691,0.00546909,0.00546908,
40600,0.0669472,0.0693837,0.0195311,0.00907206,0.0580756,0.044055,0.0170734,0.0609638,0.0541252,0.0550054,0.0682398,0.0501233,0.0278089,0.01866,0.027714,0.0200135,0.0133137,0.0112498,0.00634628,0.00602491,0.00599522,0.00553304,0.0057485,0.00555248,0.00732038,0.00745853,0.00565144,0.00568269,0.00553189,0.00550306,0.00547411,0.0054801,0.00551967,0.0054699,0.00546917,0.00546995,0.00546908,0.00546913,0.00547163,0.00547786,0.00547074,0.00546976,0.00546935,0.00546911,0.00546909,0.0054691,0.00546909,0.00546914,0.00546908,0.00546909,
40610,0.0563639,0.0614061,0.0368283,0.0404514,0.0548943,0.0690498,0.0526898,0.0533444,0.0370134,0.0634239,0.0653072,0.0436649,0.0329911,0.0122868,0.00962427,0.0141881,0.00650632,0.00830348,0.00549154,0.00736863,0.0129964,0.059411,0.00808944,0.00591893,0.00553655,0.00560269,0.00553489,0.00549796,0.00547345,0.00546964,0.00547026,0.00569002,0.00547097,0.00547251,0.00547935,0.00548059,0.00560384,0.00546921,0.0055208,0.00547069,0.00546942,0.00546927,0.0054691,0.0054691,0.00546909,0.00546908,0.00546911,0.00546912,0.0054691,0.00546908,
40620,0.0622513,0.063805,0.0506525,0.0295017,0.0662832,0.0395592,0.0603987,0.0407716,0.0197249,0.0385827,0.0348347,0.0365794,0.06229,0.0577969,0.0339274,0.0463265,0.0579102,0.00708718,0.0060993,0.00604278,0.00568801,0.00879695,0.00564671,0.00561135,0.00554661,0.00564426,0.0056397,0.00547077,0.00548439,0.00548558,0.0054717,0.00551622,0.00548521,0.00551688,0.00547607,0.0054691,0.00546921,0.00547102,0.0054691,0.00546921,0.00546914,0.00546908,0.00546909,0.00546909,0.00546911,0.00546938,0.00546949,0.00546936,0.00546909,0.00546908,
40630,0.056068,0.010003,0.0645592,0.0502719,0.0680741,0.0534413,0.0616247,0.0579062,0.058134,0.0646592,0.027202,0.056738,0.0276841,0.0444746,0.00740247,0.0149217,0.00748508,0.0147832,0.0303519,0.00610525,0.00549018,0.0057095,0.00560366,0.00550182,0.00559762,0.00890777,0.0054746,0.00559008,0.00549783,0.00550715,0.00547319,0.00547774,0.00547916,0.00547222,0.00546954,0.00546965,0.00546945,0.00546981,0.0054693,0.00546936,0.00546908,0.00546946,0.00546918,0.00546925,0.00546915,0.0054691,0.00546909,0.0054691,0.00546925,0.00546908,
40640,0.0602714,0.0649132,0.0542283,0.0625402,0.0628771,0.0613446,0.051996,0.0280513,0.043315,0.0182685,0.0590495,0.0593006,0.00988814,0.0207751,0.00908719,0.0112495,0.0115151,0.0107128,0.00724712,0.032779,0.00561166,0.00547311,0.00548052,0.00548278,0.00552937,0.00549181,0.00549433,0.00548349,0.00551799,0.00547087,0.00549293,0.00546941,0.00563796,0.00546935,0.0054722,0.00547114,0.00546982,0.00547625,0.00546945,0.00546965,0.00546929,0.00546918,0.00546911,0.00546912,0.00546916,0.0054691,0.00546908,0.00546986,0.00546908,0.00546909,
40650,0.0487156,0.0528422,0.027348,0.0612157,0.0110922,0.0615887,0.0603904,0.0609896,0.0636424,0.0191438,0.0471725,0.0500051,0.00949951,0.0193444,0.0313727,0.0126278,0.008516,0.00728628,0.00552645,0.00617826,0.00602106,0.00701326,0.00655671,0.00625978,0.00549042,0.00550872,0.00549602,0.00553397,0.00549048,0.0055242,0.0054738,0.00548407,0.00546941,0.00547457,0.00546916,0.00546947,0.00546947,0.00546926,0.00546912,0.00547582,0.0054692,0.00546934,0.00546914,0.00546933,0.00546916,0.00546917,0.00546908,0.00546909,0.00546909,0.0054691,
40660,0.0613003,0.0629418,0.0264215,0.0593761,0.0304798,0.0354385,0.0364954,0.0632042,0.0464431,0.0263518,0.0405685,0.0183978,0.0215715,0.0188896,0.0615541,0.0457094,0.00631478,0.00665275,0.010067,0.00631171,0.00549725,0.00579435,0.00584884,0.00574885,0.0054988,0.00727755,0.00552793,0.00597683,0.00581171,0.0054714,0.00547156,0.00546997,0.00547278,0.00547091,0.00547629,0.00548203,0.0054894,0.00546917,0.00547008,0.00546932,0.0054692,0.00546911,0.00546937,0.00546924,0.00546913,0.00546908,0.00546909,0.00546913,0.0054691,0.00546909,
40670,0.0691624,0.0545353,0.066455,0.0498092,0.0523707,0.0245457,0.0359313,0.051125,0.0430276,0.0658895,0.0419791,0.013522,0.0470774,0.0094876,0.0140955,0.0102643,0.00986212,0.0125034,0.0133669,0.00579969,0.00603429,0.00573699,0.00549087,0.00581893,0.00572714,0.00549405,0.00548116,0.00547151,0.00549676,0.00548594,0.00547862,0.00548773,0.00549517,0.00549654,0.00552693,0.00546994,0.00546917,0.00546996,0.00547261,0.00546965,0.00546915,0.00546922,0.00546908,0.00546913,0.00546938,0.00546909,0.00546912,0.00546908,0.0054691,0.00546908,
40680,0.0598414,0.0503775,0.0521013,0.0524791,0.0630248,0.0618103,0.0250989,0.0179935,0.0292787,0.0427123,0.0632521,0.0222819,0.0660016,0.0214785,0.0142573,0.0221876,0.00652145,0.00553655,0.00605721,0.00591439,0.0663203,0.0101524,0.00550257,0.00548662,0.00565893,0.00554119,0.00551311,0.00548735,0.00559647,0.00549825,0.0057079,0.00549156,0.00549433,0.00547011,0.00546986,0.00546999,0.00547035,0.0054725,0.00546915,0.00546957,0.00546933,0.00546921,0.00546922,0.00546909,0.00546913,0.00546911,0.00546912,0.00546908,0.00546909,0.00546909,
40690,0.0581323,0.0423601,0.0583737,0.0444609,0.0332358,0.0660597,0.059066,0.0228551,0.052802,0.04153,0.0443931,0.0426295,0.051349,0.0289921,0.0617455,0.0641113,0.0142996,0.0110231,0.00774812,0.00619391,0.00572511,0.00554216,0.00618268,0.005473,0.00559623,0.00575663,0.00580443,0.00681992,0.00548512,0.0056312,0.00548423,0.00547368,0.00547513,0.0054802,0.00547119,0.00547696,0.0054704,0.00546909,0.00546949,0.0054696,0.00546948,0.00546933,0.00546924,0.00546909,0.00546909,0.00546919,0.00546909,0.0054691,0.00546909,0.00546908,
40700,0.0640632,0.0573739,0.0572689,0.0632247,0.0409518,0.0102848,0.0597825,0.0660416,0.0116409,0.0585752,0.0553936,0.0460503,0.0543544,0.0424904,0.00964067,0.0177062,0.00572072,0.00775463,0.00771072,0.0087063,0.00547958,0.00602028,0.00702728,0.00721094,0.00566789,0.00557532,0.00551664,0.00547603,0.00548801,0.00548961,0.00548049,0.00547226,0.00550465,0.00546917,0.00546955,0.00547108,0.00546933,0.00546972,0.00547118,0.00547713,0.00546911,0.00546909,0.00546927,0.00546968,0.00546922,0.0054691,0.00546911,0.00546909,0.0054691,0.00546908,
40710,0.0638114,0.067925,0.0665805,0.0515679,0.0563354,0.0579517,0.0682667,0.0674362,0.0369296,0.0566792,0.0270248,0.0244103,0.0232428,0.0114101,0.00924774,0.00944809,0.0673314,0.00833465,0.00707713,0.00575235,0.0071647,0.00599727,0.00587837,0.00549882,0.00549456,0.00559727,0.00696946,0.00552902,0.00554161,0.00547503,0.00550901,0.00559272,0.00547551,0.00548487,0.00547014,0.0054712,0.0054734,0.00546909,0.00546914,0.0054692,0.00546929,0.00546915,0.00546914,0.0054691,0.00546911,0.00546913,0.0054691,0.00546909,0.0054692,0.00546908,
40720,0.0628247,0.0501605,0.0699213,0.0665126,0.0597864,0.0641124,0.049939,0.0648538,0.062477,0.00955208,0.0264505,0.0569778,0.0682549,0.0342689,0.0536327,0.00747931,0.0081997,0.00659365,0.00559141,0.00550084,0.00574012,0.00681318,0.00551014,0.00557032,0.0057186,0.00914829,0.00553315,0.00567232,0.00550672,0.00550795,0.0054834,0.00547367,0.0054742,0.00547055,0.00547031,0.0054695,0.0054703,0.00546969,0.00546919,0.00546939,0.00546976,0.00546909,0.00546915,0.00546922,0.00546914,0.00546918,0.0054691,0.00546909,0.00546909,0.00546909,
40730,0.0619287,0.0351589,0.0501838,0.0347595,0.0276976,0.0455515,0.0599128,0.0597463,0.0594415,0.0468334,0.0502513,0.0408473,0.031391,0.0270262,0.0474209,0.0122107,0.014731,0.00565589,0.00579295,0.00678756,0.00639559,0.00623662,0.00930934,0.00562273,0.00554279,0.00551719,0.00581918,0.00550373,0.00547598,0.00549446,0.00547464,0.0054767,0.00547422,0.00547061,0.00546997,0.00547949,0.00549491,0.00547028,0.00547096,0.00546927,0.00546923,0.00546948,0.00546914,0.00546915,0.00546911,0.00546951,0.0054691,0.0054691,0.00546908,0.00546909,
40740,0.0540285,0.0624444,0.0477792,0.0334873,0.0462387,0.0627572,0.0685852,0.0614324,0.0561511,0.0563327,0.0574467,0.0234293,0.0552279,0.0665507,0.00999719,0.0164814,0.0111076,0.0253676,0.00628856,0.00626055,0.00690282,0.00577915,0.00624463,0.00564728,0.005563,0.00563693,0.00548567,0.00547309,0.00547699,0.00548161,0.0054696,0.0054865,0.00549118,0.00606734,0.00547312,0.00547136,0.00547353,0.00546978,0.00546912,0.00546961,0.00546962,0.00547514,0.00546943,0.00546914,0.0054691,0.00546909,0.00546916,0.0054691,0.00546909,0.0054691,
40750,0.0376076,0.0441491,0.0601782,0.00913468,0.0278747,0.0675028,0.0366303,0.0212197,0.0331312,0.0348448,0.0540361,0.0619531,0.0551591,0.0227032,0.0260694,0.0198414,0.00549192,0.00618537,0.00666842,0.00760804,0.00896957,0.00556836,0.00629931,0.00573153,0.0055006,0.00555011,0.00548259,0.00547944,0.00587291,0.00548548,0.00558916,0.0055158,0.00553486,0.00547133,0.00546928,0.00546941,0.00547142,0.00547028,0.00547062,0.00547227,0.00546953,0.00546923,0.00546936,0.00546908,0.00546909,0.00546915,0.00546919,0.00546909,0.00546908,0.0054691,
