mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
37340,0.324555,0.413886,0.776987,0.677921,0.0724766,0.531458,0.881243,0.00540563,0.667116,0.564476,0.0829825,0.190499,0.076144,0.812788,0.550129,0.892639,0.708704,0.908678,0.390763,0.156491,0.77184,0.396836,0.313663,0.36223,0.548725,0.491519,0.066251,0.260839,0.0538669,0.571271,0.226826,0.0672888,0.414562,0.0632898,0.05155,0.0770277,0.0877718,0.0390109,0.0935992,0.0380288,0.0228946,0.145043,0.197599,0.0442023,0.124362,0.0266462,0.0664906,0.0731409,0.0509593,0.0715693,0.0924082,0.0485816,0.0997188,0.0412196,0.0689234,0.0597432,0.0727388,0.058551,0.0642497,0.0641124,0.0729576,0.0611804,0.0721758,0.0583771,0.086998,0.0496248,0.072511,0.0602076,0.072341,0.0585426,0.0695827,0.0601159,0.0697661,0.0583055,0.0721146,0.0587079,0.0737488,0.0578463,0.0715364,0.0589957,0.0713486,0.0590112,0.0705097,0.0595685,0.0705431,0.0594354,0.070495,0.0596702,0.0705363,0.0595952,0.0705236,0.0596667,0.0701941,0.0599383,0.070718,0.0594146,0.0708048,0.0593599,0.0707659,0.0593829,
37350,0.446581,0.594846,0.694112,0.792113,0.266341,0.208304,0.603262,0.261374,0.0155553,0.992785,0.895237,0.0951223,0.600572,0.42529,0.583768,0.786299,0.120924,0.19539,0.308441,0.127788,0.248876,0.199866,0.141004,0.530677,0.163788,0.264286,0.478922,0.241986,0.790766,0.934922,0.0178071,0.106338,0.203111,0.034051,0.00569305,0.17454,0.0484833,0.0584183,0.0260784,0.0677436,0.07386,0.0498697,0.107362,0.0468183,0.100552,0.0604768,0.0540483,0.0669391,0.0577248,0.0806124,0.0769803,0.0595979,0.0825284,0.0535978,0.0805737,0.0544801,0.0888177,0.0449626,0.0745793,0.0558212,0.0642497,0.0652816,0.0713045,0.0594192,0.0681024,0.0604059,0.0730638,0.0580292,0.0705186,0.0587591,0.070688,0.0587744,0.071679,0.0593834,0.0698587,0.059996,0.0707024,0.0594348,0.0722812,0.0586938,0.0708876,0.0591986,0.0700826,0.0598477,0.0711793,0.0590619,0.0706454,0.0589856,0.0705552,0.059658,0.0707992,0.0593726,0.0706566,0.0593881,0.0707284,0.059371,0.0707694,0.0592797,0.0706322,0.0594331,
37360,0.120982,0.214164,0.010817,0.99072,0.505627,0.570753,0.147276,0.143348,0.792349,0.822182,0.937342,0.633589,0.125269,0.20281,0.42288,0.831475,0.75303,0.528645,0.327341,0.471396,0.266696,0.248077,0.121509,0.455757,0.792513,0.702951,0.429229,0.636184,0.439613,0.0196178,0.167082,0.0130669,0.149305,0.0216858,0.0893782,0.0449648,0.0491877,0.065542,0.222783,0.034051,0.078488,0.231387,0.062214,0.0730821,0.0580983,0.0753844,0.0795957,0.0511546,0.0514169,0.0677383,0.08658,0.0525736,0.0688551,0.0635652,0.0609497,0.0662906,0.0802026,0.0568075,0.0691699,0.0573896,0.0689368,0.058985,0.0691332,0.0605605,0.0715173,0.0589686,0.071868,0.0583201,0.0705188,0.0592315,0.07189,0.0600054,0.0710343,0.0598477,0.0711735,0.0592853,0.0707311,0.0592973,0.0709701,0.0591986,0.0707019,0.0591769,0.0719708,0.0588108,0.0743057,0.055852,0.0707467,0.05929,0.0707956,0.0593696,0.0708673,0.059294,0.0704559,0.0595611,0.0707848,0.0593373,0.070705,0.0593807,0.0707906,0.0593482,
37370,0.660072,0.976908,0.417915,0.20281,0.854352,0.829975,0.636381,0.558712,0.61598,0.350166,0.754769,0.890953,0.558704,0.365812,0.330575,0.528836,0.434055,0.999037,0.230151,0.305239,0.252099,0.182671,0.0388051,0.359539,0.277108,0.210446,0.957353,0.822182,0.0636297,0.083805,0.0204714,0.163806,0.225947,0.158943,0.161043,0.228481,0.166581,0.0166435,0.0490521,0.0830805,0.0233672,0.14015,0.0633099,0.0740961,0.065721,0.067484,0.0932205,0.0520163,0.0760221,0.0608685,0.0887408,0.0471653,0.0793067,0.0552448,0.083728,0.065542,0.0536689,0.0732922,0.0741363,0.0582873,0.0683359,0.0611925,0.068127,0.0616182,0.058616,0.0725981,0.0710343,0.0605465,0.07141,0.0591312,0.070336,0.0591791,0.071786,0.0592087,0.0749561,0.0567531,0.0685003,0.0608528,0.0691006,0.0600426,0.0706963,0.0595945,0.0707446,0.0594782,0.0708587,0.0592696,0.071054,0.0592362,0.0710612,0.0592456,0.0707466,0.0594456,0.0707128,0.059364,0.0707433,0.059417,0.070671,0.0594212,0.0708242,0.0593591,
37380,0.330245,0.545546,0.968237,0.585695,0.708808,0.514816,0.135372,0.120756,0.515043,0.0796039,0.290616,0.881625,0.898693,0.552862,0.467535,0.0657373,0.217092,0.560129,0.872426,0.105201,0.407286,0.163806,0.712599,0.102357,0.66105,0.929269,0.578236,0.495971,0.323494,0.180541,0.00537539,0.178204,0.0500656,0.154109,0.0465145,0.160568,0.0817977,0.0660881,0.0689879,0.0714758,0.0770567,0.0576884,0.0582938,0.0788471,0.0786941,0.0628042,0.080998,0.0557039,0.0571458,0.0597127,0.0937327,0.0580795,0.162639,0.0969069,0.0579949,0.0690932,0.0701897,0.0601447,0.0757425,0.0552448,0.064744,0.0626851,0.0713898,0.0587141,0.0711343,0.0582057,0.073207,0.0574794,0.0702948,0.0598941,0.067608,0.0602616,0.0680716,0.0602949,0.0695864,0.0604377,0.0710161,0.0590927,0.07105,0.0590425,0.0704265,0.0597314,0.07102,0.059454,0.0688533,0.0602072,0.0705706,0.059454,0.0705708,0.0595064,0.0705107,0.059513,0.0708901,0.0593318,0.0708272,0.0593723,0.0706616,0.0593946,0.0706576,0.0594496,
37390,0.119106,0.584134,0.409188,0.284796,0.214595,0.308811,0.988576,0.353554,0.983988,0.00236972,0.966934,0.0685487,0.53453,0.138012,0.845051,0.476934,0.352482,0.394127,0.489672,0.069629,0.855562,0.514353,0.167559,0.119545,0.592389,0.18192,0.112884,0.0809872,0.0452754,0.116864,0.218822,0.0576884,0.277083,0.0562277,0.0384382,0.170038,0.216936,0.12895,0.160207,0.0796039,0.0253523,0.111237,0.133895,0.0848556,0.0618291,0.0970858,0.0785513,0.0560727,0.0721933,0.0665124,0.0757449,0.0541125,0.0688159,0.0631426,0.0680489,0.0607967,0.0710326,0.0582352,0.0711214,0.0566662,0.0700959,0.0602784,0.0740489,0.0597127,0.0753168,0.0557243,0.069422,0.0593782,0.0720291,0.058837,0.0696572,0.0602871,0.0701557,0.0594808,0.0694027,0.0603735,0.0700525,0.0590528,0.0702948,0.0596302,0.0707262,0.0594994,0.0705414,0.0594197,0.0705114,0.0594069,0.0708792,0.0590927,0.0698379,0.0597267,0.0708926,0.0592672,0.0711378,0.0591331,0.0706554,0.0594278,0.0707887,0.0593191,0.0706333,0.0594374,
37400,0.595713,0.304469,0.760559,0.256766,0.997133,0.290108,0.0559682,0.458673,0.205608,0.735758,0.784581,0.000116727,0.0262663,0.248344,0.342738,0.0376396,0.480968,0.146495,0.867677,0.392377,0.888404,0.921028,0.110784,0.00662162,0.714181,0.684437,0.14113,0.293584,0.030898,0.574284,0.234537,0.442172,0.396416,0.102635,0.116776,0.0689841,0.335155,0.032993,0.0555453,0.0790615,0.133895,0.0423396,0.0676038,0.0572521,0.0607102,0.0597409,0.0695476,0.0608696,0.0756825,0.0566662,0.0681971,0.0623423,0.046698,0.0859118,0.0610767,0.0657098,0.0776886,0.0584869,0.0708544,0.0652475,0.0266342,0.102992,0.0737175,0.0551692,0.0727003,0.0592159,0.0746034,0.0572303,0.0693396,0.0597269,0.0682899,0.0608448,0.068751,0.0596994,0.0706504,0.0595427,0.071129,0.0588815,0.0702433,0.0600085,0.0714485,0.0589025,0.0701935,0.0597191,0.0712228,0.0592473,0.0706314,0.0593389,0.0709052,0.0593718,0.0710693,0.0592684,0.0706897,0.0594368,0.0705794,0.0594616,0.0708472,0.0593375,0.0707345,0.0593026,
37410,0.508475,0.436769,0.306445,0.952991,0.386155,0.468556,0.504109,0.699437,0.198504,0.458742,0.746153,0.553672,0.645935,0.86461,0.13141,0.675839,0.407725,0.415897,0.790978,0.0676492,0.265964,0.490864,0.346737,0.363163,0.0969345,0.200579,0.205608,0.294341,0.213998,0.328299,0.30889,0.00662162,0.214679,0.0407064,0.165637,0.0814022,0.0490665,0.0695918,0.061817,0.0715676,0.0975461,0.0643037,0.0396848,0.0883389,0.127575,0.075094,0.0794213,0.0339136,0.0578424,0.0734965,0.0337644,0.0977593,0.0862081,0.0547375,0.0584938,0.0702764,0.0711024,0.0586357,0.069195,0.0607289,0.0685591,0.0599004,0.0691921,0.0598583,0.0696506,0.0593625,0.070285,0.0595123,0.0662144,0.0618247,0.0705896,0.0597002,0.0699293,0.0602678,0.0711015,0.0593712,0.0703122,0.0593405,0.0677173,0.0613448,0.070621,0.0592159,0.0695966,0.0595342,0.0706255,0.0593262,0.0708687,0.0592845,0.0711295,0.0591694,0.0708471,0.0592358,0.0708395,0.0593299,0.0705231,0.0594337,0.0708201,0.0593255,0.0706549,0.0594398,
37420,0.375068,0.63801,0.528403,0.555259,0.48921,0.124342,0.0117856,0.262579,0.874513,0.506608,0.49689,0.207749,0.0786462,0.517285,0.448687,0.225593,0.122068,0.813476,0.841161,0.89219,0.109529,0.0916782,0.790183,0.274516,0.155892,0.312555,0.99181,0.853078,0.16481,0.0370375,0.213613,0.0740032,0.187288,0.0241828,0.197812,0.0479357,0.0504539,0.0789805,0.0745928,0.0602891,0.0172465,0.118749,0.0664691,0.0696661,0.0522161,0.0806524,0.101465,0.055282,0.034843,0.0900672,0.0762806,0.0596139,0.0798224,0.0603741,0.0673063,0.0628985,0.0674298,0.0599487,0.0738512,0.0575737,0.0578594,0.0700994,0.0641751,0.0646403,0.0716171,0.0608861,0.071301,0.057863,0.0690814,0.0613448,0.0690325,0.0619675,0.0708396,0.0595979,0.070258,0.0591639,0.0712838,0.0594553,0.0700708,0.0598194,0.0699224,0.0596806,0.0704344,0.0594283,0.0703875,0.0596133,0.0707822,0.0592958,0.0710014,0.0591626,0.0700849,0.0597769,0.0710632,0.0591549,0.0707885,0.0593435,0.0706808,0.0594213,0.0707601,0.0594015,
37430,0.190154,0.221492,0.420072,0.0721526,0.896492,0.715703,0.427462,0.837528,0.211103,0.795011,0.989519,0.705035,0.731172,0.627639,0.0651944,0.92759,0.0253557,0.338344,0.0269002,0.0142805,0.210811,0.435124,0.894916,0.111151,0.627326,0.0446546,0.110317,0.445582,0.364176,0.0690564,0.0172465,0.126703,0.0688859,0.084901,0.0522161,0.0725043,0.0779138,0.0525637,0.0609897,0.0720332,0.268739,0.0239547,0.212632,0.00118302,0.169884,0.0850177,0.0698403,0.0672758,0.0760744,0.0553865,0.0551417,0.0729445,0.0738204,0.0573851,0.0606418,0.0639029,0.0655225,0.0591084,0.0755601,0.0616372,0.0659497,0.0626559,0.0642758,0.0636642,0.0672783,0.0635309,0.0679605,0.0602585,0.0672694,0.0609924,0.0707583,0.0594838,0.0703133,0.059524,0.0697019,0.0599374,0.0720975,0.0587453,0.0712588,0.0588993,0.0700849,0.0596991,0.0710898,0.0593019,0.0706428,0.0592406,0.0711918,0.0599221,0.0691958,0.0601319,0.0703996,0.0591107,0.0710474,0.0591549,0.0708381,0.0593486,0.0707818,0.0593595,0.07075,0.0594116,
37440,0.600285,0.327031,0.387731,0.251645,0.584439,0.661626,0.9748,0.22866,0.830631,0.319322,0.510743,0.140895,0.484337,0.556928,0.771783,0.505176,0.539947,0.181995,0.541929,0.507436,0.24999,0.159013,0.212676,0.580698,0.36102,0.111151,0.954087,0.0792757,0.0674161,0.123974,0.00950077,0.133136,0.0400616,0.086035,0.161819,0.0461619,0.199836,0.0268375,0.217169,0.0364373,0.0803695,0.0552303,0.0143788,0.115685,0.0779138,0.0529852,0.0649624,0.06527,0.0656291,0.0680201,0.0778552,0.0590035,0.0606496,0.0610329,0.0551752,0.0639741,0.0658928,0.0605218,0.0608188,0.0634153,0.0752182,0.0572408,0.0675075,0.0609128,0.0700629,0.0595382,0.0664683,0.0619651,0.0746364,0.0569334,0.0710907,0.059068,0.0710078,0.0587151,0.0711271,0.0592412,0.0703742,0.0595897,0.0706086,0.0595741,0.0692801,0.0601319,0.0683812,0.0605655,0.0710926,0.0591451,0.0706874,0.0593898,0.0708631,0.0595164,0.0707278,0.0594541,0.0710082,0.0591906,0.0704602,0.0594892,0.0707551,0.0593718,0.0708324,0.0593595,
37450,0.539134,0.0484556,0.882163,0.0575533,0.576696,0.813052,0.167623,0.359832,0.705917,0.656701,0.556231,0.981573,0.618672,0.235744,0.79113,0.348165,0.301789,0.0792757,0.979131,0.499247,0.0472385,0.208488,0.102686,0.163499,0.243936,0.0344053,0.751891,0.812293,0.209214,0.202678,0.109059,0.0792806,0.181496,0.0610318,0.0989113,0.0550859,0.149361,0.0399038,0.255802,0.00662949,0.0723416,0.0530835,0.0526605,0.0771088,0.0735401,0.063659,0.0801242,0.0568385,0.0662436,0.0635838,0.0658928,0.0601134,0.0715206,0.0610291,0.0702345,0.057724,0.067077,0.0603743,0.0739113,0.0582558,0.0763893,0.0553026,0.0374263,0.105161,0.0538992,0.0698395,0.0805418,0.0553692,0.0703771,0.0597853,0.0705404,0.0598642,0.0681967,0.0607123,0.069144,0.0599314,0.0725162,0.0586776,0.0712802,0.0592884,0.0711741,0.0588999,0.0710609,0.0594092,0.0704469,0.059591,0.0701676,0.059683,0.0707814,0.0592907,0.0706804,0.0594927,0.0709543,0.0593192,0.0708324,0.0593649,0.070978,0.0593419,0.0706893,0.0594644,
37460,0.927403,0.243404,0.931282,0.233928,0.484944,0.0628329,0.981868,0.299414,0.350258,0.453684,0.627316,0.357044,0.190985,0.452739,0.105647,0.582169,0.990366,0.0973413,0.528346,0.202678,0.583263,0.140328,0.0746062,0.960116,0.0385157,0.487254,0.243333,0.116792,0.327907,0.468393,0.10839,0.0333576,0.107486,0.0395418,0.0531137,0.0838947,0.22623,0.0337723,0.0468222,0.0888275,0.0600676,0.048068,0.436603,0.0349451,0.0690769,0.0568519,0.0390722,0.0935803,0.0721925,0.0684658,0.0728037,0.0572675,0.0339587,0.103128,0.0626015,0.0618694,0.105391,0.0588792,0.0579279,0.0699764,0.0666552,0.0610724,0.0802351,0.0534256,0.0729995,0.0582558,0.0673931,0.0618821,0.0717688,0.0594717,0.071128,0.0590644,0.0692121,0.0602627,0.0709701,0.0587499,0.072186,0.0588239,0.071493,0.0592729,0.0708649,0.0589425,0.0702335,0.0597261,0.0706933,0.0593001,0.0696911,0.0600806,0.0699958,0.0597255,0.0707613,0.0594173,0.0709395,0.0592809,0.0708267,0.0594237,0.0708557,0.0593071,0.0707533,0.0593404,
37470,0.63265,0.771968,0.486249,0.709696,0.059749,0.350586,0.496558,0.00736276,0.289814,0.399583,0.672108,0.940905,0.212724,0.662403,0.509625,0.443265,0.724543,0.222602,0.690853,0.130206,0.239015,0.360107,0.474631,0.565492,0.363393,0.163023,0.247607,0.840773,0.104453,0.0131659,0.133588,0.115075,0.276255,0.0333557,0.283902,0.00363149,0.027959,0.0947373,0.0602094,0.0662932,0.0966587,0.066253,0.0487092,0.0801572,0.139331,0.0492188,0.0739439,0.0564094,0.118078,0.042434,0.0579279,0.068776,0.0607926,0.0667313,0.0806949,0.0534256,0.0753182,0.0587647,0.0773633,0.0603246,0.0740852,0.0575642,0.0713668,0.0593507,0.0703823,0.0602426,0.0701793,0.0580696,0.0689107,0.0599238,0.0685913,0.0606462,0.0693967,0.0603583,0.0718157,0.0588,0.069475,0.0603337,0.0728155,0.0579506,0.0707821,0.0595413,0.071127,0.0591134,0.0702213,0.0597255,0.0712492,0.0590131,0.0703595,0.0595886,0.0706623,0.0594277,0.0708044,0.0592702,0.0708409,0.0593603,0.0708466,0.0593255,0.0706535,0.0593431,
37480,0.0049201,0.317496,0.304647,0.174151,0.788203,0.237321,0.598321,0.387879,0.245293,0.188611,0.0506717,0.0170657,0.081373,0.354534,0.10002,0.558992,0.841413,0.161813,0.748075,0.719578,0.874976,0.91315,0.0487051,0.632228,0.528301,0.609074,0.140333,0.209861,0.295366,0.0441917,0.0835846,0.16074,0.0283138,0.0871228,0.108721,0.0242938,0.0460579,0.0704347,0.732338,0.0317072,0.0386188,0.0863055,0.0812407,0.077782,0.0866879,0.0544519,0.0759722,0.0573251,0.0706154,0.054212,0.0617966,0.064513,0.0670518,0.0585846,0.0730498,0.0581531,0.0677503,0.0613402,0.0724979,0.0576674,0.0736558,0.0586763,0.0718847,0.0598526,0.282985,0.0016791,0.0598793,0.0696389,0.0708564,0.0584039,0.0706642,0.0600331,0.0693936,0.060569,0.0712184,0.0588337,0.0698388,0.0601182,0.0708681,0.0589691,0.0705268,0.0595768,0.0705591,0.0596124,0.0710129,0.0592221,0.0705663,0.0595284,0.0706022,0.0594705,0.0708209,0.0593618,0.0710303,0.0591789,0.0702213,0.0596383,0.0708459,0.0594515,0.0706302,0.0594449,
37490,0.058451,0.135227,0.28003,0.677373,0.471905,0.907735,0.632268,0.260897,0.556737,0.120118,0.8331,0.230907,0.956629,0.887995,0.360345,0.387854,0.616153,0.835766,0.424428,0.249099,0.0049201,0.112484,0.252999,0.636329,0.6057,0.235387,0.79292,0.0128732,0.3857,0.0460084,0.886417,0.857228,0.0698313,0.0700626,0.0281072,0.0721132,0.0800934,0.075694,0.128415,0.0501558,0.0687011,0.0696277,0.0912865,0.0482034,0.0741782,0.0532151,0.0931255,0.0471418,0.074355,0.0546394,0.0826065,0.0610151,0.0718847,0.0590024,0.279835,0.00540989,0.0765733,0.0514341,0.0557025,0.0860497,0.0676777,0.0604838,0.0606942,0.0681288,0.0686007,0.0609345,0.0692968,0.0602062,0.0719314,0.0589625,0.0696386,0.0601924,0.0700405,0.0599209,0.0706709,0.0595753,0.0707646,0.060022,0.0704764,0.0600225,0.0652605,0.0617001,0.0703782,0.0592349,0.07059,0.0595844,0.0711785,0.0590592,0.0707574,0.0593202,0.0705139,0.0594179,0.0707942,0.0594125,0.0706955,0.0593856,0.0707661,0.0593618,0.0708212,0.0593632,
37500,0.324513,0.938781,0.713955,0.105205,0.98354,0.922345,0.72923,0.835766,0.332545,0.712063,0.0369157,0.112484,0.736377,0.420047,0.0891641,0.510999,0.754078,0.29821,0.546031,0.0349928,0.894454,0.5345,0.177773,0.264538,0.552124,0.0951071,0.717609,0.680649,0.146833,0.0330957,0.436164,0.000992642,0.286871,0.0460084,0.0762174,0.0523666,0.0918994,0.0488043,0.0752371,0.0634582,0.0706048,0.0611143,0.0740513,0.0750707,0.272114,0.00910956,0.0617138,0.0699313,0.0487901,0.0707087,0.0971434,0.0511282,0.0506718,0.0728404,0.0838414,0.054429,0.0766609,0.0533599,0.0744195,0.0570251,0.0696287,0.0605582,0.067528,0.0602776,0.0709341,0.0586805,0.0713367,0.059573,0.0705454,0.0587816,0.068889,0.0603232,0.0594119,0.0653297,0.0720383,0.0580049,0.0716095,0.0595323,0.0691651,0.0600943,0.0704092,0.0596883,0.0707608,0.0592349,0.0701504,0.0598637,0.0706468,0.0593692,0.0707925,0.0593608,0.0707598,0.059402,0.071187,0.0591487,0.0707458,0.0594238,0.0708205,0.0593834,0.0706014,0.0595003,
37510,0.891146,0.236565,0.347392,0.105129,0.505781,0.224822,0.274759,0.691124,0.331533,0.639334,0.880856,0.0363397,0.551122,0.824644,0.118375,0.829392,0.0803103,0.431564,0.588978,0.471245,0.292595,0.106399,0.208368,0.0528636,0.216516,0.129515,0.559112,0.30775,0.866783,0.533452,0.203622,0.0216455,0.040621,0.0561862,0.230819,0.0617024,0.226493,0.00342828,0.0487901,0.103972,0.0703461,0.0703559,0.063486,0.0669162,0.0639264,0.0721771,0.0823575,0.0587178,0.0870833,0.0531157,0.0745306,0.0620669,0.0640392,0.0672894,0.0628771,0.0652017,0.0679145,0.0609124,0.0709659,0.0608892,0.0663366,0.0598552,0.0631777,0.063768,0.0812427,0.048378,0.0723377,0.0588505,0.0708246,0.0595064,0.0706069,0.0591062,0.0715171,0.0592477,0.0704754,0.059323,0.0698805,0.0600498,0.0703778,0.0602026,0.0709685,0.0594585,0.0717584,0.0590605,0.0706055,0.0594121,0.0709745,0.0591979,0.0704283,0.0594945,0.0708298,0.0593523,0.0707718,0.0593834,0.0703498,0.0597044,0.0705178,0.0595569,0.0707107,0.0594026,
37520,0.432759,0.74292,0.260979,0.847628,0.572374,0.642943,0.66095,0.61247,0.213722,0.3451,0.330423,0.631435,0.554659,0.702973,0.56563,0.569537,0.798676,0.52962,0.201395,0.943723,0.326148,0.730018,0.519992,0.0561862,0.0937363,0.290199,0.987688,0.152633,0.0959766,0.2802,0.452548,0.0179432,0.0614328,0.0605123,0.078021,0.0645054,0.0639987,0.077141,0.194491,0.0257236,0.255396,0.0357557,0.0362687,0.0882346,0.102928,0.0403423,0.0579954,0.063731,0.0595021,0.0655891,0.0695125,0.0637989,0.0671394,0.0597113,0.0839815,0.0557319,0.194074,0.022227,0.0776374,0.0561002,0.0671739,0.0588458,0.0719951,0.0601057,0.0648508,0.0633001,0.0701848,0.0603779,0.070097,0.0603625,0.0703957,0.0583912,0.0708746,0.0590605,0.0711236,0.0593772,0.0686796,0.0602176,0.0710362,0.0595064,0.0712178,0.0589339,0.0711203,0.0592055,0.0703109,0.0597172,0.0710629,0.0593461,0.0702536,0.059717,0.0711781,0.0590182,0.0707313,0.0593474,0.0706118,0.0594162,0.0707899,0.0593844,0.0706343,0.0594312,
37530,0.664625,0.292434,0.83697,0.753941,0.363552,0.804,0.330732,0.486715,0.236145,0.462702,0.0603146,0.718676,0.119878,0.344821,0.84167,0.842636,0.600891,0.338258,0.280006,0.13026,0.0912856,0.520503,0.970275,0.645958,0.0570109,0.216122,0.513153,0.758383,0.121422,0.0437365,0.321661,0.0375324,0.372161,0.745793,0.169022,0.0605123,0.384513,0.0150259,0.108756,0.0496868,0.179314,0.0629262,0.0579789,0.0657546,0.0675033,0.0554962,0.188182,0.0226767,0.102928,0.0411254,0.0468594,0.0841993,0.079553,0.0637967,0.0564768,0.0667265,0.0724118,0.0600477,0.0695763,0.0605668,0.0763073,0.0546882,0.0705922,0.0605553,0.068701,0.0594192,0.0695563,0.0608217,0.0737664,0.0583257,0.0584831,0.0695326,0.0704517,0.0595004,0.0702184,0.0600974,0.0717192,0.0588086,0.0717495,0.0587656,0.0711724,0.0589115,0.0702855,0.0596061,0.070863,0.0583324,0.0710679,0.0592938,0.0709572,0.0591743,0.0704036,0.0594584,0.0707569,0.0593148,0.07078,0.0594006,0.0705508,0.059487,0.0707783,0.0594304,
37540,0.0603146,0.363396,0.381172,0.578599,0.461021,0.276749,0.648008,0.766689,0.55751,0.653123,0.540825,0.632429,0.970275,0.0336319,0.941494,0.422571,0.436318,0.913686,0.852622,0.876532,0.736575,0.224637,0.165654,0.580556,0.704173,0.976839,0.241961,0.169489,0.0375107,0.234768,0.0644185,0.0453166,0.10576,0.0371842,0.345232,0.0125711,0.482061,0.424963,0.11311,0.0456015,0.181511,0.0290412,0.170245,0.0239787,0.0652224,0.0577997,0.0699185,0.0672462,0.0763024,0.0467686,0.0410342,0.0829861,0.0682782,0.0549486,0.0702995,0.056921,0.0772889,0.0572564,0.075266,0.0544917,0.0560772,0.0665123,0.0760337,0.0554119,0.0711146,0.0600659,0.0674166,0.0610899,0.0685064,0.0608999,0.0685068,0.0603775,0.0696567,0.0598738,0.0708946,0.058346,0.0709969,0.0592818,0.0699555,0.0597447,0.0708117,0.0593324,0.0708264,0.0592908,0.071648,0.0589752,0.0705841,0.0596083,0.0705235,0.0594856,0.0708217,0.0592558,0.0707613,0.0594454,0.0708051,0.0593662,0.0706606,0.0595488,0.0705979,0.0595391,
37550,0.803665,0.986848,0.344828,0.527229,0.830147,0.180409,0.143781,0.0345553,0.304091,0.724861,0.784568,0.519631,0.678402,0.00868736,0.608748,0.399387,0.272821,0.145327,0.114538,0.451975,0.725985,0.595012,0.416942,0.0866927,0.820129,0.00753843,0.417434,0.728336,0.266682,0.923658,0.7378,0.446542,0.184158,0.0234336,0.141668,0.0467701,0.0690541,0.0672462,0.0763024,0.0495447,0.0624126,0.0744437,0.0466766,0.0588718,0.143278,0.0552634,0.0565551,0.0733328,0.0779303,0.0533353,0.0629667,0.0646094,0.0757396,0.0589528,0.15345,0.0149744,0.0661973,0.0635645,0.0681788,0.0629344,0.0720389,0.0595397,0.0734297,0.0586124,0.0698266,0.0597795,0.067754,0.0602508,0.0684427,0.06073,0.0734985,0.0573822,0.0718367,0.0565706,0.0676951,0.0615668,0.0699879,0.0597714,0.0711444,0.0592894,0.0709052,0.0591851,0.0707689,0.0594905,0.0707473,0.059582,0.0708792,0.0592484,0.0704336,0.0595146,0.0704813,0.0594356,0.0703194,0.0596457,0.0709836,0.0592328,0.0705915,0.0595171,0.0707245,0.0594145,
