mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
25600,0.99625,0.998203,0.996719,0.995703,0.993984,0.988984,0.982422,0.973828,0.959609,0.938594,0.906641,0.866172,0.8075,0.743672,0.690469,0.667422,0.685391,0.69375,0.694297,0.713672,0.719531,0.720391,0.706328,0.728672,0.7275,0.727109,0.722734,0.732812,0.729375,0.733359,0.735313,0.732187,0.727812,0.724453,0.736094,0.732734,0.732969,0.733984,0.737266,0.725781,0.734219,0.732031,0.725781,0.731406,0.736094,0.726719,0.719297,0.718359,0.694375,
25800,0.996047,0.998217,0.996589,0.995736,0.994031,0.988992,0.982481,0.973411,0.959457,0.93876,0.906589,0.865814,0.807519,0.744186,0.690078,0.667442,0.685504,0.692868,0.695039,0.714341,0.719922,0.720388,0.706434,0.728915,0.728527,0.727287,0.722791,0.733256,0.729225,0.733411,0.735271,0.732016,0.728295,0.724341,0.735504,0.732791,0.733101,0.733876,0.737829,0.725736,0.734961,0.73155,0.726047,0.731628,0.735814,0.726589,0.719535,0.718837,0.694109,
26000,0.996077,0.998231,0.996538,0.995692,0.994077,0.988846,0.982538,0.973385,0.959385,0.939077,0.906231,0.865692,0.807308,0.744,0.690615,0.667231,0.686077,0.693385,0.695538,0.713538,0.719231,0.72,0.706462,0.729462,0.728154,0.726769,0.722385,0.733231,0.729615,0.733462,0.735692,0.731231,0.728,0.724308,0.736,0.732769,0.734077,0.734077,0.738846,0.725462,0.735077,0.731462,0.726,0.731385,0.735462,0.726231,0.720154,0.718692,0.693769,
26200,0.996107,0.998244,0.996565,0.995725,0.994046,0.988931,0.982519,0.973206,0.959389,0.938779,0.906183,0.865725,0.807557,0.743969,0.691145,0.666031,0.685573,0.693969,0.695954,0.713282,0.719695,0.720305,0.707176,0.730153,0.728244,0.726565,0.722672,0.732748,0.729389,0.732824,0.735191,0.73145,0.728931,0.724427,0.73626,0.732901,0.734504,0.734198,0.738779,0.724885,0.735267,0.731832,0.726107,0.731298,0.735344,0.726107,0.720687,0.718015,0.69374,
26400,0.995985,0.998182,0.996591,0.995758,0.994091,0.989015,0.982576,0.973258,0.959394,0.938788,0.906212,0.865833,0.806742,0.743636,0.690985,0.666136,0.686061,0.694773,0.695682,0.713106,0.719318,0.720303,0.70803,0.730455,0.727273,0.726212,0.723182,0.733561,0.73,0.732727,0.734924,0.731288,0.72947,0.725303,0.736818,0.732879,0.733561,0.733939,0.738561,0.724773,0.734848,0.731742,0.726364,0.731288,0.735682,0.725985,0.720682,0.718182,0.694318,
26600,0.996015,0.998195,0.996541,0.995789,0.994135,0.989023,0.982632,0.973383,0.959474,0.938872,0.905789,0.865865,0.807068,0.743835,0.691128,0.665639,0.686241,0.695038,0.695714,0.713233,0.719398,0.720451,0.708346,0.72985,0.726917,0.726692,0.723158,0.732782,0.73,0.733233,0.735414,0.731429,0.729549,0.725188,0.73609,0.732857,0.733233,0.734812,0.737594,0.724812,0.735113,0.731429,0.726541,0.731654,0.735338,0.725564,0.720376,0.718647,0.694211,
26800,0.99597,0.998209,0.996418,0.995821,0.994104,0.989104,0.982537,0.973433,0.959478,0.938731,0.905522,0.865373,0.807463,0.743806,0.690821,0.666119,0.686493,0.694328,0.69597,0.713358,0.719104,0.720224,0.708731,0.729478,0.72694,0.72709,0.723209,0.732239,0.730448,0.733881,0.735821,0.731642,0.729701,0.724701,0.735746,0.732164,0.732388,0.734254,0.737612,0.724701,0.735522,0.731567,0.727388,0.731642,0.735075,0.72597,0.720149,0.718507,0.694851,
27000,0.996,0.998222,0.996444,0.995778,0.994148,0.989111,0.982593,0.973481,0.959259,0.938667,0.905111,0.865037,0.808,0.743556,0.690296,0.666444,0.686889,0.694593,0.696148,0.713259,0.719185,0.720741,0.708667,0.729333,0.727111,0.727407,0.723481,0.732074,0.730444,0.733852,0.736296,0.732,0.729704,0.724815,0.73637,0.732222,0.732222,0.734222,0.737556,0.724889,0.73563,0.73163,0.727333,0.731333,0.735407,0.726519,0.720444,0.718593,0.695333,
27200,0.995956,0.998235,0.996471,0.995809,0.994044,0.989044,0.982647,0.973529,0.958971,0.938676,0.905368,0.865368,0.808088,0.743971,0.691176,0.665956,0.687279,0.694191,0.695368,0.713456,0.718603,0.721029,0.708603,0.729926,0.727206,0.727132,0.723309,0.732206,0.730662,0.733603,0.736397,0.732353,0.730074,0.724706,0.736471,0.732059,0.732353,0.734485,0.737794,0.724412,0.735735,0.731544,0.726691,0.731103,0.736029,0.727059,0.719926,0.718676,0.695809,
27400,0.995985,0.998248,0.996423,0.995766,0.993869,0.989124,0.982774,0.973504,0.958978,0.938832,0.90562,0.865839,0.808394,0.74365,0.691533,0.666496,0.687299,0.693066,0.695109,0.712993,0.718102,0.721387,0.708905,0.730146,0.727153,0.727299,0.722482,0.732263,0.731314,0.733869,0.736715,0.732117,0.730146,0.725036,0.736058,0.731387,0.732628,0.735766,0.738686,0.724307,0.735474,0.731387,0.726131,0.730657,0.736496,0.727445,0.720073,0.719343,0.695985,
27600,0.996014,0.998188,0.996449,0.995652,0.993841,0.989203,0.982826,0.973261,0.958768,0.939058,0.905942,0.866377,0.808913,0.743043,0.69029,0.666739,0.686522,0.692754,0.694275,0.713478,0.718333,0.721739,0.70971,0.729855,0.726522,0.726667,0.722971,0.732536,0.731304,0.73413,0.736522,0.732464,0.730072,0.725362,0.736014,0.731522,0.731884,0.735072,0.738406,0.723841,0.735145,0.732101,0.726594,0.730942,0.737101,0.728043,0.720362,0.719275,0.695362,
27800,0.995971,0.998201,0.996403,0.99554,0.993885,0.988993,0.982806,0.973309,0.958345,0.938705,0.905971,0.866475,0.809065,0.742806,0.690647,0.66705,0.686619,0.693094,0.694532,0.712806,0.718345,0.722014,0.709856,0.72964,0.725899,0.726835,0.723165,0.73295,0.731871,0.73446,0.737194,0.731655,0.73036,0.725036,0.736547,0.732086,0.732014,0.735252,0.738489,0.723741,0.735324,0.732158,0.726619,0.730432,0.737338,0.728345,0.720288,0.719496,0.69518,
28000,0.996,0.998214,0.996429,0.995571,0.993929,0.988929,0.982786,0.973357,0.958643,0.938643,0.905643,0.866643,0.808929,0.743214,0.690571,0.667214,0.686643,0.691643,0.694929,0.713,0.718286,0.721643,0.710214,0.729786,0.726429,0.726929,0.7235,0.733571,0.731857,0.734143,0.737,0.731929,0.730071,0.725357,0.736786,0.732,0.732071,0.7355,0.737643,0.724143,0.735571,0.731929,0.726214,0.730357,0.737857,0.728214,0.719929,0.719714,0.695214,
28200,0.995957,0.998156,0.996454,0.995461,0.993972,0.989007,0.982553,0.973475,0.958794,0.938794,0.905674,0.866383,0.808723,0.743333,0.690284,0.667447,0.686738,0.691206,0.695035,0.71305,0.718085,0.721418,0.710142,0.729574,0.726667,0.726667,0.723688,0.733546,0.731206,0.733688,0.737447,0.731986,0.730142,0.725816,0.737234,0.731702,0.73234,0.735816,0.738085,0.72461,0.735887,0.731844,0.72695,0.730355,0.738014,0.727943,0.720142,0.71922,0.695816,
28400,0.995986,0.998169,0.996479,0.995493,0.993944,0.989014,0.982606,0.973592,0.958592,0.938732,0.905986,0.866338,0.808451,0.743451,0.690845,0.667606,0.685915,0.690775,0.69507,0.712606,0.718239,0.721197,0.71,0.729859,0.727042,0.726338,0.722958,0.733662,0.731338,0.734366,0.737817,0.731338,0.730845,0.726338,0.737042,0.731549,0.732465,0.735704,0.737817,0.724366,0.735775,0.731972,0.727254,0.730211,0.737606,0.728732,0.720141,0.719648,0.695775,
28600,0.996014,0.998182,0.996503,0.995524,0.993916,0.988881,0.982587,0.973497,0.958671,0.938671,0.905944,0.866434,0.808601,0.743636,0.690769,0.668182,0.686014,0.69042,0.694825,0.712028,0.718531,0.721259,0.71028,0.730699,0.726923,0.726014,0.723566,0.733287,0.731259,0.734545,0.738042,0.731399,0.730839,0.726294,0.737063,0.731119,0.732797,0.735734,0.737832,0.724545,0.735734,0.732028,0.727203,0.73028,0.737902,0.729161,0.72007,0.71993,0.695594,
28800,0.995903,0.998194,0.996528,0.995486,0.993958,0.988958,0.982639,0.973333,0.958681,0.938611,0.906111,0.866042,0.807986,0.744028,0.690764,0.668333,0.686389,0.690417,0.694861,0.712361,0.71875,0.721042,0.710486,0.730972,0.727153,0.726111,0.724097,0.7325,0.731458,0.734861,0.737917,0.732153,0.730694,0.726181,0.736806,0.729861,0.733542,0.736042,0.737569,0.724792,0.736458,0.732292,0.727431,0.730208,0.738333,0.729722,0.720278,0.719861,0.695417,
29000,0.995931,0.998138,0.996552,0.995448,0.994,0.988897,0.982483,0.97331,0.958897,0.938483,0.906345,0.866483,0.807655,0.743241,0.69069,0.667931,0.686621,0.690138,0.695793,0.711793,0.718621,0.72069,0.710621,0.731172,0.727655,0.726276,0.724621,0.732345,0.731379,0.734483,0.738207,0.732345,0.730621,0.726483,0.736897,0.729931,0.733379,0.735586,0.737931,0.724483,0.736138,0.731586,0.727793,0.730621,0.73869,0.730207,0.720828,0.720759,0.695586,
29200,0.995959,0.998151,0.996507,0.995342,0.994041,0.988836,0.982466,0.973425,0.958973,0.938425,0.906233,0.866301,0.807808,0.742603,0.690548,0.667808,0.685685,0.690274,0.696301,0.712123,0.71911,0.721301,0.710685,0.730274,0.727877,0.727123,0.725274,0.732808,0.731849,0.734521,0.738288,0.731986,0.73089,0.726575,0.736712,0.730342,0.733767,0.735753,0.73726,0.724178,0.73589,0.731781,0.727466,0.730548,0.738767,0.730548,0.720685,0.721096,0.695959,
29400,0.995986,0.998163,0.996463,0.995374,0.994014,0.988912,0.982585,0.973401,0.958844,0.938435,0.906259,0.866531,0.807551,0.742041,0.69068,0.667483,0.686122,0.690408,0.696599,0.712449,0.719116,0.721293,0.710952,0.730272,0.727687,0.726667,0.725578,0.732585,0.731293,0.734898,0.738912,0.732041,0.73068,0.726327,0.737347,0.73068,0.733537,0.735646,0.737415,0.724558,0.735986,0.732041,0.727823,0.73102,0.738639,0.730136,0.720612,0.720612,0.695782,
29600,0.995946,0.998176,0.996419,0.995338,0.993986,0.988919,0.982432,0.973514,0.958986,0.938581,0.906149,0.866554,0.807095,0.74223,0.690676,0.667568,0.685473,0.689865,0.697027,0.712297,0.719257,0.721419,0.711419,0.731216,0.727365,0.726014,0.725743,0.732838,0.731419,0.735068,0.738919,0.731351,0.730743,0.726149,0.737297,0.730541,0.733311,0.735541,0.737635,0.723378,0.736284,0.732365,0.727973,0.730473,0.738986,0.730405,0.720676,0.720338,0.695946,
29800,0.995973,0.998188,0.996443,0.995369,0.99396,0.988926,0.982416,0.973557,0.959128,0.938792,0.905772,0.86698,0.807114,0.74302,0.690268,0.667383,0.685772,0.68953,0.696577,0.71302,0.719799,0.721946,0.712215,0.730537,0.727517,0.726174,0.726376,0.732685,0.730738,0.735235,0.73906,0.730805,0.731007,0.726309,0.737785,0.730134,0.732886,0.735906,0.737517,0.723356,0.737047,0.732617,0.727718,0.730268,0.739463,0.730604,0.721074,0.719866,0.696443,
30000,0.996,0.9982,0.9964,0.995333,0.994,0.989,0.982467,0.9734,0.9592,0.938867,0.905667,0.866667,0.807133,0.743267,0.690733,0.667867,0.6844,0.688867,0.696667,0.7132,0.720133,0.7222,0.7128,0.730267,0.727133,0.7262,0.727,0.732933,0.731133,0.7356,0.7388,0.731267,0.7306,0.726733,0.738333,0.730267,0.7328,0.735867,0.737267,0.7228,0.737,0.733267,0.727733,0.730333,0.7392,0.7302,0.721067,0.719933,0.696733,
30200,0.996026,0.998212,0.996358,0.995232,0.99404,0.98894,0.982517,0.973444,0.959073,0.938609,0.905828,0.866424,0.807086,0.743245,0.690927,0.668212,0.683974,0.688808,0.696689,0.713179,0.720066,0.722649,0.712517,0.730464,0.72702,0.726556,0.727483,0.733179,0.731523,0.735166,0.738808,0.731325,0.730993,0.72702,0.737748,0.730199,0.732715,0.736093,0.73755,0.722914,0.736556,0.733377,0.727483,0.73106,0.739139,0.730795,0.721523,0.720265,0.697086,
30400,0.995987,0.998224,0.996382,0.995132,0.994013,0.988816,0.982566,0.973355,0.958947,0.938553,0.905592,0.866842,0.807632,0.743421,0.690526,0.668487,0.684211,0.689342,0.696908,0.712895,0.719934,0.722961,0.711974,0.730592,0.727303,0.726184,0.727763,0.733816,0.731711,0.734868,0.738224,0.731513,0.731645,0.727697,0.738026,0.730395,0.732697,0.73625,0.737566,0.723421,0.736184,0.733355,0.727566,0.730987,0.739276,0.730658,0.721776,0.720329,0.697434,
30600,0.995948,0.998235,0.996405,0.995163,0.993856,0.988758,0.982484,0.973203,0.959085,0.938497,0.905817,0.866471,0.807582,0.742484,0.690915,0.669346,0.684706,0.690261,0.69719,0.713007,0.719804,0.723137,0.712157,0.731176,0.727451,0.725621,0.72817,0.733007,0.732157,0.734902,0.738105,0.731699,0.731373,0.72817,0.738301,0.730523,0.733072,0.736797,0.737647,0.723725,0.736405,0.733203,0.727516,0.730784,0.739281,0.73098,0.721503,0.719412,0.69719,
30800,0.995909,0.998247,0.996364,0.995,0.993896,0.988831,0.982403,0.973117,0.959026,0.938442,0.905909,0.866299,0.807468,0.742597,0.690844,0.669221,0.68487,0.690065,0.697013,0.713182,0.719481,0.722987,0.712273,0.730974,0.727857,0.725649,0.728312,0.733506,0.732468,0.735195,0.738506,0.731883,0.730649,0.727857,0.738052,0.731039,0.732987,0.737013,0.738247,0.724156,0.736494,0.732597,0.727468,0.731039,0.739481,0.730844,0.721429,0.719026,0.697403,
31000,0.995871,0.998258,0.996387,0.995032,0.993871,0.988774,0.982452,0.972903,0.959032,0.938452,0.906194,0.866129,0.807613,0.743226,0.690258,0.668903,0.685419,0.690839,0.696839,0.712774,0.719097,0.722903,0.712516,0.731032,0.728258,0.725871,0.728774,0.733548,0.732774,0.734645,0.738516,0.732452,0.730194,0.728129,0.738258,0.731419,0.732452,0.736903,0.738258,0.724194,0.736258,0.732194,0.727355,0.731161,0.740194,0.731419,0.721484,0.719226,0.696839,
31200,0.995897,0.998205,0.99641,0.995064,0.99391,0.988782,0.982372,0.973013,0.959103,0.938526,0.905962,0.866603,0.807436,0.743333,0.690064,0.668526,0.685,0.690641,0.69641,0.713141,0.719423,0.722564,0.712756,0.730769,0.72859,0.726218,0.729423,0.733462,0.732821,0.734295,0.739038,0.732949,0.729615,0.727692,0.738333,0.731731,0.732308,0.737115,0.738397,0.724487,0.736218,0.731923,0.727564,0.73109,0.740192,0.731026,0.720962,0.719231,0.697179,
31400,0.995924,0.998217,0.996433,0.995032,0.993949,0.98879,0.982357,0.973057,0.959045,0.938535,0.905732,0.866688,0.807516,0.743503,0.690318,0.668217,0.684841,0.690637,0.696943,0.713885,0.719682,0.722866,0.713185,0.730637,0.727962,0.726178,0.729618,0.733758,0.73293,0.734331,0.73828,0.732739,0.729809,0.727707,0.738344,0.732102,0.732611,0.736688,0.738471,0.724586,0.736306,0.731783,0.727707,0.731401,0.740191,0.730701,0.720764,0.718981,0.697389,
31600,0.995949,0.998228,0.996456,0.995,0.993924,0.988861,0.982405,0.973165,0.959114,0.938418,0.905696,0.866962,0.807595,0.743608,0.69,0.668354,0.684747,0.691076,0.696646,0.713671,0.718924,0.723101,0.713418,0.730316,0.728228,0.726582,0.729747,0.733734,0.733291,0.734304,0.738291,0.732595,0.729747,0.728291,0.738671,0.732152,0.732532,0.736835,0.738418,0.725443,0.736519,0.732405,0.727722,0.731899,0.740063,0.729873,0.720253,0.718418,0.698038,
31800,0.995786,0.998239,0.996415,0.994969,0.993836,0.988805,0.98239,0.973145,0.959119,0.938679,0.905723,0.867233,0.807673,0.743836,0.690566,0.668239,0.68522,0.691006,0.69673,0.713585,0.718616,0.722579,0.713648,0.730503,0.727987,0.726541,0.729182,0.733648,0.733208,0.733774,0.737673,0.73239,0.72956,0.728113,0.739686,0.732516,0.732327,0.736415,0.738365,0.725597,0.736541,0.732327,0.727736,0.732579,0.740252,0.729371,0.720629,0.718931,0.697925,
32000,0.995812,0.99825,0.996437,0.994938,0.993812,0.98875,0.982375,0.97325,0.958937,0.938813,0.9055,0.86725,0.80775,0.743875,0.691312,0.66825,0.6855,0.690813,0.696625,0.714437,0.719,0.722375,0.7135,0.730375,0.728,0.726562,0.729437,0.733563,0.733,0.733812,0.737375,0.732313,0.72925,0.728,0.740062,0.732625,0.731875,0.736187,0.7385,0.725625,0.736812,0.732563,0.727437,0.732938,0.74025,0.7295,0.721313,0.719375,0.698,
32200,0.995776,0.998261,0.996398,0.994845,0.993851,0.98882,0.982422,0.973292,0.959006,0.938944,0.905528,0.86764,0.807702,0.743975,0.690621,0.668323,0.684472,0.690932,0.696646,0.714845,0.71882,0.722547,0.71441,0.730745,0.728634,0.72677,0.72882,0.733478,0.733043,0.733975,0.737826,0.732298,0.729006,0.727391,0.740373,0.732857,0.732174,0.736087,0.738696,0.725901,0.736894,0.732795,0.72764,0.733168,0.74087,0.729503,0.721118,0.719441,0.69764,
32400,0.995802,0.998272,0.99642,0.994877,0.993827,0.988889,0.982346,0.973395,0.958951,0.938889,0.905556,0.867284,0.808025,0.744012,0.690247,0.668457,0.684568,0.689877,0.696728,0.71537,0.719568,0.72321,0.714259,0.731049,0.728457,0.726235,0.729012,0.734259,0.733086,0.733519,0.737284,0.731543,0.729321,0.727593,0.740494,0.732531,0.731481,0.736049,0.738457,0.72642,0.736667,0.732778,0.728148,0.732778,0.740864,0.72963,0.721049,0.719383,0.698272,
32600,0.995828,0.998282,0.996442,0.994847,0.993804,0.988834,0.98227,0.973313,0.958957,0.939141,0.905399,0.867607,0.807791,0.744233,0.690552,0.668282,0.684663,0.689939,0.695399,0.714663,0.719816,0.723313,0.714233,0.731534,0.728712,0.726503,0.729387,0.73411,0.732761,0.733926,0.737423,0.73184,0.729325,0.728037,0.740859,0.733006,0.731963,0.736196,0.738282,0.726503,0.73681,0.732945,0.727669,0.732699,0.740491,0.729816,0.721288,0.718896,0.698466,
32800,0.995854,0.998293,0.996463,0.994878,0.993841,0.988841,0.982256,0.973232,0.959085,0.939146,0.905488,0.867866,0.807744,0.744207,0.690244,0.668049,0.685,0.690305,0.695488,0.715061,0.719817,0.722195,0.714695,0.731463,0.728537,0.726829,0.729695,0.733963,0.73311,0.73439,0.7375,0.73189,0.729512,0.728354,0.741159,0.732744,0.73189,0.736098,0.737622,0.726585,0.737012,0.732439,0.727866,0.73311,0.740244,0.729695,0.721524,0.718963,0.698415,
33000,0.995879,0.998242,0.996485,0.994909,0.993818,0.988909,0.982121,0.973273,0.95903,0.939152,0.905455,0.868061,0.806788,0.744,0.690061,0.667697,0.685333,0.690727,0.695636,0.715455,0.719939,0.722242,0.714667,0.731576,0.728788,0.727394,0.73,0.733758,0.73303,0.734364,0.737636,0.731879,0.730121,0.728545,0.741212,0.732909,0.732242,0.736303,0.737818,0.726909,0.737273,0.732364,0.727515,0.733152,0.740182,0.729576,0.721455,0.71897,0.698606,
33200,0.995843,0.998253,0.996506,0.99494,0.993855,0.988916,0.982108,0.973133,0.958855,0.939458,0.905542,0.868253,0.806867,0.744096,0.690181,0.667771,0.684518,0.690181,0.695542,0.715181,0.720301,0.722289,0.71488,0.731205,0.728795,0.726988,0.730301,0.733795,0.732952,0.734277,0.738133,0.732229,0.730542,0.728253,0.740904,0.732771,0.73247,0.736325,0.737771,0.72741,0.73753,0.732048,0.72747,0.73259,0.73994,0.729699,0.721446,0.719337,0.698675,
33400,0.995808,0.998263,0.996527,0.99497,0.993892,0.988922,0.982156,0.973054,0.958922,0.939341,0.905509,0.868443,0.807006,0.744551,0.689641,0.667665,0.68485,0.690479,0.695449,0.71509,0.720299,0.722395,0.71497,0.731317,0.728922,0.727365,0.730659,0.733713,0.732934,0.734132,0.738024,0.732635,0.730479,0.728982,0.740359,0.732635,0.732754,0.736407,0.737844,0.727605,0.737006,0.731617,0.727784,0.732695,0.740359,0.73024,0.721437,0.71982,0.698383,
33600,0.995833,0.998274,0.996548,0.995,0.993929,0.98881,0.982143,0.972917,0.958988,0.939464,0.905536,0.868512,0.806905,0.744167,0.689643,0.668036,0.685,0.690952,0.695952,0.714524,0.720357,0.722679,0.715595,0.731548,0.728869,0.72756,0.730179,0.733333,0.7325,0.734167,0.738036,0.732083,0.730774,0.728988,0.740119,0.7325,0.732679,0.736369,0.73744,0.7275,0.736548,0.731607,0.727143,0.733333,0.740655,0.730595,0.721488,0.719881,0.698512,
33800,0.995799,0.998284,0.996568,0.99503,0.993964,0.988817,0.982071,0.972781,0.958876,0.939467,0.905562,0.868698,0.806864,0.744734,0.689231,0.667988,0.683905,0.690651,0.696391,0.71432,0.720118,0.722485,0.715503,0.731361,0.729053,0.728047,0.730592,0.733491,0.732544,0.734024,0.73787,0.73213,0.730355,0.728402,0.740355,0.733195,0.732959,0.735858,0.73787,0.727574,0.736036,0.731479,0.727515,0.733669,0.740947,0.730769,0.721538,0.719941,0.698639,
34000,0.995824,0.998294,0.996588,0.995,0.993882,0.988882,0.982176,0.972706,0.958941,0.939529,0.905647,0.868353,0.807059,0.744353,0.688588,0.668471,0.684176,0.690235,0.696412,0.714353,0.720529,0.722294,0.715529,0.731176,0.729353,0.728,0.730176,0.734118,0.732412,0.733941,0.737882,0.732176,0.730647,0.728118,0.740176,0.732941,0.733059,0.735765,0.738118,0.727588,0.735882,0.731471,0.728,0.734,0.741176,0.730941,0.721118,0.719529,0.698647,
34200,0.995789,0.998304,0.996608,0.994971,0.993918,0.98883,0.982164,0.972632,0.959181,0.939298,0.905614,0.867485,0.806784,0.744327,0.688246,0.668421,0.684211,0.690234,0.696667,0.714269,0.720702,0.722456,0.71538,0.730994,0.729532,0.728187,0.730058,0.733977,0.732222,0.734386,0.737427,0.732632,0.729883,0.729006,0.740292,0.733509,0.733333,0.735673,0.737953,0.727251,0.736316,0.731754,0.728129,0.734386,0.740936,0.73076,0.721228,0.719298,0.69848,
34400,0.995814,0.998314,0.99657,0.994942,0.993895,0.988837,0.982035,0.972616,0.959302,0.939477,0.905581,0.867791,0.807151,0.744419,0.68843,0.668023,0.684651,0.690174,0.69657,0.714128,0.720814,0.72314,0.715349,0.730988,0.728837,0.728198,0.730291,0.733837,0.73186,0.734302,0.737733,0.732907,0.729884,0.729186,0.740698,0.733779,0.733256,0.73593,0.737849,0.727616,0.735872,0.73186,0.728314,0.734477,0.740872,0.730698,0.721628,0.719709,0.698256,
34600,0.995838,0.998266,0.99659,0.994971,0.993931,0.988728,0.982023,0.972659,0.959306,0.939249,0.905665,0.867803,0.80711,0.744162,0.688902,0.667861,0.684162,0.690694,0.696243,0.713931,0.720983,0.723353,0.715318,0.730636,0.729191,0.728324,0.730347,0.734046,0.732254,0.733757,0.737919,0.732717,0.730058,0.729422,0.740751,0.733526,0.733815,0.736127,0.737688,0.727399,0.735318,0.731734,0.728382,0.734509,0.74052,0.730462,0.722023,0.720116,0.69815,
34800,0.995862,0.998276,0.996609,0.995,0.993908,0.988736,0.981954,0.972701,0.95908,0.939425,0.905517,0.867816,0.807299,0.744368,0.688736,0.667414,0.684483,0.691322,0.696379,0.713966,0.721207,0.723506,0.715345,0.73046,0.728678,0.728678,0.73069,0.73431,0.731839,0.733736,0.737586,0.732759,0.730115,0.729828,0.740517,0.733793,0.73431,0.736264,0.737759,0.727529,0.735402,0.731552,0.728276,0.734943,0.740402,0.73046,0.722241,0.720402,0.698851,
35000,0.995886,0.998286,0.996629,0.994971,0.993829,0.988743,0.981943,0.972686,0.959143,0.939486,0.905657,0.867771,0.807714,0.744,0.688686,0.667029,0.684114,0.691314,0.697086,0.714457,0.721086,0.723257,0.715771,0.731486,0.729029,0.7288,0.731029,0.734343,0.732114,0.733371,0.737143,0.731886,0.730114,0.73,0.740571,0.734229,0.734114,0.736457,0.737657,0.727771,0.735429,0.731486,0.728457,0.735257,0.739771,0.730686,0.722114,0.720057,0.6988,
35200,0.995909,0.998295,0.996591,0.995,0.99375,0.988807,0.981705,0.972727,0.959205,0.939432,0.905625,0.867557,0.807727,0.744375,0.688352,0.667159,0.684261,0.691364,0.697159,0.714148,0.721364,0.722841,0.715852,0.731364,0.729205,0.728693,0.731136,0.734602,0.731818,0.733182,0.737045,0.732102,0.729432,0.729545,0.740511,0.734205,0.734318,0.736534,0.737955,0.727784,0.735511,0.731705,0.727784,0.734886,0.739261,0.731023,0.722443,0.72,0.69892,
35400,0.995932,0.998305,0.99661,0.995028,0.993785,0.988757,0.981638,0.972768,0.959153,0.939322,0.905367,0.867345,0.807458,0.744294,0.688475,0.667458,0.68435,0.69113,0.697458,0.714463,0.721751,0.722542,0.715424,0.730847,0.729548,0.728588,0.731073,0.734633,0.731412,0.733277,0.736949,0.73226,0.729718,0.729492,0.740508,0.73452,0.734294,0.736497,0.73791,0.727458,0.735367,0.731751,0.728079,0.735198,0.739322,0.731186,0.722147,0.720282,0.698644,
35600,0.995955,0.998315,0.996629,0.995,0.99382,0.988764,0.981573,0.972584,0.959157,0.939326,0.905281,0.867528,0.807472,0.744101,0.687865,0.667303,0.684326,0.691573,0.697865,0.715112,0.722191,0.72264,0.715169,0.730562,0.729944,0.728427,0.730955,0.734438,0.731573,0.733034,0.73691,0.73264,0.729719,0.729719,0.740337,0.734494,0.734438,0.736461,0.737978,0.727079,0.735955,0.732022,0.728146,0.734663,0.73927,0.731348,0.721742,0.720562,0.698427,
35800,0.995922,0.998324,0.996592,0.995028,0.993799,0.988659,0.98162,0.972626,0.95905,0.939441,0.905475,0.867374,0.807486,0.744134,0.687709,0.666872,0.684581,0.69162,0.697821,0.715363,0.721788,0.723073,0.715698,0.730391,0.730168,0.728659,0.731117,0.734804,0.730782,0.732961,0.737263,0.732514,0.729944,0.729721,0.740056,0.734246,0.734637,0.736257,0.737318,0.727039,0.736034,0.732123,0.728492,0.734134,0.739385,0.731341,0.722123,0.720894,0.697709,
36000,0.995944,0.998278,0.996611,0.994889,0.993778,0.988722,0.981667,0.972722,0.959,0.939389,0.905556,0.867333,0.807611,0.744222,0.687611,0.667,0.684056,0.6915,0.697611,0.715667,0.722056,0.723278,0.716167,0.730778,0.730278,0.728778,0.730889,0.734722,0.730444,0.732944,0.7375,0.732667,0.730222,0.729778,0.739611,0.734111,0.734556,0.736167,0.737444,0.727278,0.736167,0.731833,0.728389,0.734333,0.739222,0.731444,0.722389,0.720778,0.698,
36200,0.995967,0.998287,0.99663,0.994807,0.993757,0.988785,0.981657,0.972597,0.958729,0.939558,0.905304,0.867127,0.807901,0.744254,0.687624,0.666077,0.684309,0.691492,0.698011,0.716298,0.722541,0.723481,0.715967,0.730773,0.730221,0.728232,0.730718,0.735138,0.73105,0.733536,0.737514,0.732541,0.730663,0.729392,0.739724,0.73442,0.734751,0.736409,0.737072,0.727348,0.73663,0.73221,0.728122,0.734199,0.739171,0.731657,0.722541,0.720055,0.698011,
36400,0.995989,0.998297,0.996593,0.994835,0.993626,0.988791,0.981703,0.972582,0.958681,0.939505,0.90522,0.867198,0.808077,0.744286,0.687692,0.666319,0.683901,0.691868,0.698022,0.715769,0.722912,0.723901,0.716209,0.731209,0.729615,0.728462,0.730879,0.73511,0.731319,0.733516,0.737582,0.732857,0.730989,0.729505,0.739835,0.734231,0.73467,0.736264,0.736868,0.727363,0.736813,0.731868,0.728077,0.73467,0.739341,0.732088,0.721978,0.719725,0.698022,
