mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
20290,0.381482,0.286399,0.117981,0.151811,0.797315,0.606038,0.366749,0.235213,0.22223,0.228175,0.165016,0.848852,0.936678,0.028418,0.192291,0.0398843,0.642266,0.0865409,0.161973,0.844404,0.443572,0.602501,0.618919,0.333653,0.160624,0.368534,0.277156,0.164128,0.0896481,0.0662136,0.0755646,0.0487275,0.0217753,0.486103,0.0591211,0.0657863,0.0214821,0.168639,0.0616856,0.0561137,0.0215033,0.131768,0.188094,0.019339,0.140198,0.0263873,0.104038,0.0459417,0.0764987,0.0567477,0.0954346,0.0491351,0.0910132,0.0464924,0.0867241,0.0501238,0.0783782,0.0563211,0.0778093,0.0534769,0.0793489,0.0525216,0.0826992,0.0494788,0.0794173,0.0530757,0.0829849,0.052675,0.0890629,0.0498544,0.0859744,0.0501864,0.0872625,0.0507204,0.087172,0.0504414,0.0862965,0.0510461,0.0875074,0.0501316,0.0871034,0.0501862,0.0874835,0.0501659,0.0879642,0.0500483,0.0873143,0.0503905,0.087359,0.0501172,0.0869681,0.0503354,0.0879509,0.0500922,0.087342,0.0503474,0.0872767,0.050298,0.0872254,0.050368,
20300,0.165016,0.936306,0.49749,0.109196,0.0303478,0.34063,0.270502,0.39151,0.161973,0.206206,0.602873,0.644505,0.522485,0.594578,0.38133,0.819777,0.967235,0.0955734,0.685041,0.653455,0.0755646,0.113003,0.11389,0.418794,0.532443,0.0989019,0.0373336,0.982398,0.247521,0.0672621,0.0215033,0.133442,0.468216,0.00505232,0.238886,0.03046,0.0214821,0.119216,0.0848662,0.0476332,0.0906539,0.0408301,0.0828422,0.0508403,0.0930162,0.0505552,0.0945508,0.049197,0.0781471,0.0545198,0.0749232,0.0531525,0.0665696,0.0618277,0.094328,0.0459857,0.0848956,0.0534366,0.0851017,0.0516899,0.0855588,0.049946,0.110057,0.0482975,0.0822071,0.0512821,0.0815409,0.05269,0.0875597,0.0502184,0.0905676,0.0499779,0.0870569,0.0504017,0.0868043,0.050969,0.08805,0.0502213,0.0874923,0.0501172,0.08784,0.0501802,0.0875173,0.0501613,0.0871368,0.0503354,0.0874666,0.0501797,0.0871171,0.0503142,0.0878155,0.0501674,0.0870565,0.0504658,0.087287,0.0503071,0.0873568,0.0503264,0.0872629,0.0503519,
20310,0.0745134,0.797736,0.678271,0.147086,0.0694568,0.629857,0.903054,0.163793,0.15041,0.154766,0.81233,0.304049,0.11389,0.0796875,0.754262,0.261158,0.275658,0.982398,0.698688,0.535565,0.113268,0.106629,0.0821723,0.036689,0.504336,0.0184655,0.0417067,0.152925,0.125799,0.00505232,0.52941,0.135666,0.870313,0.612758,0.110796,0.0163545,0.108964,0.0483501,0.0680565,0.0852962,0.0649709,0.0500377,0.0605888,0.0685903,0.247521,0.0415212,0.097755,0.0461122,0.049478,0.0508403,0.071539,0.0522938,0.104174,0.0418336,0.0851201,0.0505972,0.0942172,0.0455296,0.090069,0.0463816,0.0812063,0.0519083,0.084617,0.0512062,0.0831958,0.0533291,0.0880394,0.0487694,0.0862123,0.0496913,0.0868111,0.0501048,0.0864163,0.0512548,0.0871763,0.0503354,0.0878251,0.0503939,0.0868997,0.0504613,0.0882693,0.0498231,0.0873817,0.0500625,0.088308,0.0500919,0.0873,0.0503336,0.0869752,0.0504583,0.0870272,0.0503789,0.0872109,0.0504529,0.0874295,0.0502223,0.08718,0.0503381,0.0870825,0.0503142,
20320,0.216694,0.067446,0.402855,0.703959,0.632343,0.997629,0.394879,0.956755,0.869518,0.263136,0.917403,0.603709,0.506781,0.089107,0.602526,0.591118,0.106393,0.203136,0.567481,0.00505232,0.662643,0.126725,0.932296,0.112068,0.868866,0.586049,0.102305,0.803882,0.461011,0.0474549,0.227567,0.0664483,0.128247,0.0167668,0.227781,0.0430983,0.183759,0.0229362,0.0742803,0.0505047,0.102283,0.0474463,0.11531,0.0418336,0.0705628,0.0523907,0.110267,0.0308816,0.123213,0.0320874,0.0693443,0.0665943,0.0838339,0.0474363,0.0908027,0.0511842,0.0847118,0.0474361,0.0876244,0.0483715,0.09043,0.0491288,0.0862164,0.0517847,0.0988823,0.0455296,0.082272,0.052289,0.0878093,0.0491417,0.0864797,0.0508306,0.0874159,0.0502359,0.0886906,0.0497943,0.087356,0.0497649,0.0882449,0.049958,0.0872871,0.0504254,0.0869131,0.0504529,0.085775,0.0510598,0.0871812,0.0503633,0.0871215,0.0504155,0.0868034,0.0501019,0.0873299,0.0503921,0.0870718,0.0503463,0.0873266,0.0502399,0.0870488,0.0503974,
20330,0.403891,0.628217,0.837661,0.0117154,0.631145,0.984492,0.457839,0.167187,0.567251,0.398349,0.333751,0.267046,0.8022,0.556517,0.0365406,0.702141,0.364235,0.231475,0.963468,0.062677,0.138246,0.0664483,0.14945,0.195985,0.239127,0.0143972,0.341796,0.0743796,0.174404,0.064079,0.877218,0.597889,0.8933,0.188003,0.0572703,0.0747653,0.144304,0.0399526,0.0900405,0.0435821,0.386907,0.626014,0.134176,0.033394,0.0175617,0.128707,0.0893726,0.0401933,0.130245,0.0346355,0.09043,0.0511888,0.0843633,0.051939,0.0922105,0.0477249,0.0823965,0.0521231,0.0924037,0.0487655,0.0847118,0.050073,0.0933473,0.0490626,0.0696382,0.0623145,0.0878738,0.0500038,0.0885414,0.04904,0.0871459,0.050143,0.0872651,0.0507909,0.0867869,0.0507299,0.0888594,0.0494284,0.0843737,0.0521114,0.0902298,0.0495073,0.0840582,0.0517962,0.087415,0.0503751,0.0874726,0.0501581,0.0869992,0.0504234,0.0873129,0.0503948,0.087161,0.0504024,0.0872991,0.050312,0.0871821,0.0503933,0.0875448,0.0502603,
20340,0.0552491,0.10357,0.413443,0.0511903,0.491707,0.583295,0.220081,0.978436,0.694846,0.374231,0.872813,0.741553,0.46203,0.9319,0.681853,0.0143972,0.973493,0.12379,0.436601,0.064079,0.35863,0.731406,0.46851,0.410136,0.627491,0.66343,0.977911,0.258933,0.495283,0.0648775,0.35347,0.553628,0.608127,0.922457,0.938842,0.226863,0.0169578,0.112549,0.124598,0.0652196,0.185935,0.0334143,0.0599015,0.0629728,0.092253,0.047603,0.0882266,0.0511466,0.107093,0.0463305,0.098143,0.0484169,0.0875422,0.0543125,0.0789582,0.0597499,0.0977328,0.0457559,0.0866782,0.0445093,0.104321,0.0399526,0.0835563,0.053254,0.0916943,0.0509531,0.0921559,0.0490191,0.0853338,0.0513334,0.0869819,0.0503482,0.0848958,0.0510435,0.0883023,0.0501067,0.0902298,0.0495252,0.0863551,0.0506826,0.0875693,0.0500956,0.0871459,0.0505115,0.0872342,0.0502827,0.0872781,0.0503949,0.0871736,0.0502878,0.0869359,0.0504524,0.0871603,0.0503199,0.087161,0.0503754,0.0872991,0.0502843,0.087427,0.0502212,
20350,0.243237,0.152911,0.54349,0.661875,0.432475,0.0143972,0.840032,0.126806,0.0950454,0.207111,0.251327,0.429178,0.943478,0.621759,0.664887,0.420514,0.948056,0.395198,0.143802,0.0919706,0.418178,0.229148,0.616597,0.218786,0.105083,0.465453,0.704105,0.0880922,0.0293476,0.220858,0.906506,0.105334,0.0552491,0.0349245,0.69702,0.0198048,0.267016,0.0190866,0.0430748,0.0866001,0.0841408,0.0603999,0.0684632,0.046823,0.0742274,0.04866,0.125504,0.042994,0.082563,0.0547417,0.101788,0.0463647,0.0831777,0.0590236,0.105126,0.0344869,0.101043,0.045119,0.0903329,0.0481318,0.0929764,0.048428,0.0957552,0.0466615,0.0825888,0.0507667,0.0888124,0.0496498,0.0855482,0.0516533,0.0877234,0.0495252,0.0877036,0.0507091,0.0870434,0.050456,0.0868506,0.0503949,0.0881201,0.0501093,0.0873873,0.050434,0.0875186,0.0502202,0.0872261,0.0504271,0.0864294,0.050783,0.0875423,0.0503199,0.087876,0.0500351,0.0878423,0.0500277,0.0871091,0.0503237,0.0874227,0.0501772,0.0873564,0.0502766,
20360,0.0456083,0.885009,0.229086,0.0248254,0.392879,0.423808,0.733737,0.643442,0.243237,0.763711,0.356055,0.0734452,0.52323,0.0857144,0.0592247,0.477993,0.0592133,0.557687,0.309571,0.413474,0.209865,0.178588,0.0456779,0.605847,0.746509,0.618316,0.188042,0.0771156,0.0822215,0.0311702,0.122552,0.028012,0.116952,0.0606173,0.379783,0.0255211,0.473974,0.0102471,0.0868749,0.0397956,0.0970365,0.0487158,0.069348,0.0477901,0.170269,0.0366107,0.108924,0.0469554,0.0512179,0.0711859,0.0998539,0.0377423,0.100337,0.0461155,0.0819338,0.0500841,0.0996237,0.0456023,0.0772567,0.0520626,0.089061,0.0502603,0.0853076,0.0501229,0.0825936,0.053861,0.0869627,0.0502257,0.0877164,0.050443,0.0870916,0.0506816,0.0878698,0.0496488,0.088909,0.0497366,0.0864601,0.0507684,0.0878868,0.0501347,0.0872277,0.0504632,0.0876958,0.050247,0.092816,0.0484606,0.0877974,0.0501098,0.090158,0.0484629,0.0877569,0.0501523,0.0872681,0.0503956,0.0870533,0.0503804,0.0875131,0.0502099,0.0873564,0.0502945,
20370,0.201591,0.977137,0.383759,0.991879,0.558425,0.544117,0.861915,0.892549,0.275363,0.918046,0.341034,0.178588,0.340954,0.614155,0.42062,0.139718,0.209992,0.213633,0.70874,0.422338,0.732329,0.239763,0.116952,0.0727486,0.0875663,0.0871104,0.188634,0.0552679,0.735683,0.0984918,0.129748,0.470987,0.396422,0.00682568,0.278437,0.0239628,0.183685,0.022749,0.0855489,0.0499398,0.0776388,0.0657868,0.0950672,0.0452279,0.0702728,0.0456153,0.0923108,0.0504266,0.0772475,0.0563376,0.108009,0.0508787,0.102873,0.051647,0.0955626,0.0459282,0.0808245,0.0546331,0.0903976,0.0486393,0.0914461,0.0463968,0.0870197,0.0523618,0.0892026,0.0502733,0.0861128,0.0512289,0.091078,0.0477798,0.0875517,0.0501836,0.0857985,0.0505125,0.0919374,0.0486161,0.100337,0.0464526,0.0881534,0.0498547,0.090158,0.0487203,0.0879479,0.050177,0.0865425,0.0504529,0.0876625,0.0501026,0.0875538,0.050227,0.0876674,0.0501815,0.0872324,0.0503117,0.0873748,0.0503749,0.0875199,0.0502148,0.087387,0.0502936,
20380,0.368166,0.568243,0.651039,0.946478,0.570651,0.00240437,0.365029,0.387859,0.571595,0.300406,0.386559,0.298349,0.0343917,0.464097,0.665644,0.453296,0.188634,0.016958,0.461709,0.0984918,0.568504,0.693406,0.209715,0.769684,0.654603,0.938069,0.0407871,0.0683923,0.116952,0.108099,0.0446445,0.122721,0.405261,0.17026,0.0896189,0.0454679,0.267661,0.021295,0.120771,0.10288,0.0809435,0.0508755,0.0840653,0.0571499,0.0923098,0.0386215,0.0730278,0.0566068,0.108476,0.0406697,0.101211,0.0513308,0.103716,0.0418978,0.0865509,0.0523618,0.082084,0.0518676,0.0925788,0.0493541,0.0863838,0.050952,0.0883288,0.0503217,0.0925253,0.0480051,0.100337,0.0474964,0.0587107,0.078971,0.0894458,0.0498006,0.0939179,0.0464436,0.0899628,0.0491235,0.0903976,0.0496338,0.0873965,0.049942,0.0874484,0.0505472,0.0872891,0.0500999,0.0877125,0.05003,0.0874902,0.0503145,0.0874222,0.0501077,0.0875921,0.0501716,0.0875686,0.0502325,0.0871493,0.0503116,0.0872517,0.0503169,0.0873281,0.0503252,
20390,0.620097,0.681334,0.498665,0.979942,0.35158,0.201366,0.0555598,0.349154,0.194646,0.0867849,0.905977,0.370713,0.423982,0.0212513,0.0973453,0.596108,0.85017,0.492073,0.328994,0.495739,0.118319,0.113661,0.205564,0.219826,0.701759,0.050179,0.179802,0.0105752,0.0764859,0.0246378,0.143437,0.108099,0.0667346,0.283326,0.161547,0.0536784,0.05013,0.0424741,0.115588,0.0486602,0.0933866,0.0456839,0.0841747,0.0643561,0.0963611,0.0523618,0.0938871,0.048321,0.100137,0.0452735,0.129595,0.0409371,0.0931844,0.0617056,0.0889967,0.0484604,0.097975,0.0458427,0.0523928,0.0784561,0.41952,0.176764,0.0858977,0.0494802,0.101112,0.0453536,0.089778,0.0493418,0.0923028,0.0475743,0.0885396,0.049815,0.0899216,0.049619,0.0899076,0.0491176,0.0876034,0.0508214,0.0871383,0.050381,0.0875549,0.0500375,0.0871539,0.0503276,0.0873256,0.0504469,0.0870777,0.0502333,0.0868151,0.0503909,0.0877125,0.0501021,0.0871493,0.0503559,0.0871425,0.0503303,0.0874216,0.0502345,0.0873132,0.0502922,
20400,0.101087,0.373789,0.428059,0.835481,0.110207,0.729542,0.455517,0.803751,0.296144,0.107475,0.744796,0.103323,0.205564,0.0821601,0.701759,0.116885,0.17327,0.138149,0.881785,0.33489,0.531144,0.047854,0.0667346,0.0747144,0.0691771,0.331495,0.05013,0.0951424,0.187797,0.0519004,0.0541981,0.0555102,0.0615879,0.0527859,0.286716,0.00742903,0.192876,0.0129209,0.12067,0.0399939,0.08138,0.0652171,0.0822861,0.0665988,0.0783117,0.0662252,0.112295,0.0432374,0.0592633,0.0627585,0.396979,0.176616,0.0951868,0.0479092,0.107593,0.0427099,0.102215,0.0443331,0.0845143,0.0488513,0.0977359,0.0477196,0.0893218,0.0490672,0.0896169,0.0479844,0.0873936,0.0494584,0.0911868,0.0488096,0.0887969,0.0491891,0.0860297,0.0506511,0.0870354,0.0504923,0.0875051,0.0502459,0.0876319,0.0496087,0.0870729,0.0506754,0.0923434,0.0463182,0.0894729,0.0490437,0.0875806,0.0501261,0.0873465,0.0502787,0.0885717,0.0498225,0.0872307,0.0502564,0.0874323,0.0502243,0.0876685,0.0501101,0.0873313,0.0503307,
20410,0.337387,0.21417,0.721778,0.479816,0.959423,0.148029,0.621631,0.708555,0.614279,0.691093,0.284579,0.565746,0.62852,0.275781,0.470836,0.793185,0.382439,0.138423,0.0108451,0.286363,0.476979,0.659586,0.544376,0.136589,0.527222,0.0280943,0.0446052,0.09238,0.24236,0.0850932,0.0446969,0.0931754,0.134146,0.0607709,0.0402532,0.0862523,0.126211,0.00710898,0.0572589,0.067242,0.354605,0.138029,0.0767017,0.0405873,0.200503,0.0129209,0.0834231,0.0613299,0.0555236,0.0671285,0.0929964,0.0483787,0.0952589,0.0485855,0.073391,0.0592802,0.0799471,0.0542049,0.101951,0.0426656,0.0987955,0.0436997,0.0938451,0.0492795,0.0903181,0.0500986,0.0860849,0.0502459,0.0881405,0.0498015,0.0841501,0.0505196,0.0927907,0.0471253,0.0888447,0.0495379,0.0909281,0.0496363,0.0865992,0.0504482,0.0895562,0.0489205,0.0865696,0.0504426,0.0878158,0.049853,0.0875822,0.0501819,0.0870468,0.050323,0.0866263,0.0507228,0.0871986,0.0503459,0.0875381,0.0502139,0.0873329,0.0502966,0.0873094,0.0502778,
20420,0.937564,0.55395,0.104104,0.720617,0.187457,0.608009,0.155147,0.21417,0.262129,0.286363,0.230859,0.45902,0.987281,0.254781,0.513162,0.695532,0.788193,0.74841,0.0483033,0.792542,0.381546,0.660969,0.228015,0.09238,0.32746,0.0947524,0.220473,0.138981,0.132308,0.0355557,0.461281,0.148029,0.0910196,0.0369948,0.258211,0.0673289,0.112591,0.066874,0.233183,0.0387255,0.0913245,0.0638217,0.101661,0.0396046,0.0828581,0.0549507,0.0855249,0.0498594,0.0948563,0.0486779,0.0972877,0.0457319,0.0931019,0.0467467,0.0794219,0.0523174,0.0917863,0.0478506,0.0877507,0.0503684,0.0849251,0.0512392,0.0897854,0.0483089,0.0613254,0.0671285,0.0836435,0.0525084,0.0893007,0.0484073,0.0900629,0.0492075,0.0876073,0.0502921,0.0895686,0.049048,0.0888898,0.0494588,0.0906982,0.0490453,0.0868276,0.0507056,0.0877147,0.0500222,0.0868612,0.0504849,0.0873016,0.0504617,0.0874968,0.0501253,0.0873387,0.0502316,0.0872391,0.0503525,0.0873149,0.0502581,0.0870545,0.0504868,0.087217,0.0503459,
20430,0.0918304,0.21085,0.907973,0.00189567,0.923955,0.239579,0.285261,0.617828,0.154634,0.400598,0.152011,0.269843,0.287419,0.838713,0.876772,0.914384,0.357121,0.064311,0.0193217,0.162587,0.976218,0.905308,0.198556,0.897147,0.909847,0.325656,0.558136,0.152811,0.162562,0.0276399,0.143886,0.0673289,0.0910196,0.0605716,0.0729343,0.0836238,0.542011,0.0487989,0.128959,0.0390831,0.090294,0.0446289,0.0834704,0.0498594,0.078154,0.0490361,0.0991265,0.0485424,0.108097,0.0427699,0.0978124,0.048512,0.0987158,0.0468089,0.063343,0.0672476,0.104987,0.0654599,0.220628,0.0331568,0.0862813,0.0505454,0.0856313,0.0465633,0.0868607,0.0514245,0.0877601,0.0501375,0.0897103,0.0498431,0.0896076,0.0499475,0.0892953,0.0493739,0.0880852,0.0484406,0.0868612,0.0506129,0.0865897,0.0509759,0.0879904,0.0497706,0.0875938,0.0502922,0.0880717,0.0500422,0.0873492,0.050262,0.0872158,0.0503039,0.0874428,0.0503016,0.0872596,0.0503923,0.0875611,0.0502296,0.0871539,0.0503063,0.0872628,0.0503342,
20440,0.497964,0.0110409,0.183482,0.790941,0.913764,0.368294,0.00421912,0.512618,0.32123,0.351289,0.0816699,0.839006,0.093549,0.610892,0.831189,0.380002,0.14013,0.769672,0.584923,0.266831,0.299601,0.0234122,0.770776,0.0605716,0.0269325,0.146427,0.330751,0.105745,0.277353,0.0272326,0.200741,0.261139,0.00348434,0.443294,0.143886,0.0747332,0.148091,0.0294727,0.119379,0.0288044,0.0737175,0.038674,0.0946427,0.0510135,0.0681149,0.0541181,0.104987,0.0433645,0.219734,0.0286264,0.179955,0.0284492,0.133025,0.0390004,0.082563,0.0548854,0.0634706,0.0574871,0.0869877,0.0482788,0.0848649,0.0506115,0.0886908,0.0496498,0.0875888,0.049021,0.0858805,0.0510091,0.0882855,0.0508256,0.0862012,0.0505797,0.088007,0.0505626,0.0877426,0.0500423,0.0873492,0.0501406,0.0858634,0.0504078,0.0858212,0.0511235,0.0887808,0.0498477,0.0877512,0.0500418,0.0872817,0.0502869,0.0875979,0.0500801,0.0858802,0.0509619,0.0874428,0.0501266,0.0873093,0.0503039,0.0873305,0.050292,0.0870559,0.0503417,
20450,0.0406479,0.989461,0.455716,0.69902,0.319939,0.0661342,0.199536,0.61392,0.971974,0.216346,0.867895,0.234733,0.698188,0.192321,0.807649,0.724018,0.460091,0.315368,0.359169,0.526209,0.0390779,0.473106,0.939177,0.118619,0.408249,0.120762,0.000354886,0.575632,0.706058,0.198604,0.661422,0.0185187,0.071365,0.0641442,0.136819,0.0230415,0.190963,0.0434009,0.208704,0.0283843,0.354402,0.0123663,0.0626032,0.0726463,0.123134,0.0470388,0.100532,0.0428216,0.0777136,0.0624077,0.101284,0.0391572,0.0869486,0.0599483,0.0819681,0.0526632,0.0927717,0.0501125,0.0862368,0.0494686,0.0788151,0.0542263,0.0881528,0.0496443,0.0935922,0.0448827,0.0864191,0.051284,0.0856939,0.050782,0.0855128,0.0505951,0.0899612,0.0486225,0.0855142,0.0509113,0.0875888,0.0496362,0.0858943,0.0511223,0.087612,0.0498768,0.0859035,0.0507507,0.087564,0.0500468,0.0877315,0.0501113,0.0870754,0.0501973,0.0871992,0.050351,0.0874243,0.0502675,0.0873297,0.0502716,0.0875529,0.0501442,0.0870766,0.050383,
20460,0.939739,0.789786,0.00282749,0.140175,0.332173,0.0202352,0.337537,0.434575,0.666014,0.123101,0.28072,0.480106,0.5144,0.602833,0.731049,0.265157,0.745178,0.177938,0.06628,0.0939584,0.332592,0.220432,0.385349,0.0654226,0.202286,0.303939,0.21633,0.411518,0.353193,0.0455753,0.154178,0.0473664,0.181988,0.059915,0.389591,0.781188,0.124597,0.0352393,0.071638,0.0742149,0.0858745,0.0486076,0.0885034,0.0532877,0.0743966,0.052465,0.104211,0.0372436,0.0711163,0.0641442,0.101665,0.0418312,0.0836732,0.0541342,0.0914043,0.0478198,0.0877066,0.047765,0.118234,0.0395017,0.0890531,0.0506522,0.0900676,0.0483477,0.0897463,0.0491856,0.084221,0.0512871,0.0811916,0.0536496,0.0892419,0.0496577,0.0853204,0.05089,0.0851229,0.051133,0.0879674,0.0499912,0.0853537,0.05094,0.0860177,0.0505155,0.0878486,0.0501919,0.0875723,0.0502016,0.0876645,0.0502356,0.0870893,0.0501105,0.0874948,0.0502878,0.0876468,0.0501091,0.0877033,0.0501639,0.0871788,0.0503437,0.0871509,0.0503526,
20470,0.892412,0.693153,0.795441,0.42746,0.663617,0.0378364,0.921587,0.664339,0.06628,0.466418,0.996037,0.356106,0.407039,0.393561,0.839817,0.838338,0.271955,0.760559,0.548593,0.666804,0.544844,0.120924,0.791938,0.648559,0.0578213,0.0455753,0.253004,0.891416,0.213118,0.489443,0.284186,0.0286544,0.103739,0.0652796,0.0651882,0.0498127,0.0858577,0.0416895,0.0877406,0.0673179,0.126923,0.0483204,0.126645,0.0333142,0.0674002,0.0937025,0.125342,0.0396188,0.114623,0.0386858,0.0720239,0.058307,0.103745,0.0452788,0.0962624,0.0535387,0.0888508,0.0495641,0.0844758,0.0522824,0.0845579,0.0509241,0.0833876,0.0515054,0.0849149,0.0514608,0.0896796,0.0498063,0.0873725,0.0507935,0.0857953,0.0507619,0.0844185,0.0531731,0.0885317,0.0496808,0.0882383,0.0501067,0.088073,0.0501416,0.0860177,0.0507924,0.0882128,0.0499535,0.0875528,0.0500765,0.0876008,0.0502185,0.087426,0.0502467,0.0872426,0.0504043,0.0872517,0.0502772,0.0875924,0.0501935,0.0874201,0.0502141,0.0872547,0.0503197,
20480,0.545049,0.809243,0.691703,0.912246,0.209442,0.466153,0.271955,0.694169,0.636529,0.701872,0.544844,0.0609056,0.624108,0.671222,0.71662,0.213122,0.972928,0.329849,0.563169,0.642041,0.866087,0.656892,0.337821,0.686559,0.523472,0.91513,0.0258049,0.211021,0.0723876,0.0525594,0.119124,0.0874811,0.166266,0.029896,0.0673417,0.0475705,0.170065,0.0260435,0.0778305,0.0440681,0.0627417,0.06996,0.10532,0.039235,0.0887827,0.0535567,0.0897934,0.0471386,0.0720469,0.058581,0.0848861,0.0507243,0.0935849,0.0501885,0.0881413,0.0490897,0.0825162,0.0524367,0.0845568,0.0497669,0.0887944,0.050373,0.0827965,0.0514615,0.123156,0.0385159,0.0927315,0.0558311,0.078882,0.0595497,0.0824903,0.052975,0.0886456,0.0498535,0.0879131,0.0499187,0.0878251,0.0499781,0.0873013,0.0504722,0.0865986,0.0503728,0.0872303,0.0503711,0.0875746,0.050342,0.0873145,0.0503982,0.0874223,0.0504102,0.0884182,0.049732,0.0860075,0.050919,0.0881937,0.0500599,0.0872801,0.0503097,0.0874161,0.0502586,
20490,0.454355,0.151351,0.177336,0.167636,0.37756,0.601633,0.49855,0.556667,0.365878,0.365549,0.0235222,0.808584,0.677815,0.669548,0.374329,0.654388,0.0961751,0.809191,0.0517118,0.171876,0.354874,0.296326,0.369919,0.74656,0.639695,0.620607,0.346149,0.732847,0.759907,0.0871746,0.130416,0.0577814,0.144472,0.0280688,0.0808493,0.104769,0.1974,0.0292374,0.208936,0.0308674,0.116852,0.0296556,0.101151,0.0527728,0.0901801,0.0501234,0.0616316,0.0616151,0.103441,0.048289,0.0827349,0.0529132,0.0534673,0.0511052,0.0874855,0.0533997,0.165905,0.0295325,0.081305,0.0508644,0.112997,0.0410395,0.091372,0.04905,0.0723265,0.0589264,0.0878878,0.053314,0.0840985,0.052003,0.0874485,0.0509884,0.0874018,0.0502151,0.0879127,0.0503872,0.0866535,0.0506361,0.0874471,0.0503003,0.0884401,0.0496185,0.0860804,0.0508187,0.0884227,0.0497909,0.0881111,0.0500034,0.0862951,0.0503728,0.087907,0.0498698,0.0880652,0.0500529,0.0872801,0.0502962,0.087288,0.0502952,0.0874656,0.050305,
20500,0.737675,0.703197,0.021583,0.886895,0.443948,0.312717,0.00899762,0.0486668,0.182098,0.438113,0.0987064,0.0740869,0.757175,0.190451,0.0227636,0.537319,0.27535,0.293495,0.372331,0.270414,0.0779464,0.0947862,0.144472,0.260704,0.0481554,0.104938,0.0653451,0.111084,0.669421,0.705415,0.593367,0.882558,0.244201,0.0479771,0.101455,0.0392314,0.0616316,0.0834395,0.139593,0.0352248,0.0955121,0.0456381,0.0726157,0.0595878,0.209964,0.0280597,0.070904,0.102134,0.114632,0.0295325,0.0944143,0.0525216,0.101779,0.040952,0.117024,0.0476158,0.0873468,0.0457179,0.0760627,0.0559192,0.090097,0.0471071,0.0865884,0.0503282,0.0896794,0.0497333,0.0827775,0.0519807,0.0856301,0.0515216,0.0890158,0.0497571,0.0866174,0.0505824,0.0881158,0.0507142,0.0869504,0.0501101,0.0868429,0.0504324,0.0870763,0.0509884,0.0872969,0.0504112,0.0871897,0.0503149,0.0879291,0.0501228,0.0866212,0.0504521,0.0877589,0.0499798,0.0870863,0.0503318,0.0874713,0.0502375,0.0873283,0.0502822,0.0876397,0.0501763,
