mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.229131,0.276428,0.226948,0.264951,0.229861,0.274432,0.242728,0.27328,0.24388,0.259923,0.251483,0.278412,0.256152,0.265902,0.231866,0.225286,0.253276,0.239601,0.223186,0.231987,0.229848,0.201901,0.20331,0.18164,0.194218,0.165839,0.169998,0.120442,0.122783,0.093427,0.101679,0.0570516,0.0788438,0.044465,0.0532311,0.0333027,0.052688,0.0231984,0.0350693,0.0199624,0.0222602,0.0146673,0.0215194,0.0109633,0.0190143,0.0094431,0.0162308,0.00857301,0.0145197,0.00678185,0.0114449,0.00583385,0.00979761,0.00432723,0.00817836,0.00337759,0.00684462,0.00306995,0.00555484,0.00243303,0.00411818,0.00205096,0.00379741,0.00179287,0.00326087,0.00132546,0.0023353,0.00115034,0.00182276,0.000802512,0.00176302,0.000752855,0.00135029,0.000595112,0.00114149,0.000514752,0.000900828,0.00044754,0.000715855,0.000351126,0.000595414,0.000283506,0.000434417,0.000228695,0.000362665,0.000183321,0.000317293,0.000144936,0.0002301,0.000120555,0.00022648,8.42864e-05,0.000152135,7.41377e-05,0.000134178,5.82998e-05,0.000104029,5.80004e-05,9.0846e-05,4.12268e-05,
2400,0.289278,0.310982,0.270539,0.304024,0.283496,0.334069,0.275422,0.326329,0.29709,0.317683,0.289205,0.320174,0.291341,0.306445,0.279106,0.271797,0.303932,0.276112,0.271044,0.275231,0.296755,0.223518,0.248002,0.203274,0.215881,0.19417,0.20081,0.120442,0.14089,0.093427,0.114439,0.0570516,0.086564,0.0417287,0.0653105,0.0333027,0.052688,0.0231984,0.0368398,0.0199624,0.0240323,0.0146673,0.0215194,0.0125023,0.0190143,0.0094431,0.0162308,0.00857301,0.0154876,0.00678185,0.0114449,0.00583385,0.00979761,0.00432723,0.00817836,0.00337759,0.00684462,0.00283747,0.00502393,0.00243303,0.00411818,0.00188859,0.00358357,0.00169676,0.00307066,0.00121841,0.00210177,0.00115034,0.00182276,0.000861645,0.00161343,0.000752855,0.00135029,0.000595112,0.00126083,0.000463277,0.000900828,0.000423505,0.000619585,0.000316014,0.000595414,0.000283506,0.000434417,0.000198679,0.000362665,0.000166899,0.000317293,0.000136775,0.0002301,0.000120555,0.00022648,9.50138e-05,0.000152135,7.41377e-05,0.000134178,5.82998e-05,0.000104029,5.80004e-05,9.0846e-05,4.12268e-05,
2600,0.333448,0.353996,0.324647,0.356538,0.344086,0.355204,0.331536,0.379664,0.324271,0.366834,0.327144,0.355483,0.335042,0.343572,0.323763,0.301695,0.354492,0.297488,0.321569,0.275231,0.343348,0.24563,0.285792,0.220392,0.263169,0.206434,0.221079,0.120442,0.150283,0.093427,0.120681,0.0652923,0.0945545,0.0417287,0.0653105,0.0357642,0.0572586,0.0231984,0.0368398,0.0189167,0.0240323,0.0146673,0.0215194,0.0125023,0.0190143,0.0094431,0.0162308,0.00771571,0.0154876,0.0063201,0.0114449,0.00583385,0.00979761,0.00432723,0.00817836,0.00337759,0.00635029,0.00283747,0.00502393,0.00265761,0.00411818,0.00199029,0.00358357,0.00169676,0.00307066,0.00121841,0.00210177,0.00115034,0.00182276,0.000805942,0.00161343,0.000687929,0.00120672,0.000557733,0.00114761,0.000507788,0.000900828,0.000389978,0.000619585,0.00030007,0.000595414,0.000283506,0.00040152,0.000198679,0.000362665,0.000166899,0.000317293,0.00014677,0.0002301,0.000120555,0.00022648,0.000100094,0.000152135,7.41377e-05,0.000134178,5.40041e-05,0.000110964,5.31779e-05,9.0846e-05,4.12268e-05,
2800,0.355678,0.40296,0.376466,0.406304,0.388724,0.389527,0.367898,0.439275,0.369534,0.393641,0.361783,0.355483,0.335042,0.362659,0.349664,0.322813,0.383153,0.357547,0.359868,0.313417,0.343348,0.271195,0.327939,0.243086,0.282451,0.220196,0.246009,0.126577,0.170114,0.1054,0.136462,0.0574029,0.105503,0.044908,0.0730661,0.0328756,0.0572586,0.0255872,0.0389449,0.0175228,0.0278775,0.0146673,0.0226613,0.0125023,0.0190143,0.0094431,0.0162308,0.00827955,0.0128564,0.00672176,0.010722,0.00538936,0.00979761,0.00432723,0.00817836,0.00337759,0.00635029,0.00302664,0.00502393,0.00265761,0.0038463,0.00188359,0.00327641,0.00169676,0.00307066,0.00121841,0.0023564,0.00107125,0.00150758,0.000764095,0.00161343,0.000629155,0.00120672,0.000601737,0.00108203,0.000507788,0.000841962,0.00035295,0.000619585,0.00030007,0.000595414,0.000253694,0.00040152,0.000198679,0.000362665,0.000166899,0.00029591,0.00014677,0.0002301,0.000120555,0.00022648,0.000100094,0.000143662,7.41377e-05,0.000141351,5.40041e-05,0.000110964,5.31779e-05,9.0846e-05,4.12268e-05,
3000,0.387783,0.40296,0.413402,0.43051,0.388724,0.429636,0.367898,0.47603,0.415907,0.430596,0.399899,0.404766,0.379714,0.362659,0.38429,0.392035,0.417212,0.396552,0.382597,0.373115,0.364952,0.271195,0.360415,0.265139,0.313955,0.220196,0.26323,0.136704,0.170114,0.1054,0.148868,0.0612297,0.105503,0.047758,0.0730661,0.0328756,0.0572586,0.0255872,0.0418235,0.0185288,0.0295383,0.0155529,0.024172,0.0125023,0.0190143,0.0094431,0.015257,0.00827955,0.0128564,0.00672176,0.010722,0.00538936,0.00979761,0.00432723,0.00817836,0.00368157,0.00635029,0.00302664,0.00502393,0.00265761,0.0042272,0.00188359,0.00327641,0.00169676,0.00307066,0.00121841,0.0023564,0.00107125,0.00150758,0.000764095,0.00161343,0.000686716,0.00120672,0.000601737,0.00100565,0.000507788,0.000841962,0.00035295,0.000660891,0.00030007,0.000595414,0.00021658,0.000442085,0.000198679,0.000393011,0.000166899,0.00029591,0.000138137,0.0002301,0.000120555,0.00022648,0.000100094,0.000154353,7.41377e-05,0.000141351,5.76043e-05,0.000110964,5.31779e-05,8.62146e-05,4.12268e-05,
3200,0.419676,0.429824,0.445714,0.47699,0.420694,0.429636,0.367898,0.509263,0.449018,0.430596,0.399899,0.452832,0.405029,0.382049,0.40991,0.427423,0.449116,0.396552,0.382597,0.391952,0.388041,0.313204,0.395465,0.251736,0.342437,0.220196,0.29154,0.14921,0.192796,0.1054,0.164878,0.0707399,0.105503,0.047758,0.0776724,0.0328756,0.0622687,0.027457,0.0418235,0.0203637,0.0295383,0.0166924,0.024172,0.0136389,0.0190143,0.0094431,0.015257,0.00778277,0.0128564,0.00672176,0.0115521,0.00578223,0.00897935,0.00486714,0.00817836,0.00335023,0.00698532,0.00302664,0.00502393,0.00265761,0.0042272,0.00188359,0.00327641,0.00169676,0.00276359,0.00131588,0.0023564,0.00101596,0.00163372,0.000764095,0.00161343,0.000727627,0.00120672,0.000601737,0.00100565,0.000467372,0.000841962,0.00035295,0.00059828,0.000320075,0.000563438,0.00021658,0.000471558,0.000209136,0.00034585,0.000166899,0.000278397,0.000138137,0.0002301,0.000120555,0.00022648,8.63174e-05,0.000164102,8.04923e-05,0.000141351,6.25234e-05,0.000110964,5.65365e-05,8.62146e-05,4.12268e-05,
3400,0.419676,0.466907,0.482784,0.47699,0.458411,0.453164,0.402138,0.509263,0.480544,0.430596,0.432788,0.452832,0.445043,0.382049,0.465122,0.427423,0.449116,0.418858,0.382597,0.391952,0.388041,0.347656,0.423072,0.251736,0.37147,0.220196,0.29154,0.14921,0.20696,0.1054,0.164878,0.0664955,0.111101,0.047758,0.0891272,0.0328756,0.0622687,0.027457,0.0440905,0.0215023,0.0316865,0.0166924,0.0257835,0.0136389,0.0190143,0.00883264,0.015257,0.00778277,0.0134992,0.00672176,0.0115521,0.00633778,0.00897935,0.00450333,0.00817836,0.00335023,0.00698532,0.00302664,0.00502393,0.00243295,0.0042272,0.00188359,0.00327641,0.00169676,0.00299212,0.00131588,0.0023564,0.00107671,0.00171816,0.000764095,0.00161343,0.000658142,0.00120672,0.000601737,0.00100565,0.000467372,0.000723632,0.00035295,0.000559819,0.000320075,0.000563438,0.00021658,0.000498372,0.000209136,0.000324315,0.000166899,0.000278397,0.000138137,0.0002301,0.000112941,0.00022648,8.08658e-05,0.000164102,8.04923e-05,0.000141351,6.75252e-05,0.000110964,5.25457e-05,8.62146e-05,4.12268e-05,
3600,0.472341,0.466907,0.482784,0.515149,0.485614,0.453164,0.431861,0.547929,0.480544,0.430596,0.432788,0.50334,0.479658,0.4272,0.465122,0.480482,0.449116,0.445213,0.382597,0.391952,0.438617,0.38023,0.423072,0.272935,0.37147,0.220196,0.29154,0.163483,0.20696,0.1054,0.174662,0.0589308,0.119905,0.047758,0.0945084,0.029588,0.0622687,0.027457,0.0464955,0.0215023,0.0316865,0.0153783,0.023095,0.0128502,0.0190143,0.00828909,0.017507,0.00778277,0.0134992,0.00672176,0.0115521,0.00667905,0.00897935,0.00450333,0.00817836,0.00335023,0.00641858,0.00302664,0.00547435,0.00227654,0.0042272,0.00188359,0.00327641,0.00169676,0.00299212,0.00131588,0.0023564,0.00107671,0.00171816,0.000764095,0.00146822,0.000717374,0.00120672,0.000601737,0.00109219,0.000467372,0.000801457,0.00035295,0.000559819,0.000320075,0.000563438,0.000237581,0.000498372,0.000209136,0.000305397,0.000182305,0.000296957,0.000138137,0.0002301,0.000112941,0.00022648,8.7246e-05,0.000175042,8.04923e-05,0.000141351,6.11137e-05,0.000110964,4.78063e-05,8.62146e-05,4.12268e-05,
3800,0.472341,0.466907,0.450248,0.515149,0.513227,0.491082,0.469939,0.547929,0.480544,0.430596,0.432788,0.50334,0.479658,0.476023,0.465122,0.480482,0.449116,0.469186,0.382597,0.43321,0.438617,0.38023,0.423072,0.293109,0.37147,0.220196,0.29154,0.163483,0.226507,0.1054,0.184542,0.0589308,0.119905,0.0427548,0.088269,0.0280019,0.0676409,0.0252717,0.0436342,0.0184561,0.0316865,0.0140735,0.023095,0.0113743,0.0204243,0.00828909,0.017507,0.00778277,0.0126364,0.00634325,0.0115521,0.00624727,0.00897935,0.00450333,0.00817836,0.00358585,0.006062,0.00302664,0.00547435,0.00227654,0.00397071,0.00173766,0.00327641,0.00169676,0.0026761,0.00121393,0.0023564,0.00107671,0.00171816,0.000764095,0.00146822,0.000717374,0.00120672,0.00056717,0.00109219,0.000509118,0.000801457,0.000379748,0.000559819,0.000320075,0.000563438,0.000218878,0.000535094,0.000209136,0.000321212,0.000182305,0.000296957,0.000128232,0.0002301,0.000112941,0.00020855,9.9494e-05,0.000175042,8.70781e-05,0.000141351,6.11137e-05,0.000117622,4.78063e-05,8.62146e-05,3.59959e-05,
4000,0.472341,0.518116,0.450248,0.515149,0.513227,0.491082,0.496215,0.547929,0.480544,0.452334,0.469001,0.50334,0.479658,0.506232,0.493362,0.480482,0.50174,0.469186,0.411747,0.456011,0.438617,0.350473,0.423072,0.293109,0.391181,0.237034,0.29154,0.163483,0.226507,0.1054,0.169779,0.0589308,0.119905,0.0427548,0.0835287,0.0280019,0.0676409,0.0252717,0.0403954,0.0170585,0.0316865,0.0151105,0.0248679,0.0113743,0.0204243,0.00894403,0.017507,0.00778277,0.013433,0.00634325,0.0107972,0.0057172,0.00897935,0.004246,0.00763314,0.00358585,0.006062,0.00325724,0.00547435,0.00227654,0.00424866,0.00173766,0.00327641,0.00169676,0.0026761,0.00121393,0.0023564,0.00107671,0.00171816,0.000722417,0.00156139,0.000717374,0.00113877,0.000536765,0.00109219,0.000509118,0.000725202,0.000379748,0.000559819,0.000320075,0.000563438,0.000232769,0.000505907,0.000209136,0.000321212,0.000182305,0.000311949,0.000128232,0.000215225,0.000103325,0.000190732,9.10832e-05,0.000175042,8.70781e-05,0.000141351,6.11137e-05,0.000117622,5.25405e-05,9.42924e-05,3.86653e-05,
4200,0.50383,0.461017,0.491441,0.541392,0.513227,0.491082,0.544901,0.547929,0.480544,0.491628,0.469001,0.50334,0.479658,0.472484,0.493362,0.51892,0.50174,0.469186,0.440612,0.412623,0.438617,0.350473,0.423072,0.293109,0.391181,0.21944,0.29154,0.148648,0.226507,0.1054,0.169779,0.0589308,0.119905,0.0427548,0.0786561,0.0319329,0.0640674,0.0283903,0.0403954,0.0184232,0.0316865,0.0151105,0.0248679,0.0113743,0.0204243,0.00894403,0.017507,0.00778277,0.013433,0.00634325,0.0116261,0.0057172,0.00897935,0.004246,0.00763314,0.00387272,0.00636804,0.00325724,0.00547435,0.00227654,0.00424866,0.00173766,0.00327641,0.00169676,0.00234596,0.00121393,0.00215647,0.00119824,0.00161507,0.000722417,0.00156139,0.00066747,0.00113877,0.000594914,0.00100671,0.000509118,0.000778335,0.000379748,0.000559819,0.000320075,0.000563438,0.000232769,0.000505907,0.000209136,0.000338256,0.000169436,0.000311949,0.000128232,0.000215225,0.000103325,0.000190732,9.10832e-05,0.000166118,8.70781e-05,0.000141351,6.11137e-05,0.000109614,5.25405e-05,9.42924e-05,3.86653e-05,
