mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
24000,0.996,0.997833,0.996917,0.994917,0.993,0.989667,0.9845,0.976333,0.963,0.940917,0.91375,0.871333,0.821083,0.75575,0.698667,0.676,0.676167,0.677917,0.688583,0.719667,0.70675,0.715417,0.724833,0.727583,0.725,0.729417,0.723667,0.72475,0.72975,0.72925,0.7285,0.7265,0.731417,0.72275,0.733417,0.729083,0.728417,0.736583,0.7255,0.733333,0.737667,0.728083,0.7355,0.738417,0.72825,0.725917,0.719917,0.71375,0.692417,
24200,0.99595,0.997769,0.996942,0.994959,0.992975,0.989587,0.984545,0.976364,0.96281,0.940826,0.913884,0.871405,0.820579,0.756116,0.697934,0.675702,0.675868,0.678017,0.689091,0.720413,0.707934,0.715537,0.725289,0.727934,0.724793,0.729091,0.724132,0.724711,0.730248,0.729091,0.728512,0.726529,0.731901,0.72281,0.732727,0.729091,0.728678,0.736033,0.725785,0.733802,0.737603,0.72843,0.735868,0.738347,0.728099,0.726364,0.719835,0.713802,0.692479,
24400,0.995902,0.997787,0.996967,0.995,0.993033,0.98959,0.984344,0.976393,0.962787,0.941066,0.913689,0.871311,0.820246,0.756393,0.697787,0.674918,0.676148,0.678689,0.689918,0.720492,0.708443,0.715738,0.724098,0.727295,0.723934,0.72918,0.724672,0.725164,0.730574,0.729754,0.728361,0.726885,0.731311,0.722459,0.732787,0.728525,0.728607,0.735738,0.72582,0.734344,0.737787,0.728525,0.73623,0.738361,0.728525,0.726721,0.720574,0.713934,0.693115,
24600,0.995935,0.997805,0.996911,0.995041,0.993008,0.989593,0.98439,0.97626,0.962927,0.94122,0.913984,0.871545,0.819756,0.756504,0.698211,0.67439,0.676992,0.679268,0.689919,0.720732,0.709106,0.716016,0.724878,0.727642,0.723902,0.728699,0.724797,0.725366,0.730813,0.729512,0.727967,0.727398,0.731951,0.722764,0.733171,0.728537,0.728211,0.735366,0.726179,0.733902,0.73748,0.729024,0.735691,0.738293,0.729268,0.726423,0.720894,0.713902,0.693171,
24800,0.995968,0.997823,0.996935,0.995081,0.993065,0.989677,0.984435,0.97629,0.963065,0.941452,0.914032,0.871532,0.819597,0.755565,0.698306,0.674597,0.676774,0.679113,0.689919,0.720726,0.708952,0.715806,0.725081,0.727984,0.724597,0.728306,0.724758,0.725484,0.730806,0.730323,0.728468,0.727742,0.732016,0.722823,0.732823,0.728145,0.727984,0.735484,0.726129,0.734355,0.738306,0.729113,0.734919,0.73871,0.729435,0.726694,0.720645,0.714274,0.69379,
25000,0.99592,0.99784,0.99688,0.99488,0.99312,0.98968,0.9844,0.97624,0.96288,0.94144,0.914,0.87192,0.81984,0.75592,0.698,0.6736,0.67744,0.68,0.69008,0.72024,0.7088,0.71576,0.7252,0.72824,0.7248,0.72832,0.72464,0.72576,0.73096,0.73064,0.72848,0.728,0.7324,0.7236,0.73216,0.7284,0.72816,0.73608,0.72672,0.73304,0.7388,0.72872,0.73512,0.73912,0.7296,0.72608,0.72072,0.71416,0.69344,
25200,0.995952,0.997857,0.996905,0.994921,0.993175,0.989762,0.984524,0.976349,0.962778,0.941349,0.914127,0.871825,0.819444,0.755159,0.697143,0.673889,0.678175,0.680397,0.690397,0.720635,0.709524,0.716667,0.725159,0.728175,0.725,0.729127,0.724921,0.726746,0.730794,0.730952,0.728571,0.728254,0.732302,0.723571,0.732857,0.728889,0.727937,0.735635,0.726825,0.733095,0.73873,0.729048,0.735317,0.73873,0.729603,0.725873,0.720794,0.714444,0.693889,
25400,0.995984,0.997874,0.996929,0.994882,0.993228,0.989764,0.984567,0.976378,0.96252,0.941339,0.914252,0.872047,0.818976,0.755354,0.696929,0.674567,0.677874,0.681024,0.690551,0.72063,0.709213,0.71685,0.725433,0.728189,0.724094,0.728661,0.725433,0.726929,0.730866,0.731339,0.728976,0.728268,0.732283,0.723701,0.733543,0.72874,0.728189,0.735906,0.727402,0.732992,0.737323,0.729449,0.735669,0.739055,0.729685,0.725276,0.720551,0.714488,0.693543,
25600,0.996016,0.997891,0.996953,0.994922,0.993281,0.989766,0.984453,0.976406,0.962422,0.94125,0.914453,0.871719,0.819063,0.755234,0.696641,0.675078,0.678203,0.681328,0.690078,0.720703,0.709453,0.717187,0.725078,0.728359,0.724219,0.729297,0.725703,0.726641,0.730469,0.731328,0.728906,0.728281,0.732422,0.724375,0.734297,0.72875,0.728516,0.735781,0.727344,0.733047,0.737187,0.729141,0.736172,0.739609,0.728984,0.726094,0.720469,0.714531,0.694219,
25800,0.996047,0.997907,0.996977,0.994884,0.993333,0.98969,0.984419,0.976434,0.962248,0.941008,0.914186,0.871473,0.819147,0.754341,0.697132,0.675659,0.677442,0.68186,0.690078,0.720853,0.709845,0.717442,0.725736,0.728062,0.724264,0.729302,0.725039,0.726202,0.731008,0.731163,0.729535,0.728372,0.732946,0.724806,0.734186,0.728605,0.728372,0.736047,0.727519,0.732946,0.736822,0.728682,0.736589,0.739922,0.729535,0.725659,0.72124,0.713798,0.694961,
26000,0.996,0.997923,0.997,0.994923,0.993308,0.989462,0.984462,0.976538,0.962385,0.941154,0.914231,0.871462,0.819308,0.754769,0.696615,0.675154,0.677615,0.682846,0.690538,0.721077,0.709538,0.717,0.725692,0.728538,0.724692,0.730231,0.725308,0.725923,0.730923,0.731769,0.729231,0.728692,0.733231,0.724615,0.733846,0.728154,0.728231,0.736077,0.728077,0.733,0.737,0.729077,0.735692,0.740538,0.729846,0.726154,0.721154,0.714154,0.695462,
26200,0.996031,0.997939,0.997023,0.994962,0.993206,0.989542,0.984351,0.976641,0.96229,0.941069,0.914351,0.871527,0.819084,0.754962,0.696794,0.674809,0.677557,0.682595,0.690153,0.720076,0.708779,0.717328,0.725878,0.728855,0.725038,0.73084,0.725496,0.726565,0.730534,0.731908,0.730076,0.728855,0.733588,0.725115,0.733206,0.72771,0.728092,0.736412,0.728244,0.732824,0.736794,0.729237,0.736107,0.740611,0.729924,0.725725,0.721221,0.713817,0.695878,
26400,0.995985,0.997955,0.997045,0.994924,0.993258,0.989621,0.984394,0.976667,0.962273,0.940909,0.91447,0.871439,0.81947,0.754924,0.697045,0.674015,0.67803,0.682424,0.690152,0.719848,0.70947,0.718409,0.725833,0.729318,0.725455,0.731288,0.725758,0.726818,0.730152,0.731591,0.730303,0.728788,0.734242,0.725303,0.733712,0.727879,0.728409,0.736667,0.727955,0.732803,0.736742,0.729394,0.735833,0.740152,0.729394,0.726288,0.721136,0.713636,0.696288,
26600,0.996015,0.99797,0.997068,0.994887,0.993083,0.989549,0.984286,0.976842,0.962406,0.940827,0.914586,0.871579,0.819474,0.754211,0.697218,0.673609,0.677895,0.682932,0.690376,0.720301,0.709173,0.718421,0.725865,0.728872,0.725789,0.731504,0.72609,0.727218,0.730752,0.731128,0.730602,0.728421,0.734361,0.725113,0.734135,0.72782,0.728496,0.736992,0.728271,0.733083,0.736767,0.729098,0.735414,0.740075,0.729699,0.726241,0.721128,0.71391,0.696917,
26800,0.995896,0.997985,0.99709,0.994925,0.992985,0.989552,0.984254,0.976716,0.962463,0.940821,0.914552,0.871493,0.819627,0.753955,0.697463,0.673955,0.677836,0.683582,0.690597,0.720373,0.709328,0.718582,0.726493,0.729254,0.726119,0.731119,0.727015,0.727612,0.731194,0.731716,0.730896,0.728731,0.733806,0.725075,0.734328,0.727985,0.728433,0.736716,0.727836,0.733507,0.736567,0.72903,0.735,0.739478,0.729478,0.726343,0.721418,0.714851,0.696866,
27000,0.995926,0.998,0.997111,0.994815,0.993037,0.989556,0.984296,0.976667,0.962222,0.940889,0.914519,0.87163,0.819407,0.75363,0.697259,0.673704,0.677926,0.68363,0.690519,0.720593,0.709111,0.718444,0.726741,0.729704,0.725852,0.732222,0.72763,0.72837,0.732,0.73163,0.731407,0.728148,0.733333,0.725704,0.734889,0.727852,0.728667,0.737407,0.727704,0.733333,0.735852,0.729037,0.735556,0.739704,0.729185,0.725926,0.721704,0.715333,0.696741,
27200,0.995882,0.998015,0.997132,0.994853,0.993015,0.989412,0.984191,0.976838,0.962353,0.941029,0.914706,0.871985,0.819485,0.754265,0.696618,0.673603,0.676838,0.68375,0.690662,0.720956,0.709779,0.718529,0.727132,0.729926,0.725809,0.732426,0.728015,0.728309,0.732059,0.731838,0.731176,0.728824,0.733529,0.725588,0.735441,0.728309,0.729338,0.737794,0.727721,0.732868,0.735588,0.728676,0.735662,0.739853,0.728971,0.725956,0.721912,0.716324,0.696985,
27400,0.995912,0.998029,0.997153,0.994745,0.992993,0.989416,0.984088,0.977007,0.96219,0.941022,0.914599,0.871971,0.819781,0.753577,0.696934,0.673723,0.676715,0.684526,0.690657,0.720365,0.709854,0.717883,0.726788,0.729708,0.725547,0.732774,0.727883,0.72854,0.731898,0.732409,0.73146,0.728321,0.732555,0.72562,0.735255,0.728321,0.728613,0.738102,0.728175,0.73292,0.73562,0.728832,0.73562,0.739343,0.728832,0.725328,0.72219,0.716131,0.69708,
27600,0.995942,0.997971,0.997174,0.994783,0.992971,0.98942,0.983986,0.977174,0.962174,0.941232,0.914855,0.871957,0.819928,0.753696,0.697101,0.673333,0.676449,0.68529,0.69029,0.719638,0.71029,0.718406,0.727681,0.730362,0.72587,0.732754,0.727971,0.728188,0.731232,0.732029,0.731377,0.728696,0.732899,0.725725,0.73471,0.728043,0.72913,0.738116,0.728043,0.733406,0.735725,0.729058,0.73558,0.73942,0.728768,0.725362,0.722319,0.716087,0.697754,
27800,0.995971,0.997986,0.997194,0.99482,0.993022,0.989353,0.984101,0.977194,0.961942,0.941295,0.914676,0.871511,0.82,0.753525,0.697266,0.673741,0.676906,0.684676,0.691007,0.719281,0.71036,0.718561,0.727842,0.730576,0.726115,0.733165,0.72777,0.728777,0.731007,0.731727,0.730504,0.729065,0.732806,0.725324,0.735036,0.727914,0.729353,0.738273,0.727986,0.734101,0.736187,0.729424,0.735468,0.739281,0.729137,0.72518,0.722446,0.716691,0.698489,
28000,0.996,0.998,0.997143,0.994857,0.992929,0.989357,0.983929,0.977286,0.961857,0.941214,0.914571,0.871429,0.820143,0.753929,0.6975,0.673714,0.677071,0.685143,0.691786,0.719,0.710286,0.718214,0.728571,0.730714,0.726643,0.733357,0.727286,0.729071,0.730357,0.732571,0.730357,0.729,0.733286,0.725714,0.735214,0.728214,0.729,0.737929,0.728214,0.734,0.735786,0.729429,0.736,0.739714,0.729,0.725286,0.721929,0.717214,0.698429,
28200,0.995957,0.998014,0.997163,0.994894,0.992837,0.989362,0.984043,0.977305,0.961773,0.941348,0.914823,0.871631,0.819362,0.754326,0.697376,0.67383,0.676454,0.685603,0.691135,0.718511,0.710496,0.718511,0.728582,0.730922,0.727021,0.733759,0.727021,0.728865,0.731135,0.732837,0.730426,0.728652,0.73305,0.725745,0.73539,0.728298,0.728723,0.738511,0.728298,0.734043,0.735603,0.729574,0.735957,0.73922,0.729007,0.725248,0.721986,0.718014,0.698936,
28400,0.995986,0.998028,0.997183,0.994718,0.992887,0.989366,0.984085,0.977324,0.96169,0.941408,0.914648,0.871338,0.819085,0.754085,0.697676,0.674014,0.675352,0.685493,0.691479,0.718732,0.710211,0.718873,0.728451,0.730915,0.727113,0.733944,0.727394,0.728944,0.731338,0.73331,0.730141,0.727887,0.733099,0.725563,0.735563,0.728451,0.729577,0.738169,0.728028,0.734577,0.735423,0.729507,0.735915,0.738873,0.729014,0.725141,0.722324,0.718239,0.698239,
28600,0.995944,0.998042,0.997203,0.994755,0.992867,0.989441,0.983986,0.977343,0.961678,0.941119,0.914476,0.870839,0.818881,0.753916,0.698182,0.673706,0.676084,0.685315,0.691678,0.718951,0.71049,0.719091,0.728392,0.730979,0.726993,0.734685,0.727692,0.729231,0.731469,0.732937,0.72993,0.727692,0.732937,0.725804,0.735734,0.728671,0.72965,0.738182,0.728392,0.734825,0.735385,0.729441,0.736503,0.739231,0.728671,0.725594,0.722867,0.718392,0.698671,
28800,0.995972,0.998056,0.997153,0.994792,0.992917,0.989444,0.984097,0.977431,0.961458,0.941458,0.914583,0.870972,0.819167,0.753194,0.698125,0.672986,0.676806,0.686181,0.691806,0.719028,0.710278,0.719583,0.72875,0.730417,0.727431,0.735069,0.727569,0.729514,0.731875,0.732431,0.729931,0.727917,0.732708,0.72625,0.735556,0.728681,0.729653,0.738403,0.728333,0.735,0.735069,0.729236,0.736806,0.739375,0.728611,0.725903,0.722639,0.718264,0.698472,
29000,0.996,0.998069,0.997172,0.994828,0.992897,0.989517,0.984138,0.977586,0.961448,0.941517,0.91469,0.870621,0.818897,0.75331,0.698345,0.672759,0.676414,0.686414,0.692069,0.719172,0.710345,0.719655,0.72869,0.730621,0.727655,0.734552,0.727172,0.728828,0.731379,0.732138,0.729586,0.727655,0.733172,0.727379,0.735724,0.728621,0.729862,0.738552,0.727655,0.734897,0.734483,0.729517,0.737103,0.739172,0.728897,0.726552,0.72269,0.717793,0.698897,
29200,0.995959,0.998082,0.997192,0.994863,0.992877,0.989589,0.984178,0.977466,0.961575,0.941644,0.914452,0.87089,0.81911,0.75274,0.698219,0.672877,0.675822,0.687397,0.692397,0.718904,0.710616,0.719384,0.729041,0.731027,0.727603,0.734658,0.727123,0.728699,0.731712,0.732192,0.729521,0.727466,0.733699,0.727329,0.735411,0.728836,0.730342,0.738562,0.727877,0.734726,0.735068,0.73,0.736918,0.73911,0.729247,0.726438,0.72226,0.718014,0.699178,
29400,0.995918,0.998095,0.997211,0.99483,0.992857,0.989592,0.98415,0.977551,0.961633,0.941565,0.914422,0.870136,0.819048,0.753265,0.698367,0.673265,0.675442,0.687755,0.693265,0.719456,0.710884,0.719592,0.729388,0.73102,0.726667,0.73483,0.727415,0.729116,0.732177,0.731633,0.729524,0.727347,0.733605,0.727143,0.735578,0.72898,0.730408,0.737619,0.728367,0.734626,0.734626,0.729456,0.737143,0.73932,0.729388,0.726395,0.722789,0.718027,0.69966,
29600,0.995811,0.998108,0.99723,0.994865,0.992905,0.989595,0.984122,0.977568,0.961622,0.941757,0.914527,0.870203,0.819257,0.753243,0.697703,0.673716,0.675405,0.6875,0.692973,0.719459,0.711081,0.719392,0.729324,0.731554,0.726959,0.735068,0.727905,0.729054,0.732162,0.731757,0.72973,0.7275,0.733716,0.72723,0.735405,0.729122,0.73027,0.737162,0.728311,0.73473,0.734054,0.729527,0.737635,0.738986,0.72973,0.727027,0.723446,0.71777,0.699595,
29800,0.995839,0.998121,0.997248,0.994899,0.992819,0.989597,0.984161,0.977651,0.961678,0.941946,0.914564,0.870403,0.819396,0.753154,0.697852,0.673624,0.674497,0.687114,0.693221,0.719396,0.711611,0.72,0.728523,0.731611,0.727114,0.735436,0.727919,0.728993,0.731745,0.732282,0.730403,0.727584,0.733758,0.727047,0.73604,0.729262,0.73047,0.737919,0.728389,0.734966,0.734295,0.729597,0.737852,0.739195,0.730201,0.726913,0.722886,0.717919,0.699597,
30000,0.995867,0.998067,0.997267,0.9948,0.9928,0.9894,0.984267,0.9776,0.961667,0.942133,0.914333,0.870467,0.8198,0.752267,0.697133,0.674333,0.674933,0.686667,0.693667,0.719667,0.7122,0.719667,0.728133,0.731933,0.7272,0.734733,0.728067,0.729333,0.732,0.732467,0.7304,0.727267,0.733533,0.726533,0.7358,0.729333,0.730333,0.738,0.728267,0.7348,0.734267,0.7298,0.738133,0.739133,0.730267,0.727333,0.722467,0.717733,0.699733,
30200,0.995828,0.998079,0.997285,0.994834,0.992848,0.989404,0.984238,0.977483,0.961391,0.942252,0.914305,0.870397,0.819735,0.75245,0.697219,0.674437,0.674503,0.686424,0.693576,0.71947,0.711788,0.719139,0.728079,0.731788,0.727285,0.734834,0.728146,0.73,0.732384,0.732318,0.730265,0.727219,0.733576,0.727219,0.735629,0.728808,0.730132,0.737815,0.728411,0.735298,0.734768,0.729868,0.737682,0.739139,0.729801,0.727682,0.721987,0.717947,0.700265,
30400,0.995855,0.998092,0.997303,0.994868,0.992829,0.989474,0.984342,0.977566,0.96125,0.942434,0.914211,0.870526,0.819803,0.752237,0.696513,0.674474,0.674671,0.686974,0.693882,0.719474,0.711842,0.719605,0.727632,0.73125,0.727171,0.734934,0.728224,0.730526,0.731645,0.731974,0.730329,0.727566,0.734539,0.727632,0.736053,0.729408,0.730395,0.737566,0.728684,0.735066,0.734276,0.73,0.738158,0.739276,0.729671,0.727697,0.722368,0.718158,0.701053,
30600,0.995882,0.998105,0.99732,0.994902,0.99281,0.989542,0.984314,0.977712,0.961046,0.942549,0.914118,0.870588,0.819281,0.752092,0.696275,0.675425,0.674837,0.686928,0.693791,0.719869,0.711307,0.719477,0.727908,0.731307,0.727059,0.734967,0.728366,0.730327,0.731569,0.731699,0.730588,0.727386,0.734706,0.727647,0.736601,0.729542,0.730261,0.737647,0.729085,0.734902,0.734771,0.73,0.737843,0.738954,0.729542,0.726993,0.721961,0.718431,0.701373,
30800,0.995909,0.998117,0.997338,0.99487,0.992857,0.989351,0.984416,0.977727,0.961039,0.942532,0.914286,0.870714,0.81961,0.752143,0.695909,0.675584,0.675519,0.687468,0.693831,0.719286,0.711948,0.719545,0.728377,0.731234,0.727468,0.735195,0.728701,0.73039,0.732013,0.731558,0.730455,0.727013,0.735065,0.727857,0.736429,0.729935,0.730195,0.737662,0.728766,0.73526,0.734805,0.729805,0.737727,0.739091,0.729481,0.727273,0.722143,0.718377,0.701558,
31000,0.995935,0.998129,0.997355,0.994839,0.992774,0.989419,0.984516,0.977677,0.960903,0.942645,0.914065,0.870452,0.81929,0.752258,0.694903,0.675419,0.675548,0.687677,0.694516,0.719355,0.711742,0.719742,0.728258,0.731161,0.727548,0.735161,0.727871,0.730258,0.732387,0.731419,0.730903,0.727161,0.735032,0.727677,0.736645,0.729613,0.729871,0.737806,0.729032,0.735677,0.734903,0.729871,0.737935,0.739097,0.729355,0.727742,0.722065,0.718258,0.701871,
31200,0.995962,0.998141,0.997372,0.994872,0.992756,0.989423,0.984551,0.977756,0.960833,0.942628,0.914103,0.870577,0.819231,0.751795,0.694679,0.675833,0.675769,0.688205,0.693718,0.719423,0.711923,0.719679,0.728397,0.730962,0.727179,0.735,0.727436,0.730641,0.732372,0.73141,0.730897,0.727179,0.734808,0.728013,0.736538,0.730192,0.730064,0.738013,0.729551,0.735833,0.735256,0.729359,0.737756,0.739231,0.729487,0.727308,0.7225,0.718077,0.701795,
31400,0.995987,0.998153,0.997389,0.994904,0.992803,0.989427,0.984522,0.977771,0.960892,0.942611,0.914076,0.870828,0.819172,0.751975,0.693885,0.675287,0.676561,0.688344,0.694013,0.719936,0.711656,0.719873,0.728344,0.730701,0.727707,0.735032,0.72758,0.730892,0.732548,0.731847,0.73051,0.727325,0.735159,0.727643,0.736497,0.73,0.730191,0.738599,0.730127,0.735732,0.735287,0.729299,0.737643,0.739427,0.729618,0.72758,0.722611,0.71828,0.702038,
31600,0.995949,0.998165,0.997405,0.994937,0.992722,0.98943,0.984494,0.977848,0.960886,0.942595,0.914051,0.870823,0.819304,0.751772,0.693734,0.674747,0.676899,0.688544,0.694177,0.720127,0.711456,0.720127,0.728671,0.730886,0.728228,0.734367,0.728038,0.731013,0.732848,0.732152,0.730506,0.727532,0.735127,0.727975,0.736646,0.729684,0.730316,0.738734,0.73019,0.736076,0.734937,0.72943,0.738038,0.739873,0.72981,0.727722,0.722468,0.717785,0.702658,
31800,0.995975,0.998113,0.997421,0.994969,0.992767,0.989371,0.984465,0.977862,0.960881,0.94239,0.913836,0.870629,0.819245,0.751258,0.693711,0.674528,0.677296,0.688679,0.69478,0.720252,0.711887,0.720377,0.728428,0.730503,0.728176,0.733962,0.728239,0.730314,0.732075,0.732075,0.730692,0.727862,0.735283,0.727673,0.736101,0.730629,0.731069,0.738931,0.73044,0.736478,0.73478,0.729874,0.737799,0.739811,0.729434,0.728113,0.722327,0.717484,0.70283,
32000,0.996,0.998062,0.997375,0.995,0.992812,0.989375,0.98425,0.977875,0.96075,0.94225,0.913687,0.871,0.819438,0.751188,0.693438,0.673813,0.6775,0.689,0.695125,0.720313,0.711875,0.720688,0.728062,0.72975,0.727375,0.73375,0.728187,0.730437,0.732875,0.732313,0.731,0.727812,0.73575,0.728,0.73625,0.730313,0.730938,0.739437,0.730125,0.735875,0.7345,0.730187,0.737688,0.739375,0.729563,0.727875,0.722625,0.717875,0.703125,
32200,0.996025,0.998075,0.997391,0.995031,0.992795,0.989379,0.984286,0.97795,0.960745,0.941988,0.913913,0.87118,0.819565,0.750932,0.693851,0.673851,0.677205,0.688882,0.695093,0.720124,0.712484,0.719938,0.728137,0.730062,0.727578,0.734037,0.728199,0.730994,0.732609,0.73205,0.730932,0.727826,0.736025,0.728137,0.736708,0.730559,0.731056,0.739503,0.730807,0.736398,0.734224,0.730435,0.738323,0.739317,0.729503,0.728199,0.722422,0.718137,0.70323,
32400,0.995988,0.998086,0.997346,0.995062,0.99284,0.989383,0.984198,0.977963,0.960741,0.941975,0.913642,0.87142,0.819383,0.751358,0.694321,0.674198,0.677531,0.689012,0.694321,0.719815,0.712222,0.719877,0.727531,0.730432,0.72784,0.734444,0.72821,0.730988,0.73216,0.731975,0.730741,0.72784,0.73642,0.72858,0.737099,0.730926,0.731481,0.739321,0.730556,0.735988,0.734074,0.730679,0.738457,0.739259,0.729321,0.727963,0.72216,0.717963,0.703025,
32600,0.995951,0.998098,0.997362,0.995092,0.992883,0.989264,0.984294,0.977975,0.960798,0.941963,0.913558,0.871288,0.819264,0.751595,0.693988,0.674294,0.677178,0.689264,0.694663,0.719448,0.71227,0.72,0.726994,0.730245,0.727914,0.73454,0.728405,0.731166,0.731963,0.731595,0.730613,0.727791,0.736319,0.728773,0.737239,0.731166,0.731472,0.73908,0.730491,0.736012,0.734479,0.731043,0.738282,0.739202,0.728896,0.727178,0.722638,0.718405,0.703374,
32800,0.995915,0.99811,0.997317,0.995061,0.992927,0.989268,0.984268,0.978049,0.960793,0.94189,0.913537,0.870976,0.818963,0.752012,0.693659,0.673963,0.677073,0.689451,0.695183,0.71939,0.712927,0.719573,0.72689,0.730061,0.728598,0.735,0.72878,0.731463,0.731829,0.730915,0.730854,0.727561,0.736524,0.72872,0.737134,0.731159,0.731646,0.738963,0.730671,0.735976,0.734634,0.731585,0.737988,0.73939,0.729024,0.727012,0.722988,0.718476,0.703293,
33000,0.995879,0.998121,0.997273,0.995091,0.992788,0.989333,0.984364,0.978,0.960909,0.941818,0.913515,0.871091,0.81903,0.752182,0.694121,0.674485,0.676727,0.689212,0.69497,0.719394,0.712848,0.720061,0.727333,0.729636,0.729212,0.734727,0.728424,0.73097,0.732,0.731152,0.730424,0.728242,0.736424,0.728242,0.736848,0.731394,0.732061,0.739091,0.731212,0.736545,0.734788,0.731939,0.738061,0.739758,0.729333,0.72697,0.722848,0.71903,0.703515,
33200,0.995843,0.998072,0.997229,0.99512,0.992831,0.989337,0.984277,0.977831,0.961024,0.941807,0.913735,0.871205,0.819277,0.75241,0.694639,0.674578,0.676506,0.688434,0.69506,0.719398,0.71247,0.71994,0.726988,0.73,0.729639,0.734699,0.728434,0.730723,0.731988,0.730843,0.730964,0.728253,0.736928,0.727771,0.736566,0.731867,0.732289,0.739578,0.731386,0.736386,0.734639,0.731867,0.738012,0.739639,0.728916,0.727229,0.723313,0.719217,0.703253,
33400,0.995868,0.998084,0.997186,0.99515,0.992814,0.989401,0.984371,0.977904,0.960958,0.942036,0.913473,0.871317,0.819281,0.752275,0.69521,0.674192,0.676287,0.687545,0.695509,0.719521,0.712395,0.72024,0.727066,0.729341,0.72988,0.734671,0.727964,0.731497,0.732395,0.730898,0.731557,0.728503,0.736707,0.727725,0.736467,0.731737,0.732455,0.739521,0.731257,0.735988,0.73479,0.732036,0.737964,0.74018,0.729222,0.727605,0.723353,0.719701,0.703114,
33600,0.995893,0.998095,0.997202,0.995119,0.992857,0.989464,0.984464,0.977679,0.961012,0.942024,0.913631,0.871369,0.819286,0.752083,0.69494,0.673869,0.676726,0.687262,0.696131,0.719643,0.712321,0.720417,0.727024,0.729702,0.730119,0.735,0.728333,0.731845,0.732857,0.731369,0.730774,0.72869,0.736369,0.727679,0.736548,0.731845,0.732857,0.739583,0.731786,0.736131,0.734762,0.73244,0.738393,0.740476,0.72875,0.727619,0.723155,0.71994,0.703452,
33800,0.995917,0.998107,0.997219,0.995089,0.992899,0.989527,0.984379,0.977751,0.961065,0.942071,0.913905,0.871243,0.819408,0.752249,0.694556,0.673787,0.676805,0.687456,0.696272,0.719467,0.712604,0.720355,0.726864,0.729586,0.730237,0.735266,0.72858,0.73213,0.732485,0.731834,0.731243,0.728757,0.736627,0.727574,0.736686,0.73142,0.732485,0.739053,0.731183,0.736331,0.734615,0.732308,0.738166,0.740888,0.728698,0.728107,0.723136,0.719645,0.703373,
34000,0.995941,0.998118,0.997235,0.995118,0.992941,0.989588,0.984412,0.977706,0.961059,0.942235,0.913706,0.871294,0.819353,0.752235,0.694353,0.673941,0.677176,0.686941,0.696471,0.719412,0.713294,0.720529,0.727176,0.729647,0.730235,0.735765,0.728706,0.732118,0.732412,0.732,0.731471,0.728706,0.737176,0.727706,0.737,0.731235,0.731941,0.739118,0.730882,0.736471,0.734588,0.732353,0.738412,0.740353,0.728706,0.728529,0.722588,0.719882,0.703529,
34200,0.995906,0.998129,0.997251,0.995146,0.992982,0.989532,0.984503,0.977602,0.961053,0.942515,0.91345,0.871287,0.819298,0.752515,0.694269,0.673918,0.677427,0.687076,0.696784,0.719415,0.712632,0.720643,0.726725,0.730058,0.730351,0.735263,0.729123,0.732164,0.732398,0.732398,0.731462,0.72883,0.737368,0.727778,0.737427,0.731111,0.732164,0.739123,0.730994,0.736199,0.734795,0.73269,0.738538,0.740175,0.728363,0.728187,0.722924,0.719825,0.703509,
34400,0.995872,0.99814,0.997267,0.995116,0.992965,0.989535,0.984593,0.977616,0.960988,0.9425,0.913721,0.870698,0.819128,0.752849,0.694419,0.674012,0.676512,0.686512,0.696337,0.719244,0.713081,0.720698,0.726628,0.729767,0.73064,0.735465,0.729012,0.732326,0.732616,0.732267,0.731337,0.728779,0.737209,0.728198,0.737674,0.730988,0.732267,0.738198,0.730872,0.73686,0.734884,0.733023,0.738895,0.740465,0.728314,0.728256,0.723023,0.719826,0.703372,
34600,0.995838,0.998092,0.997283,0.995145,0.992948,0.989538,0.984624,0.977514,0.960983,0.942428,0.913353,0.870578,0.819133,0.753295,0.694798,0.674046,0.67659,0.686532,0.696994,0.719827,0.712775,0.720289,0.726243,0.730116,0.730405,0.735723,0.729364,0.73237,0.732486,0.73237,0.731561,0.728382,0.737283,0.728439,0.737746,0.731387,0.73237,0.73815,0.731098,0.737283,0.735087,0.73289,0.738786,0.740925,0.727977,0.727977,0.723468,0.720058,0.703815,
34800,0.995862,0.998103,0.997299,0.995172,0.992989,0.98954,0.984598,0.977414,0.96092,0.942471,0.913333,0.870805,0.819023,0.752701,0.694713,0.674253,0.676782,0.686839,0.696839,0.719828,0.712989,0.719943,0.726149,0.729943,0.730057,0.735632,0.729425,0.732241,0.732586,0.732874,0.732069,0.728793,0.737759,0.728391,0.737356,0.731149,0.732644,0.738046,0.731322,0.736782,0.735287,0.732471,0.738621,0.740805,0.728161,0.727874,0.723678,0.72,0.704023,
