mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
53200,0.996466,0.99797,0.997368,0.995,0.992669,0.988496,0.984248,0.974135,0.963308,0.942895,0.914962,0.872143,0.825376,0.747105,0.683496,0.667256,0.677293,0.694812,0.708797,0.713421,0.721429,0.719962,0.72985,0.731316,0.730677,0.734699,0.737256,0.730489,0.734474,0.737143,0.737293,0.733158,0.739135,0.739962,0.736805,0.734662,0.738947,0.738759,0.742481,0.733383,0.737143,0.734398,0.742744,0.741729,0.741617,0.739662,0.733459,0.723383,0.709511,
53400,0.996479,0.997978,0.997378,0.995019,0.992697,0.988427,0.984157,0.974082,0.963371,0.942772,0.915019,0.872097,0.825318,0.747266,0.683483,0.667116,0.677154,0.694682,0.708914,0.713633,0.721498,0.720225,0.730075,0.731536,0.730637,0.734794,0.737154,0.730187,0.734382,0.737154,0.737303,0.733221,0.739176,0.740075,0.736854,0.734457,0.739026,0.738914,0.742472,0.733708,0.737266,0.734345,0.742434,0.741723,0.741011,0.739963,0.733521,0.72367,0.709513,
53600,0.996455,0.997948,0.997388,0.995037,0.992724,0.98847,0.984142,0.974104,0.963433,0.942836,0.914963,0.872201,0.825299,0.74694,0.683358,0.6675,0.677351,0.694813,0.709067,0.713507,0.721455,0.720261,0.730112,0.731866,0.730709,0.734851,0.737239,0.730261,0.734478,0.737276,0.737164,0.732873,0.739067,0.739813,0.737052,0.734627,0.739067,0.739104,0.742724,0.733657,0.737463,0.734366,0.742239,0.741754,0.740933,0.73959,0.733284,0.723769,0.709552,
53800,0.996468,0.997955,0.997398,0.995056,0.992751,0.988476,0.984201,0.974089,0.963457,0.942714,0.915056,0.872193,0.825428,0.747063,0.683606,0.667361,0.677509,0.694944,0.709033,0.713383,0.721561,0.720112,0.73026,0.731599,0.730558,0.734461,0.736952,0.730446,0.73461,0.7371,0.737249,0.732825,0.739442,0.739814,0.736989,0.734535,0.739108,0.738922,0.742714,0.733755,0.737584,0.734275,0.742342,0.741487,0.740595,0.739517,0.733086,0.723866,0.709517,
54000,0.996481,0.997963,0.99737,0.995074,0.992741,0.988444,0.984222,0.974037,0.963556,0.942667,0.915111,0.872185,0.825111,0.747259,0.68363,0.667519,0.677889,0.695111,0.709074,0.713185,0.721444,0.720259,0.730407,0.731444,0.730741,0.734296,0.73737,0.730556,0.73463,0.737407,0.737148,0.733037,0.739296,0.739963,0.737074,0.73463,0.738963,0.739148,0.742852,0.734,0.737481,0.734111,0.742037,0.74163,0.740667,0.739704,0.733444,0.723926,0.709704,
54200,0.996421,0.99797,0.99738,0.995092,0.992768,0.98845,0.984244,0.974022,0.963616,0.942768,0.91524,0.872251,0.825092,0.747011,0.683506,0.667749,0.67797,0.695277,0.709041,0.713321,0.721365,0.720037,0.730037,0.731365,0.730775,0.734539,0.73738,0.730258,0.734613,0.737417,0.737232,0.733173,0.73941,0.740185,0.736863,0.734982,0.739336,0.739077,0.742952,0.733875,0.737343,0.733985,0.741993,0.741218,0.740332,0.739668,0.733432,0.723985,0.709889,
54400,0.996434,0.997978,0.99739,0.99511,0.992757,0.988493,0.984301,0.974007,0.96364,0.942794,0.91511,0.872279,0.825257,0.746912,0.683897,0.667904,0.677978,0.695074,0.70886,0.713088,0.721544,0.719816,0.730147,0.731691,0.730515,0.734669,0.737243,0.73,0.734632,0.737353,0.737353,0.733456,0.739632,0.740147,0.736728,0.735,0.739375,0.738787,0.742904,0.73375,0.73739,0.733824,0.741985,0.741029,0.740368,0.739779,0.733382,0.724007,0.70989,
54600,0.99641,0.997985,0.997399,0.995092,0.992747,0.988498,0.984359,0.973956,0.963663,0.942894,0.915165,0.872308,0.824945,0.746777,0.683883,0.667802,0.678022,0.695092,0.709048,0.712747,0.721429,0.719267,0.73011,0.731832,0.730696,0.734872,0.737216,0.730293,0.734505,0.737546,0.737363,0.733333,0.73956,0.739927,0.73696,0.734799,0.739231,0.738755,0.742857,0.734139,0.737692,0.733993,0.742051,0.740769,0.740549,0.739487,0.73337,0.723883,0.709744,
54800,0.996387,0.997993,0.997409,0.995073,0.992701,0.98854,0.984197,0.973832,0.963613,0.942883,0.915036,0.872445,0.825036,0.746898,0.683869,0.667883,0.677445,0.695255,0.709234,0.712701,0.721715,0.719453,0.730073,0.731715,0.730912,0.734708,0.737518,0.730511,0.734781,0.737628,0.737445,0.733504,0.739745,0.739672,0.736788,0.734672,0.738942,0.738686,0.742993,0.734307,0.737993,0.73427,0.741825,0.740803,0.740474,0.739416,0.733431,0.724015,0.709197,
55000,0.9964,0.998,0.997418,0.995018,0.992691,0.988545,0.984218,0.973709,0.9636,0.942982,0.915018,0.8724,0.824836,0.747127,0.684145,0.667782,0.677673,0.695055,0.709236,0.712691,0.721855,0.719673,0.730436,0.732036,0.730909,0.734618,0.7376,0.730145,0.734545,0.737709,0.737673,0.733491,0.739782,0.739418,0.736727,0.734509,0.739127,0.738655,0.7428,0.734291,0.737964,0.734509,0.741891,0.740945,0.740473,0.739309,0.733236,0.723891,0.709091,
55200,0.996413,0.998007,0.997428,0.995036,0.992717,0.988514,0.984203,0.973732,0.963551,0.942862,0.915181,0.872246,0.824783,0.746812,0.684601,0.667717,0.677428,0.695362,0.709384,0.712355,0.721848,0.719783,0.730652,0.731848,0.730833,0.734674,0.737174,0.730036,0.734928,0.737717,0.737536,0.733514,0.739928,0.739674,0.736884,0.734565,0.738949,0.738768,0.74279,0.734457,0.737536,0.734529,0.742138,0.741232,0.740616,0.739058,0.733261,0.723841,0.709312,
55400,0.996426,0.998014,0.997437,0.995054,0.992744,0.98852,0.984188,0.973755,0.96361,0.942888,0.914982,0.872202,0.824874,0.746968,0.68491,0.667617,0.677184,0.695487,0.709422,0.712094,0.721841,0.719928,0.730505,0.731733,0.730939,0.734874,0.736968,0.729711,0.734549,0.737581,0.73769,0.733574,0.740217,0.739783,0.73704,0.734874,0.739097,0.739134,0.742888,0.734477,0.737509,0.734657,0.741986,0.741336,0.740578,0.739242,0.733032,0.723971,0.709458,
55600,0.996367,0.998022,0.99741,0.995072,0.99277,0.988561,0.984245,0.973741,0.963453,0.94277,0.914784,0.872266,0.825036,0.747266,0.684928,0.667734,0.677158,0.695432,0.708849,0.711583,0.721978,0.72,0.730576,0.73205,0.730827,0.734676,0.736942,0.72964,0.734424,0.737482,0.737626,0.733561,0.74,0.739856,0.736942,0.73518,0.739245,0.739065,0.742734,0.734604,0.737338,0.734604,0.742194,0.741367,0.740468,0.739388,0.733129,0.723705,0.709712,
55800,0.99638,0.998029,0.997384,0.99509,0.992724,0.988566,0.984301,0.973728,0.963405,0.942581,0.914875,0.872401,0.82491,0.747061,0.684803,0.667814,0.677384,0.695376,0.70853,0.711828,0.722115,0.720394,0.73043,0.7319,0.730573,0.734659,0.736989,0.729857,0.734516,0.737742,0.737312,0.73362,0.740108,0.739713,0.73681,0.735484,0.739427,0.738853,0.742509,0.734444,0.737384,0.734839,0.742366,0.741434,0.740538,0.739462,0.732975,0.723943,0.709821,
56000,0.996393,0.998036,0.997393,0.995,0.99275,0.988571,0.984357,0.973714,0.963393,0.942393,0.914643,0.872429,0.825,0.747107,0.685071,0.667929,0.677429,0.695321,0.708679,0.71175,0.722071,0.720143,0.730607,0.731786,0.730929,0.734679,0.737179,0.729786,0.734536,0.737571,0.7375,0.733714,0.739821,0.739786,0.736893,0.735786,0.739643,0.738929,0.742536,0.734357,0.737357,0.73475,0.742107,0.741357,0.7405,0.7395,0.733,0.723607,0.709679,
56200,0.996406,0.998043,0.997402,0.994982,0.992776,0.988577,0.984377,0.973737,0.963274,0.942491,0.914555,0.872242,0.825196,0.746797,0.684911,0.668078,0.677722,0.695231,0.708683,0.711815,0.721851,0.720036,0.730498,0.73153,0.731281,0.734875,0.736868,0.730036,0.734769,0.737829,0.737331,0.733559,0.739858,0.739786,0.736797,0.73573,0.739537,0.739288,0.74242,0.734342,0.737117,0.734947,0.742171,0.741495,0.740285,0.73968,0.733132,0.72331,0.709929,
56400,0.996418,0.998014,0.99734,0.995,0.99273,0.988546,0.984362,0.973617,0.963227,0.942482,0.914468,0.872305,0.82539,0.74695,0.684929,0.66773,0.677624,0.695177,0.708936,0.71156,0.72156,0.719858,0.73039,0.731702,0.73117,0.734965,0.737057,0.729929,0.735106,0.738121,0.737092,0.733404,0.739965,0.739752,0.737128,0.735745,0.739433,0.739574,0.742447,0.734149,0.737057,0.735106,0.742199,0.741312,0.740638,0.739681,0.733404,0.723333,0.709504,
56600,0.996431,0.998021,0.99735,0.995018,0.992756,0.988516,0.984346,0.973675,0.96311,0.942473,0.914382,0.872509,0.825088,0.747279,0.684841,0.668021,0.677138,0.695088,0.709011,0.71159,0.72159,0.720141,0.730565,0.731837,0.73106,0.734841,0.737067,0.729929,0.735194,0.738057,0.737173,0.733216,0.739823,0.739682,0.737208,0.735936,0.739788,0.739364,0.742332,0.734205,0.736996,0.734947,0.742226,0.741201,0.740495,0.739753,0.733216,0.723145,0.709505,
56800,0.996444,0.998028,0.997324,0.995035,0.992746,0.988451,0.984401,0.973627,0.963204,0.942465,0.914366,0.872394,0.825387,0.747394,0.684754,0.668028,0.676937,0.695,0.708838,0.711585,0.721655,0.720458,0.730634,0.731655,0.731338,0.734965,0.736901,0.729789,0.735176,0.738204,0.737324,0.733169,0.739859,0.739754,0.7375,0.735915,0.739718,0.739542,0.742218,0.734437,0.736796,0.734789,0.742218,0.741056,0.740458,0.739683,0.732958,0.72331,0.709472,
57000,0.996456,0.998035,0.997263,0.995018,0.992772,0.988456,0.984386,0.973579,0.963193,0.942491,0.914316,0.872526,0.825404,0.747263,0.684667,0.667754,0.677018,0.695158,0.708632,0.711684,0.721544,0.720491,0.730316,0.73186,0.731228,0.735123,0.736912,0.729684,0.734947,0.738491,0.737333,0.733509,0.739404,0.73986,0.737368,0.735965,0.739439,0.739509,0.742035,0.734211,0.736807,0.734842,0.74214,0.741123,0.740561,0.739509,0.733158,0.723298,0.709509,
57200,0.996469,0.998042,0.997238,0.995035,0.992727,0.988427,0.984266,0.973671,0.963182,0.942238,0.914266,0.872413,0.825105,0.747133,0.68451,0.667902,0.677273,0.695175,0.708741,0.711608,0.721608,0.720594,0.730385,0.732063,0.731364,0.735175,0.736923,0.729755,0.73486,0.738287,0.737308,0.733601,0.73951,0.739965,0.737133,0.735874,0.739406,0.739126,0.742273,0.734406,0.736818,0.73521,0.741888,0.741329,0.740734,0.739266,0.733112,0.723287,0.709545,
57400,0.996481,0.998049,0.997247,0.995052,0.992683,0.988397,0.984286,0.973659,0.96324,0.941986,0.914042,0.872125,0.825261,0.747073,0.68446,0.668258,0.677352,0.695087,0.70892,0.711672,0.721429,0.720801,0.730139,0.732265,0.731429,0.734843,0.73676,0.729477,0.734948,0.738049,0.737282,0.733798,0.739686,0.739965,0.737003,0.735923,0.739059,0.739164,0.742091,0.734355,0.73676,0.735261,0.741847,0.741498,0.740732,0.739373,0.732927,0.72324,0.709443,
57600,0.996458,0.998021,0.997257,0.995069,0.992708,0.988403,0.984306,0.973611,0.963264,0.942049,0.914097,0.872118,0.825278,0.746944,0.684444,0.668333,0.677118,0.695104,0.708958,0.711597,0.721562,0.720833,0.730104,0.732083,0.731597,0.735139,0.737083,0.729444,0.734653,0.73809,0.737326,0.734062,0.739375,0.739688,0.737049,0.735764,0.739097,0.739097,0.741875,0.734583,0.736632,0.735417,0.74191,0.741528,0.740833,0.73941,0.732882,0.72316,0.709514,
57800,0.996471,0.997993,0.997232,0.995052,0.99263,0.988339,0.984291,0.973599,0.963287,0.94218,0.914118,0.872284,0.825606,0.747163,0.684394,0.668166,0.676955,0.694533,0.708858,0.711765,0.721626,0.7209,0.730069,0.732145,0.731557,0.73519,0.737059,0.729619,0.734325,0.738028,0.736955,0.734221,0.739239,0.739481,0.737163,0.735848,0.7391,0.738997,0.741869,0.734671,0.73692,0.735225,0.742007,0.74128,0.740969,0.739377,0.732976,0.723287,0.709792,
58000,0.996483,0.998,0.997241,0.995069,0.992655,0.988345,0.984207,0.973621,0.96331,0.942241,0.913828,0.872,0.825621,0.747345,0.684414,0.668276,0.676966,0.69469,0.709,0.711931,0.72131,0.720724,0.730103,0.732069,0.731379,0.735241,0.737241,0.72969,0.734207,0.737931,0.736862,0.734138,0.739172,0.739241,0.737207,0.735655,0.739138,0.738724,0.741897,0.734655,0.736759,0.735069,0.741862,0.741207,0.741207,0.739276,0.732793,0.722862,0.709621,
58200,0.996426,0.998007,0.997251,0.995052,0.992612,0.988247,0.984227,0.973643,0.963333,0.942131,0.913746,0.87189,0.825361,0.746976,0.684296,0.668591,0.677079,0.694742,0.709072,0.711993,0.721306,0.720687,0.730275,0.732131,0.731237,0.734983,0.737285,0.729794,0.734502,0.737938,0.736907,0.734192,0.738935,0.739313,0.737182,0.735292,0.739485,0.738763,0.742062,0.73457,0.736564,0.734845,0.742199,0.741237,0.7411,0.739175,0.732921,0.722852,0.709553,
58400,0.99637,0.998014,0.99726,0.995068,0.992637,0.988288,0.984178,0.973699,0.963185,0.942123,0.913699,0.871884,0.825445,0.747055,0.684178,0.668596,0.677089,0.69476,0.709281,0.711952,0.721096,0.720788,0.730274,0.732158,0.731267,0.734623,0.737158,0.729932,0.734589,0.738014,0.736747,0.734144,0.738938,0.739521,0.73726,0.735171,0.739726,0.73863,0.742055,0.734486,0.736404,0.734795,0.742329,0.741404,0.740993,0.739247,0.733014,0.723014,0.709315,
58600,0.996348,0.99802,0.99727,0.995085,0.992628,0.988294,0.984164,0.973652,0.963311,0.942287,0.913788,0.871945,0.825597,0.74686,0.684027,0.668396,0.677201,0.695051,0.709317,0.711775,0.721229,0.72099,0.730444,0.732287,0.731024,0.734881,0.737372,0.729932,0.734232,0.737952,0.736792,0.734096,0.739147,0.73942,0.73744,0.735051,0.739898,0.738976,0.741945,0.734403,0.736621,0.734983,0.742253,0.741536,0.74099,0.739215,0.732969,0.722969,0.709352,
58800,0.996361,0.998027,0.997245,0.995102,0.992619,0.988231,0.984218,0.973673,0.963401,0.942279,0.913776,0.872007,0.825544,0.746735,0.683741,0.668571,0.677449,0.694898,0.70932,0.711701,0.721395,0.72085,0.730408,0.732483,0.731224,0.734966,0.737245,0.729524,0.73432,0.738027,0.736905,0.73449,0.739116,0.73932,0.737687,0.735136,0.739898,0.738673,0.741973,0.734626,0.736361,0.73483,0.742245,0.741667,0.740918,0.739116,0.732993,0.723333,0.709014,
59000,0.996373,0.998034,0.997254,0.995119,0.992644,0.988169,0.984271,0.973695,0.963322,0.942373,0.913661,0.871831,0.825356,0.747017,0.683898,0.668678,0.677017,0.694746,0.709254,0.711525,0.721458,0.721051,0.73061,0.732237,0.731356,0.735085,0.737458,0.729729,0.734508,0.738136,0.73661,0.734576,0.739288,0.739356,0.737559,0.735119,0.739932,0.738949,0.741729,0.734644,0.736407,0.734271,0.741966,0.742,0.741119,0.739492,0.733153,0.723254,0.708881,
59200,0.996351,0.998041,0.997264,0.995101,0.992669,0.988176,0.984189,0.973716,0.963378,0.942399,0.913851,0.871926,0.825405,0.747095,0.683885,0.668851,0.676723,0.694764,0.709493,0.711757,0.721453,0.721047,0.730676,0.732264,0.731419,0.735203,0.737162,0.729797,0.734797,0.738176,0.736453,0.734527,0.739358,0.739088,0.737196,0.735304,0.740169,0.738986,0.741588,0.734865,0.736554,0.734358,0.741689,0.741993,0.741419,0.739527,0.733142,0.723209,0.70902,
59400,0.99633,0.998047,0.997239,0.995084,0.992694,0.988182,0.984108,0.973636,0.963333,0.942357,0.913805,0.871953,0.825455,0.746734,0.683906,0.668956,0.676633,0.694714,0.709596,0.711785,0.721313,0.721178,0.730606,0.732256,0.731448,0.735522,0.737104,0.729731,0.734512,0.73798,0.7367,0.734478,0.739495,0.739293,0.737306,0.735455,0.740034,0.739293,0.741616,0.734882,0.736734,0.734478,0.741481,0.741886,0.741414,0.739529,0.733232,0.7233,0.709024,
59600,0.996342,0.998054,0.997248,0.995101,0.992685,0.988154,0.984128,0.973591,0.963423,0.942282,0.913826,0.871644,0.825067,0.746745,0.683993,0.668993,0.676745,0.694497,0.709597,0.71198,0.721242,0.721309,0.730369,0.732416,0.731477,0.735705,0.737416,0.729698,0.734228,0.738154,0.736779,0.734732,0.739698,0.739497,0.737114,0.735336,0.740067,0.73943,0.741443,0.735,0.736812,0.734597,0.741342,0.741946,0.741074,0.739866,0.733456,0.723289,0.709094,
59800,0.996355,0.99806,0.997258,0.995117,0.992676,0.988161,0.984147,0.973579,0.963378,0.942207,0.913813,0.871839,0.824983,0.74689,0.684147,0.668763,0.676722,0.694314,0.709398,0.711906,0.721237,0.721739,0.730435,0.732642,0.731572,0.73592,0.737224,0.729498,0.734114,0.738127,0.737057,0.734415,0.739766,0.739498,0.737023,0.735284,0.740067,0.739498,0.741538,0.734883,0.737191,0.734716,0.741003,0.741605,0.741037,0.739666,0.733378,0.723545,0.709164,
60000,0.996367,0.998067,0.997267,0.995133,0.992667,0.9882,0.9841,0.973567,0.9634,0.9422,0.913833,0.8719,0.824767,0.746867,0.684167,0.6685,0.677033,0.694367,0.7089,0.711833,0.7213,0.721933,0.730433,0.732467,0.7314,0.735867,0.737033,0.7296,0.734133,0.737967,0.737,0.7344,0.739533,0.7392,0.737167,0.7357,0.7402,0.7392,0.741633,0.735033,0.7371,0.734867,0.741067,0.7417,0.741033,0.7397,0.7334,0.723467,0.709467,
60200,0.996379,0.99804,0.997276,0.99515,0.992691,0.988239,0.984153,0.973621,0.963422,0.94206,0.913787,0.871927,0.824684,0.74711,0.684518,0.668538,0.676844,0.694352,0.709003,0.711927,0.721229,0.721761,0.730166,0.732458,0.731528,0.73598,0.736944,0.729934,0.73392,0.737774,0.73701,0.734419,0.739601,0.739203,0.737309,0.735548,0.740266,0.739103,0.741728,0.734751,0.737176,0.734817,0.74103,0.741528,0.74113,0.7399,0.733488,0.723455,0.709535,
60400,0.996391,0.998046,0.997285,0.995166,0.992715,0.988278,0.984073,0.973642,0.963477,0.942152,0.913874,0.872152,0.82457,0.746921,0.684901,0.668709,0.676325,0.694404,0.709073,0.711887,0.721291,0.722152,0.730397,0.732384,0.731689,0.735861,0.736921,0.73,0.733974,0.737748,0.736656,0.734735,0.739901,0.739205,0.737483,0.735497,0.740298,0.739305,0.741755,0.734967,0.737318,0.734801,0.741358,0.741556,0.741192,0.739669,0.733245,0.723311,0.709636,
60600,0.996403,0.998053,0.997294,0.995182,0.992739,0.988317,0.984059,0.973696,0.963432,0.942112,0.913927,0.872277,0.824719,0.746832,0.685083,0.668581,0.676106,0.694653,0.709043,0.71165,0.721188,0.721914,0.729901,0.732409,0.731749,0.735809,0.736964,0.729835,0.733828,0.73769,0.736865,0.734752,0.739967,0.739307,0.737459,0.73538,0.740165,0.73934,0.741749,0.734719,0.737624,0.734686,0.741221,0.741848,0.741254,0.739472,0.733168,0.722805,0.709934,
60800,0.996382,0.998059,0.997303,0.995197,0.992763,0.988289,0.984046,0.97375,0.963355,0.942039,0.914079,0.872303,0.824605,0.746743,0.685033,0.668882,0.676184,0.695,0.708882,0.711645,0.72102,0.721678,0.730033,0.732401,0.731579,0.735658,0.737007,0.729901,0.733586,0.737862,0.736941,0.734638,0.739934,0.739243,0.737599,0.735559,0.740428,0.739211,0.741645,0.734408,0.737237,0.734572,0.741414,0.742171,0.741349,0.73977,0.733092,0.722763,0.709803,
61000,0.996361,0.998066,0.997311,0.995148,0.992787,0.988262,0.983967,0.973705,0.96341,0.941934,0.913836,0.872164,0.82482,0.746393,0.685148,0.669016,0.676328,0.695115,0.709049,0.711705,0.720951,0.721672,0.729836,0.732426,0.731705,0.735574,0.736951,0.729836,0.733639,0.738098,0.736787,0.734721,0.740197,0.739148,0.737705,0.735279,0.740656,0.73918,0.741836,0.734656,0.737541,0.734492,0.741639,0.742131,0.741213,0.740066,0.733082,0.722656,0.709803,
61200,0.996373,0.998072,0.997288,0.995163,0.992712,0.988268,0.983987,0.973693,0.963497,0.942026,0.91402,0.872157,0.824608,0.746373,0.685392,0.669248,0.676209,0.695,0.708725,0.711699,0.720588,0.721765,0.729869,0.732386,0.731503,0.735556,0.737059,0.729771,0.733431,0.738333,0.736699,0.734641,0.740196,0.739248,0.737582,0.735392,0.74049,0.739052,0.742026,0.734379,0.737516,0.734444,0.741536,0.742222,0.741176,0.740261,0.732843,0.722451,0.709542,
61400,0.996384,0.998078,0.997264,0.995179,0.992606,0.988306,0.984039,0.973713,0.963518,0.942052,0.914104,0.871987,0.824528,0.746352,0.6857,0.66899,0.676124,0.695407,0.708795,0.711498,0.720619,0.722215,0.73013,0.732508,0.731596,0.73544,0.736808,0.729479,0.733713,0.738339,0.736645,0.734658,0.740261,0.739446,0.737427,0.735472,0.740489,0.739153,0.741694,0.734072,0.737524,0.734397,0.741629,0.742052,0.74114,0.740293,0.732899,0.722671,0.709479,
61600,0.996331,0.998084,0.997273,0.995162,0.99263,0.988214,0.984026,0.973766,0.963506,0.94211,0.914156,0.871948,0.82474,0.746331,0.685617,0.669123,0.676234,0.69513,0.708864,0.711591,0.720779,0.722045,0.73026,0.732662,0.731591,0.735455,0.736753,0.729675,0.733734,0.738344,0.736558,0.734838,0.740162,0.739481,0.737305,0.735325,0.740357,0.739188,0.741656,0.734221,0.737565,0.734545,0.741623,0.741948,0.741169,0.740357,0.732955,0.722597,0.709416,
61800,0.996343,0.998091,0.997282,0.995178,0.992621,0.988188,0.984045,0.973754,0.963463,0.942039,0.91411,0.872039,0.824563,0.746181,0.685566,0.66932,0.676472,0.695049,0.709256,0.711586,0.721133,0.722201,0.730227,0.732201,0.731812,0.735566,0.736926,0.729773,0.733528,0.738479,0.736634,0.734725,0.740194,0.739482,0.737476,0.735307,0.740194,0.739256,0.741748,0.734272,0.737314,0.734531,0.74178,0.741877,0.740971,0.740129,0.732945,0.722621,0.709612,
62000,0.996355,0.998097,0.997258,0.995161,0.992645,0.988194,0.984065,0.973645,0.963548,0.942097,0.914194,0.872032,0.824581,0.746258,0.685387,0.668871,0.676581,0.695194,0.709484,0.71171,0.721097,0.722097,0.730226,0.732581,0.731806,0.73529,0.737032,0.729774,0.73371,0.738548,0.737097,0.735161,0.740323,0.739419,0.73729,0.735226,0.740419,0.739065,0.741581,0.734097,0.737419,0.734742,0.741968,0.741871,0.740968,0.740258,0.732387,0.72229,0.709839,
62200,0.996334,0.998103,0.997267,0.995177,0.992669,0.988199,0.984051,0.973666,0.963601,0.942026,0.913826,0.872058,0.824759,0.746109,0.685691,0.669003,0.676495,0.695305,0.709582,0.71135,0.721158,0.722154,0.730354,0.732605,0.731801,0.735241,0.737106,0.729678,0.733505,0.73865,0.737203,0.735048,0.740354,0.739325,0.737235,0.735338,0.740643,0.739003,0.741608,0.734084,0.737267,0.734759,0.741833,0.741929,0.74119,0.74,0.732379,0.722219,0.709775,
62400,0.996346,0.998109,0.997244,0.99516,0.99266,0.988205,0.984071,0.973654,0.963654,0.942019,0.913846,0.872179,0.824583,0.74609,0.685705,0.669167,0.676058,0.695064,0.709583,0.711506,0.721378,0.722308,0.730513,0.732692,0.731667,0.735288,0.736827,0.729872,0.733397,0.738814,0.737147,0.734936,0.740288,0.739135,0.737115,0.735288,0.740641,0.738974,0.741538,0.734135,0.737372,0.735064,0.741955,0.741827,0.74109,0.739904,0.732212,0.722019,0.709712,
62600,0.996358,0.998083,0.997252,0.995144,0.992652,0.988211,0.984089,0.973642,0.963674,0.942109,0.91393,0.872141,0.824633,0.746262,0.685591,0.668722,0.675751,0.69524,0.709553,0.711853,0.721565,0.722556,0.730575,0.732588,0.731629,0.735463,0.736901,0.72984,0.733131,0.738946,0.737348,0.734856,0.740607,0.739073,0.737093,0.735655,0.740128,0.738946,0.741406,0.734026,0.737444,0.735144,0.741821,0.741693,0.741182,0.740096,0.732077,0.722077,0.709137,
62800,0.996369,0.998089,0.997261,0.995159,0.992611,0.988121,0.984045,0.973599,0.963662,0.94207,0.914045,0.872325,0.824586,0.746338,0.685828,0.668758,0.675573,0.695032,0.709522,0.711975,0.721433,0.722484,0.730382,0.732516,0.731592,0.73535,0.736943,0.72965,0.733376,0.739268,0.737293,0.734809,0.740318,0.739013,0.737261,0.735541,0.739809,0.738885,0.741497,0.73379,0.737484,0.735127,0.742006,0.741497,0.741115,0.740159,0.732293,0.721975,0.709076,
63000,0.996381,0.998095,0.99727,0.995143,0.992603,0.988127,0.984095,0.973619,0.963556,0.942127,0.914127,0.872254,0.824444,0.746063,0.685841,0.668762,0.675397,0.695048,0.709556,0.712,0.721651,0.722063,0.730254,0.732603,0.731746,0.735619,0.737175,0.729556,0.73327,0.739143,0.737206,0.734952,0.740222,0.739175,0.737238,0.735302,0.739651,0.738857,0.741587,0.733778,0.73727,0.735238,0.742159,0.741587,0.741333,0.740095,0.732159,0.721841,0.709143,
63200,0.996392,0.998101,0.997247,0.995158,0.992627,0.988165,0.984146,0.973703,0.963354,0.942089,0.914146,0.87231,0.824399,0.746044,0.685823,0.669146,0.67557,0.695032,0.709494,0.712247,0.721804,0.72193,0.730285,0.732373,0.731962,0.735886,0.737215,0.729652,0.733323,0.739241,0.737184,0.735158,0.740411,0.739241,0.73731,0.73538,0.739494,0.738924,0.741551,0.733671,0.737184,0.735095,0.74212,0.741551,0.741424,0.739937,0.732215,0.721614,0.709146,
63400,0.996404,0.998107,0.997256,0.995174,0.992524,0.988107,0.984196,0.973754,0.963344,0.941893,0.914069,0.872397,0.824353,0.746151,0.685899,0.669211,0.675994,0.695047,0.709369,0.712366,0.721735,0.721893,0.730315,0.732397,0.731987,0.735773,0.73735,0.729968,0.733375,0.739274,0.737382,0.735205,0.740631,0.739148,0.737256,0.735268,0.73918,0.73877,0.741893,0.733754,0.737161,0.735237,0.742114,0.741293,0.741388,0.739937,0.73205,0.721861,0.709306,
63600,0.996415,0.998113,0.997264,0.995157,0.992547,0.988145,0.984245,0.973742,0.963365,0.941824,0.914151,0.87239,0.824277,0.746132,0.685629,0.669277,0.676006,0.694811,0.709654,0.71239,0.721541,0.72173,0.730346,0.732233,0.731981,0.735912,0.737201,0.730094,0.73327,0.739277,0.737296,0.735409,0.740692,0.739308,0.73739,0.735409,0.738931,0.738836,0.741635,0.733868,0.737044,0.735283,0.74173,0.741509,0.741635,0.740283,0.731855,0.722013,0.709403,
63800,0.996395,0.998119,0.997273,0.995172,0.992539,0.988119,0.984107,0.973699,0.963323,0.941881,0.914107,0.872163,0.824263,0.746144,0.685956,0.669248,0.676364,0.69489,0.709592,0.712476,0.721755,0.721661,0.730251,0.732194,0.73163,0.735862,0.73721,0.730376,0.733197,0.739467,0.737398,0.735172,0.740564,0.739498,0.737492,0.735204,0.738966,0.738809,0.741661,0.73395,0.73721,0.735266,0.741599,0.741505,0.741755,0.740376,0.732006,0.722006,0.709342,
64000,0.996375,0.998094,0.997281,0.995188,0.992563,0.988156,0.984156,0.973719,0.963375,0.941875,0.913937,0.872188,0.82425,0.746219,0.686094,0.669438,0.676125,0.694688,0.7095,0.712562,0.721594,0.721719,0.730344,0.732125,0.731844,0.736031,0.737313,0.730156,0.733156,0.739094,0.737156,0.735219,0.7405,0.739531,0.737375,0.735406,0.739094,0.739,0.741375,0.733812,0.736969,0.735313,0.741656,0.7415,0.742094,0.740531,0.731938,0.722094,0.709375,
