mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
2890,0.0566192,0.048609,0.0447928,0.0360926,0.0508347,0.0595159,0.0548003,0.0272063,0.0416549,0.0589434,0.0529498,0.0103895,0.0493708,0.054575,0.0110281,0.035178,0.0236312,0.00855048,0.00410148,0.0018269,0.000185503,7.72598e-05,5.11243e-05,0.000119343,0.000241236,0.00064618,0.000720856,0.000524764,1.83765e-05,6.67142e-05,2.59222e-06,3.90227e-06,3.92786e-06,1.2475e-06,9.94911e-07,7.05868e-06,4.32175e-06,1.46972e-06,5.30305e-07,5.57682e-07,6.40844e-07,5.80766e-07,7.73032e-07,6.13224e-07,5.73026e-07,5.56313e-07,5.54732e-07,5.35629e-07,5.29305e-07,5.34831e-07,
2900,0.0520452,0.0584646,0.0200192,0.0508803,0.0527333,0.0581364,0.0529332,0.038617,0.0589019,0.0352378,0.0503515,0.0165182,0.0343324,0.0494949,0.0187672,0.00745681,0.000333245,0.00090573,0.00228466,0.000508291,0.00146163,0.00960916,0.00607955,0.00135655,0.000130787,0.000539546,0.000172429,2.18491e-05,5.83055e-05,3.7094e-05,9.15662e-07,2.87656e-05,9.11856e-06,2.43732e-06,6.36408e-07,1.19313e-06,2.91903e-06,9.79305e-07,3.15503e-06,6.26235e-07,1.76158e-06,5.46765e-07,5.62495e-07,6.40427e-07,6.24612e-07,5.39668e-07,5.32268e-07,5.51386e-07,5.30682e-07,5.29016e-07,
2910,0.0596438,0.0482768,0.0535011,0.0352575,0.0226039,0.040136,0.0159988,0.0346507,0.0511486,0.0553279,0.0586955,0.00952439,0.0160476,0.0372072,0.0017611,0.00950107,0.00797649,0.0566881,0.00161167,0.00640775,0.00549581,0.00102909,0.000451663,9.38089e-05,0.000682504,8.60255e-05,7.24301e-05,4.67061e-05,4.41135e-05,2.23967e-05,4.53437e-05,1.7376e-06,2.35005e-06,3.60768e-06,6.50922e-07,3.80432e-06,8.88878e-06,7.24941e-07,6.63952e-07,9.14584e-07,5.28656e-07,5.53943e-07,6.97575e-07,6.35711e-07,6.19657e-07,5.74875e-07,5.56685e-07,5.36989e-07,5.3579e-07,5.29014e-07,
2920,0.0512326,0.0534856,0.0518258,0.0571262,0.0482216,0.00550245,0.0567189,0.0523642,0.0573141,0.023109,0.0203214,0.0332795,0.0557489,0.0580475,0.0439661,0.0194283,0.00180664,0.000209606,0.00177639,0.000745686,0.00187627,0.001798,0.00440183,0.00433868,4.49508e-05,0.000168598,8.86135e-05,9.30355e-05,7.52368e-06,4.25168e-05,6.02502e-06,1.23117e-05,1.90424e-05,4.44174e-06,1.21683e-06,4.05615e-06,1.75391e-06,8.60063e-07,1.74436e-06,6.62951e-07,6.13252e-07,5.35932e-07,7.09855e-07,6.8906e-07,5.41357e-07,5.29054e-07,5.32319e-07,5.45199e-07,5.72128e-07,5.46801e-07,
2930,0.00558543,0.0458884,0.0523812,0.0271751,0.0528657,0.0527264,0.055122,0.0480451,0.0489637,0.0424884,0.0529195,0.0119234,0.0320438,0.0252136,0.0334142,0.00202742,0.00120784,0.00111138,0.00265704,0.0100515,0.00150274,0.000944845,0.000889003,0.00012363,0.000112343,0.000338652,0.000416556,2.29739e-05,1.35317e-05,6.50181e-06,1.21446e-05,2.53648e-06,4.85472e-06,3.35858e-06,5.65698e-07,1.15469e-06,3.84289e-06,8.0018e-07,1.0528e-06,2.02344e-06,9.2864e-07,5.32127e-07,5.55338e-07,6.05132e-07,6.19078e-07,5.39191e-07,5.35608e-07,5.42822e-07,5.54962e-07,6.35294e-07,
2940,0.055955,0.0355802,0.013771,0.0539244,0.050258,0.0370457,0.0413206,0.050196,0.0572744,0.0514347,0.0490571,0.0124977,0.0453859,0.0117742,0.0384598,0.000704211,0.000790623,0.0133965,0.00219471,4.6927e-05,0.000591867,5.88944e-05,0.000477992,0.000678366,0.0130976,0.000259712,9.48167e-06,0.000106354,0.000104301,2.59418e-05,1.88753e-05,1.71787e-05,5.66376e-06,1.51795e-06,3.54849e-06,4.64312e-06,5.33109e-07,6.05968e-07,6.50531e-07,1.06025e-06,8.27237e-07,7.05436e-07,1.25118e-06,2.17864e-06,5.71524e-07,5.64262e-07,5.61549e-07,5.3391e-07,5.43747e-07,5.28902e-07,
2950,0.046937,0.0194095,0.0496268,0.059795,0.03537,0.0523991,0.0139623,0.0339102,0.0258116,0.0337445,0.0482248,0.0311999,0.0065033,0.0175855,0.00620055,0.00190783,0.000126147,0.00467491,0.00203005,0.0135348,0.0506025,0.000798586,0.000649085,0.000603758,0.000113236,4.93667e-05,1.80363e-05,3.58793e-05,0.000130548,0.00367444,7.36171e-06,9.32378e-06,1.81214e-05,5.18794e-06,6.27712e-07,4.77275e-06,3.05991e-06,1.01707e-06,8.50222e-07,7.92258e-07,1.77729e-06,1.74447e-06,8.92242e-07,5.99029e-07,5.6934e-07,5.40892e-07,5.73501e-07,6.15476e-07,5.33271e-07,5.83577e-07,
2960,0.0525176,0.0311174,0.0289578,0.0037833,0.0505405,0.052558,0.0535741,0.0207987,0.0429145,0.0351508,0.0447336,0.0415156,0.04524,0.0350121,0.011347,0.0506121,0.0111439,0.0116807,0.00402356,0.00363382,0.000954338,0.00196269,0.00162131,8.80121e-05,0.00355078,6.80533e-05,0.000473546,4.66892e-05,0.000114472,2.639e-06,3.06998e-05,5.225e-06,1.18396e-05,9.57234e-06,2.04685e-06,3.15414e-06,2.3979e-06,6.72258e-07,1.22605e-06,8.85142e-07,6.01966e-07,5.43158e-07,6.1161e-07,5.63995e-07,5.60892e-07,5.78013e-07,9.65882e-07,5.86522e-07,5.53762e-07,5.29124e-07,
2970,0.0498068,0.0530141,0.0349247,0.0351711,0.0366079,0.0477056,0.0443432,0.0567716,0.0481349,0.0406172,0.0477961,0.0241849,0.0554105,0.0127481,0.0157892,0.0141656,0.00938795,0.00783627,0.00179369,0.00433067,0.00177683,0.000237913,0.0018253,0.00046929,0.000610814,4.0056e-06,0.000148783,4.27071e-06,9.30398e-06,2.00152e-06,1.46846e-06,2.37213e-05,9.81198e-06,5.04033e-05,3.78652e-06,0.000155956,1.83761e-06,5.85835e-07,5.3102e-07,5.85413e-07,5.75611e-07,7.67146e-07,8.03972e-05,8.42417e-07,7.07468e-07,6.26883e-07,5.78146e-07,5.36479e-07,5.29103e-07,5.4145e-07,
2980,0.0469105,0.0381501,0.0189254,0.0084926,0.0279315,0.0399525,0.0531789,0.0356023,0.0395706,0.0218527,0.0374562,0.0496325,0.0538771,0.0595373,0.0482509,0.0188293,0.00473267,0.00394904,0.00191958,0.00118677,0.00152994,0.0130475,0.000263233,0.000699967,0.000379702,1.22244e-05,5.90591e-05,0.000361103,1.22744e-05,1.62215e-05,0.000137541,4.37959e-06,4.16617e-05,1.52646e-05,1.21206e-05,9.95621e-07,1.01473e-06,6.53033e-05,5.94232e-07,1.61552e-06,5.90748e-07,1.26508e-06,6.69894e-07,5.7142e-07,6.3485e-07,5.34707e-07,5.38863e-07,6.0002e-07,5.30268e-07,5.32279e-07,
2990,0.0536563,0.0461707,0.0525963,0.0531525,0.0396323,0.0499271,0.0592163,0.0537713,0.0529793,0.0508788,0.033136,0.034508,0.0539467,0.00877883,0.00483117,0.00858169,0.0127225,0.00271493,0.000397491,0.00170602,0.0407814,0.000286625,0.000159748,0.000409734,0.00249698,0.000420917,0.000380537,3.62241e-05,2.37996e-05,1.17384e-05,8.40072e-05,1.67767e-06,5.96727e-05,1.65256e-05,2.47677e-05,1.23465e-06,2.23234e-06,9.6766e-07,1.3101e-06,1.94309e-06,6.35498e-07,7.54593e-07,5.79072e-07,5.47832e-07,5.90064e-07,5.57683e-07,5.40975e-07,5.51996e-07,7.15017e-07,5.31881e-07,
3000,0.00986399,0.00497872,0.0551216,0.0501054,0.0426939,0.0527999,0.0412183,0.0487448,0.0405862,0.0534997,0.010352,0.0392326,0.0488596,0.0590011,0.0432654,0.00629906,0.0315017,0.00601358,0.0103617,0.00138296,0.000151002,0.000813457,0.000939355,0.0044828,0.000832202,0.000103551,5.70501e-06,4.75132e-05,0.000356509,0.000212291,4.67493e-06,9.61047e-06,1.15322e-06,1.44597e-06,3.77886e-06,1.33339e-05,1.80501e-06,1.52737e-06,6.70864e-07,5.69998e-07,5.90186e-07,6.75263e-07,5.37593e-07,5.86829e-07,5.96913e-07,7.25013e-07,5.68767e-07,5.89958e-07,5.37826e-07,5.32287e-07,
3010,0.0442906,0.0429479,0.0506149,0.0530498,0.056751,0.0522826,0.0459722,0.0279289,0.0540884,0.0423974,0.0437965,0.0509284,0.0491272,0.0405355,0.00607357,0.00945276,0.00421788,0.0152245,0.00196544,0.00207325,0.00521242,0.000365863,0.000670385,0.000822523,0.000379921,3.5906e-05,0.000158077,0.000156978,2.22099e-05,2.56668e-05,1.55728e-05,2.96839e-06,5.10292e-06,3.87925e-06,1.41274e-06,4.91406e-06,1.57075e-06,5.9507e-07,5.44236e-07,6.00302e-07,6.33304e-07,6.12471e-07,7.41891e-07,1.16903e-06,7.92751e-07,5.43578e-07,5.38297e-07,5.61546e-07,5.31709e-07,5.63794e-07,
3020,0.0273081,0.0427386,0.0587095,0.0482773,0.0162079,0.0116483,0.0375201,0.0205698,0.0366916,0.0340983,0.0535857,0.0163949,0.00240312,0.00559381,0.0236741,0.0512226,0.0264463,0.00076912,0.00434514,0.000445487,0.00162993,0.00203543,0.00172565,0.000762035,3.494e-05,0.000189194,2.91757e-06,4.71693e-05,6.68596e-05,7.16913e-06,6.36225e-06,6.70178e-06,5.5656e-06,7.56775e-06,9.39225e-05,2.14889e-05,1.09902e-06,1.50571e-06,1.5638e-06,8.13403e-07,7.52543e-07,6.44618e-07,5.56364e-07,5.3611e-07,5.60433e-07,6.12954e-07,5.93988e-07,5.6137e-07,8.07041e-07,5.3107e-07,
3030,0.0399808,0.0549866,0.000923781,0.0504032,0.0340942,0.0547686,0.0212544,0.0590561,0.0587267,0.0308557,0.0451525,0.0247715,0.0284889,0.00818844,0.0146764,0.0127893,0.000650968,0.00322386,0.00490633,0.00916323,0.000946958,0.0017448,0.000143608,0.00109668,0.000417101,3.71595e-06,1.83933e-05,1.36344e-05,0.000191946,2.48109e-06,1.52266e-05,7.85545e-07,1.09983e-05,2.55669e-06,2.40857e-06,8.38874e-07,1.31884e-06,6.31875e-07,6.81287e-07,7.91972e-06,5.88889e-07,7.77507e-07,6.09123e-07,8.35955e-07,5.54833e-07,7.25616e-07,6.01394e-07,5.81078e-07,5.36747e-07,5.30179e-07,
3040,0.0435077,0.0456103,0.0444779,0.0118911,0.0571624,0.0551779,0.0414553,0.0297203,0.00618453,0.0385732,0.0447719,0.0526336,0.0400598,0.00291535,0.0231978,0.00181892,0.0128387,0.00558648,0.00579775,0.000500768,2.65552e-05,0.000702071,0.00205265,0.000294278,0.000151781,0.000139335,7.24346e-05,7.52715e-06,5.69632e-06,1.08111e-05,1.08159e-05,8.54301e-05,1.02017e-05,3.63459e-06,8.64442e-06,1.93839e-06,3.4676e-06,2.79739e-06,8.94395e-07,9.92015e-07,5.50933e-07,8.47184e-07,5.29288e-07,6.04861e-07,6.45478e-07,6.1847e-07,5.3925e-07,5.3332e-07,5.30935e-07,5.35036e-07,
3050,0.0317912,0.0238398,0.0335819,0.0464862,0.0569888,0.0188026,0.0529946,0.0366444,0.0494547,0.0442221,0.0179034,0.00285604,0.0493078,0.047795,0.00186775,0.00021551,7.11012e-05,0.00201711,0.00448747,0.0204401,0.000896095,0.0013088,0.00105461,0.00216231,0.000113717,0.000117924,7.82907e-05,5.5796e-05,6.94855e-06,1.00899e-05,2.14346e-05,1.24065e-05,1.62074e-06,5.64744e-06,2.51698e-06,1.53727e-06,6.07104e-07,3.36794e-06,0.00012634,9.47157e-07,7.26951e-07,6.02771e-07,5.29364e-07,5.28671e-07,5.40427e-07,5.31021e-07,5.3749e-07,5.72083e-07,6.43814e-07,5.37583e-07,
3060,0.0544386,0.0343929,0.0105749,0.0581312,0.0205511,0.047313,0.00531887,0.0379588,0.028289,0.0363512,0.049775,0.0397069,0.0539064,0.00390726,0.00841461,0.0128793,0.0251138,0.000493784,0.000140675,0.00185823,0.000375389,0.000483973,0.000375074,0.000131132,8.62585e-05,2.05323e-05,0.00012033,6.16374e-05,0.0001192,4.73723e-05,9.72361e-07,1.94067e-05,2.7282e-06,9.04311e-05,1.02799e-05,5.06869e-06,1.86634e-06,1.04426e-06,1.68944e-06,1.24106e-06,1.22058e-06,5.80637e-07,5.83432e-07,6.13365e-07,7.59479e-07,6.4266e-07,5.30098e-07,5.67379e-07,5.41011e-07,5.35258e-07,
3070,0.0562759,0.043571,0.0549779,0.0412253,0.0349825,0.0411529,0.0600295,0.0437927,0.0546475,0.0526544,0.0372098,0.01838,0.0187704,0.0365223,0.0199596,0.0315217,0.0150053,0.000121843,0.00132055,0.00138584,0.000890798,0.00269617,0.0019859,0.000414441,3.76581e-05,6.98055e-05,6.28817e-05,3.88488e-06,9.88027e-05,0.000306804,5.07259e-05,3.90966e-05,4.44542e-06,2.00938e-06,2.61571e-06,1.21617e-06,2.35269e-06,1.59661e-06,4.71366e-06,2.50384e-06,6.29028e-07,7.02169e-07,1.083e-06,5.3424e-07,6.17045e-07,6.41406e-07,5.62475e-07,5.37352e-07,5.29674e-07,5.75256e-07,
3080,0.0581824,0.0440284,0.0215099,0.0352597,0.055741,0.0525416,0.0498277,0.0120065,0.0592275,0.0112338,0.0264279,0.056144,0.0520422,0.0288192,0.0209578,0.00441905,0.000108385,0.0201156,0.000929623,0.000537205,0.000209685,6.58791e-05,0.00020601,0.000235303,5.16375e-05,0.000134823,6.00536e-05,2.11891e-05,5.19226e-06,7.40866e-06,2.07923e-06,2.59793e-05,7.20676e-06,3.73125e-06,1.45271e-06,6.82545e-05,1.05003e-06,2.38945e-06,6.50092e-07,8.593e-07,8.13502e-07,8.97928e-07,5.68252e-07,5.78824e-07,6.15873e-07,5.90822e-07,6.41272e-07,5.48343e-07,5.60362e-07,5.40844e-07,
3090,0.0562249,0.0533674,0.0510981,0.0500712,0.0541906,0.0193693,0.0466202,0.0401584,0.0318005,0.0496233,0.0108784,0.0186361,0.0218627,0.0417379,0.0270209,0.0548789,0.00104394,0.00174118,0.000639779,0.000104621,8.58647e-05,0.00020263,0.000258615,0.000457247,0.00046705,0.000383683,0.000183808,0.000876026,6.0473e-07,3.88259e-06,9.59409e-05,1.56852e-05,4.10663e-06,4.35236e-06,1.88171e-06,1.59002e-06,9.1415e-07,1.17041e-06,2.68534e-06,5.81231e-07,7.84729e-07,6.02718e-07,5.6376e-07,5.36017e-07,7.88193e-07,6.77837e-07,6.18107e-07,5.48614e-07,5.51981e-07,5.32987e-07,
3100,0.0473345,0.0566962,0.0316548,0.0435919,0.0453417,0.0375264,0.0474122,0.0119264,0.0498116,0.0526208,0.0579783,0.0395351,0.0544189,0.0165386,0.0182513,0.0279944,0.0051096,0.0031405,0.000219435,0.00067854,0.000985131,5.31893e-05,0.000175878,0.000568325,0.000185388,9.56772e-05,0.000111095,4.90262e-05,4.87165e-05,2.1261e-05,1.27612e-06,8.3619e-07,8.1349e-05,7.54563e-06,4.14457e-06,6.29943e-06,6.80224e-07,3.20867e-06,1.90536e-06,7.72148e-07,6.09852e-07,7.01834e-07,5.28746e-07,5.49748e-07,6.06445e-07,6.02231e-07,5.49102e-07,5.92406e-07,5.2898e-07,6.2762e-07,
3110,0.0292482,0.0426133,0.0515302,0.0508748,0.0267938,0.0548146,0.0292048,0.0486179,0.0204751,0.0517629,0.00505145,0.0543044,0.0494644,0.0593185,0.0112605,0.0134908,0.0027705,0.000981595,0.00732255,0.000480741,0.000381543,0.00203032,0.00264778,0.000166792,0.000150522,0.000101544,5.7655e-05,7.15772e-05,0.000116249,2.12488e-05,1.00664e-06,7.58443e-06,6.86872e-06,1.5126e-05,3.11206e-06,6.36601e-06,3.16255e-06,9.2424e-07,6.54763e-07,3.5551e-06,5.87995e-07,5.69078e-07,5.40362e-07,1.212e-06,5.83131e-07,6.29708e-07,5.56742e-07,5.5926e-07,5.39612e-07,5.3095e-07,
3120,0.05531,0.0518949,0.0130944,0.032408,0.0263382,0.0169202,0.0487881,0.03401,0.0553016,0.0463255,0.0241405,0.0374476,0.046109,0.00892673,0.0131276,0.000272783,0.000346368,0.00264078,0.0221808,0.00125319,0.00147654,0.000184915,3.15793e-05,0.000137332,0.000111103,0.000255322,7.00304e-05,0.000653462,0.000105642,1.70166e-05,2.53315e-05,2.1297e-06,5.26221e-06,6.94604e-07,3.58141e-06,9.16723e-06,2.93856e-05,1.10267e-05,9.63584e-07,8.30041e-07,1.36443e-06,6.41578e-07,5.30844e-07,5.49298e-07,5.89469e-07,5.42627e-07,5.4726e-07,5.39873e-07,5.30074e-07,5.33364e-07,
3130,0.048934,0.056847,0.0598136,0.0403322,0.0328942,0.0189306,0.0537077,0.0558314,0.00301955,0.0437154,0.0326198,0.044232,0.0177193,0.0278629,0.0508997,0.00764629,0.0502555,0.00549143,0.0250901,0.00320106,0.000580819,0.00162537,0.000540276,2.376e-05,9.8955e-05,0.000201794,0.000149584,1.95895e-05,6.1477e-07,2.76055e-05,4.08044e-06,3.31241e-05,4.97778e-06,1.55268e-05,7.42845e-07,8.87247e-06,6.48588e-07,9.14202e-07,5.80479e-07,8.71714e-06,8.1647e-07,6.03204e-07,5.54592e-07,5.43386e-07,6.11195e-07,6.99499e-07,5.6661e-07,5.70184e-07,5.58428e-07,5.33913e-07,
3140,0.0146917,0.034175,0.0581584,0.0218598,0.0222688,0.0498278,0.0407963,0.02306,0.0537962,0.0055149,0.0575534,0.0468158,0.0461508,0.0109441,0.0168771,0.0284252,0.0215285,0.00400824,0.000200712,0.000289213,0.00595346,0.000420624,2.08642e-05,1.4557e-05,5.39113e-05,0.000603309,0.000919306,7.05319e-05,0.000251684,0.00018352,7.79662e-06,1.50452e-05,2.46547e-06,1.00867e-06,6.46727e-06,3.79601e-06,2.64433e-06,8.6791e-07,1.27768e-06,1.15076e-06,7.51964e-07,6.07908e-07,7.00586e-07,5.53688e-07,5.826e-07,5.52196e-07,5.62673e-07,5.33409e-07,5.44269e-07,5.43036e-07,
3150,0.0529642,0.0484698,0.0591489,0.0556545,0.0530854,0.0516742,0.0588469,0.0547952,0.0118025,0.0584766,0.0372365,0.00332337,0.0123515,0.0028702,0.00598082,0.0440039,0.0186837,0.0555253,0.00243699,0.0365029,0.0013718,0.000530835,7.47824e-05,0.000234343,0.000157065,0.000158089,0.000213531,0.000421252,9.20436e-06,4.44338e-05,5.01366e-06,8.94344e-06,1.80787e-06,1.76742e-06,1.74861e-06,1.08195e-06,9.50187e-07,5.89066e-07,6.36959e-07,7.4773e-07,7.49916e-07,1.74284e-06,1.83528e-06,6.03503e-07,5.58291e-07,8.05763e-07,5.6226e-07,6.47669e-07,5.35116e-07,5.29922e-07,
3160,0.0268101,0.0487965,0.0533288,0.0287954,0.0542519,0.0570901,0.0271067,0.0281218,0.0510234,0.0544296,0.0361099,0.0534992,0.0586555,0.00475642,0.0220766,0.030418,0.0185289,0.00390295,0.00425239,0.00555214,0.00399579,0.00163445,0.000625704,0.000224473,2.95463e-06,0.000448491,1.82864e-05,7.1694e-06,7.09914e-06,5.05348e-05,1.39028e-05,1.65548e-05,8.2035e-06,3.17873e-05,1.9366e-06,9.18677e-07,3.07561e-06,2.8896e-06,6.70802e-07,7.48818e-07,8.08082e-07,5.49325e-07,6.01729e-07,9.81484e-07,6.43658e-07,5.29441e-07,5.4679e-07,5.28928e-07,5.33841e-07,5.37635e-07,
3170,0.0602007,0.0499625,0.0522185,0.0422893,0.0559029,0.0158463,0.0562918,0.0586816,0.0456853,0.0566154,0.0588112,0.0342766,0.0564533,0.0211558,0.026928,0.0169151,0.00206766,0.00688102,0.0029408,0.00022449,0.00280799,0.000158004,5.21918e-05,0.000190057,1.34226e-05,0.000104927,0.000104664,1.33328e-05,2.0254e-05,4.56e-06,2.69481e-05,1.65572e-05,1.52931e-06,1.08722e-05,1.18409e-05,5.76518e-07,1.34882e-06,5.01845e-05,1.69217e-06,1.43747e-06,1.41629e-06,6.28475e-07,5.29048e-07,6.20836e-07,8.74337e-07,5.72111e-07,5.35778e-07,5.50065e-07,5.32643e-07,5.42517e-07,
3180,0.048088,0.0565334,0.0514497,0.0344631,0.0577175,0.0533076,0.0516399,0.0423296,0.0555763,0.0588061,0.0584173,0.0378961,0.0532578,8.4259e-05,0.00791897,0.0036908,0.00175115,0.054619,0.00593517,0.00742379,0.000860093,0.000178975,0.000583854,4.99513e-05,7.40288e-06,2.31712e-05,9.49149e-05,6.55393e-05,4.04629e-06,1.36032e-05,4.88176e-05,0.000822505,0.000132965,2.07279e-05,1.70433e-05,3.91014e-06,2.9759e-06,3.11256e-06,1.52887e-06,6.97955e-07,6.29261e-07,6.53015e-07,5.31254e-07,5.34742e-07,5.74383e-07,6.36178e-07,8.25274e-07,5.60438e-07,5.31308e-07,5.29869e-07,
3190,0.013947,0.00867803,0.0522977,0.0508247,0.0472668,0.0560702,0.0482244,0.0557376,0.0514121,0.044888,0.0465725,0.028832,0.0576179,0.00873635,0.0516165,0.000119646,0.00171621,0.00260762,0.00173038,0.00734016,0.00255685,1.98202e-05,0.000181411,0.000538101,3.07041e-05,1.65003e-05,0.000696721,0.000832154,3.07797e-05,2.83756e-05,7.08668e-05,2.18703e-05,2.24557e-05,1.15611e-05,5.24232e-06,7.35048e-07,2.46432e-06,1.1088e-06,6.68884e-07,5.58207e-07,8.86007e-07,5.6188e-07,1.09916e-06,8.56339e-07,6.00822e-07,5.63911e-07,5.30152e-07,5.29313e-07,5.31889e-07,5.4154e-07,
3200,0.0575127,0.0470849,0.0351272,0.0497892,0.0420224,0.0535555,0.0341312,0.0499064,0.0451209,0.0476902,0.00225768,0.0425761,0.0573054,0.00634481,0.0506242,0.01085,0.00533473,0.000708022,0.00253358,0.00075605,0.000396695,0.000705948,0.000815447,0.000317641,4.60539e-05,0.000381312,6.72383e-05,1.52963e-05,4.0883e-05,2.56332e-05,1.38586e-05,2.48395e-05,6.3915e-06,3.25625e-06,4.22454e-06,1.2452e-06,9.73286e-07,6.32883e-07,1.57645e-06,2.31594e-06,1.3626e-06,6.15096e-07,5.3539e-07,5.44794e-07,5.53907e-07,5.46804e-07,5.44504e-07,6.91182e-07,5.66229e-07,5.37803e-07,
3210,0.0485374,0.0211234,0.0107063,0.0101868,0.0473676,0.0541185,0.0568039,0.0304757,0.0578544,0.0477927,0.0109706,0.0116002,0.000478643,0.0402231,0.0473866,0.0136163,0.000689356,0.00518498,0.00285267,0.00147532,0.000194188,0.000472283,0.000195435,0.000773159,0.000314574,2.53201e-05,1.45389e-05,0.000404042,2.78722e-06,9.49768e-06,5.48008e-06,1.5287e-05,9.21411e-07,2.11952e-06,6.93939e-06,1.23957e-06,3.18087e-06,2.10889e-06,8.04802e-07,6.98855e-07,5.66615e-07,5.71228e-07,5.80684e-07,6.7533e-07,1.41009e-06,5.29639e-07,5.47063e-07,6.7608e-07,5.37845e-07,5.32494e-07,
3220,0.0383166,0.0466546,0.0567124,0.0250589,0.0438135,0.0379864,0.0482268,0.0571806,0.0256636,0.0191502,0.0502422,0.0324807,0.0204841,0.0340006,0.0121796,0.000925407,0.00268213,8.91731e-06,0.000186084,0.00456326,0.000777253,0.00072501,0.00040969,0.000289179,0.0162729,0.000206403,1.6916e-05,6.51985e-06,4.79858e-05,2.243e-05,4.05733e-06,2.95315e-06,2.43125e-05,8.3843e-06,1.87717e-06,2.30646e-05,5.6625e-07,1.10521e-06,1.45531e-06,5.44816e-07,7.83158e-07,6.8814e-07,6.64022e-07,6.17081e-07,5.68633e-07,5.79696e-07,5.37248e-07,5.35547e-07,5.35975e-07,5.46082e-07,
3230,0.0358311,0.0351972,0.0517091,0.0418451,0.0427593,0.0474605,0.0583043,0.0325223,0.0595481,0.0512052,0.0585541,0.0193525,0.0579606,0.0583653,0.0222529,0.00262026,0.000706362,0.000304655,2.67111e-05,0.00805374,0.00256193,0.00106198,0.000127688,9.17204e-05,0.000156078,0.000712417,0.000965515,1.83425e-05,7.30281e-06,3.89206e-06,1.58695e-05,2.9844e-05,1.72755e-05,2.07529e-06,1.11633e-06,4.32699e-06,6.5758e-07,8.68532e-07,6.24304e-07,7.92839e-07,8.16029e-07,3.11212e-06,1.86926e-06,5.92046e-07,5.4064e-07,5.92464e-07,5.31164e-07,5.46116e-07,5.38625e-07,5.36255e-07,
3240,0.0553147,0.0473384,0.0194398,0.0427613,0.0497115,0.0480271,0.0249063,0.0169892,0.047966,0.0544542,0.0366982,0.00423537,0.00853178,0.00256152,0.00545747,0.0151414,0.0138669,0.00227823,0.00101951,0.00103917,0.000567512,0.000121386,0.000628202,1.95924e-05,0.000319492,0.000415239,0.00145623,9.71951e-07,1.67185e-06,1.78324e-06,1.16154e-05,1.07876e-05,4.99696e-06,5.47913e-07,3.45569e-06,3.03381e-06,3.1278e-06,8.68883e-06,5.50068e-06,2.66558e-06,1.52391e-06,5.90456e-07,5.42698e-07,5.71888e-07,5.33974e-07,5.38159e-07,5.68065e-07,5.53448e-07,6.43678e-07,6.43393e-07,
3250,0.0448095,0.0525553,0.0398904,0.0185262,0.0483424,0.0534045,0.0461633,0.0297025,0.0139255,0.0425791,0.0345177,0.0141154,0.0444544,0.0241993,0.000542827,0.000652772,0.0182572,0.0519057,0.00403016,0.000185002,0.000571862,0.000458657,0.000343144,0.000484977,1.47016e-05,6.06379e-06,1.13847e-05,3.73755e-05,8.25587e-07,3.1721e-05,7.49435e-06,1.08574e-05,5.33499e-06,1.97386e-06,3.07255e-05,7.73661e-06,5.78253e-07,2.91494e-06,1.50899e-06,6.53847e-07,9.76232e-07,6.7079e-07,7.18421e-07,5.91964e-07,5.39854e-07,5.45248e-07,5.4617e-07,5.35349e-07,5.35545e-07,5.31395e-07,
3260,0.0543955,0.0416854,0.0550054,0.0349824,0.0572685,0.0207774,0.0418831,0.0311751,0.0481859,0.0405211,0.0359631,0.0194137,0.0475981,0.0401722,0.0459307,0.00975677,0.00102395,0.000979419,0.000399778,0.00323211,0.000929129,0.000135696,0.00046322,0.000359834,0.0015987,0.00623273,5.00286e-06,2.11661e-06,8.3897e-06,3.22727e-05,1.30958e-05,2.25744e-06,1.62432e-05,2.17209e-06,2.28509e-06,2.10717e-06,2.3587e-06,1.7955e-06,5.40936e-07,5.65399e-07,7.71818e-07,6.22458e-07,5.35836e-07,5.30349e-07,5.60582e-07,5.67715e-07,5.2898e-07,5.37279e-07,5.49413e-07,5.31073e-07,
3270,0.0394377,0.0512658,0.0164236,0.00471954,0.00953541,0.0233941,0.0258086,0.0547624,0.0149077,0.055051,0.0284692,0.0316824,0.0595634,0.0563735,0.0121031,0.00328517,0.00469356,0.00156046,0.00172171,0.0026391,0.00629334,0.0110397,0.000651293,0.000676943,2.14361e-05,8.29511e-05,0.000495994,3.42157e-05,1.81184e-05,8.14611e-06,1.12799e-05,3.19943e-06,9.91617e-06,6.54172e-06,2.45746e-06,9.24674e-07,1.87162e-05,1.46182e-06,1.13429e-06,8.0644e-07,5.95377e-07,6.48575e-07,5.44106e-07,6.3456e-07,6.73827e-07,5.46516e-07,5.74798e-07,2.37866e-06,5.51164e-07,5.3096e-07,
