mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.246733,0.266959,0.263064,0.259185,0.263734,0.235559,0.223254,0.245992,0.262868,0.248776,0.235892,0.244346,0.235411,0.24437,0.250722,0.207443,0.263048,0.228555,0.221863,0.213283,0.20166,0.204079,0.20667,0.171804,0.180469,0.157805,0.163552,0.133736,0.131062,0.0897302,0.121583,0.0700048,0.0898042,0.0393817,0.0627028,0.032977,0.0482793,0.0242853,0.0391665,0.0190781,0.035935,0.0132615,0.0259762,0.0132645,0.0189085,0.00967972,0.0174281,0.0100797,0.0125238,0.00715348,0.00957388,0.00575933,0.00863346,0.00473695,0.00694877,0.003512,0.00579385,0.00308522,0.00424032,0.0023758,0.00382562,0.00189628,0.00325833,0.00158577,0.00271123,0.00152664,0.00166329,0.00119845,0.00178123,0.000978084,0.00162415,0.000818265,0.0013188,0.00061781,0.00100431,0.00046184,0.000729974,0.000409294,0.000621308,0.000349474,0.000508022,0.000273509,0.000458231,0.000218788,0.0003719,0.000165743,0.000323271,0.000146198,0.000228011,0.000130312,0.000187948,8.93498e-05,0.000157265,7.47764e-05,0.000128544,6.4319e-05,0.000101944,5.1665e-05,7.1771e-05,4.7211e-05,
2400,0.304755,0.302716,0.313172,0.316478,0.318417,0.290955,0.281037,0.297329,0.319964,0.290162,0.291294,0.283012,0.287538,0.276812,0.286938,0.25459,0.314183,0.285571,0.242162,0.258354,0.250059,0.224487,0.245937,0.195856,0.203283,0.182316,0.191356,0.155134,0.145261,0.10319,0.129689,0.0767694,0.0830466,0.0416094,0.0587923,0.032977,0.0482793,0.0261655,0.0391665,0.0175518,0.0328972,0.013931,0.0246355,0.0132645,0.0189085,0.00967972,0.0174281,0.0100797,0.0125238,0.00639883,0.0112094,0.00575933,0.00819705,0.00473695,0.00694877,0.00373577,0.00545813,0.00308522,0.00424032,0.0023758,0.00330211,0.00189628,0.00325833,0.00144215,0.00249544,0.00144881,0.00166329,0.00119845,0.00200013,0.000978084,0.00149074,0.00072714,0.0013188,0.00061781,0.000938116,0.00046184,0.000729974,0.000409294,0.000662729,0.000349474,0.000508022,0.000254363,0.000458231,0.000218788,0.000345438,0.000165743,0.000298945,0.000132317,0.000228011,0.000130312,0.000187948,8.93498e-05,0.000157265,7.47764e-05,0.000128544,5.68269e-05,0.000101944,5.1665e-05,7.8051e-05,4.7211e-05,
2600,0.356083,0.322897,0.370225,0.382331,0.383564,0.345541,0.323948,0.324561,0.378392,0.347119,0.34308,0.340845,0.324678,0.313011,0.32722,0.313994,0.350089,0.330661,0.297807,0.286139,0.294218,0.242277,0.262333,0.212349,0.240487,0.195116,0.200924,0.155134,0.160218,0.118408,0.129689,0.0829426,0.0830466,0.0416094,0.0587923,0.0304645,0.050995,0.0261655,0.0391665,0.0162311,0.0328972,0.013931,0.0246355,0.0132645,0.0189085,0.00967972,0.0163014,0.00952087,0.0125238,0.00639883,0.0112094,0.00527066,0.00819705,0.00473695,0.00694877,0.00373577,0.00545813,0.00332304,0.00424032,0.0023758,0.00330211,0.00176868,0.00325833,0.00144215,0.00267735,0.00144881,0.00166329,0.00119845,0.00183858,0.000978084,0.00149074,0.00072714,0.00124476,0.000570397,0.000938116,0.00046184,0.000729974,0.000409294,0.000619422,0.000349474,0.000546871,0.000254363,0.000458231,0.000218788,0.000345438,0.000174031,0.000298945,0.000132317,0.000228011,0.000130312,0.000187948,8.93498e-05,0.000157265,7.47764e-05,0.000128544,5.68269e-05,0.000110329,5.1665e-05,7.32478e-05,4.7211e-05,
2800,0.389713,0.378352,0.397213,0.436598,0.41849,0.371569,0.323948,0.376599,0.420522,0.391605,0.389034,0.379799,0.359442,0.357638,0.372171,0.358761,0.37667,0.355101,0.322726,0.338879,0.350731,0.268218,0.299567,0.231798,0.240487,0.208124,0.217263,0.167374,0.168784,0.118408,0.140955,0.0742377,0.0978105,0.0416094,0.0663331,0.0304645,0.0472663,0.0261655,0.0391665,0.0162311,0.0328972,0.013931,0.0246355,0.0132645,0.0189085,0.00967972,0.017173,0.00952087,0.0138974,0.00686528,0.0112094,0.00565488,0.00819705,0.00473695,0.00694877,0.00373577,0.00606693,0.00332304,0.00424032,0.00225317,0.00330211,0.00176868,0.00325833,0.00161113,0.00252436,0.00144881,0.00166329,0.00119845,0.00169302,0.000978084,0.00131762,0.00072714,0.00124476,0.000536173,0.000938116,0.00046184,0.000791053,0.000372377,0.000619422,0.000349474,0.000481023,0.000254363,0.000429653,0.000218788,0.000345438,0.000174031,0.000298945,0.000132317,0.000228011,0.00012127,0.000187948,8.93498e-05,0.000157265,7.47764e-05,0.000128544,5.68269e-05,0.000110329,5.1665e-05,7.32478e-05,4.7211e-05,
3000,0.418192,0.403575,0.397213,0.459029,0.441739,0.405348,0.363196,0.405628,0.467987,0.391605,0.389034,0.429465,0.400521,0.379293,0.430816,0.388599,0.440704,0.397713,0.348419,0.338879,0.400629,0.307799,0.323927,0.24796,0.263807,0.227494,0.239192,0.158735,0.187817,0.118408,0.163915,0.0742377,0.0978105,0.0442373,0.0750863,0.0304645,0.0532368,0.0261655,0.0391665,0.0175434,0.0328972,0.0150709,0.0273784,0.0132645,0.0189085,0.010221,0.017173,0.00856879,0.0138974,0.00686528,0.0112094,0.00614968,0.00819705,0.00429483,0.00656974,0.00373577,0.00564596,0.00308848,0.00424032,0.00225317,0.00330211,0.00176868,0.00325833,0.00161113,0.00252436,0.00152627,0.00181795,0.00112042,0.00169302,0.000978084,0.00131762,0.00072714,0.00124476,0.000571918,0.000938116,0.000437441,0.000736164,0.000372377,0.000619422,0.000349474,0.000481023,0.000226331,0.000429653,0.000218788,0.000345438,0.000174031,0.000298945,0.000138933,0.000228011,0.00012127,0.000187948,8.93498e-05,0.000157265,7.95072e-05,0.000135033,5.68269e-05,0.000104116,5.1665e-05,7.32478e-05,4.43783e-05,
3200,0.442903,0.403575,0.397213,0.459029,0.489146,0.440386,0.410949,0.444427,0.467987,0.429229,0.389034,0.454006,0.46445,0.379293,0.478783,0.388599,0.385725,0.428245,0.386745,0.338879,0.400629,0.331526,0.323927,0.24796,0.263807,0.227494,0.257483,0.138002,0.207588,0.118408,0.179855,0.0742377,0.106839,0.0442373,0.0750863,0.0304645,0.0532368,0.0241575,0.0391665,0.0175434,0.030991,0.0150709,0.0273784,0.0132645,0.0189085,0.010221,0.017173,0.0078677,0.0138974,0.00686528,0.011817,0.00614968,0.00819705,0.00467063,0.00656974,0.00351785,0.00492959,0.00282292,0.00459512,0.00225317,0.00330211,0.00194398,0.00325833,0.00161113,0.00252436,0.00143136,0.0019452,0.00112042,0.00169302,0.000978084,0.00131762,0.000798339,0.00124476,0.000526398,0.000985477,0.000463597,0.000736164,0.000372377,0.000619422,0.000328232,0.000481023,0.000226331,0.000451344,0.000218788,0.000345438,0.000174031,0.000298945,0.000138933,0.000228011,0.000110944,0.000187948,8.93498e-05,0.000157265,7.95072e-05,0.000135033,6.1351e-05,0.000104116,5.1665e-05,7.32478e-05,4.11871e-05,
3400,0.481114,0.403575,0.442609,0.459029,0.526414,0.440386,0.446404,0.444427,0.497768,0.467383,0.389034,0.424032,0.502648,0.379293,0.478783,0.415763,0.410239,0.396932,0.425419,0.338879,0.400629,0.311634,0.323927,0.265317,0.279636,0.20702,0.282005,0.138002,0.249561,0.111455,0.179855,0.0689974,0.115997,0.0484282,0.0750863,0.0304645,0.0532368,0.0225653,0.0421732,0.0175434,0.030991,0.0150709,0.0273784,0.0123526,0.0189085,0.0108362,0.017173,0.00869588,0.0127913,0.00686528,0.011817,0.00648302,0.00819705,0.00467063,0.00656974,0.00351785,0.00492959,0.00282292,0.00459512,0.00213027,0.00330211,0.00194398,0.00325833,0.00161113,0.00252436,0.00132296,0.00182954,0.00112042,0.00169302,0.000978084,0.00131762,0.000798339,0.00124476,0.000526398,0.000985477,0.000463597,0.000736164,0.000372377,0.000680195,0.000328232,0.000481023,0.000239955,0.000391446,0.000218788,0.000345438,0.000174031,0.000272101,0.000138933,0.000208467,0.000110944,0.000187948,8.44761e-05,0.000157265,7.95072e-05,0.000123806,6.70992e-05,0.000104116,5.1665e-05,7.32478e-05,4.11871e-05,
3600,0.481114,0.403575,0.48687,0.504931,0.526414,0.480677,0.446404,0.417413,0.472392,0.467383,0.454555,0.488647,0.502648,0.439574,0.478783,0.457339,0.445632,0.396932,0.488063,0.338879,0.400629,0.311634,0.323927,0.286081,0.279636,0.20702,0.282005,0.138002,0.273761,0.111455,0.179855,0.0754189,0.115997,0.0525637,0.0692998,0.0336114,0.0575659,0.0225653,0.0421732,0.0175434,0.028769,0.0150709,0.0273784,0.0123526,0.0189085,0.0108362,0.0159709,0.00869588,0.0127913,0.00736828,0.011817,0.00569679,0.00819705,0.00439818,0.00716699,0.00375238,0.0055482,0.00297271,0.00459512,0.00229678,0.00371922,0.00194398,0.00308915,0.00161113,0.00252436,0.00132296,0.00182954,0.00118075,0.00169302,0.00092565,0.00145192,0.000726821,0.00124476,0.000526398,0.000931724,0.000463597,0.000795361,0.000372377,0.000605507,0.000328232,0.000481023,0.000239955,0.000391446,0.000218788,0.000345438,0.000174031,0.000272101,0.000138933,0.000208467,0.000110944,0.000187948,8.44761e-05,0.000167198,7.95072e-05,0.000123806,6.70992e-05,0.000104116,4.88469e-05,7.32478e-05,4.11871e-05,
3800,0.481114,0.442011,0.48687,0.470217,0.569484,0.507381,0.472663,0.439191,0.472392,0.5001,0.454555,0.488647,0.530922,0.439574,0.478783,0.457339,0.445632,0.423394,0.488063,0.372766,0.436157,0.330199,0.323927,0.310603,0.303456,0.231322,0.282005,0.138002,0.293671,0.111455,0.202425,0.067877,0.126004,0.0525637,0.0743772,0.0336114,0.0575659,0.0242186,0.0421732,0.0175434,0.0272491,0.0150709,0.0273784,0.0132628,0.0189085,0.00969785,0.0169872,0.00869588,0.0127913,0.0078319,0.011817,0.00501755,0.00819705,0.00439818,0.00716699,0.00375238,0.00615671,0.00297271,0.00485041,0.00229678,0.00317476,0.00194398,0.00308915,0.00170064,0.00252436,0.00132296,0.00202774,0.00118075,0.00169302,0.00092565,0.00145192,0.000726821,0.00124476,0.000575449,0.000879061,0.000417237,0.000795361,0.000372377,0.000605507,0.000350114,0.000481023,0.000259251,0.000421069,0.000218788,0.000345438,0.000174031,0.000256125,0.000138933,0.000208467,0.000110944,0.000187948,9.01079e-05,0.000167198,7.95072e-05,0.000123806,6.70992e-05,0.000104116,5.13354e-05,7.76115e-05,4.11871e-05,
4000,0.481114,0.497383,0.459821,0.444569,0.540452,0.507381,0.502614,0.472907,0.472392,0.54547,0.454555,0.488647,0.530922,0.480534,0.478783,0.494952,0.445632,0.423394,0.488063,0.372766,0.436157,0.347093,0.356654,0.290097,0.303456,0.219529,0.282005,0.138002,0.278156,0.111455,0.171855,0.0737331,0.132579,0.047794,0.0743772,0.0366865,0.0575659,0.0242186,0.0446758,0.0175434,0.0296162,0.0150709,0.0273784,0.0132628,0.0218374,0.0103114,0.0186859,0.00869588,0.0127913,0.0078319,0.011817,0.00535206,0.00861463,0.00439818,0.00626169,0.00375238,0.00615671,0.00297271,0.00485041,0.00229678,0.00317476,0.00194398,0.00308915,0.00161335,0.00252436,0.00123967,0.00185569,0.00130233,0.00169302,0.00092565,0.00129191,0.000726821,0.00112633,0.0005446,0.000879061,0.000446404,0.000795361,0.000372377,0.000605507,0.000315103,0.000481023,0.000259251,0.000421069,0.000197931,0.000323929,0.00018625,0.000275868,0.000138933,0.000208467,0.000110944,0.000187948,9.01079e-05,0.00015645,7.95072e-05,0.000139006,6.70992e-05,9.56688e-05,5.13354e-05,7.76115e-05,3.86226e-05,
4200,0.481114,0.497383,0.49216,0.479645,0.540452,0.444788,0.467738,0.472907,0.472392,0.54547,0.423305,0.449179,0.463858,0.530876,0.478783,0.494952,0.445632,0.423394,0.488063,0.372766,0.436157,0.347093,0.387424,0.30549,0.324763,0.219529,0.282005,0.149908,0.278156,0.111455,0.151299,0.0678645,0.11994,0.0453272,0.0801981,0.0392761,0.0575659,0.0242186,0.0408012,0.0175434,0.0296162,0.0139522,0.0238884,0.0132628,0.0202671,0.0103114,0.0174402,0.00869588,0.0127913,0.00704871,0.0108144,0.00535206,0.00861463,0.00439818,0.00626169,0.00399085,0.00615671,0.00297271,0.00485041,0.00229678,0.00317476,0.00194398,0.00308915,0.00177311,0.00252436,0.00123967,0.00201475,0.00130233,0.00178136,0.00092565,0.00135651,0.000726821,0.00112633,0.0005446,0.000923014,0.000419619,0.000795361,0.000372377,0.000605507,0.000315103,0.000481023,0.000259251,0.000421069,0.000210543,0.000323929,0.00018625,0.000290617,0.000127144,0.000208467,0.000117951,0.000187948,9.01079e-05,0.00015645,8.70793e-05,0.000123437,6.70992e-05,0.000101161,5.56877e-05,7.76115e-05,3.86226e-05,
