mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
5210,0.868309,0.0504822,0.751943,0.516352,0.168699,0.192682,0.514386,0.148809,0.0521485,0.846623,0.476463,0.604493,0.714942,0.41421,0.0513902,0.6187,0.394851,0.0786839,0.474741,0.852919,0.575876,0.136664,0.164032,0.266612,0.57203,0.141802,0.399238,0.0545339,0.846975,0.760901,0.735894,0.540908,0.209402,0.681871,0.308158,0.176159,0.109619,0.0528719,0.118344,0.0504647,0.197387,0.0207389,0.191859,0.025309,0.0578771,0.0804514,0.064274,0.0654202,0.0942305,0.0473023,0.0705234,0.0667948,0.0723734,0.0585284,0.0812803,0.0525146,0.082063,0.0528137,0.0834657,0.0529303,0.0792642,0.056143,0.0800825,0.0537156,0.0758314,0.0560276,0.0748062,0.0584458,0.0757926,0.0529548,0.0815762,0.0547678,0.0814303,0.0542808,0.0807805,0.0541504,0.0828509,0.0535283,0.0794328,0.0547581,0.0798736,0.0549392,0.0797414,0.0550419,0.0796247,0.0551438,0.0803058,0.0548178,0.0799692,0.0550408,0.0796936,0.0551019,0.0795987,0.0551131,0.0791889,0.055595,0.0803725,0.0548684,0.0800176,0.0550086,
5220,0.843828,0.895685,0.161308,0.0143142,0.0575861,0.275032,0.355267,0.086203,0.188861,0.762659,0.409266,0.941193,0.856874,0.0466677,0.488642,0.41895,0.0766886,0.578826,0.0390896,0.875868,0.238788,0.871897,0.0605723,0.223002,0.499244,0.699845,0.52371,0.301615,0.336646,0.565319,0.160605,0.141802,0.164312,0.180781,0.209923,0.0051181,0.183338,0.0228679,0.191901,0.0250183,0.0802486,0.0546278,0.105891,0.045375,0.0823872,0.0616609,0.0650601,0.0646331,0.159189,0.035975,0.0743587,0.056143,0.0807279,0.0548877,0.0764902,0.0555874,0.0763165,0.0546977,0.0761203,0.0523926,0.065368,0.0636055,0.101776,0.0469594,0.0822464,0.0540365,0.0724092,0.0595095,0.0812052,0.0536537,0.0802537,0.0548069,0.0837505,0.0539011,0.0809704,0.0547004,0.0795266,0.0548744,0.078985,0.0551751,0.0798773,0.0549984,0.079687,0.0550386,0.0791514,0.0553615,0.0793408,0.0549232,0.0802948,0.0548671,0.0807501,0.0547008,0.0803463,0.0548439,0.0799671,0.0550811,0.080267,0.0549212,0.0799749,0.0549963,
5230,0.690235,0.269865,0.298691,0.68669,0.723967,0.444557,0.749964,0.0648911,0.749574,0.910679,0.30062,0.692365,0.708914,0.311395,0.212662,0.191589,0.672816,0.296547,0.403842,0.539498,0.325739,0.997291,0.747325,0.210617,0.429964,0.413934,0.287785,0.481784,0.202347,0.105041,0.189146,0.025313,0.158237,0.0419803,0.177466,0.0235527,0.0235353,0.0776983,0.0341232,0.115555,0.501779,0.300022,0.138114,0.0476017,0.0764902,0.0610569,0.0756414,0.0628801,0.0823226,0.0507334,0.0663816,0.0630358,0.10188,0.0445294,0.102549,0.0453681,0.0811399,0.0607286,0.0740902,0.0580181,0.0756335,0.0558725,0.084667,0.0511283,0.0771896,0.0586045,0.0798976,0.0547383,0.0801247,0.0544535,0.0832149,0.0534249,0.0819836,0.0531551,0.0806615,0.0539962,0.0812251,0.0547908,0.0813411,0.0549411,0.0795007,0.0550472,0.0803231,0.0547258,0.0804634,0.0546713,0.0799329,0.0550874,0.0803825,0.0548467,0.0798319,0.0549387,0.0802157,0.0548943,0.0800229,0.0549669,0.0799749,0.0549911,0.080167,0.0549374,
5240,0.630302,0.472415,0.376229,0.917721,0.640699,0.686033,0.34946,0.369838,0.282924,0.0613659,0.228806,0.492112,0.707199,0.871195,0.344053,0.247112,0.66791,0.276511,0.307564,0.0065834,0.499941,0.105041,0.0436031,0.0419803,0.624287,0.0252529,0.0235353,0.362895,0.298976,0.0648911,0.101363,0.269041,0.761082,0.217623,0.308742,0.0203626,0.199669,0.0528866,0.277986,0.025313,0.0807944,0.0727679,0.0769047,0.0533445,0.0801382,0.0449887,0.032212,0.102169,0.0765969,0.0599574,0.11921,0.0435657,0.108617,0.0404622,0.0782992,0.0585447,0.0793226,0.0545265,0.0832705,0.0534204,0.0831007,0.0542716,0.0817992,0.053153,0.100122,0.0469479,0.0859554,0.0516788,0.074212,0.0566071,0.0798382,0.0556004,0.080493,0.0543134,0.0812251,0.0540224,0.0813583,0.0544798,0.0803127,0.0548539,0.080497,0.0548427,0.0800349,0.0549262,0.0797968,0.0548676,0.0799464,0.0550653,0.0800036,0.0548936,0.0795635,0.0551041,0.0796772,0.0550532,0.0802822,0.054858,0.0799882,0.0550001,0.080224,0.0549374,
5250,0.746578,0.926763,0.917467,0.988434,0.348642,0.614586,0.994361,0.176633,0.152307,0.0065834,0.686681,0.69579,0.62374,0.0689163,0.493317,0.185476,0.153151,0.534905,0.672846,0.379245,0.520476,0.416855,0.086897,0.160053,0.360344,0.0181576,0.26309,0.0508451,0.401707,0.0419803,0.0453026,0.256374,0.323364,0.0455878,0.199271,0.0424002,0.0504217,0.0923149,0.161726,0.0493312,0.188438,0.0396978,0.102159,0.0423411,0.0679073,0.0602088,0.0872905,0.055592,0.0834437,0.0581093,0.103991,0.043539,0.0801989,0.052149,0.0906975,0.0533723,0.11834,0.0360337,0.0748331,0.054674,0.0819209,0.0525907,0.0764882,0.0567795,0.0789044,0.0561133,0.0780721,0.0562967,0.0812017,0.054932,0.0812394,0.0548947,0.0802205,0.0554727,0.0854559,0.0542685,0.0812095,0.0543018,0.0812494,0.0542722,0.0799496,0.0547294,0.0801182,0.0548863,0.0796956,0.0550305,0.0827692,0.0540435,0.0797812,0.055024,0.0796151,0.0550491,0.0803271,0.0549139,0.0800349,0.0549697,0.0800936,0.0549386,0.080006,0.0550373,
5260,0.257731,0.873931,0.932277,0.361793,0.502407,0.500043,0.615066,0.928212,0.29066,0.461377,0.669702,0.489505,0.139339,0.615294,0.196264,0.0844804,0.726145,0.728871,0.117876,0.0351116,0.0453026,0.0408041,0.133971,0.0823449,0.117539,0.0424002,0.025504,0.150256,0.870194,0.407583,0.994361,0.256413,0.728507,0.802114,0.424423,0.0192924,0.0579665,0.045928,0.0728813,0.0531334,0.103069,0.0345189,0.112741,0.0633898,0.0939548,0.0552937,0.106292,0.0435166,0.147074,0.0245128,0.1994,0.07319,0.0892293,0.0561209,0.153384,0.0391394,0.0711118,0.0571985,0.0748725,0.0604124,0.0823079,0.0530493,0.0797749,0.0552455,0.08549,0.053237,0.0765992,0.0561114,0.0822513,0.0534892,0.0766487,0.0566362,0.0764982,0.0571691,0.0813881,0.0547416,0.0813356,0.053851,0.0811194,0.054725,0.0805121,0.0550349,0.0798104,0.0548857,0.081222,0.0542587,0.0809903,0.0547228,0.0804247,0.0547941,0.080106,0.0549139,0.0802866,0.0548827,0.0800585,0.0549192,0.0799408,0.0550414,0.0800304,0.0549856,
5270,0.512311,0.443106,0.308454,0.566693,0.782679,0.110855,0.33835,0.105893,0.128776,0.322957,0.149099,0.766868,0.387814,0.0162446,0.794013,0.00301413,0.793193,0.225287,0.238698,0.529181,0.0414394,0.443289,0.952728,0.0144284,0.205778,0.570708,0.345619,0.963091,0.936726,0.0488223,0.952961,0.119417,0.278001,0.0209836,0.171448,0.0625632,0.0751295,0.0915393,0.16056,0.0369365,0.110838,0.0394107,0.0920694,0.0368709,0.133768,0.0337905,0.138276,0.035083,0.0512793,0.0686712,0.080538,0.0526053,0.071463,0.0573962,0.089719,0.0485781,0.0730393,0.0582173,0.0746916,0.0561921,0.0832244,0.0521659,0.0788683,0.0569361,0.0789417,0.0557018,0.0808811,0.053851,0.0816819,0.0546375,0.0838835,0.0533658,0.0768669,0.0568051,0.0808685,0.054742,0.080583,0.0548576,0.0806303,0.054754,0.0807535,0.0548846,0.0800665,0.055087,0.0798751,0.0553734,0.0803219,0.0549132,0.080853,0.0546689,0.0801525,0.0548445,0.0803033,0.0547383,0.0801526,0.0548522,0.0801396,0.0549195,0.0801594,0.0549254,
5280,0.0493804,0.185764,0.0852854,0.583339,0.0350142,0.510497,0.359451,0.674987,0.0997902,0.284028,0.400972,0.557035,0.199274,0.041106,0.205778,0.531834,0.401816,0.0166844,0.425238,0.0764443,0.863962,0.119417,0.315891,0.2391,0.0289865,0.817083,0.0267525,0.160109,0.124116,0.17102,0.852515,0.0368406,0.793731,0.673624,0.0600695,0.0701868,0.137375,0.0419324,0.198749,0.0345263,0.162135,0.00842791,0.0878751,0.041027,0.121995,0.0493738,0.0940978,0.0463765,0.139858,0.0336037,0.0751089,0.0572836,0.0755419,0.0588189,0.0776014,0.0565448,0.0517044,0.0675114,0.0776842,0.0566866,0.0743724,0.0608464,0.0858169,0.0537944,0.072261,0.0590537,0.0788355,0.0556767,0.0801293,0.0546304,0.0783116,0.0548846,0.0800665,0.0550041,0.082792,0.0544082,0.0810726,0.0548697,0.0806833,0.0543349,0.0812471,0.0544187,0.0792513,0.0554581,0.0807785,0.0546964,0.0801812,0.0548331,0.0805828,0.0547884,0.0801605,0.0549716,0.0801727,0.0549659,0.0801251,0.0549685,0.0800459,0.0549593,0.080275,0.054858,
5290,0.215363,0.736726,0.227068,0.778239,0.533678,0.499538,0.476425,0.624674,0.217134,0.871025,0.837636,0.101576,0.5134,0.976267,0.824946,0.310341,0.419618,0.243149,0.530489,0.0471771,0.876728,0.599111,0.802014,0.643213,0.351437,0.432243,0.0837655,0.588448,0.0125669,0.514004,0.0673057,0.0742382,0.0267525,0.106551,0.26111,0.0494963,0.0525455,0.0382203,0.277674,0.0264872,0.0553296,0.0854561,0.0946334,0.0435574,0.121995,0.0364179,0.12375,0.0460146,0.0522791,0.0709251,0.10238,0.0538641,0.0747291,0.0610128,0.069917,0.0621982,0.075557,0.0598858,0.0858168,0.0499728,0.078158,0.0570738,0.0698803,0.0572836,0.0715474,0.0590321,0.0797121,0.0556982,0.079106,0.0543619,0.0824524,0.0544016,0.0809304,0.05392,0.0784366,0.0556125,0.0778796,0.0560287,0.0798335,0.0551232,0.0804252,0.0546998,0.0805828,0.0547268,0.0796128,0.0554619,0.0799943,0.0551443,0.0801363,0.0550016,0.0802203,0.054845,0.0801694,0.0549026,0.0801796,0.0549297,0.0800857,0.0549837,0.0800676,0.054902,
5300,0.746509,0.510933,0.905847,0.309705,0.836074,0.725955,0.653831,0.175414,0.0819534,0.0268226,0.350033,0.354213,0.921481,0.810103,0.618236,0.758229,0.324783,0.576601,0.396724,0.0240996,0.50552,0.698709,0.218137,0.650668,0.892313,0.224617,0.0800491,0.170284,0.419583,0.0484223,0.425788,0.059068,0.0750371,0.605962,0.0812205,0.129459,0.106798,0.0742382,0.0409772,0.106551,0.0832785,0.0382203,0.0981704,0.0512758,0.146369,0.0269776,0.0844498,0.058435,0.057787,0.0714764,0.0948301,0.0489456,0.0752257,0.057354,0.097582,0.0455721,0.0712632,0.0568494,0.076955,0.0609281,0.0753196,0.0588242,0.0849344,0.0537811,0.0816175,0.0541999,0.0761489,0.0567747,0.0830355,0.0533919,0.0815175,0.0538183,0.0782837,0.0556997,0.0810967,0.054639,0.0793207,0.0550205,0.0805828,0.0545949,0.0780627,0.0556125,0.0807617,0.0546998,0.079819,0.05495,0.0799564,0.0548942,0.0801688,0.0549926,0.0797125,0.0551443,0.0803766,0.0548731,0.0800953,0.0550326,0.0801845,0.0549042,0.0799292,0.055029,
5310,0.245109,0.678097,0.370349,0.676932,0.000520675,0.527118,0.58574,0.271477,0.592793,0.9819,0.874026,0.446508,0.853873,0.1687,0.855842,0.449736,0.960057,0.898795,0.406965,0.133475,0.463302,0.00575351,0.00993122,0.652879,0.948679,0.0774782,0.187601,0.0484223,0.199004,0.118531,0.126526,0.0570517,0.575477,0.0240996,0.425254,0.0244995,0.187785,0.0538173,0.0528804,0.0790116,0.0954262,0.0524021,0.0608938,0.0512758,0.118618,0.0471613,0.0812205,0.0633,0.0789862,0.0621776,0.0818603,0.0558983,0.0962257,0.0551836,0.0773773,0.0549964,0.0780354,0.0529595,0.0829105,0.0529911,0.0724116,0.0590029,0.146369,0.0426468,0.0791792,0.0529703,0.0829145,0.0563622,0.08068,0.0545682,0.0808042,0.0540225,0.0768484,0.0566245,0.07916,0.0558521,0.0795265,0.0552931,0.0807805,0.05475,0.0812399,0.0542456,0.0805263,0.0547539,0.0810967,0.0544367,0.0801981,0.0549042,0.0799718,0.054918,0.0802801,0.0548151,0.0803107,0.0548704,0.0800813,0.0549964,0.0799152,0.0551153,0.0800318,0.0549566,
5320,0.172048,0.272167,0.587192,0.1687,0.855842,0.610892,0.472688,0.779144,0.344164,0.904779,0.48225,0.010252,0.10181,0.964935,0.181234,0.0270716,0.130895,0.889803,0.199004,0.654127,0.573022,0.542035,0.254664,0.871744,0.413056,0.0231546,0.0991456,0.0586315,0.0143621,0.102541,0.186438,0.488074,0.530272,0.0240996,0.594359,0.144343,0.136413,0.0526361,0.12345,0.0527952,0.156543,0.0341841,0.0689015,0.0494811,0.112812,0.052969,0.0954155,0.0514586,0.0721143,0.0597706,0.0758607,0.0578491,0.120392,0.0373376,0.0700515,0.0638694,0.0926335,0.0468426,0.0802213,0.0566495,0.0738596,0.0602754,0.07947,0.0551311,0.0802735,0.052858,0.0813179,0.0548735,0.0805518,0.0555431,0.0785721,0.0552193,0.0777764,0.0558408,0.0811687,0.0549973,0.0807798,0.0544594,0.0814752,0.0542494,0.0805497,0.0546896,0.0805731,0.0548259,0.0801546,0.0548882,0.0799429,0.0548238,0.0802525,0.0547741,0.0798933,0.0550074,0.0803734,0.0547856,0.080216,0.0548956,0.0800585,0.0549633,0.0800622,0.054918,
5330,0.365805,0.010252,0.820603,0.409132,0.22448,0.883406,0.780787,0.338129,0.71467,0.582527,0.250535,0.131301,0.251453,0.5766,0.404837,0.00114402,0.564645,0.59347,0.429495,0.264866,0.624065,0.0828739,0.238014,0.39381,0.364413,0.461777,0.625556,0.159864,0.354926,0.0764716,0.156543,0.116366,0.204937,0.0726791,0.88536,0.0600553,0.102475,0.0423834,0.126235,0.0447661,0.0599906,0.0564864,0.112372,0.0399686,0.491179,0.00597992,0.0720351,0.0570202,0.0727815,0.0641093,0.0763488,0.0606447,0.0964177,0.0443114,0.0814,0.0514644,0.0941374,0.0478519,0.103505,0.0450131,0.0782583,0.0524609,0.0724616,0.0589352,0.0818758,0.0552295,0.0803795,0.0542487,0.0815941,0.0540305,0.0808666,0.054029,0.0792212,0.0559165,0.0796028,0.0556731,0.0772851,0.056101,0.078016,0.0565523,0.0817748,0.0544635,0.0807574,0.0549458,0.0797924,0.0547536,0.079838,0.0548826,0.080382,0.0549991,0.0799505,0.0549637,0.080341,0.0548776,0.0801135,0.0549191,0.0801606,0.0549457,0.0801984,0.0549449,
5340,0.413516,0.0561866,0.43379,0.777536,0.373603,0.0858187,0.44339,0.814488,0.145787,0.811136,0.504754,0.522714,0.946634,0.71625,0.375831,0.392102,0.962736,0.415552,0.0981683,0.38451,0.20957,0.127337,0.566067,0.925746,0.912344,0.556813,0.523648,0.137933,0.615399,0.0474634,0.0946762,0.0209829,0.186291,0.0626672,0.520908,0.0295105,0.115078,0.167369,0.18729,0.0379206,0.287987,0.0354309,0.0865691,0.044036,0.0802949,0.0516099,0.0797338,0.054521,0.0998086,0.0497762,0.0920021,0.0515808,0.0804061,0.0550683,0.0918173,0.0524609,0.0690209,0.0570273,0.105189,0.0423834,0.0854876,0.0527708,0.0799353,0.0553313,0.0768431,0.0566656,0.0794344,0.0541649,0.078334,0.0555668,0.0824089,0.0544211,0.0813769,0.0541022,0.0804142,0.0546707,0.0818423,0.0544888,0.0780951,0.0562125,0.0789992,0.0549142,0.0795174,0.0553895,0.0799119,0.0550576,0.0804837,0.0548159,0.0798205,0.0551221,0.0801462,0.0549347,0.0800379,0.0550562,0.0804595,0.054799,0.08007,0.0550046,0.0800934,0.0549376,
5350,0.0404684,0.212719,0.0445644,0.749854,0.527797,0.411129,0.0340184,0.00254419,0.0595495,0.956215,0.664532,0.298645,0.842548,0.225037,0.985087,0.448217,0.183589,0.267664,0.356337,0.12107,0.957536,0.304327,0.286411,0.932105,0.753815,0.539849,0.352314,0.987216,0.796664,0.00259938,0.370432,0.00193716,0.354997,0.00255292,0.512794,0.0467891,0.0823255,0.0497422,0.112102,0.0407995,0.0883908,0.0420904,0.0708782,0.0636425,0.0142396,0.162628,0.0931584,0.0548978,0.093517,0.0488418,0.153732,0.0310371,0.0914623,0.0568139,0.086546,0.0523276,0.0804794,0.0556461,0.082581,0.0546706,0.0800368,0.0517835,0.0746233,0.0599685,0.0791331,0.0551321,0.0807525,0.0530529,0.0790428,0.0563704,0.0798449,0.0549752,0.0801384,0.0548248,0.0794059,0.055057,0.0799597,0.0546471,0.0789855,0.0555425,0.0819042,0.0535369,0.0806719,0.0548599,0.0803936,0.054799,0.0799833,0.0550453,0.0789348,0.0555781,0.0816187,0.0540877,0.0803237,0.0547895,0.0799638,0.0550046,0.0800947,0.0550073,0.0799416,0.0550308,
5360,0.0681193,0.837414,0.227283,0.881485,0.366363,0.84082,0.312344,0.999977,0.229906,0.196473,0.59066,0.603089,0.366887,0.529203,0.781048,0.00254419,0.23169,0.822609,0.604561,0.738207,0.220887,0.145638,0.321542,0.00255292,0.0455199,0.0128813,0.181896,0.0524746,0.410057,0.00193716,0.703944,0.00259938,0.452242,0.519836,0.215101,0.433898,0.0179814,0.147578,0.106374,0.0473765,0.121499,0.0378398,0.0949736,0.0483194,0.113453,0.0490391,0.0708782,0.0721086,0.100408,0.0550973,0.0857594,0.0520234,0.08148,0.0542421,0.0617369,0.0604669,0.0931366,0.0511696,0.0895192,0.0510541,0.0819818,0.0553164,0.0844518,0.0533278,0.0815243,0.055456,0.078093,0.0551496,0.0787308,0.0558722,0.0820633,0.0544672,0.0803778,0.0539557,0.082124,0.053811,0.0786216,0.055678,0.0798553,0.0547324,0.0788091,0.0551306,0.0811197,0.054573,0.0804259,0.0547104,0.0803938,0.0547757,0.0804459,0.0548208,0.079927,0.0550158,0.0799954,0.0549944,0.0798742,0.0550799,0.0800478,0.0550022,0.0804293,0.0548024,
5370,0.172384,0.387081,0.887482,0.640923,0.799203,0.633395,0.293482,0.89767,0.940854,0.659757,0.0681193,0.0400263,0.34774,0.0772804,0.244942,0.440619,0.363897,0.892934,0.773788,0.172813,0.469587,0.138498,0.84315,0.338091,0.175774,0.980799,0.379915,0.433621,0.455062,0.567589,0.00433611,0.552131,0.101132,0.0508259,0.100467,0.0586342,0.10225,0.0251949,0.15869,0.0345929,0.213507,0.0419055,0.0622673,0.0584034,0.0836968,0.0462783,0.0841084,0.0595498,0.108348,0.044401,0.0935786,0.0437629,0.0816725,0.0533278,0.0860705,0.0541347,0.0882907,0.0534978,0.0884902,0.0511618,0.0717727,0.0613667,0.0932534,0.0502125,0.105908,0.045536,0.0810118,0.0540638,0.0804542,0.0548772,0.0816075,0.0541789,0.0798644,0.0555592,0.0815249,0.0545851,0.0784235,0.0556295,0.0805313,0.05483,0.0802877,0.0549532,0.0801903,0.0549322,0.0798006,0.0549912,0.0796867,0.0550773,0.0797881,0.0550495,0.0802578,0.0547833,0.079949,0.0550947,0.0801764,0.0549113,0.0802651,0.0547669,0.0803258,0.0548621,
5380,0.912562,0.207886,0.622797,0.870239,0.811052,0.160593,0.77892,0.217487,0.93858,0.623035,0.63178,0.577651,0.84315,0.349449,0.975589,0.878972,0.618454,0.117981,0.955862,0.229707,0.917715,0.446362,0.73273,0.617585,0.625583,0.762376,0.330732,0.639475,0.0881414,0.66157,0.799203,0.0183135,0.418596,0.0314102,0.105928,0.0533668,0.116688,0.0321317,0.125038,0.0500655,0.17361,0.0253636,0.081743,0.0439865,0.0880298,0.0574937,0.090136,0.0539529,0.0707799,0.0628638,0.0736358,0.0573565,0.0758521,0.0621993,0.0998555,0.0479035,0.0702243,0.0604252,0.0767766,0.0566272,0.0818421,0.0578434,0.0825907,0.0560526,0.0864935,0.0511898,0.0819984,0.0545553,0.0791687,0.0539907,0.0778626,0.0562401,0.0789357,0.0553037,0.080598,0.0551544,0.0807459,0.0550964,0.0795196,0.0549087,0.0804832,0.0549979,0.0810087,0.0543604,0.0802914,0.0543086,0.0797983,0.0551899,0.0804095,0.0546885,0.0804289,0.0549114,0.0801108,0.0548706,0.0801768,0.0549325,0.0800209,0.0549889,0.0801657,0.054934,
5390,0.00133813,0.950076,0.499089,0.16548,0.458291,0.265631,0.105908,0.947716,0.89901,0.706844,0.917715,0.41665,0.49722,0.13919,0.261094,0.391796,0.713233,0.880201,0.718328,0.445851,0.359617,0.0319109,0.411463,0.228812,0.179793,0.702356,0.660727,0.501333,0.170518,0.170658,0.786046,0.0183135,0.108372,0.0314102,0.121625,0.083066,0.0859258,0.0431718,0.0522056,0.0831746,0.0767772,0.0460941,0.103416,0.0454393,0.0771473,0.0671887,0.0721642,0.052108,0.0835215,0.0592886,0.0897302,0.0541213,0.111749,0.042552,0.086375,0.0520752,0.079165,0.054507,0.077752,0.0556987,0.0807011,0.053433,0.0808145,0.0543334,0.0804037,0.0551544,0.0810257,0.0557891,0.077848,0.0562426,0.0798691,0.0566631,0.0799795,0.0545161,0.0813576,0.0543423,0.0792805,0.0549483,0.0798061,0.0550465,0.0806772,0.0546896,0.0790979,0.0551055,0.0790908,0.0550973,0.0795664,0.055124,0.0802647,0.0548547,0.0796836,0.0550504,0.0800548,0.0550554,0.0800235,0.0555378,0.0801476,0.0549879,0.0801936,0.0549422,
5400,0.476264,0.41665,0.376942,0.645927,0.598765,0.680007,0.434215,0.397306,0.0382208,0.242279,0.969037,0.10275,0.308699,0.107648,0.0576334,0.887113,0.574461,0.899507,0.854279,0.336367,0.390663,0.149151,0.289178,0.569979,0.480509,0.871728,0.272139,0.0125875,0.0448903,0.143693,0.13241,0.057012,0.134476,0.0346788,0.587522,0.00511169,0.0822833,0.0455425,0.703781,0.428735,0.36241,0.00333228,0.0860127,0.0487825,0.0737602,0.0473416,0.0688261,0.0590492,0.0769161,0.0569402,0.101444,0.0441857,0.0559767,0.0645727,0.0819388,0.0528646,0.0851254,0.0545197,0.0781328,0.0553111,0.0750607,0.0554133,0.0767248,0.0557607,0.0822701,0.0580033,0.0807782,0.0543217,0.0807011,0.056033,0.0845719,0.0520625,0.0798396,0.0545082,0.0804169,0.0550742,0.0800229,0.0550051,0.0801333,0.0552366,0.0801634,0.0549141,0.0800915,0.0546842,0.0795089,0.055391,0.0808684,0.0545122,0.0792805,0.0552048,0.0805274,0.0546246,0.0801515,0.0548569,0.0801855,0.0548296,0.0797767,0.0551081,0.0801462,0.054919,
5410,0.775001,0.88612,0.216715,0.107648,0.398427,0.0917193,0.731246,0.620581,0.889502,0.238049,0.0186078,0.188426,0.0706982,0.331269,0.846449,0.91088,0.759511,0.145073,0.88265,0.996178,0.340155,0.0499791,0.267335,0.171714,0.697107,0.0488383,0.647198,0.336575,0.567496,0.301279,0.363541,0.115923,0.328002,0.033419,0.107753,0.0513259,0.0845901,0.0669258,0.105554,0.0588213,0.133808,0.047172,0.144384,0.0503744,0.0854875,0.0527659,0.0678046,0.0580964,0.0932901,0.0540623,0.0882313,0.0549843,0.12345,0.0517323,0.0763364,0.0568139,0.0698873,0.0556728,0.0658866,0.0607359,0.0758084,0.0567785,0.101092,0.0474854,0.079254,0.0554513,0.08121,0.0540204,0.0797949,0.0547424,0.0803871,0.0554385,0.079575,0.0554591,0.0783925,0.0554346,0.0808488,0.0548922,0.0802758,0.0550268,0.0803771,0.0544573,0.0807837,0.0547338,0.0808442,0.0544169,0.0794162,0.055254,0.0802578,0.0547585,0.0802754,0.0549673,0.0802345,0.0548598,0.0802128,0.0548779,0.0800085,0.055055,0.0802245,0.0548805,
5420,0.391911,0.637017,0.165471,0.36531,0.0353425,0.586781,0.193908,0.873592,0.734545,0.87661,0.596164,0.533542,0.0978503,0.829255,0.617551,0.0488383,0.64509,0.168977,0.0688558,0.866373,0.41545,0.259275,0.140834,0.643138,0.000987458,0.500644,0.51195,0.137637,0.0912006,0.0498775,0.264314,0.116867,0.0940524,0.0798669,0.211896,0.0102465,0.338842,0.0928313,0.133321,0.0242328,0.0822138,0.0954674,0.104061,0.0431979,0.0729974,0.0450781,0.101862,0.0448859,0.0658866,0.0618757,0.0672871,0.0584922,0.0920589,0.0539829,0.0767186,0.0546984,0.0755056,0.0563666,0.0853118,0.0547424,0.073765,0.0574049,0.0816914,0.0527659,0.0761604,0.0566193,0.0801139,0.0548977,0.0809809,0.0544196,0.069742,0.0665731,0.0795063,0.0555308,0.0803583,0.0548214,0.075472,0.0579284,0.079195,0.0550814,0.0792436,0.0554709,0.0800975,0.0548422,0.0797349,0.0549227,0.080644,0.0545386,0.0804906,0.0548652,0.0802948,0.0548632,0.0800394,0.0549574,0.0802815,0.0548632,0.0801734,0.054936,0.0804134,0.0547807,
