noise,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
0.00316228,4414,0.99672,0.99756,0.9966,0.99572,0.99244,0.98916,0.9832,0.97568,0.96164,0.94032,0.91136,0.86944,0.8172,0.74892,0.69132,0.65916,0.68756,0.6992,0.70812,0.71868,0.7296,0.7296,0.73404,0.73724,0.7394,0.73956,0.74196,0.74412,0.73596,0.7348,0.74108,0.73732,0.73892,0.73668,0.73956,0.73916,0.73832,0.74016,0.74128,0.74408,0.74548,0.7446,0.73584,0.73156,0.74008,0.73564,0.73368,0.7304,0.70796,
0.00316228,4415,0.99516,0.99796,0.99704,0.99528,0.99216,0.98944,0.98368,0.97468,0.9604,0.93804,0.91364,0.86868,0.81592,0.74048,0.6866,0.67304,0.6868,0.6984,0.70596,0.71856,0.73212,0.72868,0.728,0.73808,0.74088,0.73856,0.73488,0.7404,0.73472,0.73892,0.74104,0.74288,0.73836,0.74096,0.73236,0.74368,0.74428,0.7412,0.74136,0.7414,0.73792,0.74676,0.73496,0.7354,0.74,0.73248,0.73004,0.72852,0.71428,
0.00316228,4416,0.99528,0.99804,0.99692,0.9952,0.99392,0.9902,0.98248,0.97508,0.96184,0.94244,0.9108,0.86928,0.80952,0.74356,0.6824,0.68276,0.67972,0.70036,0.70792,0.71092,0.72584,0.73916,0.74124,0.7378,0.73684,0.73904,0.73952,0.74044,0.73628,0.7404,0.7382,0.74264,0.73876,0.7464,0.74648,0.73728,0.7376,0.735,0.74192,0.74304,0.73804,0.73636,0.74752,0.74224,0.7374,0.7394,0.73412,0.72188,0.71216,
0.00316228,4417,0.99552,0.99796,0.99676,0.99512,0.99324,0.98872,0.9834,0.97448,0.96212,0.94244,0.90984,0.87108,0.81604,0.75316,0.69312,0.65868,0.6822,0.69744,0.71148,0.7164,0.73132,0.72976,0.73348,0.73636,0.742,0.743,0.74424,0.74596,0.74204,0.74204,0.74248,0.73948,0.74208,0.74112,0.73796,0.7376,0.74276,0.742,0.7404,0.73908,0.73524,0.73192,0.74076,0.73476,0.73408,0.73544,0.73152,0.7268,0.7156,
0.00316228,4418,0.99608,0.99776,0.9974,0.9948,0.99228,0.98876,0.98468,0.97548,0.96184,0.9394,0.91356,0.86824,0.8076,0.75112,0.69504,0.66808,0.68568,0.7014,0.71108,0.71828,0.72736,0.73656,0.73272,0.73756,0.73756,0.73296,0.73788,0.7364,0.7362,0.7352,0.73216,0.73504,0.73964,0.74636,0.73936,0.736,0.73976,0.74568,0.74532,0.73628,0.74912,0.743,0.74004,0.73016,0.74164,0.741,0.7254,0.72708,0.70808,
0.00316228,4419,0.99648,0.99804,0.99656,0.99528,0.99292,0.98772,0.98304,0.97576,0.9616,0.94184,0.9124,0.8704,0.8154,0.75076,0.68672,0.66956,0.67732,0.69488,0.71344,0.7228,0.72648,0.73228,0.73696,0.73548,0.73992,0.73344,0.74164,0.73616,0.74008,0.74312,0.74148,0.73928,0.73256,0.74024,0.73896,0.74168,0.74008,0.73696,0.74508,0.74296,0.73512,0.7398,0.73592,0.7406,0.73076,0.73308,0.73468,0.73068,0.70652,
0.00316228,4420,0.9958,0.99844,0.99656,0.99488,0.99284,0.98924,0.9836,0.97484,0.9596,0.94352,0.91004,0.87016,0.81524,0.74372,0.6912,0.6736,0.6824,0.6978,0.71228,0.7224,0.7326,0.73656,0.73524,0.73504,0.73664,0.74156,0.73916,0.7376,0.73992,0.73916,0.74336,0.7398,0.73732,0.7418,0.737,0.73432,0.73728,0.73696,0.7432,0.74028,0.74344,0.74168,0.73592,0.73624,0.73544,0.73136,0.73488,0.72764,0.71752,
0.00316228,4421,0.99612,0.998,0.99672,0.99472,0.99292,0.98876,0.98176,0.9736,0.96104,0.94432,0.91228,0.87404,0.81532,0.7438,0.6862,0.67084,0.67784,0.6946,0.7106,0.72268,0.72208,0.7328,0.73536,0.73956,0.73516,0.7416,0.73716,0.7426,0.74044,0.7402,0.74552,0.7374,0.73724,0.737,0.7392,0.74284,0.74024,0.73704,0.73708,0.73568,0.744,0.74552,0.74248,0.742,0.73748,0.7378,0.72692,0.7292,0.71936,
0.00316228,4422,0.99668,0.99776,0.99704,0.99528,0.99264,0.98824,0.98336,0.9754,0.96204,0.94228,0.91364,0.86908,0.81748,0.74556,0.69268,0.6666,0.6754,0.69936,0.71168,0.71604,0.73232,0.73436,0.74192,0.73596,0.73912,0.74084,0.73396,0.74084,0.73688,0.73812,0.73904,0.73912,0.7358,0.74228,0.73792,0.73924,0.73932,0.74072,0.74612,0.74348,0.7424,0.74084,0.7416,0.74072,0.73924,0.73324,0.73036,0.72596,0.72008,
0.00316228,4423,0.9958,0.9986,0.99704,0.99484,0.99264,0.99036,0.98252,0.97448,0.96076,0.9376,0.91564,0.87388,0.81172,0.74468,0.69,0.66884,0.6794,0.6946,0.71052,0.72092,0.7258,0.7328,0.73052,0.7384,0.74108,0.73792,0.73764,0.73652,0.74196,0.74028,0.73944,0.74304,0.74012,0.74144,0.74004,0.73912,0.7426,0.74048,0.74032,0.74432,0.7402,0.74548,0.73964,0.73816,0.73336,0.73224,0.7326,0.72644,0.71792,
0.00316228,4424,0.99664,0.998,0.99612,0.99596,0.99308,0.98896,0.98288,0.97468,0.9626,0.94048,0.9088,0.87256,0.81344,0.75232,0.6862,0.67076,0.68832,0.69488,0.7046,0.71956,0.72088,0.73508,0.73472,0.73972,0.73728,0.7392,0.74124,0.73572,0.74252,0.7372,0.74212,0.74096,0.74144,0.73904,0.74452,0.74224,0.73648,0.72928,0.73764,0.73568,0.74012,0.7422,0.739,0.73748,0.73432,0.73524,0.73544,0.72408,0.71384,
0.00316228,4425,0.99544,0.998,0.9974,0.99544,0.99244,0.98896,0.98288,0.97552,0.96244,0.9386,0.9114,0.87032,0.81156,0.74104,0.69072,0.67456,0.68612,0.70024,0.71048,0.71508,0.72376,0.73356,0.7294,0.73692,0.74424,0.74008,0.74304,0.73664,0.73504,0.73496,0.73504,0.74704,0.74416,0.73892,0.7444,0.74116,0.74212,0.73928,0.7394,0.73404,0.74148,0.74328,0.74684,0.73176,0.7378,0.73708,0.73316,0.72788,0.71,
0.00316228,4426,0.99532,0.99764,0.99644,0.99488,0.99324,0.98832,0.98356,0.97412,0.96236,0.94052,0.912,0.87,0.81444,0.74668,0.69052,0.67492,0.679,0.6992,0.71032,0.72348,0.72516,0.72632,0.73224,0.73264,0.73752,0.73544,0.74176,0.74136,0.74196,0.7448,0.74452,0.7356,0.74168,0.73604,0.74308,0.73904,0.73636,0.74024,0.74292,0.74532,0.743,0.73732,0.73124,0.74436,0.7372,0.73564,0.73112,0.72788,0.71608,
0.00316228,4427,0.99628,0.99792,0.99712,0.99436,0.99292,0.98916,0.98396,0.97312,0.96104,0.94168,0.91328,0.8672,0.81272,0.74708,0.68884,0.66856,0.67712,0.6958,0.71184,0.72416,0.727,0.73804,0.73832,0.7292,0.73608,0.74236,0.73624,0.7342,0.73788,0.7414,0.74376,0.741,0.739,0.74348,0.73644,0.74172,0.73812,0.73636,0.7352,0.73872,0.7344,0.73628,0.73644,0.74496,0.74112,0.73352,0.73256,0.7226,0.71284,
0.00316228,4428,0.9954,0.99816,0.99668,0.9952,0.99244,0.98852,0.98372,0.9754,0.96016,0.9428,0.91232,0.87252,0.81244,0.7456,0.69004,0.67252,0.68288,0.69772,0.7104,0.71884,0.72956,0.73248,0.72972,0.735,0.7452,0.74164,0.74016,0.73704,0.74256,0.73916,0.7454,0.737,0.74204,0.74516,0.73776,0.733,0.73964,0.74296,0.74248,0.74056,0.73932,0.74632,0.74156,0.73324,0.74684,0.73928,0.73872,0.72448,0.71552,
0.00316228,4429,0.99572,0.99796,0.99652,0.99488,0.99316,0.9896,0.98232,0.97628,0.96156,0.94228,0.9088,0.87248,0.81672,0.7444,0.68284,0.6708,0.68016,0.70264,0.70848,0.71896,0.72372,0.7308,0.73448,0.73508,0.7396,0.73728,0.7374,0.74104,0.73856,0.74092,0.74232,0.74188,0.74152,0.7364,0.73788,0.7418,0.74232,0.73788,0.73432,0.73996,0.74296,0.7424,0.74188,0.73636,0.7354,0.73372,0.72996,0.72376,0.71372,
0.00316228,4430,0.99564,0.998,0.99736,0.9956,0.99248,0.98912,0.98308,0.97504,0.96048,0.94156,0.91152,0.87032,0.81676,0.74628,0.68656,0.671,0.68444,0.70164,0.70744,0.71004,0.72088,0.73452,0.7358,0.73376,0.73396,0.7374,0.74048,0.73904,0.73672,0.73956,0.7402,0.739,0.73628,0.73924,0.73612,0.7418,0.74248,0.74308,0.74304,0.74188,0.74608,0.73888,0.73676,0.73536,0.73976,0.7362,0.7372,0.729,0.71064,
0.00316228,4431,0.99632,0.99788,0.99728,0.99548,0.9928,0.98816,0.98256,0.976,0.96084,0.93916,0.91228,0.87072,0.81028,0.74868,0.68508,0.6682,0.68432,0.69428,0.71124,0.71312,0.72796,0.7354,0.73888,0.73824,0.73892,0.73804,0.74048,0.73808,0.7384,0.73916,0.74716,0.73544,0.74004,0.7412,0.74004,0.74124,0.73096,0.73804,0.7358,0.7374,0.74052,0.73756,0.74292,0.73748,0.73676,0.73456,0.73724,0.73216,0.7164,
0.00316228,4432,0.9956,0.998,0.997,0.99372,0.99268,0.98928,0.9836,0.97564,0.96516,0.94312,0.9154,0.86908,0.81768,0.75084,0.68552,0.66436,0.6836,0.69816,0.71032,0.71696,0.72888,0.72844,0.7328,0.73592,0.73652,0.73732,0.73724,0.73952,0.73924,0.74288,0.74192,0.74068,0.74116,0.74324,0.74128,0.73676,0.7382,0.7432,0.74608,0.7372,0.73988,0.7376,0.74356,0.73592,0.73848,0.7354,0.73504,0.7298,0.71052,
0.00316228,4433,0.9954,0.99776,0.9964,0.9944,0.99268,0.99008,0.98344,0.97416,0.9606,0.9424,0.91092,0.86912,0.81536,0.74748,0.68844,0.66912,0.67596,0.69456,0.71136,0.71724,0.72524,0.72952,0.7328,0.73776,0.73732,0.74016,0.74152,0.74544,0.7406,0.7328,0.7366,0.73448,0.73804,0.73856,0.73892,0.74252,0.738,0.741,0.74592,0.7414,0.73992,0.74652,0.74656,0.73892,0.73424,0.73228,0.72772,0.72232,0.70712,
0.00316228,4434,0.99624,0.99844,0.997,0.99536,0.99332,0.99068,0.98296,0.9732,0.9608,0.94076,0.91176,0.87512,0.81768,0.74552,0.68368,0.6668,0.68072,0.70076,0.71124,0.71844,0.73092,0.72768,0.73392,0.73696,0.73876,0.73832,0.74136,0.7484,0.73752,0.74012,0.74056,0.73952,0.73944,0.73348,0.7418,0.7398,0.74256,0.7404,0.73912,0.73724,0.7356,0.73912,0.74488,0.7366,0.74204,0.73356,0.73056,0.72832,0.71928,
0.00316228,4435,0.99568,0.99752,0.99624,0.99528,0.99284,0.98852,0.9814,0.9744,0.96304,0.94448,0.90972,0.87052,0.81276,0.7478,0.69216,0.67168,0.68688,0.69968,0.71028,0.72072,0.72572,0.733,0.73812,0.73004,0.736,0.73888,0.7394,0.7336,0.7312,0.73776,0.74108,0.74032,0.73824,0.7414,0.74572,0.73476,0.7402,0.73988,0.73408,0.73784,0.74336,0.736,0.74476,0.73712,0.74472,0.7356,0.7324,0.72416,0.708,
0.00316228,4436,0.99536,0.99772,0.99656,0.99556,0.99288,0.98932,0.98424,0.97412,0.96096,0.93832,0.91272,0.87152,0.81932,0.74472,0.68488,0.67388,0.68364,0.69624,0.7094,0.7258,0.73288,0.73252,0.73852,0.74176,0.7368,0.7346,0.74096,0.74372,0.74388,0.73864,0.73832,0.73552,0.74072,0.74012,0.74332,0.74,0.7428,0.73332,0.73388,0.74484,0.73964,0.73892,0.73716,0.73752,0.73972,0.73248,0.73056,0.73076,0.71616,
0.00316228,4437,0.99608,0.99788,0.99676,0.99496,0.99296,0.98836,0.98196,0.97416,0.96108,0.94208,0.91056,0.87196,0.8142,0.74504,0.69132,0.669,0.6814,0.69396,0.70756,0.72124,0.72368,0.73528,0.7332,0.73648,0.73724,0.73876,0.7352,0.73744,0.7418,0.74564,0.74016,0.74636,0.73832,0.73872,0.74276,0.74308,0.73792,0.73964,0.74008,0.74004,0.74312,0.73792,0.7326,0.73816,0.73404,0.74176,0.73476,0.72284,0.71812,
0.00316228,4438,0.9954,0.9976,0.99748,0.995,0.99332,0.98972,0.98292,0.9748,0.96152,0.9416,0.91188,0.869,0.80692,0.7492,0.68564,0.67252,0.68332,0.69748,0.7124,0.71544,0.73796,0.7312,0.73248,0.74448,0.7386,0.74028,0.73944,0.73724,0.74032,0.73836,0.74848,0.73896,0.7406,0.735,0.74496,0.73956,0.7386,0.73688,0.74416,0.73768,0.74292,0.74308,0.73672,0.73848,0.73256,0.73216,0.72744,0.72216,0.71596,
0.00316228,4439,0.99612,0.99776,0.99712,0.9956,0.9932,0.98976,0.981,0.97692,0.96064,0.94136,0.91328,0.87008,0.81368,0.74696,0.68668,0.67016,0.68352,0.69484,0.71276,0.72128,0.72612,0.72908,0.73364,0.73876,0.73288,0.7374,0.73568,0.74204,0.73748,0.74296,0.74092,0.73728,0.74184,0.7424,0.73776,0.7348,0.74076,0.7412,0.74192,0.7402,0.74128,0.74356,0.74352,0.7354,0.73176,0.73456,0.73584,0.72156,0.71496,
0.00316228,4440,0.99592,0.99876,0.99688,0.99512,0.99288,0.98944,0.98368,0.97276,0.95948,0.94348,0.914,0.86768,0.81264,0.74832,0.68452,0.66704,0.68784,0.69932,0.7142,0.72012,0.72512,0.73964,0.73464,0.73408,0.7382,0.73592,0.73868,0.73952,0.74608,0.7408,0.73992,0.74188,0.7344,0.73408,0.74076,0.73912,0.74052,0.7418,0.74648,0.7404,0.7358,0.73132,0.73636,0.7356,0.7412,0.73608,0.73372,0.72608,0.7132,
0.00316228,4441,0.99648,0.9978,0.99684,0.99492,0.99268,0.98944,0.98232,0.97628,0.9636,0.94372,0.9098,0.87256,0.82144,0.74444,0.69136,0.66068,0.68336,0.69784,0.71008,0.71772,0.72912,0.72912,0.73128,0.73964,0.73836,0.74264,0.73972,0.73872,0.74404,0.74176,0.7404,0.7414,0.7402,0.74028,0.73584,0.7406,0.7414,0.74044,0.7392,0.743,0.73848,0.73776,0.73932,0.74064,0.73804,0.73376,0.73188,0.72424,0.71996,
0.00316228,4442,0.99664,0.99804,0.99728,0.99564,0.99256,0.98952,0.98428,0.97564,0.9614,0.942,0.91436,0.86824,0.81672,0.7454,0.6852,0.66808,0.68288,0.70048,0.70652,0.71872,0.72508,0.73136,0.73976,0.74312,0.73964,0.7434,0.74052,0.73536,0.73316,0.7346,0.73932,0.73856,0.73944,0.74108,0.73584,0.73884,0.7356,0.74596,0.7408,0.7376,0.74436,0.73856,0.73588,0.74128,0.73812,0.73524,0.73768,0.72552,0.71568,
0.00316228,4443,0.99624,0.99816,0.99688,0.99536,0.9928,0.98928,0.98332,0.97476,0.96372,0.94396,0.91764,0.87508,0.81556,0.74424,0.6914,0.6656,0.67428,0.70148,0.71204,0.7158,0.725,0.73056,0.73848,0.73192,0.7342,0.73416,0.74372,0.73456,0.7416,0.73884,0.7362,0.74504,0.74316,0.74576,0.73472,0.73692,0.7356,0.73952,0.73988,0.7372,0.74476,0.73992,0.73688,0.73964,0.73556,0.73564,0.72952,0.72232,0.71264,
0.00316228,4444,0.99628,0.99816,0.99692,0.9956,0.99408,0.9892,0.98404,0.9772,0.9618,0.94452,0.9122,0.87276,0.81484,0.7434,0.69172,0.66924,0.6778,0.68976,0.70944,0.71568,0.72536,0.73324,0.7274,0.74044,0.742,0.7364,0.74,0.73776,0.73964,0.73476,0.7404,0.73976,0.74256,0.74244,0.74408,0.74216,0.74288,0.73636,0.7342,0.74024,0.74176,0.73868,0.74408,0.7458,0.74248,0.73472,0.72996,0.73224,0.71604,
0.00316228,4445,0.99636,0.998,0.99692,0.99496,0.9932,0.98928,0.98424,0.97456,0.9602,0.93976,0.91384,0.87064,0.81648,0.74724,0.69012,0.65956,0.67928,0.6976,0.71672,0.72404,0.72528,0.73428,0.73876,0.73768,0.73788,0.73168,0.737,0.7378,0.7374,0.74292,0.74288,0.74084,0.73368,0.74404,0.74064,0.73908,0.7352,0.74264,0.7382,0.73644,0.73784,0.73676,0.73988,0.741,0.74124,0.73748,0.73416,0.72568,0.715,
0.00316228,4446,0.99572,0.9974,0.99708,0.99544,0.9928,0.99048,0.98344,0.97516,0.95932,0.94432,0.91012,0.87084,0.81436,0.745,0.68564,0.67204,0.68172,0.69808,0.7098,0.71892,0.72184,0.72232,0.73052,0.73656,0.73928,0.73588,0.7386,0.74288,0.7404,0.7392,0.73988,0.74216,0.74076,0.73572,0.74288,0.73944,0.73876,0.73856,0.74632,0.73188,0.74044,0.74392,0.74168,0.73524,0.733,0.7342,0.73076,0.73216,0.71556,
0.00316228,4447,0.99588,0.99744,0.99728,0.99528,0.99288,0.98864,0.98404,0.97412,0.96176,0.9392,0.91124,0.87332,0.81164,0.74392,0.69232,0.67104,0.68312,0.69368,0.70708,0.71832,0.73264,0.73112,0.73204,0.7376,0.73176,0.74032,0.738,0.74224,0.7384,0.73156,0.73452,0.7422,0.737,0.7422,0.73828,0.73788,0.7364,0.73752,0.74088,0.73604,0.7404,0.74192,0.74076,0.74052,0.73912,0.73016,0.733,0.729,0.71848,
0.00316228,4448,0.99524,0.99784,0.99704,0.9952,0.99192,0.98856,0.98276,0.97532,0.95988,0.94076,0.91156,0.86456,0.81052,0.74364,0.69108,0.6692,0.68428,0.69912,0.7138,0.71544,0.7244,0.73092,0.72912,0.7308,0.73276,0.73972,0.74172,0.73436,0.74048,0.73872,0.74208,0.74136,0.74228,0.73584,0.74244,0.74012,0.7362,0.74184,0.73832,0.741,0.73712,0.73412,0.73124,0.74104,0.74208,0.73648,0.73212,0.72748,0.70992,
0.00316228,4449,0.99572,0.99764,0.99748,0.99464,0.99312,0.98836,0.98288,0.97376,0.9622,0.9432,0.912,0.86944,0.81728,0.74032,0.68836,0.67116,0.67796,0.69852,0.7156,0.72012,0.72788,0.73344,0.73812,0.73548,0.7414,0.73792,0.7436,0.73932,0.73592,0.74044,0.74028,0.74036,0.73936,0.74016,0.7408,0.74032,0.74016,0.74012,0.73404,0.74084,0.7434,0.74176,0.74304,0.73416,0.73508,0.73492,0.73144,0.72552,0.7148,
0.00316228,4450,0.99572,0.99772,0.997,0.99548,0.99196,0.98836,0.98244,0.97488,0.95732,0.94264,0.90956,0.86888,0.81424,0.74364,0.68536,0.67952,0.678,0.7004,0.71448,0.71676,0.72968,0.72796,0.74224,0.74064,0.74116,0.73772,0.7356,0.736,0.74324,0.7396,0.7392,0.73944,0.72972,0.74544,0.7396,0.74024,0.74468,0.74284,0.74164,0.74448,0.7294,0.73904,0.73748,0.73896,0.73992,0.73336,0.7344,0.72872,0.71264,
0.00316228,4451,0.9962,0.99808,0.99716,0.99536,0.99316,0.98964,0.98316,0.976,0.9638,0.93952,0.91272,0.8708,0.81468,0.75072,0.69172,0.66136,0.67656,0.6936,0.71144,0.72384,0.72896,0.72996,0.73508,0.73548,0.73688,0.7392,0.74548,0.73708,0.73512,0.73812,0.73464,0.7452,0.7424,0.74348,0.74164,0.7412,0.7402,0.74536,0.7388,0.74356,0.74064,0.73752,0.73436,0.73356,0.73796,0.73412,0.73472,0.73232,0.71836,
0.00316228,4452,0.99576,0.99828,0.99708,0.99484,0.99132,0.98972,0.98292,0.975,0.95896,0.93988,0.90956,0.86956,0.81508,0.74856,0.69016,0.67352,0.675,0.70064,0.70772,0.72144,0.72292,0.73524,0.73336,0.73096,0.74124,0.73728,0.73692,0.73556,0.7362,0.73928,0.738,0.73968,0.73544,0.74052,0.73844,0.73996,0.74224,0.74476,0.73664,0.74548,0.73916,0.7348,0.74012,0.73504,0.73852,0.73728,0.73472,0.72904,0.71816,
0.00316228,4453,0.99524,0.99796,0.99732,0.9948,0.99272,0.9894,0.98324,0.97532,0.96012,0.944,0.91112,0.86424,0.8154,0.74916,0.68828,0.67132,0.68004,0.69224,0.706,0.72856,0.71904,0.7314,0.73432,0.73384,0.73792,0.73824,0.73948,0.73652,0.74736,0.74076,0.74012,0.73524,0.73656,0.74408,0.7396,0.743,0.73848,0.74216,0.73724,0.7404,0.744,0.74016,0.7318,0.74164,0.73268,0.73524,0.73164,0.72464,0.71068,
0.00316228,4454,0.99604,0.99748,0.99656,0.99436,0.99272,0.98924,0.9834,0.97496,0.96068,0.94248,0.912,0.87188,0.81324,0.74696,0.68608,0.66744,0.6776,0.69628,0.71184,0.71696,0.71904,0.7336,0.7394,0.73588,0.74048,0.74032,0.73796,0.73644,0.73888,0.74364,0.74208,0.73688,0.74396,0.74436,0.73148,0.74164,0.73924,0.7382,0.743,0.74436,0.7372,0.73976,0.7378,0.73616,0.73336,0.74148,0.73296,0.72736,0.71276,
0.00316228,4455,0.99576,0.99772,0.99604,0.996,0.99244,0.98912,0.98428,0.97304,0.96116,0.94408,0.91256,0.87336,0.81128,0.74224,0.68012,0.67612,0.6862,0.69408,0.70836,0.72272,0.72368,0.72932,0.7318,0.73916,0.74396,0.73672,0.74184,0.74276,0.73988,0.73776,0.73856,0.74056,0.74144,0.74132,0.74144,0.74064,0.73896,0.73484,0.73732,0.7404,0.74108,0.73944,0.7368,0.74728,0.73612,0.73604,0.73284,0.72964,0.7216,
0.00316228,4456,0.99568,0.9976,0.99728,0.99536,0.99264,0.98868,0.98224,0.9748,0.9616,0.94388,0.91264,0.87272,0.8158,0.74516,0.68836,0.67004,0.67244,0.69644,0.71136,0.7216,0.72448,0.73176,0.73456,0.73576,0.73704,0.73692,0.73576,0.74092,0.7366,0.73948,0.7382,0.73716,0.7454,0.73964,0.73584,0.741,0.74284,0.73664,0.73492,0.74216,0.74368,0.7396,0.74092,0.74304,0.7366,0.73212,0.72568,0.7292,0.70472,
0.00316228,4457,0.9952,0.998,0.99672,0.996,0.99336,0.98872,0.98452,0.97384,0.96136,0.94268,0.91188,0.86748,0.81556,0.74572,0.6918,0.67188,0.67496,0.695,0.71432,0.7188,0.73136,0.73248,0.73716,0.73272,0.73592,0.74188,0.737,0.73476,0.7402,0.73804,0.7418,0.74528,0.74184,0.7406,0.74108,0.73784,0.74,0.745,0.74104,0.73112,0.7368,0.7432,0.73748,0.74056,0.73804,0.72936,0.73388,0.72796,0.7136,
0.00316228,4458,0.99592,0.99756,0.9968,0.996,0.99304,0.9888,0.9822,0.97432,0.96276,0.94124,0.91552,0.87392,0.81832,0.74456,0.6874,0.66484,0.67996,0.69704,0.71344,0.7184,0.7264,0.73504,0.73988,0.7382,0.73872,0.7396,0.74004,0.74116,0.73884,0.73748,0.74708,0.74556,0.74076,0.73756,0.73992,0.73424,0.73748,0.7424,0.73728,0.73816,0.74908,0.7374,0.74344,0.74288,0.73736,0.7368,0.7346,0.7274,0.71192,
0.00316228,4459,0.996,0.99816,0.99696,0.99612,0.99268,0.99032,0.98388,0.9746,0.96256,0.94048,0.91264,0.87468,0.81756,0.75092,0.69056,0.66752,0.67808,0.69384,0.70808,0.72052,0.72368,0.7352,0.73644,0.74012,0.74132,0.74508,0.7386,0.73932,0.7372,0.74324,0.73752,0.74076,0.733,0.7386,0.7424,0.73952,0.73844,0.74748,0.73528,0.74092,0.7402,0.74628,0.74,0.74228,0.73968,0.73016,0.7336,0.7262,0.7206,
0.00316228,4460,0.9958,0.99836,0.99676,0.99512,0.99304,0.98924,0.98412,0.9732,0.9634,0.94028,0.91136,0.87212,0.8146,0.75072,0.69632,0.666,0.67668,0.69476,0.70064,0.71808,0.72308,0.7332,0.73488,0.73232,0.74012,0.74704,0.7402,0.73532,0.73532,0.74448,0.73504,0.74084,0.73884,0.73864,0.73944,0.73652,0.73224,0.73592,0.739,0.74032,0.73744,0.74364,0.74352,0.73652,0.74328,0.73992,0.73432,0.72512,0.71736,
0.00316228,4461,0.99628,0.9982,0.9966,0.9952,0.99372,0.9892,0.98268,0.97544,0.9608,0.94164,0.91136,0.87092,0.8186,0.73964,0.69196,0.66884,0.67464,0.70028,0.706,0.71828,0.72308,0.7298,0.73836,0.7342,0.74464,0.73864,0.74088,0.73948,0.74196,0.74096,0.7422,0.74148,0.74192,0.73948,0.74604,0.7414,0.74152,0.73672,0.73864,0.74384,0.74072,0.73788,0.74412,0.73388,0.73172,0.73208,0.73736,0.72812,0.71188,
0.00316228,4462,0.99608,0.99776,0.99668,0.99456,0.99232,0.99024,0.98272,0.97388,0.96188,0.94168,0.91428,0.86896,0.81872,0.73884,0.6946,0.6716,0.67584,0.6984,0.71372,0.72072,0.72972,0.73864,0.73352,0.73516,0.73896,0.74596,0.7408,0.73896,0.7356,0.73788,0.73752,0.74332,0.73708,0.74168,0.74456,0.73968,0.743,0.73376,0.7356,0.73416,0.7432,0.73492,0.74172,0.73944,0.73888,0.73732,0.73104,0.72568,0.71644,
0.00316228,4463,0.99632,0.99804,0.99696,0.99588,0.99192,0.98864,0.98272,0.9766,0.9622,0.94296,0.91372,0.87476,0.81028,0.74856,0.69364,0.663,0.67552,0.68932,0.71112,0.72176,0.72636,0.73116,0.73832,0.73684,0.74152,0.74376,0.73976,0.74092,0.74012,0.74128,0.7366,0.74064,0.73916,0.74136,0.74224,0.74392,0.73788,0.74104,0.73472,0.74064,0.74028,0.72928,0.741,0.73784,0.73348,0.73872,0.73132,0.7266,0.7184,
0.00316228,4464,0.99504,0.99844,0.996,0.99476,0.99316,0.98872,0.98372,0.9744,0.95924,0.9398,0.91104,0.8748,0.816,0.74672,0.68596,0.66708,0.67908,0.70376,0.71392,0.7238,0.72828,0.72904,0.74128,0.7366,0.74172,0.73504,0.73088,0.73712,0.73472,0.73968,0.741,0.73736,0.73456,0.74204,0.74076,0.7406,0.73896,0.74136,0.74056,0.74304,0.73416,0.73904,0.73648,0.73664,0.73728,0.73356,0.73112,0.72496,0.71268,
0.00316228,4465,0.99648,0.99788,0.99732,0.99508,0.99276,0.98928,0.9854,0.97548,0.96072,0.94264,0.91504,0.87292,0.81524,0.7468,0.68736,0.6694,0.67992,0.69576,0.71028,0.72024,0.7244,0.73008,0.73996,0.73196,0.74268,0.73892,0.74308,0.73456,0.73648,0.7374,0.743,0.73636,0.7426,0.736,0.73812,0.74524,0.73992,0.74108,0.74136,0.7444,0.74548,0.73696,0.73784,0.73616,0.73852,0.73556,0.72912,0.72672,0.7138,
0.00316228,4466,0.99628,0.9976,0.99752,0.99552,0.9932,0.98956,0.9826,0.9748,0.96224,0.94344,0.91504,0.87036,0.81124,0.7454,0.69284,0.66976,0.67904,0.70208,0.71076,0.72288,0.72892,0.73824,0.73708,0.73616,0.73356,0.73812,0.7358,0.73736,0.73272,0.74292,0.74304,0.73484,0.73944,0.73728,0.7412,0.73972,0.74508,0.74184,0.74388,0.74276,0.735,0.73344,0.74104,0.73868,0.74128,0.73744,0.73528,0.72844,0.71628,
0.00316228,4467,0.99596,0.99792,0.99696,0.99588,0.99312,0.9882,0.98232,0.97472,0.96212,0.94024,0.91256,0.87452,0.81452,0.75036,0.693,0.66156,0.68072,0.6982,0.71104,0.71584,0.7254,0.73116,0.73768,0.73212,0.7342,0.73936,0.73984,0.74036,0.73736,0.73768,0.74112,0.73196,0.7338,0.74356,0.74468,0.74204,0.7406,0.7416,0.74608,0.73612,0.7364,0.73532,0.74484,0.73556,0.73344,0.7346,0.73764,0.72328,0.70948,
