mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
11400,0.518868,0.553191,0.596154,0.59375,0.552083,0.461538,0.638095,0.547368,0.55102,0.509804,0.548077,0.510417,0.613861,0.505051,0.583333,0.630435,0.670213,0.566038,0.659574,0.54717,0.616162,0.594059,0.621359,0.494845,0.546392,0.563107,0.581633,0.539216,0.473684,0.571429,0.589286,0.579545,0.54902,0.530612,0.5,0.575472,0.69697,0.554455,0.59,0.62,0.494949,0.544554,0.71134,0.592233,0.576577,0.505618,0.650943,0.531915,0.574468,0.632075,0.517241,0.654867,0.470588,0.695652,0.625,0.557692,0.622642,0.56383,0.524272,0.670103,0.639175,0.601942,0.625,0.5625,0.608247,0.504854,0.518519,0.619565,0.568182,0.580357,0.552381,0.557895,0.621359,0.515464,0.606383,0.566038,0.659574,0.59434,0.536082,0.631068,0.555556,0.574257,0.65,0.55,0.584906,0.638298,0.643564,0.545455,0.583333,0.596154,0.584158,0.565657,0.647619,0.631579,0.686047,0.578947,0.637255,0.591837,0.545455,0.511111,
11600,0.663551,0.602151,0.58427,0.594595,0.591398,0.663551,0.634615,0.666667,0.538462,0.614583,0.62037,0.706522,0.552083,0.605769,0.522222,0.618182,0.546296,0.521739,0.528302,0.638298,0.586777,0.620253,0.601852,0.521739,0.558824,0.632653,0.633663,0.676768,0.645833,0.711538,0.594595,0.561798,0.565657,0.613861,0.677419,0.570093,0.56701,0.543689,0.560748,0.666667,0.660194,0.649485,0.583333,0.608696,0.572917,0.605769,0.686275,0.632653,0.604396,0.568807,0.680851,0.575472,0.618182,0.7,0.537634,0.719626,0.676471,0.704082,0.670213,0.603774,0.685393,0.630631,0.637255,0.622449,0.574074,0.652174,0.666667,0.561224,0.55102,0.578431,0.597938,0.563107,0.582524,0.659794,0.622449,0.568627,0.580952,0.652632,0.631068,0.608247,0.544444,0.7,0.666667,0.602041,0.578947,0.619048,0.6,0.495238,0.626087,0.564706,0.58,0.69,0.494624,0.738318,0.689655,0.469027,0.606061,0.60396,0.694737,0.657143,
11800,0.637168,0.62069,0.534653,0.565657,0.615385,0.635417,0.65625,0.509615,0.54321,0.630252,0.701149,0.610619,0.610526,0.628571,0.635514,0.602151,0.537736,0.617021,0.584158,0.626263,0.612245,0.578431,0.58427,0.684685,0.631579,0.571429,0.612903,0.560748,0.518519,0.619565,0.646552,0.511905,0.589286,0.568182,0.618557,0.495146,0.443396,0.648936,0.60396,0.555556,0.59375,0.625,0.535354,0.60396,0.573034,0.63964,0.643564,0.69697,0.602273,0.589286,0.62037,0.641304,0.652632,0.533333,0.571429,0.637255,0.608247,0.621359,0.673684,0.638095,0.584158,0.616162,0.560976,0.661017,0.564815,0.673913,0.637255,0.622449,0.572816,0.639175,0.603604,0.483146,0.505155,0.660194,0.594059,0.565657,0.663462,0.697917,0.635417,0.615385,0.685714,0.505263,0.529412,0.669565,0.564815,0.543478,0.577586,0.559524,0.568182,0.633929,0.633333,0.636364,0.574074,0.652174,0.576087,0.555556,0.623656,0.635514,0.580645,0.588785,
12000,0.623656,0.616822,0.676471,0.530612,0.556701,0.61165,0.649485,0.679612,0.684783,0.685185,0.514286,0.652632,0.596154,0.65625,0.6,0.581818,0.642857,0.588235,0.541667,0.596154,0.627273,0.488889,0.530612,0.607843,0.615385,0.59375,0.558824,0.571429,0.660377,0.56383,0.666667,0.563636,0.701923,0.520833,0.653465,0.565657,0.584906,0.659574,0.594059,0.666667,0.610526,0.695238,0.587629,0.640777,0.590909,0.7,0.613861,0.616162,0.544554,0.616162,0.571429,0.568627,0.527778,0.663043,0.589474,0.533333,0.663366,0.59596,0.63,0.56,0.555556,0.641304,0.631068,0.608247,0.601942,0.56701,0.62,0.61,0.47619,0.621053,0.536364,0.533333,0.575221,0.586207,0.576923,0.489583,0.557895,0.552381,0.60177,0.609195,0.55102,0.647059,0.653061,0.558824,0.632653,0.607843,0.535354,0.60396,0.621622,0.58427,0.613861,0.676768,0.721649,0.563107,0.565657,0.633663,0.504762,0.589474,0.549451,0.623853,
12200,0.7,0.655556,0.659794,0.61165,0.602151,0.64486,0.644444,0.627273,0.509804,0.540816,0.584158,0.616162,0.64486,0.569892,0.623762,0.626263,0.576087,0.592593,0.715789,0.6,0.59322,0.670732,0.733333,0.642105,0.712963,0.630435,0.663043,0.407407,0.626168,0.634409,0.650485,0.536082,0.655172,0.566372,0.679612,0.57732,0.726415,0.553191,0.704082,0.568627,0.634615,0.625,0.590909,0.588889,0.525773,0.68932,0.572917,0.596154,0.554348,0.583333,0.663366,0.585859,0.75,0.552083,0.542857,0.568421,0.58,0.65,0.477778,0.527273,0.61,0.61,0.724771,0.648352,0.557895,0.571429,0.62,0.64,0.531915,0.518868,0.610526,0.590476,0.587156,0.56044,0.571429,0.515789,0.579439,0.55914,0.524752,0.656566,0.622449,0.558824,0.592233,0.56701,0.626168,0.580645,0.613208,0.734043,0.590476,0.652632,0.621053,0.628571,0.6,0.53913,0.533333,0.557895,0.62069,0.628319,0.598039,0.591837,
12400,0.591398,0.514019,0.579439,0.645161,0.692308,0.677083,0.495146,0.587629,0.5625,0.653846,0.567308,0.65625,0.603604,0.58427,0.633663,0.565657,0.576923,0.645833,0.579439,0.666667,0.577778,0.636364,0.556818,0.660714,0.615385,0.666667,0.612613,0.595506,0.64,0.62,0.462963,0.597826,0.557692,0.53125,0.581633,0.588235,0.612903,0.588785,0.660714,0.590909,0.65,0.58,0.676768,0.663366,0.67,0.53,0.545455,0.544643,0.62037,0.576087,0.576923,0.625,0.568966,0.583333,0.612069,0.571429,0.638095,0.568421,0.634615,0.510417,0.57732,0.572816,0.452632,0.666667,0.553398,0.536082,0.57732,0.621359,0.555556,0.663366,0.543689,0.628866,0.558824,0.510204,0.563636,0.733333,0.543478,0.592593,0.626168,0.688172,0.613208,0.606383,0.63964,0.58427,0.519608,0.581633,0.614035,0.651163,0.657143,0.568421,0.59633,0.604396,0.574074,0.619565,0.55,0.58,0.659341,0.568807,0.6,0.57,
12600,0.553398,0.597938,0.533981,0.618557,0.54902,0.561224,0.708738,0.618557,0.660194,0.639175,0.634409,0.663551,0.585859,0.544554,0.617978,0.558559,0.591398,0.64486,0.594059,0.494949,0.504762,0.652632,0.705882,0.561224,0.603774,0.521277,0.589474,0.6,0.526882,0.588785,0.61,0.62,0.63,0.56,0.488889,0.636364,0.489796,0.54902,0.612903,0.607477,0.64,0.72,0.524272,0.680412,0.595238,0.698276,0.634409,0.588785,0.585106,0.632075,0.62766,0.622642,0.618557,0.61165,0.655914,0.579439,0.617021,0.537736,0.645455,0.655556,0.660377,0.617021,0.61,0.52,0.626263,0.633663,0.623529,0.530435,0.581818,0.588889,0.663043,0.712963,0.5,0.603774,0.527273,0.611111,0.595238,0.603448,0.73,0.62,0.566038,0.585106,0.541667,0.586538,0.69,0.54,0.612245,0.617647,0.690722,0.592233,0.568627,0.540816,0.566038,0.62766,0.5,0.659574,0.7375,0.508333,0.636364,0.607595,
12800,0.621053,0.590476,0.544444,0.663636,0.514286,0.578947,0.646465,0.485149,0.53271,0.569892,0.546392,0.572816,0.616162,0.613861,0.6,0.6,0.657143,0.589474,0.606061,0.623762,0.697917,0.663462,0.614458,0.606838,0.549451,0.587156,0.621622,0.550562,0.655172,0.547619,0.571429,0.557895,0.414141,0.594059,0.560748,0.580645,0.618182,0.611111,0.536082,0.514563,0.575472,0.595745,0.580952,0.6,0.505051,0.50495,0.591837,0.72549,0.592593,0.565217,0.680851,0.584906,0.587156,0.516484,0.53,0.67,0.581633,0.529412,0.62,0.59,0.477477,0.651685,0.611111,0.563636,0.514563,0.546392,0.626168,0.655914,0.563107,0.556701,0.514563,0.628866,0.646465,0.623762,0.606061,0.564356,0.6,0.55,0.625,0.552083,0.582418,0.513761,0.548077,0.541667,0.61165,0.659794,0.621053,0.580952,0.54955,0.573034,0.546296,0.576087,0.666667,0.652174,0.59633,0.582418,0.582524,0.597938,0.548673,0.62069,
13000,0.588785,0.537634,0.639175,0.650485,0.66,0.55,0.654206,0.645161,0.505155,0.621359,0.711538,0.625,0.581818,0.566667,0.657658,0.674157,0.655914,0.616822,0.526316,0.628571,0.568421,0.638095,0.565657,0.633663,0.645455,0.533333,0.555556,0.683168,0.561224,0.519608,0.59,0.64,0.63,0.59,0.606383,0.632075,0.62,0.57,0.574257,0.535354,0.642105,0.580952,0.609524,0.557895,0.543689,0.639175,0.648649,0.595506,0.575221,0.563218,0.691489,0.632075,0.59,0.59,0.539326,0.540541,0.645833,0.576923,0.568627,0.632653,0.557692,0.604167,0.706522,0.592593,0.626374,0.623853,0.56383,0.537736,0.625,0.682692,0.642202,0.626374,0.663265,0.568627,0.590476,0.568421,0.678899,0.494505,0.606383,0.528302,0.494737,0.590476,0.54955,0.561798,0.616822,0.602151,0.592593,0.565217,0.5,0.596491,0.583333,0.663793,0.591837,0.617647,0.642202,0.659341,0.602041,0.598039,0.578431,0.602041,
13200,0.662921,0.594595,0.653061,0.607843,0.631068,0.56701,0.554348,0.555556,0.555556,0.652174,0.613861,0.565657,0.633663,0.585859,0.698113,0.478723,0.527473,0.614679,0.605505,0.615385,0.626168,0.602151,0.575472,0.510638,0.568421,0.619048,0.539216,0.683673,0.589474,0.533333,0.55102,0.666667,0.582418,0.541284,0.520833,0.644231,0.617021,0.660377,0.715686,0.663265,0.585106,0.603774,0.55102,0.617647,0.68,0.59,0.646552,0.52381,0.571429,0.545455,0.582524,0.618557,0.598039,0.581633,0.703704,0.641304,0.586538,0.614583,0.619048,0.673684,0.64,0.51,0.630631,0.629213,0.578431,0.663265,0.605769,0.614583,0.584906,0.521277,0.585859,0.524752,0.653061,0.578431,0.638298,0.584906,0.574257,0.59596,0.576923,0.677083,0.642857,0.529412,0.56383,0.575472,0.6,0.52,0.619565,0.546296,0.734177,0.561983,0.61165,0.56701,0.535354,0.613861,0.61039,0.569106,0.509804,0.714286,0.542553,0.613208,
13400,0.542553,0.641509,0.609524,0.547368,0.59633,0.626374,0.617647,0.632653,0.554455,0.555556,0.602041,0.588235,0.582418,0.559633,0.574713,0.663717,0.69,0.61,0.673267,0.656566,0.575758,0.633663,0.591398,0.766355,0.570093,0.709677,0.578947,0.619048,0.651786,0.579545,0.607477,0.580645,0.573034,0.594595,0.623529,0.626087,0.587629,0.708738,0.50495,0.474747,0.631068,0.453608,0.568627,0.520408,0.631068,0.639175,0.678571,0.704545,0.612245,0.54902,0.509259,0.663043,0.643478,0.576471,0.609091,0.6,0.572917,0.586538,0.585859,0.564356,0.679245,0.638298,0.4375,0.568182,0.585106,0.528302,0.537736,0.670213,0.693878,0.705882,0.641509,0.680851,0.670103,0.61165,0.649485,0.68932,0.556701,0.572816,0.582524,0.587629,0.579439,0.623656,0.659091,0.616071,0.69,0.56,0.56,0.64,0.57732,0.563107,0.64,0.56,0.617647,0.5,0.571429,0.6,0.648352,0.587156,0.62,0.63,
13600,0.642857,0.607843,0.54902,0.632653,0.545455,0.594059,0.642857,0.637255,0.606061,0.633663,0.653846,0.604167,0.571429,0.568627,0.530973,0.528736,0.561905,0.621053,0.477778,0.563636,0.485714,0.610526,0.636364,0.622222,0.571429,0.636364,0.591837,0.617647,0.647619,0.589474,0.656863,0.653061,0.659574,0.669811,0.59434,0.670213,0.609195,0.646018,0.494253,0.654867,0.585859,0.594059,0.520408,0.578431,0.591398,0.682243,0.575472,0.606383,0.715686,0.693878,0.603604,0.674157,0.617021,0.688679,0.538462,0.550459,0.626374,0.605505,0.637363,0.642202,0.546512,0.657895,0.603774,0.531915,0.554348,0.694444,0.647619,0.610526,0.618182,0.544444,0.585586,0.516854,0.554455,0.646465,0.54,0.55,0.60177,0.655172,0.59375,0.634615,0.641304,0.592593,0.622222,0.527273,0.567308,0.604167,0.550562,0.558559,0.686275,0.561224,0.715909,0.669643,0.616162,0.643564,0.685714,0.6,0.628571,0.547368,0.59596,0.712871,
13800,0.610526,0.628571,0.670213,0.566038,0.556604,0.617021,0.537037,0.652174,0.680851,0.59434,0.592593,0.619565,0.614035,0.697674,0.541667,0.682692,0.626168,0.72043,0.617021,0.566038,0.635514,0.537634,0.568627,0.683673,0.585859,0.594059,0.597826,0.601852,0.584906,0.787234,0.494382,0.612613,0.521277,0.650943,0.681319,0.651376,0.666667,0.589474,0.602041,0.666667,0.673077,0.65625,0.633663,0.59596,0.622222,0.563636,0.609524,0.578947,0.601852,0.641304,0.555556,0.564356,0.58,0.64,0.548673,0.609195,0.608247,0.660194,0.586957,0.537037,0.5625,0.596154,0.616162,0.623762,0.526316,0.638095,0.66,0.58,0.533333,0.642105,0.616162,0.663366,0.533333,0.557895,0.619048,0.568421,0.633028,0.615385,0.613636,0.580357,0.634615,0.572917,0.638298,0.603774,0.622642,0.585106,0.582609,0.611765,0.55914,0.626168,0.617391,0.552941,0.616162,0.574257,0.597938,0.563107,0.589474,0.6,0.6,0.6,
14000,0.623656,0.64486,0.584906,0.585106,0.692308,0.59633,0.711712,0.629213,0.570093,0.569892,0.568966,0.52381,0.623656,0.570093,0.650485,0.536082,0.610526,0.571429,0.690722,0.572816,0.653846,0.625,0.534653,0.555556,0.537037,0.565217,0.64486,0.623656,0.574257,0.585859,0.536842,0.590476,0.67619,0.621053,0.612245,0.539216,0.666667,0.6,0.648148,0.543478,0.53,0.62,0.582418,0.642202,0.539216,0.520408,0.660377,0.659574,0.644231,0.635417,0.6,0.542857,0.568627,0.622449,0.613861,0.59596,0.554348,0.601852,0.711712,0.629213,0.588235,0.673469,0.601942,0.659794,0.63,0.67,0.663551,0.602151,0.676471,0.510204,0.643564,0.59596,0.612245,0.656863,0.585859,0.623762,0.577982,0.505495,0.587629,0.61165,0.644231,0.625,0.580645,0.654206,0.639175,0.572816,0.625,0.583333,0.576923,0.604167,0.606061,0.653465,0.618557,0.631068,0.556701,0.495146,0.564815,0.586957,0.672566,0.689655,
14200,0.627273,0.722222,0.571429,0.598039,0.611111,0.608696,0.660194,0.701031,0.555556,0.524752,0.525862,0.678571,0.576923,0.583333,0.530612,0.676471,0.588235,0.641975,0.598039,0.55102,0.607477,0.569892,0.533981,0.546392,0.62,0.49,0.483871,0.514019,0.59434,0.712766,0.575472,0.617021,0.632075,0.553191,0.56383,0.481132,0.612903,0.607477,0.631068,0.57732,0.582524,0.597938,0.7,0.577778,0.6875,0.567308,0.582524,0.639175,0.463158,0.580952,0.608696,0.611765,0.541667,0.548077,0.622449,0.627451,0.688172,0.672897,0.520833,0.663462,0.542056,0.602151,0.617021,0.537736,0.60396,0.626263,0.590476,0.684211,0.602151,0.551402,0.694444,0.565217,0.636364,0.564356,0.663158,0.514286,0.6,0.6,0.62766,0.54717,0.644231,0.625,0.675926,0.597826,0.547368,0.638095,0.644444,0.645455,0.618182,0.611111,0.612245,0.490196,0.608696,0.583333,0.578431,0.642857,0.510204,0.5,0.643678,0.566372,
14400,0.536082,0.514563,0.660714,0.647727,0.633028,0.450549,0.605769,0.552083,0.552083,0.605769,0.638298,0.528302,0.598039,0.479592,0.571429,0.607843,0.550562,0.720721,0.576577,0.707865,0.609524,0.473684,0.587629,0.543689,0.556701,0.61165,0.692308,0.59375,0.568421,0.52381,0.663462,0.604167,0.683168,0.59596,0.652632,0.552381,0.532609,0.601852,0.663551,0.591398,0.557895,0.685714,0.524272,0.628866,0.566667,0.627273,0.638298,0.556604,0.580952,0.642105,0.610526,0.542857,0.565217,0.574074,0.666667,0.50495,0.536082,0.572816,0.591837,0.686275,0.621053,0.638095,0.623529,0.556522,0.653465,0.545455,0.53211,0.604396,0.642857,0.625,0.553398,0.597938,0.53,0.63,0.564103,0.698795,0.558824,0.642857,0.578431,0.704082,0.663158,0.666667,0.62963,0.619565,0.59375,0.653846,0.694737,0.714286,0.62,0.58,0.645161,0.598131,0.65,0.54,0.505495,0.642202,0.598039,0.663265,0.6,0.588889,
14600,0.650485,0.587629,0.626087,0.647059,0.494505,0.577982,0.565657,0.584158,0.703297,0.678899,0.565657,0.643564,0.602041,0.676471,0.478261,0.685185,0.515152,0.554455,0.572816,0.57732,0.65,0.71,0.588235,0.55102,0.538462,0.66055,0.571429,0.614679,0.581818,0.666667,0.5,0.583333,0.494253,0.619469,0.588235,0.55102,0.505263,0.619048,0.607843,0.632653,0.605769,0.458333,0.616162,0.633663,0.568421,0.590476,0.662791,0.605263,0.574468,0.613208,0.593407,0.541284,0.59596,0.584158,0.631068,0.649485,0.578431,0.602041,0.536364,0.566667,0.658824,0.547826,0.696429,0.590909,0.610619,0.724138,0.578947,0.495238,0.585859,0.554455,0.615385,0.568807,0.714286,0.519608,0.62,0.6,0.585106,0.556604,0.584158,0.575758,0.581633,0.666667,0.617647,0.540816,0.682692,0.635417,0.509804,0.561224,0.550459,0.593407,0.585586,0.606742,0.550459,0.659341,0.601942,0.649485,0.62766,0.566038,0.625,0.541667,
14800,0.59596,0.633663,0.557692,0.53125,0.613208,0.755319,0.610526,0.647619,0.635417,0.615385,0.528846,0.59375,0.572727,0.644444,0.654867,0.609195,0.673267,0.555556,0.489796,0.627451,0.62,0.59,0.494949,0.574257,0.59375,0.576923,0.521277,0.613208,0.555556,0.564356,0.582524,0.505155,0.622449,0.607843,0.62,0.58,0.588889,0.5,0.592233,0.57732,0.623762,0.676768,0.596154,0.583333,0.580952,0.652632,0.571429,0.536842,0.647619,0.568421,0.484211,0.657143,0.678571,0.545455,0.623853,0.56044,0.533333,0.6,0.661017,0.585366,0.594059,0.646465,0.578431,0.591837,0.598039,0.540816,0.54717,0.659574,0.60396,0.585859,0.525253,0.613861,0.5625,0.634615,0.526882,0.551402,0.621053,0.619048,0.608247,0.601942,0.585859,0.574257,0.560748,0.623656,0.61157,0.708861,0.576923,0.583333,0.59,0.58,0.519608,0.55102,0.610526,0.533333,0.666667,0.526316,0.696629,0.585586,0.719626,0.55914,
15000,0.533333,0.673684,0.660377,0.638298,0.625,0.682692,0.608247,0.61165,0.6,0.6,0.536842,0.6,0.613861,0.646465,0.568182,0.535714,0.613208,0.553191,0.690722,0.582524,0.626263,0.584158,0.621359,0.628866,0.674419,0.684211,0.643564,0.626263,0.544643,0.625,0.652632,0.609524,0.642105,0.6,0.572816,0.71134,0.68932,0.628866,0.714286,0.612069,0.59596,0.683168,0.58,0.63,0.580645,0.616822,0.530435,0.658824,0.634615,0.625,0.705263,0.52381,0.621359,0.587629,0.666667,0.681416,0.619565,0.546296,0.613861,0.585859,0.572816,0.618557,0.613861,0.545455,0.631068,0.597938,0.608247,0.563107,0.637363,0.559633,0.644231,0.520833,0.544643,0.579545,0.663636,0.611111,0.59292,0.724138,0.607477,0.591398,0.62069,0.584071,0.646465,0.594059,0.568627,0.540816,0.615385,0.614679,0.518868,0.638298,0.606061,0.594059,0.678899,0.681319,0.553191,0.622642,0.522222,0.627273,0.59,0.48,
15200,0.5625,0.490385,0.565217,0.527778,0.582418,0.486239,0.623762,0.616162,0.54717,0.606383,0.605505,0.582418,0.568627,0.673469,0.688073,0.56044,0.606061,0.574257,0.621053,0.590476,0.696629,0.603604,0.647619,0.631579,0.587629,0.543689,0.62,0.47,0.54,0.52,0.666667,0.591837,0.540816,0.54902,0.570175,0.523256,0.648936,0.622642,0.641304,0.675926,0.64486,0.580645,0.762887,0.650485,0.584906,0.521277,0.521277,0.650943,0.578431,0.744898,0.626263,0.514851,0.682243,0.602151,0.519608,0.632653,0.645161,0.616822,0.67033,0.577982,0.598039,0.663265,0.648148,0.717391,0.628866,0.650485,0.596154,0.552083,0.611111,0.663636,0.767677,0.60396,0.593407,0.66055,0.605505,0.516484,0.621359,0.505155,0.63,0.62,0.663366,0.525253,0.598131,0.645161,0.490909,0.622222,0.647059,0.581633,0.521739,0.657407,0.55914,0.560748,0.471154,0.583333,0.641304,0.611111,0.66,0.68,0.583333,0.557692,
15400,0.560345,0.702381,0.59596,0.633663,0.643564,0.575758,0.530612,0.617647,0.605042,0.604938,0.653465,0.535354,0.648649,0.595506,0.613861,0.545455,0.568421,0.6,0.685393,0.594595,0.57732,0.572816,0.663265,0.627451,0.6,0.644444,0.608696,0.675926,0.685714,0.621053,0.52,0.65,0.616162,0.653465,0.64486,0.655914,0.650485,0.628866,0.574713,0.628319,0.622642,0.585106,0.580952,0.631579,0.480769,0.645833,0.660194,0.56701,0.649485,0.582524,0.53271,0.688172,0.582524,0.57732,0.617647,0.591837,0.680412,0.592233,0.582418,0.550459,0.594059,0.545455,0.685185,0.565217,0.581633,0.539216,0.69,0.58,0.553398,0.57732,0.539216,0.612245,0.540541,0.685393,0.630631,0.494382,0.529412,0.565217,0.690265,0.551724,0.546512,0.657895,0.67033,0.642202,0.715789,0.647619,0.651163,0.482456,0.565217,0.592593,0.534653,0.585859,0.546296,0.652174,0.541667,0.596154,0.657407,0.641304,0.580357,0.659091,
15600,0.566372,0.54023,0.472527,0.614679,0.644231,0.635417,0.527273,0.666667,0.593407,0.623853,0.663366,0.565657,0.683168,0.646465,0.67,0.71,0.679612,0.494845,0.509804,0.591837,0.638554,0.641026,0.681319,0.605505,0.67619,0.589474,0.633663,0.646465,0.524272,0.618557,0.50495,0.606061,0.578431,0.581633,0.581633,0.578431,0.564356,0.616162,0.561224,0.5,0.584158,0.585859,0.568627,0.642857,0.690265,0.689655,0.539216,0.520408,0.533981,0.556701,0.614583,0.644231,0.57732,0.563107,0.638095,0.621053,0.546392,0.650485,0.657407,0.576087,0.631068,0.670103,0.647059,0.663265,0.557692,0.572917,0.642105,0.580952,0.572727,0.588889,0.652632,0.657143,0.663462,0.645833,0.615385,0.642202,0.663158,0.695238,0.612245,0.627451,0.53125,0.605769,0.612245,0.607843,0.505051,0.633663,0.585859,0.633663,0.613208,0.553191,0.632075,0.585106,0.59434,0.574468,0.625,0.636364,0.59,0.59,0.585106,0.641509,
15800,0.636364,0.622222,0.52,0.68,0.648936,0.575472,0.576577,0.483146,0.53,0.64,0.61,0.67,0.494118,0.547826,0.650943,0.574468,0.530612,0.588235,0.64,0.45,0.589474,0.590476,0.73,0.66,0.643564,0.69697,0.68932,0.71134,0.618557,0.631068,0.660194,0.618557,0.663551,0.55914,0.570093,0.526882,0.565657,0.584158,0.605769,0.614583,0.602151,0.53271,0.6,0.578947,0.533981,0.597938,0.686869,0.534653,0.6,0.6,0.584158,0.59596,0.543478,0.518519,0.628571,0.578947,0.636364,0.544554,0.597701,0.504425,0.670103,0.524272,0.619048,0.631579,0.660377,0.670213,0.631068,0.515464,0.650485,0.649485,0.530612,0.588235,0.6,0.6,0.588235,0.626087,0.587629,0.61165,0.693694,0.58427,0.575758,0.594059,0.616279,0.657895,0.571429,0.588235,0.613445,0.679012,0.591398,0.523364,0.640449,0.567568,0.622642,0.585106,0.631068,0.628866,0.535354,0.673267,0.557692,0.5,
16000,0.616071,0.590909,0.715686,0.602041,0.641509,0.606383,0.659574,0.566038,0.639175,0.679612,0.704762,0.610526,0.642202,0.582418,0.557522,0.597701,0.612245,0.519608,0.726316,0.628571,0.593407,0.642202,0.573034,0.594595,0.597938,0.601942,0.702703,0.674157,0.592593,0.576087,0.606383,0.528302,0.568421,0.6,0.627451,0.591837,0.636364,0.553571,0.516129,0.607477,0.569892,0.598131,0.54902,0.591837,0.605769,0.708333,0.623853,0.615385,0.584158,0.646465,0.575472,0.670213,0.542553,0.575472,0.617391,0.576471,0.616162,0.544554,0.588785,0.666667,0.55102,0.637255,0.653846,0.5625,0.631068,0.628866,0.632653,0.568627,0.65625,0.557692,0.515789,0.561905,0.54,0.61,0.608696,0.666667,0.592233,0.670103,0.568627,0.540816,0.588889,0.645455,0.649485,0.553398,0.649485,0.669903,0.572917,0.557692,0.657407,0.652174,0.515152,0.653465,0.711538,0.552083,0.52,0.64,0.613861,0.59596,0.538462,0.572917,
16200,0.702128,0.632075,0.606742,0.657658,0.654762,0.577586,0.527273,0.555556,0.530612,0.607843,0.516854,0.567568,0.597938,0.563107,0.6,0.515789,0.602041,0.598039,0.636364,0.623762,0.594595,0.685393,0.5,0.541667,0.552381,0.463158,0.601852,0.641304,0.631579,0.604651,0.59633,0.736264,0.601942,0.649485,0.550459,0.67033,0.524272,0.680412,0.547368,0.666667,0.548077,0.583333,0.621053,0.628571,0.631068,0.515464,0.557692,0.677083,0.615385,0.633028,0.520408,0.598039,0.510638,0.688679,0.617647,0.591837,0.666667,0.663265,0.576923,0.572917,0.585859,0.70297,0.71875,0.605769,0.626168,0.623656,0.678161,0.690265,0.590164,0.487179,0.649485,0.640777,0.637363,0.651376,0.641509,0.648936,0.581633,0.568627,0.543689,0.484536,0.674157,0.594595,0.514851,0.636364,0.483516,0.633028,0.62,0.62,0.62963,0.543478,0.612613,0.550562,0.514851,0.636364,0.583333,0.605769,0.635514,0.516129,0.588235,0.581633,
16400,0.572917,0.615385,0.527473,0.678899,0.571429,0.578431,0.613861,0.545455,0.695238,0.515789,0.568627,0.520408,0.585859,0.653465,0.546296,0.521739,0.607143,0.577586,0.529412,0.622449,0.535354,0.554455,0.561224,0.578431,0.680412,0.601942,0.640351,0.616279,0.57732,0.533981,0.68932,0.556701,0.605769,0.614583,0.528846,0.645833,0.619565,0.601852,0.613636,0.651786,0.602041,0.54902,0.747253,0.605505,0.474747,0.554455,0.588785,0.612903,0.659794,0.533981,0.578512,0.64557,0.563218,0.646018,0.654545,0.711111,0.634409,0.579439,0.459184,0.647059,0.69,0.64,0.540816,0.617647,0.61165,0.639175,0.537736,0.553191,0.623762,0.616162,0.608247,0.553398,0.638095,0.526316,0.638298,0.537736,0.555556,0.554545,0.556604,0.574468,0.550459,0.637363,0.495413,0.604396,0.622222,0.536364,0.561905,0.578947,0.653465,0.636364,0.754545,0.6,0.528736,0.539823,0.622222,0.636364,0.59596,0.60396,0.522124,0.655172,
