oscillator_number,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
100000,4465,0.99632,0.99776,0.99724,0.99508,0.99316,0.98984,0.98556,0.97404,0.96284,0.94212,0.91372,0.8658,0.81532,0.75156,0.68752,0.66804,0.6862,0.69424,0.70772,0.71712,0.7302,0.73156,0.73272,0.73152,0.74148,0.73932,0.74368,0.73432,0.73808,0.73864,0.74092,0.7412,0.73752,0.73948,0.73928,0.74048,0.74588,0.74344,0.7432,0.74028,0.73808,0.73828,0.74012,0.73316,0.73216,0.7374,0.72916,0.72868,0.7118,
100000,4466,0.99616,0.99756,0.99752,0.99448,0.99296,0.98908,0.98312,0.97492,0.962,0.9448,0.91736,0.87432,0.81368,0.74832,0.6864,0.6688,0.67808,0.69444,0.70236,0.72168,0.73012,0.73356,0.73516,0.73476,0.73056,0.74028,0.73872,0.73876,0.7376,0.7384,0.74296,0.74476,0.7432,0.73792,0.73792,0.74412,0.7432,0.73944,0.736,0.73788,0.73184,0.74312,0.74,0.73724,0.73956,0.73988,0.73368,0.72784,0.71736,
100000,4467,0.99644,0.99816,0.99652,0.99532,0.99288,0.98836,0.9822,0.97388,0.96136,0.94008,0.91012,0.87268,0.81304,0.74116,0.68948,0.6626,0.68708,0.69856,0.70768,0.72108,0.72872,0.72724,0.73352,0.74004,0.74152,0.73432,0.7452,0.73628,0.73964,0.73652,0.74376,0.73204,0.7374,0.74012,0.7476,0.74044,0.7424,0.74052,0.74488,0.73984,0.73716,0.73672,0.7374,0.73172,0.73608,0.73452,0.73508,0.726,0.71808,
100000,4468,0.99584,0.99796,0.99704,0.9952,0.99236,0.98924,0.9832,0.97464,0.96196,0.94056,0.91324,0.86468,0.81292,0.75076,0.68436,0.67352,0.67996,0.69696,0.70128,0.71564,0.72956,0.7302,0.73268,0.73696,0.73704,0.7386,0.73904,0.73648,0.74652,0.74052,0.73848,0.73292,0.7394,0.73952,0.74308,0.737,0.74,0.74464,0.74308,0.74004,0.73612,0.73808,0.73992,0.7384,0.73952,0.7312,0.73792,0.72584,0.70684,
100000,4469,0.99572,0.99772,0.99668,0.99488,0.99296,0.98952,0.98396,0.97396,0.961,0.941,0.91068,0.86732,0.81548,0.7442,0.68512,0.66516,0.68096,0.69992,0.7146,0.71756,0.729,0.73664,0.73204,0.73584,0.7334,0.73552,0.73556,0.74332,0.74608,0.74796,0.74248,0.7392,0.73696,0.73864,0.73684,0.73896,0.73964,0.73976,0.74288,0.74336,0.73864,0.73932,0.74344,0.7366,0.73604,0.73844,0.72752,0.7252,0.71228,
100000,4470,0.99668,0.998,0.99696,0.99472,0.99348,0.98896,0.98244,0.9744,0.96172,0.94164,0.91356,0.87492,0.81236,0.74384,0.6936,0.66484,0.68064,0.69784,0.7044,0.71724,0.72256,0.73156,0.73836,0.72956,0.73604,0.73772,0.73656,0.7416,0.73832,0.73992,0.7406,0.74372,0.739,0.74012,0.74292,0.74212,0.7424,0.7372,0.7448,0.73608,0.74724,0.73984,0.7362,0.73812,0.73504,0.73464,0.73548,0.72552,0.71232,
100000,4471,0.9962,0.9978,0.99636,0.9954,0.99396,0.98824,0.98272,0.97364,0.9606,0.93992,0.91104,0.86856,0.81512,0.74496,0.6888,0.67132,0.68588,0.69752,0.70976,0.71696,0.72612,0.72668,0.73752,0.73588,0.74256,0.7314,0.73512,0.73796,0.7366,0.742,0.73988,0.7348,0.74304,0.73672,0.7418,0.73908,0.74,0.7364,0.74392,0.73712,0.74072,0.74028,0.73884,0.7316,0.74048,0.72824,0.73392,0.72996,0.71672,
100000,4472,0.9956,0.99724,0.99772,0.99532,0.9922,0.98984,0.98352,0.97432,0.9626,0.941,0.912,0.87116,0.82104,0.7494,0.68864,0.6616,0.67696,0.70044,0.71192,0.7146,0.73192,0.73228,0.72604,0.73492,0.73556,0.7438,0.738,0.744,0.73908,0.73424,0.73604,0.74428,0.7406,0.73864,0.74016,0.73336,0.74148,0.74172,0.73784,0.73808,0.73808,0.73784,0.73932,0.73048,0.73016,0.74192,0.72904,0.72796,0.71384,
100000,4473,0.99568,0.99828,0.9966,0.9946,0.99256,0.98904,0.9834,0.9744,0.9602,0.938,0.91264,0.86492,0.81652,0.74792,0.69296,0.6682,0.68296,0.69884,0.71492,0.71764,0.719,0.73824,0.72688,0.73344,0.73628,0.73804,0.73864,0.7364,0.74292,0.74544,0.74636,0.7406,0.74352,0.74328,0.73596,0.73316,0.738,0.7412,0.74068,0.73132,0.73416,0.74296,0.73732,0.74264,0.73764,0.72972,0.73608,0.72584,0.71784,
100000,4474,0.99592,0.99812,0.99664,0.9954,0.9922,0.9888,0.98312,0.97328,0.96156,0.9414,0.91388,0.86924,0.81848,0.7494,0.68204,0.66652,0.68972,0.69916,0.7122,0.72028,0.72976,0.7306,0.73044,0.73936,0.7344,0.73616,0.74288,0.73984,0.7392,0.74564,0.74204,0.73984,0.7372,0.7366,0.73652,0.73964,0.74464,0.7354,0.74196,0.7398,0.7456,0.7406,0.73612,0.73556,0.73912,0.73984,0.7338,0.72552,0.71516,
100000,4475,0.99604,0.99808,0.99684,0.99512,0.99232,0.98972,0.98288,0.97664,0.96184,0.9398,0.91156,0.87208,0.81104,0.7498,0.68684,0.66784,0.6784,0.69816,0.70956,0.71196,0.73224,0.7332,0.731,0.73488,0.7416,0.73944,0.74472,0.74264,0.73384,0.7368,0.73552,0.73956,0.74136,0.74148,0.73912,0.73548,0.73836,0.7424,0.742,0.73928,0.7404,0.7348,0.73896,0.73948,0.73532,0.73548,0.7288,0.72584,0.7112,
100000,4476,0.99564,0.99852,0.99676,0.99556,0.99244,0.98884,0.98348,0.97388,0.9612,0.94156,0.914,0.87576,0.81472,0.74996,0.6854,0.67224,0.6782,0.69476,0.70352,0.71796,0.73196,0.73212,0.7312,0.74064,0.74292,0.7384,0.74256,0.73944,0.73844,0.74024,0.74336,0.74268,0.73912,0.74444,0.7386,0.73668,0.74076,0.73788,0.73516,0.73892,0.74096,0.74572,0.73604,0.7396,0.74036,0.73916,0.73668,0.7202,0.71392,
100000,4477,0.99556,0.99748,0.9976,0.99572,0.99152,0.98796,0.98372,0.97396,0.96192,0.93992,0.911,0.86812,0.81176,0.74412,0.68944,0.66556,0.6824,0.70096,0.71044,0.71796,0.7304,0.739,0.73908,0.73664,0.73956,0.74044,0.7394,0.73852,0.74012,0.73772,0.7354,0.74212,0.74312,0.7434,0.74076,0.73844,0.73612,0.73616,0.74096,0.74392,0.73844,0.74148,0.73456,0.73964,0.73716,0.73548,0.72672,0.721,0.71332,
100000,4478,0.9962,0.99788,0.99676,0.99584,0.99304,0.9886,0.9836,0.9748,0.96316,0.94148,0.91316,0.86928,0.8134,0.73808,0.68568,0.67628,0.6874,0.70528,0.71044,0.7204,0.72496,0.7294,0.73488,0.73264,0.7368,0.74664,0.74064,0.7396,0.73732,0.7386,0.74568,0.7396,0.7418,0.73512,0.73652,0.73876,0.73592,0.74244,0.74148,0.74232,0.73708,0.7392,0.74156,0.74144,0.73564,0.7392,0.73952,0.72412,0.71712,
100000,4479,0.99644,0.99792,0.99732,0.99592,0.9926,0.98868,0.98276,0.97524,0.96276,0.94184,0.9138,0.87076,0.81276,0.75068,0.68292,0.66756,0.67624,0.69444,0.70484,0.72392,0.73364,0.72696,0.73496,0.73572,0.734,0.73284,0.73884,0.73944,0.74532,0.74444,0.74092,0.74124,0.73492,0.744,0.74376,0.74536,0.74528,0.7348,0.74144,0.7412,0.73868,0.74448,0.74148,0.7356,0.73512,0.738,0.73532,0.72644,0.7118,
100000,4480,0.99616,0.99724,0.99664,0.99564,0.99312,0.98892,0.98212,0.975,0.96076,0.94452,0.91252,0.87144,0.817,0.7512,0.68136,0.67088,0.68276,0.69612,0.70728,0.72404,0.72956,0.73444,0.73284,0.73628,0.73576,0.73824,0.74072,0.74212,0.74112,0.74092,0.73624,0.74136,0.73516,0.73808,0.74472,0.742,0.73932,0.73888,0.74048,0.7362,0.73652,0.73736,0.74088,0.74752,0.73848,0.73256,0.73224,0.73096,0.71516,
100000,4481,0.99576,0.99768,0.99732,0.99528,0.99308,0.98948,0.98448,0.97264,0.96316,0.94284,0.91192,0.86868,0.81216,0.74688,0.6942,0.66916,0.68076,0.69532,0.70976,0.72756,0.727,0.72748,0.72856,0.7364,0.74028,0.73984,0.74136,0.74292,0.74608,0.73944,0.7404,0.73636,0.7416,0.74356,0.73404,0.73788,0.73404,0.73904,0.74164,0.74328,0.74264,0.73484,0.73464,0.73336,0.73232,0.73536,0.73336,0.72508,0.71336,
100000,4482,0.99552,0.99768,0.99696,0.9956,0.99208,0.98936,0.9844,0.97436,0.95924,0.93992,0.91308,0.87296,0.81732,0.74684,0.68504,0.67788,0.67884,0.69744,0.71124,0.72108,0.72532,0.73116,0.7362,0.73752,0.73788,0.7442,0.73908,0.73872,0.742,0.73644,0.74508,0.73968,0.74484,0.73768,0.73764,0.74152,0.73848,0.73476,0.7434,0.73844,0.73588,0.74376,0.7404,0.73896,0.7412,0.73924,0.7312,0.7272,0.70892,
100000,4483,0.99544,0.99768,0.99648,0.99476,0.99276,0.98964,0.98252,0.9748,0.96088,0.93912,0.91444,0.87244,0.81584,0.7356,0.68396,0.66752,0.68592,0.70136,0.71732,0.72528,0.72344,0.72916,0.72888,0.73484,0.73508,0.73976,0.7372,0.74296,0.74364,0.74368,0.74384,0.74008,0.74252,0.7412,0.74068,0.74684,0.74036,0.74252,0.7426,0.74216,0.74304,0.74444,0.73348,0.73576,0.73732,0.7366,0.73168,0.7334,0.717,
100000,4484,0.99524,0.99744,0.99684,0.99496,0.9926,0.9894,0.98288,0.97648,0.96084,0.93912,0.91168,0.87048,0.8128,0.74384,0.6878,0.66892,0.68648,0.69316,0.71044,0.72248,0.73436,0.7284,0.73312,0.7324,0.73912,0.73756,0.73496,0.73732,0.73864,0.74096,0.7374,0.74072,0.74064,0.73856,0.7376,0.74128,0.73852,0.73904,0.74276,0.74252,0.73992,0.73592,0.7412,0.73812,0.73756,0.74064,0.73236,0.7226,0.70952,
100000,4485,0.99612,0.99816,0.99656,0.99504,0.99236,0.98952,0.98304,0.97548,0.96116,0.94132,0.90932,0.87568,0.81612,0.75132,0.68892,0.6618,0.67672,0.69196,0.70904,0.72012,0.72764,0.73212,0.73464,0.73568,0.73628,0.74208,0.743,0.74296,0.7428,0.73948,0.7412,0.7386,0.7436,0.7398,0.73652,0.73748,0.7434,0.74172,0.74308,0.73988,0.73484,0.74024,0.7388,0.73964,0.73856,0.73376,0.73084,0.7246,0.70908,
100000,4486,0.99648,0.99808,0.99692,0.99524,0.9924,0.9882,0.98368,0.97624,0.96324,0.94376,0.91244,0.8718,0.81488,0.74752,0.69032,0.65944,0.68164,0.69552,0.71208,0.72612,0.7296,0.73736,0.73276,0.73784,0.74024,0.74168,0.73604,0.74024,0.73968,0.7384,0.74088,0.74128,0.73836,0.74376,0.74132,0.74536,0.73772,0.7418,0.7406,0.74024,0.74144,0.73376,0.74952,0.73936,0.74068,0.73656,0.73252,0.72456,0.71216,
100000,4487,0.995,0.998,0.99684,0.99512,0.99248,0.98868,0.9826,0.97428,0.95992,0.94284,0.90832,0.87144,0.81516,0.74456,0.68148,0.66352,0.68516,0.6972,0.71036,0.71912,0.731,0.72524,0.73476,0.73776,0.7352,0.73476,0.7322,0.73876,0.7422,0.73852,0.73948,0.73764,0.74352,0.74008,0.73848,0.73708,0.73708,0.7402,0.74576,0.739,0.73872,0.74344,0.73052,0.73616,0.73616,0.73692,0.7366,0.73008,0.7084,
100000,4488,0.99564,0.99788,0.9968,0.99444,0.99244,0.98864,0.98296,0.97572,0.96172,0.94252,0.912,0.87064,0.81376,0.74548,0.68592,0.67556,0.6778,0.69128,0.71324,0.7202,0.72384,0.72856,0.7402,0.73852,0.73248,0.74296,0.73928,0.7442,0.73796,0.73852,0.73184,0.73756,0.74872,0.74216,0.7456,0.7394,0.74292,0.74848,0.73972,0.74328,0.73796,0.72932,0.72908,0.73636,0.73772,0.74104,0.73572,0.72144,0.7116,
100000,4489,0.99536,0.99832,0.99728,0.99516,0.99312,0.9894,0.98328,0.97348,0.96004,0.94304,0.91464,0.86848,0.8156,0.74712,0.6914,0.66728,0.68468,0.6976,0.71296,0.71612,0.71872,0.72848,0.73232,0.73452,0.74024,0.74124,0.7404,0.74256,0.73792,0.73568,0.73756,0.73704,0.73696,0.74272,0.7452,0.7396,0.74376,0.74156,0.74384,0.741,0.73744,0.73844,0.73888,0.73704,0.73784,0.73156,0.72936,0.7296,0.7134,
100000,4490,0.9956,0.99784,0.99652,0.99464,0.99264,0.98908,0.98456,0.97576,0.9616,0.94356,0.91208,0.87384,0.80984,0.7502,0.68228,0.67292,0.67844,0.69888,0.70628,0.71972,0.7272,0.7352,0.73524,0.73692,0.73452,0.7374,0.74404,0.74144,0.7392,0.74316,0.73952,0.74452,0.74116,0.74048,0.74628,0.73908,0.73796,0.74144,0.7416,0.74672,0.74168,0.73916,0.74588,0.74324,0.74332,0.73276,0.7302,0.72504,0.70968,
100000,4491,0.99556,0.99792,0.99696,0.99576,0.99316,0.98804,0.98336,0.9754,0.96156,0.94252,0.9096,0.87324,0.80964,0.7492,0.69028,0.67532,0.68156,0.69504,0.70988,0.71648,0.72028,0.7358,0.7324,0.738,0.73956,0.74624,0.73364,0.74204,0.73956,0.7398,0.7358,0.73796,0.7418,0.74096,0.73992,0.74512,0.74096,0.73784,0.73392,0.74468,0.74096,0.7372,0.74152,0.73724,0.73604,0.73664,0.72856,0.72228,0.70716,
100000,4492,0.99624,0.9978,0.99716,0.99492,0.99268,0.98864,0.98336,0.97408,0.9606,0.94232,0.9148,0.86888,0.81512,0.74824,0.68908,0.6666,0.68056,0.6898,0.71124,0.71788,0.73516,0.73768,0.73564,0.7438,0.73372,0.73788,0.73436,0.73752,0.74252,0.73508,0.741,0.73532,0.74008,0.73668,0.74144,0.7356,0.74644,0.74196,0.74364,0.7376,0.74096,0.74032,0.74032,0.73708,0.74144,0.73876,0.73212,0.72868,0.71156,
100000,4493,0.99652,0.99804,0.99684,0.9954,0.99324,0.98908,0.98312,0.97616,0.9628,0.94344,0.9152,0.87492,0.81404,0.74776,0.68692,0.67112,0.68172,0.69692,0.70696,0.71984,0.72132,0.73584,0.7378,0.73968,0.7402,0.73728,0.73972,0.7422,0.74188,0.73996,0.73872,0.73748,0.743,0.74228,0.74276,0.74504,0.7352,0.7342,0.73388,0.73668,0.73708,0.73984,0.73536,0.73984,0.7386,0.73572,0.73268,0.729,0.71408,
100000,4494,0.99644,0.99824,0.99668,0.99432,0.99344,0.98928,0.98288,0.97452,0.96096,0.94292,0.91444,0.87308,0.81248,0.74776,0.68632,0.66932,0.68,0.69896,0.706,0.71472,0.72732,0.7342,0.73676,0.73872,0.7374,0.74284,0.73676,0.74396,0.7446,0.73996,0.7382,0.73884,0.73828,0.73884,0.73928,0.73948,0.73852,0.74084,0.7476,0.73912,0.74064,0.74236,0.73936,0.73948,0.73456,0.73792,0.73204,0.72632,0.7142,
100000,4495,0.99628,0.99788,0.99612,0.99668,0.99272,0.9886,0.98256,0.97568,0.9584,0.9422,0.91304,0.87296,0.81928,0.74744,0.68832,0.66736,0.68788,0.69908,0.70532,0.71996,0.73312,0.7272,0.7322,0.73668,0.73652,0.74076,0.73936,0.74164,0.73608,0.74112,0.73904,0.73792,0.73684,0.74188,0.74452,0.73508,0.74244,0.74488,0.741,0.73812,0.7318,0.7444,0.73808,0.73804,0.73648,0.73264,0.73952,0.72464,0.71496,
100000,4496,0.99576,0.99776,0.99664,0.99576,0.99228,0.98892,0.98492,0.9754,0.96076,0.94128,0.91104,0.874,0.81288,0.74948,0.68364,0.67356,0.67756,0.6972,0.70488,0.7214,0.72756,0.72996,0.73984,0.73488,0.73492,0.73844,0.7404,0.7368,0.73692,0.74516,0.73752,0.74192,0.73604,0.7438,0.73092,0.74488,0.7416,0.74416,0.7408,0.74496,0.73656,0.73552,0.73812,0.73852,0.73804,0.74472,0.73804,0.72392,0.7076,
100000,4497,0.99636,0.99848,0.99628,0.99548,0.99208,0.98832,0.98132,0.97572,0.96196,0.94304,0.9106,0.87176,0.8184,0.74876,0.69032,0.66732,0.68088,0.69772,0.7088,0.71696,0.72348,0.72784,0.73096,0.73224,0.738,0.73332,0.73832,0.737,0.7396,0.7358,0.7404,0.73704,0.74564,0.74244,0.7416,0.73864,0.74152,0.74088,0.73596,0.74056,0.74188,0.74176,0.74132,0.74076,0.73112,0.73988,0.7308,0.72904,0.71052,
100000,4498,0.99544,0.99812,0.99716,0.99488,0.99304,0.98812,0.9834,0.97452,0.9606,0.94296,0.9166,0.872,0.82084,0.74264,0.68324,0.66136,0.678,0.69732,0.71132,0.72376,0.72588,0.73144,0.73252,0.73192,0.73328,0.73896,0.73824,0.74348,0.74284,0.74332,0.74264,0.73832,0.7356,0.73452,0.7416,0.74364,0.7344,0.73944,0.74184,0.73812,0.73992,0.74244,0.7372,0.74204,0.73928,0.74208,0.73504,0.72836,0.71716,
100000,4499,0.995,0.9976,0.99676,0.99508,0.99208,0.98936,0.9834,0.97648,0.9616,0.94304,0.91324,0.86988,0.81356,0.74416,0.6864,0.66172,0.67584,0.70308,0.71168,0.72648,0.72656,0.72832,0.74236,0.73656,0.73992,0.74108,0.74228,0.73988,0.72872,0.73728,0.73864,0.74388,0.74268,0.7444,0.74124,0.73924,0.74056,0.74196,0.73596,0.73632,0.74072,0.7388,0.74864,0.73728,0.74116,0.73492,0.73292,0.72704,0.71632,
100000,4500,0.9958,0.998,0.99728,0.9956,0.99216,0.98872,0.98356,0.97352,0.96164,0.94344,0.91368,0.86828,0.81464,0.747,0.68596,0.67108,0.67732,0.6958,0.71184,0.73108,0.73016,0.72772,0.73828,0.74016,0.73552,0.7422,0.74056,0.74224,0.74124,0.74076,0.73804,0.74452,0.73772,0.74816,0.74156,0.74564,0.73988,0.73864,0.74724,0.73796,0.73648,0.73516,0.73624,0.73528,0.73804,0.7324,0.72636,0.72656,0.71612,
100000,4501,0.99624,0.99756,0.99692,0.99604,0.99264,0.98948,0.9838,0.97444,0.96244,0.94296,0.91236,0.86904,0.8124,0.74092,0.6902,0.67008,0.6814,0.69848,0.70864,0.7222,0.72708,0.73236,0.73616,0.73076,0.73836,0.7404,0.7454,0.74288,0.73812,0.743,0.74168,0.74072,0.73792,0.7346,0.74272,0.74056,0.73708,0.73964,0.73864,0.74188,0.73768,0.7368,0.73672,0.73628,0.73716,0.73732,0.73312,0.72196,0.70852,
100000,4502,0.99644,0.99768,0.99672,0.99516,0.99264,0.9898,0.98444,0.97468,0.96308,0.941,0.90956,0.87208,0.81688,0.74736,0.69084,0.66948,0.67796,0.68776,0.71184,0.7196,0.7274,0.73288,0.73808,0.73864,0.73512,0.74068,0.74,0.74028,0.74008,0.73892,0.74112,0.74032,0.74456,0.74048,0.7356,0.74044,0.7382,0.74128,0.74024,0.73884,0.73884,0.73824,0.74112,0.73604,0.74068,0.73184,0.73196,0.72204,0.71344,
100000,4503,0.99492,0.99812,0.99664,0.99532,0.993,0.9892,0.98352,0.97328,0.96036,0.94432,0.91124,0.87516,0.81544,0.7412,0.6788,0.6728,0.68272,0.7,0.70912,0.71508,0.72756,0.73208,0.7312,0.73596,0.74424,0.73528,0.736,0.73904,0.74376,0.73904,0.73444,0.74116,0.7436,0.74072,0.74284,0.73848,0.73732,0.7444,0.73972,0.7392,0.74172,0.74328,0.73012,0.73216,0.7304,0.73628,0.73304,0.7308,0.71864,
100000,4504,0.99524,0.99788,0.99724,0.99524,0.99284,0.98908,0.98384,0.97428,0.96012,0.93988,0.91276,0.86976,0.81208,0.74064,0.68564,0.66908,0.6872,0.69796,0.71512,0.7256,0.7274,0.73104,0.73464,0.74124,0.73604,0.74456,0.73912,0.73756,0.7436,0.7384,0.73496,0.73904,0.73768,0.74532,0.73724,0.74456,0.73716,0.73808,0.744,0.74336,0.74944,0.73916,0.73844,0.73868,0.73448,0.73852,0.73024,0.72696,0.70864,
100000,4505,0.9956,0.99792,0.99696,0.99528,0.99344,0.98828,0.98356,0.97524,0.95912,0.94392,0.9126,0.86908,0.81764,0.7564,0.69212,0.66776,0.67768,0.69224,0.709,0.72352,0.72152,0.73312,0.74064,0.7418,0.7364,0.73664,0.73892,0.74004,0.73548,0.7382,0.74024,0.74076,0.74332,0.73672,0.7416,0.74116,0.74332,0.73852,0.73928,0.74384,0.74328,0.74088,0.73452,0.737,0.7418,0.73992,0.7344,0.72564,0.71436,
100000,4506,0.9962,0.99828,0.99676,0.99524,0.9934,0.98808,0.98432,0.97632,0.96392,0.94296,0.91224,0.87008,0.80912,0.73848,0.68184,0.672,0.68232,0.6968,0.70764,0.72288,0.72964,0.735,0.73588,0.73696,0.7454,0.73416,0.74188,0.73992,0.7384,0.73752,0.73636,0.73848,0.74656,0.7468,0.73876,0.74332,0.7406,0.7384,0.74368,0.739,0.73572,0.73608,0.74312,0.73568,0.74276,0.7304,0.73168,0.72732,0.71416,
100000,4507,0.99548,0.99836,0.99672,0.99532,0.99272,0.98992,0.98332,0.97644,0.96156,0.94332,0.91324,0.87208,0.812,0.74616,0.69036,0.6688,0.68464,0.6978,0.70716,0.72608,0.72664,0.72968,0.7308,0.73668,0.72832,0.73828,0.73536,0.74092,0.73612,0.73856,0.74416,0.74144,0.7412,0.73956,0.73896,0.7392,0.73836,0.72996,0.73808,0.74048,0.74068,0.73784,0.74096,0.7404,0.73788,0.736,0.73788,0.72316,0.7156,
100000,4508,0.99596,0.99804,0.997,0.99536,0.99372,0.98884,0.98248,0.97472,0.96184,0.93972,0.9124,0.87036,0.8152,0.74376,0.68616,0.67504,0.68532,0.69964,0.709,0.71556,0.72252,0.73484,0.73568,0.7356,0.73796,0.7352,0.73968,0.73496,0.73492,0.73772,0.74064,0.73756,0.73784,0.73908,0.74068,0.74184,0.74576,0.74452,0.73728,0.738,0.73792,0.74256,0.7378,0.74172,0.73432,0.73952,0.73532,0.7258,0.71376,
100000,4509,0.99536,0.9978,0.99708,0.99528,0.99296,0.989,0.9822,0.97544,0.96008,0.94124,0.91456,0.86976,0.81484,0.75508,0.68688,0.66168,0.6748,0.6908,0.7158,0.71552,0.73188,0.7352,0.73428,0.73572,0.73536,0.7374,0.73776,0.7336,0.73708,0.738,0.7412,0.74028,0.74168,0.74016,0.73736,0.739,0.73344,0.74248,0.73984,0.74032,0.7414,0.73616,0.74744,0.73688,0.74104,0.7386,0.7342,0.73384,0.71228,
100000,4510,0.99552,0.99772,0.99644,0.99532,0.99264,0.98936,0.98148,0.97488,0.96028,0.94,0.91412,0.87016,0.81392,0.74312,0.68324,0.66288,0.6808,0.69952,0.71184,0.71948,0.71988,0.72768,0.73096,0.73812,0.73576,0.74124,0.74068,0.73844,0.74152,0.742,0.73632,0.73708,0.73896,0.7412,0.74552,0.74128,0.73928,0.73644,0.7442,0.7368,0.741,0.74412,0.74012,0.739,0.74008,0.7358,0.73832,0.73172,0.71356,
100000,4511,0.9962,0.99812,0.99688,0.99456,0.99304,0.988,0.98344,0.97508,0.96116,0.94096,0.91344,0.87068,0.8134,0.74228,0.68864,0.67096,0.68176,0.69372,0.71296,0.72,0.73948,0.7372,0.73496,0.73588,0.73164,0.73852,0.73368,0.73924,0.73984,0.73768,0.73816,0.74576,0.73892,0.73996,0.74588,0.74108,0.74088,0.74064,0.74072,0.73872,0.73368,0.73516,0.74428,0.73856,0.7358,0.73612,0.73072,0.72968,0.71196,
100000,4512,0.99544,0.99872,0.99648,0.995,0.99308,0.98968,0.98264,0.97576,0.96236,0.9426,0.91252,0.86992,0.81876,0.74728,0.68608,0.67536,0.68636,0.69336,0.71204,0.71608,0.72204,0.72564,0.73352,0.74124,0.73904,0.7316,0.7358,0.74236,0.74568,0.74004,0.73932,0.73292,0.74296,0.74392,0.74648,0.74132,0.73928,0.74076,0.7428,0.73712,0.73856,0.73212,0.7398,0.74492,0.73616,0.74028,0.73236,0.72432,0.719,
100000,4513,0.99564,0.99776,0.99648,0.9958,0.99228,0.9892,0.98212,0.97528,0.96148,0.93812,0.914,0.86728,0.81048,0.74608,0.6924,0.6734,0.68284,0.69896,0.7076,0.7156,0.71756,0.72768,0.73812,0.7328,0.73372,0.74228,0.7338,0.74348,0.73912,0.74048,0.7364,0.73608,0.73352,0.74364,0.742,0.74544,0.74128,0.73928,0.74224,0.74028,0.73908,0.73472,0.73812,0.74048,0.73916,0.73608,0.73552,0.72656,0.721,
100000,4514,0.99548,0.99824,0.99704,0.99512,0.99276,0.9884,0.9842,0.97384,0.96036,0.94304,0.91268,0.87176,0.80792,0.74624,0.68276,0.66904,0.68452,0.69696,0.70832,0.7168,0.73596,0.73724,0.73516,0.73436,0.73004,0.73472,0.7408,0.745,0.74268,0.73828,0.73592,0.7402,0.74316,0.74216,0.74144,0.7356,0.74096,0.7434,0.73664,0.73936,0.74252,0.74092,0.74496,0.73728,0.73724,0.73956,0.73112,0.72128,0.71812,
100000,4515,0.99688,0.9978,0.99728,0.99556,0.99328,0.98936,0.98352,0.97468,0.961,0.94224,0.9134,0.87072,0.81636,0.74604,0.69368,0.67472,0.67916,0.69436,0.71116,0.71896,0.7254,0.73188,0.731,0.732,0.74012,0.73732,0.73616,0.74,0.73772,0.73772,0.7426,0.7382,0.73388,0.73736,0.73772,0.7354,0.74024,0.74024,0.74636,0.74032,0.74244,0.73744,0.73868,0.73652,0.73904,0.73372,0.72956,0.724,0.71332,
100000,4516,0.99592,0.998,0.99668,0.99592,0.9924,0.99024,0.98292,0.9742,0.96412,0.9412,0.9092,0.86596,0.81248,0.73896,0.68044,0.67396,0.68588,0.70032,0.71368,0.71076,0.7252,0.73292,0.7326,0.73936,0.73928,0.73588,0.7402,0.73916,0.7408,0.74176,0.7422,0.73504,0.74204,0.73828,0.74572,0.7438,0.7434,0.73896,0.73888,0.73972,0.73456,0.73692,0.74104,0.74324,0.73792,0.73376,0.73492,0.72896,0.71344,
100000,4517,0.99576,0.99768,0.9972,0.99516,0.99252,0.98796,0.98328,0.97528,0.96408,0.94084,0.91188,0.8748,0.81536,0.74244,0.6882,0.67056,0.67736,0.69084,0.7178,0.72264,0.73296,0.7304,0.73324,0.7402,0.73344,0.7422,0.73688,0.73644,0.74468,0.73872,0.7356,0.74628,0.74628,0.7418,0.739,0.74292,0.73636,0.73772,0.73544,0.73848,0.743,0.74344,0.74596,0.7398,0.7382,0.73088,0.73128,0.73096,0.713,
100000,4518,0.99544,0.9974,0.99716,0.99628,0.99376,0.98832,0.98416,0.97372,0.963,0.94084,0.91236,0.87008,0.81476,0.74336,0.68648,0.6678,0.67864,0.69448,0.70352,0.72368,0.72744,0.73328,0.73104,0.73132,0.74072,0.7374,0.74064,0.74456,0.7416,0.74012,0.7384,0.7368,0.73564,0.7406,0.73808,0.73668,0.74116,0.74088,0.7402,0.74144,0.73796,0.74232,0.74036,0.73804,0.73484,0.7388,0.73296,0.73132,0.71904,
100000,4519,0.99636,0.99804,0.99652,0.996,0.99312,0.9894,0.98348,0.9748,0.96096,0.94136,0.91392,0.86588,0.81544,0.7482,0.69104,0.6702,0.67516,0.69888,0.70436,0.7104,0.72688,0.72572,0.73732,0.73876,0.74196,0.73636,0.74284,0.73508,0.7416,0.73844,0.74248,0.73728,0.73876,0.7418,0.74012,0.74016,0.74452,0.74236,0.733,0.74144,0.73924,0.73924,0.73692,0.74324,0.73928,0.73644,0.73332,0.72572,0.71084,
