mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
55230,0.333335,0.949235,0.427123,0.294559,0.132217,0.589173,0.315037,0.391961,0.541553,0.855394,0.928403,0.0897075,0.129857,0.119725,0.875487,0.549453,0.405711,0.29143,0.505352,0.0376411,0.243091,0.0594875,0.791389,0.723394,0.176813,0.679124,0.784183,0.00287031,0.0979586,0.444142,0.328111,0.652445,0.39301,0.0156332,0.113305,0.0640917,0.145026,0.0440347,0.0988693,0.037843,0.0887259,0.0531205,0.143992,0.0316915,0.0983903,0.060421,0.0844063,0.0526174,0.0990574,0.0479827,0.107379,0.0372472,0.0843056,0.0461896,0.0775533,0.0535299,0.080871,0.0557924,0.0911075,0.0448129,0.0850034,0.0526709,0.0834789,0.0534456,0.0836536,0.053977,0.0857768,0.0522327,0.0775833,0.0555851,0.0785219,0.0544332,0.0797293,0.0548389,0.0816595,0.0539076,0.0799217,0.055458,0.0811183,0.054538,0.0811008,0.0542847,0.0808515,0.054418,0.0790766,0.0554344,0.0811932,0.0544044,0.0803434,0.0548111,0.081125,0.054603,0.0816004,0.0543599,0.0807934,0.0547472,0.0807816,0.0547134,0.0809274,0.0546468,
55240,0.635921,0.311845,0.839489,0.368657,0.46477,0.810243,0.169489,0.957856,0.606745,0.201891,0.233382,0.260666,0.525892,0.333422,0.0424561,0.90091,0.216957,0.889763,0.10102,0.533817,0.854127,0.940832,0.542648,0.482733,0.350189,0.281548,0.371896,0.00287031,0.123489,0.241184,0.496881,0.625489,0.0609222,0.156171,0.219543,0.0224391,0.0870426,0.0521456,0.128875,0.0337431,0.240598,0.0285141,0.0864718,0.037843,0.0993869,0.0451815,0.115534,0.0487624,0.0752539,0.041006,0.103521,0.0402505,0.0925484,0.0549038,0.0800369,0.0556058,0.0877318,0.0518424,0.0986396,0.0448338,0.0822091,0.055606,0.081914,0.0540794,0.0833653,0.0529534,0.0797424,0.0546497,0.0805066,0.0548807,0.0820037,0.0539488,0.0803679,0.0541869,0.0788489,0.0555408,0.0820154,0.0553787,0.0781293,0.0545999,0.0805007,0.055458,0.0808613,0.0547368,0.080991,0.0545489,0.0809854,0.054537,0.0810868,0.0545407,0.0809466,0.0547212,0.0809127,0.0546867,0.0808021,0.0548111,0.0808469,0.0546468,0.0810019,0.0546313,
55250,0.11967,0.435889,0.914694,0.12446,0.0877265,0.740115,0.993243,0.280322,0.891554,0.117916,0.60461,0.802455,0.380911,0.937773,0.72285,0.203388,0.249584,0.132809,0.623903,0.248476,0.698876,0.975818,0.776595,0.362504,0.319327,0.0261558,0.154888,0.0967638,0.0416736,0.508574,0.028699,0.092408,0.27499,0.0128506,0.209134,0.0224578,0.116976,0.0516968,0.084077,0.0526207,0.117028,0.0392142,0.134226,0.0595156,0.117494,0.0408668,0.176833,0.0124929,0.0837752,0.0499924,0.0928194,0.0496896,0.116682,0.0422103,0.14617,0.0269007,0.0895779,0.0583548,0.0848235,0.0525,0.0789899,0.0565909,0.0780491,0.0559098,0.0786467,0.0552081,0.0805034,0.0553194,0.0786226,0.0547318,0.0811563,0.053804,0.0796508,0.0552649,0.0800369,0.0553811,0.0803524,0.0548337,0.0805081,0.0548079,0.0808802,0.054544,0.0803857,0.0546392,0.0807736,0.0548998,0.0811395,0.0544901,0.0798916,0.0553001,0.081749,0.0536777,0.0809685,0.0546003,0.080779,0.0546647,0.0808417,0.0546473,0.0808647,0.0546273,
55260,0.0693108,0.596591,0.260544,0.104215,0.830067,0.322621,0.462845,0.56376,0.712149,0.665304,0.0035553,0.352616,0.252774,0.744132,0.0777739,0.263262,0.982262,0.00746944,0.148618,0.516065,0.266695,0.855781,0.505854,0.639145,0.725825,0.623531,0.413644,0.132522,0.530032,0.0262317,0.81685,0.01652,0.141997,0.0645935,0.349165,0.0065751,0.211292,0.0214511,0.028699,0.129471,0.128908,0.0197031,0.0970389,0.0357146,0.11668,0.0382193,0.0904654,0.0502999,0.0863407,0.0594606,0.100737,0.0442674,0.0910959,0.0481513,0.0922265,0.0504669,0.0813727,0.0570241,0.0824918,0.0527157,0.0867622,0.0516634,0.0745552,0.0588289,0.0809631,0.0545756,0.0791045,0.0541553,0.0763214,0.0561335,0.0823098,0.0535201,0.0818938,0.0543987,0.0815143,0.0545974,0.0802625,0.0550651,0.0798916,0.0547481,0.081749,0.0542778,0.0808845,0.0547117,0.0805259,0.0547607,0.081084,0.054546,0.0809545,0.0546311,0.0808793,0.0547599,0.0804841,0.0549182,0.0809523,0.0547532,0.0812045,0.0545438,0.0808909,0.0546397,
55270,0.659626,0.0803277,0.842033,0.998677,0.828176,0.0254304,0.881779,0.776615,0.55316,0.634382,0.898028,0.459178,0.190462,0.233231,0.19425,0.148222,0.0435958,0.0262477,0.884263,0.104215,0.177454,0.273492,0.253974,0.15505,0.677537,0.205895,0.666038,0.71936,0.298373,0.628439,0.20809,0.0156121,0.0666537,0.0872581,0.166658,0.0279522,0.146491,0.0314998,0.0768136,0.056083,0.102117,0.0514432,0.0910959,0.0406603,0.0889936,0.0458613,0.0970389,0.0459348,0.117882,0.0489925,0.511887,0.0262317,0.0803242,0.0622491,0.063695,0.0628923,0.071238,0.0591073,0.0713855,0.0577256,0.0788949,0.0553537,0.0864851,0.0520253,0.0807359,0.0549265,0.0828607,0.053867,0.0802868,0.0539988,0.079075,0.0551833,0.0822589,0.0548364,0.0799685,0.0550094,0.0811332,0.0544462,0.0815665,0.054442,0.0804553,0.0550209,0.0805821,0.0549204,0.0779716,0.0549864,0.0809269,0.0550667,0.0807146,0.0547617,0.0811572,0.054511,0.080956,0.0546214,0.0809755,0.0545683,0.0809478,0.0546147,0.080992,0.0545699,
55280,0.591242,0.0847112,0.826479,0.218158,0.203128,0.229687,0.836299,0.631703,0.137618,0.998428,0.485987,0.840135,0.0948455,0.371921,0.251316,0.817512,0.335111,0.941267,0.540675,0.634382,0.41451,0.163449,0.187831,0.77039,0.929174,0.959503,0.504265,0.123028,0.554478,0.23937,0.181663,0.0498399,0.220943,0.0279522,0.127219,0.0296284,0.107176,0.0375147,0.107302,0.0369509,0.523606,0.00314431,0.0467859,0.0818215,0.141309,0.0484763,0.0940975,0.0576335,0.0748747,0.0588559,0.0807569,0.0562623,0.079473,0.0500357,0.0788276,0.0559029,0.0784877,0.0551283,0.0725648,0.0575316,0.0970452,0.0473388,0.0658223,0.062244,0.0793879,0.0595962,0.0828253,0.0509845,0.0782692,0.0561217,0.0828866,0.0539446,0.0790582,0.055701,0.079363,0.0552053,0.0809842,0.0542916,0.0808949,0.0547557,0.0814316,0.0544485,0.080547,0.0548464,0.0805278,0.0546628,0.0810232,0.0546514,0.0808554,0.0545043,0.0812097,0.054572,0.0804141,0.0549298,0.0808889,0.0546268,0.0811445,0.0545407,0.0807515,0.0546936,
55290,0.708196,0.952296,0.023849,0.159514,0.161984,0.638902,0.529734,0.349121,0.5446,0.99103,0.238414,0.0578229,0.46386,0.887746,0.122576,0.756068,0.495741,0.364856,0.209619,0.296436,0.0196005,0.100928,0.324346,0.00656309,0.123387,0.194625,0.18606,0.0375147,0.111578,0.0642583,0.355177,0.0100977,0.565063,0.442298,0.719265,0.998428,0.27947,0.13565,0.701908,0.0107225,0.161401,0.0457504,0.060638,0.0842258,0.1187,0.0260498,0.0950591,0.0545258,0.0797843,0.0550937,0.0944528,0.0526785,0.0690829,0.0611048,0.0892638,0.0478284,0.0802365,0.0573083,0.0746926,0.0567695,0.0804146,0.0524021,0.079875,0.0557654,0.0902859,0.0573561,0.080181,0.0533289,0.0792246,0.0551137,0.0817659,0.0540628,0.0812054,0.0543879,0.0754323,0.0591153,0.0795889,0.054658,0.0815031,0.054492,0.0804851,0.0549035,0.0831167,0.0530997,0.0940975,0.0571742,0.0810724,0.0545315,0.0806344,0.0547905,0.0812126,0.0545483,0.0809017,0.0546579,0.0811373,0.0545705,0.0808089,0.0546936,0.0809876,0.0545863,
55300,0.548059,0.0863073,0.426346,0.872686,0.70883,0.717277,0.377347,0.64376,0.670106,0.17082,0.713861,0.996299,0.118502,0.212561,0.0345721,0.534745,0.318724,0.254957,0.839419,0.165906,0.354789,0.0869133,0.0353668,0.211235,0.282465,0.600402,0.619357,0.682693,0.208178,0.051593,0.0672147,0.618704,0.0582115,0.0448247,0.237655,0.133019,0.324706,0.0044854,0.732403,0.0154112,0.161401,0.019427,0.141325,0.0332127,0.0742024,0.0465868,0.105069,0.0475492,0.0904105,0.0454142,0.0927873,0.0523572,0.0707767,0.0617526,0.0882666,0.0568002,0.0546678,0.0794621,0.0776936,0.0559018,0.0825396,0.0543809,0.0809313,0.0545903,0.0781384,0.057845,0.0857617,0.053534,0.0819846,0.0532982,0.0833211,0.0533008,0.0813493,0.0542731,0.0940975,0.0569527,0.0819351,0.0544007,0.0786859,0.05516,0.0813757,0.0547197,0.0801874,0.0551102,0.0809979,0.054474,0.0812267,0.0543516,0.0810716,0.0544924,0.0810709,0.0546614,0.0809876,0.0546147,0.0810184,0.0546206,0.0808249,0.0547393,0.0806824,0.0546952,
55310,0.577897,0.928363,0.337709,0.799856,0.543562,0.572626,0.488198,0.439911,0.141217,0.363652,0.474521,0.175627,0.763001,0.0163973,0.0351963,0.602065,0.998627,0.395407,0.943453,0.0945274,0.62798,0.451148,0.00418134,0.905529,0.0070443,0.559719,0.533731,0.0731316,0.776876,0.00178753,0.0913142,0.146015,0.0093814,0.20253,0.153573,0.0448247,0.272131,0.0172382,0.143794,0.0240719,0.0911767,0.0650422,0.0960368,0.0622337,0.0678205,0.0574844,0.0580412,0.0752904,0.167611,0.0346092,0.0803792,0.0599487,0.097762,0.0429878,0.0682242,0.0553168,0.0886248,0.0496347,0.0754446,0.0560029,0.0862031,0.0509319,0.0851382,0.0533081,0.0901129,0.0555199,0.0733567,0.0583419,0.0826731,0.053139,0.0801362,0.0546405,0.0812115,0.0550242,0.080347,0.0549677,0.0806016,0.0546917,0.0817235,0.0545868,0.0805937,0.0546733,0.0805134,0.0545515,0.0809937,0.0547057,0.0811199,0.054504,0.0818099,0.0543153,0.0810001,0.0545961,0.0813533,0.0544268,0.0811577,0.0545957,0.0806812,0.0547569,0.0809251,0.0546017,
55320,0.451923,0.310541,0.467177,0.0163973,0.378985,0.316663,0.0302037,0.485051,0.319713,0.584469,0.302827,0.26941,0.684056,0.616923,0.36213,0.216738,0.178726,0.244752,0.0923541,0.0500939,0.0503863,0.548976,0.295892,0.243124,0.262121,0.890526,0.119154,0.0172382,0.234686,0.0403962,0.664745,0.0717548,0.00418134,0.486766,0.0755387,0.0425789,0.0427335,0.0539974,0.0666056,0.0553199,0.586769,0.890346,0.153004,0.0623574,0.143978,0.0231055,0.072614,0.0630828,0.072979,0.0670385,0.0848509,0.0492862,0.0913789,0.0506418,0.0883716,0.0514734,0.0730455,0.0589725,0.0837808,0.0545555,0.0769137,0.0578371,0.0865703,0.0555025,0.0795987,0.0551519,0.0798662,0.0548457,0.0805672,0.0539228,0.0806164,0.0552304,0.0786018,0.0540571,0.0819016,0.05392,0.0777659,0.0560599,0.0810962,0.0543722,0.0816971,0.0545105,0.0807694,0.0546875,0.0813653,0.0544098,0.0814978,0.0545485,0.0803181,0.0547836,0.0814853,0.0543153,0.0812257,0.054522,0.0808222,0.0546243,0.0809507,0.0546017,0.0807598,0.0547027,
55330,0.767016,0.0931575,0.737463,0.728716,0.562788,0.216738,0.733883,0.878992,0.0856418,0.0500939,0.896214,0.807359,0.706398,0.760006,0.630296,0.623272,0.449122,0.316663,0.666546,0.153248,0.603667,0.0380626,0.00418134,0.58662,0.845435,0.499239,0.0532778,0.600367,0.412674,0.0544156,0.114461,0.743998,0.716582,0.652329,0.369999,0.0163973,0.148967,0.029971,0.13796,0.0456782,0.116486,0.0581932,0.0563723,0.0589557,0.105811,0.0358375,0.0651906,0.060208,0.100847,0.0445905,0.0736278,0.0516409,0.0697337,0.0606863,0.070465,0.0645519,0.0818285,0.0522859,0.0776318,0.0536503,0.0844351,0.0533128,0.0792059,0.0544468,0.0834954,0.0528925,0.0790968,0.0554455,0.0790972,0.0558808,0.0783411,0.0562511,0.078303,0.0555183,0.0816837,0.053991,0.0807694,0.0548108,0.0813833,0.0544206,0.0810175,0.0545853,0.0821952,0.0541795,0.0811523,0.0545132,0.0808219,0.0546548,0.0809282,0.0546992,0.0806825,0.0547855,0.0814721,0.0544196,0.0808145,0.0547645,0.0811768,0.0545763,0.0810474,0.0545968,
55340,0.589422,0.608471,0.818654,0.62425,0.227535,0.408219,0.256419,0.144777,0.434339,0.768363,0.229473,0.370456,0.79245,0.918368,0.563428,0.398219,0.934717,0.0422985,0.17336,0.267267,0.0519303,0.799241,0.0419086,0.78213,0.378378,0.372783,0.37645,0.63977,0.304129,0.186509,0.0532778,0.304869,0.301523,0.00562309,0.145524,0.0184191,0.0916656,0.0520939,0.107178,0.0424431,0.0729112,0.0522464,0.0773144,0.0421101,0.0846848,0.0449688,0.100688,0.0398623,0.0971435,0.0455264,0.213886,0.0251126,0.171211,0.0556075,0.0916642,0.0498202,0.0729721,0.0565606,0.088264,0.0497759,0.0789094,0.0603465,0.0797951,0.0530082,0.0776936,0.0568678,0.0796654,0.0542051,0.079,0.0556291,0.0791088,0.0553665,0.0820427,0.0542031,0.0790972,0.0556202,0.0794863,0.0559485,0.0808764,0.0542983,0.0809428,0.0546736,0.0812525,0.0543286,0.0816315,0.0543774,0.0812683,0.0542118,0.0808492,0.0546147,0.0809646,0.0545992,0.0809587,0.054605,0.0808537,0.054589,0.0818266,0.0541607,0.080812,0.0547222,
55350,0.195422,0.386834,0.902719,0.561039,0.172984,0.201544,0.0165757,0.96966,0.263093,0.150368,0.954965,0.597145,0.964181,0.267997,0.0206984,0.290736,0.720326,0.63977,0.625603,0.314579,0.0159906,0.515159,0.0267529,0.144777,0.225929,0.168358,0.0835544,0.21143,0.24488,0.133758,0.0715268,0.12062,0.0757322,0.0532069,0.288541,0.0351244,0.0110674,0.309299,0.895065,0.315108,0.191594,0.0286442,0.171533,0.0133176,0.181475,0.027604,0.137995,0.0510591,0.0868035,0.0512406,0.0799851,0.0598159,0.0896037,0.0562054,0.104021,0.0442212,0.0730642,0.0547006,0.0899308,0.049831,0.0798736,0.0556812,0.0791886,0.0531427,0.0781288,0.0551117,0.0806796,0.0560161,0.0815588,0.0546924,0.0859231,0.0524074,0.0789115,0.0550533,0.0799314,0.055392,0.0822882,0.0542645,0.0819559,0.0542983,0.0817778,0.0542554,0.0798357,0.0551402,0.0811725,0.0545693,0.081608,0.0542339,0.0809786,0.0546343,0.0814233,0.0543403,0.0810138,0.0545643,0.080804,0.0546449,0.0808538,0.0546962,0.0808891,0.0546337,
55360,0.52114,0.453657,0.794061,0.670014,0.297747,0.133796,0.241002,0.213584,0.303944,0.925834,0.215824,0.0353834,0.264991,0.658954,0.156676,0.0706706,0.554169,0.797221,0.588467,0.0107899,0.405321,0.0840891,0.781632,0.313936,0.0165757,0.955758,0.660989,0.543485,0.407794,0.125725,0.00491885,0.339619,0.180177,0.0069465,0.216889,0.033792,0.0569107,0.0812084,0.0924581,0.0469671,0.0605831,0.0487273,0.0943994,0.050486,0.112454,0.0421895,0.0985709,0.0447533,0.0835378,0.0559511,0.110787,0.0401906,0.149784,0.0435173,0.307486,0.022063,0.0814493,0.0544562,0.17153,0.0285196,0.0803453,0.0558587,0.0768512,0.0565332,0.0828985,0.0536783,0.081372,0.0538008,0.0816946,0.0545317,0.0810636,0.0549324,0.0781323,0.0555061,0.0833466,0.0543425,0.0814164,0.0541437,0.0857649,0.0527322,0.0813329,0.0543903,0.0812787,0.0542908,0.080348,0.0550263,0.081062,0.054606,0.0814653,0.0543835,0.0809011,0.0546629,0.0811738,0.05456,0.080948,0.054694,0.0808051,0.05469,0.0810779,0.0544873,
55370,0.231887,0.901135,0.284896,0.294263,0.793973,0.0384619,0.84601,0.617071,0.871274,0.299517,0.619584,0.244118,0.469433,0.726688,0.318433,0.0563177,0.940912,0.031033,0.0165757,0.763887,0.461061,0.6394,0.173105,0.159001,0.17112,0.0353834,0.0728517,0.110315,0.1454,0.0469671,0.0561003,0.0774462,0.17599,0.0234217,0.325319,0.00885708,0.649608,0.725865,0.330123,0.554567,0.132429,0.0367535,0.125587,0.0476351,0.271268,0.0031912,0.102906,0.0524135,0.190256,0.0285287,0.0925156,0.0429974,0.14262,0.0308814,0.102707,0.0460867,0.0768512,0.0542454,0.0884687,0.0494559,0.0783559,0.0554732,0.0786023,0.0555459,0.0846626,0.0531914,0.0812429,0.0550844,0.0841084,0.05336,0.077231,0.0562776,0.0823224,0.0534098,0.078719,0.0554747,0.080708,0.0550798,0.0786986,0.0554851,0.08126,0.0541767,0.0811192,0.0543159,0.0807677,0.0545634,0.0808735,0.05468,0.0810779,0.0544734,0.0810232,0.054571,0.0810077,0.054543,0.0807961,0.0547053,0.0813095,0.0545528,0.0809897,0.0546236,
55380,0.0198803,0.0735551,0.0756858,0.869218,0.453258,0.135544,0.637362,0.0647973,0.0165757,0.366565,0.419979,0.0297909,0.284896,0.781015,0.548337,0.864753,0.126524,0.545357,0.179394,0.000719716,0.62948,0.00296207,0.346434,0.192722,0.0990649,0.0171199,0.753603,0.706512,0.122891,0.68205,0.0300478,0.469489,0.635078,0.397301,0.336145,0.0203261,0.17792,0.0403293,0.241945,0.0273673,0.0983905,0.0387939,0.119137,0.0347649,0.119528,0.0337075,0.168499,0.0464654,0.200016,0.0236123,0.0880993,0.0534695,0.0928139,0.0478827,0.0834675,0.051029,0.108723,0.0410906,0.103191,0.0475853,0.0772727,0.0566661,0.0795508,0.0549696,0.0798366,0.0558792,0.079939,0.0553108,0.0788043,0.0560159,0.0827079,0.0534098,0.0832427,0.0535507,0.0794678,0.0551232,0.0811892,0.0548038,0.0806304,0.0549224,0.0815484,0.0542775,0.0808426,0.0546043,0.0811982,0.0545906,0.08115,0.0560683,0.0812417,0.0545021,0.081156,0.0544974,0.0803818,0.054886,0.0809348,0.0546652,0.0809428,0.0546178,0.0810722,0.0545245,
55390,0.089014,0.430744,0.866646,0.500762,0.961866,0.0202805,0.5943,0.162174,0.236951,0.913747,0.387572,0.0186755,0.332269,0.753761,0.948638,0.535563,0.175925,0.0378819,0.884874,0.861925,0.0137398,0.63457,0.0670036,0.524816,0.122891,0.475791,0.265531,0.634504,0.856245,0.0384082,0.448609,0.0145484,0.297002,0.0588568,0.0979159,0.0206145,0.0682952,0.07412,0.163237,0.0262571,0.260598,0.00591061,0.0901847,0.042903,0.166577,0.0336376,0.113454,0.0408374,0.0855415,0.060135,0.0894544,0.0438806,0.0976111,0.0432539,0.0723832,0.061416,0.118682,0.0373345,0.074991,0.0566661,0.0775606,0.0543101,0.0790581,0.0548706,0.0810644,0.0535785,0.0895471,0.0507388,0.0790061,0.0550555,0.0815484,0.0543913,0.079204,0.0556199,0.0791251,0.0560159,0.080954,0.0559958,0.0801503,0.0545324,0.0807741,0.054497,0.0804743,0.0548004,0.0809846,0.0545806,0.0809175,0.0545975,0.0809838,0.0545521,0.0809349,0.0546869,0.0809301,0.0546826,0.081203,0.0546016,0.0809138,0.0545668,0.0802222,0.0548038,
55400,0.3426,0.314676,0.899025,0.147018,0.936153,0.359393,0.639754,0.752673,0.339382,0.423052,0.543294,0.705796,0.166052,0.0253292,0.835552,0.65163,0.836261,0.405046,0.910979,0.0215166,0.865765,0.126014,0.089014,0.296679,0.444937,0.103157,0.532745,0.262906,0.00330233,0.300703,0.237804,0.0540901,0.215385,0.0144651,0.171491,0.0209843,0.195113,0.032915,0.106456,0.0388885,0.819714,0.0428317,0.0863838,0.093932,0.124589,0.0404549,0.122574,0.0423685,0.0968039,0.0436317,0.104619,0.0475288,0.0907754,0.0445543,0.0766661,0.0552246,0.0891262,0.0529304,0.0777842,0.0556839,0.0810625,0.0553954,0.0810945,0.0558089,0.087555,0.0519391,0.0774771,0.0568444,0.0789608,0.0560894,0.080832,0.0548329,0.0799594,0.0545324,0.080758,0.0550004,0.0810083,0.0542434,0.0808524,0.0549032,0.0790619,0.0552762,0.0791478,0.0552188,0.0812343,0.0544597,0.0808038,0.05465,0.0805303,0.054815,0.078624,0.0556356,0.0808241,0.0545607,0.081164,0.0545335,0.0808861,0.0546399,0.0807106,0.0547623,
55410,0.628837,0.112212,0.412086,0.127082,0.835552,0.205225,0.0902912,0.316673,0.854261,0.295958,0.498854,0.0202487,0.699354,0.559391,0.595638,0.35527,0.953706,0.795512,0.594286,0.624816,0.835501,0.759063,0.893137,0.0118478,0.086088,0.035728,0.0154093,0.390936,0.372697,0.126763,0.775925,0.168155,0.362184,0.152772,0.131498,0.0127846,0.145861,0.0503584,0.0566009,0.10255,0.0989562,0.0297665,0.097002,0.051858,0.0798591,0.055654,0.0729165,0.0580119,0.101108,0.0476182,0.164237,0.0375561,0.0870657,0.0529737,0.136092,0.0364718,0.126379,0.0411808,0.0802218,0.0556353,0.0776503,0.0559582,0.0814492,0.0560654,0.0779846,0.0563174,0.0797905,0.054577,0.0823057,0.0529188,0.0796721,0.0560384,0.0804128,0.0552677,0.0794109,0.0550031,0.0810342,0.0542184,0.0807889,0.0549175,0.0795736,0.0554721,0.0809564,0.0548091,0.0790619,0.0553533,0.0807362,0.0545812,0.0808119,0.0547426,0.0808789,0.0547664,0.081392,0.0544233,0.0809605,0.0545592,0.0812104,0.0545171,0.0809792,0.0546198,
55420,0.530023,0.695292,0.966797,0.815566,0.0180493,0.363914,0.324326,0.983673,0.882376,0.354271,0.987192,0.808566,0.209911,0.0462151,0.639547,0.192058,0.621532,0.876039,0.125137,0.182604,0.90626,0.279701,0.569286,0.536333,0.597065,0.691622,0.489254,0.0541703,0.147574,0.863888,0.269366,0.0710696,0.134228,0.0284184,0.033162,0.0774574,0.217506,0.000848957,0.105544,0.0698444,0.134766,0.0419396,0.142669,0.0338965,0.0491086,0.0778218,0.132884,0.0251416,0.137223,0.0361126,0.0940917,0.0484923,0.129839,0.0424155,0.0780384,0.0522713,0.0692152,0.0627937,0.0875061,0.0512683,0.0799054,0.0548262,0.0806453,0.0550194,0.0851281,0.0520589,0.0762088,0.0560716,0.0805856,0.0558436,0.0876041,0.052272,0.0842576,0.055426,0.0790619,0.055221,0.0802295,0.0545886,0.0810416,0.054734,0.0803276,0.055485,0.081339,0.0544153,0.080545,0.0545326,0.0807136,0.0546415,0.0807362,0.0545907,0.080503,0.0547541,0.0805744,0.0548024,0.0812637,0.0544963,0.080681,0.0547474,0.0808939,0.0546589,
55430,0.793334,0.819451,0.209911,0.100779,0.164472,0.939309,0.519065,0.948227,0.487918,0.923305,0.819628,0.0244643,0.947978,0.208498,0.487533,0.706359,0.175953,0.530965,0.934335,0.227758,0.147574,0.481019,0.325118,0.324282,0.033162,0.427606,0.568134,0.655254,0.0808031,0.0816897,0.193115,0.0384063,0.237994,0.0430971,0.269366,0.0451705,0.309338,0.0447411,0.172591,0.0874118,0.0880292,0.0615123,0.111784,0.0356838,0.116722,0.0449998,0.129481,0.0343937,0.110138,0.0487454,0.121115,0.0419396,0.0804376,0.052115,0.0785958,0.0534549,0.0862942,0.0496977,0.0795083,0.0558436,0.0859104,0.0517231,0.0806681,0.0564024,0.0879949,0.0534165,0.0977212,0.0456771,0.0774974,0.0565064,0.0723541,0.0616429,0.0820106,0.0541979,0.0798337,0.0548285,0.0806929,0.0546415,0.0809974,0.0548666,0.0806215,0.0549526,0.0806081,0.0548024,0.0815186,0.054541,0.0811925,0.0545052,0.0806198,0.0549318,0.0807403,0.0547271,0.0808304,0.054671,0.0808443,0.0547474,0.0808048,0.0546801,0.081046,0.0545446,
55440,0.562732,0.0244643,0.639188,0.750305,0.780729,0.198355,0.762046,0.566758,0.301811,0.90526,0.233482,0.84262,0.176062,0.326653,0.950268,0.768504,0.126168,0.0949746,0.819526,0.401422,0.136364,0.231573,0.427839,0.135424,0.755879,0.745064,0.134072,0.0796304,0.183091,0.012716,0.0394456,0.402733,0.0699578,0.100037,0.120013,0.15981,0.110744,0.0245104,0.0497444,0.0607777,0.0866935,0.0466914,0.0860251,0.0656475,0.0835103,0.0485149,0.0889465,0.0484694,0.0955183,0.0541251,0.0950963,0.0519937,0.0921059,0.0513223,0.116861,0.0537908,0.0934677,0.0479339,0.108585,0.0467261,0.0619227,0.045288,0.0800763,0.0544712,0.0724958,0.0598566,0.0778541,0.0568755,0.0801201,0.0562912,0.0800889,0.0550903,0.0809628,0.0550559,0.0820106,0.0545105,0.0798993,0.0545776,0.0809378,0.054748,0.0805649,0.0549178,0.0808241,0.0544913,0.0802792,0.0547608,0.0808681,0.0544745,0.0810928,0.0546211,0.0807615,0.0546924,0.08106,0.054607,0.0812116,0.0545175,0.0811129,0.0544227,0.0809626,0.0549512,
