mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
2200,0.802198,0.816514,0.813725,0.826531,0.847619,0.821053,0.77451,0.857143,0.87234,0.830189,0.836538,0.854167,0.814433,0.699029,0.767857,0.784091,0.823529,0.867347,0.793814,0.854369,0.821782,0.79798,0.79798,0.732673,0.854701,0.759036,0.8,0.705263,0.837838,0.595506,0.757282,0.639175,0.690476,0.517241,0.815789,0.581395,0.663551,0.537634,0.681818,0.677778,0.673913,0.583333,0.617647,0.581633,0.610169,0.573171,0.653465,0.505051,0.54717,0.62766,0.55914,0.598131,0.67,0.51,0.647727,0.633929,0.514286,0.568421,0.578947,0.590476,0.670213,0.660377,0.524752,0.59596,0.483871,0.626168,0.580645,0.570093,0.607843,0.571429,0.696629,0.693694,0.527273,0.522222,0.589474,0.52381,0.598039,0.55102,0.609091,0.544444,0.625,0.663462,0.54,0.51,0.543478,0.5,0.524272,0.597938,0.566038,0.574468,0.635417,0.519231,0.463158,0.628571,0.633333,0.463636,0.54,0.68,0.717172,0.584158,
2400,0.796296,0.771739,0.787234,0.849057,0.877551,0.823529,0.84375,0.817308,0.747368,0.857143,0.760417,0.721154,0.797872,0.858491,0.757282,0.783505,0.780952,0.8,0.807692,0.75,0.864583,0.788462,0.71028,0.709677,0.822917,0.711538,0.760417,0.634615,0.695652,0.583333,0.772727,0.555556,0.644444,0.609091,0.688172,0.542056,0.8,0.589474,0.653465,0.656566,0.606383,0.613208,0.722772,0.656566,0.69697,0.50495,0.639175,0.601942,0.609524,0.578947,0.552083,0.625,0.563636,0.644444,0.632911,0.628099,0.583333,0.532609,0.554455,0.626263,0.50495,0.636364,0.581818,0.555556,0.479592,0.558824,0.647059,0.663265,0.626168,0.580645,0.578431,0.663265,0.54902,0.55102,0.645833,0.557692,0.536842,0.571429,0.62963,0.532609,0.625,0.394231,0.564103,0.647541,0.637363,0.513761,0.602151,0.504673,0.521277,0.518868,0.552381,0.621053,0.553191,0.679245,0.52381,0.631579,0.602041,0.519608,0.652893,0.632911,
2600,0.765957,0.735849,0.782178,0.787879,0.77,0.74,0.705263,0.809524,0.85,0.71,0.707071,0.762376,0.77551,0.833333,0.708333,0.682692,0.759259,0.847826,0.737374,0.792079,0.788991,0.758242,0.754902,0.734694,0.770833,0.701923,0.70297,0.606061,0.721154,0.572917,0.697674,0.622807,0.648936,0.490566,0.666667,0.561798,0.659794,0.621359,0.6,0.552381,0.621359,0.56701,0.568807,0.516484,0.589474,0.619048,0.61165,0.587629,0.653465,0.616162,0.680851,0.490566,0.553398,0.690722,0.646465,0.623762,0.606742,0.621622,0.603774,0.56383,0.669903,0.618557,0.598039,0.459184,0.544444,0.572727,0.53271,0.645161,0.574257,0.606061,0.580357,0.579545,0.660194,0.56701,0.618557,0.543689,0.572917,0.509615,0.5625,0.673077,0.474747,0.613861,0.536842,0.580952,0.570175,0.697674,0.549451,0.568807,0.642857,0.647059,0.639175,0.650485,0.69697,0.623762,0.623853,0.67033,0.660377,0.62766,0.514851,0.515152,
2800,0.731481,0.793478,0.688679,0.712766,0.714286,0.669725,0.715686,0.734694,0.686869,0.70297,0.7,0.78,0.683168,0.747475,0.765957,0.735849,0.752577,0.699029,0.659794,0.650485,0.715686,0.714286,0.75,0.574074,0.673267,0.59596,0.730337,0.612613,0.68,0.56,0.6875,0.596154,0.66,0.62,0.612903,0.616822,0.714286,0.557895,0.504762,0.578947,0.59,0.44,0.493976,0.623932,0.573034,0.603604,0.617021,0.613208,0.548387,0.598131,0.561905,0.536842,0.673913,0.564815,0.688679,0.56383,0.632075,0.62766,0.625,0.625,0.626263,0.60396,0.605505,0.681319,0.567308,0.520833,0.591398,0.635514,0.639175,0.621359,0.529412,0.530612,0.585859,0.663366,0.567308,0.729167,0.646465,0.564356,0.608696,0.583333,0.516484,0.614679,0.56383,0.556604,0.603448,0.583333,0.585586,0.651685,0.532609,0.638889,0.575,0.6,0.551402,0.623656,0.58,0.62,0.480392,0.673469,0.631579,0.571429,
3000,0.68,0.72,0.645455,0.755556,0.68,0.73,0.745098,0.653061,0.683168,0.666667,0.728155,0.639175,0.708738,0.608247,0.706422,0.747253,0.72449,0.666667,0.8,0.768421,0.68932,0.701031,0.623762,0.747475,0.673913,0.703704,0.680851,0.707547,0.647619,0.684211,0.505155,0.572816,0.642105,0.52381,0.46729,0.645161,0.656863,0.714286,0.581818,0.6,0.543103,0.654762,0.586957,0.685185,0.583333,0.567308,0.53125,0.615385,0.6,0.663636,0.536842,0.67619,0.537634,0.682243,0.601942,0.556701,0.526316,0.580952,0.631068,0.474227,0.688889,0.536364,0.55,0.68,0.747253,0.614679,0.572917,0.653846,0.537736,0.446809,0.607843,0.55102,0.584158,0.606061,0.535354,0.544554,0.57732,0.601942,0.516854,0.594595,0.666667,0.571429,0.602041,0.529412,0.555556,0.654545,0.606061,0.584158,0.564356,0.606061,0.458333,0.653846,0.580357,0.602273,0.597826,0.555556,0.72549,0.530612,0.645833,0.538462,
3200,0.610619,0.678161,0.682692,0.59375,0.64,0.66,0.636364,0.673267,0.684211,0.752381,0.60396,0.666667,0.718447,0.804124,0.740741,0.641304,0.734694,0.568627,0.590476,0.642105,0.734694,0.627451,0.72381,0.663158,0.630631,0.662921,0.53125,0.663462,0.655172,0.672566,0.565657,0.613861,0.525773,0.718447,0.518519,0.673913,0.554348,0.611111,0.585859,0.60396,0.603604,0.595506,0.682243,0.548387,0.628319,0.586207,0.631068,0.690722,0.553571,0.670455,0.653465,0.646465,0.621622,0.58427,0.604396,0.605505,0.636364,0.594059,0.591837,0.656863,0.582609,0.552941,0.560748,0.634409,0.5,0.593023,0.715789,0.619048,0.656566,0.574257,0.522727,0.616071,0.58,0.52,0.623853,0.582418,0.548077,0.604167,0.58,0.67,0.652174,0.62037,0.676768,0.643564,0.615385,0.587156,0.618557,0.582524,0.560345,0.642857,0.622449,0.529412,0.5125,0.583333,0.553571,0.556818,0.66055,0.593407,0.642857,0.617647,
3400,0.698113,0.638298,0.64,0.5,0.704762,0.663158,0.566667,0.645455,0.542857,0.6,0.651685,0.612613,0.605263,0.709302,0.709091,0.677778,0.554455,0.666667,0.655172,0.654867,0.617647,0.612245,0.653846,0.59375,0.659091,0.553571,0.634615,0.552083,0.606383,0.537736,0.666667,0.602041,0.616822,0.698925,0.704082,0.666667,0.685393,0.558559,0.626168,0.591398,0.568421,0.638095,0.519231,0.572917,0.585859,0.564356,0.614583,0.682692,0.666667,0.581633,0.543689,0.680412,0.592593,0.619565,0.583333,0.509615,0.648936,0.528302,0.623853,0.659341,0.596154,0.635417,0.588235,0.530612,0.626087,0.623529,0.533333,0.694737,0.601942,0.608247,0.597938,0.572816,0.633663,0.555556,0.538462,0.688073,0.613861,0.515152,0.625,0.59375,0.57732,0.563107,0.581633,0.578431,0.573034,0.666667,0.607843,0.683673,0.638889,0.695652,0.684783,0.5,0.553191,0.669811,0.56,0.61,0.610526,0.590476,0.636364,0.643564,
3600,0.706522,0.62963,0.693182,0.589286,0.632184,0.637168,0.612245,0.598039,0.663462,0.510417,0.633663,0.676768,0.666667,0.596154,0.632653,0.666667,0.685185,0.641304,0.606061,0.633663,0.612903,0.551402,0.606061,0.643564,0.576923,0.666667,0.733333,0.705263,0.612903,0.672897,0.591837,0.666667,0.568627,0.561224,0.495327,0.526882,0.637255,0.642857,0.565217,0.62963,0.642105,0.619048,0.680412,0.524272,0.634409,0.607477,0.621053,0.628571,0.495146,0.587629,0.639175,0.669903,0.55914,0.439252,0.58,0.68,0.663551,0.494624,0.684783,0.574074,0.647059,0.632653,0.540816,0.656863,0.616822,0.731183,0.639175,0.533981,0.601942,0.701031,0.578947,0.593023,0.540816,0.529412,0.590476,0.621053,0.583333,0.644231,0.592233,0.608247,0.588235,0.622449,0.622449,0.558824,0.55914,0.598131,0.566038,0.617021,0.542553,0.575472,0.576087,0.611111,0.557692,0.604167,0.673684,0.590476,0.61,0.53,0.59596,0.60396,
3800,0.591837,0.568627,0.581633,0.72549,0.595745,0.603774,0.686869,0.683168,0.648352,0.678899,0.546296,0.684783,0.652174,0.666667,0.67619,0.673684,0.597938,0.699029,0.640449,0.567568,0.633333,0.590909,0.555556,0.652174,0.6,0.622222,0.592233,0.525773,0.558824,0.612245,0.597938,0.660194,0.683168,0.575758,0.691489,0.613208,0.638298,0.566038,0.715789,0.6,0.663462,0.572917,0.62766,0.641509,0.587629,0.514563,0.586538,0.625,0.666667,0.619565,0.660377,0.585106,0.555556,0.722772,0.576923,0.583333,0.520408,0.696078,0.598039,0.663265,0.683673,0.656863,0.591837,0.54902,0.633663,0.646465,0.568421,0.609524,0.638554,0.512821,0.602273,0.589286,0.653846,0.625,0.552083,0.548077,0.616162,0.60396,0.669903,0.57732,0.596154,0.65625,0.53,0.6,0.592593,0.51087,0.580952,0.568421,0.684211,0.647619,0.566038,0.680851,0.59,0.6,0.546392,0.563107,0.474747,0.613861,0.573333,0.648,
4000,0.544643,0.625,0.526882,0.663551,0.54717,0.617021,0.615385,0.550459,0.670455,0.6875,0.633028,0.692308,0.543689,0.525773,0.598039,0.642857,0.663265,0.578431,0.654206,0.666667,0.666667,0.663717,0.631579,0.695238,0.647059,0.686957,0.62,0.54,0.590909,0.611111,0.559633,0.505495,0.708333,0.586538,0.655556,0.609091,0.659091,0.598214,0.663043,0.62963,0.631068,0.721649,0.586957,0.583333,0.618182,0.577778,0.615385,0.604167,0.564815,0.554348,0.677083,0.653846,0.592233,0.57732,0.585106,0.518868,0.646465,0.554455,0.604396,0.559633,0.571429,0.587156,0.544554,0.616162,0.625,0.625,0.587629,0.582524,0.47619,0.655172,0.579545,0.678571,0.596154,0.6875,0.626087,0.635294,0.644444,0.672727,0.554545,0.488889,0.625,0.605769,0.56701,0.61165,0.571429,0.5,0.655556,0.545455,0.575221,0.62069,0.581633,0.627451,0.598131,0.526882,0.65625,0.634615,0.719626,0.677419,0.631068,0.628866,
4200,0.543478,0.712963,0.786408,0.618557,0.67619,0.642105,0.692982,0.55814,0.576087,0.62037,0.707071,0.60396,0.57,0.6,0.618557,0.563107,0.45,0.66,0.521277,0.632075,0.504587,0.593407,0.683168,0.626263,0.685714,0.631579,0.653846,0.604167,0.554455,0.606061,0.622449,0.656863,0.623762,0.666667,0.565217,0.703704,0.51,0.57,0.5,0.528846,0.595506,0.54955,0.623656,0.626168,0.570093,0.677419,0.65625,0.586538,0.653846,0.583333,0.561905,0.547368,0.594059,0.545455,0.62037,0.532609,0.653846,0.552083,0.678899,0.417582,0.542857,0.694737,0.638095,0.631579,0.593023,0.552632,0.596154,0.541667,0.653465,0.626263,0.617021,0.566038,0.568421,0.552381,0.56701,0.572816,0.650485,0.56701,0.536364,0.622222,0.64486,0.645161,0.558824,0.540816,0.598039,0.520408,0.605505,0.615385,0.533981,0.56701,0.64,0.61,0.642857,0.637255,0.621359,0.618557,0.615385,0.605505,0.694118,0.591304,
4400,0.543478,0.574074,0.68,0.59,0.648352,0.614679,0.587629,0.699029,0.606061,0.673267,0.541284,0.593407,0.61,0.66,0.653846,0.677083,0.663043,0.601852,0.71875,0.673077,0.6875,0.673077,0.490566,0.606383,0.479167,0.586538,0.578947,0.628571,0.666667,0.532609,0.635514,0.591398,0.669725,0.648352,0.660714,0.556818,0.641509,0.521277,0.63964,0.573034,0.609524,0.6,0.633028,0.56044,0.62,0.56,0.557522,0.632184,0.543478,0.518519,0.537037,0.576087,0.611111,0.636364,0.618557,0.660194,0.595745,0.641509,0.654762,0.560345,0.623762,0.626263,0.666667,0.430233,0.585106,0.566038,0.707865,0.630631,0.648352,0.559633,0.55,0.54,0.565217,0.527778,0.553191,0.650943,0.613636,0.598214,0.6,0.677778,0.578947,0.638095,0.570093,0.655914,0.519608,0.744898,0.566372,0.563218,0.571429,0.666667,0.650943,0.56383,0.616162,0.643564,0.69,0.59,0.590476,0.536842,0.572816,0.680412,
4600,0.673913,0.546296,0.7,0.55,0.528302,0.606383,0.645833,0.586538,0.65,0.63,0.701149,0.557522,0.65625,0.615385,0.552381,0.621053,0.593407,0.568807,0.533981,0.597938,0.60396,0.575758,0.649485,0.621359,0.543689,0.618557,0.612245,0.598039,0.586538,0.677083,0.628571,0.589474,0.556818,0.633929,0.742857,0.642105,0.64486,0.698925,0.619469,0.574713,0.634615,0.614583,0.60241,0.623932,0.657407,0.586957,0.669811,0.553191,0.663366,0.676768,0.579439,0.569892,0.603604,0.505618,0.55914,0.719626,0.616071,0.647727,0.522222,0.609091,0.680412,0.592233,0.606838,0.662651,0.656863,0.561224,0.523364,0.591398,0.614583,0.5,0.59434,0.510638,0.605769,0.572917,0.578947,0.571429,0.56701,0.621359,0.621359,0.670103,0.52,0.6,0.595745,0.669811,0.57732,0.572816,0.556818,0.598214,0.638095,0.557895,0.604396,0.614679,0.518868,0.531915,0.564815,0.608696,0.56701,0.650485,0.472527,0.605505,
4800,0.634615,0.697917,0.56383,0.679245,0.672897,0.645161,0.60396,0.535354,0.563107,0.762887,0.594059,0.565657,0.511364,0.607143,0.585859,0.574257,0.566667,0.690909,0.587629,0.68932,0.528736,0.575221,0.62766,0.669811,0.663866,0.641975,0.568182,0.705357,0.581633,0.607843,0.673077,0.65625,0.707071,0.524752,0.521739,0.555556,0.54,0.56,0.644444,0.481818,0.67,0.72,0.635514,0.451613,0.62,0.73,0.609524,0.547368,0.643678,0.654867,0.663265,0.539216,0.494624,0.682243,0.604396,0.550459,0.635417,0.615385,0.460784,0.591837,0.602041,0.588235,0.573034,0.603604,0.490385,0.572917,0.638095,0.547368,0.642202,0.615385,0.574468,0.669811,0.59633,0.582418,0.484848,0.594059,0.613636,0.5625,0.744681,0.5,0.618557,0.582524,0.62766,0.566038,0.618557,0.514563,0.576087,0.666667,0.623529,0.573913,0.573913,0.576471,0.726316,0.580952,0.58,0.56,0.520833,0.538462,0.58,0.56,
5000,0.588235,0.6,0.520408,0.588235,0.568627,0.77551,0.526316,0.52381,0.619048,0.547368,0.64486,0.569892,0.669811,0.606383,0.512821,0.57377,0.628571,0.515789,0.67033,0.513761,0.634615,0.614583,0.733333,0.6,0.628571,0.684211,0.666667,0.539326,0.647059,0.55102,0.542553,0.603774,0.678161,0.575221,0.519608,0.602041,0.581633,0.568627,0.603774,0.648936,0.542056,0.569892,0.639175,0.621359,0.526882,0.560748,0.543689,0.587629,0.618557,0.61165,0.625,0.645833,0.58,0.63,0.619565,0.5,0.67619,0.578947,0.568627,0.642857,0.590476,0.578947,0.616162,0.544554,0.66,0.68,0.568421,0.590476,0.682692,0.666667,0.590476,0.673684,0.525773,0.601942,0.615385,0.495413,0.573034,0.630631,0.525773,0.553398,0.592233,0.515464,0.647619,0.557895,0.663462,0.635417,0.626263,0.60396,0.639175,0.621359,0.659794,0.640777,0.589474,0.647619,0.468085,0.59434,0.594059,0.616162,0.72,0.53,
