mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
7640,0.46551,0.920367,0.477515,0.136003,0.680592,0.630295,0.670315,0.0519462,0.928252,0.910133,0.116014,0.504479,0.616537,0.0786709,0.0851568,0.203901,0.865776,0.969778,0.962329,0.350727,0.679916,0.210626,0.309636,0.0658761,0.449042,0.00359443,0.0291526,0.212935,0.125307,0.00886971,0.0812561,0.191101,0.718058,0.00943456,0.330993,0.00937119,0.0539171,0.0772898,0.0497927,0.0756803,0.0512533,0.068414,0.196984,0.0218723,0.141835,0.0348843,0.0619807,0.0711872,0.112404,0.0372675,0.110534,0.0418606,0.0924843,0.0485912,0.0896607,0.0513083,0.0840948,0.050351,0.107011,0.042372,0.0905212,0.0465406,0.0911313,0.0477622,0.0851511,0.0505468,0.110116,0.0341076,0.0850967,0.0509558,0.0850858,0.0503034,0.0881142,0.050332,0.0885017,0.0501513,0.0871181,0.050558,0.0875039,0.0500498,0.0871799,0.0505286,0.0871563,0.0501276,0.0871749,0.0503385,0.0879871,0.049969,0.0871097,0.0504648,0.0891228,0.0494774,0.0878766,0.0504544,0.0873765,0.0501899,0.0873834,0.0502744,0.0871554,0.0503129,
7650,0.324888,0.176048,0.0553131,0.844454,0.792232,0.820399,0.229473,0.969778,0.197918,0.425025,0.695802,0.223714,0.884001,0.525822,0.863223,0.00327432,0.251612,0.827938,0.551446,0.234956,0.288484,0.256396,0.328809,0.0635152,0.433794,0.38766,0.233278,0.236589,0.534771,0.0240124,0.134957,0.0110204,0.328029,0.0136601,0.24081,0.00937119,0.0291526,0.143583,0.0512533,0.0793981,0.123033,0.0442333,0.0905919,0.0438923,0.0597453,0.0610584,0.0840802,0.0537723,0.0918396,0.0446197,0.130846,0.0372232,0.0906568,0.0499447,0.0689748,0.0587831,0.125229,0.0351638,0.0709754,0.0670499,0.108011,0.0445488,0.0845506,0.0503434,0.0918985,0.0479403,0.0851511,0.0511927,0.0861749,0.0513567,0.0864058,0.049984,0.0874893,0.0503517,0.0867009,0.0502071,0.0879749,0.050116,0.0866264,0.0503892,0.0876476,0.0499543,0.086943,0.0505618,0.0881124,0.0498766,0.0875989,0.0500925,0.0874025,0.0503202,0.0877117,0.0501331,0.0871302,0.0503966,0.08732,0.0503197,0.0874804,0.0502405,0.0874271,0.0502409,
7660,0.84851,0.210119,0.95007,0.861472,0.512573,0.899648,0.876569,0.112214,0.49493,0.609895,0.163448,0.32852,0.583971,0.0986737,0.192924,0.734876,0.239849,0.0957003,0.00278037,0.136386,0.653722,0.667431,0.245612,0.18608,0.110766,0.52527,0.217084,0.153705,0.365761,0.0127109,0.473005,0.0677703,0.0508226,0.189916,0.168257,0.0486517,0.145249,0.0398677,0.239577,0.0351686,0.128467,0.0438155,0.100067,0.0385239,0.135988,0.0539161,0.097781,0.0373571,0.132199,0.0373582,0.0721231,0.0558298,0.0834323,0.0498201,0.0990066,0.0489976,0.0736201,0.0550647,0.0861749,0.0504666,0.085497,0.0491399,0.0865079,0.0481341,0.0904604,0.0492759,0.0851593,0.0504641,0.0851511,0.0512869,0.0881544,0.0498888,0.0875892,0.0500874,0.0867705,0.0504635,0.0886488,0.0500547,0.087193,0.0499731,0.0883545,0.0498182,0.0873559,0.0501548,0.0867436,0.0504972,0.0871048,0.0501373,0.0868954,0.0506021,0.087568,0.0502612,0.0876518,0.0501834,0.0835345,0.051587,0.0873943,0.0502908,0.0873267,0.050311,
7670,0.0808831,0.64056,0.844965,0.074762,0.488991,0.23444,0.650325,0.0957003,0.660845,0.107931,0.64099,0.471789,0.40771,0.450068,0.110766,0.0635502,0.638854,0.87141,0.173398,0.334636,0.727307,0.376826,0.254944,0.112214,0.541471,0.298183,0.060602,0.791888,0.223647,0.0670535,0.814594,0.0460078,0.00608474,0.190349,0.136702,0.0127109,0.313068,0.0131521,0.104615,0.0580055,0.0783984,0.0422526,0.0743843,0.0485874,0.0702008,0.0567375,0.125818,0.0321509,0.0989951,0.0427064,0.0760579,0.0559382,0.0962343,0.0464195,0.0812581,0.0532208,0.0850794,0.0491484,0.0875175,0.0508638,0.0957393,0.0496107,0.0867353,0.0500655,0.0857797,0.0504615,0.0800869,0.0540289,0.088249,0.0500874,0.0865079,0.0498615,0.0900223,0.0492759,0.08483,0.0514838,0.087968,0.0497466,0.0876306,0.0505076,0.0869867,0.0505853,0.0873097,0.0503527,0.0837485,0.0515092,0.0873135,0.0503974,0.0875084,0.050136,0.0877019,0.0501925,0.0877263,0.0501634,0.0876196,0.0502195,0.0873472,0.0502553,0.087233,0.050346,
7680,0.960096,0.247512,0.00330035,0.216234,0.910589,0.908372,0.57207,0.87141,0.898746,0.926535,0.666336,0.188423,0.650924,0.344278,0.495412,0.407881,0.957858,0.149521,0.75996,0.044843,0.144912,0.0460078,0.176116,0.0187754,0.00608474,0.160721,0.105635,0.0481178,0.986639,0.289235,0.499007,0.0725872,0.409968,0.115442,0.161389,0.0469281,0.062156,0.0604891,0.083286,0.0746764,0.0767162,0.0495729,0.0940168,0.0523187,0.0848278,0.05984,0.107143,0.0444731,0.0779072,0.0488609,0.0835376,0.0523204,0.0998847,0.0557831,0.0921972,0.0468293,0.10329,0.0490126,0.0821151,0.0559004,0.0920874,0.049047,0.0870088,0.0491139,0.0858931,0.0524258,0.090624,0.0489173,0.08793,0.0499474,0.0880563,0.0498114,0.0860775,0.0509615,0.0837485,0.0516355,0.0917488,0.0468319,0.0878088,0.0501721,0.0879297,0.0501593,0.0872042,0.0501634,0.0872602,0.050195,0.0869867,0.0504881,0.0876317,0.0501996,0.087581,0.050181,0.0874956,0.050324,0.0872426,0.0503036,0.0884403,0.0499531,0.0872315,0.0503238,
7690,0.325544,0.542119,0.555442,0.768157,0.458176,0.0552609,0.297892,0.866132,0.266162,0.483572,0.519691,0.0460078,0.695175,0.736913,0.387792,0.29611,0.566531,0.204392,0.271081,0.183914,0.137431,0.449397,0.490931,0.0440003,0.869516,0.134073,0.873295,0.753617,0.154536,0.0796418,0.151115,0.0207799,0.061956,0.142273,0.0326846,0.0885695,0.123166,0.0640429,0.0826724,0.0585021,0.106014,0.0392651,0.0868805,0.0428097,0.0767644,0.0487421,0.0674841,0.056763,0.0740227,0.0558147,0.10329,0.0424794,0.0913449,0.0511191,0.100311,0.0452455,0.0898009,0.0514556,0.0861436,0.0510551,0.0870472,0.0500095,0.0856861,0.0511938,0.0847579,0.0525767,0.0858427,0.0500698,0.0966987,0.0474937,0.113446,0.0367813,0.091641,0.0483354,0.0898306,0.0490306,0.0883822,0.0498997,0.0876912,0.050361,0.0879333,0.0499162,0.0871109,0.0505876,0.0871438,0.0502893,0.0877229,0.0499748,0.0880631,0.0500538,0.0877982,0.0501431,0.0875254,0.050228,0.0872025,0.0502823,0.0872294,0.0503048,0.0873742,0.0502671,
7700,0.184819,0.0632909,0.888508,0.618478,0.532801,0.24019,0.807074,0.0284639,0.453904,0.538708,0.262062,0.900404,0.172124,0.0440003,0.0735834,0.719633,0.283393,0.086996,0.0973158,0.471646,0.570838,0.162989,0.574415,0.236788,0.0882813,0.0782506,0.0240274,0.621233,0.257901,0.451178,0.806599,0.722258,0.194617,0.012178,0.117157,0.0536595,0.171675,0.0562428,0.0740227,0.0486968,0.0936954,0.0539129,0.0731236,0.0479764,0.133718,0.0402613,0.0447518,0.0795127,0.0767644,0.0669235,0.0765352,0.0454303,0.102796,0.0448143,0.0693786,0.0605836,0.0865835,0.054298,0.0903185,0.0465919,0.112481,0.0371836,0.0900948,0.0485653,0.0883672,0.0503407,0.0870774,0.050523,0.0870511,0.0498625,0.0870993,0.0507646,0.084295,0.051152,0.0878856,0.0499974,0.0881021,0.050044,0.0875993,0.0499441,0.087801,0.0498969,0.0903218,0.048333,0.0865029,0.0503878,0.0875999,0.0501638,0.0873422,0.050327,0.0873307,0.0503177,0.0874803,0.0502227,0.0876417,0.0501278,0.0874029,0.050291,0.0872937,0.0503184,
7710,0.661978,0.834337,0.494977,0.364561,0.0185574,0.471107,0.378979,0.999231,0.429315,0.233813,0.784867,0.404596,0.582813,0.264204,0.617448,0.287853,0.174648,0.621233,0.450355,0.75142,0.199497,0.141506,0.272526,0.752194,0.24065,0.263181,0.63302,0.211161,0.257901,0.044437,0.0805853,0.0534206,0.149522,0.0565047,0.0792286,0.0516648,0.036615,0.0827931,0.150045,0.0541376,0.0767644,0.053113,0.101452,0.034991,0.0647623,0.0620272,0.0813114,0.0608151,0.402485,0.0395859,0.0717449,0.0648728,0.192175,0.0284056,0.112326,0.0447407,0.102616,0.0466277,0.0809126,0.0555367,0.0915893,0.0453821,0.0815485,0.0522965,0.0853975,0.0516826,0.0858129,0.0509834,0.0879751,0.0496603,0.0876993,0.0503746,0.0897393,0.0484842,0.0870468,0.0517742,0.0890946,0.0489172,0.0870774,0.050774,0.0868232,0.0507772,0.0878272,0.0502559,0.0868645,0.0504402,0.0876169,0.0502425,0.0875706,0.0500619,0.0870418,0.0504262,0.0872125,0.0504068,0.0872534,0.0502663,0.0874625,0.0502226,0.0873315,0.0502735,
7720,0.586834,0.689665,0.669226,0.0614319,0.341997,0.826235,0.312491,0.980048,0.718196,0.799298,0.964197,0.0785849,0.768415,0.163578,0.256548,0.0728917,0.350702,0.0491708,0.325301,0.541131,0.0185574,0.472878,0.149522,0.12363,0.515086,0.027059,0.0519203,0.234481,0.476055,0.0129481,0.0569179,0.167656,0.894626,0.220839,0.168244,0.0665731,0.0879822,0.0640703,0.279363,0.0298768,0.0647623,0.0483284,0.183697,0.0272364,0.0963274,0.042392,0.103717,0.0410695,0.0920168,0.0523608,0.0819354,0.0442098,0.0638247,0.059318,0.092657,0.0504897,0.0784858,0.0536525,0.0786596,0.0511583,0.0858946,0.0537384,0.0675429,0.0570866,0.0864212,0.051198,0.0877546,0.0508323,0.0909884,0.049197,0.082773,0.0523657,0.0898835,0.0489529,0.0860914,0.0506835,0.0866346,0.0504087,0.0880686,0.049932,0.0870704,0.050346,0.0868783,0.0505036,0.0864304,0.0506166,0.0872545,0.050677,0.0872938,0.0503831,0.0869999,0.0504777,0.0874371,0.0503409,0.0871544,0.0503155,0.087347,0.050267,0.0873788,0.0503103,
7730,0.336037,0.5281,0.740686,0.109105,0.319161,0.0976964,0.650511,0.213516,0.0515224,0.171694,0.925711,0.488483,0.293389,0.305236,0.483019,0.0127227,0.190577,0.194728,0.393585,0.529971,0.351524,0.562727,0.486586,0.396985,0.0900185,0.921082,0.867438,0.112176,0.05466,0.0956453,0.126762,0.0795991,0.266513,0.0230477,0.0738911,0.0800835,0.130389,0.045624,0.212742,0.0238392,0.141674,0.0415573,0.108634,0.0591825,0.466659,0.000834474,0.0733449,0.054515,0.0887762,0.0444112,0.0603446,0.059318,0.0890984,0.0515049,0.0821593,0.0571815,0.0971867,0.0503466,0.0938841,0.0483492,0.0854219,0.0532086,0.0855395,0.0515414,0.0914144,0.04881,0.0864408,0.0507522,0.084473,0.0517827,0.0869635,0.0507616,0.0869524,0.0502661,0.0866273,0.0502579,0.0840224,0.0508055,0.0865864,0.0507412,0.0879125,0.049932,0.0867038,0.0506257,0.0870346,0.0503396,0.0872249,0.0503115,0.0866986,0.0505051,0.0875659,0.0501522,0.0874063,0.0502459,0.0872899,0.0503103,0.0873347,0.0502991,0.0873883,0.0503314,
7740,0.497956,0.685544,0.234403,0.312918,0.678815,0.70785,0.692144,0.453571,0.940443,0.509853,0.238224,0.281936,0.509445,0.42785,0.0403632,0.836789,0.814102,0.112176,0.532536,0.845899,0.173128,0.540715,0.742647,0.647276,0.368124,0.280506,0.174286,0.138294,0.0896096,0.149902,0.0838222,0.0661909,0.0560023,0.0636614,0.437687,0.000834474,0.162448,0.0317215,0.0623269,0.0706606,0.187421,0.0303758,0.0819217,0.0711396,0.846619,0.00364603,0.0689335,0.059318,0.0821593,0.0563073,0.0971867,0.0450437,0.100409,0.0459569,0.109436,0.0396301,0.0965354,0.0486973,0.0740475,0.0560498,0.0831254,0.0504614,0.087608,0.0512441,0.0892281,0.0501597,0.0852571,0.0518341,0.0909307,0.04881,0.0886729,0.0502054,0.0857754,0.0506513,0.0872221,0.0507661,0.0875743,0.0502077,0.0864525,0.0507215,0.0870073,0.0507441,0.0867703,0.0505104,0.0868174,0.0505164,0.0882126,0.0506636,0.0873872,0.0502723,0.0868463,0.0506209,0.0872938,0.050219,0.0873574,0.0503244,0.0871879,0.0503789,0.0875889,0.0502093,
7750,0.0457245,0.556951,0.0574974,0.171488,0.536176,0.255531,0.62812,0.914892,0.438195,0.484901,0.788749,0.406746,0.430949,0.999707,0.769263,0.712746,0.971285,0.0273597,0.0233897,0.343676,0.550052,0.513419,0.314081,0.0578858,0.115883,0.352915,0.0537544,0.0482832,0.494184,0.0379213,0.197476,0.036298,0.147433,0.0431616,0.749966,0.00364603,0.199649,0.0261233,0.39191,0.000628821,0.170967,0.0336832,0.131204,0.0323971,0.0896992,0.0685639,0.0980129,0.037955,0.0762276,0.0579134,0.088619,0.052327,0.0836741,0.0523693,0.0878999,0.0444649,0.0789076,0.0578325,0.0954642,0.0469453,0.0891761,0.0494031,0.08584,0.0496777,0.0833768,0.0519967,0.0875896,0.0514595,0.100509,0.0460529,0.0993547,0.0449691,0.0904532,0.049127,0.0880483,0.0505197,0.0870821,0.0503,0.0873404,0.0502554,0.0860276,0.051,0.0872713,0.0504166,0.0872444,0.0503211,0.0871722,0.0504254,0.0872336,0.0502982,0.086942,0.0504744,0.0870838,0.0505104,0.0865899,0.0507033,0.0874142,0.0502785,0.0873254,0.0502478,
7760,0.043498,0.531229,0.441503,0.0610172,0.911935,0.807604,0.299225,0.655276,0.0683484,0.836466,0.0521688,0.0694815,0.817413,0.759418,0.115883,0.94448,0.941842,0.461383,0.250475,0.969496,0.0574974,0.769886,0.300417,0.0629461,0.794452,0.0897171,0.322957,0.433148,0.315692,0.109926,0.11291,0.0568503,0.0315291,0.07621,0.0341627,0.0816234,0.382847,0.0101319,0.0570054,0.0543088,0.19871,0.0206058,0.0981138,0.0486205,0.0955192,0.0440749,0.0798728,0.0541295,0.0875042,0.0548875,0.081036,0.0487544,0.0882808,0.0444978,0.0889302,0.0489607,0.0997377,0.0435984,0.0857393,0.0514155,0.0865137,0.0526507,0.0943377,0.0454996,0.089899,0.047696,0.0908572,0.0477882,0.0865746,0.0509523,0.0847856,0.0506931,0.0898434,0.0497396,0.0875896,0.0497863,0.0884659,0.0499348,0.0881028,0.0498175,0.086642,0.0503336,0.0874986,0.0502008,0.0868763,0.0506469,0.0874288,0.0502283,0.0870706,0.0505626,0.0873502,0.0503665,0.0873879,0.0502982,0.0872641,0.0502489,0.087354,0.0502318,0.0871159,0.0503722,
7770,0.330354,0.651562,0.490595,0.25246,0.295228,0.0235435,0.937934,0.180649,0.718435,0.850197,0.13224,0.511391,0.227534,0.598966,0.85418,0.902291,0.106618,0.674472,0.035744,0.42555,0.0803985,0.140021,0.514512,0.502627,0.0623123,0.121421,0.380679,0.0157834,0.42038,0.0844427,0.59883,0.0270933,0.586929,0.0610172,0.0788393,0.113236,0.113227,0.0534576,0.0996355,0.0492072,0.0940246,0.0487544,0.0882808,0.0416364,0.0832913,0.0581725,0.0750941,0.0666562,0.284892,0.0925342,0.0932403,0.0379696,0.111994,0.0418413,0.0775629,0.0538469,0.10081,0.0458138,0.0861471,0.0497075,0.0845231,0.0527515,0.0912876,0.0501918,0.0902382,0.0486994,0.0848773,0.0496513,0.0851252,0.0512846,0.0913239,0.0482636,0.0870152,0.0501986,0.0877063,0.0505796,0.0919855,0.0479736,0.0880804,0.0498028,0.0883793,0.0496531,0.0870233,0.050411,0.0872968,0.0502292,0.0875824,0.0502394,0.087151,0.0504239,0.0868251,0.0505828,0.0872769,0.0502936,0.0873144,0.0503068,0.0874097,0.0502067,0.0872603,0.0503367,
7780,0.373863,0.00861425,0.900191,0.0528891,0.825331,0.902291,0.693692,0.206469,0.456053,0.415429,0.33306,0.526145,0.904347,0.828678,0.84598,0.890774,0.779737,0.0460211,0.379255,0.122079,0.717821,0.154236,0.559751,0.795915,0.194552,0.0796458,0.180725,0.0704514,0.188667,0.0236631,0.12048,0.0718612,0.661199,0.272195,0.120938,0.054978,0.0617023,0.0759676,0.348189,0.0400164,0.113986,0.0798338,0.346741,0.0111973,0.231404,0.0120748,0.114656,0.0368411,0.10976,0.0380878,0.0903513,0.0558222,0.0915595,0.0502377,0.0814963,0.0525845,0.0823693,0.0574631,0.0849901,0.0499037,0.0914834,0.0494622,0.081292,0.0542727,0.0926364,0.041324,0.0889213,0.0497714,0.0843084,0.0502579,0.0866037,0.0505849,0.0889047,0.0500289,0.0881561,0.0504911,0.0868648,0.0500344,0.0863769,0.0509413,0.0868621,0.0504037,0.0870305,0.0503312,0.0874237,0.0503744,0.0873538,0.0503402,0.0870777,0.0503669,0.0873044,0.0502729,0.0875883,0.0502274,0.0870866,0.0505844,0.0894313,0.0490355,0.0873903,0.0503357,
7790,0.0479372,0.430637,0.793592,0.950175,0.513506,0.249581,0.808349,0.294652,0.630881,0.0928535,0.295185,0.247729,0.950737,0.256837,0.656916,0.0323461,0.180725,0.188601,0.819938,0.722172,0.876837,0.0718612,0.67547,0.122857,0.622192,0.502521,0.641806,0.907107,0.675403,0.17125,0.545244,0.121363,0.291621,0.0216237,0.129727,0.0265865,0.196191,0.0421486,0.27409,0.0440626,0.0639204,0.0920054,0.112653,0.0545032,0.106722,0.0583023,0.102513,0.0574939,0.124164,0.0391419,0.0817538,0.054925,0.10029,0.0403935,0.0902725,0.0555467,0.083278,0.0556268,0.0967836,0.0441908,0.0863419,0.0490348,0.088036,0.0494182,0.0927578,0.0496059,0.0874342,0.0505365,0.0863769,0.0509092,0.088005,0.0497083,0.0862566,0.0507231,0.086763,0.0504371,0.0909312,0.0492065,0.0810524,0.0530011,0.0842578,0.0525415,0.087216,0.0502417,0.0871559,0.0504591,0.0892621,0.0490968,0.0868722,0.0504768,0.0880304,0.0498564,0.0874591,0.0501699,0.086695,0.0505179,0.0872648,0.0503241,0.0874426,0.0502905,
7800,0.745135,0.353029,0.987011,0.860132,0.952046,0.718333,0.238934,0.483663,0.690159,0.424341,0.603964,0.31052,0.753657,0.0884963,0.247517,0.862694,0.482903,0.976254,0.920711,0.656734,0.984049,0.270639,0.526488,0.179403,0.649745,0.905269,0.309155,0.704322,0.0682155,0.0763156,0.644999,0.0270449,0.381978,0.0284631,0.0404382,0.104167,0.273111,0.0500138,0.209788,0.0124875,0.156309,0.038226,0.10287,0.0427043,0.0820364,0.0509292,0.0774774,0.0504897,0.0914101,0.0470038,0.0882256,0.054925,0.0966112,0.0478395,0.109383,0.0435297,0.103874,0.0448147,0.0777963,0.0536071,0.0941926,0.0514618,0.0861838,0.0516955,0.0895329,0.0499492,0.0903046,0.0485954,0.0819503,0.0534334,0.0903638,0.0469361,0.0856775,0.0485461,0.0845811,0.0519252,0.0892633,0.0497123,0.0878692,0.0497278,0.0878259,0.0503672,0.086988,0.0504802,0.0868702,0.0503997,0.0877822,0.0501476,0.0870652,0.0504582,0.0876074,0.0501413,0.0872509,0.050402,0.0871145,0.0503697,0.0872331,0.0502617,0.0873599,0.050257,
7810,0.497544,0.31052,0.533191,0.925309,0.523753,0.7722,0.820982,0.244227,0.253341,0.890963,0.413788,0.107918,0.0479327,0.0543483,0.00118345,0.723786,0.234874,0.885711,0.526488,0.714486,0.482714,0.726889,0.952046,0.211743,0.366638,0.448565,0.190264,0.0728663,0.250619,0.0114701,0.690159,0.0199894,0.126204,0.0168759,0.638436,0.020376,0.0404382,0.0606896,0.0669826,0.07484,0.0896399,0.0478402,0.0940535,0.0410669,0.102745,0.0442604,0.0649718,0.0625691,0.141521,0.0333198,0.0778001,0.0516475,0.0847168,0.0517341,0.0919644,0.0481972,0.0959567,0.0503418,0.0975736,0.0450433,0.0905506,0.0494029,0.0837612,0.0533431,0.0877833,0.0502991,0.0867608,0.0515092,0.0858614,0.050302,0.0932137,0.0468951,0.0887141,0.0493673,0.0856902,0.0510133,0.0880017,0.0494554,0.0878259,0.0500093,0.0867451,0.0506842,0.0876457,0.0499895,0.0877177,0.0501561,0.0871441,0.0502275,0.0874556,0.0503875,0.0873015,0.0503154,0.0871492,0.0504021,0.0873032,0.050281,0.0874279,0.0502273,0.0871411,0.0503744,
7820,0.850936,0.842132,0.649026,0.0409576,0.945114,0.282186,0.0296144,0.954005,0.71687,0.601059,0.813591,0.71431,0.304489,0.847607,0.234608,0.303228,0.984395,0.522905,0.820512,0.780809,0.947142,0.142079,0.87061,0.307708,0.744722,0.0185297,0.615332,0.582557,0.29706,0.579155,0.301524,0.0414182,0.145364,0.0502117,0.198699,0.033023,0.0689697,0.0498367,0.142362,0.0234087,0.0364266,0.0895906,0.305922,0.0116004,0.09675,0.0446646,0.0716114,0.0481972,0.0949933,0.0478402,0.11818,0.0390567,0.0864902,0.0516529,0.0821126,0.0517146,0.0840728,0.0529724,0.0922255,0.0491272,0.0954534,0.0456302,0.0865513,0.0508553,0.0944559,0.0471122,0.0897526,0.0487436,0.0890347,0.0500616,0.0872968,0.0518684,0.0882878,0.0503757,0.0851507,0.0507626,0.0877121,0.0499297,0.0873202,0.0500327,0.0876865,0.0501188,0.0875856,0.0501145,0.0861492,0.0509594,0.0882597,0.0495761,0.0881609,0.0499026,0.0869436,0.0504338,0.0876323,0.0501482,0.0874255,0.0502376,0.0872979,0.0502924,0.08719,0.050354,
7830,0.779539,0.169059,0.00875427,0.307787,0.338407,0.436569,0.349007,0.447804,0.180393,0.469341,0.315047,0.166255,0.648925,0.0427896,0.873147,0.0651948,0.148211,0.304975,0.907431,0.556044,0.91015,0.0338594,0.138883,0.583036,0.273807,0.628274,0.339487,0.558468,0.142362,0.0684565,0.116815,0.114144,0.213768,0.0152924,0.182854,0.0392506,0.259999,0.01652,0.500474,0.0185779,0.0995561,0.0829372,0.0664136,0.0601033,0.0718383,0.0562738,0.10171,0.047918,0.0944665,0.0563658,0.0881432,0.0499391,0.0843558,0.0501388,0.0943971,0.0454175,0.0842399,0.0492619,0.0849224,0.0502963,0.090981,0.0487304,0.0850318,0.0501409,0.0874702,0.0508948,0.0983948,0.0475336,0.125761,0.033023,0.0834947,0.0522974,0.0857055,0.0506668,0.0866764,0.0505661,0.0881722,0.0498701,0.088052,0.0503777,0.0877784,0.0501188,0.087842,0.0499692,0.0885779,0.0496536,0.0880945,0.0499415,0.0874179,0.0503343,0.0873165,0.0503072,0.0875403,0.0501803,0.0869548,0.0504193,0.0873718,0.050301,0.0874217,0.0502291,
7840,0.0731348,0.809952,0.420544,0.953627,0.392556,0.266246,0.0935488,0.957769,0.337482,0.578499,0.468941,0.591231,0.371588,0.41299,0.34352,0.455227,0.291786,0.678565,0.155277,0.755431,0.272825,0.448337,0.961102,0.0424615,0.217225,0.644508,0.367072,0.247728,0.0587599,0.0193522,0.605539,0.00127526,0.0283647,0.0801245,0.107656,0.0837441,0.385525,0.0479589,0.0514031,0.0978202,0.100219,0.060629,0.0564025,0.0676913,0.0813891,0.0547887,0.091142,0.0451854,0.0866483,0.0464883,0.0831305,0.0533557,0.0850318,0.0490152,0.0850713,0.047755,0.0936732,0.0489163,0.117931,0.0340745,0.125814,0.0445359,0.0773169,0.0575678,0.085357,0.0499852,0.0872412,0.0496163,0.0868642,0.0495659,0.088643,0.0501439,0.0881722,0.050173,0.0873676,0.0499546,0.0845199,0.0519149,0.0878745,0.0497919,0.0879712,0.0500617,0.0862474,0.0507232,0.0858285,0.0509441,0.087319,0.0503072,0.087235,0.0503165,0.0871914,0.0502986,0.0875394,0.0501782,0.0878384,0.0499779,0.0867521,0.0505183,0.0874436,0.0502566,
7850,0.20791,0.938468,0.421758,0.365763,0.496298,0.277864,0.300294,0.759601,0.890491,0.376255,0.466476,0.359758,0.748248,0.983225,0.583761,0.34064,0.121666,0.27901,0.993416,0.188972,0.108675,0.0278242,0.335668,0.155305,0.404555,0.0837441,0.755584,0.0389538,0.681597,0.548607,0.01803,0.732666,0.449525,0.455489,0.166873,0.0267337,0.0905838,0.046042,0.0912265,0.0539629,0.0594618,0.0625078,0.0896899,0.0512565,0.122379,0.036302,0.0694389,0.0565921,0.0951886,0.0434811,0.0315324,0.118152,0.039775,0.0764058,0.0824346,0.0615288,0.0626054,0.0622121,0.102327,0.0415704,0.0822252,0.0550168,0.0871308,0.0483867,0.0876621,0.0496936,0.0838828,0.0517954,0.085871,0.0499137,0.0874577,0.0495002,0.0804342,0.0547359,0.0908047,0.0493196,0.085831,0.0512001,0.0864046,0.0509079,0.0887301,0.0496643,0.0875394,0.0501168,0.0876678,0.0501157,0.0874196,0.0501753,0.0868034,0.0505319,0.0871059,0.050414,0.0873762,0.0502482,0.0872054,0.0504373,0.0871961,0.0502851,0.0876117,0.0501849,
