mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
26400,0.657143,0.547368,0.602151,0.598131,0.66,0.51,0.571429,0.617647,0.617647,0.581633,0.513514,0.58427,0.672897,0.537634,0.603448,0.690476,0.509091,0.655556,0.657143,0.663158,0.682692,0.583333,0.596154,0.65625,0.6,0.57,0.5,0.635417,0.591837,0.627451,0.572816,0.587629,0.66087,0.611765,0.655556,0.572727,0.515152,0.613861,0.56,0.57,0.575758,0.623762,0.605769,0.697917,0.582418,0.568807,0.62766,0.584906,0.565657,0.693069,0.635514,0.623656,0.576577,0.606742,0.666667,0.625,0.590361,0.641026,0.632075,0.648936,0.557522,0.563218,0.517241,0.575221,0.741935,0.570093,0.509615,0.583333,0.581197,0.614458,0.611111,0.581818,0.56,0.71,0.650485,0.618557,0.65625,0.528846,0.612245,0.578431,0.592233,0.536082,0.544444,0.554545,0.638298,0.707547,0.557692,0.645833,0.566667,0.654545,0.576087,0.62963,0.59322,0.463415,0.60396,0.555556,0.580952,0.473684,0.532609,0.574074,
26600,0.618557,0.640777,0.604167,0.586538,0.653226,0.5,0.637255,0.581633,0.538462,0.59633,0.642857,0.627451,0.635514,0.516129,0.572917,0.567308,0.598039,0.571429,0.68,0.59,0.582524,0.494845,0.616822,0.494624,0.616162,0.60396,0.534653,0.656566,0.606061,0.613861,0.520833,0.605769,0.594059,0.636364,0.67,0.63,0.585366,0.567797,0.646465,0.594059,0.544554,0.606061,0.525773,0.504854,0.58,0.53,0.645161,0.654206,0.617647,0.561224,0.623762,0.636364,0.685714,0.568421,0.611765,0.6,0.571429,0.656863,0.629213,0.621622,0.652174,0.564706,0.637255,0.561224,0.577778,0.563636,0.645455,0.588889,0.554217,0.598291,0.7,0.56,0.607477,0.55914,0.662791,0.640351,0.614679,0.56044,0.534653,0.505051,0.666667,0.636364,0.612245,0.54902,0.65,0.56,0.583333,0.596154,0.536364,0.677778,0.636364,0.574257,0.631579,0.619048,0.657143,0.536842,0.586957,0.518519,0.588235,0.683673,
26800,0.554348,0.675926,0.544554,0.565657,0.527273,0.655556,0.621053,0.609524,0.558824,0.520408,0.589286,0.613636,0.615385,0.59633,0.5,0.59434,0.656566,0.772277,0.617647,0.602041,0.461538,0.53125,0.62,0.61,0.5625,0.602273,0.55914,0.598131,0.53271,0.569892,0.588235,0.510204,0.598131,0.677419,0.659091,0.660714,0.712766,0.632075,0.609524,0.621053,0.692308,0.645833,0.75,0.630435,0.636364,0.564356,0.679245,0.648936,0.647727,0.580357,0.6,0.677778,0.574257,0.59596,0.684783,0.5,0.669811,0.606383,0.636364,0.524752,0.578431,0.622449,0.6875,0.576923,0.650943,0.56383,0.684783,0.62037,0.617647,0.591837,0.559633,0.56044,0.643564,0.515152,0.484848,0.653465,0.669811,0.648936,0.594595,0.516854,0.6,0.645455,0.62766,0.613208,0.628571,0.568421,0.5,0.633929,0.616822,0.602151,0.602273,0.517857,0.659341,0.577982,0.677083,0.586538,0.589474,0.638095,0.54,0.46,
27000,0.581395,0.640351,0.5,0.554348,0.654206,0.55914,0.653061,0.617647,0.601852,0.478261,0.612245,0.568627,0.627451,0.734694,0.561224,0.627451,0.657658,0.52809,0.561798,0.477477,0.494845,0.582524,0.598039,0.622449,0.571429,0.607843,0.6,0.636364,0.539216,0.561224,0.568421,0.590476,0.591837,0.529412,0.621053,0.638095,0.634409,0.570093,0.678161,0.59292,0.572816,0.556701,0.625,0.5625,0.621622,0.573034,0.621053,0.714286,0.631579,0.561905,0.533333,0.547368,0.66,0.61,0.555556,0.584158,0.479592,0.637255,0.666667,0.64486,0.494253,0.566372,0.544444,0.645455,0.673469,0.637255,0.603774,0.638298,0.645455,0.522222,0.6,0.619048,0.645833,0.682692,0.61165,0.628866,0.542553,0.613208,0.523364,0.698925,0.566667,0.636364,0.673267,0.616162,0.666667,0.622449,0.631579,0.651163,0.588235,0.530864,0.607843,0.602041,0.597826,0.546296,0.490385,0.5625,0.708333,0.653846,0.659794,0.718447,
27200,0.635417,0.557692,0.633028,0.593407,0.505263,0.638095,0.598131,0.505376,0.65625,0.663462,0.645161,0.700935,0.574074,0.630435,0.707317,0.576271,0.612245,0.539216,0.55102,0.539216,0.560748,0.580645,0.520833,0.528846,0.56,0.49,0.56383,0.54717,0.606061,0.594059,0.631579,0.590476,0.673469,0.647059,0.591398,0.53271,0.627273,0.611111,0.584158,0.585859,0.547368,0.647619,0.606383,0.575472,0.606383,0.632075,0.577778,0.554545,0.598131,0.569892,0.560748,0.645161,0.609756,0.571429,0.591837,0.656863,0.543689,0.587629,0.52,0.58,0.627273,0.6,0.595745,0.641509,0.557692,0.53125,0.545455,0.633333,0.670213,0.622642,0.533981,0.597938,0.6,0.572727,0.649485,0.699029,0.488636,0.625,0.62766,0.556604,0.505495,0.743119,0.558824,0.581633,0.523256,0.622807,0.59375,0.605769,0.584906,0.638298,0.55102,0.715686,0.533333,0.725,0.669903,0.57732,0.568627,0.683673,0.521008,0.617284,
27400,0.509615,0.65625,0.561224,0.588235,0.59434,0.62766,0.637363,0.614679,0.539216,0.581633,0.633929,0.465909,0.534653,0.585859,0.49505,0.636364,0.6,0.58,0.641026,0.506024,0.68,0.61,0.63,0.64,0.598039,0.55102,0.578947,0.533333,0.586538,0.5,0.621053,0.542857,0.567568,0.651685,0.557895,0.638095,0.598131,0.655914,0.601942,0.556701,0.586957,0.537037,0.609524,0.610526,0.567308,0.625,0.478723,0.632075,0.616162,0.514851,0.643678,0.610619,0.617021,0.584906,0.619048,0.663158,0.653465,0.646465,0.67033,0.697248,0.626263,0.554455,0.701031,0.601942,0.537634,0.504673,0.545455,0.584158,0.645161,0.654206,0.580357,0.545455,0.581633,0.617647,0.58871,0.605263,0.521277,0.613208,0.686275,0.612245,0.571429,0.623853,0.565217,0.564815,0.568421,0.590476,0.655172,0.584071,0.666667,0.693878,0.571429,0.557895,0.666667,0.701923,0.6,0.619048,0.62,0.57,0.677778,0.672727,
27600,0.686047,0.605263,0.684211,0.552381,0.660194,0.701031,0.623853,0.681319,0.634615,0.5625,0.596154,0.645833,0.578947,0.571429,0.561798,0.585586,0.598039,0.612245,0.571429,0.676471,0.608696,0.635294,0.542169,0.632479,0.656863,0.571429,0.520408,0.558824,0.488372,0.517544,0.563218,0.646018,0.556701,0.514563,0.634615,0.614583,0.637255,0.642857,0.59292,0.632184,0.565217,0.611111,0.621622,0.629213,0.615385,0.635417,0.588785,0.612903,0.585859,0.60396,0.584071,0.666667,0.570093,0.526882,0.619048,0.652632,0.58,0.63,0.714286,0.558824,0.619565,0.638889,0.586957,0.509259,0.556701,0.572816,0.495146,0.587629,0.554348,0.648148,0.610526,0.666667,0.575758,0.653465,0.637255,0.612245,0.642105,0.619048,0.520408,0.598039,0.616162,0.633663,0.609524,0.6,0.690722,0.631068,0.629213,0.630631,0.555556,0.564356,0.56044,0.577982,0.574074,0.684783,0.619469,0.574713,0.639175,0.543689,0.669811,0.606383,
27800,0.565657,0.594059,0.555556,0.554455,0.619048,0.568421,0.610526,0.6,0.565657,0.712871,0.632911,0.727273,0.553191,0.59434,0.59434,0.457447,0.666667,0.579439,0.657407,0.630435,0.513761,0.615385,0.623762,0.626263,0.572816,0.618557,0.621359,0.618557,0.652632,0.6,0.666667,0.651163,0.66,0.62,0.616162,0.485149,0.630435,0.564815,0.628866,0.572816,0.582418,0.633028,0.65,0.55,0.612613,0.58427,0.623656,0.607477,0.622807,0.511628,0.583333,0.653846,0.520408,0.607843,0.685714,0.505263,0.673684,0.657143,0.554348,0.537037,0.611111,0.590909,0.69,0.67,0.6,0.6,0.651786,0.590909,0.574257,0.555556,0.645161,0.635514,0.656863,0.561224,0.663158,0.619048,0.713043,0.6,0.625,0.598214,0.590909,0.666667,0.551724,0.575221,0.578947,0.609524,0.569767,0.622807,0.55102,0.656863,0.510638,0.566038,0.619048,0.494737,0.578431,0.622449,0.568421,0.695238,0.554455,0.656566,
28000,0.617391,0.529412,0.524752,0.626263,0.584158,0.535354,0.675439,0.523256,0.595745,0.622642,0.65625,0.682692,0.56044,0.651376,0.62963,0.641304,0.677083,0.528846,0.559633,0.637363,0.663551,0.698925,0.683168,0.575758,0.537736,0.574468,0.595745,0.556604,0.697248,0.604396,0.514851,0.636364,0.52809,0.558559,0.634783,0.658824,0.659794,0.504854,0.554348,0.638889,0.615385,0.6875,0.676768,0.584158,0.622222,0.627273,0.666667,0.586538,0.564815,0.619565,0.572917,0.673077,0.5,0.693878,0.619469,0.574713,0.6,0.589474,0.628571,0.652632,0.688172,0.598131,0.428571,0.568627,0.615385,0.625,0.623656,0.570093,0.6,0.578947,0.546392,0.533981,0.576923,0.625,0.572917,0.634615,0.564815,0.532609,0.656566,0.60396,0.623853,0.483516,0.65,0.72,0.516129,0.53271,0.634615,0.65625,0.585859,0.584158,0.601942,0.628866,0.520833,0.586538,0.574468,0.613208,0.595238,0.62069,0.561224,0.568627,
28200,0.642105,0.67619,0.62,0.59,0.633663,0.535354,0.616162,0.544554,0.540541,0.58427,0.570175,0.488372,0.631068,0.556701,0.625,0.678571,0.589744,0.57377,0.49,0.65,0.706422,0.681319,0.650602,0.683761,0.6,0.68,0.57732,0.679612,0.602151,0.570093,0.617021,0.537736,0.576923,0.552083,0.548387,0.616822,0.563107,0.670103,0.588235,0.571429,0.607843,0.622449,0.628866,0.61165,0.619565,0.583333,0.572816,0.587629,0.577982,0.615385,0.53,0.55,0.590909,0.616071,0.538462,0.605505,0.613861,0.535354,0.66,0.57,0.552632,0.616279,0.673469,0.568627,0.650485,0.639175,0.602041,0.558824,0.591837,0.578431,0.6,0.552381,0.582524,0.690722,0.53271,0.591398,0.565217,0.657407,0.637255,0.704082,0.628866,0.669903,0.663462,0.5,0.646465,0.663366,0.521368,0.60241,0.642202,0.56044,0.578947,0.666667,0.669903,0.659794,0.645833,0.663462,0.472527,0.706422,0.474747,0.564356,
28400,0.531532,0.640449,0.597938,0.640777,0.621622,0.539326,0.552381,0.568421,0.623762,0.565657,0.504587,0.648352,0.590476,0.589474,0.519608,0.612245,0.601942,0.608247,0.708333,0.692308,0.700935,0.548387,0.632653,0.705882,0.628866,0.631068,0.647059,0.663265,0.62069,0.584071,0.556604,0.56383,0.533333,0.6,0.576923,0.59375,0.663158,0.590476,0.563107,0.649485,0.574713,0.619469,0.621053,0.6,0.666667,0.578947,0.580645,0.504673,0.504854,0.659794,0.635417,0.567308,0.635514,0.602151,0.584906,0.521277,0.670213,0.660377,0.628866,0.601942,0.534653,0.565657,0.654206,0.666667,0.596154,0.614583,0.640351,0.593023,0.64486,0.623656,0.666667,0.643564,0.605263,0.620968,0.709677,0.588785,0.627273,0.622222,0.651376,0.56044,0.62037,0.554348,0.509259,0.630435,0.569892,0.598131,0.632653,0.529412,0.557895,0.514286,0.648936,0.490566,0.573913,0.505882,0.618557,0.601942,0.609091,0.622222,0.598039,0.612245,
28600,0.655914,0.700935,0.69697,0.594059,0.612245,0.578431,0.59633,0.725275,0.593407,0.678899,0.645833,0.682692,0.52,0.51,0.588235,0.622449,0.568421,0.552381,0.670588,0.66087,0.613861,0.737374,0.536082,0.640777,0.534653,0.666667,0.656566,0.722772,0.473214,0.681818,0.536842,0.619048,0.519608,0.642857,0.612245,0.607843,0.637255,0.622449,0.56044,0.550459,0.554455,0.565657,0.524752,0.535354,0.485437,0.659794,0.544554,0.585859,0.634615,0.625,0.762887,0.504854,0.63,0.58,0.557522,0.609195,0.45977,0.654867,0.537736,0.595745,0.64,0.57,0.518868,0.659574,0.572816,0.639175,0.653061,0.637255,0.557895,0.571429,0.640777,0.618557,0.597826,0.564815,0.539326,0.585586,0.576923,0.59375,0.683168,0.545455,0.585859,0.584158,0.521739,0.685185,0.581818,0.666667,0.64,0.68,0.539216,0.55102,0.533981,0.618557,0.589286,0.511364,0.62766,0.632075,0.59,0.58,0.590476,0.536842,
28800,0.672897,0.55914,0.60396,0.606061,0.564356,0.626263,0.583333,0.655172,0.699029,0.556701,0.631579,0.542857,0.633929,0.568182,0.654545,0.655556,0.553191,0.59434,0.631579,0.590476,0.514851,0.59596,0.576923,0.65625,0.574257,0.555556,0.533981,0.546392,0.577982,0.549451,0.559633,0.604396,0.557895,0.72381,0.59292,0.666667,0.625,0.557692,0.53271,0.602151,0.607843,0.469388,0.582418,0.605505,0.576087,0.703704,0.650943,0.648936,0.628571,0.568421,0.528302,0.595745,0.666667,0.623762,0.538462,0.5625,0.676768,0.544554,0.55,0.6,0.633663,0.59596,0.595745,0.537736,0.613208,0.606383,0.646465,0.60396,0.651786,0.636364,0.589474,0.685714,0.532609,0.574074,0.553571,0.613636,0.648352,0.568807,0.643564,0.575758,0.755102,0.627451,0.598039,0.632653,0.615385,0.572917,0.569767,0.570175,0.574468,0.613208,0.58,0.61,0.572917,0.596154,0.62963,0.576087,0.560748,0.612903,0.65,0.53,
29000,0.54902,0.540816,0.621622,0.539326,0.646465,0.633663,0.533333,0.568421,0.59633,0.527473,0.655556,0.7,0.740385,0.635417,0.654545,0.644444,0.55,0.6,0.660714,0.602273,0.585859,0.574257,0.670103,0.572816,0.605769,0.552083,0.581633,0.617647,0.54902,0.653061,0.639175,0.650485,0.646465,0.50495,0.534653,0.656566,0.653465,0.616162,0.631579,0.666667,0.650943,0.659574,0.646465,0.554455,0.561905,0.578947,0.557895,0.638095,0.677419,0.626168,0.604651,0.614035,0.539326,0.576577,0.609195,0.60177,0.480392,0.591837,0.641509,0.595745,0.547368,0.552381,0.601942,0.721649,0.572917,0.730769,0.63,0.58,0.707965,0.62069,0.587629,0.621359,0.524752,0.545455,0.590909,0.566667,0.607843,0.602041,0.581633,0.558824,0.591398,0.607477,0.715789,0.590476,0.483871,0.560748,0.556701,0.592233,0.629213,0.621622,0.577982,0.637363,0.663158,0.580952,0.622449,0.715686,0.583333,0.567308,0.588235,0.622449,
29200,0.633028,0.56044,0.702703,0.640449,0.616162,0.653465,0.581633,0.676471,0.557522,0.643678,0.608247,0.669903,0.670103,0.524272,0.649485,0.543689,0.584158,0.535354,0.5,0.575472,0.585859,0.623762,0.495495,0.550562,0.572816,0.474227,0.613861,0.555556,0.516129,0.635514,0.569767,0.605263,0.615385,0.604167,0.528736,0.584071,0.510638,0.632075,0.636364,0.584158,0.446809,0.603774,0.592233,0.608247,0.684783,0.527778,0.632075,0.595745,0.608247,0.640777,0.613861,0.59596,0.572816,0.556701,0.704082,0.607843,0.576087,0.611111,0.555556,0.524752,0.685393,0.558559,0.65,0.56,0.655914,0.663551,0.576923,0.541667,0.452632,0.6,0.571429,0.578947,0.550562,0.576577,0.647727,0.651786,0.540816,0.617647,0.618182,0.533333,0.619565,0.601852,0.557895,0.619048,0.62766,0.528302,0.55914,0.64486,0.682692,0.6875,0.62069,0.539823,0.6,0.638095,0.656566,0.514851,0.51,0.61,0.62037,0.51087,
29400,0.534653,0.59596,0.582524,0.690722,0.574468,0.716981,0.586957,0.611111,0.6,0.590476,0.686047,0.535088,0.666667,0.6,0.578947,0.647619,0.541667,0.575,0.5,0.509091,0.607143,0.5,0.592233,0.56701,0.553191,0.650943,0.670103,0.718447,0.673077,0.604167,0.568421,0.590476,0.607477,0.537634,0.619048,0.589474,0.686275,0.581633,0.666667,0.478261,0.736842,0.580952,0.628866,0.601942,0.588235,0.663265,0.617021,0.650943,0.6,0.647619,0.679245,0.638298,0.597938,0.631068,0.524752,0.69697,0.647059,0.604938,0.598214,0.590909,0.648649,0.606742,0.613208,0.553191,0.544554,0.616162,0.642857,0.696078,0.494949,0.554455,0.536082,0.640777,0.57732,0.572816,0.570093,0.623656,0.686275,0.520408,0.696629,0.621622,0.505495,0.642202,0.615385,0.623853,0.53125,0.605769,0.578431,0.510204,0.640777,0.628866,0.563107,0.587629,0.638298,0.528302,0.612613,0.550562,0.587156,0.56044,0.636364,0.60396,
29600,0.561905,0.652632,0.656863,0.581633,0.6875,0.605769,0.514563,0.649485,0.586538,0.59375,0.672727,0.633333,0.510638,0.641509,0.679612,0.639175,0.519231,0.697917,0.607843,0.632653,0.622449,0.617647,0.538462,0.678899,0.578947,0.714286,0.663265,0.637255,0.705882,0.602041,0.714286,0.59633,0.775701,0.602151,0.67,0.55,0.68932,0.56701,0.505376,0.523364,0.612245,0.617647,0.545455,0.6,0.580952,0.589474,0.6,0.618182,0.483516,0.587156,0.505618,0.567568,0.699029,0.525773,0.464646,0.594059,0.591837,0.637255,0.59322,0.646341,0.565217,0.518519,0.582524,0.556701,0.575758,0.594059,0.61165,0.505155,0.638298,0.584906,0.572816,0.587629,0.723214,0.522727,0.605769,0.604167,0.538462,0.587156,0.652632,0.666667,0.619565,0.601852,0.587629,0.553398,0.65,0.58,0.582418,0.614679,0.568807,0.56044,0.708333,0.615385,0.531915,0.622642,0.663866,0.691358,0.707071,0.485149,0.585106,0.688679,
29800,0.556701,0.572816,0.544554,0.606061,0.554455,0.545455,0.666667,0.526316,0.53,0.62,0.602041,0.637255,0.482353,0.6,0.542553,0.566038,0.65625,0.557692,0.571429,0.627451,0.623656,0.560748,0.558824,0.510204,0.617978,0.576577,0.663366,0.515152,0.666667,0.635514,0.692308,0.677083,0.670588,0.582609,0.621359,0.484536,0.663158,0.647619,0.574257,0.727273,0.643564,0.626263,0.585106,0.622642,0.6,0.609091,0.640777,0.680412,0.685185,0.576087,0.639175,0.631068,0.521277,0.518868,0.632075,0.670213,0.697917,0.576923,0.590909,0.655556,0.660194,0.56701,0.59,0.6,0.558559,0.595506,0.584158,0.565657,0.633333,0.563636,0.660714,0.568182,0.591837,0.627451,0.6,0.610526,0.676768,0.574257,0.520833,0.615385,0.684211,0.609524,0.654545,0.544444,0.638095,0.631579,0.593023,0.649123,0.607143,0.681818,0.606061,0.534653,0.649485,0.61165,0.652632,0.514286,0.590909,0.5,0.617021,0.613208,
30000,0.663158,0.619048,0.606383,0.632075,0.604167,0.634615,0.66087,0.729412,0.653061,0.578431,0.486239,0.593407,0.704082,0.617647,0.568807,0.67033,0.56,0.59,0.585859,0.534653,0.64,0.7,0.653465,0.535354,0.553191,0.59434,0.552083,0.634615,0.54717,0.670213,0.601852,0.576087,0.565217,0.685185,0.676768,0.643564,0.564356,0.616162,0.684211,0.55814,0.580645,0.588785,0.614679,0.648352,0.645833,0.538462,0.651685,0.477477,0.544554,0.555556,0.623656,0.579439,0.608247,0.601942,0.686869,0.475248,0.688172,0.598131,0.630952,0.715517,0.576577,0.651685,0.5,0.59,0.565217,0.509259,0.643564,0.656566,0.609524,0.642105,0.527473,0.66055,0.510204,0.598039,0.536082,0.601942,0.556701,0.660194,0.555556,0.581818,0.72,0.58,0.576087,0.574074,0.642105,0.638095,0.646465,0.663366,0.575758,0.574257,0.54,0.63,0.614583,0.644231,0.575758,0.574257,0.583333,0.653846,0.546392,0.601942,
30200,0.714286,0.557895,0.547826,0.529412,0.581818,0.633333,0.642202,0.571429,0.674157,0.585586,0.597938,0.621359,0.700935,0.548387,0.545455,0.642857,0.552632,0.593023,0.642105,0.695238,0.678899,0.582418,0.637255,0.602041,0.67033,0.577982,0.526786,0.659091,0.694118,0.643478,0.48913,0.574074,0.557895,0.542857,0.581633,0.627451,0.404255,0.613208,0.589474,0.609524,0.5,0.55102,0.558824,0.663265,0.554455,0.505051,0.614679,0.681319,0.66055,0.626374,0.523364,0.602151,0.633663,0.606061,0.666667,0.663265,0.5,0.585366,0.57732,0.572816,0.513761,0.648352,0.647619,0.536842,0.606383,0.54717,0.533981,0.546392,0.695652,0.638889,0.554455,0.606061,0.64486,0.634409,0.541284,0.637363,0.586207,0.547619,0.598131,0.645161,0.564356,0.656566,0.609524,0.642105,0.618557,0.621359,0.583333,0.586207,0.62037,0.576087,0.6,0.74,0.56044,0.688073,0.585859,0.485149,0.582524,0.597938,0.610526,0.628571,
30400,0.571429,0.568627,0.666667,0.663043,0.516129,0.579439,0.660377,0.531915,0.510638,0.679245,0.666667,0.590909,0.485981,0.72043,0.594059,0.565657,0.628571,0.557895,0.605769,0.697917,0.5625,0.480769,0.67,0.62,0.533981,0.525773,0.605769,0.625,0.621622,0.58427,0.672897,0.677419,0.590909,0.733333,0.57732,0.669903,0.589474,0.561905,0.648649,0.58427,0.691589,0.602151,0.553191,0.566038,0.627451,0.540816,0.583333,0.641304,0.683168,0.606061,0.619565,0.574074,0.709091,0.588889,0.62,0.66,0.660194,0.608247,0.606383,0.584906,0.539216,0.642857,0.717647,0.504348,0.606742,0.594595,0.597701,0.610619,0.59,0.55,0.571429,0.610526,0.58,0.57,0.708738,0.670103,0.617021,0.632075,0.578947,0.580952,0.623762,0.535354,0.578431,0.663265,0.634409,0.64486,0.711111,0.518182,0.602041,0.588235,0.663265,0.588235,0.536082,0.679612,0.5,0.621951,0.612903,0.700935,0.615385,0.581967,
30600,0.622222,0.690909,0.521277,0.613208,0.462963,0.630435,0.464286,0.556818,0.594059,0.616162,0.587629,0.553398,0.565217,0.601852,0.594595,0.662921,0.580645,0.626168,0.619565,0.564815,0.55102,0.617647,0.519608,0.642857,0.647619,0.757895,0.572816,0.546392,0.626374,0.623853,0.592593,0.630435,0.572917,0.721154,0.539216,0.622449,0.484211,0.590476,0.59,0.6,0.572816,0.546392,0.663366,0.575758,0.564356,0.676768,0.59434,0.574468,0.545455,0.613861,0.692308,0.568807,0.663158,0.533333,0.612903,0.598131,0.618557,0.572816,0.5625,0.596154,0.596154,0.583333,0.575758,0.574257,0.484848,0.663366,0.62,0.62,0.56044,0.568807,0.56,0.59,0.617647,0.55102,0.609524,0.557895,0.539326,0.675676,0.61,0.46,0.490196,0.632653,0.552083,0.567308,0.651786,0.670455,0.675926,0.673913,0.592593,0.543478,0.551402,0.548387,0.619048,0.62069,0.569892,0.654206,0.568421,0.647619,0.540816,0.617647,
30800,0.623762,0.545455,0.587156,0.681319,0.669811,0.595745,0.595506,0.63964,0.555556,0.524752,0.5,0.602041,0.521739,0.611111,0.653061,0.588235,0.663462,0.604167,0.618557,0.650485,0.478723,0.622642,0.564356,0.686869,0.60241,0.564103,0.610619,0.586207,0.608696,0.601852,0.606383,0.462264,0.66,0.57,0.636364,0.584158,0.585106,0.518868,0.581633,0.588235,0.609524,0.578947,0.627907,0.614035,0.686047,0.587719,0.6,0.58,0.601942,0.659794,0.69,0.54,0.631068,0.597938,0.596154,0.5625,0.647059,0.565217,0.442105,0.504762,0.62963,0.543478,0.566372,0.494253,0.652174,0.62963,0.565217,0.555556,0.598039,0.704082,0.574468,0.660377,0.707071,0.49505,0.525773,0.543689,0.625,0.645833,0.576923,0.59375,0.62,0.64,0.61165,0.639175,0.635417,0.596154,0.546296,0.576087,0.516854,0.540541,0.688172,0.607477,0.744898,0.617647,0.680412,0.640777,0.490566,0.56383,0.631068,0.587629,
31000,0.565657,0.564356,0.525862,0.619048,0.64,0.57,0.697248,0.571429,0.555556,0.586957,0.593407,0.59633,0.673684,0.609524,0.596154,0.645833,0.556604,0.531915,0.645455,0.666667,0.609524,0.631579,0.618557,0.631068,0.561224,0.529412,0.597938,0.718447,0.623932,0.722892,0.679245,0.595745,0.508621,0.642857,0.596154,0.635417,0.468085,0.707547,0.547368,0.628571,0.587629,0.660194,0.563218,0.584071,0.6,0.554545,0.510204,0.568627,0.633663,0.555556,0.639175,0.563107,0.559633,0.692308,0.548077,0.510417,0.634409,0.570093,0.619048,0.557895,0.53,0.65,0.650943,0.680851,0.613208,0.531915,0.565657,0.584158,0.65,0.51,0.701923,0.572917,0.59434,0.648936,0.557522,0.528736,0.619048,0.62931,0.538462,0.59375,0.625,0.541667,0.543689,0.57732,0.569767,0.561404,0.586207,0.539823,0.571429,0.642105,0.537037,0.619565,0.601942,0.546392,0.541667,0.605769,0.66055,0.571429,0.648936,0.566038,
31200,0.609524,0.578947,0.533333,0.563636,0.689655,0.628319,0.579545,0.482143,0.68932,0.618557,0.578947,0.580952,0.594595,0.617978,0.666667,0.610526,0.53271,0.634409,0.669643,0.590909,0.625,0.701923,0.715789,0.580952,0.570093,0.645161,0.554455,0.545455,0.578431,0.479592,0.537736,0.670213,0.644231,0.645833,0.663366,0.646465,0.641026,0.518072,0.546296,0.543478,0.584158,0.59596,0.53125,0.673077,0.537634,0.626168,0.676768,0.653465,0.556701,0.572816,0.618182,0.622222,0.580645,0.64486,0.605505,0.659341,0.626263,0.60396,0.633929,0.704545,0.62,0.64,0.553398,0.680412,0.666667,0.693878,0.649123,0.55814,0.71028,0.634409,0.637255,0.561224,0.608247,0.631068,0.60396,0.575758,0.592593,0.641304,0.647619,0.557895,0.56,0.69,0.613861,0.606061,0.612245,0.539216,0.63,0.58,0.637255,0.55102,0.574074,0.641304,0.505747,0.699115,0.626263,0.60396,0.56383,0.613208,0.64,0.62,
31400,0.505155,0.592233,0.598039,0.591837,0.59,0.55,0.494253,0.646018,0.701031,0.572816,0.639175,0.621359,0.647619,0.652632,0.504425,0.494253,0.576471,0.634783,0.563107,0.525773,0.629213,0.630631,0.606383,0.537736,0.702703,0.573034,0.605769,0.5625,0.697917,0.567308,0.628571,0.515789,0.62963,0.543478,0.591837,0.607843,0.589474,0.609524,0.657143,0.663158,0.5625,0.567308,0.6,0.52,0.471698,0.62766,0.598039,0.571429,0.595506,0.558559,0.597938,0.61165,0.509259,0.630435,0.605263,0.616279,0.637255,0.642857,0.648649,0.606742,0.637363,0.623853,0.52381,0.673684,0.526316,0.561905,0.585586,0.573034,0.543478,0.638889,0.6,0.466667,0.697917,0.682692,0.723404,0.518868,0.62766,0.59434,0.504854,0.618557,0.618182,0.555556,0.684211,0.533333,0.676471,0.622449,0.588785,0.655914,0.536842,0.6,0.558824,0.540816,0.535714,0.62069,0.555556,0.532609,0.653061,0.578431,0.706522,0.648148,
