mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
21800,0.996055,0.998349,0.996606,0.995872,0.992936,0.989358,0.982936,0.973578,0.961376,0.941009,0.911651,0.878073,0.819083,0.745963,0.693945,0.66789,0.685596,0.694404,0.713119,0.702661,0.715688,0.726606,0.729358,0.722385,0.724771,0.72945,0.737798,0.722844,0.733119,0.744312,0.727156,0.737431,0.741651,0.735229,0.731376,0.731193,0.726697,0.731101,0.728349,0.73789,0.730459,0.738165,0.729908,0.727523,0.733945,0.729817,0.731743,0.715688,0.693119,
22000,0.996,0.998364,0.996545,0.995727,0.992909,0.989364,0.983,0.973727,0.961364,0.940909,0.911091,0.878091,0.819364,0.746091,0.693727,0.668364,0.685364,0.693273,0.713727,0.702364,0.716364,0.726364,0.728818,0.722,0.725364,0.730364,0.738,0.723091,0.733091,0.744909,0.727636,0.737273,0.741364,0.735,0.731727,0.731545,0.726545,0.730091,0.728545,0.738455,0.731091,0.737909,0.730091,0.727364,0.733818,0.729545,0.732273,0.715727,0.693909,
22200,0.995946,0.998378,0.996577,0.995676,0.992973,0.989189,0.983153,0.973964,0.961441,0.941261,0.911622,0.877928,0.819279,0.746396,0.693964,0.668288,0.685766,0.693423,0.713874,0.702432,0.716667,0.726396,0.729009,0.721532,0.726216,0.73,0.737207,0.722613,0.732072,0.745135,0.728108,0.738468,0.742162,0.735405,0.731712,0.731982,0.726486,0.73036,0.728829,0.738468,0.731081,0.736937,0.729459,0.725586,0.734414,0.72991,0.732432,0.716036,0.694324,
22400,0.995982,0.998393,0.996607,0.995714,0.992946,0.989196,0.983125,0.974018,0.961607,0.941429,0.911786,0.878125,0.819107,0.745893,0.694107,0.668214,0.685982,0.693304,0.714018,0.702321,0.715982,0.725625,0.729286,0.72125,0.726696,0.730089,0.737143,0.722321,0.733125,0.744911,0.728482,0.738929,0.741875,0.73625,0.731964,0.731786,0.726518,0.730089,0.728125,0.738482,0.730536,0.736161,0.729643,0.725446,0.734911,0.730089,0.731875,0.715446,0.695179,
22600,0.995929,0.998407,0.996637,0.995752,0.99292,0.989204,0.983009,0.974071,0.961327,0.941681,0.912124,0.877876,0.818673,0.745752,0.69469,0.669027,0.686106,0.693274,0.714159,0.701947,0.715929,0.725929,0.728938,0.721947,0.72646,0.729912,0.737345,0.723009,0.732743,0.744602,0.728761,0.737965,0.741416,0.736018,0.732301,0.731062,0.726991,0.729735,0.728142,0.739646,0.730973,0.736283,0.729823,0.725929,0.734956,0.730265,0.731593,0.715664,0.694513,
22800,0.995965,0.998421,0.996667,0.995789,0.992982,0.989298,0.982982,0.974035,0.961316,0.941491,0.912281,0.877895,0.819211,0.745702,0.694386,0.668421,0.685614,0.694825,0.714912,0.702807,0.716228,0.726053,0.728947,0.72193,0.725702,0.729649,0.737544,0.72386,0.732895,0.744386,0.729123,0.737807,0.741404,0.73614,0.732105,0.731228,0.72693,0.729474,0.72807,0.738947,0.730789,0.736491,0.730088,0.72614,0.735,0.730439,0.731404,0.716404,0.694474,
23000,0.995913,0.998435,0.996696,0.995739,0.99287,0.989391,0.98313,0.974174,0.961652,0.941565,0.912,0.877739,0.81913,0.746174,0.694696,0.668435,0.685652,0.693826,0.714609,0.701478,0.716435,0.725913,0.728957,0.721565,0.726348,0.73,0.738087,0.725043,0.732522,0.74487,0.729478,0.737739,0.74087,0.735826,0.73287,0.731304,0.726609,0.729913,0.727565,0.739043,0.73087,0.736435,0.729478,0.726609,0.734174,0.730696,0.732087,0.71687,0.695217,
23200,0.995948,0.998448,0.996724,0.995603,0.992931,0.989483,0.982931,0.974224,0.96181,0.941207,0.911983,0.877672,0.818707,0.746379,0.695,0.668793,0.686121,0.693103,0.71431,0.70181,0.717241,0.72569,0.727931,0.721466,0.727069,0.729224,0.737759,0.725,0.731897,0.744914,0.730517,0.737759,0.741207,0.735776,0.733448,0.731379,0.726207,0.731121,0.728017,0.739828,0.731466,0.736466,0.730172,0.726897,0.733966,0.731121,0.732155,0.716293,0.695172,
23400,0.995983,0.998462,0.996752,0.995641,0.992906,0.989402,0.983077,0.974188,0.962137,0.941453,0.912479,0.878034,0.818462,0.746667,0.694274,0.669744,0.686154,0.693162,0.714872,0.702051,0.716923,0.725897,0.727179,0.721624,0.727265,0.73,0.73812,0.724957,0.732051,0.744701,0.729744,0.737009,0.741111,0.735812,0.73359,0.731368,0.726581,0.731026,0.727949,0.740427,0.730855,0.735897,0.73,0.726239,0.73359,0.730171,0.732137,0.716239,0.696239,
23600,0.996017,0.998475,0.99678,0.995593,0.992966,0.989322,0.983051,0.974237,0.962034,0.94178,0.912797,0.878475,0.818475,0.747458,0.693814,0.668898,0.686271,0.693814,0.715763,0.702542,0.71661,0.725424,0.727119,0.72178,0.727034,0.730508,0.73822,0.724322,0.732034,0.745424,0.730169,0.737203,0.740424,0.735593,0.733729,0.731017,0.72678,0.731017,0.728559,0.741102,0.731356,0.736102,0.729746,0.726441,0.732797,0.730339,0.732627,0.716864,0.696356,
23800,0.99605,0.998487,0.996723,0.995546,0.992857,0.989328,0.983193,0.974118,0.962269,0.941597,0.912857,0.878739,0.818824,0.747563,0.693697,0.668824,0.686723,0.694286,0.71563,0.702689,0.716471,0.725462,0.726975,0.722185,0.727059,0.730504,0.737983,0.724958,0.732605,0.745798,0.729748,0.736555,0.739916,0.735798,0.733613,0.731176,0.726471,0.731345,0.727731,0.741429,0.731597,0.736387,0.730252,0.726639,0.733277,0.730168,0.732269,0.716303,0.696387,
24000,0.996083,0.9985,0.996667,0.995417,0.992917,0.98925,0.98325,0.974333,0.962083,0.941833,0.913083,0.8785,0.81825,0.747667,0.694083,0.6695,0.687,0.694333,0.71575,0.703,0.716083,0.724917,0.726583,0.722583,0.726333,0.731167,0.7385,0.7255,0.732,0.746833,0.73,0.736833,0.7395,0.735667,0.734,0.731583,0.726417,0.731,0.727333,0.740917,0.732167,0.7365,0.730417,0.726167,0.732417,0.729333,0.732083,0.715833,0.6965,
24200,0.996116,0.998512,0.996694,0.995455,0.992727,0.989256,0.983223,0.974215,0.962149,0.941653,0.913058,0.87876,0.818017,0.748017,0.693884,0.670165,0.687025,0.694298,0.716033,0.703058,0.715702,0.725207,0.725785,0.72314,0.726116,0.73124,0.738595,0.724959,0.732645,0.747355,0.730165,0.736777,0.739917,0.736198,0.733802,0.731653,0.725702,0.73124,0.727273,0.740331,0.732645,0.736198,0.730909,0.726694,0.731901,0.728926,0.732314,0.716281,0.696777,
24400,0.996066,0.998525,0.996639,0.99541,0.992787,0.989262,0.983197,0.97418,0.962049,0.941803,0.913033,0.878607,0.818197,0.747131,0.69377,0.669262,0.686803,0.694836,0.716393,0.703852,0.716721,0.725164,0.725902,0.723115,0.725902,0.731066,0.738279,0.725082,0.732705,0.746885,0.730656,0.737623,0.740246,0.736639,0.734016,0.73123,0.725492,0.731393,0.727459,0.741066,0.733115,0.736557,0.730738,0.726639,0.732541,0.729262,0.732541,0.715984,0.696803,
24600,0.996098,0.998537,0.996667,0.995203,0.992764,0.98935,0.983252,0.974065,0.96187,0.942033,0.913171,0.878455,0.818374,0.747154,0.693496,0.668618,0.685854,0.695366,0.716423,0.703577,0.717561,0.724634,0.725691,0.723496,0.726423,0.731545,0.738374,0.725122,0.733171,0.746667,0.730813,0.736585,0.74,0.737398,0.734146,0.731138,0.725041,0.731301,0.728049,0.741301,0.733008,0.736748,0.731138,0.726423,0.73252,0.729106,0.73252,0.715691,0.697154,
24800,0.996129,0.998548,0.996694,0.995242,0.992742,0.989435,0.983306,0.973952,0.961855,0.942258,0.913145,0.87871,0.817984,0.747339,0.691855,0.668871,0.685565,0.695565,0.71629,0.704758,0.717258,0.724355,0.725403,0.72379,0.727016,0.731935,0.73879,0.725242,0.732742,0.746371,0.730645,0.736855,0.74,0.737258,0.734032,0.73129,0.725161,0.73121,0.727903,0.74121,0.733145,0.737339,0.730726,0.726935,0.732419,0.729032,0.732258,0.71621,0.697016,
25000,0.99608,0.99856,0.99672,0.99528,0.99272,0.98952,0.9832,0.974,0.96152,0.94208,0.9132,0.87832,0.8176,0.74712,0.69128,0.6692,0.68592,0.69552,0.71688,0.70464,0.7176,0.7244,0.72504,0.72304,0.72616,0.73208,0.73912,0.72544,0.73296,0.7468,0.72992,0.7372,0.73976,0.73752,0.7344,0.73136,0.72448,0.73144,0.72744,0.742,0.73368,0.73728,0.73024,0.72688,0.73208,0.72936,0.7324,0.71608,0.69736,
25200,0.996032,0.998571,0.996746,0.995317,0.992778,0.989524,0.982937,0.973968,0.961429,0.942063,0.913016,0.878254,0.817302,0.74754,0.690873,0.669603,0.68627,0.695873,0.716905,0.704524,0.717778,0.724524,0.725079,0.723254,0.727063,0.732222,0.739444,0.725635,0.732302,0.746587,0.729444,0.737778,0.740317,0.737302,0.734127,0.73127,0.724524,0.732619,0.727857,0.742381,0.734048,0.737063,0.729603,0.726667,0.732063,0.730079,0.731746,0.716429,0.697222,
25400,0.996063,0.998583,0.996693,0.995354,0.992835,0.989528,0.982992,0.973858,0.961417,0.941969,0.912992,0.878189,0.817638,0.748189,0.691102,0.669843,0.686772,0.696142,0.716614,0.704803,0.717717,0.724724,0.725276,0.723543,0.726299,0.731969,0.738819,0.725748,0.732756,0.747244,0.729449,0.73748,0.740236,0.737008,0.734409,0.731024,0.725276,0.732677,0.728268,0.742441,0.734646,0.737323,0.729528,0.727008,0.731102,0.730157,0.732047,0.716614,0.697638,
25600,0.996094,0.998594,0.996719,0.995391,0.992891,0.989531,0.982891,0.97375,0.961484,0.942031,0.913047,0.877734,0.817187,0.748359,0.690625,0.670156,0.686641,0.695547,0.716719,0.704531,0.716797,0.725078,0.725078,0.724141,0.726406,0.732891,0.739062,0.726484,0.733359,0.746875,0.729766,0.7375,0.739688,0.736328,0.734844,0.730859,0.725078,0.732891,0.728516,0.742266,0.734688,0.737734,0.729922,0.726484,0.730703,0.729766,0.731875,0.716484,0.697344,
25800,0.996124,0.998605,0.996744,0.995349,0.992946,0.989612,0.982868,0.973798,0.961705,0.942248,0.912946,0.87814,0.817209,0.747597,0.690078,0.67,0.685891,0.695426,0.716822,0.704961,0.717287,0.724419,0.725349,0.724419,0.726822,0.733101,0.739302,0.726667,0.733953,0.746899,0.730078,0.737132,0.739535,0.735736,0.733721,0.730853,0.725814,0.733178,0.729147,0.742093,0.734729,0.73814,0.730853,0.727054,0.731008,0.730388,0.732326,0.716434,0.697364,
26000,0.996077,0.998538,0.996692,0.995385,0.993,0.989538,0.982923,0.973846,0.961462,0.941692,0.913308,0.877769,0.816769,0.747385,0.690538,0.669769,0.686077,0.696154,0.717077,0.705462,0.717308,0.724692,0.725231,0.725308,0.727308,0.733385,0.739769,0.726077,0.733846,0.747077,0.730769,0.737462,0.740154,0.735769,0.733154,0.731154,0.725769,0.733462,0.729308,0.742231,0.734692,0.738385,0.730692,0.727538,0.731154,0.730385,0.732538,0.716077,0.697462,
26200,0.996031,0.99855,0.996718,0.995344,0.992977,0.989618,0.982977,0.973817,0.961756,0.941756,0.913664,0.877634,0.816794,0.747634,0.691145,0.669389,0.685802,0.696412,0.717939,0.705496,0.716947,0.725573,0.724733,0.725496,0.72771,0.733511,0.739771,0.726107,0.734198,0.747023,0.73145,0.737939,0.739847,0.73626,0.733435,0.731679,0.726107,0.733511,0.729313,0.741832,0.734504,0.73916,0.73,0.727634,0.73084,0.730076,0.732366,0.71626,0.697939,
26400,0.996061,0.998561,0.996742,0.995379,0.99303,0.989697,0.983106,0.973788,0.961667,0.94197,0.913485,0.877045,0.817348,0.747955,0.690985,0.669697,0.686061,0.695758,0.718258,0.705606,0.716591,0.725455,0.724848,0.725303,0.728106,0.733561,0.739697,0.726288,0.734773,0.747045,0.731591,0.737197,0.739545,0.736439,0.73303,0.73197,0.726818,0.732803,0.729924,0.741894,0.735076,0.739091,0.729773,0.727955,0.730909,0.730455,0.7325,0.716591,0.698106,
26600,0.996015,0.998571,0.996767,0.995263,0.993083,0.989699,0.983083,0.973835,0.961654,0.941955,0.913759,0.876992,0.817293,0.747444,0.691128,0.668947,0.686165,0.695714,0.718271,0.706015,0.716842,0.725338,0.724662,0.725639,0.728571,0.733985,0.738947,0.726241,0.734662,0.747068,0.731955,0.737444,0.739398,0.737143,0.733835,0.731654,0.727068,0.732556,0.729549,0.74203,0.735414,0.739549,0.729398,0.72782,0.731128,0.730526,0.732556,0.71594,0.698271,
26800,0.996045,0.998582,0.996791,0.995299,0.99291,0.989627,0.98306,0.973881,0.961716,0.941866,0.914104,0.87694,0.816866,0.74791,0.691269,0.669403,0.686567,0.695149,0.716866,0.706866,0.716716,0.724627,0.725149,0.72597,0.729179,0.734179,0.73903,0.725448,0.734403,0.746791,0.731791,0.736866,0.73903,0.737388,0.734478,0.732015,0.726791,0.732761,0.729254,0.741791,0.735075,0.739254,0.729328,0.728433,0.731567,0.730299,0.732239,0.716269,0.697836,
27000,0.996,0.998593,0.996741,0.995333,0.992889,0.98963,0.982963,0.973926,0.961481,0.942,0.914148,0.876444,0.816593,0.748074,0.691333,0.669481,0.687259,0.694444,0.716741,0.706444,0.717037,0.725185,0.724889,0.726074,0.729259,0.734222,0.738741,0.726,0.734519,0.747111,0.732296,0.736963,0.738667,0.73763,0.734889,0.732074,0.726963,0.733111,0.729037,0.741926,0.734667,0.739333,0.729037,0.728963,0.731481,0.730222,0.731926,0.716741,0.698,
27200,0.995956,0.998603,0.996691,0.995368,0.992721,0.989632,0.982868,0.973897,0.961471,0.941985,0.91375,0.876544,0.815956,0.748456,0.691544,0.669338,0.687353,0.694412,0.716324,0.706618,0.716544,0.725735,0.725147,0.726029,0.729779,0.734338,0.738015,0.725809,0.734559,0.746691,0.732353,0.736912,0.738529,0.736838,0.734926,0.732206,0.726838,0.733235,0.729706,0.7425,0.734412,0.739632,0.729853,0.729338,0.731397,0.730147,0.732206,0.716618,0.697647,
27400,0.995985,0.998613,0.996715,0.995401,0.992628,0.989635,0.982847,0.973796,0.961314,0.941752,0.913942,0.87635,0.815693,0.748248,0.691241,0.669708,0.687007,0.694088,0.71635,0.706642,0.717007,0.725839,0.725182,0.72635,0.729927,0.734088,0.738686,0.725912,0.734745,0.746496,0.732336,0.736204,0.738029,0.73635,0.73438,0.732628,0.727445,0.733139,0.729927,0.742482,0.734891,0.739635,0.729635,0.729124,0.731314,0.729781,0.732336,0.717153,0.698394,
27600,0.995942,0.998623,0.996667,0.995362,0.992609,0.989638,0.982826,0.973696,0.961159,0.941667,0.913696,0.876304,0.815145,0.748333,0.691087,0.670362,0.687899,0.694348,0.715725,0.706812,0.716957,0.726449,0.724855,0.726884,0.72971,0.733913,0.738043,0.726449,0.735217,0.746884,0.732609,0.736594,0.738116,0.736594,0.733478,0.732246,0.727754,0.733188,0.73,0.741812,0.735435,0.739638,0.729928,0.728623,0.731377,0.730145,0.732246,0.717029,0.698116,
27800,0.995971,0.998633,0.996691,0.995252,0.99259,0.989712,0.982806,0.973741,0.961151,0.941727,0.913741,0.876547,0.815108,0.748201,0.691079,0.669712,0.688417,0.694317,0.715827,0.707122,0.716763,0.726187,0.72482,0.726835,0.729137,0.734532,0.738273,0.727338,0.735899,0.746763,0.732374,0.736906,0.738273,0.736115,0.732878,0.731799,0.728273,0.733669,0.730432,0.741655,0.735612,0.739928,0.730144,0.728561,0.731727,0.730504,0.732086,0.71705,0.698201,
28000,0.996,0.998643,0.996714,0.995214,0.992643,0.989786,0.982929,0.973571,0.961,0.941643,0.913857,0.876429,0.815,0.748643,0.690714,0.669429,0.689143,0.694357,0.716143,0.707286,0.716143,0.726571,0.724214,0.726786,0.729286,0.734643,0.738214,0.727286,0.736429,0.746571,0.732786,0.736643,0.738286,0.736143,0.733071,0.731929,0.729,0.734286,0.730714,0.741286,0.735786,0.738643,0.730071,0.728571,0.731643,0.730714,0.732143,0.717571,0.697786,
28200,0.995957,0.998652,0.996738,0.995248,0.992695,0.989787,0.982908,0.973688,0.96078,0.941773,0.91383,0.876383,0.814539,0.748511,0.690567,0.669645,0.689504,0.693972,0.715106,0.707589,0.715745,0.726383,0.724823,0.727092,0.729362,0.734894,0.738723,0.727305,0.735957,0.747021,0.733404,0.736738,0.738511,0.73539,0.733121,0.732128,0.729291,0.734113,0.730993,0.74078,0.735957,0.738723,0.730355,0.728652,0.73156,0.730567,0.73227,0.718369,0.69766,
28400,0.995986,0.998662,0.996761,0.995282,0.992746,0.989859,0.982817,0.973732,0.960986,0.941831,0.913732,0.87662,0.814296,0.747817,0.691056,0.670141,0.689577,0.694366,0.715211,0.708028,0.715775,0.72662,0.724225,0.726972,0.72993,0.735,0.73838,0.726972,0.735986,0.746338,0.733169,0.73662,0.738169,0.735493,0.732324,0.731831,0.729296,0.734507,0.730986,0.741268,0.736338,0.738592,0.730282,0.728662,0.731197,0.730634,0.732113,0.718451,0.697394,
28600,0.995944,0.998601,0.996713,0.995245,0.992727,0.98979,0.982727,0.973706,0.961119,0.942028,0.913566,0.876783,0.814126,0.747832,0.690979,0.66986,0.69014,0.695105,0.714685,0.707902,0.715455,0.726573,0.724755,0.726993,0.73021,0.735105,0.738392,0.726713,0.735455,0.745455,0.733077,0.736993,0.738601,0.735874,0.732448,0.731119,0.728951,0.735105,0.731329,0.741608,0.735874,0.738252,0.73,0.728951,0.731189,0.72993,0.732168,0.718601,0.697972,
28800,0.995972,0.998611,0.996597,0.995278,0.992778,0.989792,0.982639,0.973542,0.961111,0.941736,0.913681,0.876389,0.813819,0.747847,0.691111,0.669792,0.690486,0.695486,0.71375,0.707986,0.715833,0.726667,0.725278,0.726667,0.730486,0.735,0.738194,0.727083,0.735278,0.745486,0.733681,0.737083,0.738056,0.735278,0.732431,0.73125,0.729167,0.735486,0.731389,0.741597,0.736042,0.738403,0.729861,0.729097,0.731667,0.73,0.732361,0.718611,0.698403,
29000,0.995931,0.998552,0.996621,0.995241,0.992828,0.989862,0.982414,0.973379,0.96131,0.942,0.913724,0.876069,0.813655,0.747241,0.691034,0.66931,0.69069,0.695172,0.713793,0.707655,0.716552,0.727241,0.72531,0.726759,0.729724,0.734897,0.737931,0.727655,0.735103,0.745862,0.733448,0.737034,0.738,0.735517,0.731862,0.731724,0.729931,0.736138,0.730828,0.741448,0.736069,0.738483,0.729517,0.728828,0.731862,0.73,0.731793,0.718828,0.698138,
29200,0.995959,0.998493,0.996644,0.995274,0.992877,0.989795,0.98226,0.973425,0.961301,0.941781,0.913767,0.876233,0.813767,0.746918,0.691027,0.668562,0.691233,0.695616,0.71411,0.707877,0.71637,0.727329,0.725274,0.726986,0.729247,0.734863,0.737466,0.728151,0.735205,0.746027,0.733836,0.736986,0.737329,0.735753,0.731507,0.731438,0.730342,0.735822,0.729932,0.741644,0.735959,0.738767,0.730274,0.728973,0.731781,0.729863,0.732123,0.719384,0.698699,
29400,0.995986,0.998503,0.996667,0.995238,0.992857,0.98966,0.982245,0.973333,0.961361,0.941701,0.914014,0.876327,0.814014,0.747075,0.690748,0.668027,0.691633,0.696599,0.71483,0.707823,0.715918,0.727823,0.725034,0.727143,0.728707,0.734558,0.737211,0.728299,0.734354,0.744966,0.73415,0.737007,0.737007,0.736054,0.731497,0.731224,0.730204,0.73551,0.73034,0.741769,0.735986,0.738367,0.731088,0.728639,0.731565,0.73034,0.732585,0.719864,0.698776,
29600,0.996014,0.998514,0.996622,0.99527,0.992905,0.98973,0.98223,0.973446,0.961486,0.941757,0.913919,0.876554,0.814189,0.7475,0.690946,0.668176,0.690878,0.695473,0.714324,0.707568,0.716081,0.728243,0.725135,0.726622,0.728041,0.734797,0.737095,0.728581,0.734459,0.744662,0.734527,0.737162,0.736622,0.735068,0.731689,0.731757,0.729797,0.735203,0.73027,0.741284,0.735135,0.738514,0.731149,0.728919,0.732095,0.729797,0.733243,0.72,0.698716,
29800,0.995906,0.998523,0.996644,0.995235,0.992886,0.989597,0.982215,0.973423,0.961544,0.941946,0.91396,0.87651,0.814295,0.748121,0.690872,0.667718,0.690537,0.695638,0.714094,0.707047,0.71651,0.728456,0.725503,0.727114,0.728322,0.734631,0.737315,0.728523,0.734765,0.745168,0.734899,0.737248,0.736577,0.734228,0.732013,0.731745,0.729799,0.735906,0.730805,0.741544,0.735302,0.738523,0.731342,0.729463,0.731812,0.729799,0.73396,0.720403,0.698523,
30000,0.995933,0.998533,0.996667,0.9952,0.992933,0.9896,0.9822,0.9732,0.961667,0.9418,0.913667,0.876333,0.8142,0.748667,0.691333,0.667133,0.690667,0.696133,0.713533,0.706933,0.716067,0.728867,0.725467,0.7274,0.728,0.735067,0.737333,0.7286,0.734533,0.745467,0.735133,0.737133,0.736933,0.733867,0.732133,0.7318,0.729533,0.736467,0.731133,0.741467,0.735133,0.738467,0.730867,0.729267,0.732,0.730333,0.734067,0.720133,0.698867,
30200,0.995762,0.998543,0.996689,0.995232,0.99298,0.989603,0.982053,0.973245,0.961656,0.941854,0.913642,0.876159,0.814305,0.74894,0.690331,0.667086,0.690861,0.696358,0.713775,0.707285,0.715762,0.729272,0.725166,0.727815,0.728212,0.735364,0.737351,0.728874,0.73457,0.745166,0.734901,0.736821,0.736159,0.733974,0.73245,0.731788,0.729669,0.736623,0.730331,0.741921,0.734106,0.738675,0.731987,0.729536,0.732252,0.730728,0.734503,0.720397,0.698874,
30400,0.995789,0.998553,0.996711,0.995263,0.993026,0.989671,0.981974,0.973289,0.961447,0.941842,0.913487,0.875789,0.814408,0.749408,0.690724,0.667039,0.690263,0.69625,0.714211,0.707632,0.715855,0.729276,0.725,0.727434,0.727763,0.735658,0.7375,0.728618,0.734605,0.744934,0.734474,0.736645,0.736316,0.734079,0.732763,0.731645,0.73,0.736579,0.73,0.742237,0.734342,0.738092,0.732895,0.729408,0.731776,0.730526,0.734539,0.720395,0.698355,
30600,0.995817,0.998562,0.996732,0.995294,0.993007,0.989608,0.981895,0.973203,0.961373,0.941895,0.913464,0.875817,0.814902,0.75,0.689869,0.666928,0.690261,0.696732,0.714379,0.707647,0.71634,0.728889,0.725098,0.727908,0.727778,0.734902,0.737582,0.728497,0.734706,0.744967,0.735098,0.736536,0.736405,0.73451,0.733007,0.731961,0.730458,0.737059,0.730131,0.741961,0.73451,0.738366,0.732157,0.729346,0.731961,0.729935,0.734575,0.720784,0.698497,
30800,0.995844,0.998571,0.996688,0.995325,0.993052,0.989675,0.981883,0.973312,0.961299,0.941623,0.913766,0.876104,0.815065,0.75026,0.689156,0.667532,0.69026,0.696623,0.714026,0.707987,0.716169,0.728571,0.724481,0.728247,0.727727,0.734545,0.736948,0.728182,0.734675,0.744545,0.73513,0.735909,0.736494,0.734091,0.732532,0.732532,0.730844,0.737273,0.72987,0.741558,0.734091,0.738052,0.732403,0.729286,0.731688,0.729935,0.734675,0.720519,0.698247,
31000,0.995871,0.998581,0.99671,0.995355,0.993097,0.989677,0.981935,0.973097,0.96129,0.941677,0.913806,0.876387,0.815484,0.750194,0.689161,0.667806,0.689935,0.696,0.714,0.707935,0.716065,0.728387,0.724774,0.728194,0.727806,0.733161,0.737097,0.728387,0.734774,0.744581,0.735161,0.736065,0.736387,0.734452,0.732581,0.732645,0.731097,0.737226,0.729484,0.741935,0.733806,0.738,0.733097,0.729419,0.731548,0.730258,0.734839,0.720452,0.698387,
31200,0.995833,0.99859,0.996731,0.995385,0.993077,0.989551,0.981923,0.973141,0.96109,0.941987,0.913654,0.876603,0.815,0.750449,0.689359,0.667756,0.689679,0.695833,0.713846,0.708333,0.71641,0.728654,0.724487,0.727756,0.728077,0.733462,0.736923,0.728397,0.734679,0.744615,0.734872,0.736795,0.736026,0.734487,0.733333,0.733077,0.730769,0.737372,0.730256,0.742308,0.733974,0.737692,0.733269,0.729103,0.731859,0.730705,0.735321,0.720833,0.698718,
31400,0.99586,0.998599,0.996752,0.995287,0.99293,0.989554,0.982038,0.973248,0.961146,0.941911,0.913631,0.876242,0.814777,0.750701,0.689873,0.667834,0.689363,0.695478,0.714076,0.70828,0.716752,0.728535,0.724586,0.727771,0.728025,0.733631,0.736943,0.72828,0.734841,0.74465,0.734968,0.736815,0.735924,0.734331,0.73293,0.733503,0.730892,0.737452,0.730382,0.741911,0.73414,0.737643,0.733439,0.728981,0.731847,0.730892,0.734713,0.720764,0.698344,
31600,0.995823,0.998608,0.996772,0.995253,0.992975,0.98962,0.982089,0.973228,0.961139,0.941519,0.913924,0.875949,0.815127,0.750633,0.68981,0.667595,0.689557,0.695823,0.714873,0.708544,0.716962,0.728291,0.724367,0.727152,0.728354,0.733734,0.736266,0.728165,0.735063,0.744494,0.73557,0.737468,0.736329,0.73481,0.733418,0.733544,0.731329,0.737532,0.73019,0.741646,0.734177,0.736835,0.732468,0.729304,0.731962,0.730886,0.73519,0.72057,0.698418,
31800,0.995849,0.998616,0.99673,0.99522,0.992893,0.989623,0.982138,0.973208,0.961069,0.941447,0.913836,0.875409,0.815094,0.750755,0.689874,0.66805,0.689686,0.695597,0.714591,0.708239,0.717547,0.728491,0.725157,0.727547,0.728365,0.733711,0.736352,0.727987,0.73522,0.743962,0.735723,0.737296,0.736667,0.735031,0.732956,0.733836,0.731195,0.736855,0.73044,0.741887,0.734465,0.736918,0.732767,0.73,0.732075,0.731069,0.735283,0.720314,0.698302,
32000,0.995812,0.998563,0.99675,0.995188,0.992938,0.989625,0.982,0.97325,0.961063,0.941187,0.91375,0.875062,0.815625,0.750625,0.690438,0.66775,0.69025,0.695063,0.715,0.70825,0.7175,0.728437,0.72525,0.727688,0.728313,0.734,0.735938,0.72775,0.735187,0.743938,0.735875,0.73725,0.736688,0.735062,0.733,0.733875,0.731437,0.736875,0.730062,0.741688,0.734688,0.73675,0.733062,0.730187,0.732625,0.7305,0.735812,0.720313,0.69825,
32200,0.995839,0.998571,0.99677,0.995155,0.992981,0.989565,0.981988,0.973106,0.96118,0.941242,0.913665,0.87472,0.815714,0.750311,0.690807,0.668075,0.690435,0.694845,0.715217,0.708447,0.717453,0.728323,0.725217,0.72764,0.728012,0.734534,0.735963,0.727764,0.735093,0.744534,0.735342,0.736832,0.73677,0.734783,0.732671,0.734161,0.731429,0.736708,0.730248,0.741429,0.73441,0.73677,0.73354,0.730435,0.731863,0.730248,0.735901,0.720186,0.698447,
32400,0.995864,0.99858,0.99679,0.995185,0.992963,0.989506,0.982037,0.973148,0.961049,0.941111,0.913333,0.875062,0.815432,0.750617,0.690556,0.668148,0.690741,0.694877,0.71537,0.70821,0.71716,0.728395,0.725679,0.728025,0.727963,0.734877,0.736296,0.728148,0.734877,0.744506,0.735247,0.736667,0.736481,0.734012,0.732778,0.734753,0.73142,0.736852,0.730617,0.740988,0.734136,0.736173,0.733951,0.730617,0.731481,0.730123,0.735926,0.720432,0.698395,
32600,0.99589,0.998589,0.99681,0.995215,0.993006,0.989387,0.981963,0.97319,0.960798,0.941166,0.913436,0.875092,0.815337,0.750491,0.689755,0.668466,0.691288,0.695215,0.715644,0.708589,0.717485,0.728466,0.725276,0.727669,0.728282,0.734969,0.736442,0.728282,0.735215,0.743865,0.735215,0.736319,0.73638,0.734356,0.732699,0.734847,0.731779,0.736871,0.730245,0.740613,0.733374,0.73638,0.733865,0.730307,0.731534,0.730491,0.736196,0.720429,0.698528,
