mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
22400,0.995714,0.998304,0.997321,0.996161,0.992946,0.988929,0.983571,0.972232,0.959196,0.943929,0.912679,0.877143,0.815714,0.760446,0.694732,0.660179,0.671518,0.698571,0.697857,0.718393,0.71375,0.712946,0.720536,0.731161,0.727589,0.733036,0.737411,0.735179,0.734821,0.720357,0.732143,0.725089,0.729286,0.737054,0.723393,0.726875,0.731071,0.736161,0.735982,0.730714,0.725625,0.731518,0.728482,0.736161,0.74,0.729375,0.716607,0.72,0.691696,
22600,0.995575,0.998319,0.997345,0.996106,0.99292,0.988938,0.983628,0.972124,0.959381,0.943628,0.912124,0.877522,0.815487,0.760973,0.695044,0.660265,0.671858,0.698496,0.697788,0.718407,0.713097,0.712743,0.720265,0.730708,0.726549,0.733186,0.737434,0.734956,0.734336,0.720973,0.733097,0.725752,0.729469,0.736991,0.723097,0.726814,0.731681,0.736283,0.736283,0.730708,0.726106,0.731416,0.728938,0.736372,0.740442,0.728584,0.716372,0.718584,0.692035,
22800,0.995614,0.998333,0.997368,0.996053,0.992895,0.988947,0.983596,0.97193,0.959123,0.943772,0.912368,0.877105,0.815789,0.760439,0.694825,0.659649,0.672368,0.698772,0.698246,0.718509,0.71307,0.71307,0.720789,0.730526,0.726579,0.733158,0.737807,0.734912,0.733772,0.721667,0.734211,0.725526,0.73,0.73693,0.722281,0.726842,0.732281,0.735965,0.735789,0.730877,0.726404,0.730877,0.729737,0.736404,0.740263,0.727982,0.716754,0.718246,0.692544,
23000,0.995565,0.998348,0.997391,0.996087,0.992957,0.988957,0.983565,0.972087,0.95913,0.944087,0.912783,0.876957,0.815652,0.760609,0.694087,0.660435,0.672261,0.69887,0.698696,0.718087,0.712696,0.71287,0.720435,0.729826,0.726087,0.733913,0.738435,0.735565,0.733565,0.72287,0.733565,0.725391,0.729826,0.737478,0.721391,0.726087,0.732174,0.735043,0.735565,0.731391,0.726435,0.731565,0.729565,0.73687,0.740435,0.727826,0.716783,0.718,0.692609,
23200,0.995603,0.998362,0.997328,0.996034,0.992931,0.988879,0.983621,0.972069,0.959224,0.943793,0.912069,0.876724,0.814397,0.761034,0.69431,0.661638,0.672069,0.698448,0.698707,0.718103,0.713017,0.7125,0.720603,0.730259,0.726293,0.733879,0.738707,0.735862,0.733621,0.722759,0.733793,0.725259,0.729397,0.736983,0.721724,0.726034,0.731466,0.734397,0.735776,0.732241,0.727069,0.732155,0.73,0.736034,0.739741,0.728103,0.71569,0.717759,0.692241,
23400,0.995556,0.998291,0.997265,0.996068,0.992821,0.988889,0.983675,0.972137,0.959231,0.943932,0.912051,0.877265,0.814444,0.761453,0.693932,0.661709,0.672137,0.697521,0.698889,0.71812,0.71265,0.712393,0.720513,0.730769,0.726838,0.733077,0.738718,0.73641,0.734444,0.723419,0.733675,0.725385,0.729573,0.736667,0.722051,0.726667,0.732479,0.734444,0.735726,0.731453,0.727094,0.731368,0.73094,0.736667,0.740256,0.72812,0.716496,0.71812,0.691709,
23600,0.995593,0.998305,0.997119,0.996017,0.992881,0.988729,0.983729,0.971864,0.959407,0.943898,0.912542,0.877627,0.815169,0.761441,0.693729,0.660339,0.672373,0.697797,0.698475,0.717797,0.712881,0.713559,0.720763,0.730847,0.726356,0.733136,0.737373,0.735169,0.734915,0.723729,0.733305,0.725339,0.730424,0.737373,0.722797,0.726356,0.731949,0.733898,0.735085,0.731695,0.727712,0.73161,0.730763,0.736695,0.740424,0.728051,0.71678,0.717712,0.691695,
23800,0.99563,0.998319,0.997059,0.99605,0.992941,0.988739,0.983866,0.971849,0.959412,0.943782,0.912185,0.878151,0.81563,0.761429,0.694454,0.660588,0.671933,0.697899,0.698487,0.717899,0.713025,0.713697,0.721176,0.730756,0.726471,0.733529,0.736807,0.73563,0.733782,0.724286,0.734034,0.726134,0.731008,0.737227,0.722773,0.726218,0.732017,0.73395,0.735294,0.731429,0.727479,0.731933,0.731092,0.736303,0.740336,0.727815,0.717059,0.717983,0.691933,
24000,0.995667,0.99825,0.997083,0.996,0.992917,0.9885,0.983917,0.971833,0.9595,0.943917,0.912167,0.878417,0.815167,0.759417,0.695417,0.660667,0.672917,0.69825,0.699,0.717667,0.7135,0.713167,0.72175,0.7315,0.72725,0.734417,0.737583,0.735417,0.73375,0.72375,0.734083,0.726,0.73,0.736917,0.723333,0.726667,0.73225,0.733917,0.735083,0.7315,0.72725,0.732167,0.7315,0.736667,0.740083,0.727833,0.716917,0.71875,0.692833,
24200,0.995702,0.998264,0.997107,0.996033,0.992893,0.988512,0.98405,0.971983,0.959504,0.943967,0.912314,0.87843,0.814959,0.760083,0.696116,0.66,0.672149,0.696529,0.699339,0.717686,0.714463,0.713306,0.722479,0.731488,0.728017,0.734545,0.737438,0.735455,0.734298,0.724545,0.734463,0.726033,0.730165,0.736446,0.72314,0.726942,0.733058,0.73314,0.735207,0.731818,0.728182,0.731653,0.732066,0.737438,0.740661,0.727355,0.716529,0.718595,0.692893,
24400,0.995738,0.998197,0.997049,0.995984,0.992951,0.988525,0.983934,0.971967,0.959426,0.943934,0.912377,0.878443,0.815164,0.759344,0.69582,0.660246,0.672213,0.697049,0.700164,0.718607,0.715328,0.713852,0.722951,0.731639,0.728443,0.733689,0.737213,0.735492,0.734344,0.72459,0.734754,0.726066,0.730246,0.736475,0.723279,0.726885,0.733115,0.732951,0.734918,0.732213,0.728525,0.732213,0.732131,0.736967,0.741148,0.727787,0.716393,0.718852,0.693115,
24600,0.99561,0.998211,0.997073,0.995854,0.992927,0.988537,0.983821,0.972114,0.959431,0.943577,0.912439,0.87813,0.815285,0.758862,0.695447,0.660081,0.672602,0.697724,0.699675,0.718699,0.715122,0.714146,0.723008,0.73187,0.72878,0.733821,0.737236,0.73561,0.734472,0.725041,0.735285,0.726504,0.730244,0.736667,0.723252,0.726911,0.733415,0.732927,0.734797,0.733171,0.728943,0.732683,0.732195,0.736992,0.74122,0.727398,0.715854,0.718374,0.692764,
24800,0.995484,0.998226,0.997097,0.995887,0.992903,0.988629,0.98371,0.972016,0.959597,0.94379,0.912823,0.878145,0.815484,0.758952,0.695161,0.659032,0.6725,0.697984,0.7,0.718468,0.715887,0.713952,0.723306,0.7325,0.729516,0.733871,0.737339,0.73621,0.734677,0.725,0.735,0.726129,0.729758,0.736129,0.723145,0.726774,0.733306,0.733145,0.734677,0.733468,0.728548,0.732581,0.732661,0.736532,0.739516,0.727258,0.716613,0.718952,0.692177,
25000,0.99552,0.99824,0.99712,0.99584,0.9928,0.98872,0.98368,0.97208,0.95968,0.94368,0.91232,0.87816,0.81552,0.75928,0.69528,0.6592,0.67256,0.698,0.70048,0.71824,0.71576,0.71408,0.72352,0.73216,0.73008,0.73336,0.7372,0.73648,0.73472,0.72512,0.73424,0.72704,0.73016,0.73624,0.72312,0.72744,0.73336,0.73384,0.7348,0.73312,0.72856,0.7328,0.73272,0.7368,0.7388,0.72752,0.71552,0.7192,0.69296,
25200,0.995556,0.998254,0.997063,0.995873,0.992857,0.98873,0.983492,0.971905,0.959762,0.943651,0.912222,0.878254,0.815556,0.759048,0.695873,0.659127,0.672937,0.697857,0.700556,0.718175,0.715635,0.714921,0.72381,0.731746,0.730635,0.734048,0.737302,0.736667,0.734603,0.725397,0.733889,0.726905,0.729762,0.736032,0.723333,0.727937,0.733175,0.733889,0.735317,0.733095,0.728413,0.733254,0.731905,0.736429,0.73873,0.727302,0.715079,0.71873,0.69373,
25400,0.995591,0.998189,0.997087,0.995906,0.992835,0.988583,0.983543,0.972126,0.959685,0.943622,0.912441,0.878346,0.815748,0.757795,0.695827,0.659449,0.67252,0.697244,0.70126,0.717795,0.715433,0.715197,0.724016,0.731654,0.730709,0.733071,0.737402,0.736693,0.734724,0.725591,0.734173,0.726772,0.730079,0.735512,0.723622,0.727874,0.73315,0.733386,0.734882,0.733307,0.728268,0.732598,0.732205,0.737008,0.73874,0.726614,0.714882,0.718583,0.694409,
25600,0.995469,0.998203,0.997109,0.995938,0.992734,0.988672,0.983437,0.972266,0.959688,0.94375,0.912656,0.878594,0.815391,0.757891,0.696719,0.659766,0.672578,0.696875,0.701016,0.716953,0.715781,0.714844,0.724844,0.731563,0.730625,0.733516,0.737109,0.736328,0.734609,0.726406,0.734141,0.727187,0.730625,0.735313,0.724141,0.728672,0.732734,0.733984,0.734297,0.733828,0.728594,0.732812,0.731328,0.736875,0.738203,0.727031,0.715313,0.718203,0.694766,
25800,0.995426,0.998217,0.997132,0.995969,0.992636,0.988682,0.983488,0.972403,0.95969,0.943333,0.912636,0.878682,0.815426,0.757364,0.697054,0.660233,0.672481,0.695581,0.700388,0.716202,0.716357,0.715659,0.724884,0.731085,0.730078,0.733721,0.737519,0.736512,0.734651,0.726512,0.734729,0.727597,0.730543,0.735581,0.724031,0.729147,0.733023,0.733953,0.734729,0.733566,0.728915,0.733023,0.731318,0.737364,0.738217,0.726744,0.715039,0.71876,0.694806,
26000,0.995462,0.998231,0.997077,0.996,0.992615,0.988769,0.983462,0.972462,0.959615,0.943231,0.912538,0.878231,0.815615,0.757308,0.697846,0.66,0.672692,0.695846,0.700538,0.715462,0.716385,0.715231,0.725538,0.731538,0.730308,0.734308,0.737615,0.736308,0.735077,0.727154,0.734462,0.728231,0.730692,0.735769,0.725,0.729231,0.732923,0.733692,0.734846,0.733077,0.729538,0.732692,0.730846,0.736769,0.738308,0.726385,0.715385,0.718923,0.694923,
26200,0.995496,0.998244,0.997099,0.995954,0.992595,0.988855,0.983206,0.972519,0.959618,0.94313,0.912519,0.878244,0.816183,0.757634,0.697252,0.660076,0.672137,0.696031,0.700382,0.715878,0.716489,0.715725,0.72542,0.731985,0.730076,0.733817,0.737481,0.736794,0.734809,0.72626,0.734962,0.728702,0.730916,0.735649,0.725191,0.729771,0.732672,0.732901,0.734885,0.732824,0.73,0.732748,0.730611,0.736794,0.738321,0.72626,0.716031,0.718931,0.695344,
26400,0.99553,0.998258,0.997045,0.995985,0.992576,0.988864,0.983258,0.9725,0.959924,0.943182,0.912121,0.87803,0.814621,0.757727,0.697879,0.660909,0.6725,0.695985,0.700076,0.716364,0.717273,0.716288,0.725682,0.731818,0.730833,0.734318,0.738106,0.736742,0.734242,0.725985,0.734621,0.728788,0.730833,0.735,0.725227,0.729545,0.732576,0.733106,0.734924,0.73303,0.73053,0.733106,0.73053,0.73697,0.738258,0.725909,0.716212,0.719318,0.695682,
26600,0.995564,0.998271,0.997068,0.996015,0.992632,0.988947,0.983308,0.972406,0.95985,0.943158,0.91203,0.877895,0.81391,0.757143,0.69812,0.661504,0.672556,0.695639,0.699774,0.716992,0.717293,0.716466,0.725038,0.732331,0.731353,0.734361,0.737444,0.736992,0.73391,0.725639,0.734962,0.729474,0.731203,0.734962,0.725789,0.730075,0.732782,0.733008,0.735414,0.733609,0.730376,0.733233,0.730301,0.737368,0.737744,0.726541,0.716165,0.718947,0.696015,
26800,0.995522,0.998284,0.997015,0.99597,0.992612,0.988955,0.983433,0.972612,0.959851,0.94306,0.912015,0.877388,0.814104,0.75709,0.698209,0.662015,0.672836,0.695149,0.699179,0.717836,0.716866,0.716418,0.724627,0.73194,0.731866,0.734552,0.737537,0.736716,0.734328,0.726045,0.735149,0.729179,0.731343,0.735448,0.726343,0.730075,0.732985,0.733731,0.735597,0.733881,0.73097,0.733433,0.730149,0.737313,0.737537,0.726567,0.71694,0.719627,0.696269,
27000,0.995481,0.998296,0.997037,0.995852,0.992667,0.988963,0.983481,0.972593,0.96,0.942963,0.912074,0.877333,0.81437,0.757037,0.697926,0.662222,0.672815,0.695704,0.698593,0.717111,0.71637,0.717333,0.725259,0.731556,0.731926,0.734296,0.737852,0.737259,0.734519,0.727037,0.734593,0.72963,0.731926,0.735556,0.726741,0.730444,0.733333,0.733778,0.735407,0.733111,0.730593,0.73363,0.729852,0.737556,0.737259,0.726667,0.717185,0.719778,0.696296,
27200,0.995368,0.998309,0.997059,0.995882,0.992721,0.98875,0.983603,0.972647,0.960221,0.942647,0.911912,0.877426,0.814118,0.756397,0.698162,0.661765,0.673603,0.696544,0.699191,0.716985,0.716397,0.7175,0.725,0.731176,0.731838,0.733897,0.737794,0.737794,0.735147,0.726765,0.734779,0.73,0.732426,0.735441,0.726912,0.729926,0.732794,0.733235,0.734779,0.733088,0.730882,0.733456,0.730441,0.737426,0.737059,0.726985,0.717206,0.719559,0.696471,
27400,0.995328,0.998321,0.99708,0.995839,0.992774,0.988832,0.983504,0.972555,0.960292,0.942701,0.911898,0.877299,0.814453,0.756788,0.698467,0.661314,0.67365,0.696569,0.698832,0.715985,0.716277,0.717591,0.725255,0.731387,0.731095,0.734526,0.738029,0.738175,0.735401,0.725693,0.735474,0.729927,0.733285,0.734964,0.727737,0.730073,0.733431,0.73365,0.735036,0.733066,0.731168,0.732993,0.730949,0.737007,0.737007,0.72708,0.716788,0.720584,0.69635,
27600,0.995362,0.998333,0.997101,0.99587,0.992754,0.988841,0.983478,0.972464,0.960145,0.942899,0.911739,0.877101,0.814783,0.756594,0.698188,0.660652,0.67413,0.697246,0.699638,0.716014,0.716377,0.717971,0.725,0.731449,0.730435,0.734565,0.737971,0.738261,0.734638,0.725725,0.736014,0.72971,0.733116,0.735507,0.72913,0.730435,0.733116,0.733623,0.734493,0.732536,0.731304,0.732754,0.730942,0.736957,0.737029,0.727319,0.717464,0.72058,0.695797,
27800,0.995396,0.998345,0.997122,0.995827,0.992734,0.988921,0.983525,0.972374,0.960288,0.94259,0.911942,0.876906,0.814964,0.756115,0.698345,0.661151,0.674317,0.697194,0.699712,0.715683,0.716547,0.718129,0.725324,0.731439,0.730863,0.734748,0.738058,0.738345,0.734532,0.725396,0.736043,0.730144,0.733309,0.736043,0.728705,0.730144,0.733237,0.734388,0.734532,0.732518,0.731079,0.733094,0.731439,0.737122,0.737554,0.727482,0.716691,0.719065,0.695971,
28000,0.995429,0.998286,0.997143,0.995857,0.992786,0.989,0.983643,0.972429,0.960286,0.942857,0.912071,0.876857,0.814857,0.755714,0.697857,0.661643,0.674286,0.697429,0.700214,0.715286,0.716714,0.717857,0.724714,0.731214,0.730357,0.734571,0.737857,0.738429,0.734643,0.725714,0.736,0.729643,0.732714,0.736214,0.729143,0.730929,0.733786,0.733714,0.734286,0.732571,0.730714,0.733357,0.7315,0.737143,0.737571,0.727643,0.716857,0.719429,0.696286,
28200,0.995461,0.998227,0.997163,0.995887,0.992766,0.989007,0.983617,0.972482,0.960284,0.942979,0.911844,0.876809,0.814965,0.755461,0.697801,0.661631,0.673901,0.698014,0.700426,0.716241,0.716596,0.718085,0.724965,0.731064,0.730709,0.735106,0.738156,0.738085,0.734894,0.725319,0.736383,0.73,0.732553,0.736241,0.729504,0.731277,0.733759,0.733901,0.734184,0.732908,0.73078,0.733901,0.731489,0.73773,0.737518,0.727872,0.717376,0.719858,0.697092,
28400,0.995493,0.998239,0.997183,0.995775,0.992746,0.989085,0.983592,0.972535,0.960282,0.942817,0.911901,0.876761,0.814718,0.755775,0.698099,0.661408,0.673944,0.697042,0.699507,0.715634,0.716972,0.718099,0.725282,0.731268,0.730775,0.734648,0.738099,0.738662,0.734507,0.725352,0.737042,0.730352,0.733169,0.73662,0.728803,0.731127,0.733521,0.733732,0.734577,0.732324,0.731056,0.733803,0.731479,0.737676,0.737606,0.728099,0.717465,0.719437,0.697535,
28600,0.995524,0.998182,0.997203,0.995804,0.992727,0.989091,0.983566,0.972517,0.96021,0.942937,0.911818,0.876993,0.814895,0.755734,0.698112,0.661678,0.674196,0.696993,0.698881,0.714545,0.717692,0.718182,0.725944,0.732378,0.730909,0.734545,0.738182,0.738951,0.734056,0.725105,0.736923,0.73,0.733357,0.736503,0.729231,0.731259,0.733636,0.733986,0.734476,0.732587,0.730839,0.733497,0.730629,0.737622,0.737762,0.728462,0.717413,0.719441,0.697762,
28800,0.995556,0.998194,0.997222,0.995833,0.992778,0.989028,0.983542,0.972431,0.960069,0.942847,0.911944,0.877153,0.815208,0.755417,0.698125,0.661458,0.674444,0.696181,0.699444,0.715,0.717917,0.717569,0.726042,0.732569,0.730486,0.734861,0.738194,0.739167,0.733542,0.725208,0.737083,0.730208,0.733264,0.736528,0.729375,0.731111,0.732986,0.733889,0.734375,0.732431,0.731319,0.733264,0.730208,0.737708,0.737847,0.728542,0.717778,0.719375,0.697986,
29000,0.995586,0.998207,0.997241,0.995862,0.992828,0.988966,0.983379,0.972483,0.960138,0.943034,0.912138,0.876483,0.81531,0.755586,0.697862,0.661793,0.674414,0.697103,0.699241,0.715793,0.717448,0.717862,0.726345,0.732759,0.731034,0.735172,0.73869,0.73869,0.734,0.725724,0.737448,0.730414,0.732897,0.735724,0.728414,0.731793,0.733655,0.734207,0.734483,0.731862,0.730759,0.732759,0.730069,0.737655,0.737862,0.728828,0.718138,0.719655,0.697517,
29200,0.995616,0.998219,0.99726,0.99589,0.992877,0.989041,0.983493,0.972603,0.96,0.942877,0.912123,0.876644,0.815137,0.755137,0.697945,0.661712,0.674384,0.697329,0.699384,0.71589,0.717671,0.717877,0.726164,0.732945,0.730685,0.735,0.738219,0.738836,0.734863,0.726575,0.737397,0.730274,0.732945,0.735479,0.728082,0.731164,0.734315,0.733836,0.734589,0.731986,0.730685,0.732945,0.730274,0.73774,0.737603,0.72911,0.718836,0.719315,0.69726,
29400,0.995646,0.998231,0.997279,0.99585,0.992789,0.989116,0.983537,0.972721,0.960204,0.942721,0.911973,0.876599,0.814762,0.75517,0.697755,0.661565,0.674626,0.697143,0.69898,0.715714,0.718367,0.718503,0.726667,0.733129,0.73068,0.735102,0.738844,0.738503,0.735034,0.726531,0.737891,0.730476,0.733469,0.73585,0.727551,0.731565,0.734286,0.733741,0.734626,0.732041,0.730884,0.732925,0.73034,0.738163,0.736803,0.728707,0.718912,0.719252,0.697347,
29600,0.995541,0.998176,0.99723,0.995743,0.99277,0.989122,0.983581,0.972838,0.96027,0.94277,0.911959,0.876824,0.814797,0.754595,0.696959,0.661554,0.67473,0.697095,0.699392,0.716351,0.718919,0.718716,0.726689,0.733243,0.730878,0.734932,0.738311,0.738784,0.734865,0.726689,0.737365,0.730405,0.733446,0.735811,0.727635,0.731554,0.734054,0.733581,0.734662,0.732095,0.730878,0.732973,0.729865,0.738446,0.736757,0.728919,0.718649,0.719527,0.697095,
29800,0.99557,0.998188,0.997181,0.995772,0.992685,0.989128,0.983624,0.972819,0.960268,0.942752,0.911678,0.876779,0.814698,0.754497,0.697248,0.661544,0.67443,0.697181,0.698725,0.716107,0.718456,0.718591,0.726577,0.733289,0.73094,0.735034,0.738792,0.738859,0.734161,0.726644,0.73745,0.730201,0.73396,0.735705,0.727718,0.732081,0.734698,0.733691,0.73443,0.731812,0.73047,0.733221,0.729933,0.738322,0.73651,0.72906,0.718591,0.719732,0.696913,
30000,0.995533,0.9982,0.997133,0.9958,0.992733,0.989067,0.983667,0.972867,0.960067,0.9426,0.911133,0.8764,0.814667,0.754267,0.697,0.6616,0.674533,0.696933,0.6984,0.7158,0.7184,0.718667,0.7268,0.733067,0.7312,0.735267,0.7392,0.739,0.734533,0.7268,0.737333,0.730067,0.733867,0.7362,0.727933,0.732467,0.735,0.733867,0.734,0.732333,0.7314,0.733333,0.7298,0.737533,0.736733,0.729267,0.718867,0.719733,0.697267,
30200,0.995497,0.998212,0.99702,0.995828,0.992715,0.989073,0.983642,0.972914,0.960265,0.94245,0.911457,0.876291,0.814768,0.754636,0.69702,0.661589,0.674305,0.697152,0.698675,0.716225,0.718411,0.718609,0.725762,0.732781,0.731258,0.736159,0.73947,0.739272,0.734437,0.727285,0.737748,0.730199,0.73404,0.736026,0.727616,0.732583,0.734702,0.73457,0.733709,0.732053,0.730662,0.733841,0.730066,0.737616,0.737152,0.729139,0.719007,0.720066,0.698079,
30400,0.995526,0.998224,0.996974,0.995789,0.992697,0.989145,0.983618,0.972829,0.960197,0.942171,0.911513,0.876316,0.814408,0.755197,0.696776,0.661447,0.674803,0.697105,0.699145,0.716316,0.718289,0.718882,0.725987,0.732895,0.730987,0.736579,0.739342,0.738882,0.734539,0.727237,0.737368,0.729868,0.734145,0.736118,0.727895,0.732171,0.735329,0.734671,0.733947,0.731842,0.730987,0.734408,0.729474,0.737566,0.737303,0.729211,0.719671,0.720263,0.698487,
30600,0.995556,0.998235,0.996993,0.995817,0.99268,0.989216,0.983529,0.97281,0.960261,0.941961,0.911503,0.876078,0.813856,0.755163,0.697255,0.661242,0.675163,0.697712,0.699216,0.716275,0.718039,0.719412,0.72634,0.733007,0.731046,0.736275,0.739346,0.739085,0.734444,0.727843,0.737124,0.729673,0.734314,0.736144,0.728039,0.732484,0.735425,0.735098,0.733987,0.731961,0.731111,0.734248,0.729085,0.738105,0.737516,0.728889,0.719935,0.720261,0.698497,
30800,0.995584,0.998247,0.996883,0.995844,0.992532,0.989221,0.983506,0.972922,0.960195,0.941818,0.911753,0.876234,0.814481,0.755325,0.697532,0.661818,0.674545,0.697792,0.698831,0.716169,0.718506,0.71961,0.726494,0.732662,0.731364,0.736299,0.739675,0.738506,0.734481,0.727208,0.737403,0.729351,0.733442,0.735909,0.728052,0.732532,0.735714,0.734805,0.734545,0.731558,0.731234,0.734351,0.729481,0.738052,0.737792,0.728182,0.719545,0.72039,0.698442,
31000,0.995613,0.998258,0.996903,0.995806,0.992452,0.989161,0.983419,0.972903,0.960129,0.941742,0.912,0.876516,0.814645,0.754903,0.697484,0.662258,0.674839,0.697097,0.698387,0.715742,0.719097,0.719935,0.726774,0.732129,0.730968,0.737032,0.739806,0.738774,0.734839,0.727355,0.737032,0.72929,0.733226,0.735677,0.727935,0.733032,0.73529,0.734839,0.734516,0.731226,0.731419,0.734903,0.729742,0.738387,0.737935,0.727935,0.71929,0.720581,0.698387,
31200,0.995577,0.998269,0.996923,0.995833,0.9925,0.989167,0.983462,0.972949,0.960192,0.941859,0.911923,0.876667,0.814808,0.754423,0.696474,0.662756,0.675321,0.696987,0.697949,0.715833,0.718846,0.720064,0.726859,0.732179,0.731218,0.737115,0.739744,0.738013,0.735577,0.727692,0.737244,0.729167,0.733269,0.735385,0.727885,0.732756,0.735192,0.735256,0.734231,0.731026,0.731923,0.734423,0.729487,0.738205,0.737628,0.728718,0.719295,0.720769,0.698333,
31400,0.995541,0.998217,0.996943,0.995732,0.992548,0.989172,0.983376,0.972803,0.960064,0.941783,0.911847,0.876369,0.815287,0.754459,0.696752,0.662739,0.675605,0.697134,0.698025,0.716242,0.718662,0.719618,0.726306,0.731975,0.730828,0.736688,0.739236,0.738217,0.735478,0.728025,0.737452,0.728854,0.733758,0.735478,0.728153,0.732739,0.73535,0.735032,0.73414,0.731592,0.732229,0.73465,0.729809,0.73828,0.737834,0.728662,0.719045,0.720892,0.699045,
31600,0.995506,0.998228,0.996899,0.995759,0.992532,0.989051,0.983165,0.972785,0.960063,0.941899,0.911835,0.876076,0.815696,0.75443,0.696582,0.662911,0.675886,0.697658,0.698924,0.716203,0.718734,0.719684,0.726962,0.732278,0.730823,0.736519,0.738987,0.738291,0.735506,0.728228,0.737405,0.728861,0.732722,0.735063,0.728544,0.732848,0.735823,0.734937,0.734241,0.731582,0.732278,0.734367,0.72943,0.738228,0.737975,0.728924,0.718418,0.721203,0.69981,
31800,0.995472,0.998239,0.996918,0.995786,0.992579,0.989057,0.98327,0.972893,0.960189,0.941887,0.911635,0.875597,0.815409,0.754969,0.696101,0.663145,0.676352,0.69761,0.699308,0.716604,0.718553,0.719937,0.726855,0.732516,0.730881,0.736604,0.738931,0.738679,0.73522,0.72805,0.73805,0.728365,0.732453,0.734843,0.728365,0.732579,0.735975,0.734843,0.734843,0.732075,0.732642,0.734528,0.729371,0.738365,0.738302,0.728868,0.718239,0.720755,0.70044,
32000,0.9955,0.99825,0.996938,0.99575,0.992625,0.989062,0.983313,0.972938,0.960063,0.941937,0.911312,0.875625,0.815625,0.754938,0.696375,0.662875,0.676,0.697688,0.699187,0.716688,0.7185,0.720063,0.726938,0.7325,0.730875,0.73625,0.737875,0.738938,0.735375,0.72825,0.738625,0.7285,0.732375,0.735062,0.728437,0.731875,0.735812,0.7355,0.734875,0.7315,0.73275,0.734812,0.72925,0.738563,0.73775,0.728938,0.718875,0.720562,0.7,
32200,0.995528,0.998261,0.996957,0.995776,0.992547,0.989068,0.983292,0.972795,0.960124,0.941925,0.91118,0.875466,0.815466,0.755093,0.696149,0.66323,0.675963,0.697578,0.699068,0.716522,0.71882,0.720311,0.727578,0.732609,0.730807,0.736398,0.737764,0.738571,0.735404,0.728634,0.738385,0.728385,0.732422,0.73441,0.72882,0.731863,0.735901,0.734907,0.734907,0.731056,0.732298,0.735093,0.729441,0.738199,0.737143,0.729317,0.719441,0.720683,0.700683,
32400,0.995494,0.998272,0.996975,0.995802,0.992531,0.989136,0.983333,0.972716,0.96,0.941728,0.911358,0.87537,0.815556,0.755432,0.696111,0.663704,0.675988,0.697531,0.699444,0.716605,0.71821,0.720494,0.726914,0.732531,0.731481,0.736481,0.738086,0.73858,0.735123,0.728765,0.738148,0.72784,0.732099,0.734506,0.728395,0.731605,0.736296,0.734691,0.734815,0.730988,0.732284,0.73537,0.729568,0.738519,0.736728,0.729136,0.719506,0.720494,0.700802,
32600,0.99546,0.998221,0.996994,0.995644,0.992577,0.98908,0.983252,0.972638,0.959939,0.942025,0.911288,0.875521,0.815399,0.755521,0.695276,0.663742,0.67638,0.698037,0.7,0.717117,0.718712,0.721166,0.727301,0.731779,0.731963,0.73589,0.737669,0.738405,0.735583,0.728957,0.73816,0.727975,0.732393,0.73454,0.727607,0.731227,0.736564,0.734785,0.734785,0.730859,0.732025,0.735583,0.729509,0.738282,0.73681,0.729755,0.719202,0.72,0.700982,
32800,0.995488,0.998232,0.997012,0.995671,0.992561,0.989085,0.983293,0.972622,0.959939,0.942073,0.911037,0.875488,0.815732,0.754695,0.695488,0.66372,0.676829,0.698537,0.700549,0.717012,0.719146,0.721768,0.727622,0.732256,0.731829,0.735732,0.737988,0.738659,0.735549,0.729451,0.738293,0.728598,0.732195,0.734512,0.727317,0.731098,0.736037,0.734695,0.734817,0.731098,0.732439,0.736037,0.73,0.738659,0.73689,0.730549,0.719451,0.720366,0.700854,
33000,0.995455,0.998242,0.99703,0.995636,0.992606,0.989091,0.983212,0.972606,0.959939,0.941939,0.910788,0.875273,0.815515,0.754788,0.695152,0.664061,0.676727,0.698485,0.700667,0.717152,0.71897,0.721939,0.727636,0.732242,0.731697,0.736182,0.738606,0.738606,0.735212,0.729758,0.738788,0.728485,0.732364,0.734545,0.727394,0.73103,0.736364,0.735152,0.735091,0.73097,0.732303,0.735818,0.729939,0.738485,0.736424,0.730303,0.719273,0.720545,0.701455,
33200,0.995482,0.998253,0.997048,0.995602,0.99253,0.989096,0.983253,0.972711,0.95988,0.941928,0.910602,0.875361,0.81506,0.754699,0.695,0.664458,0.676988,0.698554,0.700783,0.717048,0.719277,0.721988,0.72747,0.732169,0.731687,0.736566,0.738072,0.738614,0.735422,0.72994,0.738675,0.728675,0.732349,0.734096,0.727651,0.731084,0.736506,0.734699,0.73488,0.730783,0.732108,0.736566,0.730301,0.738554,0.736506,0.730542,0.719458,0.720241,0.700964,
