mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
24280,0.223127,0.120669,0.272371,0.718901,0.344579,0.752829,0.386901,0.568013,0.907112,0.830061,0.719891,0.317714,0.72208,0.0524161,0.0499678,0.637624,0.645737,0.844391,0.486496,0.699271,0.547321,0.130894,0.517549,0.0951784,0.414806,0.0334536,0.966731,0.628381,0.126243,0.589891,0.0779678,0.0537433,0.0269667,0.0734828,0.538329,0.710588,0.077838,0.0616765,0.415989,0.0385473,0.0946104,0.0480403,0.105184,0.0526582,0.10114,0.0531259,0.107222,0.052514,0.0674461,0.0638615,0.0642342,0.0651892,0.0255077,0.092827,0.0872079,0.0524802,0.078546,0.0563471,0.0811815,0.052085,0.0831993,0.0534771,0.0718918,0.0576272,0.0866733,0.0519368,0.0806357,0.0546509,0.0794231,0.0549543,0.0804133,0.0558613,0.080695,0.0548197,0.0793196,0.0555785,0.0847708,0.052979,0.080997,0.0544782,0.0792712,0.0553064,0.0800394,0.0548627,0.0796194,0.0552801,0.0802704,0.0546399,0.0800865,0.0549324,0.0799367,0.0550143,0.0800432,0.0549951,0.0803202,0.0549229,0.0810591,0.0549201,0.080045,0.0549713,
24290,0.878611,0.298222,0.260877,0.276524,0.133805,0.454027,0.562253,0.994005,0.643517,0.729179,0.187703,0.595123,0.570031,0.22425,0.286451,0.951835,0.113734,0.974679,0.320247,0.506014,0.630738,0.0260837,0.475104,0.0734828,0.600788,0.563698,0.377173,0.9773,0.484943,0.358484,0.526657,0.097796,0.227372,0.0587906,0.461018,0.00809534,0.114079,0.0416474,0.0877324,0.0436864,0.0867089,0.0632404,0.0427384,0.0821108,0.0747004,0.0611658,0.107861,0.0519638,0.0980795,0.0505912,0.0868661,0.0541509,0.0980501,0.0671675,0.0825994,0.0497634,0.0701349,0.0595271,0.0758967,0.0569356,0.0801527,0.0553961,0.0816988,0.052358,0.0764829,0.055347,0.0836812,0.0533021,0.0777421,0.0556322,0.0785221,0.0568688,0.0808769,0.0540574,0.0805662,0.0548087,0.0796314,0.0548966,0.0802195,0.0548513,0.0801251,0.0551055,0.0802703,0.0549911,0.0804646,0.0547906,0.0809484,0.0546448,0.0809908,0.0542276,0.0802641,0.0549141,0.0801812,0.0549121,0.080183,0.054929,0.0802185,0.0549167,0.0800424,0.0549688,
24300,0.59592,0.549794,0.271461,0.335523,0.448868,0.758906,0.0463162,0.98568,0.59163,0.257605,0.795861,0.382697,0.121756,0.0734828,0.184855,0.356002,0.00158171,0.655764,0.263684,0.350138,0.454811,0.0838291,0.938501,0.33603,0.307944,0.0430825,0.686667,0.0623636,0.39301,0.00031795,0.0625157,0.100071,0.323823,0.394237,0.134456,0.0874219,0.0819399,0.0477084,0.0793125,0.0673582,0.0623732,0.0785376,0.0647366,0.0671675,0.107861,0.0530462,0.0923783,0.0420863,0.0710571,0.0587906,0.102123,0.0639799,0.0951124,0.0531716,0.0793618,0.0542522,0.0802548,0.054433,0.0787331,0.0580715,0.0812166,0.0543524,0.0825994,0.0507645,0.0815,0.054583,0.0705841,0.0583125,0.0773929,0.0566175,0.0742358,0.0568917,0.0796894,0.0544951,0.0793993,0.0547842,0.0807134,0.0546448,0.0812416,0.0541787,0.0823832,0.0536174,0.0805032,0.0549439,0.0791263,0.0553954,0.0805298,0.0548596,0.0803705,0.0547257,0.0802394,0.0549493,0.0801395,0.0549366,0.0802626,0.0548752,0.0801995,0.0549091,0.0802121,0.054929,
24310,0.300767,0.852875,0.52646,0.0421609,0.862834,0.415579,0.651077,0.637529,0.183101,0.638017,0.902477,0.793971,0.472631,0.66953,0.147768,0.148633,0.164159,0.396153,0.215998,0.931223,0.256878,0.535236,0.25979,0.723349,0.10604,0.044686,0.0909628,0.0348587,0.0793125,0.112983,0.0980697,0.0584167,0.169203,0.0387772,0.115439,0.0683847,0.121044,0.0718521,0.766833,0.00031795,0.842115,0.141399,0.10407,0.0497217,0.0429644,0.0745203,0.0610406,0.0664739,0.0732038,0.0617282,0.074524,0.0594211,0.0945053,0.0534145,0.0845795,0.0511982,0.0746874,0.0572478,0.0799395,0.0537226,0.0786778,0.0578792,0.0802842,0.0551569,0.0814224,0.0548519,0.0818704,0.0548773,0.082259,0.0547797,0.0823832,0.0548547,0.0777986,0.0563072,0.103301,0.0443412,0.0857876,0.0572525,0.0802834,0.054682,0.0793097,0.0549945,0.0795137,0.0551646,0.0813218,0.0543928,0.080089,0.0549334,0.0803051,0.0549118,0.0802773,0.0548648,0.0799651,0.0550444,0.0800839,0.0549148,0.079952,0.0550024,0.0802949,0.054795,
24320,0.895188,0.807835,0.835763,0.252593,0.467244,0.142637,0.0355313,0.396153,0.339851,0.862171,0.128146,0.731704,0.938313,0.607236,0.819826,0.564839,0.125785,0.241984,0.402555,0.112983,0.0294038,0.00646873,0.985969,0.551977,0.384689,0.708923,0.352354,0.33353,0.49112,0.0269526,0.853913,0.0320547,0.140929,0.0498476,0.14646,0.0387772,0.146124,0.0491118,0.0372974,0.0941831,0.130203,0.0490336,0.060822,0.0544195,0.121256,0.0378357,0.0928843,0.0605134,0.0802623,0.0518395,0.0856378,0.0501409,0.0800624,0.0550571,0.0673886,0.0638447,0.0798885,0.0505139,0.0820266,0.0552873,0.0766489,0.0573914,0.0825461,0.0536159,0.0996096,0.0447273,0.0794598,0.0552611,0.0726076,0.0584023,0.0842215,0.0554467,0.0818236,0.0541329,0.0757671,0.0576365,0.0792982,0.055156,0.0803797,0.0547801,0.0800291,0.0547374,0.0800668,0.0550816,0.0812724,0.0544199,0.0801627,0.055016,0.0805221,0.054843,0.0801779,0.0548946,0.079642,0.0552008,0.0803142,0.0548127,0.0799316,0.0549977,0.080116,0.0549205,
24330,0.272411,0.731704,0.784031,0.862703,0.40949,0.930069,0.378265,0.213105,0.362944,0.463674,0.17789,0.0548728,0.195468,0.831019,0.708897,0.205747,0.668489,0.746311,0.355775,0.687367,0.988716,0.0320525,0.485808,0.216646,0.0708103,0.0374332,0.124106,0.0377712,0.127193,0.0387772,0.802895,0.773276,0.278867,0.513692,0.171695,0.0261258,0.0715555,0.0647676,0.087516,0.0521027,0.0994113,0.0447861,0.0712543,0.0705631,0.0641912,0.0609218,0.09222,0.0429604,0.0996153,0.0451007,0.0434706,0.0906093,0.0724702,0.0557958,0.0886967,0.0473776,0.0867053,0.0522099,0.0715725,0.0579847,0.0728614,0.0573934,0.0839284,0.0522476,0.0779009,0.0564132,0.0836951,0.0533371,0.0795842,0.0543499,0.0800836,0.0549888,0.0805025,0.054536,0.0803946,0.0547564,0.0801985,0.055027,0.08098,0.0543633,0.0799387,0.0551552,0.0794696,0.0551546,0.0805696,0.0546478,0.0802189,0.0545895,0.0802167,0.0549395,0.0799015,0.0549326,0.0801779,0.0549093,0.0800994,0.0549705,0.0801496,0.0549265,0.0801449,0.0548671,
24340,0.262527,0.00334694,0.00491041,0.878044,0.926214,0.0127538,0.976718,0.773678,0.878557,0.599905,0.988716,0.337385,0.17243,0.935359,0.367849,0.350341,0.351984,0.7737,0.331775,0.0468487,0.29833,0.811116,0.981034,0.701536,0.314973,0.850995,0.74482,0.820522,0.516539,0.101989,0.0358481,0.519452,0.127193,0.0387772,0.144174,0.0461073,0.0721417,0.0868599,0.104812,0.0315797,0.0458379,0.0896784,0.111279,0.037855,0.0582502,0.0664679,0.0886287,0.0557958,0.0653664,0.091424,0.0667538,0.0579847,0.0784424,0.0522489,0.0845324,0.050993,0.0966744,0.0463229,0.0915244,0.0521201,0.0842282,0.0536543,0.0793423,0.055872,0.0771496,0.0564132,0.0789222,0.055027,0.0810869,0.0549476,0.0823471,0.0545774,0.0816147,0.0554157,0.0807726,0.0545384,0.0811536,0.054548,0.0841275,0.0531634,0.0800127,0.0551286,0.0805865,0.0542795,0.080149,0.0549376,0.0801011,0.0550022,0.0800639,0.0549487,0.0802979,0.0548068,0.079993,0.055028,0.0801144,0.0550024,0.0800444,0.0549848,0.0800628,0.0548608,
24350,0.644194,0.755431,0.160022,0.775822,0.793549,0.226293,0.877848,0.864127,0.771699,0.107103,0.662771,0.18643,0.0894091,0.744142,0.509632,0.902346,0.123241,0.827789,0.00491041,0.832057,0.806177,0.590064,0.332971,0.460349,0.0836414,0.456016,0.995723,0.243854,0.105555,0.071025,0.345138,0.018969,0.150643,0.0689776,0.255656,0.0888816,0.0725098,0.0653055,0.0654677,0.0574491,0.197876,0.0152984,0.0788557,0.0530882,0.0640091,0.0691167,0.0871491,0.0435773,0.0676769,0.0587919,0.0920493,0.0479558,0.0746116,0.0584546,0.0718581,0.0602289,0.0714923,0.0561369,0.0796749,0.0548011,0.0825259,0.0548903,0.0858724,0.0543814,0.0762272,0.0552781,0.106048,0.0394581,0.0831146,0.0526161,0.0891394,0.0512055,0.0820152,0.0538298,0.080902,0.0542422,0.0801531,0.05518,0.0807888,0.0542551,0.0805823,0.054911,0.0802397,0.0549142,0.0801116,0.0549657,0.080481,0.0548375,0.0797512,0.0551418,0.0802034,0.0548913,0.0799427,0.0549533,0.0800401,0.0549176,0.0803453,0.0548829,0.0801805,0.0548805,
24360,0.0634567,0.375031,0.325628,0.743073,0.223325,0.551735,0.603394,0.0706679,0.751451,0.772146,0.188025,0.311541,0.264379,0.864127,0.853728,0.76034,0.204015,0.491822,0.568859,0.918954,0.772896,0.388734,0.550172,0.590192,0.563407,0.0907277,0.266758,0.0799867,0.0654677,0.105929,0.18936,0.0564901,0.1468,0.0231996,0.0953945,0.070367,0.0895031,0.0462709,0.0700045,0.050565,0.0989725,0.0411209,0.0933389,0.0509022,0.059974,0.0572136,0.420562,0.0043294,0.105608,0.128633,0.139367,0.0853058,0.0825403,0.0573624,0.0838267,0.0536573,0.106259,0.0451866,0.0868564,0.052916,0.0711841,0.0603677,0.0854754,0.0535576,0.0825259,0.0525891,0.0813968,0.054008,0.0832961,0.0529778,0.0785458,0.0556053,0.0822195,0.0540172,0.0796299,0.0551357,0.081436,0.0551081,0.0813183,0.054577,0.0807258,0.0547111,0.0805703,0.0549255,0.0794484,0.055215,0.0801477,0.0548209,0.0800337,0.0549872,0.0801504,0.0548589,0.0800315,0.0549451,0.0805358,0.0547247,0.0802026,0.0549132,0.0800471,0.0550176,
24370,0.85915,0.350616,0.16796,0.56018,0.0950185,0.340619,0.581728,0.615652,0.154021,0.664246,0.999609,0.504823,0.567592,0.451159,0.835635,0.0705597,0.135863,0.960524,0.957401,0.321465,0.149543,0.0706679,0.431869,0.295573,0.565909,0.789348,0.882333,0.772146,0.368129,0.0538337,0.172499,0.073825,0.107735,0.0578359,0.089182,0.0348358,0.410338,0.00505508,0.0190421,0.125294,0.170602,0.0186068,0.0661632,0.0720017,0.0809868,0.0503372,0.100232,0.0417105,0.0683237,0.070367,0.0809232,0.0559539,0.0761605,0.0563246,0.090061,0.0530371,0.0947083,0.0480523,0.0872855,0.0502407,0.087824,0.0536391,0.083961,0.0532335,0.0851116,0.0530142,0.0819174,0.054009,0.0788798,0.0560573,0.0825259,0.0533346,0.0816868,0.0551177,0.0805586,0.0549544,0.0807263,0.0543555,0.0811947,0.0540142,0.0796069,0.0552881,0.0802765,0.0550478,0.0803163,0.0546344,0.080125,0.0548794,0.0801421,0.0549173,0.079957,0.0549565,0.0802164,0.0548255,0.0800825,0.0549526,0.0801822,0.0548629,0.0800607,0.0551192,
24380,0.845342,0.901732,0.188992,0.641233,0.279332,0.394831,0.188168,0.178105,0.32403,0.011647,0.142188,0.291343,0.743559,0.819406,0.168146,0.978702,0.00500254,0.112497,0.241141,0.0334131,0.441193,0.111225,0.542177,0.00884538,0.363581,0.217237,0.662943,0.420446,0.584833,0.15334,0.0926487,0.0573754,0.146293,0.0648214,0.0107022,0.143026,0.089182,0.0762169,0.0900034,0.0783647,0.103473,0.0660406,0.0741255,0.0720529,0.0963239,0.0495989,0.0880585,0.0633405,0.0638723,0.069467,0.255692,0.00684941,0.0816205,0.0520824,0.0851116,0.0519366,0.084316,0.0507951,0.0758199,0.0573096,0.0848286,0.0523214,0.0861325,0.0529793,0.0885765,0.0506914,0.0821936,0.054443,0.081208,0.0542671,0.080797,0.0543068,0.079938,0.054701,0.0807137,0.054624,0.0800299,0.0547748,0.079881,0.055261,0.079513,0.0551638,0.0803581,0.0548422,0.0803219,0.0548974,0.0803199,0.0549648,0.0799239,0.0551192,0.0798632,0.0550843,0.0802079,0.0549004,0.0800635,0.0548281,0.0819012,0.0540142,0.0802038,0.0548979,
24390,0.670025,0.299385,0.726983,0.961306,0.972185,0.312778,0.508528,0.0170359,0.071615,0.0334131,0.380062,0.111225,0.793421,0.173301,0.553863,0.385419,0.367899,0.161568,0.458326,0.260418,0.994291,0.993327,0.538921,0.0131135,0.0503443,0.264496,0.023349,0.205701,0.172125,0.16525,0.156663,0.82685,0.964084,0.188411,0.105183,0.0608698,0.0751474,0.0622956,0.0692561,0.0648214,0.24594,0.0136329,0.0680128,0.0832604,0.0921983,0.0531628,0.0794787,0.0587442,0.0604862,0.0719521,0.0706099,0.0672696,0.0826404,0.0481555,0.0895853,0.0508257,0.0838362,0.0511893,0.0853142,0.0523239,0.0847774,0.0528117,0.0755654,0.0580923,0.0756654,0.057304,0.0796294,0.0538139,0.0800102,0.0552878,0.0794114,0.0555368,0.0795292,0.0550601,0.0797434,0.0546503,0.0806056,0.0546258,0.0798941,0.0549592,0.0801685,0.0548202,0.080011,0.0550648,0.0801201,0.0549481,0.0812857,0.0542096,0.0807217,0.0549223,0.0817643,0.0543847,0.0791536,0.0553845,0.0808343,0.0543513,0.0799588,0.054987,0.0801865,0.0549231,
24400,0.166494,0.382471,0.829003,0.331755,0.178444,0.808142,0.0569731,0.570614,0.00861167,0.260418,0.842134,0.678704,0.69786,0.550504,0.0503443,0.113546,0.265643,0.047287,0.760155,0.751796,0.615165,0.980791,0.582227,0.636369,0.855476,0.920392,0.625935,0.255664,0.970615,0.110687,0.255629,0.0131135,0.277387,0.0160054,0.157891,0.0527526,0.0672172,0.0513641,0.0906202,0.0647988,0.0523404,0.0617905,0.106177,0.0546727,0.101965,0.0553743,0.960035,0.721276,0.0734557,0.0639431,0.0922838,0.0462624,0.0717655,0.0607629,0.0829023,0.048619,0.0818721,0.0529541,0.083917,0.0512963,0.0804403,0.0546077,0.0907521,0.0491121,0.0781005,0.055904,0.0761764,0.0570877,0.0791428,0.0562465,0.0817261,0.053934,0.0799454,0.0545381,0.0794117,0.0550964,0.0803969,0.0546601,0.0816878,0.0546358,0.0812238,0.0546172,0.0802362,0.0548634,0.0806015,0.0546055,0.0800926,0.0550394,0.0806869,0.0546918,0.0799347,0.0549831,0.0793294,0.0553845,0.0806254,0.0545933,0.0800647,0.0549508,0.080242,0.0549347,
24410,0.463907,0.295285,0.0476786,0.945032,0.422624,0.417899,0.761445,0.047287,0.0578248,0.743875,0.633206,0.798703,0.845018,0.404962,0.934921,0.168305,0.507462,0.816134,0.415109,0.483244,0.302024,0.570614,0.178444,0.223071,0.59311,0.285729,0.792708,0.21388,0.202936,0.0870502,0.00740457,0.380702,0.0596278,0.0782791,0.259682,0.0576296,0.97376,0.71199,0.134739,0.0520583,0.235845,0.0168447,0.0843953,0.0606096,0.10089,0.0423442,0.0708854,0.0605245,0.069267,0.0570236,0.0796791,0.053871,0.0927133,0.0481845,0.0932525,0.0526534,0.0708966,0.0598131,0.0745095,0.0558301,0.0907229,0.0518059,0.122331,0.0438588,0.0780574,0.0554034,0.0786588,0.0562542,0.0814118,0.0546623,0.0801588,0.0546372,0.0788867,0.0556445,0.0795884,0.0550982,0.0794192,0.0550394,0.0801995,0.0546499,0.0810154,0.0547203,0.0792607,0.0552566,0.0809699,0.0546798,0.0802477,0.0548941,0.0803485,0.0547552,0.079727,0.0551161,0.0800214,0.0550101,0.0800353,0.0550051,0.0801865,0.0549182,0.0800088,0.0549754,
24420,0.751188,0.120976,0.81094,0.816103,0.785177,0.814816,0.923802,0.25542,0.760635,0.328586,0.608799,0.483316,0.0244644,0.85425,0.224196,0.234942,0.487087,0.0967669,0.178444,0.122608,0.366169,0.16993,0.831155,0.612821,0.029112,0.0581502,0.999629,0.832689,0.0169093,0.513233,0.248842,0.018945,0.106128,0.0402826,0.115867,0.0520254,0.0641621,0.0685025,0.117068,0.0492745,0.0864688,0.0473957,0.0879664,0.0480919,0.0947437,0.0625826,0.0899858,0.0474144,0.0686662,0.0489404,0.0674079,0.0870502,0.0707068,0.0574033,0.108801,0.043442,0.074557,0.0571849,0.0716365,0.0584272,0.0779103,0.0560002,0.0796922,0.054324,0.0741034,0.0567579,0.0904349,0.0503316,0.0810221,0.0528682,0.0796108,0.0551138,0.0803266,0.0555474,0.0807019,0.0548636,0.0782056,0.0557417,0.0778787,0.0562542,0.0806559,0.0547031,0.0804858,0.0547555,0.0801976,0.0548578,0.0803125,0.0549511,0.0800088,0.0551383,0.0800244,0.0549104,0.0799483,0.0549672,0.0800251,0.0551438,0.0795987,0.0552382,0.0801649,0.0549333,
24430,0.205929,0.633294,0.684196,0.185291,0.36519,0.73862,0.452464,0.709748,0.148384,0.799888,0.0930635,0.217023,0.765876,0.273283,0.910196,0.23243,0.0975842,0.930463,0.858824,0.348808,0.462205,0.829287,0.128621,0.521671,0.305255,0.347048,0.0744877,0.249873,0.029112,0.141957,0.099354,0.0715347,0.052049,0.101958,0.0959173,0.0579699,0.289768,0.0289205,0.144298,0.0739197,0.131599,0.0196338,0.0524741,0.0925075,0.106128,0.0471607,0.0893177,0.050218,0.0930836,0.0477641,0.0816818,0.0577919,0.0866114,0.0563347,0.0879803,0.0528874,0.0826054,0.0503709,0.0754466,0.0574516,0.0791634,0.0559868,0.0820908,0.0546724,0.0794905,0.0538798,0.078597,0.0558281,0.0776818,0.0555896,0.0750126,0.0574629,0.0738786,0.0586143,0.0789158,0.0555247,0.0801516,0.055055,0.0800512,0.0547348,0.0803261,0.0547087,0.0800819,0.0549029,0.0808455,0.0545636,0.0814035,0.0540166,0.0795506,0.0551537,0.0800112,0.0550292,0.0801989,0.0548349,0.0802239,0.0547846,0.0802554,0.0548425,0.0797071,0.0551653,
24440,0.0679632,0.382523,0.508685,0.690993,0.976143,0.0758578,0.0758497,0.704504,0.0931998,0.496306,0.714402,0.747207,0.339529,0.53519,0.948762,0.185291,0.216311,0.717496,0.101619,0.823446,0.112548,0.0732968,0.052049,0.0223112,0.291691,0.749496,0.420192,0.82643,0.243863,0.994053,0.148384,0.909807,0.212965,0.0477416,0.0524741,0.0508263,0.169865,0.0283126,0.178119,0.0327042,0.0213558,0.161615,0.0770447,0.0328179,0.165352,0.0217776,0.11863,0.056642,0.0640534,0.055965,0.0967582,0.043901,0.0809675,0.0551086,0.0816388,0.0555597,0.0795875,0.0557186,0.080547,0.0573019,0.0750126,0.056903,0.0759016,0.0567492,0.0995802,0.0468367,0.0852998,0.051139,0.078435,0.0574645,0.0789274,0.0553473,0.0794899,0.055301,0.0801766,0.0544901,0.0811783,0.0545614,0.0791634,0.05517,0.0804218,0.0548998,0.0802378,0.0549079,0.0803612,0.05479,0.0806696,0.0546512,0.0802354,0.0549553,0.0799344,0.0551053,0.079825,0.0550001,0.0774653,0.0559733,0.0801546,0.0548708,0.080005,0.0549857,
24450,0.807324,0.932114,0.653322,0.835148,0.938747,0.436318,0.248279,0.408204,0.382225,0.745019,0.353968,0.218603,0.323428,0.394532,0.430839,0.940559,0.492872,0.10089,0.62499,0.905316,0.601914,0.00925576,0.0810624,0.033059,0.949286,0.37035,0.121049,0.551018,0.553786,0.187715,0.0572765,0.109442,0.92617,0.0811394,0.157583,0.0390336,0.129857,0.0645436,0.15523,0.0384965,0.251341,0.014251,0.108867,0.0444765,0.0677531,0.0550136,0.119836,0.0398248,0.0815427,0.0574868,0.0743559,0.0589798,0.0801255,0.0506891,0.0903874,0.0496203,0.0777309,0.0580528,0.0937134,0.0472801,0.0916498,0.0510804,0.0830955,0.0538019,0.0818911,0.056372,0.0791874,0.0560857,0.0781985,0.0561501,0.0800892,0.0552745,0.076579,0.056315,0.0763959,0.0567024,0.0838947,0.0512765,0.07969,0.0552549,0.0793029,0.0551552,0.0802402,0.0544618,0.0780712,0.0560449,0.08111,0.0546294,0.07981,0.0551468,0.0804948,0.0548054,0.0801321,0.0548875,0.0800618,0.05499,0.0801934,0.0548935,0.0799516,0.0549858,
24460,0.601995,0.979507,0.133681,0.394532,0.635309,0.940559,0.674824,0.329863,0.197341,0.639927,0.478138,0.780599,0.0930613,0.832083,0.247903,0.235604,0.12119,0.662938,0.555832,0.526065,0.0784578,0.47146,0.281302,0.277289,0.428041,0.357451,0.233763,0.597956,0.902173,0.0619151,0.107285,0.0112892,0.560677,0.00179096,0.051526,0.0550136,0.205776,0.0193531,0.122766,0.0298512,0.155137,0.0298224,0.253814,0.0107507,0.0804796,0.052333,0.112393,0.0300066,0.108867,0.0499411,0.0916498,0.0517492,0.0744853,0.0555128,0.0859051,0.0511456,0.0858456,0.0506557,0.0759042,0.0575086,0.0777776,0.059043,0.0765756,0.0584343,0.0759298,0.0566109,0.0831503,0.0516597,0.08162,0.05444,0.0781076,0.0555288,0.0807147,0.0549093,0.0786511,0.0560303,0.0816801,0.0546125,0.0808744,0.0541422,0.0805435,0.0546242,0.0796346,0.0551726,0.0796939,0.0552718,0.0801993,0.0548368,0.0801741,0.0549353,0.0801123,0.0548369,0.0793132,0.0558994,0.0797819,0.0550372,0.0801754,0.0548941,0.080158,0.0549106,
24470,0.972211,0.278756,0.825692,0.990321,0.773669,0.858186,0.980781,0.92119,0.876607,0.939499,0.690415,0.629271,0.551848,0.932303,0.233843,0.225631,0.786031,0.466584,0.00638539,0.243416,0.63136,0.16652,0.460715,0.433759,0.668421,0.00179096,0.162143,0.284965,0.231497,0.261791,0.404285,0.739735,0.215972,0.0329759,0.297955,0.0393125,0.112308,0.0288752,0.101857,0.0521674,0.0924572,0.0457693,0.0486485,0.0796674,0.0859051,0.0476106,0.0791532,0.0525814,0.0856268,0.0607195,0.0825821,0.057315,0.0950532,0.0476896,0.085899,0.0546122,0.155137,0.0432377,0.0765756,0.0556619,0.076001,0.055666,0.0837412,0.0529914,0.080271,0.0559237,0.080857,0.055301,0.0784765,0.0554436,0.0801133,0.0537288,0.0794732,0.0551828,0.0787164,0.0556294,0.0797787,0.0548368,0.08013,0.0550422,0.0801302,0.0548855,0.0791391,0.0556082,0.0826936,0.0532475,0.0800128,0.0551338,0.0811767,0.0542234,0.0811678,0.0543157,0.0805152,0.0548006,0.0800999,0.0548856,0.0797847,0.0550302,0.0801413,0.0548865,
24480,0.576131,0.0646641,0.384223,0.302793,0.169842,0.150064,0.954184,0.466584,0.187293,0.606438,0.796861,0.0722727,0.949139,0.258473,0.964037,0.60594,0.138981,0.26222,0.482576,0.264559,0.207813,0.224275,0.276346,0.990321,0.0764676,0.736432,0.748262,0.282426,0.0937442,0.0287779,0.750422,0.0179655,0.207804,0.0519226,0.334515,0.0316206,0.301791,0.13479,0.088931,0.0350878,0.0865037,0.0535344,0.0818235,0.0454966,0.102976,0.0457693,0.114492,0.045294,0.130635,0.0458032,0.092948,0.0431116,0.0577855,0.0765108,0.0727917,0.0540152,0.0758573,0.0552366,0.0781788,0.0545583,0.0838695,0.0554583,0.0905358,0.0540635,0.0823694,0.0546122,0.0786963,0.056776,0.0775598,0.056501,0.0797519,0.0550723,0.079216,0.0550772,0.0830448,0.0536224,0.0813716,0.0537468,0.0807705,0.0548047,0.0786864,0.0555601,0.0809885,0.054631,0.0805736,0.0546392,0.079729,0.0551723,0.0801128,0.0549065,0.0805393,0.0546787,0.0804002,0.0548224,0.0802022,0.0549105,0.0799624,0.0550593,0.0799971,0.0549589,
24490,0.045143,0.455443,0.3444,0.883358,0.802721,0.27914,0.741957,0.463531,0.95425,0.340726,0.598044,0.780473,0.987895,0.95265,0.736794,0.670661,0.696949,0.729764,0.533852,0.433913,0.0669502,0.656493,0.472619,0.162909,0.390394,0.0549239,0.909304,0.0179655,0.56314,0.774267,0.113763,0.124407,0.136139,0.0473535,0.0900478,0.0441827,0.157696,0.0339703,0.1686,0.0268598,0.200547,0.0294273,0.0599012,0.0693667,0.130769,0.0354552,0.111423,0.0489057,0.0856939,0.0441655,0.0885624,0.0549157,0.0872546,0.0509842,0.0733896,0.0577008,0.0788939,0.0558423,0.0840373,0.0539133,0.081109,0.0533511,0.0740531,0.055939,0.081609,0.0559322,0.0767419,0.0565517,0.0742773,0.0570445,0.0916456,0.0527876,0.0811325,0.0550003,0.078738,0.0552648,0.0813716,0.0549225,0.0801525,0.0550277,0.0798158,0.0547893,0.0803536,0.0549182,0.0799792,0.0549192,0.0801863,0.0548095,0.0803411,0.0547745,0.0805636,0.0548943,0.0804612,0.0546806,0.0801495,0.0548728,0.0799506,0.0550616,0.079895,0.0550822,
