mc_step,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
9800,0.480905,0.502832,0.499429,0.478397,0.531801,0.495721,0.494016,0.492739,0.494219,0.52485,0.475762,0.555526,0.493464,0.443574,0.580964,0.438271,0.508594,0.452735,0.447305,0.371969,0.441663,0.400828,0.42978,0.331146,0.375262,0.261467,0.30282,0.180971,0.230809,0.110519,0.166559,0.0655689,0.104509,0.0439625,0.0732318,0.0323877,0.0610136,0.0232715,0.0432825,0.0205908,0.0314613,0.0153855,0.0244297,0.0128584,0.0221398,0.0090737,0.0149679,0.0074201,0.0129897,0.00647717,0.012055,0.0051465,0.0102097,0.00429251,0.0067731,0.0033573,0.00493537,0.00287357,0.00488436,0.00224685,0.00392638,0.00205378,0.00302154,0.00161667,0.00242988,0.0013049,0.00218999,0.001043,0.00166438,0.000932603,0.00142637,0.000730902,0.00119668,0.000625355,0.000991057,0.000512201,0.000737888,0.000371344,0.00062648,0.000292037,0.000516433,0.00024252,0.00042422,0.00021026,0.000331779,0.000180568,0.000269933,0.000140919,0.000242513,0.000123074,0.000164811,9.81173e-05,0.000163243,7.30833e-05,0.000116484,5.44272e-05,9.01147e-05,4.99303e-05,8.40298e-05,3.69003e-05,
10000,0.480905,0.502832,0.499429,0.5088,0.486218,0.537466,0.437278,0.492739,0.464178,0.52485,0.447605,0.489081,0.493464,0.443574,0.580964,0.438271,0.508594,0.427146,0.447305,0.401582,0.441663,0.400828,0.42978,0.331146,0.375262,0.261467,0.271008,0.180971,0.243473,0.110519,0.148332,0.0655689,0.111477,0.0439625,0.0609155,0.0323877,0.0610136,0.0249005,0.0432825,0.0205908,0.0270814,0.0153855,0.0244297,0.0128584,0.0221398,0.0090737,0.0149679,0.0074201,0.0122474,0.00647717,0.00973763,0.0051465,0.0094414,0.00429251,0.0067731,0.0033573,0.00546615,0.00287357,0.00525398,0.00224685,0.00392638,0.00205378,0.00302154,0.00161667,0.00229306,0.00123495,0.00218999,0.00114151,0.00166438,0.000868228,0.00142637,0.000730902,0.00119668,0.000675915,0.000991057,0.000512201,0.000737888,0.000371344,0.00062648,0.000292037,0.000516433,0.000225081,0.00042422,0.000193525,0.000331779,0.000180568,0.000269933,0.00015427,0.000223112,0.000113228,0.000164811,9.81173e-05,0.000163243,7.30833e-05,0.000116484,5.44272e-05,9.01147e-05,4.99303e-05,8.40298e-05,3.47917e-05,
10200,0.522395,0.560298,0.499429,0.5088,0.559151,0.489561,0.437278,0.492739,0.43886,0.495692,0.471536,0.489081,0.493464,0.443574,0.513884,0.498693,0.540821,0.451308,0.447305,0.379677,0.483125,0.400828,0.42978,0.348574,0.375262,0.261467,0.286495,0.171447,0.25885,0.110519,0.148332,0.0655689,0.111477,0.0439625,0.0654041,0.0323877,0.0610136,0.0231428,0.0432825,0.0192314,0.0302973,0.0153855,0.0223425,0.0128584,0.0221398,0.0090737,0.0149679,0.0074201,0.0122474,0.00596164,0.00973763,0.00449642,0.0094414,0.00429251,0.0067731,0.0033573,0.00546615,0.00287357,0.00525398,0.00224685,0.00392638,0.00205378,0.00302154,0.00161667,0.00229306,0.00131294,0.00232182,0.0010097,0.00166438,0.000868228,0.00142637,0.000730902,0.00130616,0.000675915,0.000929249,0.000512201,0.000737888,0.000371344,0.00062648,0.000292037,0.000516433,0.000225081,0.000448216,0.000205788,0.000331779,0.000180568,0.000269933,0.00015427,0.000210942,0.000120403,0.000164811,9.81173e-05,0.000147711,7.30833e-05,0.000116484,5.44272e-05,8.52838e-05,4.99303e-05,8.40298e-05,3.83378e-05,
10400,0.548515,0.509872,0.55231,0.5088,0.510792,0.489561,0.437278,0.443465,0.43886,0.495692,0.471536,0.428528,0.465573,0.477253,0.513884,0.472446,0.486739,0.451308,0.495944,0.379677,0.483125,0.400828,0.40716,0.325336,0.375262,0.295003,0.316652,0.171447,0.242733,0.102995,0.148332,0.0699402,0.111477,0.0439625,0.0654041,0.0323877,0.0558756,0.0231428,0.0432825,0.0192314,0.0302973,0.0153855,0.0247082,0.0120974,0.0221398,0.0090737,0.0149679,0.0074201,0.0122474,0.00662404,0.0104213,0.00449642,0.00831214,0.00399466,0.0067731,0.0033573,0.00546615,0.00287357,0.00525398,0.00224685,0.00392638,0.00205378,0.00317408,0.00161667,0.00242855,0.00131294,0.00232182,0.00106019,0.00157848,0.000868228,0.00142637,0.00067243,0.00120853,0.000718746,0.000929249,0.000485606,0.000737888,0.000371344,0.00062648,0.000320889,0.000516433,0.000225081,0.000448216,0.000205788,0.000314865,0.000191992,0.000269933,0.00015427,0.000225005,0.000120403,0.000176316,0.000108138,0.000147711,7.30833e-05,0.000128409,5.44272e-05,8.52838e-05,4.99303e-05,7.9298e-05,4.06302e-05,
10600,0.548515,0.509872,0.55231,0.5088,0.557006,0.489561,0.437278,0.443465,0.461757,0.495692,0.471536,0.428528,0.438237,0.477253,0.513884,0.420477,0.486739,0.451308,0.495944,0.40238,0.400304,0.400828,0.386019,0.325336,0.375262,0.278329,0.29938,0.171447,0.242733,0.0922226,0.148332,0.0699402,0.111477,0.0439625,0.069341,0.0269787,0.0558756,0.0252967,0.0463123,0.0192314,0.0367563,0.0137763,0.0247082,0.0120974,0.0221398,0.0100819,0.0138344,0.00809327,0.0137373,0.00662404,0.0104213,0.00449642,0.00873178,0.00399466,0.0067731,0.00355874,0.00546615,0.00287357,0.00487956,0.00224685,0.00364281,0.00205378,0.00348411,0.00161667,0.00242855,0.00131294,0.00220445,0.00106019,0.00157848,0.000868228,0.00142637,0.00067243,0.00113888,0.000620576,0.000929249,0.000516161,0.000814109,0.000371344,0.000694602,0.000320889,0.000516433,0.000241572,0.000401175,0.000205788,0.000314865,0.000191992,0.000285282,0.000168752,0.000225005,0.000126886,0.000176316,0.000108138,0.000147711,7.74532e-05,0.000128409,5.44272e-05,8.52838e-05,4.99303e-05,7.25459e-05,4.06302e-05,
10800,0.498561,0.509872,0.55231,0.5088,0.557006,0.534351,0.479105,0.443465,0.461757,0.495692,0.471536,0.463964,0.438237,0.444137,0.513884,0.420477,0.486739,0.451308,0.52246,0.40238,0.43484,0.400828,0.407603,0.361214,0.375262,0.278329,0.29938,0.182876,0.242733,0.100127,0.148332,0.0738508,0.111477,0.0439625,0.069341,0.0310255,0.0599928,0.0228875,0.0463123,0.0192314,0.0367563,0.0152438,0.0279286,0.0120974,0.0221398,0.010897,0.0138344,0.00809327,0.0137373,0.00615646,0.0104213,0.00495942,0.00873178,0.00455044,0.00738884,0.00332149,0.00546615,0.00287357,0.00517233,0.00224685,0.00364281,0.00205378,0.00348411,0.00153425,0.00242855,0.00131294,0.00220445,0.00106019,0.00167319,0.000868228,0.00142637,0.000735556,0.00113888,0.000529246,0.000831534,0.000482084,0.000814109,0.000371344,0.000617592,0.000320889,0.000516433,0.000241572,0.000401175,0.000195406,0.000314865,0.000191992,0.000266448,0.000168752,0.000225005,0.000119078,0.000166351,0.000108138,0.000147711,7.74532e-05,0.000128409,6.07237e-05,8.52838e-05,4.49373e-05,7.73823e-05,4.27089e-05,
11000,0.498561,0.509872,0.55231,0.5088,0.557006,0.534351,0.479105,0.443465,0.461757,0.545261,0.520614,0.463964,0.464344,0.444137,0.513884,0.449911,0.4606,0.451308,0.479222,0.449383,0.43484,0.400828,0.407603,0.311785,0.375262,0.263147,0.29938,0.182876,0.242733,0.0943257,0.148332,0.0695716,0.111477,0.037756,0.069341,0.0310255,0.0631761,0.02015,0.0463123,0.0181824,0.0406253,0.0152438,0.0279286,0.0114871,0.0221398,0.0094297,0.0138344,0.00863282,0.0137373,0.00615646,0.0104213,0.00495942,0.00817367,0.00455044,0.00738884,0.00332149,0.00546615,0.00272525,0.00517233,0.00211325,0.0033687,0.00219069,0.00348411,0.00166263,0.00242855,0.00131294,0.00220445,0.00106019,0.00167319,0.000868228,0.00142637,0.000681703,0.00113888,0.000529246,0.000831534,0.00045624,0.000814109,0.000371344,0.000617592,0.000298238,0.000467398,0.000241572,0.000401175,0.000195406,0.000340054,0.000170873,0.000266448,0.000152893,0.000225005,0.000119078,0.000166351,0.000108138,0.000147711,8.41815e-05,0.000121072,6.07237e-05,9.04174e-05,4.80875e-05,7.73823e-05,4.75295e-05,
11200,0.498561,0.509872,0.504283,0.448941,0.557006,0.534351,0.506482,0.443465,0.461757,0.545261,0.520614,0.494895,0.49804,0.444137,0.513884,0.449911,0.48692,0.451308,0.479222,0.417408,0.43484,0.38014,0.407603,0.311785,0.375262,0.246136,0.29938,0.182876,0.261444,0.0943257,0.148332,0.0695716,0.111477,0.0404114,0.0785865,0.0310255,0.0597893,0.0221454,0.0424444,0.0181824,0.0371432,0.0152438,0.0279286,0.0108378,0.0221398,0.0094297,0.0145741,0.00863282,0.0137373,0.00646428,0.0104213,0.00522457,0.00817367,0.00455044,0.00738884,0.00353228,0.00546615,0.00272525,0.00481027,0.00211325,0.0033687,0.00219069,0.00315168,0.00185264,0.00242855,0.00131294,0.00220445,0.000965694,0.00167319,0.000868228,0.00135366,0.000681703,0.00113888,0.000486499,0.000897141,0.000428164,0.000743317,0.000397557,0.000717583,0.000298238,0.000467398,0.000241572,0.000401175,0.000195406,0.000340054,0.000160487,0.000266448,0.000152893,0.000225005,0.000119078,0.000175177,0.000114287,0.000147711,7.78066e-05,0.000132897,6.07237e-05,9.04174e-05,4.80875e-05,7.73823e-05,4.75295e-05,
11400,0.498561,0.53956,0.504283,0.448941,0.512446,0.454198,0.506482,0.443465,0.461757,0.545261,0.486244,0.494895,0.470874,0.47228,0.513884,0.490247,0.433048,0.451308,0.479222,0.391376,0.43484,0.38014,0.407603,0.311785,0.406293,0.262545,0.29938,0.182876,0.261444,0.0943257,0.160668,0.0695716,0.126267,0.0431055,0.0785865,0.0310255,0.0597893,0.0234825,0.0424444,0.0181824,0.0350438,0.0152438,0.0262529,0.0119216,0.0221398,0.0094297,0.0145741,0.00863282,0.0137373,0.00696706,0.0104213,0.00522457,0.00817367,0.00455044,0.00738884,0.00353228,0.00546615,0.00272525,0.00481027,0.00211325,0.00360604,0.0020303,0.00315168,0.00168363,0.00242855,0.00139145,0.00220445,0.000965694,0.00167319,0.000811004,0.00135366,0.000681703,0.00113888,0.000486499,0.000897141,0.000428164,0.000743317,0.000428335,0.000717583,0.000298238,0.000500071,0.000241572,0.000401175,0.00020536,0.000309256,0.000160487,0.000284211,0.000152893,0.000225005,0.00010841,0.000190192,0.000114287,0.000137556,8.19961e-05,0.000132897,6.07237e-05,9.04174e-05,5.17648e-05,7.73823e-05,4.07777e-05,
11600,0.498561,0.53956,0.467708,0.480244,0.451711,0.428526,0.506482,0.443465,0.461757,0.460443,0.486244,0.494895,0.470874,0.515489,0.513884,0.490247,0.433048,0.424229,0.479222,0.391376,0.43484,0.351353,0.407603,0.311785,0.406293,0.285196,0.272164,0.170685,0.261444,0.0943257,0.160668,0.0695716,0.118392,0.0431055,0.0730854,0.0310255,0.0597893,0.0234825,0.0424444,0.0181824,0.0350438,0.0170731,0.0280031,0.0127906,0.0221398,0.0094297,0.0145741,0.00863282,0.0137373,0.00696706,0.0115837,0.00522457,0.00817367,0.00455044,0.00738884,0.00353228,0.00546615,0.00272525,0.00481027,0.00224672,0.00360604,0.0020303,0.00315168,0.00156291,0.00242855,0.00131555,0.00203857,0.00103983,0.00167319,0.000811004,0.00135366,0.000681703,0.00113888,0.000517225,0.000897141,0.00046422,0.000702022,0.000428335,0.000673965,0.000298238,0.000500071,0.00025365,0.000401175,0.00020536,0.000309256,0.000171186,0.000266912,0.000152893,0.000225005,0.000117481,0.000174762,0.000106506,0.000137556,8.19961e-05,0.000132897,5.6473e-05,9.04174e-05,5.17648e-05,8.19742e-05,4.07777e-05,
11800,0.533566,0.53956,0.467708,0.480244,0.451711,0.428526,0.506482,0.443465,0.461757,0.460443,0.536182,0.531595,0.500799,0.515489,0.513884,0.490247,0.478632,0.424229,0.50465,0.391376,0.43484,0.351353,0.407603,0.295041,0.406293,0.245492,0.272164,0.170685,0.235299,0.0943257,0.168779,0.0695716,0.118392,0.04667,0.0730854,0.0310255,0.0556788,0.0234825,0.0424444,0.0197734,0.0376259,0.0170731,0.0280031,0.0127906,0.0202305,0.0107146,0.0158401,0.00806869,0.0157617,0.00696706,0.0101268,0.00522457,0.00817367,0.00455044,0.00738884,0.00353228,0.00581353,0.00272525,0.00511459,0.00255069,0.0038121,0.0020303,0.00315168,0.00156291,0.00267719,0.00145618,0.00203857,0.000954752,0.00167319,0.000811004,0.00135366,0.000638648,0.00123614,0.000517225,0.000834891,0.00046422,0.00065935,0.000372389,0.000613739,0.000298238,0.000537032,0.00025365,0.000401175,0.00020536,0.000309256,0.000171186,0.00029779,0.000152893,0.000225005,0.000117481,0.000174762,9.9275e-05,0.000146726,8.19961e-05,0.000132897,5.6473e-05,9.67658e-05,4.80534e-05,8.19742e-05,4.28727e-05,
12000,0.533566,0.53956,0.467708,0.5314,0.451711,0.455591,0.506482,0.474424,0.461757,0.495287,0.475047,0.531595,0.461374,0.515489,0.513884,0.490247,0.51054,0.424229,0.50465,0.391376,0.43484,0.351353,0.407603,0.295041,0.406293,0.245492,0.303268,0.170685,0.235299,0.0943257,0.168779,0.0732271,0.118392,0.04667,0.0693595,0.0310255,0.0586557,0.0248108,0.0401293,0.0197734,0.0376259,0.0155299,0.0261574,0.0141382,0.0202305,0.0107146,0.0169505,0.00806869,0.0157617,0.00696706,0.0101268,0.00522457,0.00817367,0.00455044,0.00738884,0.00378029,0.00612102,0.00250447,0.00511459,0.00233676,0.00403189,0.0020303,0.00315168,0.00156291,0.00237048,0.00145618,0.00203857,0.00101184,0.00167319,0.000865071,0.00118666,0.000638648,0.00123614,0.000517225,0.000834891,0.00046422,0.000726553,0.000372389,0.000656641,0.000298238,0.000537032,0.00025365,0.000370387,0.00020536,0.000309256,0.000171186,0.000268011,0.000152893,0.000225005,0.000117481,0.000193827,9.9275e-05,0.000146726,8.19961e-05,0.000132897,6.21731e-05,9.67658e-05,5.06225e-05,8.19742e-05,4.28727e-05,
12200,0.533566,0.53956,0.467708,0.5314,0.40654,0.455591,0.473044,0.474424,0.461757,0.495287,0.514556,0.531595,0.490514,0.451667,0.513884,0.449823,0.51054,0.424229,0.50465,0.391376,0.43484,0.388779,0.407603,0.319887,0.379207,0.245492,0.287246,0.170685,0.204849,0.0943257,0.157637,0.0732271,0.118392,0.04667,0.0693595,0.0310255,0.0586557,0.0248108,0.0446052,0.018414,0.0376259,0.0146829,0.0261574,0.0141382,0.0190683,0.0100475,0.0169505,0.00863433,0.0157617,0.00696706,0.0107225,0.00522457,0.00817367,0.00455044,0.00668804,0.00378029,0.0055656,0.0022268,0.00511459,0.00233676,0.00443924,0.0021328,0.00315168,0.00148066,0.00237048,0.00154845,0.00203857,0.00112146,0.00167319,0.000935172,0.00118666,0.000638648,0.00114961,0.000553431,0.000834891,0.00046422,0.000726553,0.000348055,0.000656641,0.000298238,0.000537032,0.00025365,0.000406565,0.00020536,0.000326652,0.000182049,0.000268011,0.000142701,0.000225005,0.000117481,0.000173484,9.9275e-05,0.000138167,8.19961e-05,0.000132897,6.61065e-05,0.000105698,5.06225e-05,8.19742e-05,4.28727e-05,
12400,0.49834,0.53956,0.507953,0.5314,0.40654,0.455591,0.473044,0.474424,0.43657,0.495287,0.514556,0.531595,0.490514,0.484947,0.513884,0.415351,0.51054,0.463084,0.532778,0.357256,0.43484,0.425967,0.407603,0.319887,0.379207,0.267586,0.308186,0.170685,0.230921,0.0943257,0.149452,0.0666672,0.118392,0.04667,0.0770085,0.0310255,0.0586557,0.0248108,0.0472816,0.018414,0.0353887,0.0146829,0.0261574,0.0141382,0.0218738,0.0112212,0.017904,0.00863433,0.0157617,0.00649754,0.011515,0.00522457,0.00817367,0.00455044,0.00668804,0.00378029,0.0055656,0.00239775,0.00511459,0.00233676,0.00443924,0.00198801,0.00315168,0.00148066,0.00237048,0.00144101,0.00203857,0.00112146,0.00167319,0.000935172,0.00131157,0.000638648,0.00130213,0.000553431,0.000895902,0.00046422,0.000795384,0.000381203,0.000656641,0.000298238,0.000537032,0.00025365,0.000406565,0.00020536,0.000345129,0.000182049,0.000285019,0.000142701,0.000225005,0.000117481,0.000183185,9.9275e-05,0.000149659,8.19961e-05,0.000132897,6.61065e-05,0.000105698,4.55603e-05,8.19742e-05,4.01324e-05,
12600,0.49834,0.53956,0.507953,0.5314,0.427065,0.421774,0.504581,0.499597,0.48828,0.495287,0.514556,0.49577,0.490514,0.518802,0.513884,0.415351,0.51054,0.463084,0.49581,0.357256,0.43484,0.425967,0.434777,0.319887,0.379207,0.267586,0.308186,0.170685,0.215526,0.104255,0.162614,0.0764841,0.118392,0.04667,0.0706055,0.0333733,0.0511608,0.0261052,0.0432041,0.0207208,0.0311821,0.0155576,0.0261574,0.0149335,0.0218738,0.0103662,0.0169274,0.00863433,0.0157617,0.00649754,0.011515,0.00522457,0.00817367,0.00431846,0.00668804,0.00414188,0.0055656,0.0025661,0.00473773,0.00255931,0.00443924,0.00198801,0.00315168,0.00148066,0.00251993,0.00144101,0.00203857,0.00103821,0.00175685,0.000935172,0.00121092,0.000675622,0.00111953,0.000553431,0.000895902,0.00051112,0.000748987,0.000381203,0.00061029,0.000317106,0.000537032,0.00025365,0.000406565,0.000174758,0.000345129,0.000182049,0.000285019,0.000142701,0.000225005,0.000117481,0.000183185,9.9275e-05,0.000149659,8.19961e-05,0.000123798,6.61065e-05,9.93805e-05,5.37047e-05,7.73409e-05,4.28079e-05,
12800,0.471158,0.50359,0.551776,0.5314,0.458355,0.421774,0.538219,0.499597,0.48828,0.495287,0.514556,0.49577,0.490514,0.518802,0.513884,0.455627,0.51054,0.463084,0.49581,0.388937,0.43484,0.425967,0.434777,0.351531,0.403197,0.267586,0.308186,0.187587,0.232007,0.094893,0.162614,0.0692143,0.124623,0.0502258,0.0753126,0.0311925,0.0511608,0.0261052,0.0432041,0.0195202,0.0311821,0.0155576,0.0290348,0.0131415,0.0218738,0.0103662,0.0157637,0.00863433,0.0157617,0.00693071,0.010528,0.00522457,0.00817367,0.00431846,0.00717337,0.00414188,0.0055656,0.0025661,0.00510003,0.00255931,0.00443924,0.00198801,0.00287233,0.00148066,0.00230326,0.00135114,0.00224243,0.00103821,0.00161776,0.000935172,0.00121092,0.000675622,0.00111953,0.000524695,0.000895902,0.00051112,0.000808906,0.000381203,0.00061029,0.000317106,0.000537032,0.00025365,0.000406565,0.000190292,0.000368138,0.000172597,0.000285019,0.000142701,0.000208186,0.000117481,0.000183185,9.27209e-05,0.000149659,8.19961e-05,0.000123798,6.26272e-05,8.89405e-05,5.0727e-05,7.73409e-05,4.28079e-05,
13000,0.442164,0.561803,0.519589,0.5314,0.458355,0.461369,0.501948,0.499597,0.48828,0.495287,0.514556,0.466429,0.537229,0.518802,0.548143,0.497685,0.51054,0.463084,0.446229,0.420383,0.480613,0.425967,0.434777,0.351531,0.369524,0.281334,0.308186,0.187587,0.247474,0.094893,0.171761,0.0692143,0.124623,0.0502258,0.0702917,0.0311925,0.0460447,0.0261052,0.0400451,0.0195202,0.0311821,0.0155576,0.0305139,0.0131415,0.0218738,0.0103662,0.0157637,0.00863433,0.0157617,0.00649539,0.010528,0.00488682,0.00874756,0.00431846,0.00717337,0.00365788,0.00514155,0.0025661,0.00474615,0.00255931,0.00412588,0.00198801,0.00287233,0.00166337,0.00230326,0.00135114,0.00224243,0.00103821,0.00170975,0.000935172,0.00130829,0.000675622,0.00111953,0.000524695,0.000834561,0.00051112,0.0007321,0.000416681,0.00061029,0.000317106,0.000589722,0.00025365,0.000428302,0.000206822,0.000368138,0.000172597,0.000266394,0.000133475,0.000208186,0.000117481,0.000200539,9.27209e-05,0.000149659,8.19961e-05,0.000123798,6.26272e-05,8.89405e-05,5.0727e-05,7.73409e-05,4.28079e-05,
13200,0.479161,0.561803,0.519589,0.5314,0.458355,0.49547,0.535411,0.542259,0.514386,0.495287,0.514556,0.502885,0.537229,0.480293,0.548143,0.497685,0.51054,0.463084,0.478838,0.420383,0.480613,0.425967,0.434777,0.351531,0.369524,0.281334,0.308186,0.187587,0.247474,0.094893,0.160001,0.0743471,0.13248,0.0502258,0.0702917,0.0285658,0.0416682,0.0261052,0.0400451,0.0195202,0.0311821,0.0155576,0.0268868,0.0131415,0.0198015,0.0103662,0.0171065,0.00863433,0.0139686,0.00649539,0.0098631,0.00530569,0.00874756,0.00431846,0.00717337,0.00365788,0.00514155,0.0025661,0.00474615,0.00255931,0.00412588,0.00198801,0.00308463,0.00152784,0.00230326,0.00141935,0.00224243,0.00103821,0.00170975,0.000885766,0.00130829,0.000710872,0.00111953,0.000524695,0.000834561,0.000440773,0.0007321,0.0003808,0.000669261,0.000292537,0.000553432,0.00025365,0.000428302,0.000206822,0.000368138,0.000160222,0.000266394,0.000133475,0.000218696,0.000117481,0.000200539,9.27209e-05,0.000149659,8.19961e-05,0.000123798,6.26272e-05,0.000100503,5.0727e-05,7.73409e-05,4.28079e-05,
13400,0.479161,0.561803,0.480242,0.459086,0.458355,0.49547,0.535411,0.542259,0.514386,0.495287,0.475352,0.502885,0.537229,0.480293,0.548143,0.497685,0.51054,0.431645,0.478838,0.420383,0.480613,0.425967,0.434777,0.377157,0.369524,0.295875,0.33992,0.162197,0.265826,0.094893,0.160001,0.0743471,0.13248,0.0502258,0.0702917,0.0302738,0.0466528,0.0261052,0.0400451,0.0195202,0.0311821,0.0155576,0.0268868,0.0131415,0.0198015,0.0103662,0.0171065,0.00819787,0.0139686,0.00649539,0.0098631,0.00530569,0.00874756,0.00402156,0.00717337,0.00332868,0.00514155,0.0025661,0.00474615,0.00255931,0.00412588,0.00198801,0.00291028,0.00152784,0.00230326,0.00141935,0.0020991,0.00103821,0.00170975,0.000885766,0.00117072,0.000710872,0.000973994,0.000524695,0.000834561,0.000440773,0.0007321,0.000403792,0.000669261,0.000292537,0.000584901,0.000280051,0.000428302,0.000206822,0.000368138,0.000160222,0.000266394,0.000133475,0.000218696,0.000106315,0.000200539,9.27209e-05,0.000149659,8.19961e-05,0.000123798,6.26272e-05,9.39353e-05,4.74477e-05,7.73409e-05,4.28079e-05,
13600,0.479161,0.561803,0.480242,0.502184,0.482478,0.49547,0.535411,0.542259,0.514386,0.495287,0.500371,0.502885,0.537229,0.480293,0.548143,0.464196,0.456799,0.431645,0.478838,0.456281,0.480613,0.425967,0.434777,0.35341,0.342095,0.295875,0.304278,0.181928,0.244669,0.10401,0.160001,0.0743471,0.119232,0.0452032,0.0702917,0.0302738,0.0466528,0.0261052,0.0400451,0.0195202,0.0311821,0.0155576,0.0268868,0.0131415,0.0198015,0.0103662,0.0171065,0.00862934,0.0139686,0.00649539,0.0104239,0.00530569,0.00919319,0.00402156,0.00717337,0.00315282,0.00556441,0.0025661,0.005112,0.00255931,0.00412588,0.00198801,0.00291028,0.00152784,0.00230326,0.00150451,0.0020991,0.00103821,0.00170975,0.000885766,0.00117072,0.000710872,0.000973994,0.000524695,0.000834561,0.000440773,0.0007321,0.000380238,0.000669261,0.00031204,0.000584901,0.000302346,0.000428302,0.000190736,0.000368138,0.000160222,0.000296839,0.000133475,0.000218696,0.000106315,0.00018717,0.000101993,0.000137365,8.19961e-05,0.000110793,6.26272e-05,9.39353e-05,5.11211e-05,7.73409e-05,4.52014e-05,
13800,0.479161,0.532632,0.480242,0.502184,0.482478,0.457184,0.535411,0.459629,0.514386,0.539692,0.546149,0.502885,0.537229,0.455808,0.548143,0.464196,0.456799,0.453227,0.504794,0.491606,0.447437,0.380922,0.434777,0.35341,0.322831,0.280013,0.280612,0.200121,0.244669,0.10401,0.149235,0.080103,0.110683,0.0452032,0.0702917,0.0302738,0.0466528,0.0288532,0.0400451,0.0195202,0.0311821,0.0138578,0.0268868,0.0131415,0.0198015,0.00971152,0.0171065,0.00793561,0.0139686,0.00611097,0.0114562,0.00530569,0.00919319,0.00446932,0.00717337,0.00351314,0.00556441,0.0027704,0.005112,0.00270051,0.00412588,0.00198801,0.00291028,0.00152784,0.00230326,0.00140108,0.0020991,0.00103821,0.00170975,0.000885766,0.00126486,0.000710872,0.000973994,0.000474875,0.000834561,0.000467032,0.000694088,0.000380238,0.000628581,0.00031204,0.000584901,0.000302346,0.000461182,0.000190736,0.000368138,0.000160222,0.000296839,0.000124299,0.000218696,0.000111731,0.00018717,0.000101993,0.000129235,8.19961e-05,0.000122455,6.26272e-05,0.000102265,5.11211e-05,8.356e-05,4.17784e-05,
14000,0.534593,0.532632,0.480242,0.544711,0.482478,0.457184,0.535411,0.459629,0.514386,0.539692,0.546149,0.502885,0.537229,0.455808,0.510108,0.464196,0.456799,0.453227,0.536675,0.491606,0.447437,0.380922,0.434777,0.35341,0.342064,0.222954,0.296485,0.179118,0.221463,0.109261,0.139943,0.0712405,0.110683,0.0452032,0.0702917,0.0302738,0.0466528,0.0269515,0.0368578,0.0195202,0.0334731,0.0147816,0.0268868,0.0131415,0.0216604,0.0104542,0.0182469,0.00793561,0.0128404,0.00611097,0.0121436,0.00530569,0.00822549,0.00421393,0.00680313,0.00351314,0.00556441,0.0027704,0.005112,0.00270051,0.00412588,0.00198801,0.00319848,0.00143018,0.00230326,0.00124723,0.0020991,0.00111761,0.00162151,0.000885766,0.00126486,0.000710872,0.000973994,0.000504868,0.000834561,0.000467032,0.000766329,0.000380238,0.000593784,0.000348208,0.000584901,0.000302346,0.000461182,0.000190736,0.000368138,0.000160222,0.000296839,0.000124299,0.000218696,0.000111731,0.00018717,9.58046e-05,0.000129235,8.19961e-05,0.000115666,5.85786e-05,0.000102265,5.11211e-05,8.356e-05,4.17784e-05,
